edition	paragraph	at	word	role	R	M
ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G009	oqockhy	UNREAD	⟦oqockhy⟧	⟦oqockhy⟧
ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.41|G010	dar	UNREAD	⟦dar⟧	⟦dar⟧
ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G001	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G002	lshedy	UNREAD	⟦lshedy⟧	⟦lshedy⟧
ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.42|G003	cholkar	UNREAD	⟦cholkar⟧	⟦cholkar⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G001	tchedy	UNREAD	⟦tchedy⟧	⟦tchedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G002	qotechy	UNREAD	⟦qotechy⟧	⟦qotechy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G003	otcheeo	UNREAD	⟦otcheeo⟧	⟦otcheeo⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G004	l	UNREAD	⟦l⟧	⟦l⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G005	keedy	UNREAD	⟦keedy⟧	⟦keedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G006	qoty	UNREAD	⟦qoty⟧	⟦qoty⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G007	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G008	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G009	qotaiin	MATERIAL_ASSUMED	M(qotaiin) [Materialhypothese]	M(qotaiin) [Materialhypothese]
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G010	otchdy	UNREAD	⟦otchdy⟧	⟦otchdy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G011	qotain	UNREAD	⟦qotain⟧	⟦qotain⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G001	oteedchey	UNREAD	⟦oteedchey⟧	⟦oteedchey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G002	qoeeda	UNREAD	⟦qoeeda⟧	⟦qoeeda⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G003	lchal	UNREAD	⟦lchal⟧	⟦lchal⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G004	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G005	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G006	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G007	teeeo	UNREAD	⟦teeeo⟧	⟦teeeo⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G008	dar	UNREAD	⟦dar⟧	⟦dar⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G009	cheed	UNREAD	⟦cheed⟧	⟦cheed⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G010	qotain	UNREAD	⟦qotain⟧	⟦qotain⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.42|G011	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G001	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G002	keeey	UNREAD	⟦keeey⟧	⟦keeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G003	qockheey	UNREAD	⟦qockheey⟧	⟦qockheey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G004	lkeey	UNREAD	⟦lkeey⟧	⟦lkeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G005	o	UNREAD	⟦o⟧	⟦o⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G006	keeedy	UNREAD	⟦keeedy⟧	⟦keeedy⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G007	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G008	okchey	UNREAD	⟦okchey⟧	⟦okchey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G009	qot[?:e]odaiin	UNREAD	⟦qot[?:e]odaiin⟧	⟦qot[?:e]odaiin⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G010	okain	UNREAD	⟦okain⟧	⟦okain⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.43|G011	orom	UNREAD	⟦orom⟧	⟦orom⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G001	daiin	VALUE_ASSUMED	m(qotaiin)/m(?)=C	m(qotaiin)=C·Uₚ
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G002	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G003	cheeo	UNREAD	⟦cheeo⟧	⟦cheeo⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G004	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G005	okeeey	UNREAD	⟦okeeey⟧	⟦okeeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G006	qokeeey	UNREAD	⟦qokeeey⟧	⟦qokeeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G007	okeey	UNREAD	⟦okeey⟧	⟦okeey⟧
ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G008	okeey	UNREAD	⟦okeey⟧	⟦okeey⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G001	pcheodar	UNREAD	⟦pcheodar⟧	⟦pcheodar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G002	shol	UNREAD	⟦shol⟧	⟦shol⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G003	ka[in:ir]	UNREAD	⟦ka[in:ir]⟧	⟦ka[in:ir]⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G004	ok{e'e}chedy	UNREAD	⟦ok{e'e}chedy⟧	⟦ok{e'e}chedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G005	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G006	shotchy	UNREAD	⟦shotchy⟧	⟦shotchy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G007	qoty	UNREAD	⟦qoty⟧	⟦qoty⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G008	lpaiin	UNREAD	⟦lpaiin⟧	⟦lpaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G009	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G010	lar	UNREAD	⟦lar⟧	⟦lar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G001	daiiral	UNREAD	⟦daiiral⟧	⟦daiiral⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G002	sheol	UNREAD	⟦sheol⟧	⟦sheol⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G003	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G004	otedy	UNREAD	⟦otedy⟧	⟦otedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G005	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G006	okar	UNREAD	⟦okar⟧	⟦okar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G007	cheor	UNREAD	⟦cheor⟧	⟦cheor⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G008	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G009	taiin	UNREAD	⟦taiin⟧	⟦taiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G010	chekal	UNREAD	⟦chekal⟧	⟦chekal⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G011	otaras	UNREAD	⟦otaras⟧	⟦otaras⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G001	dshedy	UNREAD	⟦dshedy⟧	⟦dshedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G002	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G003	otaiin	UNREAD	⟦otaiin⟧	⟦otaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G004	chy	MATERIAL_ASSUMED	M(chy) [Materialhypothese]	M(chy) [Materialhypothese]
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G005	chealol	UNREAD	⟦chealol⟧	⟦chealol⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G006	chlchd	UNREAD	⟦chlchd⟧	⟦chlchd⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G007	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G008	oty	UNREAD	⟦oty⟧	⟦oty⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G009	otair	UNREAD	⟦otair⟧	⟦otair⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.44|G010	otaiikam	UNREAD	⟦otaiikam⟧	⟦otaiikam⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G001	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G002	sheedal	UNREAD	⟦sheedal⟧	⟦sheedal⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G003	okain	UNREAD	⟦okain⟧	⟦okain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G004	okain	UNREAD	⟦okain⟧	⟦okain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G005	otar	UNREAD	⟦otar⟧	⟦otar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G006	kaiin	UNREAD	⟦kaiin⟧	⟦kaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G007	chdalkair	UNREAD	⟦chdalkair⟧	⟦chdalkair⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G008	olkai[?:r]	UNREAD	⟦olkai[?:r]⟧	⟦olkai[?:r]⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G009	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G010	keedy	UNREAD	⟦keedy⟧	⟦keedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.45|G011	okal	UNREAD	⟦okal⟧	⟦okal⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G001	sotchdaiin	UNREAD	⟦sotchdaiin⟧	⟦sotchdaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G002	shodaiin	UNREAD	⟦shodaiin⟧	⟦shodaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G003	otedy	UNREAD	⟦otedy⟧	⟦otedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G004	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G005	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G006	ykar	UNREAD	⟦ykar⟧	⟦ykar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G007	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G008	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.46|G009	lol	UNREAD	⟦lol⟧	⟦lol⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G001	ycheoar	UNREAD	⟦ycheoar⟧	⟦ycheoar⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G002	okain	UNREAD	⟦okain⟧	⟦okain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G003	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G004	char	UNREAD	⟦char⟧	⟦char⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G005	oky	UNREAD	⟦oky⟧	⟦oky⟧
ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.47|G006	cheokam	UNREAD	⟦cheokam⟧	⟦cheokam⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G001	teeody	UNREAD	⟦teeody⟧	⟦teeody⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G002	chedain	UNREAD	⟦chedain⟧	⟦chedain⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G003	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G004	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G005	deeoltedy	UNREAD	⟦deeoltedy⟧	⟦deeoltedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G006	otar	UNREAD	⟦otar⟧	⟦otar⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G007	ain	UNREAD	⟦ain⟧	⟦ain⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G008	chady	UNREAD	⟦chady⟧	⟦chady⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G009	otokcho	UNREAD	⟦otokcho⟧	⟦otokcho⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G010	qoked	UNREAD	⟦qoked⟧	⟦qoked⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.4|G011	okchedy	UNREAD	⟦okchedy⟧	⟦okchedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G001	olkchedy	UNREAD	⟦olkchedy⟧	⟦olkchedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G002	tedy	UNREAD	⟦tedy⟧	⟦tedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G003	oteeey	UNREAD	⟦oteeey⟧	⟦oteeey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G004	okchedy	UNREAD	⟦okchedy⟧	⟦okchedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G005	qokeed	UNREAD	⟦qokeed⟧	⟦qokeed⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G006	qokear	UNREAD	⟦qokear⟧	⟦qokear⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G007	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G008	chokchedy	UNREAD	⟦chokchedy⟧	⟦chokchedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G009	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.5|G010	ar	UNREAD	⟦ar⟧	⟦ar⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G001	okcheey	UNREAD	⟦okcheey⟧	⟦okcheey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G002	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G003	chotchedy	UNREAD	⟦chotchedy⟧	⟦chotchedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G004	daiinar	UNREAD	⟦daiinar⟧	⟦daiinar⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G005	oteey	UNREAD	⟦oteey⟧	⟦oteey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G006	lteey	UNREAD	⟦lteey⟧	⟦lteey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G007	chedaiin	UNREAD	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G008	ok[che:eee]y	UNREAD	⟦ok[che:eee]y⟧	⟦ok[che:eee]y⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G009	otaiin	UNREAD	⟦otaiin⟧	⟦otaiin⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.6|G010	am	UNREAD	⟦am⟧	⟦am⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G001	ytaiin	UNREAD	⟦ytaiin⟧	⟦ytaiin⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G002	cheotchey	UNREAD	⟦cheotchey⟧	⟦cheotchey⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G003	okaiin	MATERIAL_ASSUMED	M(okaiin) [Materialhypothese]	M(okaiin) [Materialhypothese]
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G004	chckhy	UNREAD	⟦chckhy⟧	⟦chckhy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G005	okeedy	UNREAD	⟦okeedy⟧	⟦okeedy⟧
ZL3b	f107r|f107r.4-f107r.7	ZL3b|f107r.7|G006	otcheey	UNREAD	⟦otcheey⟧	⟦otcheey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G001	porain	UNREAD	⟦porain⟧	⟦porain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G002	okain	UNREAD	⟦okain⟧	⟦okain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G003	okechdy	UNREAD	⟦okechdy⟧	⟦okechdy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G004	dal	UNREAD	⟦dal⟧	⟦dal⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G005	keeedal	UNREAD	⟦keeedal⟧	⟦keeedal⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G006	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G007	okeeolkcheey	UNREAD	⟦okeeolkcheey⟧	⟦okeeolkcheey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G008	lkar	UNREAD	⟦lkar⟧	⟦lkar⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G009	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.45|G010	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G001	soain	UNREAD	⟦soain⟧	⟦soain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G002	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G003	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G004	qolaiin	UNREAD	⟦qolaiin⟧	⟦qolaiin⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G005	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G006	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G007	kedy	UNREAD	⟦kedy⟧	⟦kedy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G008	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G009	oteey	UNREAD	⟦oteey⟧	⟦oteey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.46|G010	qokeeylkain	UNREAD	⟦qokeeylkain⟧	⟦qokeeylkain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G001	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G002	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G003	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G004	okeoteey	UNREAD	⟦okeoteey⟧	⟦okeoteey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G005	qokey	UNREAD	⟦qokey⟧	⟦qokey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G006	qokey	UNREAD	⟦qokey⟧	⟦qokey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G007	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G008	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G009	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G010	okeey	UNREAD	⟦okeey⟧	⟦okeey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.47|G011	odain	UNREAD	⟦odain⟧	⟦odain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G001	oteedy	UNREAD	⟦oteedy⟧	⟦oteedy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G002	qokey	UNREAD	⟦qokey⟧	⟦qokey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G003	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G004	chody	UNREAD	⟦chody⟧	⟦chody⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G005	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G006	qoky	UNREAD	⟦qoky⟧	⟦qoky⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G007	oteey	UNREAD	⟦oteey⟧	⟦oteey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G008	otain	UNREAD	⟦otain⟧	⟦otain⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G009	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.48|G010	aiinal	UNREAD	⟦aiinal⟧	⟦aiinal⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G001	ycheosaiin	UNREAD	⟦ycheosaiin⟧	⟦ycheosaiin⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G002	oekey	UNREAD	⟦oekey⟧	⟦oekey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G003	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G004	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G005	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G006	cheey	UNREAD	⟦cheey⟧	⟦cheey⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G007	dy	UNREAD	⟦dy⟧	⟦dy⟧
ZL3b	f107v|f107v.45-f107v.49	ZL3b|f107v.49|G008	qoy	UNREAD	⟦qoy⟧	⟦qoy⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G001	pochedy	UNREAD	⟦pochedy⟧	⟦pochedy⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G002	shy	UNREAD	⟦shy⟧	⟦shy⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G003	shokeedar	UNREAD	⟦shokeedar⟧	⟦shokeedar⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G004	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G005	kedal	UNREAD	⟦kedal⟧	⟦kedal⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G006	chokchy	UNREAD	⟦chokchy⟧	⟦chokchy⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G007	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G008	ch	UNREAD	⟦ch⟧	⟦ch⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G009	okeey	UNREAD	⟦okeey⟧	⟦okeey⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G010	qaiin	UNREAD	⟦qaiin⟧	⟦qaiin⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G011	okeedy	UNREAD	⟦okeedy⟧	⟦okeedy⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.8|G012	qetam	UNREAD	⟦qetam⟧	⟦qetam⟧
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.9|G001	cthey	MATERIAL_ASSUMED	M(cthey) [Materialhypothese]	M(cthey) [Materialhypothese]
ZL3b	f108r|f108r.8-f108r.13	ZL3b|f108r.9|G002	chedain	UNREAD	⟦chedain⟧	⟦chedain⟧
