attachment_id	focus_key	focus_core	focus_value_de	focus_family	event_id	pass1026_event_id	running_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface	component_recipe	focus_atom_ordinal	focus_occurrence_ordinal	left_atom	right_atom	active_head_before	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	selected_attachment_de	teaching_rule_families	micro_signature	r_position_mode	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	bounded_lookahead_cards	owner_boundary_crossed	resolution_status
G399-A00046	P912-E0051:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0051	P1026-E0051	51	f10r	HERBAL	P1009-S002	12	f10r.6	zweiknolliges blauköpfiges Heilkraut	taiin	T+AIIN	2	1	T	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0051	12	1	T=EINSTELLEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00047	P912-E0052:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0052	P1026-E0052	52	f10r	HERBAL	P1009-S002	13	f10r.6	zweiknolliges blauköpfiges Heilkraut	shy	Y	1	1	CARD_START	CARD_END	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0051	12	1	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00048	P912-E0053:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0053	P1026-E0053	53	f10r	HERBAL	P1009-S002	14	f10r.7	zweiknolliges blauköpfiges Heilkraut	dchy	D_ADDR+Y	2	1	D_ADDR	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0051	12	1	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00049	P912-E0055:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0055	P1026-E0055	55	f10r	HERBAL	P1009-S002	16	f10r.7	zweiknolliges blauköpfiges Heilkraut	y	Y	1	1	CARD_START	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0054	15	1	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00050	P912-E0056:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0056	P1026-E0056	56	f10r	HERBAL	P1009-S002	17	f10r.7	zweiknolliges blauköpfiges Heilkraut	kchaiin	K+CH+AIIN	3	1	CH	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0056	17	2	CH=NEHMEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00051	P912-E0057:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0057	P1026-E0057	57	f10r	HERBAL	P1009-S002	18	f10r.7	zweiknolliges blauköpfiges Heilkraut	yty	Y+T+Y	1	1	CARD_START	T	CH=NEHMEN	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0057	18	2	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00052	P912-E0057:Y:2	Y	AKTIVER POSTEN	ARGUMENT	P912-E0057	P1026-E0057	57	f10r	HERBAL	P1009-S002	18	f10r.7	zweiknolliges blauköpfiges Heilkraut	yty	Y+T+Y	3	2	T	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0057	18	2	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00053	P912-E0058:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0058	P1026-E0058	58	f10r	HERBAL	P1009-S002	19	f10r.7	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	1	1	CARD_START	CARD_END	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0057	18	2	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00054	P912-E0060:AIN:1	AIN	ANTEIL	ARGUMENT	P912-E0060	P1026-E0060	60	f10r	HERBAL	P1009-S002	21	f10r.7	zweiknolliges blauköpfiges Heilkraut	dain	AIN	1	1	CARD_START	CARD_END	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0059	20	2	T=EINSTELLEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00055	P912-E0061:AIR:1	AIR	LAUF	RELATION	P912-E0061	P1026-E0061	61	f10r	HERBAL	P1009-S002	22	f10r.7	zweiknolliges blauköpfiges Heilkraut	dair	D_ADDR+AIR	2	1	D_ADDR	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0059	20	2	T=EINSTELLEN⟨GEERBT⟩[AIR=LAUF]	L_AIR_RIGHT_FALLBACK	L_AIR__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00056	P912-E0063:OR:1	OR	EINHEIT	ARGUMENT	P912-E0063	P1026-E0063	63	f10r	HERBAL	P1009-S002	24	f10r.8	zweiknolliges blauköpfiges Heilkraut	qotchor	OT+CH+OR	3	1	CH	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0063	24	2	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00057	P912-E0064:OR:1	OR	EINHEIT	ARGUMENT	P912-E0064	P1026-E0064	64	f10r	HERBAL	P1009-S002	25	f10r.8	zweiknolliges blauköpfiges Heilkraut	chor	CH+OR	2	1	CH	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0064	25	1	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00058	P912-E0067:OR:1	OR	EINHEIT	ARGUMENT	P912-E0067	P1026-E0067	67	f10r	HERBAL	P1009-S002	28	f10r.8	zweiknolliges blauköpfiges Heilkraut	cholor	OL+OR	2	1	OL	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0064	25	1	CH=NEHMEN⟨GEERBT⟩[OR=EINHEIT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00059	P912-E0069:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0069	P1026-E0069	69	f10r	HERBAL	P1009-S002	30	f10r.8	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	1	1	CARD_START	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0064	25	1	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00060	P912-E0070:AR:1	AR	AUSGANG	RELATION	P912-E0070	P1026-E0070	70	f10r	HERBAL	P1009-S002	31	f10r.8	zweiknolliges blauköpfiges Heilkraut	dar	D_ADDR+AR	2	1	D_ADDR	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0064	25	1	CH=NEHMEN⟨GEERBT⟩[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00061	P912-E0071:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0071	P1026-E0071	71	f10r	HERBAL	P1009-S002	32	f10r.9	zweiknolliges blauköpfiges Heilkraut	oykchor	O+Y+K+CH+OR	2	1	O	K	CH=NEHMEN	SAME_CARD_RIGHT_ACTION	K	GEBEN	P912-E0071	32	3	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00062	P912-E0071:OR:1	OR	EINHEIT	ARGUMENT	P912-E0071	P1026-E0071	71	f10r	HERBAL	P1009-S002	32	f10r.9	zweiknolliges blauköpfiges Heilkraut	oykchor	O+Y+K+CH+OR	5	1	CH	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0071	32	4	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00063	P912-E0072:OR:1	OR	EINHEIT	ARGUMENT	P912-E0072	P1026-E0072	72	f10r	HERBAL	P1009-S002	33	f10r.9	zweiknolliges blauköpfiges Heilkraut	shor	SH+OR	2	1	SH	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0072	33	1	SH=HALTEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00064	P912-E0073:OR:1	OR	EINHEIT	ARGUMENT	P912-E0073	P1026-E0073	73	f10r	HERBAL	P1009-S002	34	f10r.9	zweiknolliges blauköpfiges Heilkraut	chor	CH+OR	2	1	CH	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0073	34	1	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00065	P912-E0074:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0074	P1026-E0074	74	f10r	HERBAL	P1009-S002	35	f10r.9	zweiknolliges blauköpfiges Heilkraut	chy	Y	1	1	CARD_START	CARD_END	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0073	34	1	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00066	P912-E0076:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0076	P1026-E0076	76	f10r	HERBAL	P1009-S002	37	f10r.9	zweiknolliges blauköpfiges Heilkraut	dy	Y	1	1	CARD_START	CARD_END	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P912-E0075	36	1	K=GEBEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00067	P912-E0077:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0077	P1026-E0077	77	f10r	HERBAL	P1009-S002	38	f10r.9	zweiknolliges blauköpfiges Heilkraut	chodaiin	CH+O+D_ADDR+AIIN	4	1	D_ADDR	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0077	38	1	CH=NEHMEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00068	P912-E0078:OR:1	OR	EINHEIT	ARGUMENT	P912-E0078	P1026-E0078	78	f10r	HERBAL	P1009-S002	39	f10r.10	zweiknolliges blauköpfiges Heilkraut	oqotor	O+OT+OR	3	1	OT	CARD_END	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0077	38	1	CH=NEHMEN⟨VORIGE KARTE⟩[OR=EINHEIT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00069	P912-E0079:OR:1	OR	EINHEIT	ARGUMENT	P912-E0079	P1026-E0079	79	f10r	HERBAL	P1009-S002	40	f10r.10	zweiknolliges blauköpfiges Heilkraut	otor	OT+OR	2	1	OT	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0077	38	1	CH=NEHMEN⟨GEERBT⟩[OR=EINHEIT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00070	P912-E0080:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0080	P1026-E0080	80	f10r	HERBAL	P1009-S002	41	f10r.10	zweiknolliges blauköpfiges Heilkraut	cfhy	CH+LOCAL_CHAR_F+Y	3	1	LOCAL_CHAR_F	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0080	41	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00071	P912-E0081:OR:1	OR	EINHEIT	ARGUMENT	P912-E0081	P1026-E0081	81	f10r	HERBAL	P1009-S002	42	f10r.10	zweiknolliges blauköpfiges Heilkraut	cthor	CH+T+OR	3	1	T	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0081	42	2	T=EINSTELLEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00072	P912-E0082:AIN:1	AIN	ANTEIL	ARGUMENT	P912-E0082	P1026-E0082	82	f10r	HERBAL	P1009-S002	43	f10r.10	zweiknolliges blauköpfiges Heilkraut	osain	O+S+AIN	3	1	S	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	S	WÄHLEN	P912-E0082	43	2	S=WÄHLEN[AIN=ANTEIL]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00073	P912-E0083:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0083	P1026-E0083	83	f10r	HERBAL	P1009-S002	44	f10r.10	zweiknolliges blauköpfiges Heilkraut	ytoiin	Y+T+O+IIN	1	1	CARD_START	T	S=WÄHLEN	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0083	44	2	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00074	P912-E0084:OR:1	OR	EINHEIT	ARGUMENT	P912-E0084	P1026-E0084	84	f10r	HERBAL	P1009-S002	45	f10r.11	zweiknolliges blauköpfiges Heilkraut	otchoshor	OT+CH+O+SH+OR	5	1	SH	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0084	45	4	SH=HALTEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00075	P912-E0085:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0085	P1026-E0085	85	f10r	HERBAL	P1009-S002	46	f10r.11	zweiknolliges blauköpfiges Heilkraut	qoty	OT+Y	2	1	OT	CARD_END	SH=HALTEN	PREVIOUS_CARD_ACTION	SH	HALTEN	P912-E0084	45	4	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00076	P912-E0086:OR:1	OR	EINHEIT	ARGUMENT	P912-E0086	P1026-E0086	86	f10r	HERBAL	P1009-S002	47	f10r.11	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	2	1	OT	CARD_END	SH=HALTEN	INHERITED_ACTION	SH	HALTEN	P912-E0084	45	4	SH=HALTEN⟨GEERBT⟩[OR=EINHEIT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00077	P912-E0087:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0087	P1026-E0087	87	f10r	HERBAL	P1009-S002	48	f10r.11	zweiknolliges blauköpfiges Heilkraut	cthyd	CH+T+Y+D_ADDR	3	1	T	D_ADDR	SH=HALTEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00078	P912-E0088:AR:1	AR	AUSGANG	RELATION	P912-E0088	P1026-E0088	88	f10r	HERBAL	P1009-S002	49	f10r.11	zweiknolliges blauköpfiges Heilkraut	otar	OT+AR	2	1	OT	CARD_END	T=EINSTELLEN	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN⟨VORIGE KARTE⟩[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00079	P912-E0089:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0089	P1026-E0089	89	f10r	HERBAL	P1009-S002	50	f10r.12	zweiknolliges blauköpfiges Heilkraut	odaiin	O+D_ADDR+AIIN	3	1	D_ADDR	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00080	P912-E0090:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0090	P1026-E0090	90	f10r	HERBAL	P1009-S002	51	f10r.12	zweiknolliges blauköpfiges Heilkraut	daiin	AIIN	1	1	CARD_START	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00081	P912-E0091:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0091	P1026-E0091	91	f10r	HERBAL	P1009-S002	52	f10r.12	zweiknolliges blauköpfiges Heilkraut	qotchy	OT+Y	2	1	OT	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00082	P912-E0092:OR:1	OR	EINHEIT	ARGUMENT	P912-E0092	P1026-E0092	92	f10r	HERBAL	P1009-S002	53	f10r.12	zweiknolliges blauköpfiges Heilkraut	qotor	OT+OR	2	1	OT	CARD_END	T=EINSTELLEN	INHERITED_ACTION	T	EINSTELLEN	P912-E0087	48	2	T=EINSTELLEN⟨GEERBT⟩[OR=EINHEIT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00083	P912-E0094:AL:1	AL	ZIELORT	RELATION	P912-E0094	P1026-E0094	94	f11r	HERBAL	P1009-S003	2	f11r.1	blühender dreikroniger Sodenstock	schoal	SH+O+AL	3	1	O	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0094	2	1	SH=HALTEN[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00084	P912-E0095:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0095	P1026-E0095	95	f11r	HERBAL	P1009-S003	3	f11r.1	blühender dreikroniger Sodenstock	cfhy	CH+LOCAL_CHAR_F+Y	3	1	LOCAL_CHAR_F	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0095	3	1	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00085	P912-E0096:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0096	P1026-E0096	96	f11r	HERBAL	P1009-S003	4	f11r.1	blühender dreikroniger Sodenstock	shfydaiin	SH+Y+AIIN	2	1	SH	AIIN	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0096	4	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00086	P912-E0096:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0096	P1026-E0096	96	f11r	HERBAL	P1009-S003	4	f11r.1	blühender dreikroniger Sodenstock	shfydaiin	SH+Y+AIIN	3	1	Y	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0096	4	1	SH=HALTEN[AIIN=WERT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00087	P912-E0097:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0097	P1026-E0097	97	f11r	HERBAL	P1009-S003	5	f11r.1	blühender dreikroniger Sodenstock	cphy	CH+P+Y	3	1	P	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P912-E0097	5	2	P=EINSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00088	P912-E0098:E:1	E	GRAD I	GRADE	P912-E0098	P1026-E0098	98	f11r	HERBAL	P1009-S003	6	f11r.1	blühender dreikroniger Sodenstock	shey	SH+E+Y	2	1	SH	Y	P=EINSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0098	6	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00089	P912-E0098:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0098	P1026-E0098	98	f11r	HERBAL	P1009-S003	6	f11r.1	blühender dreikroniger Sodenstock	shey	SH+E+Y	3	1	E	CARD_END	P=EINSETZEN	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0098	6	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00090	P912-E0100:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0100	P1026-E0100	100	f11r	HERBAL	P1009-S004	1	f11r.1	blühender dreikroniger Sodenstock	shoyty	SH+O+Y+T+Y	3	1	O	T	NONE	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0100	1	4	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00091	P912-E0100:Y:2	Y	AKTIVER POSTEN	ARGUMENT	P912-E0100	P1026-E0100	100	f11r	HERBAL	P1009-S004	1	f11r.1	blühender dreikroniger Sodenstock	shoyty	SH+O+Y+T+Y	5	2	T	CARD_END	NONE	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0100	1	4	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00092	P912-E0101:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0101	P1026-E0101	101	f11r	HERBAL	P1009-S004	2	f11r.2	blühender dreikroniger Sodenstock	socthody	S+O+CH+T+O+D_ADDR+Y	7	1	D_ADDR	CARD_END	T=EINSTELLEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0101	2	4	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
