unified_id	section	page	record_or_locus	case_ids	surface	local_identity	workshop_role_de	learning_mode	cross_section_pointer
ASTRO:A1:G176	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	ar	A1:G176	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G177	ASTRO_CONDITION_LABEL	f67r2	f67r2.73	C1|C2	olar	A1:G177	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G178	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	yshey	A1:G178	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G179	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	qokeeody	A1:G179	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G180	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	cheos	A1:G180	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G181	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	oeeos	A1:G181	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G182	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	qockhy	A1:G182	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G183	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	chos	A1:G183	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G184	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	aiin	A1:G184	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G185	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	okeeody	A1:G185	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G186	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	qokoaiin	A1:G186	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G187	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	odain	A1:G187	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G188	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	ar	A1:G188	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G189	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	air	A1:G189	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G190	ASTRO_CONDITION_LABEL	f67r2	f67r2.74	C1|C2|C3|C4|C5|C6	ay	A1:G190	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G001	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	shokchy	A2:G001	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G002	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	chteey	A2:G002	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G003	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	choteey	A2:G003	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G004	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	cphol	A2:G004	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G005	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	cheor	A2:G005	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G006	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	opcheeol	A2:G006	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G007	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	otor	A2:G007	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G008	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	choctheeey	A2:G008	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G009	ASTRO_CONDITION_LABEL	f68r1	f68r1.1	C3	okchoal	A2:G009	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G010	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	tochso	A2:G010	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G011	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	otchl	A2:G011	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G012	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	qokeeedy	A2:G012	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G013	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	cheey	A2:G013	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G014	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	cheeteey	A2:G014	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G015	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	yteody	A2:G015	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G016	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	chpor	A2:G016	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G017	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	cheokorchey	A2:G017	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G018	ASTRO_CONDITION_LABEL	f68r1	f68r1.2	C3	chod	A2:G018	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G019	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	ykor	A2:G019	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G020	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	shey	A2:G020	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G021	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	qocheey	A2:G021	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G022	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	chokal	A2:G022	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G023	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	okeey	A2:G023	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G024	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	ror	A2:G024	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G025	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	eckhear	A2:G025	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G026	ASTRO_CONDITION_LABEL	f68r1	f68r1.3	C3	daram	A2:G026	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G027	ASTRO_CONDITION_LABEL	f68r1	f68r1.4	C3	dchor	A2:G027	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G028	ASTRO_CONDITION_LABEL	f68r1	f68r1.4	C3	okaiiin	A2:G028	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G029	ASTRO_CONDITION_LABEL	f68r1	f68r1.5	C3	yky	A2:G029	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G030	ASTRO_CONDITION_LABEL	f68r1	f68r1.6	C3	dary	A2:G030	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G031	ASTRO_CONDITION_LABEL	f68r1	f68r1.7	C3	chkchykoly	A2:G031	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G032	ASTRO_CONDITION_LABEL	f68r1	f68r1.8	C3	okodaly	A2:G032	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G033	ASTRO_CONDITION_LABEL	f68r1	f68r1.9	C3	odchecthy	A2:G033	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G034	ASTRO_CONDITION_LABEL	f68r1	f68r1.10	C3	otcheody	A2:G034	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G035	ASTRO_CONDITION_LABEL	f68r1	f68r1.11	C3	okoaly	A2:G035	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G036	ASTRO_CONDITION_LABEL	f68r1	f68r1.12	C3	chocfhy	A2:G036	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G037	ASTRO_CONDITION_LABEL	f68r1	f68r1.13	C3	octhey	A2:G037	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G038	ASTRO_CONDITION_LABEL	f68r1	f68r1.14	C3	otshey	A2:G038	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G039	ASTRO_CONDITION_LABEL	f68r1	f68r1.15	C3	otydy	A2:G039	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G040	ASTRO_CONDITION_LABEL	f68r1	f68r1.16	C3	okear	A2:G040	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G041	ASTRO_CONDITION_LABEL	f68r1	f68r1.17	C3	cphocthy	A2:G041	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G042	ASTRO_CONDITION_LABEL	f68r1	f68r1.18	C3	ytchody	A2:G042	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G043	ASTRO_CONDITION_LABEL	f68r1	f68r1.19	C3	otys	A2:G043	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G044	ASTRO_CONDITION_LABEL	f68r1	f68r1.20	C3	olor	A2:G044	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G045	ASTRO_CONDITION_LABEL	f68r1	f68r1.21	C3	ockhy	A2:G045	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G046	ASTRO_CONDITION_LABEL	f68r1	f68r1.22	C3	ofcheor	A2:G046	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G047	ASTRO_CONDITION_LABEL	f68r1	f68r1.23	C3	otchdy	A2:G047	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G048	ASTRO_CONDITION_LABEL	f68r1	f68r1.24	C3	otykchs	A2:G048	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G049	ASTRO_CONDITION_LABEL	f68r1	f68r1.25	C3	otol	A2:G049	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G050	ASTRO_CONDITION_LABEL	f68r1	f68r1.26	C3	otor	A2:G050	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G051	ASTRO_CONDITION_LABEL	f68r1	f68r1.27	C3	oiinar	A2:G051	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G052	ASTRO_CONDITION_LABEL	f68r1	f68r1.28	C3	okoldy	A2:G052	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G053	ASTRO_CONDITION_LABEL	f68r1	f68r1.29	C3	ykchdy	A2:G053	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G054	ASTRO_CONDITION_LABEL	f68r1	f68r1.30	C3	oeeody	A2:G054	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G055	ASTRO_CONDITION_LABEL	f68r1	f68r1.31	C3	ocphy	A2:G055	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G056	ASTRO_CONDITION_LABEL	f68r1	f68r1.32	C3	okeeodal	A2:G056	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G057	ASTRO_CONDITION_LABEL	f68r1	f68r1.33	C3	okshor	A2:G057	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G058	ASTRO_CONDITION_LABEL	f68r1	f68r1.34	C3	osdaiin	A2:G058	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G059	ASTRO_CONDITION_LABEL	f68r1	f68r1.35	C3	otochedy	A2:G059	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G060	ASTRO_CONDITION_LABEL	f68r1	f68r1.36	C3	dolchedy	A2:G060	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G061	ASTRO_CONDITION_LABEL	f68r1	f68r1.37	C3	oky	A2:G061	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G062	ASTRO_CONDITION_LABEL	f68r1	f68r1.37	C3	okchdy	A2:G062	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G063	ASTRO_CONDITION_LABEL	f68r1	f68r1.37	C3	okardy	A2:G063	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G064	ASTRO_CONDITION_LABEL	f68r1	f68r1.37	C3	qear	A2:G064	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A2:G065	ASTRO_CONDITION_LABEL	f68r1	f68r1.37	C3	oygy	A2:G065	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G001	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	dair	A3:G001	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G002	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	cheyky	A3:G002	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G003	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	otaza	A3:G003	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G004	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	sar	A3:G004	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G005	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	ar	A3:G005	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G006	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chykar	A3:G006	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G007	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okoirsh	A3:G007	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G008	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	ar	A3:G008	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G009	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chetody	A3:G009	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G010	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeeos	A3:G010	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G011	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	o	A3:G011	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G012	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	tey	A3:G012	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G013	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	otokeeey	A3:G013	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G014	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeeody	A3:G014	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G015	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeey	A3:G015	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G016	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	doiir	A3:G016	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G017	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	teeo	A3:G017	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G018	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	y	A3:G018	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G019	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chey	A3:G019	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G020	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	ot	A3:G020	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G021	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	y	A3:G021	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G022	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okedy	A3:G022	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G023	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chsdy	A3:G023	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G024	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeod	A3:G024	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G025	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	y	A3:G025	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G026	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	dy	A3:G026	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G027	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	choaiin	A3:G027	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G028	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okar	A3:G028	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G029	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	okar	A3:G029	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G030	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chol	A3:G030	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G031	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	chees	A3:G031	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G032	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	yto	A3:G032	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G033	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	odair	A3:G033	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G034	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	oty	A3:G034	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G035	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	oteeo	A3:G035	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G036	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	dar	A3:G036	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
