combined_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_locus_unit	group_ordinal_within_unit	opaque_whole_card_key	surface_display_only	typed_source_class	silent_state_mode	compiler_channel	licensed_prompt	event_template_or_local_role	external_exemplar_payload_key	external_source_payload	field_grouping_operation	line_reflow_operation	hand_renderer_operation	id_to_surface_encode_status	surface_to_id_decode_status	formal_identity_order_layout_roundtrip	source_intention_without_exemplar	source_intention_with_exemplar	external_exemplar_required_for_complete_source	semantic_contract
32	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	18	P:27d97af8c96eb056c2e6	oykchor	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E032	[GENRE:gib die Fraktionen in ein glasiertes Gefäß]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
33	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	19	P:7a4bb8136330ee4e6e56	shor	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:ANSATZ?	LINK_ACTIVE	SRC:P:E033	[CARD:ANSATZ?] [REGISTER:H2:I003 als Salbenansatz führen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
34	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	20	P:7a4bb8136330ee4e6e56	chor	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:ANSATZ?	LINK_ACTIVE	SRC:P:E034	[CARD:ANSATZ?] [REGISTER:H2:I003 wiederholt; Slotkonflikt bleibt sichtbar]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
35	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	21	P:b921a237be883a820352	chy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E035	[GENRE:rühre bei kleinem Feuer]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
36	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	22	P:409de02322e7b2ca0c62	kaiiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E036	[EXEMPLAR:bis eine weiche Salbe entsteht]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
37	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	23	P:b921a237be883a820352	dy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E037	[GENRE:bewahre sie bedeckt]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
38	PROSE_EXACT_JOINT_CARD	H2	f10r	f10r.9	F005	H2-S003	24	P:834825c61d048a6b5628	chodaiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E038	[GENRE:lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
39	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	1	P:953ad19b79517fc8a211	tshol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E039	[IMAGE:Blüten und junge Blätter des Duftveilchens] [GENRE:im ersten Frühjahr nehmen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
40	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	2	P:428a5e3662aa57b4b256	schoal	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E040	[GENRE:in reinem Wein kochen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
41	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	3	P:bdad9f9ea8b80f141496	cfhy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E041	[GENRE:durch ein feines Tuch wringen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
42	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	4	P:a8af08e69edab8e54f15	shfydaiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E042	[GENRE:den Auszug stehen lassen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
43	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	5	P:deb377381ceaf55ea310	cphy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E043	[GENRE:nochmals seihen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
44	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	6	P:b5df9126607030b95175	shey	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:KLAR?	STATE_GATE	SRC:P:E044	[CARD:KLAR?] [EXEMPLAR:bis zum örtlich geprüften klaren Zustand]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
45	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F006	H3-S001	7	P:2e2027b1951d79911e24	tchody	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E045	[FORMAL:CLOSE; keine Wortbedeutung] [GENRE:abkühlen lassen]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
46	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.1	F007	H3-S002	8	P:577c03a928d674d420d7	shoyty	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E046	[EXEMPLAR:behalte einen Teil der frischen Blüten für die zweite Arznei zurück]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
47	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	9	P:d665560c8ff80799a82c	dchol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E047	[REGISTER:H3:I001 als erster Auszug]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
48	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	10	P:b921a237be883a820352	chy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E048	[GENRE:nimm davon]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
49	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	11	P:b2812c8283c3a62438bd	kchy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E049	[GENRE:gib ihn als Trank]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
50	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	12	P:b921a237be883a820352	dy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E050	[GENRE:bei bedrücktem Gemüt und beschwerter Brust]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
51	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.4	F008	H3-S003	13	P:2f1c5e56e8f0ff459065	daiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC_PLUS_FORMAL_CONVERGENT	MNEMONIC:MASS?|FORMAL:VORGABEPARAMETER?	PARAMETER_ASSIGN	SRC:P:E051	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:in kleinem örtlichem Maß]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
52	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	14	P:a48efd6c4491a046ba78	qotchy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E052	[EXEMPLAR:nimm die zurückbehaltenen Blüten]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
53	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	15	P:322281bd391aa621f568	okchol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E053	[GENRE:erwärme sie in Olivenöl]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
54	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	16	P:e0b630cb1b5df5e7105b	cthy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:BEREIT?	STATE_GATE	SRC:P:E054	[CARD:BEREIT?] [EXEMPLAR:bis zum örtlichen Bereitschaftszustand]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
55	PROSE_EXACT_JOINT_CARD	H3	f11r	f11r.7	F009	H3-S004	17	P:b921a237be883a820352	dy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E055	[GENRE:streiche das Öl äußerlich um die Lider ohne das Auge zu berühren]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
56	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	1	P:b5fcea1eaed06b2f2291	qokaiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	SRC:P:E056	[FORMAL:STANDARDSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:setze den ersten Posten an]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
57	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	2	P:2f1c5e56e8f0ff459065	chaiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:MASS?	PARAMETER_ASSIGN	SRC:P:E057	[CARD:MASS?] [EXEMPLAR:ein örtlich vorgeschriebenes Maß]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
58	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	3	P:403c1592f918c8f23b88	ykain	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E058	[IMAGE:breite Bärlauchblätter] [GENRE:zerstoße sie]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
59	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	4	P:d929a14ec45749b2e805	ykan	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E059	[GENRE:füge Weißwein hinzu]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
60	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F010	H4-S001	5	P:97cc9ac109148723c472	ody	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E060	[FORMAL:CLOSE; keine Wortbedeutung] [GENRE:verschließe das Gefäß und lasse es kühl stehen]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
61	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	6	P:2f1c5e56e8f0ff459065	daiin	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC_PLUS_FORMAL_CONVERGENT	MNEMONIC:MASS?|FORMAL:VORGABEPARAMETER?	PARAMETER_ASSIGN	SRC:P:E061	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:miss eine Portion des Ansatzes ab]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
62	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	7	P:6f7ff8287eddf4da9fdb	chedy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E062	[GENRE:wringe sie durch Leinwand und lasse sie klar absetzen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
63	PROSE_EXACT_JOINT_CARD	H4	f55v	f55v.5	F011	H4-S002	8	P:e026af581c99322fbd46	talam	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E063	[FORMAL:CLOSE_B3; keine Wortbedeutung] [GENRE:verwahre den klaren Auszug]	CLOSE_AND_COMMIT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
