clause_id	physical_page	register	start_event	end_event	events	formula_events	root_composition_events	end_reason	canonical_clause_reading_de	event_ids
P915-C265	f83r	BIOLOGICAL	P912-E1478	P912-E1478	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1478
P915-C266	f83r	BIOLOGICAL	P912-E1479	P912-E1480	2	1	1	LICENSED_DY_CLOSE	SPÜLEN · LÄNGER · TEIL · DIES ; ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1479|P912-E1480
P915-C267	f83r	BIOLOGICAL	P912-E1481	P912-E1499	19	3	16	LICENSED_DY_CLOSE	MARKIEREN ; ABSETZEN · ZUGEBEN · KURZ · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · DIES ; DIESEN POSTEN LÄNGER AUFFANGEN ; MARKIEREN · ENTNEHMEN · AUSWÄHLEN ; ENTNEHMEN · LÄNGER · PAAR ; FORTSETZEN · AUSWÄHLEN ; SOLLMASS ; AUSWÄHLEN · ZUGEBEN · ZIEL ; PORTION ; BEREIT · ZIEL ; AUSWÄHLEN ; SOLLMASS ; BEHANDELN · DIES ; LEITEN · ZIEL ; AUSWÄHLEN · INNEN ; ZUBEREITUNGSVARIANTE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1481|P912-E1482|P912-E1483|P912-E1484|P912-E1485|P912-E1486|P912-E1487|P912-E1488|P912-E1489|P912-E1490|P912-E1491|P912-E1492|P912-E1493|P912-E1494|P912-E1495|P912-E1496|P912-E1497|P912-E1498|P912-E1499
P915-C268	f83r	BIOLOGICAL	P912-E1500	P912-E1503	4	2	2	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; BEHANDELN · PORTION ; HALTEN · BEREIT · KURZ · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1500|P912-E1501|P912-E1502|P912-E1503
P915-C269	f83r	BIOLOGICAL	P912-E1504	P912-E1505	2	1	1	LICENSED_DY_CLOSE	ANSETZEN · LAUF ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1504|P912-E1505
P915-C270	f83r	BIOLOGICAL	P912-E1506	P912-E1506	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1506
P915-C271	f83r	BIOLOGICAL	P912-E1507	P912-E1514	8	2	6	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN ; BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; HALTEN · KURZ · DURCHLASS · DIES ; ZUR NÄCHSTEN STELLE ; ANSETZEN · KURZ · ZIEL ; HALTEN · KURZ · DURCHLASS · TEIL · DIES ; ZIEL ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P915-C272	f83r	BIOLOGICAL	P912-E1515	P912-E1515	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1515
P915-C273	f83r	BIOLOGICAL	P912-E1516	P912-E1519	4	2	2	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; AUSWÄHLEN · ZIEL · AUSZUG · LEITEN ; EINSTELLEN · QUELLE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P915-C274	f83r	BIOLOGICAL	P912-E1520	P912-E1523	4	1	3	LICENSED_DY_CLOSE	AUSWÄHLEN ; ZIEL · EINSTELLEN · KURZ · TEIL · DIES ; AUSWÄHLEN · LAUF ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P915-C275	f83r	BIOLOGICAL	P912-E1524	P912-E1524	1	0	1	LICENSED_DY_CLOSE	BEGINNEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1524
P915-C276	f83r	BIOLOGICAL	P912-E1525	P912-E1525	1	0	1	LICENSED_DY_CLOSE	LEITEN · ENTNEHMEN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1525
P915-C277	f83r	BIOLOGICAL	P912-E1526	P912-E1528	3	1	2	LICENSED_DY_CLOSE	LEITEN · ZWEIT · MARKIEREN ; ANSETZEN · UMSETZEN · DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1526|P912-E1527|P912-E1528
P915-C278	f83r	BIOLOGICAL	P912-E1529	P912-E1529	1	1	0	LICENSED_DY_CLOSE	ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1529
P915-C279	f83r	BIOLOGICAL	P912-E1530	P912-E1530	1	1	0	LICENSED_DY_CLOSE	ANSETZEN, KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1530
P915-C280	f83r	BIOLOGICAL	P912-E1531	P912-E1532	2	1	1	LICENSED_DY_CLOSE	ZIEL ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1531|P912-E1532
P915-C281	f83r	BIOLOGICAL	P912-E1533	P912-E1543	11	2	9	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; HALTEN · BEREIT · DIES ; ZIEL ; DIES ; SOLLWERT WAEHLEN ; ABSETZEN · ZIEL ; HALTEN · KURZ · BEREIT · DIES ; DIES ; EINSTELLEN · ZIEL ; HALTEN · BEREIT · DIES ; ZIEL · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P915-C282	f83r	BIOLOGICAL	P912-E1544	P912-E1544	1	0	1	LICENSED_DY_CLOSE	DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1544
P915-C283	f83r	BIOLOGICAL	P912-E1545	P912-E1545	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1545
P915-C284	f83r	BIOLOGICAL	P912-E1546	P912-E1547	2	2	0	LICENSED_DY_CLOSE	DIESEN POSTEN UMSTELLEN ; ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1546|P912-E1547
P915-C285	f83r	BIOLOGICAL	P912-E1548	P912-E1561	14	3	11	LICENSED_DY_CLOSE	LÄNGER · QUELLE ; LEITEN · SOLLMASS ; DIESEN POSTEN UMSETZEN ; EINE PORTION ANSETZEN ; BIS BEREIT FUEHREN ; ZIEL · MARKIEREN · ANSATZ ; TEIL · AUSZUG · ZUGEBEN · KURZ · TEIL · DIES ; LEITEN · ZUGEBEN · LÄNGER · TEIL ; HALTEN · DURCHLASS · KURZ · DIES ; DIES · EINSTELLEN · SOLLMASS ; HALTEN · KURZ · ENTNEHMEN · DIES ; AUSWÄHLEN · ENTNEHMEN · KURZ · EINSTELLEN · DIES ; EINSETZEN · ZWEIT · SPÜLEN · TEIL · DIES ; HALTEN · AUSFÜHREN · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P915-C286	f83r	BIOLOGICAL	P912-E1562	P912-E1563	2	2	0	LICENSED_DY_CLOSE	DER NAECHSTE ANSATZ ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1562|P912-E1563
P915-C287	f83r	BIOLOGICAL	P912-E1564	P912-E1574	11	4	7	LICENSED_DY_CLOSE	AUSFÜHREN · EINSETZEN · ABSETZEN · DIES ; DANACH · HALTEN · TEIL · DIES ; ANSETZEN · KURZ · TEIL · FORTSETZEN ; HALTEN · TEIL · DIES ; AUSWÄHLEN · FORTSETZEN · TEIL · DIES ; QUELLE WAEHLEN ; ABSETZEN · SOLLMASS ; DIESEN POSTEN KURZ DURCHFÜHREN ; EINHEIT WAEHLEN ; UMSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
P915-C288	f83r	BIOLOGICAL	P912-E1575	P912-E1577	3	1	2	LICENSED_DY_CLOSE	BEGINNEN · KURZ · EINSTELLEN · ZIEL ; ZIEL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1575|P912-E1576|P912-E1577
P915-C289	f83r	BIOLOGICAL	P912-E1578	P912-E1579	2	2	0	LICENSED_DY_CLOSE	KURZ HALTEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1578|P912-E1579
P915-C290	f83r	BIOLOGICAL	P912-E1580	P912-E1581	2	1	1	LICENSED_DY_CLOSE	AUFFANGEN · LÄNGER · TEIL · DIES ; NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E1580|P912-E1581
P915-C291	f83r	BIOLOGICAL	P912-E1582	P912-E1583	2	2	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1582|P912-E1583
P915-C292	f83r	BIOLOGICAL	P912-E1584	P912-E1586	3	1	2	LICENSED_DY_CLOSE	FORTSETZEN ; VOLL · EINSTELLEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1584|P912-E1585|P912-E1586
P915-C293	f83r	BIOLOGICAL	P912-E1587	P912-E1590	4	3	1	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; SOLLWERT WAEHLEN ; AUFFANGEN · LÄNGER · TEIL · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P915-C294	f83r	BIOLOGICAL	P912-E1591	P912-E1591	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1591
P915-C295	f83r	BIOLOGICAL	P912-E1592	P912-E1594	3	2	1	LICENSED_DY_CLOSE	FORTSETZEN ; DIESEN POSTEN UMSETZEN ; AM WEG KURZ ZUGEBEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1592|P912-E1593|P912-E1594
P915-C296	f83r	BIOLOGICAL	P912-E1595	P912-E1596	2	1	1	LICENSED_DY_CLOSE	ANSETZEN · UMSETZEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1595|P912-E1596
P915-C297	f83r	BIOLOGICAL	P912-E1597	P912-E1600	4	1	3	LICENSED_DY_CLOSE	ENTNEHMEN · DURCHLASS · TEIL · DIES ; QUELLE WAEHLEN ; UMSETZEN · LAUF ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P915-C298	f83r	BIOLOGICAL	P912-E1601	P912-E1601	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1601
P915-C299	f83r	BIOLOGICAL	P912-E1602	P912-E1606	5	2	3	LICENSED_DY_CLOSE	UMSETZEN · PORTION ; DIESEN POSTEN UMSETZEN ; DANACH · KURZ · SOLLMASS ; DANACH · SOLLMASS ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P915-C300	f83r	BIOLOGICAL	P912-E1607	P912-E1607	1	0	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1607
P915-C301	f83r	BIOLOGICAL	P912-E1608	P912-E1609	2	2	0	LICENSED_DY_CLOSE	DIESEN POSTEN UMSTELLEN ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1608|P912-E1609
P915-C302	f83r	BIOLOGICAL	P912-E1610	P912-E1611	2	2	0	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1610|P912-E1611
P915-C303	f83r	BIOLOGICAL	P912-E1612	P912-E1612	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1612
P915-C304	f83r	BIOLOGICAL	P912-E1613	P912-E1622	10	4	6	LICENSED_DY_CLOSE	HALTEN · KURZ · BEREIT · KURZ · TEIL · DIES ; HALTEN · KURZ · BEREIT · DIES ; DER NAECHSTE ANSATZ ; DIESEN POSTEN UMSETZEN ; AUSWÄHLEN · AUSFÜHREN · UNTERSTUFE · STUFE ; BIS BEREIT FUEHREN ; EINSTELLEN · DIES ; DANACH · SOLLMASS ; FORTSETZEN · ZIEL · DIES ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P915-C305	f83r	BIOLOGICAL	P912-E1623	P912-E1623	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1623
P915-C306	f83r	BIOLOGICAL	P912-E1624	P912-E1626	3	3	0	LICENSED_DY_CLOSE	MIT DIESEM POSTEN WEITER ; LAENGER ANSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1624|P912-E1625|P912-E1626
P915-C307	f83r	BIOLOGICAL	P912-E1627	P912-E1633	7	6	1	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; ZUR NÄCHSTEN STELLE ; DANACH DIESER POSTEN ; LAENGER ANSETZEN ; DIESEN POSTEN ANSETZEN ; EINSTELLEN · FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P915-C308	f83r	BIOLOGICAL	P912-E1634	P912-E1634	1	0	1	LICENSED_DY_CLOSE	ANSETZEN · DIES · BEFESTIGEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1634
P915-C309	f83r	BIOLOGICAL	P912-E1635	P912-E1637	3	2	1	LICENSED_DY_CLOSE	PORTION ; DIESEN POSTEN UMSETZEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1635|P912-E1636|P912-E1637
P915-C310	f83r	BIOLOGICAL	P912-E1638	P912-E1638	1	1	0	LICENSED_DY_CLOSE	KURZ IM DURCHLASS HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1638
P915-C311	f83r	BIOLOGICAL	P912-E1639	P912-E1639	1	1	0	LICENSED_DY_CLOSE	KURZ IM DURCHLASS HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1639
P915-C312	f83r	BIOLOGICAL	P912-E1640	P912-E1643	4	4	0	LICENSED_DY_CLOSE	SOLLWERT WAEHLEN ; DIESEN POSTEN LÄNGER BEHANDELN ; LAENGER HALTEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P915-C313	f83r	BIOLOGICAL	P912-E1644	P912-E1644	1	1	0	LICENSED_DY_CLOSE	ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1644
P915-C314	f83r	BIOLOGICAL	P912-E1645	P912-E1645	1	1	0	LICENSED_DY_CLOSE	DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1645
P915-C315	f83r	BIOLOGICAL	P912-E1646	P912-E1648	3	1	2	LICENSED_DY_CLOSE	AUSWÄHLEN · ZIEL · UMSETZEN · DIES ; LAENGER HALTEN ; BEGINNEN · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1646|P912-E1647|P912-E1648
P915-C316	f83r	BIOLOGICAL	P912-E1649	P912-E1650	2	1	1	LICENSED_DY_CLOSE	ZUGEBEN · KURZ · STERNORT · TEIL ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1649|P912-E1650
P915-C317	f83r	BIOLOGICAL	P912-E1651	P912-E1652	2	1	1	LICENSED_DY_CLOSE	AUSWÄHLEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1651|P912-E1652
P915-C318	f83r	BIOLOGICAL	P912-E1653	P912-E1653	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1653
P915-C319	f83r	BIOLOGICAL	P912-E1654	P912-E1657	4	2	2	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; SOLLWERT WAEHLEN ; EINSTELLEN · KURZ · UMSETZEN · DIES ; DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1654|P912-E1655|P912-E1656|P912-E1657
P915-C320	f83r	BIOLOGICAL	P912-E1658	P912-E1658	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1658
P915-C321	f83r	BIOLOGICAL	P912-E1659	P912-E1659	1	0	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1659
P915-C322	f83r	BIOLOGICAL	P912-E1660	P912-E1662	3	2	1	LICENSED_DY_CLOSE	DEN AUSZUG WEITERFUEHREN ; ANSETZEN · UMSETZEN · DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1660|P912-E1661|P912-E1662
P915-C323	f83r	BIOLOGICAL	P912-E1663	P912-E1671	9	4	5	LICENSED_DY_CLOSE	KURZ ANSETZEN ; DIES ; AUSWÄHLEN ; SOLLMASS ; HALTEN · LÄNGER · ZUGEBEN · ENTNEHMEN · DIES ; KURZ ANSETZEN ; EINHEIT WAEHLEN ; HALTEN · ZUGEBEN · DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1663|P912-E1664|P912-E1665|P912-E1666|P912-E1667|P912-E1668|P912-E1669|P912-E1670|P912-E1671
P915-C324	f83r	BIOLOGICAL	P912-E1672	P912-E1683	12	8	4	LICENSED_DY_CLOSE	TEIL · FORTSETZEN · ABSETZEN ; DIESEN POSTEN ANSETZEN ; SOLLWERT WAEHLEN ; KURZ BEHANDELN ; ANSETZEN · LÄNGER · FORTSETZEN ; EINE PORTION ANSETZEN ; DIESEN POSTEN UMSETZEN ; ZUBEREITUNGSVARIANTE ; SOLLMASS ; DIES ; KURZ HALTEN ; KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1672|P912-E1673|P912-E1674|P912-E1675|P912-E1676|P912-E1677|P912-E1678|P912-E1679|P912-E1680|P912-E1681|P912-E1682|P912-E1683
P915-C325	f83r	BIOLOGICAL	P912-E1684	P912-E1686	3	2	1	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; FORTSETZEN ; AM WEG KURZ ZUGEBEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1684|P912-E1685|P912-E1686
P915-C326	f83r	BIOLOGICAL	P912-E1687	P912-E1687	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1687
P915-C327	f83r	BIOLOGICAL	P912-E1688	P912-E1689	2	2	0	LICENSED_DY_CLOSE	ANSETZEN UND WEITERFÜHREN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1688|P912-E1689
P915-C328	f83r	BIOLOGICAL	P912-E1690	P912-E1693	4	1	3	LICENSED_DY_CLOSE	ANSATZ ; DIES ; DIESEN POSTEN KURZ DURCHFÜHREN ; LAUF · DIES · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1690|P912-E1691|P912-E1692|P912-E1693
P915-C329	f83r	BIOLOGICAL	P912-E1694	P912-E1699	6	3	3	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; KURZ HALTEN ; ZUGEBEN · PORTION ; ENTNEHMEN · DURCHLASS · ZIEL ; AUSWÄHLEN · FORTSETZEN · UMSETZEN · DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1694|P912-E1695|P912-E1696|P912-E1697|P912-E1698|P912-E1699
P915-C330	f83r	BIOLOGICAL	P912-E1700	P912-E1702	3	1	2	LICENSED_DY_CLOSE	UMSETZEN · SOLLMASS ; AUFFANGEN · KURZ · DIES ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1700|P912-E1701|P912-E1702
P915-C331	f83r	BIOLOGICAL	P912-E1703	P912-E1717	15	7	8	LICENSED_DY_CLOSE	AUFFANGEN · PORTION ; ZIEL ; FORTSETZEN ; FORTSETZEN ; ENTNEHMEN · BEREIT · TEIL · DIES ; LEITEN ; DIESEN POSTEN UMSETZEN ; LEITEN · UMSETZEN · DIES ; SOLLMASS ; KURZ HALTEN UND WEITERFÜHREN ; DIESEN POSTEN UMSETZEN ; ZUR NÄCHSTEN STELLE ; QUELLE WAEHLEN ; VON DER ENTNAHMESTELLE ZUGEBEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1703|P912-E1704|P912-E1705|P912-E1706|P912-E1707|P912-E1708|P912-E1709|P912-E1710|P912-E1711|P912-E1712|P912-E1713|P912-E1714|P912-E1715|P912-E1716|P912-E1717
P915-C332	f83r	BIOLOGICAL	P912-E1720	P912-E1720	1	0	1	LICENSED_DY_CLOSE	DANACH · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1720
P915-C333	f83r	BIOLOGICAL	P912-E1721	P912-E1721	1	1	0	LICENSED_DY_CLOSE	ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1721
P915-C334	f83r	BIOLOGICAL	P912-E1722	P912-E1730	9	2	7	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	ABSETZEN · ZIEL ; ZIEL ; DEN AUSZUG WEITERFUEHREN ; LEITEN · FORTSETZEN ; UMSETZEN · ZIEL ; SOLLMASS ; FORTSETZEN ; ZWEIT · STUFE ; DIESEN POSTEN UMSETZEN. LOKALER ABSCHNITT.	P912-E1722|P912-E1723|P912-E1724|P912-E1725|P912-E1726|P912-E1727|P912-E1728|P912-E1729|P912-E1730
P915-C335	f83r	BIOLOGICAL	P912-E1733	P912-E1748	16	3	13	PAGE_END_OPEN	DIESEN POSTEN LÄNGER AUFFANGEN ; KURZ · ZUGEBEN · KURZ · DIES ; MARKIEREN · ZIEL · DIES ; FORTSETZEN ; AUSWÄHLEN · FORTSETZEN · BEHANDELN · ZIEL ; DEN AUSZUG WEITERFUEHREN ; DANACH AUS DER QUELLE ; FORTSETZEN ; SOLLMASS ; FORTSETZEN ; PORTION ; DIES ; LEITEN · ZIEL · ANSATZ ; FORTSETZEN ; MARKIEREN · EINSTELLEN · PORTION ; BEREIT · ZIEL. FORTSETZUNG OFFEN.	P912-E1733|P912-E1734|P912-E1735|P912-E1736|P912-E1737|P912-E1738|P912-E1739|P912-E1740|P912-E1741|P912-E1742|P912-E1743|P912-E1744|P912-E1745|P912-E1746|P912-E1747|P912-E1748
P915-C336	f67r2	ZODIAC	P912-E1777	P912-E1783	7	1	6	LICENSED_DY_CLOSE	AUSFÜHREN · EINSETZEN · AUSFÜHREN · TEIL · FORTSETZEN ; AUSWÄHLEN ; PORTION ; ZIEL · TEIL · DIES ; AUSWÄHLEN · AUSFÜHREN · LÄNGER · DIES ; TEIL · AUSFÜHREN · STUFE ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1777|P912-E1778|P912-E1779|P912-E1780|P912-E1781|P912-E1782|P912-E1783
P915-C337	f67r2	ZODIAC	P912-E1785	P912-E1803	19	2	17	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	AUSFÜHREN · ZWEIT · KURZ · STUFE ; ANSETZEN · AUSFÜHREN · KURZ · AUSWÄHLEN ; AUSFÜHREN · KURZ · ZUGEBEN · PORTION ; DIES ; DANACH DIESER POSTEN ; AUSWÄHLEN · ANSATZ · SOLLMASS · MARKIEREN ; DIES ; AUSFÜHREN · EINSETZEN · DIES ; SOLLMASS ; ZIEL ; DIES · TEIL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN ; PORTION ; QUELLE ; INNEN · DIES ; ENTNEHMEN · AUSFÜHREN · TRENNEN · DIES ; AUSWÄHLEN · QUELLE · ZIEL ; EINHEIT WAEHLEN ; INNEN ; QUELLE. LOKALER ABSCHNITT.	P912-E1785|P912-E1786|P912-E1787|P912-E1788|P912-E1789|P912-E1790|P912-E1791|P912-E1792|P912-E1793|P912-E1794|P912-E1795|P912-E1796|P912-E1797|P912-E1798|P912-E1799|P912-E1800|P912-E1801|P912-E1802|P912-E1803
P915-C338	f67r2	ZODIAC	P912-E1805	P912-E1817	13	1	12	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	AUSFÜHREN · EINSETZEN · QUELLE · ENTNEHMEN · DIES ; AUSWÄHLEN · ZIEL · AUSWÄHLEN · PORTION ; AUSWÄHLEN · AUSFÜHREN · ZWEIT · MARKIEREN ; AUSFÜHREN · NEBENWEG · QUELLE ; QUELLE ; DIES · ZWEIT · INNEN ; DIES · EINSTELLEN · KURZ · AUSFÜHREN · ANSATZ ; DIES · EINSTELLEN · AUSFÜHREN ; DIESEN POSTEN DEM ANSATZ ZUGEBEN ; ANSETZEN · KURZ · AUSFÜHREN ; MARKIEREN ; SOLLMASS ; INNEN. LOKALER ABSCHNITT.	P912-E1805|P912-E1806|P912-E1807|P912-E1808|P912-E1809|P912-E1810|P912-E1811|P912-E1812|P912-E1813|P912-E1814|P912-E1815|P912-E1816|P912-E1817
P915-C339	f67r2	ZODIAC	P912-E1820	P912-E1820	1	0	1	LICENSED_DY_CLOSE	DIES · EINSTELLEN · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1820
P915-C340	f67r2	ZODIAC	P912-E1821	P912-E1823	3	1	2	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	SOLLWERT WAEHLEN ; AUSFÜHREN · FORTSETZEN ; FORTSETZEN · FORTSETZEN. LOKALER ABSCHNITT.	P912-E1821|P912-E1822|P912-E1823
P915-C341	f67r2	ZODIAC	P912-E1825	P912-E1831	7	0	7	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	TEIL · AUSFÜHREN · AUSWÄHLEN · QUELLE ; AUSFÜHREN · ZWEIT · AUSWÄHLEN ; LAUF ; ZIEL · SOLLMASS ; TEIL · ANSETZEN · ZUSATZ ; AUSFÜHREN · KURZ · QUELLE ; AUSFÜHREN · ZWEIT · LEITEN. LOKALER ABSCHNITT.	P912-E1825|P912-E1826|P912-E1827|P912-E1828|P912-E1829|P912-E1830|P912-E1831
