event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	local_address_reading_de	diagram_model	correction_status
P912-E2276	f70v2	f70v	f70v2.6	oky	f70v2	Fischrad mit Stern tragenden Figuren	OK+Y	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2277	f70v2	f70v	f70v2.6	ody	f70v2	Fischrad mit Stern tragenden Figuren	O+DY	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2278	f70v2	f70v	f70v2.7	oty	f70v2	Fischrad mit Stern tragenden Figuren	OT+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2279	f70v2	f70v	f70v2.7	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2280	f70v2	f70v	f70v2.8	okala	f70v2	Fischrad mit Stern tragenden Figuren	OK+AL+A_ADDR	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz, lokale Adresse.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2281	f70v2	f70v	f70v2.9	otody	f70v2	Fischrad mit Stern tragenden Figuren	OT+O+DY	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2282	f70v2	f70v	f70v2.10	otald	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+D_LABEL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, d-Zeichen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2283	f70v2	f70v	f70v2.11	otaldar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+D_ADDR+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Unterplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2284	f70v2	f70v	f70v2.12	okody	f70v2	Fischrad mit Stern tragenden Figuren	OK+O+Y	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2285	f70v2	f70v	f70v2.13	opysam	f70v2	Fischrad mit Stern tragenden Figuren	O+P+Y+S_ADDR+AM_ADDR	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz, Sternbezug, Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2286	f70v2	f70v	f70v2.14	chy	f70v2	Fischrad mit Stern tragenden Figuren	Y	Fischrad mit Stern tragenden Figuren: dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2287	f70v2	f70v	f70v2.15	otaly	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2288	f70v2	f70v	f70v2.16	otal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2289	f70v2	f70v	f70v2.16	arar	f70v2	Fischrad mit Stern tragenden Figuren	AR+AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2290	f70v2	f70v	f70v2.17	otaldy	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+DY	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2291	f70v2	f70v	f70v2.18	okeoly	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+OL+Y	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2292	f70v2	f70v	f70v2.19	okydy	f70v2	Fischrad mit Stern tragenden Figuren	OK+Y+DY	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2293	f70v2	f70v	f70v2.20	okees	f70v2	Fischrad mit Stern tragenden Figuren	OK+EE+S_LABEL	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, s-Zeichen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2294	f70v2	f70v	f70v2.21	daii	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2295	f70v2	f70v	f70v2.21	amdy	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR+DY	Fischrad mit Stern tragenden Figuren: Innenplatz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2296	f70v2	f70v	f70v2.21	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2297	f70v2	f70v	f70v2.21	am	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR	Fischrad mit Stern tragenden Figuren: Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2298	f70v2	f70v	f70v2.21	aral	f70v2	Fischrad mit Stern tragenden Figuren	AR+AL	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2299	f70v2	f70v	f70v2.21	otair	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIR	Fischrad mit Stern tragenden Figuren: nächster Platz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2300	f70v2	f70v	f70v2.21	chedaiin	f70v2	Fischrad mit Stern tragenden Figuren	CHD+AIIN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2301	f70v2	f70v	f70v2.21	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2302	f70v2	f70v	f70v2.21	dair	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+AIR	Fischrad mit Stern tragenden Figuren: Unterplatz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2303	f70v2	f70v	f70v2.21	shchey	f70v2	Fischrad mit Stern tragenden Figuren	SH+Y	Fischrad mit Stern tragenden Figuren: Bezug halten, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2304	f70v2	f70v	f70v2.21	daiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2305	f70v2	f70v	f70v2.21	chalaly	f70v2	Fischrad mit Stern tragenden Figuren	CH+AL+AL+Y	Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2306	f70v2	f70v	f70v2.21	oteody	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2307	f70v2	f70v	f70v2.21	chotol	f70v2	Fischrad mit Stern tragenden Figuren	CH+OT+OL	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2308	f70v2	f70v	f70v2.21	chedy	f70v2	Fischrad mit Stern tragenden Figuren	CHD+Y	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2309	f70v2	f70v	f70v2.21	oteotey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2310	f70v2	f70v	f70v2.21	oteeeor	f70v2	Fischrad mit Stern tragenden Figuren	OT+EEE+OR	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2311	f70v2	f70v	f70v2.21	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2312	f70v2	f70v	f70v2.21	alody	f70v2	Fischrad mit Stern tragenden Figuren	AL+O+DY	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2313	f70v2	f70v	f70v2.21	daiir	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN+R	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2314	f70v2	f70v	f70v2.21	oteedar	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2315	f70v2	f70v	f70v2.21	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2316	f70v2	f70v	f70v2.21	teey	f70v2	Fischrad mit Stern tragenden Figuren	T+EE+Y	Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2317	f70v2	f70v	f70v2.21	dalal	f70v2	Fischrad mit Stern tragenden Figuren	AL+AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2318	f70v2	f70v	f70v2.21	cheoltey	f70v2	Fischrad mit Stern tragenden Figuren	CH+E+OL+T+E+Y	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2319	f70v2	f70v	f70v2.21	oteedy	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+DY	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2320	f70v2	f70v	f70v2.21	sheeteey	f70v2	Fischrad mit Stern tragenden Figuren	SH+EE+T+EE+Y	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2321	f70v2	f70v	f70v2.21	okeeol	f70v2	Fischrad mit Stern tragenden Figuren	OK+EE+OL	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2322	f70v2	f70v	f70v2.21	ykeeos	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+EE+O+S_ADDR	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2323	f70v2	f70v	f70v2.21	shey	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+Y	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2324	f70v2	f70v	f70v2.21	ykair	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+AIR	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2325	f70v2	f70v	f70v2.21	arar	f70v2	Fischrad mit Stern tragenden Figuren	AR+AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2326	f70v2	f70v	f70v2.21	alos	f70v2	Fischrad mit Stern tragenden Figuren	AL+O+S_ADDR	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2327	f70v2	f70v	f70v2.22	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2328	f70v2	f70v	f70v2.22	am	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR	Fischrad mit Stern tragenden Figuren: Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2329	f70v2	f70v	f70v2.23	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2330	f70v2	f70v	f70v2.23	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2331	f70v2	f70v	f70v2.24	otalar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2332	f70v2	f70v	f70v2.25	otalam	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AM_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2333	f70v2	f70v	f70v2.26	dolaram	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+OL+AR+AM_ADDR	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2334	f70v2	f70v	f70v2.27	okaram	f70v2	Fischrad mit Stern tragenden Figuren	OK+AR+AM_ADDR	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2335	f70v2	f70v	f70v2.28	oteosal	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+S_ADDR+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2336	f70v2	f70v	f70v2.29	salols	f70v2	Fischrad mit Stern tragenden Figuren	S_LABEL+AL+OL+S_LABEL	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2337	f70v2	f70v	f70v2.30	okaldal	f70v2	Fischrad mit Stern tragenden Figuren	OK+AL+AL	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2338	f70v2	f70v	f70v2.31	ykolaiin	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+OL+AIIN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2339	f70v2	f70v	f70v2.32	otal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2340	f70v2	f70v	f70v2.32	daly	f70v2	Fischrad mit Stern tragenden Figuren	AL+Y	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2341	f70v2	f70v	f70v2.32	oteoal	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2342	f70v2	f70v	f70v2.32	dal	f70v2	Fischrad mit Stern tragenden Figuren	AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2343	f70v2	f70v	f70v2.32	aildy	f70v2	Fischrad mit Stern tragenden Figuren	A_ADDR+IIN+L+DY	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2344	f70v2	f70v	f70v2.32	otaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIIN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2345	f70v2	f70v	f70v2.32	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2346	f70v2	f70v	f70v2.32	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2347	f70v2	f70v	f70v2.32	shal	f70v2	Fischrad mit Stern tragenden Figuren	SH+AL	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2348	f70v2	f70v	f70v2.32	o	f70v2	Fischrad mit Stern tragenden Figuren	O	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2349	f70v2	f70v	f70v2.32	qoteeal	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2350	f70v2	f70v	f70v2.32	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2351	f70v2	f70v	f70v2.32	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2352	f70v2	f70v	f70v2.32	otaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIIN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2353	f70v2	f70v	f70v2.32	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2354	f70v2	f70v	f70v2.32	teodaiin	f70v2	Fischrad mit Stern tragenden Figuren	T+E+O+AIIN	Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2355	f70v2	f70v	f70v2.32	oteeo	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2356	f70v2	f70v	f70v2.32	cthey	f70v2	Fischrad mit Stern tragenden Figuren	CTH+E+Y	Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2357	f70v2	f70v	f70v2.32	oteeos	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+S_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2358	f70v2	f70v	f70v2.32	oteos	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+S_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2359	f70v2	f70v	f70v2.32	aiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2360	f70v2	f70v	f70v2.32	daim	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN+M_LOCAL	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2361	f70v2	f70v	f70v2.33	otolal	f70v2	Fischrad mit Stern tragenden Figuren	OT+OL+AL	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.	FISCHRING_MIT_STERNFIGUREN	UNCHANGED
P912-E2362	f88r	f88r	f88r.1	otorchety	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+OR+CH+E+T+Y	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Eintragsklasse, Klassenkennung, erster Grad, Platz einstellen, dieser Platz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2363	f88r	f88r	f88r.2	osal	f88r	drei Gefaesse mit Wurzel- und Blattreihen	O+S+AL	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, Klasse wählen, Zielplatz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2364	f88r	f88r	f88r.3	orald	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OR+AL+D_ADDR	drei Gefaesse mit Wurzel- und Blattreihen: Eintragsklasse, Zielplatz, Unterplatz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2365	f88r	f88r	f88r.4	oldar	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OL+DA+R	drei Gefaesse mit Wurzel- und Blattreihen: gleiche Reihe weiter, zweite Stufe, Zustandsmarke.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2366	f88r	f88r	f88r.5	otoky	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+OK+Y	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Platz aktivieren, dieser Platz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2367	f88r	f88r	f88r.6	otaly	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+AL+Y	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Zielplatz, dieser Platz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2415	f88r	f88r	f88r.12	otaldy	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+AL+DY	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Zielplatz, Eintrag schließen.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2416	f88r	f88r	f88r.13	oram	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OR+A_ADDR+AM_ADDR	drei Gefaesse mit Wurzel- und Blattreihen: Eintragsklasse, lokale Adresse, Innenplatz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2417	f88r	f88r	f88r.14	dary	f88r	drei Gefaesse mit Wurzel- und Blattreihen	DA+R+Y	drei Gefaesse mit Wurzel- und Blattreihen: zweite Stufe, Zustandsmarke, dieser Platz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2418	f88r	f88r	f88r.15	okol	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OK+OL	drei Gefaesse mit Wurzel- und Blattreihen: Platz aktivieren, gleiche Reihe weiter.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2419	f88r	f88r	f88r.16	sorory	f88r	drei Gefaesse mit Wurzel- und Blattreihen	S+OR+OR+Y	drei Gefaesse mit Wurzel- und Blattreihen: Klasse wählen, Eintragsklasse, dieser Platz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2420	f88r	f88r	f88r.17	otyda	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+Y+DA	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, dieser Platz, zweite Stufe.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2460	f88r	f88r	f88r.23	ofyskydal	f88r	drei Gefaesse mit Wurzel- und Blattreihen	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, f-Zeichen, dieser Platz, Klasse wählen, Wert zuordnen, dieser Platz, zweite Stufe, Verbindung.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2461	f88r	f88r	f88r.24	otor	f88r	drei Gefaesse mit Wurzel- und Blattreihen	OT+OR	drei Gefaesse mit Wurzel- und Blattreihen: nächster Platz, Eintragsklasse.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2462	f88r	f88r	f88r.24	am	f88r	drei Gefaesse mit Wurzel- und Blattreihen	AM_ADDR	drei Gefaesse mit Wurzel- und Blattreihen: Innenplatz.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
P912-E2463	f88r	f88r	f88r.25	ofaldo	f88r	drei Gefaesse mit Wurzel- und Blattreihen	O+LOCAL_CHAR_F+AL+D_ADDR+O	drei Gefaesse mit Wurzel- und Blattreihen: Reihe aufrufen, f-Zeichen, Zielplatz, Unterplatz, Reihe aufrufen.	GEFAESS_WURZEL_UND_BLATTREIHEN	UNCHANGED
