reader_local_card_ordinal	local_card_host_key	source_event_id	physical_page	register	locus	record_id	record_governor_key	bundle_id	bundle_governor_key	owner_de	surface	component_recipe	complete_slot_count	base_reader_source	primary_reader_source	base_exact_trace_source	base_exact_slot_trace_de	name_override_count	name_override_slot_ids	raw_name_core_sequence	gdt582_legacy_default_sequence	gdt585_primary_default_sequence	exact_name_override_trace_de	gdt585_selected_model	gdt585_source_grammar_reading_de	gdt585_composition_hypothesis_de	compound_group_id	legacy_reader_de	gdt586_primary_reader_de	running_statement_link_status	name_layer_status	guard	gdt587_carrier_assignment_count	gdt587_carrier_slot_ids	gdt587_base_reader_de	gdt587_primary_reader_de	gdt587_reader_changed	gdt587_layer_status	gdt587_guard	gdt588_base_reader_de	gdt588_primary_reader_de	gdt588_multiplicity_repair	gdt588_guard
174	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077	P912-E2077	f69v	CELESTIAL	f69v.2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	ody	O+DY	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E2077@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077] [2:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2077@2|LOCAL_CONTROL:P912-E2077@2:DY]	0	NONE	NONE	NONE	NONE	NONE	LOCAL_CLASS_OR_NAME_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077]: in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2077@2:DY]: Arbeitsgang abschließen.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077]: in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2077@2:DY]: Arbeitsgang abschließen.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077]: in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2077@2:DY]: Arbeitsgang abschließen.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077]: in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2077@2:DY]: Arbeitsgang abschließen.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2077]: in Eintragsform; im Rahmen [LOCAL_CONTROL:P912-E2077@2:DY]: Arbeitsgang abschließen.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
175	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078	P912-E2078	f69v	CELESTIAL	f69v.2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	airchy	AIR+Y	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:AIR=entlang der Ringbahn|LOCAL_COMPONENT:P912-E2078@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2078@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]: entlang der Ringbahn, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]: entlang der Ringbahn, Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]: entlang der Ringbahn, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]: entlang der Ringbahn, Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2078]: entlang der Ringbahn, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
176	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2079	P912-E2079	f69v	CELESTIAL	f69v.2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	choky	OK+Y	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2079@1|LOCAL_ACTION:P912-E2079@1:OK] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2079@2|LOCAL_ACTION:P912-E2079@1:OK]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Trage ein: Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Trage ein: Ringposition.	Trage ein: Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Trage ein: Ringposition.	Trage ein: Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
177	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080	P912-E2080	f69v	CELESTIAL	f69v.2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	ychey	Y+Y	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2080@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2080@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]: Ringposition, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]: Ringposition, Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]: Ringposition, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]: Ringposition, Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2080]: Ringposition, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
178	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081	P912-E2081	f69v	CELESTIAL	f69v.2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	chey	Y	1	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2081@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]: Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]: Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]: Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]: Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2081]: Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
179	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082	P912-E2082	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	doair	D_ADDR+O+AIR	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E2082@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E2082@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082] [3:AIR=entlang der Ringbahn|LOCAL_COMPONENT:P912-E2082@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]: an der unteren Ringstelle, in Eintragsform, entlang der Ringbahn.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]: an der unteren Ringstelle, in Eintragsform, entlang der Ringbahn.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]: an der unteren Ringstelle, in Eintragsform, entlang der Ringbahn.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]: an der unteren Ringstelle, in Eintragsform, entlang der Ringbahn.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2082]: an der unteren Ringstelle, in Eintragsform, entlang der Ringbahn.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
180	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083	P912-E2083	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	otaldal	OT+AL+AL	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2083@1|LOCAL_CONTROL:P912-E2083@1:OT] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2083@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083] [3:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2083@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]	0	NONE	NONE	NONE	NONE	NONE	ITINERARY_OR_ADDRESS_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im Rahmen [LOCAL_CONTROL:P912-E2083@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]: zur Zielposition, zur Zielposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im Rahmen [LOCAL_CONTROL:P912-E2083@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]: zur Zielposition, zur Zielposition.	im Rahmen [LOCAL_CONTROL:P912-E2083@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]: zur Zielposition, zur Zielposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im Rahmen [LOCAL_CONTROL:P912-E2083@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]: zur Zielposition, zur Zielposition.	im Rahmen [LOCAL_CONTROL:P912-E2083@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2083]: zur Zielposition, zur Zielposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
181	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084	P912-E2084	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	dair	D_ADDR+AIR	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E2084@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084] [2:AIR=entlang der Ringbahn|LOCAL_COMPONENT:P912-E2084@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]: an der unteren Ringstelle, entlang der Ringbahn.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]: an der unteren Ringstelle, entlang der Ringbahn.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]: an der unteren Ringstelle, entlang der Ringbahn.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]: an der unteren Ringstelle, entlang der Ringbahn.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2084]: an der unteren Ringstelle, entlang der Ringbahn.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
182	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2085	P912-E2085	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	chdy	CHD+Y	2	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2085@1=CHD:Berechne|LOCAL_ACTION:P912-E2085@1:CHD] [LOCAL_COMPONENT:P912-E2085@2=Y:Ringposition|LOCAL_ACTION:P912-E2085@1:CHD]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Berechne die Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E2085@2	Berechne die Ringposition.	Berechne die Ringposition.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Berechne die Ringposition.	Berechne die Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
183	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086	P912-E2086	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	otoar	OT+O+AR	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2086@1|LOCAL_CONTROL:P912-E2086@1:OT] [2:O=in Eintragsform|LOCAL_COMPONENT:P912-E2086@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086] [3:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2086@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]	0	NONE	NONE	NONE	NONE	NONE	ITINERARY_OR_ADDRESS_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im Rahmen [LOCAL_CONTROL:P912-E2086@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]: in Eintragsform, von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im Rahmen [LOCAL_CONTROL:P912-E2086@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]: in Eintragsform, von der Ausgangsposition.	im Rahmen [LOCAL_CONTROL:P912-E2086@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]: in Eintragsform, von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im Rahmen [LOCAL_CONTROL:P912-E2086@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]: in Eintragsform, von der Ausgangsposition.	im Rahmen [LOCAL_CONTROL:P912-E2086@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2086]: in Eintragsform, von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
184	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087	P912-E2087	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	ar	AR	1	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2087@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]: von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]: von der Ausgangsposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]: von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]: von der Ausgangsposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2087]: von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
185	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088	P912-E2088	f69v	CELESTIAL	f69v.3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	drei getrennte heterogene Himmelsraeder	chy	Y	1	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2088@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]: Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]: Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]: Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]: Ringposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2088]: Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
