page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f23r	f23r.7	H	A	1	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	heiße Drogenfraktion I im Ansatz | [olchar:?] | feucht, Grad III | heiß-trockenes Drogenmaterial | abgemessene Fraktion I | heiß-trockenes Drogenmaterial | [dairo:?] | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | [alg:?]	heiße Drogenfraktion I im Ansatz | [olchar:?] | feucht, Grad III | heiß-trockenes Drogenmaterial | abgemessene Fraktion I | heiß-trockenes Drogenmaterial | [dairo:?] | Wurzel | Grundansatz | Qualitätsgrad III | [alg:?]	okar | olchar | shaiin | qokchol | dar | qokchol | dairo | r | ol | daiin | alg	heiße Drogenfraktion I im Ansatz · [olchar:?] · feucht, Grad III · heiß-trockenes Drogenmaterial · abgemessene Fraktion I · heiß-trockenes Drogenmaterial · [dairo:?] · Wurzel · Grundansatz · Qualitätsgrad III · [alg:?]	11	0	1	0	0
f23v	f23v.1	H	A	1	11	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	[podairol:?] | [odaiiily:?] | feuchter Ansatz | Rohstoffklasse I | Qualitäts-/Wertfeld geschlossen | getrockneter Pulverstoff im Ansatz | kaltes Zubereitungsgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chcphy:?] | kühle die erste Trockenfraktion | Samen-/Saatgutposten	[podairol:?] | [odaiiily:?] | feuchter Ansatz | Rohstoffklasse I | Qualitäts-/Wertfeld geschlossen | getrockneter Pulverstoff im Ansatz | kaltes Zubereitungsgut | Grundansatz | [chcphy:?] | kühle die erste Trockenfraktion | Samen-/Saatgutposten	podairol | odaiiily | sho | al | dy | opchol | otol | ol | chcphy | qotchar | s	[podairol:?] · [odaiiily:?] · feuchter Ansatz · Rohstoffklasse I · Qualitäts-/Wertfeld geschlossen · getrockneter Pulverstoff im Ansatz · kaltes Zubereitungsgut · Grundansatz · [chcphy:?] · kühle die erste Trockenfraktion · Samen-/Saatgutposten	11	0	1	0	0
f23v	f23v.11	H	A	1	8	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	y okaiin doroiin olols oiin ol cheeb ols	y okaiin doroiin olols oiin ol cheen ols	yokaiin doroiin olols oiin ol cheeb ols	Eintrag: | heiß, Grad III, im Ansatzrahmen | [doroiin:?] | [olols:?] | Zubereitungsform III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeb:?] | Drogenstoffposten	Eintrag: | heiß, Grad III, im Ansatzrahmen | [doroiin:?] | [olols:?] | Zubereitungsform III | Grundansatz | [cheeb:?] | Drogenstoffposten	y | okaiin | doroiin | olols | oiin | ol | cheeb | ols	Eintrag: · heiß, Grad III, im Ansatzrahmen · [doroiin:?] · [olols:?] · Zubereitungsform III · Grundansatz · [cheeb:?] · Drogenstoffposten	8	0	1	0	0
f23v	f23v.12	H	A	1	4	1	1	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	ol aiios oloro eeeoly	olaiior oloro eeeoly	ol aiior oloro eeeoly	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [aiios:?] | [oloro:?] | [eeeoly:?]	Grundansatz | [aiios:?] | [oloro:?] | [eeeoly:?]	ol | aiios | oloro | eeeoly	Grundansatz · [aiios:?] · [oloro:?] · [eeeoly:?]	4	0	1	0	0
f23v	f23v.4	H	A	1	7	1	4	BOUND_OL_MATERIAL_COMPONENT	NEITHER_EXACT	1	0	okchey dair sholol ol dal otchor dar	okchey dair sholol oldal otchor mar	okchey dair sh lol oldal otchor dar	heiß-trockener Ansatz in der Mitte des Grades | abgemessene Fraktion II | [sholol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | kalt-trockene Drogenportion im Ansatz | abgemessene Fraktion I	heiß-trockener Ansatz in der Mitte des Grades | abgemessene Fraktion II | [sholol:?] | abgemessener Drogenrohstoff I | abgemessene Rohstoffmenge I | kalt-trockene Drogenportion im Ansatz | abgemessene Fraktion I	okchey | dair | sholol | ol+dal | otchor | dar	heiß-trockener Ansatz in der Mitte des Grades · abgemessene Fraktion II · [sholol:?] · abgemessener Drogenrohstoff I · kalt-trockene Drogenportion im Ansatz · abgemessene Fraktion I	6	1	1	0	0
f24r	f24r.13	H	A	1	7	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	oees ol s chey chcth s ar	oees ol s chey chcth sar	oees ol s chey chcth s r	Ansatzcharge auf Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | trocken in der Mitte des Grades | getrocknete Kraut- oder Blattdroge | Samen-/Saatgutposten | Drogenfraktion I	Ansatzcharge auf Endstufe | Grundansatz | Samen-/Saatgutposten | trocken in der Mitte des Grades | getrocknete Kraut- oder Blattdroge | Samen-/Saatgutposten | Drogenfraktion I	oees | ol | s | chey | chcth | s | ar	Ansatzcharge auf Endstufe · Grundansatz · Samen-/Saatgutposten · trocken in der Mitte des Grades · getrocknete Kraut- oder Blattdroge · Samen-/Saatgutposten · Drogenfraktion I	7	0	1	0	0
f24r	f24r.15	H	A	1	5	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ockhoees oeees ol dal s	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen | Ansatzcharge der letzten Stufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen | Ansatzcharge der letzten Stufe | Grundansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	ockhoees | oeees | ol | dal | s	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen · Ansatzcharge der letzten Stufe · Grundansatz · abgemessene Rohstoffmenge I · Samen-/Saatgutposten	5	0	1	0	0
f26r	f26r.8	H	B	2	10	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	daiin shedy qokeedy qoteedar s ok ol otedy qokchdy qokedy	daiin she y qokeedy qotee ar s ok ol yte y qokee y qoke y	Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteedar:?] | Samen-/Saatgutposten | [ok:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ytedy:?] | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qoteedar:?] | Samen-/Saatgutposten | [ok:?] | Grundansatz | [ytedy:?] | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	daiin | shedy | qokeedy | qoteedar | s | ok | ol | ytedy | qokeedy | qokedy	Grad-/Maßwert III · feucht in der Mitte des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · [qoteedar:?] · Samen-/Saatgutposten · [ok:?] · Grundansatz · [ytedy:?] · heiß am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen	10	0	1	0	0
f29v	f29v.1	H	A	1	11	1	4	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin	kooiin shor chetchy olals shytchy cth y shy cho shy daiin	kooiin shor chetchy ol als shytchy cthyshy cho shy daiin	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | getrocknete Droge; kalt-trocken, Grundform | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | feucht am Anfang des Grades | Trockenansatz | feucht am Anfang des Grades | Grad-/Maßwert III	[kooiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | getrocknete Droge; kalt-trocken, Grundform | Grundansatz | [ls:?] | [shytchy:?] | CTH-Drogenmaterial | feucht am Anfang des Grades | Trockenansatz | feucht am Anfang des Grades | Grad-/Maßwert III	kooiin | shor | chetchy | ol | ls | shytchy | cthy | shy | cho | shy | daiin	[kooiin:?] · Blüten-/Fruchtstand; reproduktiver Teil · getrocknete Droge; kalt-trocken, Grundform · Grundansatz · [ls:?] · [shytchy:?] · CTH-Drogenmaterial · feucht am Anfang des Grades · Trockenansatz · feucht am Anfang des Grades · Grad-/Maßwert III	11	0	1	0	0
f30r	f30r.8	H	A	1	9	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	opchol ol chesey scheo r chey okeal dcheo rchey	opchol ol chesey scheo rchey okeal dcheo rchey	opchol ol chesey scheorchey okeal dcheo rchey	getrockneter Pulverstoff im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chesey:?] | trockene Samen/Saatgutzubereitung/Trockenansatz | Wurzel | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | [dcheo:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I	getrockneter Pulverstoff im Ansatz | Grundansatz | [chesey:?] | trockene Samen/Saatgutzubereitung/Trockenansatz | Wurzel | trocken in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | [dcheo:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I	opchol | ol | chesey | scheo | r | chey | okeal | dcheo | rchey	getrockneter Pulverstoff im Ansatz · Grundansatz · [chesey:?] · trockene Samen/Saatgutzubereitung/Trockenansatz · Wurzel · trocken in der Mitte des Grades · Rohstoffklasse I im Ansatz, heiß in der Gradmitte · [dcheo:?] · Wurzel/Wurzeldroge, trocken gebunden, Form I	9	0	1	0	0
f30v	f30v.2	H	A	1	10	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qotchor chy she kchor chory keor ol chy daiin ctholdy	qotchor chy she kchor chory keor ol chy daiin ctholdy	qotchor chy she kchor chory keor ol chy daiin cthol y	kalt-trockene Drogenportion | trocken am Anfang des Grades | feucht, attributiv gebunden | Drogenportion, heiß-trocken | Pflanzenteil in Grundform | heiße Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | Grad-/Maßwert III | Krautdrogenstoff fertigstellen	kalt-trockene Drogenportion | trocken am Anfang des Grades | feucht, attributiv gebunden | Drogenportion, heiß-trocken | Pflanzenteil in Grundform | heiße Drogenportion | Grundansatz | trocken am Anfang des Grades | Grad-/Maßwert III | Krautdrogenstoff fertigstellen	qotchor | chy | she | kchor | chory | keor | ol | chy | daiin | ctholdy	kalt-trockene Drogenportion · trocken am Anfang des Grades · feucht, attributiv gebunden · Drogenportion, heiß-trocken · Pflanzenteil in Grundform · heiße Drogenportion · Grundansatz · trocken am Anfang des Grades · Grad-/Maßwert III · Krautdrogenstoff fertigstellen	10	0	1	0	0
f32r	f32r.15	H	A	1	4	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	qokchy qotol doiir ol	qokchy qotol doiir ol	qokchy qotol doiir ol	heiß und trocken am Anfang des Grades | kaltes Material | [doiir:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	heiß und trocken am Anfang des Grades | kaltes Material | [doiir:?] | Grundansatz	qokchy | qotol | doiir | ol	heiß und trocken am Anfang des Grades · kaltes Material · [doiir:?] · Grundansatz	4	0	1	0	0
f32r	f32r.7	H	A	1	4	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	otol dol ol dair	otol dol ol dair	otol dol ol dair	kaltes Zubereitungsgut | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion II	kaltes Zubereitungsgut | Materialmaß | Grundansatz | abgemessene Fraktion II	otol | dol | ol | dair	kaltes Zubereitungsgut · Materialmaß · Grundansatz · abgemessene Fraktion II	4	0	1	0	0
f32v	f32v.11	H	A	1	3	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ol sho chy	ol sho chy	ol sho chy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Ansatz | trocken am Anfang des Grades	Grundansatz | feuchter Ansatz | trocken am Anfang des Grades	ol | sho | chy	Grundansatz · feuchter Ansatz · trocken am Anfang des Grades	3	0	1	0	0
f33r	f33r.5	H	B	2	13	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Grundansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	pair | or | aiin | otaiin | ol | kor | aiin | okal | otal | chdal | shekal | qokar | otam	Pulverfraktion II · Drogenportion · Menge III · kalt im Zubereitungsrahmen, Grad III · Grundansatz · heiße Drogenportion · Menge III · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Rohstoffklasse I im Ansatz, kalt am Gradanfang · trockene abgemessene Rohstoffmenge I am Gradanfang · Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang · heiße Drogenfraktion I · ein Maß kalten Ansatzes	13	0	1	0	0
f34r	f34r.14	H	B	2	13	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky cho y qokal chedy chcthedy chety daram	Drogenportion | Drogenfraktion I | ; hierzu: | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I | heißer Ansatz am Anfang des Grades | Trockenansatz, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Krautdroge bis zur mittleren Stufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | ein Maß Fraktion I	Drogenportion | Drogenfraktion I | ; hierzu: | heiße Drogenfraktion I | Grundansatz | Rohstoffklasse I | heißer Ansatz am Anfang des Grades | Trockenansatz, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Krautdroge bis zur mittleren Stufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | ein Maß Fraktion I	or | ar | y | kar | ol | al | oky | chody | qokal | chedy | chcthedy | cheky | daram	Drogenportion · Drogenfraktion I · ; hierzu: · heiße Drogenfraktion I · Grundansatz · Rohstoffklasse I · heißer Ansatz am Anfang des Grades · Trockenansatz, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · trocken in der Mitte des Grades, abgeschlossen · Krautdroge bis zur mittleren Stufe trocknen und abschließen · bis zur mittleren Trockenstufe, dann leicht erhitzen · ein Maß Fraktion I	13	0	1	0	0
f34r	f34r.5	H	B	2	11	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	qoteedy shedy shedy ol okes ar ykeedl chedy otey okaiin	qoteedy she y she y ol okes ar ykeedl chedy otey okaiin	kalt am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okes:?] | Drogenfraktion I | [ykeed:?] | Grundstoff des vorstehenden Ansatzes | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen	kalt am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Grundansatz | [okes:?] | Drogenfraktion I | [ykeed:?] | Grundstoff des vorstehenden Ansatzes | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen	qoteedy | shedy | shedy | ol | okes | ar | ykeed | l | chedy | otey | okaiin	kalt am Ende des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · feucht in der Mitte des Grades, abgeschlossen · Grundansatz · [okes:?] · Drogenfraktion I · [ykeed:?] · Grundstoff des vorstehenden Ansatzes · trocken in der Mitte des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades · heiß, Grad III, im Ansatzrahmen	11	0	1	0	0
f34v	f34v.3	H	B	2	12	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	ytal seor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	ytal shor ch al olchdy char or ol ke aiiin chcthy o ch y chckhy ar ag	Eintrag/Bezug: kalter Rohstoff I am Gradanfang | Blüten-/Fruchtstand; reproduktiver Teil | trockene abgemessene Rohstoffmenge I am Gradanfang | Drogenstoff trocknen und fertigstellen | Trockenfraktion I | Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kedaiiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [dasam:?]	Eintrag/Bezug: kalter Rohstoff I am Gradanfang | Blüten-/Fruchtstand; reproduktiver Teil | trockene abgemessene Rohstoffmenge I am Gradanfang | Drogenstoff trocknen und fertigstellen | Trockenfraktion I | Drogenportion | Grundansatz | [kedaiiin:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [dasam:?]	ytal | shor | chdal | olchdy | char | or | ol | kedaiiin | chcthy | okchdy | chckhy | dasam	Eintrag/Bezug: kalter Rohstoff I am Gradanfang · Blüten-/Fruchtstand; reproduktiver Teil · trockene abgemessene Rohstoffmenge I am Gradanfang · Drogenstoff trocknen und fertigstellen · Trockenfraktion I · Drogenportion · Grundansatz · [kedaiiin:?] · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut · heiß-trockener Ansatz am Anfang des Grades, abgeschlossen · Arzneikompositum: trocken, Gradanfang · [dasam:?]	12	0	1	0	0
f35v	f35v.13	H	A	1	5	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ol char od ar chear	ol char od ar chear	ol char od ar chear	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenfraktion I | miss vom Ansatz ab | Drogenfraktion I | trockene Fraktion I	Grundansatz | Trockenfraktion I | miss vom Ansatz ab | Drogenfraktion I | trockene Fraktion I	ol | char | od | ar | chear	Grundansatz · Trockenfraktion I · miss vom Ansatz ab · Drogenfraktion I · trockene Fraktion I	5	0	1	0	0
f39r	f39r.14	H	B	2	11	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol aiin che y ykeey aiin otal ch am qokam	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | Holzdroge mäßig trocknen und erhitzen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | trocken in der Mitte des Grades, abgeschlossen | erhitze hiervon bis zur Endstufe und schließe ab | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß Trockendroge abmessen | nimm ein Maß und erhitze es	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | Holzdroge mäßig trocknen und erhitzen | Grundansatz | Qualitätsgrad III | trocken in der Mitte des Grades, abgeschlossen | erhitze hiervon bis zur Endstufe und schließe ab | Grad-/Maßwert III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß Trockendroge abmessen | nimm ein Maß und erhitze es	daiin | shckhy | chekl | ol | daiin | chedy | ykeey | daiin | otal | chdam | qokam	Grad-/Maßwert III · Arzneikompositum: feucht, Gradanfang · Holzdroge mäßig trocknen und erhitzen · Grundansatz · Qualitätsgrad III · trocken in der Mitte des Grades, abgeschlossen · erhitze hiervon bis zur Endstufe und schließe ab · Grad-/Maßwert III · Rohstoffklasse I im Ansatz, kalt am Gradanfang · ein Maß Trockendroge abmessen · nimm ein Maß und erhitze es	11	0	1	0	0
