occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0033	f104r	f104r.5	S	B	3	4	12	MEDIAL	qoshedy	chl	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	kchdal qotaiin qoshedy ol chl ol chedacphy al lod pchdair opchdy qod	chdal qotaiin qoshe y ol chl ol chedacphy al lod pchdair opch y qod
G683-OL-0034	f104r	f104r.5	S	B	3	6	12	MEDIAL	chl	cheday	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	kchdal qotaiin qoshedy ol chl ol chedacphy al lod pchdair opchdy qod	chdal qotaiin qoshe y ol chl ol chedacphy al lod pchdair opch y qod
G683-OL-0035	f104v	f104v.1	S	B	3	6	12	MEDIAL	opchedy	ear	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	pchd iin opcheedy or ar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dom
G683-OL-0036	f104v	f104v.25	S	B	3	10	12	MEDIAL	sair	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin orchcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin rchcthy daiin cheey s air ol aiin chedy
G683-OL-0037	f104v	f104v.3	S	B	3	11	12	MEDIAL	oeedaiin	dl	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol ockhhy chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol oy chol qokeedy qotair oeedaiin ol dl
G683-OL-0038	f104v	f104v.33	S	B	3	8	15	MEDIAL	or	ar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar arair ary	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G683-OL-0039	f104v	f104v.9	S	B	3	7	12	MEDIAL	cheor	chedaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar ched qoty dal	ycheo lcheod otaiin qokeedy qokaiin che r ol chedaiin qotar chedy qoty dal
G683-OL-0040	f105r	f105r.15	S	B	3	2	12	MEDIAL	lksheey	r	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lkee ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral
G683-OL-0041	f105r	f105r.35	S	B	3	8	12	MEDIAL	otar	qokal	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:al	Rohstoffklasse I	GDT655:NEW_EXACT_WHOLE	EXACT	ol	ol	8	ONE	al	ol	8	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	ypchedy okaiir opcheedy qokair dar kol otar ol qokal kor orol pchey ofory	ypchedy okaiir opcheedy qokair dar kal otar al qokal kor orolpchey ofory
G683-OL-0042	f105r	f105r.36	S	B	3	4	11	MEDIAL	otar	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin
G683-OL-0043	f105v	f105v.11	S	B	3	3	12	MEDIAL	aiiin	okaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	roees aiiin ol okaiin os aiin chckhoda qoteedy ckhddl aiis opar kaiishdy	oees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir par kaiishdy
G683-OL-0044	f105v	f105v.4	S	B	3	6	8	MEDIAL	olar	keeol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin
G683-OL-0045	f105v	f105v.7	S	B	3	4	7	MEDIAL	otair	olkaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lchedr	ycheeo lkaiin otair ol olkaiin okairody lche r
G683-OL-0046	f106r	f106r.28	S	B	3	2	12	MEDIAL	okaiin	lcho	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol rarolchl	okaiin ol lcho rche raiin qokaiin chey chokaiin chear ar l raralchl
G683-OL-0047	f106r	f106r.28	S	B	3	11	12	MEDIAL	ar	raralchl	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	EXACT	ol	ol	11	ONE	l	ol	11	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol rarolchl	okaiin ol lcho rche raiin qokaiin chey chokaiin chear ar l raralchl
G683-OL-0048	f106r	f106r.39	S	B	3	3	11	MEDIAL	cheeey	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal	ycheool cheee ol aiin cheody laiiin chek l cheey okchar aiin aloal
G683-OL-0049	f106r	f106r.8	S	B	3	3	11	MEDIAL	orar	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olkaiin	heiße Drogenbasis, Stufe III	GDT663:EXACT_WHOLE	MERGE_2	olkaiin	ol|kaiin	3|4	EXACT	ol	ol	3	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	porarchy orar ol kaiin shedy oteedy qotor qoteedo qoteedy dair okchdaim	porarchy oror olkaiin shedy oteedy qotor qoteedo qoteedy dair okeedaim	porarchy rar ol kaiin shedy oteedy qotor qoteedo qoteedy dair o eedaim
G683-OL-0050	f106v	f106v.23	S	B	3	1	13	BOS	BOS	kalol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olkalol	Leserform olkalol; lokale Bedeutung offen	UNRESOLVED_READER_FORM	MERGE_2	olkalol	ol|kalol	1|2	EXACT	ol	ol	1	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	olkalol shor chor okal chdy chol chedy qotaiin oraiin okeedy qokain	ol kalol shar chor okal chdy chol che y qotaiin or aiin okeedy qokain
G683-OL-0051	f106v	f106v.33	S	B	3	5	8	MEDIAL	chey	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	choaiin ody qotar chey ol aiin chey dychy	choaiin ody qotar chey ol aiin chey dychy	choaiin ody qotar chey ol aiin che dychy
G683-OL-0052	f106v	f106v.46	S	B	3	7	11	MEDIAL	chkaiin	oky	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin ched okeeey chkaiin ol oky raiin cheoar chos
G683-OL-0053	f107r	f107r.19	S	B	3	2	12	MEDIAL	oaiin	rar	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin al y
G683-OL-0054	f107r	f107r.26	S	B	3	1	9	BOS	BOS	cheor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockener Drogenteil im Grundansatz	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	INFERRED_COMPOSITION	OL_BASE+CHEOR_DRY_DRUG_PART	NONE	BILATERAL_BOUND	ol|cheor	IT2A:olcheor|RF1B:olcheor	trockener Drogenteil im Grundansatz	INFERRED_COMPOSITION	MERGE_2	olcheor	ol|cheor	1|2	MERGE_2	olcheor	ol|cheor	1|2	NEITHER_EXACT	1	1	Beide Alternativleser binden rechts zu olcheor; die Bedeutung ist eine OL+CHEOR-Komposition, keine publizierte Ganzwortkarte.	ol cheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody
G683-OL-0055	f107r	f107r.35	S	B	3	10	11	MEDIAL	al	kaldaim	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	daiin shl lkeeol lche y qokor lkaiin chedy qotaiin al ol kal aim
G683-OL-0056	f107r	f107r.39	S	B	3	6	12	MEDIAL	cheear	oiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	EXACT	ol	ol	6	ONE	l	ol	6	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	tair cheol cheol kchekain cheear l iin cho lkain al oeedy chey
G683-OL-0057	f107r	f107r.46	S	B	3	5	12	MEDIAL	qokaiin	cheor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal
G683-OL-0058	f107r	f107r.51	S	B	3	4	11	MEDIAL	chol	cheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olcheey	Holzdrogenansatz vollständig trocknen	GDT665:EXACT_WHOLE	MERGE_2	olcheey	ol|cheey	4|5	EXACT	ol	ol	4	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar ain chol ol cheey otal otal ol otchy qoky otaily	sar ain chol olcheey otal otal ol otchy qoky otaily	sar ain chol ol cheey otal otal ol otchy qoky otaily
G683-OL-0059	f107r	f107r.51	S	B	3	8	11	MEDIAL	otal	otchy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sar ain chol ol cheey otal otal ol otchy qoky otaily	sar ain chol olcheey otal otal ol otchy qoky otaily	sar ain chol ol cheey otal otal ol otchy qoky otaily
G683-OL-0060	f107v	f107v.2	S	B	3	3	13	MEDIAL	dckhy	daiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
G683-OL-0061	f107v	f107v.2	S	B	3	13	13	EOS	alkain	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	13	EXACT	ol	ol	13	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol
G683-OL-0062	f107v	f107v.21	S	B	3	2	12	MEDIAL	taiin	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otal al	taiin ol kaiin chol kche y qokol ain air kaiin okal otar otalal
G683-OL-0063	f107v	f107v.30	S	B	3	2	11	MEDIAL	okain	okaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:al	Rohstoffklasse I	GDT655:NEW_EXACT_WHOLE	EXACT	ol	ol	2	ONE	al	ol	2	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	okain al okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky
G683-OL-0064	f108r	f108r.22	S	B	3	6	12	MEDIAL	otal	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam
