audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A03-018	3	cthey	f43v	f43v.12	H	B	2	8	MIDDLE	chedy	oteol	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain	y shee kedy dar chey qotedy ekaiin chedy cthey oteol or aiin odain	yshee kedy dar chey qote y ekaiin che y cthey oteol or aiin odain	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	3	11	0.272727	[yshee:?] | [kedy:?] | [dar:?] | [chey:?] | [qotedy:?] | [etaiin:?] | getrockneter Zustand | [cthey:?] | [oteol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [odain:?]	[yshee:?] | [kedy:?] | [dar:?] | [chey:?] | [qotedy:?] | [etaiin:?] | getrockneter Zustand | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [oteol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [odain:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-019	3	cthey	f46v	f46v.6	H	B	2	11	MIDDLE	chody	m	tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy doir chody cthey m	tos aiirchar chedy olaiin qotedy sheedy qokaldy qokedy dair chody cthhy m	tar aiirchar she y olaiin qote y shee y qokaldy qoke y doir chody y m	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	0	11	0.000000	[tor:?] | [aiirchar:?] | [shedy:?] | [olaiin:?] | [qotedy:?] | [sheedy:?] | [qokaldy:?] | [qokedy:?] | [doir:?] | [chody:?] | [cthey:?] | [m:?]	[tor:?] | [aiirchar:?] | [shedy:?] | [olaiin:?] | [qotedy:?] | [sheedy:?] | [qokaldy:?] | [qokedy:?] | [doir:?] | [chody:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [m:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-020	3	cthey	f47r	f47r.4	H	A	1	2	MIDDLE	qokcheo	chokain	qokcheo cthey chokain chol daiin kchdal	qokcheo cthey chokain chol daiin kchdal	qokcheo cthey chokain chol daiin kchdal	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	5	0.400000	[qokcheo:?] | [cthey:?] | [chokain:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [kchdal:?]	[qokcheo:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chokain:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [kchdal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-021	3	cthey	f48v	f48v.10	H	B	5	10	MIDDLE	ytchedal	okar	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary	tol chedy ytedy ykeol ch y chdor chtol chdy ytchedal cthey ok r ar ary	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	12	0.166667	kalt; nominal kaltes Gut/Material | getrockneter Zustand | [ytedy:?] | [ykeol:?] | [chdy:?] | [chdor:?] | [chtol:?] | [chdy:?] | [ytchedal:?] | [cthey:?] | [okar:?] | [ar:?] | [ary:?]	kalt; nominal kaltes Gut/Material | getrockneter Zustand | [ytedy:?] | [ykeol:?] | [chdy:?] | [chdor:?] | [chtol:?] | [chdy:?] | [ytchedal:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [okar:?] | [ar:?] | [ary:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-022	3	cthey	f49v	f49v.6	H	A	1	3	MIDDLE	chcthy	koddy	chotchy chcthy cthey koddy	chotchy chcthy cthy koddy	chotchy chcthy cthey kod y	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	3	0.333333	[chotchy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [cthey:?] | [koddy:?]	[chotchy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [koddy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-023	3	cthey	f4r	f4r.13	H	A	1	2	LAST	daiin	<EOS>	daiin cthey	daiin cthey	daiin cthey	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	1.000000	Grad-/Maßwert III | [cthey:?]	Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-024	3	cthey	f4v	f4v.4	H	A	1	5	MIDDLE	daiin	choaiin	qokshy qocthy choteol daiin cthey choaiin	qokshy qocthy choteol daiin cthey choaiin	qokshy qocthy choteol daiin cthey choaiin	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	5	0.200000	[qokshy:?] | [qocthy:?] | [choteol:?] | Qualitätsgrad III | [cthey:?] | [choaiin:?]	[qokshy:?] | [qocthy:?] | [choteol:?] | Qualitätsgrad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [choaiin:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-025	3	cthey	f5r	f5r.2	H	A	1	6	MIDDLE	ckhoy	chey	ochey okey qokaiin sho ckhoy cthey chey okas otol	ochey okey qokaiin sho ckhoy cthey chey okaor otol	ochey okey qakaiin sho ckhoy cthey chey okas otol	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	8	0.250000	[ochey:?] | [okey:?] | heiß, Grad III | feuchter Ansatz | [ckhoy:?] | [cthey:?] | [chey:?] | [okas:?] | [otol:?]	[ochey:?] | [okey:?] | heiß, Grad III | feuchter Ansatz | [ckhoy:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chey:?] | [okas:?] | [otol:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-026	3	cthey	f75v	f75v.68	B	B	2	2	MIDDLE	o	shedy	o cthey shedy otol chckhey ldy	octhey shedy otol chckhey ldy	octhey shedy otol chckhey ldy	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	0	5	0.000000	[o:?] | [cthey:?] | [shedy:?] | [otol:?] | [chckhey:?] | [ldy:?]	[o:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [shedy:?] | [otol:?] | [chckhey:?] | [ldy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-027	3	cthey	f83v	f83v.33	B	B	2	3	MIDDLE	opchey	oly	shey opchey cthey oly	shey opchey cthey olohy	shey opchey cthey olchy	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	3	0.333333	feucht, attributiv gebunden | [opchey:?] | [cthey:?] | [oly:?]	feucht, attributiv gebunden | [opchey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [oly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-028	3	cthey	f87r	f87r.14	H	A	1	3	MIDDLE	shol	okeol	daiin shol cthey okeol cheor okeeo daiim	daiin shol cthey okeol cheor okeeo daiim	daiin shol cthey okeol cheor okeeo daiim	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	6	0.333333	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | [cthey:?] | [okeol:?] | [cheor:?] | [okeeo:?] | [daiim:?]	Grad-/Maßwert III | feucht; nominal feuchtes Gut/Material | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [okeol:?] | [cheor:?] | [okeeo:?] | [daiim:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-029	3	cthey	f87v	f87v.6	H	A	1	5	LAST	oteos	<EOS>	dcheos shey solchiyd oteos cthey	dcheos shey solchyd oteos cthey	dcheos shey solchiod oteos cthey	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	4	0.250000	[dcheos:?] | feucht, attributiv gebunden | [solchiyd:?] | [oteos:?] | [cthey:?]	[dcheos:?] | feucht, attributiv gebunden | [solchiyd:?] | [oteos:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-030	3	cthey	f87v	f87v.7	H	A	1	3	MIDDLE	cheos	qokeod	qotechoep cheos cthey qokeod qokeog	qotechoep cheos cthey qokeod qokeog	qotechoep cheos cthey qokeod qokeog	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	0	4	0.000000	[qotechoep:?] | [cheos:?] | [cthey:?] | [qokeod:?] | [qokeog:?]	[qotechoep:?] | [cheos:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokeod:?] | [qokeog:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-031	3	cthey	f87v	f87v.8	H	A	1	2	MIDDLE	shoeey	qo	shoeey cthey qo cthodol yteodaiin sheol	shoeey cthey qo cthodol yteodain sheol	shoeey cthey qo cthodol yteodaiin sheol	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	5	0.200000	[shoeey:?] | [cthey:?] | [qo:?] | [cthodol:?] | [yteodaiin:?] | feuchtes Material	[shoeey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qo:?] | [cthodol:?] | [yteodaiin:?] | feuchtes Material	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-032	3	cthey	f89v1	f89v1.10	P	A	1	4	MIDDLE	cheeor	qokol	tor sheor cheeor cthey qokol daiin chekal dals chear qotam	tor sheor cheor cthey qokol daiin chekal dal s chear qotam	tor sheor cheeor cthey qokol aiin chekal dals chear qotam	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	9	0.111111	[tor:?] | [sheor:?] | [cheeor:?] | [cthey:?] | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | [chear:?] | [qotam:?]	[tor:?] | [sheor:?] | [cheeor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokol:?] | Qualitätsgrad III | [chekal:?] | [dals:?] | [chear:?] | [qotam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-033	3	cthey	f8v	f8v.14	H	A	1	7	MIDDLE	char	tchy	shor okol lokaiin shol kol char cthey tchy ckham	shor okol lokaiin shol kol char cthey tchy ckham	shor okol lokaiin shol kol char cthey tchy ckham	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	3	8	0.375000	Blüten-/Fruchtstand; reproduktiver Teil | [okol:?] | [lokaiin:?] | feucht; nominal feuchtes Gut/Material | heiß; nominal heißes Gut/Material | [char:?] | [cthey:?] | [tchy:?] | [ckham:?]	Blüten-/Fruchtstand; reproduktiver Teil | [okol:?] | [lokaiin:?] | feucht; nominal feuchtes Gut/Material | heiß; nominal heißes Gut/Material | [char:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [tchy:?] | [ckham:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-034	3	cthey	f93v	f93v.8	H	A	1	7	MIDDLE	okchey	dsheog	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey dama	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey damo	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey damo	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	9	0.111111	[dcho:?] | [chody:?] | [teol:?] | feuchtes Material | [cheeoldair:?] | [okchey:?] | [cthey:?] | [dsheog:?] | [okeey:?] | [dama:?]	[dcho:?] | [chody:?] | [teol:?] | feuchtes Material | [cheeoldair:?] | [okchey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [dsheog:?] | [okeey:?] | [dama:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-035	3	cthey	f96r	f96r.2	H	A	1	7	LAST	qokeeody	<EOS>	ytol oteeor sheol oteey qokeody qokeeody cthey	ytol oteeor sheol oteey qokeody qokeeody cthey	ytol oteeor sheol oteey qokeo y qokeeo y cthey	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	6	0.166667	[ytol:?] | [oteeor:?] | feuchtes Material | [oteey:?] | [qokeody:?] | [qokeeody:?] | [cthey:?]	[ytol:?] | [oteeor:?] | feuchtes Material | [oteey:?] | [qokeody:?] | [qokeeody:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-036	3	cthey	f96r	f96r.5	H	A	1	3	MIDDLE	chodaiin	tol	daiin chodaiin cthey tol sheor qokeol okol	daiin chodaiin cthey tol sheor qokeol okol	daiin chodaiin cthey tol sheor qokeol okol	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	6	0.333333	Grad-/Maßwert III | [chodaiin:?] | [cthey:?] | kalt; nominal kaltes Gut/Material | [sheor:?] | [qokeol:?] | [okol:?]	Grad-/Maßwert III | [chodaiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | kalt; nominal kaltes Gut/Material | [sheor:?] | [qokeol:?] | [okol:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-037	3	cthey	f96v	f96v.5	H	A	1	2	MIDDLE	tockhy	ckheeody	tockhy cthey ckheeody ar eeeykey	tockhy cthey ckheeody ar cheykey	tockhy cthey ckheeody ar eeeykey	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	0	4	0.000000	[tockhy:?] | [cthey:?] | [ckheeody:?] | [ar:?] | [eeeykey:?]	[tockhy:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [ckheeody:?] | [ar:?] | [eeeykey:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-038	3	cthey	f9r	f9r.8	H	A	1	3	MIDDLE	qokchy	koraiin	qotcho qokchy cthey koraiin okain d dal s olshocthy	qotcho qokchy cthey koraiin okain d dal s olsho cthy	qotcho qokchy cthey koraiin okain dal s olshocthy	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	8	0.250000	[qotcho:?] | heiß-trocken | [cthey:?] | [koraiin:?] | heiß im Zubereitungsrahmen, Grad II | [d:?] | [dal:?] | [s:?] | [olshocthy:?]	[qotcho:?] | heiß-trocken | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [koraiin:?] | heiß im Zubereitungsrahmen, Grad II | [d:?] | [dal:?] | [s:?] | [olshocthy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-001	4	cthor	f10r	f10r.10	H	A	1	4	MIDDLE	cfhy	osain	oqotor otor cfhy cthor osain ytoiin	oqotar otor cfhy cthor osain ytoiin	oqot r otor cfhy cthor osain ytoiin	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	0	5	0.000000	[oqotor:?] | [otor:?] | [cfhy:?] | [cthor:?] | [osain:?] | [ytoiin:?]	[oqotor:?] | [otor:?] | [cfhy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [osain:?] | [ytoiin:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-002	4	cthor	f10v	f10v.1	H	A	1	7	MIDDLE	daiin	otydy	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain	paiin daiin sheo pcheey qoty daiin cthor otydy sain	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	5	8	0.625000	Pulver, Typ/Charge III | Grad-/Maßwert III | [sheo:?] | Pulver, trocken gebunden, Form II | kalt, Grundform | Grad-/Maßwert III | [cthor:?] | [otydy:?] | [sain:?]	Pulver, Typ/Charge III | Grad-/Maßwert III | [sheo:?] | Pulver, trocken gebunden, Form II | kalt, Grundform | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otydy:?] | [sain:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-003	4	cthor	f11v	f11v.6	H	A	1	7	MIDDLE	ddy	shy	soydy qoteey qot chor dy ddy cthor shy arg	soydy qoteey qotchor dy ddy cthor shy arg	soydy qoteey qot chor y ddy cthor shy arg	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	8	0.250000	[soydy:?] | kalt, Bindungsstufe II | [qot:?] | Pflanzen-/Reproduktionsteil | [dy:?] | [ddy:?] | [cthor:?] | [shy:?] | [arg:?]	[soydy:?] | kalt, Bindungsstufe II | [qot:?] | Pflanzen-/Reproduktionsteil | [dy:?] | [ddy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [shy:?] | [arg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-004	4	cthor	f13v	f13v.9	H	A	1	3	MIDDLE	otal	ytal	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y cho tal sho qocthy	tchtod otal cthor ytal y chot l sho qocthy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	8	0.125000	[tchtod:?] | [otal:?] | [cthor:?] | [ytal:?] | [y:?] | [cho:?] | [tal:?] | feuchter Ansatz | [qocthy:?]	[tchtod:?] | [otal:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [ytal:?] | [y:?] | [cho:?] | [tal:?] | feuchter Ansatz | [qocthy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-005	4	cthor	f14v	f14v.5	H	A	1	7	MIDDLE	daiin	oty	okshy daiin okchor chky qotchy daiin cthor oty	okshy daiin okchor chky qotchy daiin cthor oty	okshy daiin okchor chky qotchy daiin cthor oty	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	4	7	0.571429	[okshy:?] | Grad-/Maßwert III | [okchor:?] | [chky:?] | kalt-trocken | Grad-/Maßwert III | [cthor:?] | kalter Ansatz, Grundform	[okshy:?] | Grad-/Maßwert III | [okchor:?] | [chky:?] | kalt-trocken | Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kalter Ansatz, Grundform	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-006	4	cthor	f15v	f15v.12	H	A	1	2	MIDDLE	daiin	chol	daiin cthor chol chor	daiin cthor chol chor	daiin cthor chol chor	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	3	1.000000	Grad-/Maßwert III | [cthor:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-007	4	cthor	f15v	f15v.3	H	A	1	1	FIRST	<BOS>	daiin	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	cthor daiin qokor okeor okaiin	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	4	0.500000	[cthor:?] | Menge/Portion III | [qokor:?] | [okeor:?] | heiß, Grad III, im Ansatzrahmen	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | [qokor:?] | [okeor:?] | heiß, Grad III, im Ansatzrahmen	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-008	4	cthor	f16v	f16v.10	H	A	1	7	MIDDLE	otain	cthy	qokchy chy dy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	qokchy chydy ykchy chckhy otain cthor cthy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	4	7	0.571429	heiß-trocken | trocken, Grundform | [dy:?] | [ykchy:?] | [chckhy:?] | kalt im Zubereitungsrahmen, Grad II | [cthor:?] | CTH-Drogenmaterial	heiß-trocken | trocken, Grundform | [dy:?] | [ykchy:?] | [chckhy:?] | kalt im Zubereitungsrahmen, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | CTH-Drogenmaterial	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-009	4	cthor	f16v	f16v.9	H	A	1	6	MIDDLE	chor	ty	dshy okaiin okaiin chol chor cthor ty chody	dshy okaiin okaiin chol chor cthor ty chody	dshy okaiin okaiin chol chor cthor ty chody	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	4	7	0.571429	[dshy:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | [cthor:?] | [ty:?] | [chody:?]	[dshy:?] | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [ty:?] | [chody:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-010	4	cthor	f17v	f17v.17	H	A	1	6	LAST	qopchaiin	<EOS>	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cth r	0	0	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	5	0.400000	[qoain:?] | Samenfraktion I | feucht, attributiv gebunden | [dol:?] | [qopchaiin:?] | [cthor:?]	[qoain:?] | Samenfraktion I | feucht, attributiv gebunden | [dol:?] | [qopchaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A04-011	4	cthor	f17v	f17v.19	H	A	1	4	MIDDLE	qoaiin	cholchom	dain chey qoaiin cthor cholchom	dain chey qoaiin cthor chol chom	dain chey qoaiin cthor cholchom	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	4	0.250000	Grad-/Maßwert II | [chey:?] | [qoaiin:?] | [cthor:?] | [cholchom:?]	Grad-/Maßwert II | [chey:?] | [qoaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [cholchom:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
