event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E0098	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	oiin	O+IIN	SH	AIN	T0_EXACT_OBSERVED	1	G407-E0098	YES	CTX1120	YES	Im laufenden Gang halte den Teilwert [wie zuvor] fest; als Ausführung und auf der bezeichneten Stufe.
G407-E0099	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	SH	AIN	T0_EXACT_OBSERVED	6	G407-E0099	YES	CTX1447	YES	Weiter im laufenden Gang halte den Teilwert [wie zuvor] fest.
G407-E0100	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	odaiin	O+D_ADDR+AIIN	SH	NONE	T0_EXACT_OBSERVED	1	G407-E0100	YES	CTX1075	YES	Im laufenden Gang halte den Kennwert fest; als Ausführung; an der bezeichneten Stelle.
G407-E0101	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chodain	CH+O+D_ADDR+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0101	YES	CTX0467	YES	Entnimm den Teilwert; als Ausführung; an der bezeichneten Stelle.
G407-E0102	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chdy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0102	YES	CTX0593	YES	Bearbeite den laufenden Eintrag.
G407-E0103	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	okain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0103	YES	CTX1180	YES	Trage den Teilwert ein.
G407-E0104	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dn	D_ADDR+AN	OK	AIN	T0_EXACT_OBSERVED	1	G407-E0104	YES	CTX0646	YES	Im laufenden Gang trage den Teilwert [wie zuvor] ein; an der bezeichneten Stelle und in der bezeichneten Klasse.
G407-E0105	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0105	YES	CTX0565	YES	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest.
G407-E0106	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kod	K+O+D_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0106	YES	CTX0856	YES	Ordne den laufenden Eintrag [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.
G407-E0107	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	4	G407-E0036	NO	CTX0033	YES	Im laufenden Gang ordne den Kennwert zu.
G407-E0108	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shckhey	SH+CH+K+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0108	YES	CTX2039	YES	Halte den laufenden Eintrag fest, entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I.
G407-E0109	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	eo	E+O	K	Y	T0_EXACT_OBSERVED	2	G407-E0109	YES	CTX0761	YES	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; auf Grad I und als Ausführung.
G407-E0110	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	r	R	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0110	YES	CTX1899	YES	Kennzeichne den laufenden Eintrag [wie zuvor].
G407-E0111	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	char	AR	R	Y	T0_EXACT_OBSERVED	2	G407-E0003	NO	CTX0189	YES	Im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor]; von der Ausgangszeile.
G407-E0112	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shey	SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0112	YES	CTX2134	YES	Halte den laufenden Eintrag fest; auf Grad I.
G407-E0113	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kol	K+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0113	YES	CTX0869	YES	Weiter ordne den laufenden Eintrag [wie zuvor] zu.
G407-E0114	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	K	Y	T0_EXACT_OBSERVED	6	G407-E0099	NO	CTX1445	YES	Weiter im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu.
G407-E0115	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	K	Y	T0_EXACT_OBSERVED	6	G407-E0099	NO	CTX1445	YES	Weiter im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu.
G407-E0116	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kor	K+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0009	YES	CTX0877	YES	Ordne die Eintragseinheit zu.
G407-E0117	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chal	CH+AL	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0117	YES	CTX0284	YES	Entnimm die Eintragseinheit [wie zuvor]; zur Zielspalte.
G407-E0118	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	NONE	OR	T0_EXACT_OBSERVED	3	G407-E0094	NO	CTX2177	YES	Halte die Eintragseinheit [wie zuvor] fest; als Ausführung.
G407-E0119	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chol	OL	SH	OR	T0_EXACT_OBSERVED	6	G407-E0099	NO	CTX1448	YES	Weiter im laufenden Gang halte die Eintragseinheit [wie zuvor] fest.
G407-E0120	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shodan	SH+O+D_ADDR+AN	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0120	YES	CTX2192	YES	Halte die Eintragseinheit [wie zuvor] fest; als Ausführung; an der bezeichneten Stelle und in der bezeichneten Klasse.
G407-E0121	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kshy	K+SH+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0121	YES	CTX0887	YES	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest.
G407-E0122	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kchy	K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0122	YES	CTX0891	YES	Ordne den laufenden Eintrag zu.
G407-E0123	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	d	D_ADDR	K	Y	T0_EXACT_OBSERVED	2	G407-E0096	NO	CTX0628	YES	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; an der bezeichneten Stelle.
G407-E0124	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	or	OR	K	NONE	T0_EXACT_OBSERVED	2	G407-E0013	YES	CTX1594	YES	Im laufenden Gang ordne die Eintragseinheit zu.
G407-E0125	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chodaiin	CH+O+D_ADDR+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0125	YES	CTX0466	YES	Entnimm den Kennwert; als Ausführung; an der bezeichneten Stelle.
G407-E0126	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sho	SH+O	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E0094	NO	CTX2176	YES	Halte den Kennwert [wie zuvor] fest; als Ausführung.
G407-E0127	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	koeam	K+O+E+AM_ADDR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0127	YES	CTX0859	YES	Ordne den Kennwert [wie zuvor] zu; als Ausführung und auf Grad I; an der bezeichneten Stelle.
G407-E0128	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ycho	Y+CH+O	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0128	YES	CTX2350	YES	Entnimm den laufenden Eintrag; als Ausführung.
G407-E0129	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	tchey	T+CH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0129	YES	CTX2250	YES	Lege den laufenden Eintrag fest und entnimm den laufenden Eintrag; auf Grad I.
G407-E0130	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chekain	CH+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0130	YES	CTX0405	YES	Entnimm den Teilwert und ordne den Teilwert zu.
G407-E0131	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	sheo	SH+E+O	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E0131	YES	CTX2101	YES	Halte den Teilwert [wie zuvor] fest; auf Grad I und als Ausführung.
G407-E0132	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	pshol	P+SH+OL	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E0132	YES	CTX1887	YES	Weiter setze den Teilwert [wie zuvor] ein und halte den Teilwert [wie zuvor] fest.
G407-E0133	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dydyd	Y+DY+D_LABEL	SH	NONE	T0_EXACT_OBSERVED	1	G407-E0133	YES	CTX2357	YES	Im laufenden Gang halte den laufenden Eintrag fest; an der bezeichneten Stelle; schließe den Schritt.
G407-E0134	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthy	CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0105	YES	CTX0565	YES	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest.
G407-E0135	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	T	NONE	T0_EXACT_OBSERVED	1	G407-E0135	YES	CTX0683	YES	Im laufenden Gang lege den laufenden Eintrag fest; an der bezeichneten Stelle, an der bezeichneten Stelle und mit der lokalen Variante.
G407-E0136	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	yto	Y+T+O	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0136	YES	CTX2453	YES	Lege den laufenden Eintrag fest; als Ausführung.
G407-E0137	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shol	SH+OL	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0005	NO	CTX2218	YES	Weiter halte den laufenden Eintrag [wie zuvor] fest.
G407-E0138	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	she	SH+E	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0138	YES	CTX2048	YES	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.
G407-E0139	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	kodshey	K+O+D_ADDR+SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0139	YES	CTX0858	YES	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; als Ausführung und auf Grad I; an der bezeichneten Stelle.
G407-E0140	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cphealy	CH+P+E+AL+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0140	YES	CTX0501	YES	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; zur Zielspalte; auf Grad I.
G407-E0141	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dar	D_ADDR+AR	P	Y	T0_EXACT_OBSERVED	4	G407-E0141	YES	CTX0674	YES	Im laufenden Gang setze den laufenden Eintrag [wie zuvor] ein; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0142	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ain	AIN	P	NONE	T0_EXACT_OBSERVED	5	G407-E0021	NO	CTX0056	YES	Im laufenden Gang setze den Teilwert ein.
G407-E0143	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	AIN	P	NONE	T0_EXACT_OBSERVED	5	G407-E0021	NO	CTX0056	YES	Im laufenden Gang setze den Teilwert ein.
G407-E0144	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ckhyds	CH+K+Y+D_ADDR+S	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0144	YES	CTX0446	YES	Entnimm den laufenden Eintrag, ordne den laufenden Eintrag zu und wähle den laufenden Eintrag; an der bezeichneten Stelle.
G407-E0145	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dchar	D_ADDR+CH+AR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0145	YES	CTX0686	YES	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0146	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shcthaiin	SH+CH+T+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0146	YES	CTX2041	YES	Halte den Kennwert fest, entnimm den Kennwert und lege den Kennwert fest.
G407-E0147	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	okaiir	OK+IIN+R	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0147	YES	CTX1338	YES	Trage den Kennwert [wie zuvor] ein und kennzeichne den Kennwert [wie zuvor]; auf der bezeichneten Stufe.
G407-E0148	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chey	Y	R	NONE	T0_EXACT_OBSERVED	6	G407-E0008	NO	CTX2333	YES	Im laufenden Gang kennzeichne den laufenden Eintrag.
G407-E0149	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chy	Y	R	NONE	T0_EXACT_OBSERVED	6	G407-E0008	NO	CTX2333	YES	Im laufenden Gang kennzeichne den laufenden Eintrag.
G407-E0150	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	tol	T+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0150	YES	CTX2287	YES	Weiter lege den laufenden Eintrag [wie zuvor] fest.
G407-E0151	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	cthols	CH+T+OL+S	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0151	YES	CTX0559	YES	Weiter entnimm den laufenden Eintrag [wie zuvor], lege den laufenden Eintrag [wie zuvor] fest und wähle den laufenden Eintrag [wie zuvor].
G407-E0152	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dloo	D_ADDR+L+O+O	S	Y	T0_EXACT_OBSERVED	1	G407-E0152	YES	CTX0705	YES	Im laufenden Gang wähle den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung; als Ausführung und als Ausführung; an der bezeichneten Stelle.
G407-E0153	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	shok	SH+OK	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0153	YES	CTX2203	YES	Halte den laufenden Eintrag [wie zuvor] fest und trage den laufenden Eintrag [wie zuvor] ein.
G407-E0154	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chor	CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0063	YES	CTX0483	YES	Entnimm die Eintragseinheit.
G407-E0155	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	chey	Y	CH	NONE	T0_EXACT_OBSERVED	6	G407-E0008	NO	CTX2330	YES	Im laufenden Gang entnimm den laufenden Eintrag.
G407-E0156	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	dain	AIN	CH	NONE	T0_EXACT_OBSERVED	5	G407-E0021	NO	CTX0055	YES	Im laufenden Gang entnimm den Teilwert.
G407-E0157	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	ckhey	CH+K+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0089	YES	CTX0423	YES	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I.
G407-E0158	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	otol	OT+OL	K	Y	T0_EXACT_OBSERVED	1	G407-E0158	YES	CTX1823	YES	Danach und weiter im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu.
G407-E0159	G407-S005	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_C	daiiin	DA+IIN	K	Y	T0_EXACT_OBSERVED	1	G407-E0159	YES	CTX0610	YES	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; auf der zweiten Stufe und auf der bezeichneten Stufe.
G407-E0160	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cpho	CH+P+O	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0160	YES	CTX0509	YES	Entnimm und setze ein; als Ausführung.
G407-E0161	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shaiin	SH+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0161	YES	CTX2032	YES	Halte den Kennwert fest.
G407-E0162	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shokcheey	SH+OK+CH+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0162	YES	CTX2207	YES	Halte den laufenden Eintrag fest, trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; auf Grad II.
G407-E0163	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	CH	Y	T0_EXACT_OBSERVED	6	G407-E0099	NO	CTX1444	YES	Weiter im laufenden Gang entnimm den laufenden Eintrag [wie zuvor].
G407-E0164	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	tshodeesy	T+SH+O+D_ADDR+EE+S+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0164	YES	CTX2294	YES	Lege den laufenden Eintrag fest, halte den laufenden Eintrag fest und wähle den laufenden Eintrag; als Ausführung und auf Grad II; an der bezeichneten Stelle.
G407-E0165	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0112	YES	CTX2134	YES	Halte den laufenden Eintrag fest; auf Grad I.
G407-E0166	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	pydeey	P+Y+D_ADDR+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0166	YES	CTX1889	YES	Setze den laufenden Eintrag [außen] und den laufenden Eintrag [innen] ein; auf Grad II; an der bezeichneten Stelle.
G407-E0167	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cha	CH+A_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0167	YES	CTX0290	YES	Entnimm den laufenden Eintrag [wie zuvor]; an der bezeichneten Stelle.
G407-E0168	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ro	R+O	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0168	YES	CTX1916	YES	Kennzeichne den laufenden Eintrag [wie zuvor]; als Ausführung.
G407-E0169	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	R	Y	T0_EXACT_OBSERVED	4	G407-E0141	NO	CTX0675	YES	Im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0170	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ydoin	Y+D_ADDR+O+IIN	R	NONE	T0_EXACT_OBSERVED	1	G407-E0170	YES	CTX2368	YES	Im laufenden Gang kennzeichne den laufenden Eintrag; als Ausführung und auf der bezeichneten Stufe; an der bezeichneten Stelle.
G407-E0171	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	chol	OL	R	Y	T0_EXACT_OBSERVED	6	G407-E0099	NO	CTX1446	YES	Weiter im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor].
G407-E0172	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dain	AIN	R	NONE	T0_EXACT_OBSERVED	5	G407-E0021	NO	CTX0057	YES	Im laufenden Gang kennzeichne den Teilwert.
G407-E0173	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthal	CH+T+AL	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E0173	YES	CTX0529	YES	Entnimm den Teilwert [wie zuvor] und lege den Teilwert [wie zuvor] fest; zur Zielspalte.
G407-E0174	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	T	AIN	T0_EXACT_OBSERVED	4	G407-E0141	NO	CTX0676	YES	Im laufenden Gang lege den Teilwert [wie zuvor] fest; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0175	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shear	SH+E+AR	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E0175	YES	CTX2061	YES	Halte den Teilwert [wie zuvor] fest; von der Ausgangszeile; auf Grad I.
G407-E0176	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	kaiin	K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0176	YES	CTX0805	YES	Ordne den Kennwert zu.
G407-E0177	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	dar	D_ADDR+AR	K	AIIN	T0_EXACT_OBSERVED	4	G407-E0141	NO	CTX0673	YES	Im laufenden Gang ordne den Kennwert [wie zuvor] zu; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0178	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shey	SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0112	YES	CTX2134	YES	Halte den laufenden Eintrag fest; auf Grad I.
G407-E0179	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthar	CH+T+AR	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0019	NO	CTX0534	YES	Entnimm den laufenden Eintrag [wie zuvor] und lege den laufenden Eintrag [wie zuvor] fest; von der Ausgangszeile.
G407-E0180	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cho	HO	T	Y	T0_EXACT_OBSERVED	1	G407-E0180	YES	CTX0789	YES	Im laufenden Gang lege den laufenden Eintrag [wie zuvor] fest; in der bezeichneten Klasse.
G407-E0181	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	o	O	T	Y	T0_EXACT_OBSERVED	1	G407-E0181	YES	CTX1035	YES	Im laufenden Gang lege den laufenden Eintrag [wie zuvor] fest; als Ausführung.
G407-E0182	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	kaiin	K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0176	YES	CTX0805	YES	Ordne den Kennwert zu.
G407-E0183	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	shoaiin	SH+O+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0183	YES	CTX2179	YES	Halte den Kennwert fest; als Ausführung.
G407-E0184	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	okol	OK+OL	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0184	YES	CTX1359	YES	Weiter trage den Kennwert [wie zuvor] ein.
G407-E0185	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	4	G407-E0036	NO	CTX0034	YES	Im laufenden Gang trage den Kennwert ein.
G407-E0186	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	far	LOCAL_CHAR_F+AR	OK	AIIN	T0_EXACT_OBSERVED	1	G407-E0186	YES	CTX1006	YES	Im laufenden Gang trage den Kennwert [wie zuvor] ein; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0187	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	cthol	CH+T+OL	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0187	YES	CTX0557	YES	Weiter entnimm den Kennwert [wie zuvor] und lege den Kennwert [wie zuvor] fest.
G407-E0188	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	T	NONE	T0_EXACT_OBSERVED	4	G407-E0036	YES	CTX0036	YES	Im laufenden Gang lege den Kennwert fest.
G407-E0189	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ctholdar	CH+T+OL+D_ADDR+AR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0189	YES	CTX0558	YES	Weiter entnimm den Kennwert [wie zuvor] und lege den Kennwert [wie zuvor] fest; von der Ausgangszeile; an der bezeichneten Stelle.
G407-E0190	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ycheey	Y+SH+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0190	YES	CTX2434	YES	Halte den laufenden Eintrag [außen] und den laufenden Eintrag [innen] fest; auf Grad II.
G407-E0191	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	okeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0191	YES	CTX1329	YES	Trage den laufenden Eintrag ein; auf Grad II.
G407-E0192	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	oky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0192	YES	CTX1379	YES	Trage den laufenden Eintrag ein.
G407-E0193	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	daiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	4	G407-E0036	NO	CTX0034	YES	Im laufenden Gang trage den Kennwert ein.
G407-E0194	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	okchey	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0192	YES	CTX1379	YES	Trage den laufenden Eintrag ein.
G407-E0195	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	kokaiin	K+OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0195	YES	CTX0865	YES	Ordne den Kennwert zu und trage den Kennwert ein.
G407-E0196	G407-S006	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_D	ochol	O+OL	OK	AIIN	T0_EXACT_OBSERVED	1	G407-E0196	YES	CTX1131	YES	Weiter im laufenden Gang trage den Kennwert [wie zuvor] ein; als Ausführung.
