page	locus	target_surfaces	zl3b_line	v28_tokenwise_de	v29_tokenwise_de	v29_working_reading_de	complete_v29
f75r	f75r.5	ckhey	shey kar chey ckhey r ain ol olsheedy qokeey qoky	feucht in der Mitte des Grades | [kar:?] | trocken in der Mitte des Grades | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades	feucht in der Mitte des Grades | [kar:?] | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades	feucht in der Mitte des Grades; [kar:?]; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; [r:?]; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [olsheedy:?]; heiß am Ende des Grades; heiß am Anfang des Grades	False
f75v	f75v.17	ckhy	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | [ld:?] | Samen/Saatgut, Typ/Charge III | Arzneikompositum am Gradanfang | eingeweichtes Drogenholz	Saat-Rohstoff I; [shed:?]; [ykain:?]; heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; [ld:?]; Samen/Saatgut, Typ/Charge III; Arzneikompositum am Gradanfang; eingeweichtes Drogenholz	False
f75v	f75v.50	opal	otal opal	Ansatz aus kaltem Rohstoff, Form I | [opal:?]	Ansatz aus kaltem Rohstoff, Form I | Ansatz aus Pulverrohstoff, Form I	Ansatz aus kaltem Rohstoff, Form I; Ansatz aus Pulverrohstoff, Form I	True
f77r	f77r.23	sheoky	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal	[sheoky:?] | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz	feucht angesetzte heiße Zubereitung am Gradanfang | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | [olshedy:?] | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiße Substanz	feucht angesetzte heiße Zubereitung am Gradanfang; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; [olshedy:?]; heiß am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiße Substanz	False
f78r	f78r.32	ckhdy	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	heiß in der Mitte des Grades, abgeschlossen | [ckhdy:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]	heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum am Gradanfang, abgeschlossen | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]	heiß in der Mitte des Grades, abgeschlossen; Arzneikompositum am Gradanfang, abgeschlossen; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; [dalky:?]; [lkain:?]; [ykeedy:?]; [okaly:?]; [dy:?]	False
f78r	f78r.37	osal	osal ol s aiin shee aiin oly	[osal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | [shee:?] | Menge III | [oly:?]	Ansatz aus Saatrohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [s:?] | Menge III | [shee:?] | Menge III | [oly:?]	Ansatz aus Saatrohstoff, Form I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [s:?]; Menge III; [shee:?]; Menge III; [oly:?]	False
f79r	f79r.19	oral	sol cheey chol sain oral shey qokain sheyky shoty oly	Samenmaterial/Saatgut | trocken am Ende des Grades | trocken; nominal trockenes Gut/Material | [sain:?] | [oral:?] | feucht in der Mitte des Grades | heiß, Grad II | [sheyky:?] | [shoty:?] | [oly:?]	Samenmaterial/Saatgut | trocken am Ende des Grades | trocken; nominal trockenes Gut/Material | [sain:?] | Ansatz aus Wurzelrohstoff, Form I | feucht in der Mitte des Grades | heiß, Grad II | [sheyky:?] | [shoty:?] | [oly:?]	Samenmaterial/Saatgut; trocken am Ende des Grades; trocken; nominal trockenes Gut/Material; [sain:?]; Ansatz aus Wurzelrohstoff, Form I; feucht in der Mitte des Grades; heiß, Grad II; [sheyky:?]; [shoty:?]; [oly:?]	False
f79v	f79v.33	oral	por ar or yteey teey okar oshey qoky chey okeey ldy oral	Pulverportion | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [yteey:?] | kalt am Ende des Grades | [okar:?] | [oshey:?] | heiß am Anfang des Grades | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [ldy:?] | [oral:?]	Pulverportion | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [yteey:?] | kalt am Ende des Grades | [okar:?] | [oshey:?] | heiß am Anfang des Grades | trocken in der Mitte des Grades | heißer Ansatz am Ende des Grades | [ldy:?] | Ansatz aus Wurzelrohstoff, Form I	Pulverportion; [ar:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [yteey:?]; kalt am Ende des Grades; [okar:?]; [oshey:?]; heiß am Anfang des Grades; trocken in der Mitte des Grades; heißer Ansatz am Ende des Grades; [ldy:?]; Ansatz aus Wurzelrohstoff, Form I	False
f80r	f80r.48	sheoky	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	Saat-Rohstoff I | feucht am Anfang des Grades | Drogenholzzubereitung, Form III | trocken am Ende des Grades | [qotl:?] | [shety:?] | [sheoky:?] | heiß, Grad III | trocken am Ende des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	Saat-Rohstoff I | feucht am Anfang des Grades | Drogenholzzubereitung, Form III | trocken am Ende des Grades | [qotl:?] | [shety:?] | feucht angesetzte heiße Zubereitung am Gradanfang | heiß, Grad III | trocken am Ende des Grades | Wurzel/Wurzeldroge: Maß-/Einheitsform I	Saat-Rohstoff I; feucht am Anfang des Grades; Drogenholzzubereitung, Form III; trocken am Ende des Grades; [qotl:?]; [shety:?]; feucht angesetzte heiße Zubereitung am Gradanfang; heiß, Grad III; trocken am Ende des Grades; Wurzel/Wurzeldroge: Maß-/Einheitsform I	False
f80v	f80v.36	olal	soin okain sheor ol shey daly olshedy olal shedy lchy	[soin:?] | heiß im Zubereitungsrahmen, Grad II | feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [daly:?] | [olshedy:?] | [olal:?] | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	[soin:?] | heiß im Zubereitungsrahmen, Grad II | feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades | [daly:?] | [olshedy:?] | Ansatz aus Holzrohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	[soin:?]; heiß im Zubereitungsrahmen, Grad II; feuchter Drogenteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades; [daly:?]; [olshedy:?]; Ansatz aus Holzrohstoff, Form I; feucht in der Mitte des Grades, abgeschlossen; Drogenholz, trockene Grundform	False
f81v	f81v.17	ckhy	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	[sshkchdy:?] | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad II | [ckhy:?] | [dl:?] | Wurzelrohstoff I	[sshkchdy:?] | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad II | Arzneikompositum am Gradanfang | [dl:?] | Wurzelrohstoff I	[sshkchdy:?]; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; [qolchedy:?]; heiß, Grad II; Arzneikompositum am Gradanfang; [dl:?]; Wurzelrohstoff I	False
f82r	f82r.21	cheoky	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	Grad-/Maßwert III | [cheoky:?] | [lkedy:?] | [salshey:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [dal:?]	Grad-/Maßwert III | trocken angesetzte heiße Zubereitung am Gradanfang | [lkedy:?] | [salshey:?] | Grad-/Maßwert III | trocken in der Mitte des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [dal:?]	Grad-/Maßwert III; trocken angesetzte heiße Zubereitung am Gradanfang; [lkedy:?]; [salshey:?]; Grad-/Maßwert III; trocken in der Mitte des Grades; [qol:?]; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; [dal:?]	False
f82v	f82v.10	shoky	qotey qokal shoky qokal chedy qotalchedy	kalt in der Mitte des Grades | heiße Substanz | [shoky:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | [qotalchedy:?]	kalt in der Mitte des Grades | heiße Substanz | heiß-feuchter Ansatz am Gradanfang | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | [qotalchedy:?]	kalt in der Mitte des Grades; heiße Substanz; heiß-feuchter Ansatz am Gradanfang; heiße Substanz; trocken in der Mitte des Grades, abgeschlossen; [qotalchedy:?]	False
f82v	f82v.33	oral	qody shar ay qokchey kchey olkain opchedy qfol shty oral	[qody:?] | [shar:?] | [ay:?] | heiß und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [olkain:?] | [opchedy:?] | [qfol:?] | [shty:?] | [oral:?]	[qody:?] | [shar:?] | [ay:?] | heiß und trocken in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [olkain:?] | [opchedy:?] | [qfol:?] | [shty:?] | Ansatz aus Wurzelrohstoff, Form I	[qody:?]; [shar:?]; [ay:?]; heiß und trocken in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [olkain:?]; [opchedy:?]; [qfol:?]; [shty:?]; Ansatz aus Wurzelrohstoff, Form I	False
f83r	f83r.19	ockhey	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	Samenfraktion I | [shedaiin:?] | [ockhey:?] | [sain:?] | [ched:?] | feucht in der Mitte des Grades, abgeschlossen | [qetal:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	Samenfraktion I | [shedaiin:?] | Ansatz eines Arzneikompositums in der Gradmitte | [sain:?] | [ched:?] | feucht in der Mitte des Grades, abgeschlossen | [qetal:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	Samenfraktion I; [shedaiin:?]; Ansatz eines Arzneikompositums in der Gradmitte; [sain:?]; [ched:?]; feucht in der Mitte des Grades, abgeschlossen; [qetal:?]; [dal:?]; feucht in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades; getrocknetes Drogenholz	False
f83v	f83v.12	olal	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | [qoeeo:?] | [lldar:?] | trocken am Ende des Grades | [qoal:?] | heiß am Ende des Grades, abgeschlossen | [olkar:?] | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | [olal:?]	Grad-/Maßwert III | Arzneikompositum: feucht, Gradanfang | [qoeeo:?] | [lldar:?] | trocken am Ende des Grades | [qoal:?] | heiß am Ende des Grades, abgeschlossen | [olkar:?] | feucht am Ende des Grades, abgeschlossen | heiß, Grad II | Ansatz aus Holzrohstoff, Form I	Grad-/Maßwert III; Arzneikompositum: feucht, Gradanfang; [qoeeo:?]; [lldar:?]; trocken am Ende des Grades; [qoal:?]; heiß am Ende des Grades, abgeschlossen; [olkar:?]; feucht am Ende des Grades, abgeschlossen; heiß, Grad II; Ansatz aus Holzrohstoff, Form I	False
f85r1	f85r1.15	sheokey	qokeeodaiin chey okaiin okal al dl sheokey cheokaiin ol keeo dal olky	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | [al:?] | [dl:?] | [sheokey:?] | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | [dal:?] | [olky:?]	[qokeeodaiin:?] | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | [al:?] | [dl:?] | feucht angesetzte heiße Zubereitung in der Gradmitte | [cheokaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeo:?] | [dal:?] | [olky:?]	[qokeeodaiin:?]; trocken in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; Ansatz aus heißem Rohstoff, Form I; [al:?]; [dl:?]; feucht angesetzte heiße Zubereitung in der Gradmitte; [cheokaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [keeo:?]; [dal:?]; [olky:?]	False
f86v5	f86v5.17	ockhedy	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	[ockhedy:?] | [ched:?] | [y:?] | kalt, Grad III | [ykaiin:?] | [qotal:?] | [yshey:?] | kalt im Zubereitungsrahmen, Grad III | heißes Material [terminal-M]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | [ched:?] | [y:?] | kalt, Grad III | [ykaiin:?] | [qotal:?] | [yshey:?] | kalt im Zubereitungsrahmen, Grad III | heißes Material [terminal-M]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; [ched:?]; [y:?]; kalt, Grad III; [ykaiin:?]; [qotal:?]; [yshey:?]; kalt im Zubereitungsrahmen, Grad III; heißes Material [terminal-M]	False
f86v5	f86v5.19	shoky	ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy	[ycheeytydaiin:?] | [ykeeo:?] | trocken in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | [shoky:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [olkchdy:?]	[ycheeytydaiin:?] | [ykeeo:?] | trocken in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | heiß-feuchter Ansatz am Gradanfang | kalter Ansatz am Anfang des Grades | kalter Ansatz am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [olkchdy:?]	[ycheeytydaiin:?]; [ykeeo:?]; trocken in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; heiß-feuchter Ansatz am Gradanfang; kalter Ansatz am Anfang des Grades; kalter Ansatz am Anfang des Grades; kalt im Zubereitungsrahmen, Grad II; [olkchdy:?]	False
f86v5	f86v5.3	cheoky	shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain	feucht in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiße Portion | [okeeey:?] | [sheokaiin:?] | [cheoky:?] | [oteeodail:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad II	feucht in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | heiße Portion | [okeeey:?] | [sheokaiin:?] | trocken angesetzte heiße Zubereitung am Gradanfang | [oteeodail:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad II	feucht in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; heiße Portion; [okeeey:?]; [sheokaiin:?]; trocken angesetzte heiße Zubereitung am Gradanfang; [oteeodail:?]; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad II	False
f87r	f87r.13	ckheey	keor ckheey shody qoeeeety s chody daiin	[keor:?] | [ckheey:?] | [shody:?] | [qoeeeety:?] | [s:?] | [chody:?] | Grad-/Maßwert III	[keor:?] | Arzneikompositum am Gradende | [shody:?] | [qoeeeety:?] | [s:?] | [chody:?] | Grad-/Maßwert III	[keor:?]; Arzneikompositum am Gradende; [shody:?]; [qoeeeety:?]; [s:?]; [chody:?]; Grad-/Maßwert III	False
f87r	f87r.15	ckhey	shos cheol cheos ckhey saiin qockheo ldaiin	[shos:?] | trockener Drogenstoff | [cheos:?] | [ckhey:?] | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	[shos:?] | trockener Drogenstoff | [cheos:?] | Arzneikompositum in der Gradmitte | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	[shos:?]; trockener Drogenstoff; [cheos:?]; Arzneikompositum in der Gradmitte; Samen/Saatgut, Typ/Charge III; [qockheo:?]; [ldaiin:?]	False
f87v	f87v.3	cheockhy	y cheockhy okey cthy yteeor os	[y:?] | [cheockhy:?] | heißer Ansatz in der Mitte des Grades | CTH-Drogenmaterial | [yteeor:?] | [os:?]	[y:?] | trocken angesetztes Arzneikompositum am Gradanfang | heißer Ansatz in der Mitte des Grades | CTH-Drogenmaterial | [yteeor:?] | [os:?]	[y:?]; trocken angesetztes Arzneikompositum am Gradanfang; heißer Ansatz in der Mitte des Grades; CTH-Drogenmaterial; [yteeor:?]; [os:?]	False
f88r	f88r.2	osal	osal	[osal:?]	Ansatz aus Saatrohstoff, Form I	Ansatz aus Saatrohstoff, Form I	True
f88r	f88r.26	sheoky	poeear sheoky olkeey cthol poldy s okoldy	[poeear:?] | [sheoky:?] | [olkeey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | [s:?] | [okoldy:?]	[poeear:?] | feucht angesetzte heiße Zubereitung am Gradanfang | [olkeey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [poldy:?] | [s:?] | [okoldy:?]	[poeear:?]; feucht angesetzte heiße Zubereitung am Gradanfang; [olkeey:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; [poldy:?]; [s:?]; [okoldy:?]	False
f88r	f88r.28	ckhey	ykar cheol chol chey ckhey s or shear ar alsy	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [ckhey:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	[ykar:?]; trockener Drogenstoff; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; [s:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [shear:?]; [ar:?]; [alsy:?]	False
f88v	f88v.18	chockhy	ykeeor chockhy otol cheeol cheody qotody soteol chotam	[ykeeor:?] | [chockhy:?] | kaltes Zubereitungsgut | [cheeol:?] | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	[ykeeor:?] | Arzneikompositum im Trockenansatz am Gradanfang | kaltes Zubereitungsgut | [cheeol:?] | getrockneter Ansatz | [qotody:?] | [soteol:?] | [chotam:?]	[ykeeor:?]; Arzneikompositum im Trockenansatz am Gradanfang; kaltes Zubereitungsgut; [cheeol:?]; getrockneter Ansatz; [qotody:?]; [soteol:?]; [chotam:?]	False
f88v	f88v.20	cheockhy	sqokeodaiin cheody oteol cheockhy chody	[sqokeodaiin:?] | getrockneter Ansatz | [oteol:?] | [cheockhy:?] | [chody:?]	[sqokeodaiin:?] | getrockneter Ansatz | [oteol:?] | trocken angesetztes Arzneikompositum am Gradanfang | [chody:?]	[sqokeodaiin:?]; getrockneter Ansatz; [oteol:?]; trocken angesetztes Arzneikompositum am Gradanfang; [chody:?]	False
f88v	f88v.25	cheockhy	ykeey sheor tos checkhy dain cheos cheockhy saldy	[ykeey:?] | feuchter Drogenteil | [tos:?] | trockenes Arzneikompositum am Gradanfang | Grad-/Maßwert II | [cheos:?] | [cheockhy:?] | [saldy:?]	[ykeey:?] | feuchter Drogenteil | [tos:?] | trockenes Arzneikompositum am Gradanfang | Grad-/Maßwert II | [cheos:?] | trocken angesetztes Arzneikompositum am Gradanfang | [saldy:?]	[ykeey:?]; feuchter Drogenteil; [tos:?]; trockenes Arzneikompositum am Gradanfang; Grad-/Maßwert II; [cheos:?]; trocken angesetztes Arzneikompositum am Gradanfang; [saldy:?]	False
f89r1	f89r1.10	cheoky	tdain s chol cheoky cheody qokar dal chor y daiin	[tdain:?] | [s:?] | trocken; nominal trockenes Gut/Material | [cheoky:?] | getrockneter Ansatz | heiße Portion | [dal:?] | Pflanzen-/Reproduktionsteil | [y:?] | Grad-/Maßwert III	[tdain:?] | [s:?] | trocken; nominal trockenes Gut/Material | trocken angesetzte heiße Zubereitung am Gradanfang | getrockneter Ansatz | heiße Portion | [dal:?] | Pflanzen-/Reproduktionsteil | [y:?] | Grad-/Maßwert III	[tdain:?]; [s:?]; trocken; nominal trockenes Gut/Material; trocken angesetzte heiße Zubereitung am Gradanfang; getrockneter Ansatz; heiße Portion; [dal:?]; Pflanzen-/Reproduktionsteil; [y:?]; Grad-/Maßwert III	False
f89r1	f89r1.7	chockhy	dshody qocthy chockhy dal chedy qokeody daldaiin chodaiin dal	[dshody:?] | [qocthy:?] | [chockhy:?] | [dal:?] | trocken in der Mitte des Grades, abgeschlossen | [qokeody:?] | [daldaiin:?] | [chodaiin:?] | [dal:?]	[dshody:?] | [qocthy:?] | Arzneikompositum im Trockenansatz am Gradanfang | [dal:?] | trocken in der Mitte des Grades, abgeschlossen | [qokeody:?] | [daldaiin:?] | [chodaiin:?] | [dal:?]	[dshody:?]; [qocthy:?]; Arzneikompositum im Trockenansatz am Gradanfang; [dal:?]; trocken in der Mitte des Grades, abgeschlossen; [qokeody:?]; [daldaiin:?]; [chodaiin:?]; [dal:?]	False
f89v1	f89v1.14	shoky	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy	[ykeey:?] | [ykeey:?] | [odal:?] | [shoky:?] | [okol:?] | [chody:?] | [okoaiin:?] | [dal:?] | trocken am Anfang des Grades, abgeschlossen | [daldaldy:?]	[ykeey:?] | [ykeey:?] | [odal:?] | heiß-feuchter Ansatz am Gradanfang | [okol:?] | [chody:?] | [okoaiin:?] | [dal:?] | trocken am Anfang des Grades, abgeschlossen | [daldaldy:?]	[ykeey:?]; [ykeey:?]; [odal:?]; heiß-feuchter Ansatz am Gradanfang; [okol:?]; [chody:?]; [okoaiin:?]; [dal:?]; trocken am Anfang des Grades, abgeschlossen; [daldaldy:?]	False
f89v1	f89v1.19	ckhy	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	Samenfraktion I | [a:?] | Grad-/Maßwert III | [ckhy:?] | kalt und trocken am Anfang des Grades | [okol:?] | [ycheo:?] | [cthody:?] | [okol:?] | [olkaycthy:?]	Samenfraktion I | [a:?] | Grad-/Maßwert III | Arzneikompositum am Gradanfang | kalt und trocken am Anfang des Grades | [okol:?] | [ycheo:?] | [cthody:?] | [okol:?] | [olkaycthy:?]	Samenfraktion I; [a:?]; Grad-/Maßwert III; Arzneikompositum am Gradanfang; kalt und trocken am Anfang des Grades; [okol:?]; [ycheo:?]; [cthody:?]; [okol:?]; [olkaycthy:?]	False
f89v1	f89v1.8	shockhey|cheoky	shockhey orarol cheoky qoy chodair choky daiin otarokar	[shockhey:?] | [orarol:?] | [cheoky:?] | [qoy:?] | [chodair:?] | heiß-trockene Zubereitung, Grundform | Grad-/Maßwert III | [otarokar:?]	Arzneikompositum im Feuchtansatz in der Gradmitte | [orarol:?] | trocken angesetzte heiße Zubereitung am Gradanfang | [qoy:?] | [chodair:?] | heiß-trockene Zubereitung, Grundform | Grad-/Maßwert III | [otarokar:?]	Arzneikompositum im Feuchtansatz in der Gradmitte; [orarol:?]; trocken angesetzte heiße Zubereitung am Gradanfang; [qoy:?]; [chodair:?]; heiß-trockene Zubereitung, Grundform; Grad-/Maßwert III; [otarokar:?]	False
f8r	f8r.15	ckhy	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	[dchey:?] | [ckhol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [kc:?] | trocken am Anfang des Grades | Grad-/Maßwert III | Materialmaß | [daiiiry:?] | [ckhy:?]	[dchey:?] | [ckhol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [kc:?] | trocken am Anfang des Grades | Grad-/Maßwert III | Materialmaß | [daiiiry:?] | Arzneikompositum am Gradanfang	[dchey:?]; [ckhol:?]; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades; [kc:?]; trocken am Anfang des Grades; Grad-/Maßwert III; Materialmaß; [daiiiry:?]; Arzneikompositum am Gradanfang	False
f90r1	f90r1.4	chockhy	talchor chodaiin chocfhor qokchor chockhy okchod qofchol	[talchor:?] | [chodaiin:?] | [chocfhor:?] | [qokchor:?] | [chockhy:?] | [okchod:?] | [qofchol:?]	[talchor:?] | [chodaiin:?] | [chocfhor:?] | [qokchor:?] | Arzneikompositum im Trockenansatz am Gradanfang | [okchod:?] | [qofchol:?]	[talchor:?]; [chodaiin:?]; [chocfhor:?]; [qokchor:?]; Arzneikompositum im Trockenansatz am Gradanfang; [okchod:?]; [qofchol:?]	False
f90r1	f90r1.5	ckhy	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	[ytor:?] | [ckhy:?] | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | [r:?] | [sheom:?] | [kchol:?] | [dchy:?] | [dasady:?]	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | [r:?] | [sheom:?] | [kchol:?] | [dchy:?] | [dasady:?]	[ytor:?]; Arzneikompositum am Gradanfang; [lpychol:?]; feuchter Ansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [okachey:?]; [r:?]; [sheom:?]; [kchol:?]; [dchy:?]; [dasady:?]	False
f93r	f93r.19	sheoky	tchor shol r sheoky	[tchor:?] | feucht; nominal feuchtes Gut/Material | [r:?] | [sheoky:?]	[tchor:?] | feucht; nominal feuchtes Gut/Material | [r:?] | feucht angesetzte heiße Zubereitung am Gradanfang	[tchor:?]; feucht; nominal feuchtes Gut/Material; [r:?]; feucht angesetzte heiße Zubereitung am Gradanfang	False
f93v	f93v.10	ckhy	ychol chs ckhy s cheeol	[ychol:?] | [chs:?] | [ckhy:?] | [s:?] | [cheeol:?]	[ychol:?] | [chs:?] | Arzneikompositum am Gradanfang | [s:?] | [cheeol:?]	[ychol:?]; [chs:?]; Arzneikompositum am Gradanfang; [s:?]; [cheeol:?]	False
