gdt513_recipe_id	component_recipe	event_count	surface_count	surfaces	physical_page_count	physical_pages	registers	record_roles	component_trace_de	best_support_tier	running_recipe_event_count	running_recipe_surface_count	page_private_event_count	meaning_complete_for_every_event	guard
G513-R283	SH+E+O+AL+Y	1	1	sheodaly	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R284	SH+E+S_ADDR	1	1	shes	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · [S_ADDR:LOKALSTRUKTUR=HIER]	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R285	SH+E+Y	2	1	shey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	44	3	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R286	SH+EE+O+S_ADDR	1	1	sheeos	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R287	SH+EE+S_ADDR	2	1	chees	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [EE:STEUERUNG=GRAD II] · [S_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	4	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R288	SH+EE+T+EE+Y	1	1	sheeteey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [EE:STEUERUNG=GRAD II] · EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R289	SH+EE+Y	3	2	cheey|sheey	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	43	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R290	SH+O+T+EE+O+DY	1	1	shoteeody	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R291	SH+OK+E+Y	1	1	shokey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R292	SH+OL	1	1	shol	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	18	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R293	SH+S	1	1	shs	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R294	SH+Y	1	1	shchey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	HALTEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R295	S_ADDR+O+S_ADDR	1	1	sos	1	f70v	CELESTIAL	LOCAL_CLASS_OR_NAME_CARD	[S_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R296	S_LABEL+AL+OL+S_LABEL	1	1	salols	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	[S_LABEL:LOKALSTRUKTUR=HIER] · ZIELORT · FORTSETZEN · [S_LABEL:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R297	T+AR	1	1	tar	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	4	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R298	T+E+O+AIIN	1	1	teodaiin	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R299	T+E+Y	1	1	tey	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	4	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R300	T+EE+O	1	1	teeo	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R301	T+EE+Y	1	1	teey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R302	T+O	1	1	to	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R303	T+O+AIIN	1	1	todaiin	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R304	T+OL	1	1	tol	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	7	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R305	T+Y	1	1	tchy	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	EINSTELLEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	3	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R306	Y	24	4	chey|chy|dy|y	3	f67r2|f69v|f70v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	183	7	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R307	Y+CH+T+Y	1	1	ychty	1	f75r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	POSTEN · NEHMEN · EINSTELLEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R308	Y+E+T+E+Y	1	1	yetey	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · [E:STEUERUNG=GRAD I] · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R309	Y+K+AIR	1	1	ykair	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · BAHN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R310	Y+K+AL+Y	1	1	ykaly	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · ZIELORT · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R311	Y+K+AR	3	1	ykar	2	f67r2|f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	3	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R312	Y+K+AR+Y	1	1	ykary	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · AUSGANG · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R313	Y+K+A_ADDR	1	1	yka	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R314	Y+K+A_ADDR+Y	1	1	ykady	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [A_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R315	Y+K+CH+O+S	1	1	ykchos	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R316	Y+K+CH+Y+S	1	1	ykchys	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · NEHMEN · POSTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R317	Y+K+CHD+Y	1	1	ykchdy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · BEARBEITEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R318	Y+K+E+CH+O	1	1	ykecho	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R319	Y+K+E+O+DY	3	1	ykeody	3	f67r2|f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R320	Y+K+E+Y	1	1	ykey	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R321	Y+K+E+Y+DY	1	1	ykeydy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R322	Y+K+EE+AL	1	1	ykeeal	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R323	Y+K+EE+O+S_ADDR	1	1	ykeeos	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R324	Y+K+EE+O+Y	1	1	ykeeody	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R325	Y+K+EE+S	1	1	ykees	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R326	Y+K+EE+Y	2	1	ykeey	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	5	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R327	Y+K+OL+AIIN	1	1	ykolaiin	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · FORTSETZEN · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R328	Y+K+Y	2	2	ykchy|ykshy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · GEBEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	4	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R329	Y+LOCAL_CHAR_F+AIN	1	1	yfain	1	f67r2	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	POSTEN · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · ANTEIL	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R330	Y+P+SH+AR+AL	1	1	ypsharal	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSETZEN · HALTEN · AUSGANG · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R331	Y+T+CH+O+D_ADDR+L+Y	1	1	ytchodly	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · VERBINDUNG · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R332	Y+T+CH+O+D_ADDR+Y	1	1	ytchody	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R333	Y+T+E+O+S_ADDR	1	1	yteos	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [S_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R334	Y+T+O	1	1	yto	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	2	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R335	Y+T+O+AIIN	1	1	ytoaiin	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R336	Y+T+O+DA+L	1	1	ytodal	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R337	Y+T+O+DY	1	1	ytody	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R338	Y+T+OK+AR	1	1	ytokar	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · SETZEN · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R339	Y+T+OR+Y	1	1	ytory	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · EINHEIT · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R340	Y+T+Y+D_LABEL	1	1	ytyd	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	POSTEN · EINSTELLEN · POSTEN · [D_LABEL:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R341	Y+Y	2	1	ychey	2	f69v|f75r	BIOLOGICAL|CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	POSTEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	3	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R342	Z_ADDR+AR	1	1	zar	1	f70v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[Z_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
