unified_serial	register	page	unit_or_locus	source_group_identity	visible_identity	owner_or_namespace	construction_or_address	current_short_reading	content_layer	finite_source_unit	allowed_source_program	free_master_noun_allowed	selected_source_vocabulary	content_selection_status	controlled_unit_reading_de	controlled_rewrite_status
38	HERBAL_PROSE	f10r	H2-S003	E038	chodaiin	H2	C01	Setze die gelernte Fachkarte: Zutatenmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H2	PLANT>SHOOT>LEAF>CLOTH>EXTRACT>PORTION>OIL_BINDER>VESSEL>OUTER_APPLICATION	NO	Bildpflanze; junger Spross; Blatt; Tuch; Auszug; örtliche Portion; Träger; Gefäß; Auftrag	FINITE_SELECTED_LEXICON	Jungen Spross und Blatt der Bildpflanze nehmen, teilen und durch Tuch auswringen. Den Auszug in örtlicher Portion mit dem Träger im Gefäß ansetzen und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
39	HERBAL_PROSE	f11r	H3-S001	E039	tshol	H3	C01	Setze die gelernte Fachkarte: Zutat entnehmen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
40	HERBAL_PROSE	f11r	H3-S001	E040	schoal	H3	C01	Setze die gelernte Fachkarte: Zutat an die Arbeitsstelle geben.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
41	HERBAL_PROSE	f11r	H3-S001	E041	cfhy	H3	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten auswringen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
42	HERBAL_PROSE	f11r	H3-S001	E042	shfydaiin	H3	C06	Führe es in der angegebenen Portion oder Stufe aus: Standmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
43	HERBAL_PROSE	f11r	H3-S001	E043	cphy	H3	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten nachseihen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
44	HERBAL_PROSE	f11r	H3-S001	E044	shey	H3	C01	Setze die gelernte Fachkarte: klarer Auszug.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
45	HERBAL_PROSE	f11r	H3-S001	E045	tchody	H3	C01	Setze die gelernte Fachkarte: Eingangsposten beiseitestellen; Schluss.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
46	HERBAL_PROSE	f11r	H3-S002	E046	shoyty	H3	C01	Setze die gelernte Fachkarte: Zutatenteil.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
47	HERBAL_PROSE	f11r	H3-S003	E047	dchol	H3	C02	Danach oder in demselben Gang: vorigen Posten fortsetzen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
48	HERBAL_PROSE	f11r	H3-S003	E048	chy	H3	C12	Nimm diesen Posten wieder auf: dieser Posten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
49	HERBAL_PROSE	f11r	H3-S003	E049	kchy	H3	C07	Führe es mit diesem laufenden Posten aus: diesen Posten bearbeiten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
50	HERBAL_PROSE	f11r	H3-S003	E050	dy	H3	C12	Nimm diesen Posten wieder auf: dieser Posten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
51	HERBAL_PROSE	f11r	H3-S003	E051	daiin	H3	C10	Setze Maß, Portion oder Stufe: Sollmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
52	HERBAL_PROSE	f11r	H3-S004	E052	qotchy	H3	C02	Danach oder in demselben Gang: anschließender Arbeitsposten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
53	HERBAL_PROSE	f11r	H3-S004	E053	okchol	H3	C02	Danach oder in demselben Gang: weiterlaufenden Posten aufnehmen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
54	HERBAL_PROSE	f11r	H3-S004	E054	cthy	H3	C07	Führe es mit diesem laufenden Posten aus: bereit.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
55	HERBAL_PROSE	f11r	H3-S004	E055	dy	H3	C12	Nimm diesen Posten wieder auf: dieser Posten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H3	PLANT>FLOWER>LEAF>EXTRACTION_MEDIUM>CLOTH>EXTRACT>DRINK_OR_PRODUCT>OIL_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	FINITE_SELECTED_LEXICON	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
56	HERBAL_PROSE	f55v	H4-S001	E056	qokaiin	H4	C06	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
57	HERBAL_PROSE	f55v	H4-S001	E057	chaiin	H4	C10	Setze Maß, Portion oder Stufe: Sollmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
58	HERBAL_PROSE	f55v	H4-S001	E058	ykain	H4	C10	Setze Maß, Portion oder Stufe: Postenportion.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
59	HERBAL_PROSE	f55v	H4-S001	E059	ykan	H4	C10	Setze Maß, Portion oder Stufe: dieser Anteil.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
60	HERBAL_PROSE	f55v	H4-S001	E060	ody	H4	C01	Setze die gelernte Fachkarte: kühlen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
61	HERBAL_PROSE	f55v	H4-S002	E061	daiin	H4	C10	Setze Maß, Portion oder Stufe: Sollmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
62	HERBAL_PROSE	f55v	H4-S002	E062	chedy	H4	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
63	HERBAL_PROSE	f55v	H4-S002	E063	talam	H4	C01	Setze die gelernte Fachkarte: am Ziel verwahren.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
64	HERBAL_PROSE	f55v	H4-S003	E064	ykaiin	H4	C10	Setze Maß, Portion oder Stufe: Postenmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
65	HERBAL_PROSE	f55v	H4-S003	E065	cheoar	H4	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Auszug entnehmen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
66	HERBAL_PROSE	f55v	H4-S003	E066	cheeky	H4	C03	Führe aus und beachte Dauer oder Endpunkt: länger erwärmen und offen halten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
67	HERBAL_PROSE	f55v	H4-S003	E067	oldy	H4	C02	Danach oder in demselben Gang: Fortsetzung abschließen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
68	HERBAL_PROSE	f55v	H4-S004	E068	aiin	H4	C10	Setze Maß, Portion oder Stufe: Sollmaß.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
69	HERBAL_PROSE	f55v	H4-S004	E069	okal	H4	C04	Führe es an der bezeichneten Stelle aus: dort ansetzen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
70	HERBAL_PROSE	f55v	H4-S004	E070	oltchy	H4	C02	Danach oder in demselben Gang: bereiten Posten weiterführen.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
71	HERBAL_PROSE	f55v	H4-S004	E071	or	H4	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
72	HERBAL_PROSE	f55v	H4-S004	E072	y	H4	C12	Nimm diesen Posten wieder auf: dieser Posten.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
73	HERBAL_PROSE	f55v	H4-S004	E073	orain	H4	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatzportion.	VISIBLE_PLANT_OWNER_PLUS_WORKSHOP_DICTIONARY_PLUS_MASTER_ARTICLE	H4	PLANT>LEAF>EXTRACTION_MEDIUM>VESSEL>CLOTH>EXTRACT>HONEY_BINDER>OUTER_APPLICATION	NO	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	FINITE_SELECTED_LEXICON	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	BOUND_WITHOUT_FREE_CONTENT_NOUN
