owner_row_id	source_level	source_id	page	section	record_or_diagram	locus	member_count	member_ids	v69_formal_role	image_namespace	owner_class	owner_id	ownership_status	technical_silent_argument_default	visible_geometric_basis	strongest_rival	confidence	v69_change	direction_policy	semantic_ceiling
A027	ASTRO_LOCUS	f67r2.27	f67r2	ASTRO	A1	f67r2.27	4	66|67|68|69	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 27 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A028	ASTRO_LOCUS	f67r2.28	f67r2	ASTRO	A1	f67r2.28	2	70|71	ROW_KEY|ROW_REDUNDANCY_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_28	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 28 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A029	ASTRO_LOCUS	f67r2.29	f67r2	ASTRO	A1	f67r2.29	2	72|73	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_29	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 29 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A030	ASTRO_LOCUS	f67r2.30	f67r2	ASTRO	A1	f67r2.30	2	74|75	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_30	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 30 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A031	ASTRO_LOCUS	f67r2.31	f67r2	ASTRO	A1	f67r2.31	1	76	ROW_KEY	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_31	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 31 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A032	ASTRO_LOCUS	f67r2.32	f67r2	ASTRO	A1	f67r2.32	4	77|78|79|80	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_32	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 32 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A033	ASTRO_LOCUS	f67r2.33	f67r2	ASTRO	A1	f67r2.33	3	81|82|83	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_33	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 33 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A034	ASTRO_LOCUS	f67r2.34	f67r2	ASTRO	A1	f67r2.34	2	84|85	ROW_KEY|ROW_REDUNDANCY_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_34	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 34 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A035	ASTRO_LOCUS	f67r2.35	f67r2	ASTRO	A1	f67r2.35	3	86|87|88	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_35	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 35 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A036	ASTRO_LOCUS	f67r2.36	f67r2	ASTRO	A1	f67r2.36	3	89|90|91	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_36	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 36 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A037	ASTRO_LOCUS	f67r2.37	f67r2	ASTRO	A1	f67r2.37	1	92	ROW_KEY	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_37	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 37 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A038	ASTRO_LOCUS	f67r2.38	f67r2	ASTRO	A1	f67r2.38	2	93|94	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_38	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 38 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A039	ASTRO_LOCUS	f67r2.39	f67r2	ASTRO	A1	f67r2.39	3	95|96|97	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_39	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 39 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A040	ASTRO_LOCUS	f67r2.40	f67r2	ASTRO	A1	f67r2.40	3	98|99|100	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_40	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 40 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A041	ASTRO_LOCUS	f67r2.41	f67r2	ASTRO	A1	f67r2.41	2	101|102	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_41	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 41 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A042	ASTRO_LOCUS	f67r2.42	f67r2	ASTRO	A1	f67r2.42	3	103|104|105	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_42	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 42 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A043	ASTRO_LOCUS	f67r2.43	f67r2	ASTRO	A1	f67r2.43	4	106|107|108|109	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_43	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 43 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A044	ASTRO_LOCUS	f67r2.44	f67r2	ASTRO	A1	f67r2.44	3	110|111|112	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_44	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 44 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A045	ASTRO_LOCUS	f67r2.45	f67r2	ASTRO	A1	f67r2.45	3	113|114|115	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_45	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 45 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A046	ASTRO_LOCUS	f67r2.46	f67r2	ASTRO	A1	f67r2.46	2	116|117	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_46	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 46 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A047	ASTRO_LOCUS	f67r2.47	f67r2	ASTRO	A1	f67r2.47	1	118	ROW_KEY	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_47	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 47 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A048	ASTRO_LOCUS	f67r2.48	f67r2	ASTRO	A1	f67r2.48	3	119|120|121	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_48	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 48 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A049	ASTRO_LOCUS	f67r2.49	f67r2	ASTRO	A1	f67r2.49	3	122|123|124	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_49	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 49 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A050	ASTRO_LOCUS	f67r2.50	f67r2	ASTRO	A1	f67r2.50	2	125|126	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_50	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 50 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A051	ASTRO_LOCUS	f67r2.51	f67r2	ASTRO	A1	f67r2.51	1	127	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	LOCAL_WHEEL_FIELD	A1_LEFT_LOCAL_FIELD_51	INHERITED_VISIBLE	gegenwärtiges lokales Radial-/Ringfeld 51 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A052	ASTRO_LOCUS	f67r2.52	f67r2	ASTRO	A1	f67r2.52	1	128	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_01	DIRECT_VISIBLE	äußerer Sternplatz 01 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A053	ASTRO_LOCUS	f67r2.53	f67r2	ASTRO	A1	f67r2.53	1	129	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_02	DIRECT_VISIBLE	äußerer Sternplatz 02 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A054	ASTRO_LOCUS	f67r2.54	f67r2	ASTRO	A1	f67r2.54	2	130|131	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_03	DIRECT_VISIBLE	äußerer Sternplatz 03 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A055	ASTRO_LOCUS	f67r2.55	f67r2	ASTRO	A1	f67r2.55	1	132	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_04	DIRECT_VISIBLE	äußerer Sternplatz 04 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A056	ASTRO_LOCUS	f67r2.56	f67r2	ASTRO	A1	f67r2.56	2	133|134	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_05	DIRECT_VISIBLE	äußerer Sternplatz 05 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A057	ASTRO_LOCUS	f67r2.57	f67r2	ASTRO	A1	f67r2.57	2	135|136	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_06	DIRECT_VISIBLE	äußerer Sternplatz 06 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A058	ASTRO_LOCUS	f67r2.58	f67r2	ASTRO	A1	f67r2.58	3	137|138|139	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_07	DIRECT_VISIBLE	äußerer Sternplatz 07 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A059	ASTRO_LOCUS	f67r2.59	f67r2	ASTRO	A1	f67r2.59	1	140	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_08	DIRECT_VISIBLE	äußerer Sternplatz 08 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A060	ASTRO_LOCUS	f67r2.60	f67r2	ASTRO	A1	f67r2.60	1	141	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_09	DIRECT_VISIBLE	äußerer Sternplatz 09 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A061	ASTRO_LOCUS	f67r2.61	f67r2	ASTRO	A1	f67r2.61	1	142	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_10	DIRECT_VISIBLE	äußerer Sternplatz 10 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A062	ASTRO_LOCUS	f67r2.62	f67r2	ASTRO	A1	f67r2.62	1	143	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_11	DIRECT_VISIBLE	äußerer Sternplatz 11 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
