owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN172	ASTRO_LOCUS	ASTRO:f67r2:f67r2.37	f67r2	ASTRO	A1	f67r2.37	1	ROW_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_06	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN173	ASTRO_LOCUS	ASTRO:f67r2:f67r2.38	f67r2	ASTRO	A1	f67r2.38	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN174	ASTRO_LOCUS	ASTRO:f67r2:f67r2.39	f67r2	ASTRO	A1	f67r2.39	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN175	ASTRO_LOCUS	ASTRO:f67r2:f67r2.40	f67r2	ASTRO	A1	f67r2.40	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN176	ASTRO_LOCUS	ASTRO:f67r2:f67r2.41	f67r2	ASTRO	A1	f67r2.41	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN177	ASTRO_LOCUS	ASTRO:f67r2:f67r2.42	f67r2	ASTRO	A1	f67r2.42	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN178	ASTRO_LOCUS	ASTRO:f67r2:f67r2.43	f67r2	ASTRO	A1	f67r2.43	4	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN179	ASTRO_LOCUS	ASTRO:f67r2:f67r2.44	f67r2	ASTRO	A1	f67r2.44	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN180	ASTRO_LOCUS	ASTRO:f67r2:f67r2.45	f67r2	ASTRO	A1	f67r2.45	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN181	ASTRO_LOCUS	ASTRO:f67r2:f67r2.46	f67r2	ASTRO	A1	f67r2.46	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN182	ASTRO_LOCUS	ASTRO:f67r2:f67r2.47	f67r2	ASTRO	A1	f67r2.47	1	ROW_KEY	INHERITED_VISIBLE	F67_LEFT_RADIAL_INNER_STATION_07	Der kurze Eintrag gehört einer wiederholten inneren Station des linken Rades; der Stationswert ist EXEMPLAR_VALUE_UNKNOWN.	F67_PAIRED_WHEELS_PAGE_OWNER	LOW	YES	Der alte Planetenreihenwert wird durch eine anonyme lokale Radstation ersetzt.	A67_LEFT_INNER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN183	ASTRO_LOCUS	ASTRO:f67r2:f67r2.48	f67r2	ASTRO	A1	f67r2.48	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN184	ASTRO_LOCUS	ASTRO:f67r2:f67r2.49	f67r2	ASTRO	A1	f67r2.49	3	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN185	ASTRO_LOCUS	ASTRO:f67r2:f67r2.50	f67r2	ASTRO	A1	f67r2.50	2	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN186	ASTRO_LOCUS	ASTRO:f67r2:f67r2.51	f67r2	ASTRO	A1	f67r2.51	1	LOOKUP_INSTRUCTION_FRAGMENT	PAGE_OWNER_ONLY	F67_PAIRED_CELESTIAL_WHEELS	Der Text ist ein seitenlokaler Gebrauch- oder Ringtext; das Masterexemplar entscheidet, welchem der beiden Räder er im Detail gehört.	F67_LEFT_RADIAL_DIAGRAM	LOW	YES	Die alte 7-mal-12-Instruktionssemantik besitzt keine eindeutige sichtbare Teilzuweisung.	A67_PAGE_TEXT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN187	ASTRO_LOCUS	ASTRO:f67r2:f67r2.52	f67r2	ASTRO	A1	f67r2.52	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_01	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN188	ASTRO_LOCUS	ASTRO:f67r2:f67r2.53	f67r2	ASTRO	A1	f67r2.53	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_02	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN189	ASTRO_LOCUS	ASTRO:f67r2:f67r2.54	f67r2	ASTRO	A1	f67r2.54	2	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_03	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN190	ASTRO_LOCUS	ASTRO:f67r2:f67r2.55	f67r2	ASTRO	A1	f67r2.55	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_04	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN191	ASTRO_LOCUS	ASTRO:f67r2:f67r2.56	f67r2	ASTRO	A1	f67r2.56	2	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_05	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN192	ASTRO_LOCUS	ASTRO:f67r2:f67r2.57	f67r2	ASTRO	A1	f67r2.57	2	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_06	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN193	ASTRO_LOCUS	ASTRO:f67r2:f67r2.58	f67r2	ASTRO	A1	f67r2.58	3	AUXILIARY_KEY|AUXILIARY_QUALIFIER_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_07	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN194	ASTRO_LOCUS	ASTRO:f67r2:f67r2.59	f67r2	ASTRO	A1	f67r2.59	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_08	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN195	ASTRO_LOCUS	ASTRO:f67r2:f67r2.60	f67r2	ASTRO	A1	f67r2.60	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_09	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN196	ASTRO_LOCUS	ASTRO:f67r2:f67r2.61	f67r2	ASTRO	A1	f67r2.61	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_10	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN197	ASTRO_LOCUS	ASTRO:f67r2:f67r2.62	f67r2	ASTRO	A1	f67r2.62	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_11	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN198	ASTRO_LOCUS	ASTRO:f67r2:f67r2.63	f67r2	ASTRO	A1	f67r2.63	1	AUXILIARY_KEY	INHERITED_VISIBLE	F67_RIGHT_CONCENTRIC_OUTER_SECTOR_12	Der opake Eintrag gehört dem entsprechenden Außensektor des rechten konzentrischen Rades.	F67_LEFT_RADIAL_OUTER_SECTOR	MEDIUM	YES	Die alte Häuserliste wird als anonyme 12er-Sektorserie im rechten Rad geführt.	A67_RIGHT_SECTORS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN199	ASTRO_LOCUS	ASTRO:f67r2:f67r2.64	f67r2	ASTRO	A1	f67r2.64	2	CONDITION_KEY|CONDITION_REDUNDANCY_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_01	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN200	ASTRO_LOCUS	ASTRO:f67r2:f67r2.65	f67r2	ASTRO	A1	f67r2.65	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_02	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN201	ASTRO_LOCUS	ASTRO:f67r2:f67r2.66	f67r2	ASTRO	A1	f67r2.66	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_03	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN202	ASTRO_LOCUS	ASTRO:f67r2:f67r2.67	f67r2	ASTRO	A1	f67r2.67	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_04	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN203	ASTRO_LOCUS	ASTRO:f67r2:f67r2.68	f67r2	ASTRO	A1	f67r2.68	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_05	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN204	ASTRO_LOCUS	ASTRO:f67r2:f67r2.69	f67r2	ASTRO	A1	f67r2.69	2	CONDITION_KEY|CONDITION_REDUNDANCY_FRAGMENT	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_06	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN205	ASTRO_LOCUS	ASTRO:f67r2:f67r2.70	f67r2	ASTRO	A1	f67r2.70	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_07	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN206	ASTRO_LOCUS	ASTRO:f67r2:f67r2.71	f67r2	ASTRO	A1	f67r2.71	1	CONDITION_KEY	INHERITED_VISIBLE	F67_RIGHT_DISK_OR_CRESCENT_STATION_08	Der opake Eintrag gehört einer sichtbaren Scheiben- oder Sichelstation des rechten Rades; keine Bedingungsbedeutung wird übernommen.	F67_RIGHT_RING_TEXT	MEDIUM	YES	Die alten acht Wahlbedingungen werden zu anonymen sichtbaren Stationen.	A67_RIGHT_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN207	ASTRO_LOCUS	ASTRO:f67r2:f67r2.72	f67r2	ASTRO	A1	f67r2.72	12	LOOKUP_INSTRUCTION_FRAGMENT	DIRECT_VISIBLE	F67_RIGHT_LOWER_PROSE_LINE_01	Der Eintrag gehört zum sichtbaren dreizeiligen Prosablock unter dem rechten Rad und trägt einen lokalen Gebrauchshinweis unbekannten Inhalts.	F67_RIGHT_OUTER_RING_TEXT	HIGH	YES	Die lange medizinische Anweisung wird nur noch als sichtbarer Prosaort geführt.	A67_RIGHT_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN208	ASTRO_LOCUS	ASTRO:f67r2:f67r2.73	f67r2	ASTRO	A1	f67r2.73	11	LOOKUP_INSTRUCTION_FRAGMENT	DIRECT_VISIBLE	F67_RIGHT_LOWER_PROSE_LINE_02	Der Eintrag gehört zum sichtbaren dreizeiligen Prosablock unter dem rechten Rad und trägt einen lokalen Gebrauchshinweis unbekannten Inhalts.	F67_RIGHT_OUTER_RING_TEXT	HIGH	YES	Die lange medizinische Anweisung wird nur noch als sichtbarer Prosaort geführt.	A67_RIGHT_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN209	ASTRO_LOCUS	ASTRO:f67r2:f67r2.74	f67r2	ASTRO	A1	f67r2.74	13	LOOKUP_INSTRUCTION_FRAGMENT	DIRECT_VISIBLE	F67_RIGHT_LOWER_PROSE_LINE_03	Der Eintrag gehört zum sichtbaren dreizeiligen Prosablock unter dem rechten Rad und trägt einen lokalen Gebrauchshinweis unbekannten Inhalts.	F67_RIGHT_OUTER_RING_TEXT	HIGH	YES	Die lange medizinische Anweisung wird nur noch als sichtbarer Prosaort geführt.	A67_RIGHT_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN210	ASTRO_LOCUS	ASTRO:f68r1:f68r1.1	f68r1	ASTRO	A2	f68r1.1	9	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_LEFT_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem linken offenen Sternfeld.	F68_CENTRE_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN211	ASTRO_LOCUS	ASTRO:f68r1:f68r1.2	f68r1	ASTRO	A2	f68r1.2	9	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_LEFT_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem linken offenen Sternfeld.	F68_CENTRE_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN212	ASTRO_LOCUS	ASTRO:f68r1:f68r1.3	f68r1	ASTRO	A2	f68r1.3	8	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_LEFT_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem linken offenen Sternfeld.	F68_CENTRE_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN213	ASTRO_LOCUS	ASTRO:f68r1:f68r1.4	f68r1	ASTRO	A2	f68r1.4	2	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_CENTRE_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem mittleren offenen Sternfeld.	F68_LEFT_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN214	ASTRO_LOCUS	ASTRO:f68r1:f68r1.5	f68r1	ASTRO	A2	f68r1.5	1	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_CENTRE_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem mittleren offenen Sternfeld.	F68_LEFT_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN215	ASTRO_LOCUS	ASTRO:f68r1:f68r1.6	f68r1	ASTRO	A2	f68r1.6	1	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_CENTRE_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem mittleren offenen Sternfeld.	F68_LEFT_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN216	ASTRO_LOCUS	ASTRO:f68r1:f68r1.7	f68r1	ASTRO	A2	f68r1.7	1	CATALOGUE_HEADER_FRAGMENT	DIRECT_VISIBLE	F68_CENTRE_STAR_FIELD_HEADER	Der Eintrag gehört zum sichtbaren Kopfblock über dem mittleren offenen Sternfeld.	F68_LEFT_STAR_FIELD_HEADER	MEDIUM	YES	Der alte einheitliche Katalogkopf wird panel-lokal gebunden.	A68_HEADERS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN217	ASTRO_LOCUS	ASTRO:f68r1:f68r1.8	f68r1	ASTRO	A2	f68r1.8	1	CENTRAL_OWNER_KEY	UNRESOLVED	UNRESOLVED_FACE_DISK_AMONG_F68_FIVE_CENTRES	Das Masterexemplar muss den gemeinten Gesichtsmittelpunkt wählen; das Bild besitzt mehrere gleichartige Zentren.	F68_RIGHT_RADIAL_FACE_DISK	LOW	YES	Ein einziger Mondbesitzer ist auf der Multipanel-Seite nicht sichtbar.	A68_CENTRE_AMBIG	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
