selection_row	selected_from_role	unit_kind	unit_id	page	section	record_or_diagram	locus	member_count	owner_status	selected_visible_owner	silent_argument_default	visible_basis	strongest_rival	confidence	v69_revision	semantic_ceiling
V71S197	R3_TECHNICAL	ASTRO_LOCUS	f67r2.62	f67r2	ASTRO	A1	f67r2.62	1	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_11	äußerer Sternplatz 11 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S198	R3_TECHNICAL	ASTRO_LOCUS	f67r2.63	f67r2	ASTRO	A1	f67r2.63	1	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_12	äußerer Sternplatz 12 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S199	R3_TECHNICAL	ASTRO_LOCUS	f67r2.64	f67r2	ASTRO	A1	f67r2.64	2	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_01	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S200	R3_TECHNICAL	ASTRO_LOCUS	f67r2.65	f67r2	ASTRO	A1	f67r2.65	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_02	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S201	R3_TECHNICAL	ASTRO_LOCUS	f67r2.66	f67r2	ASTRO	A1	f67r2.66	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_03	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S202	R3_TECHNICAL	ASTRO_LOCUS	f67r2.67	f67r2	ASTRO	A1	f67r2.67	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_04	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S203	R3_TECHNICAL	ASTRO_LOCUS	f67r2.68	f67r2	ASTRO	A1	f67r2.68	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_05	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S204	R3_TECHNICAL	ASTRO_LOCUS	f67r2.69	f67r2	ASTRO	A1	f67r2.69	2	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_06	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S205	R3_TECHNICAL	ASTRO_LOCUS	f67r2.70	f67r2	ASTRO	A1	f67r2.70	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_07	lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S206	R3_TECHNICAL	ASTRO_LOCUS	f67r2.71	f67r2	ASTRO	A1	f67r2.71	1	DIRECT_VISIBLE	A1_RIGHT_PHASE_STATION_08	lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S207	R3_TECHNICAL	ASTRO_LOCUS	f67r2.72	f67r2	ASTRO	A1	f67r2.72	12	DIRECT_VISIBLE	A1_LEFT_OUTER_RING_TEXT	äußeres Textband des linken f67r2-Rades	konzentrische Schrift umschließt nur das linke Kreisbild	allgemeine Seitenprosa	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S208	R3_TECHNICAL	ASTRO_LOCUS	f67r2.73	f67r2	ASTRO	A1	f67r2.73	11	DIRECT_VISIBLE	A1_RIGHT_OUTER_RING_TEXT	äußeres Textband des rechten f67r2-Rades	konzentrische Schrift umschließt nur das rechte Kreisbild	allgemeine Seitenprosa	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S209	R3_TECHNICAL	ASTRO_LOCUS	f67r2.74	f67r2	ASTRO	A1	f67r2.74	13	UNRESOLVED	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	seitenlokale Legende; das Exemplar entscheidet linkes oder rechtes Rad	der verbleibende Textblock ist keinem der zwei Räder durch eine Kante zugewiesen	linke oder rechte Radlegende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S210	R3_TECHNICAL	ASTRO_LOCUS	f68r1.1	f68r1	ASTRO	A2	f68r1.1	9	PAGE_OWNER_ONLY	A2_LEFT_PANEL_HEADER	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	oberer Textblock steht im linken freien Sternfeldpaneel	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S211	R3_TECHNICAL	ASTRO_LOCUS	f68r1.2	f68r1	ASTRO	A2	f68r1.2	9	PAGE_OWNER_ONLY	A2_MIDDLE_PANEL_HEADER	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	oberer Textblock steht im mittleren freien Sternfeldpaneel	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S212	R3_TECHNICAL	ASTRO_LOCUS	f68r1.3	f68r1	ASTRO	A2	f68r1.3	8	PAGE_OWNER_ONLY	A2_RIGHT_PANEL_HEADER	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Text folgt dem rechten sektorgegliederten Kreisfeld	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S213	R3_TECHNICAL	ASTRO_LOCUS	f68r1.4	f68r1	ASTRO	A2	f68r1.4	2	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_04	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S214	R3_TECHNICAL	ASTRO_LOCUS	f68r1.5	f68r1	ASTRO	A2	f68r1.5	1	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_05	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S215	R3_TECHNICAL	ASTRO_LOCUS	f68r1.6	f68r1	ASTRO	A2	f68r1.6	1	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_06	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S216	R3_TECHNICAL	ASTRO_LOCUS	f68r1.7	f68r1	ASTRO	A2	f68r1.7	1	UNRESOLVED	A2_MULTIPANEL_HEADER_FRAGMENT_07	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S217	R3_TECHNICAL	ASTRO_LOCUS	f68r1.8	f68r1	ASTRO	A2	f68r1.8	1	UNRESOLVED	A2_CENTRE_KEY_UNRESOLVED	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar	das Querfeld besitzt mindestens fünf Zentren statt eines eindeutigen Gesamtzentrums	jedes der anderen Gesichtmedaillons	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S218	R3_TECHNICAL	ASTRO_LOCUS	f68r1.9	f68r1	ASTRO	A2	f68r1.9	1	DIRECT_VISIBLE	A2_STAR_STATION_01	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S219	R3_TECHNICAL	ASTRO_LOCUS	f68r1.10	f68r1	ASTRO	A2	f68r1.10	1	DIRECT_VISIBLE	A2_STAR_STATION_02	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S220	R3_TECHNICAL	ASTRO_LOCUS	f68r1.11	f68r1	ASTRO	A2	f68r1.11	1	DIRECT_VISIBLE	A2_STAR_STATION_03	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S221	R3_TECHNICAL	ASTRO_LOCUS	f68r1.12	f68r1	ASTRO	A2	f68r1.12	1	DIRECT_VISIBLE	A2_STAR_STATION_04	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S222	R3_TECHNICAL	ASTRO_LOCUS	f68r1.13	f68r1	ASTRO	A2	f68r1.13	1	DIRECT_VISIBLE	A2_STAR_STATION_05	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S223	R3_TECHNICAL	ASTRO_LOCUS	f68r1.14	f68r1	ASTRO	A2	f68r1.14	1	DIRECT_VISIBLE	A2_STAR_STATION_06	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S224	R3_TECHNICAL	ASTRO_LOCUS	f68r1.15	f68r1	ASTRO	A2	f68r1.15	1	DIRECT_VISIBLE	A2_STAR_STATION_07	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S225	R3_TECHNICAL	ASTRO_LOCUS	f68r1.16	f68r1	ASTRO	A2	f68r1.16	1	DIRECT_VISIBLE	A2_STAR_STATION_08	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S226	R3_TECHNICAL	ASTRO_LOCUS	f68r1.17	f68r1	ASTRO	A2	f68r1.17	1	DIRECT_VISIBLE	A2_STAR_STATION_09	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S227	R3_TECHNICAL	ASTRO_LOCUS	f68r1.18	f68r1	ASTRO	A2	f68r1.18	1	DIRECT_VISIBLE	A2_STAR_STATION_10	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S228	R3_TECHNICAL	ASTRO_LOCUS	f68r1.19	f68r1	ASTRO	A2	f68r1.19	1	DIRECT_VISIBLE	A2_STAR_STATION_11	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S229	R3_TECHNICAL	ASTRO_LOCUS	f68r1.20	f68r1	ASTRO	A2	f68r1.20	1	DIRECT_VISIBLE	A2_STAR_STATION_12	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S230	R3_TECHNICAL	ASTRO_LOCUS	f68r1.21	f68r1	ASTRO	A2	f68r1.21	1	DIRECT_VISIBLE	A2_STAR_STATION_13	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S231	R3_TECHNICAL	ASTRO_LOCUS	f68r1.22	f68r1	ASTRO	A2	f68r1.22	1	DIRECT_VISIBLE	A2_STAR_STATION_14	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S232	R3_TECHNICAL	ASTRO_LOCUS	f68r1.23	f68r1	ASTRO	A2	f68r1.23	1	DIRECT_VISIBLE	A2_STAR_STATION_15	sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S233	R3_TECHNICAL	ASTRO_LOCUS	f68r1.24	f68r1	ASTRO	A2	f68r1.24	1	DIRECT_VISIBLE	A2_STAR_STATION_16	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S234	R3_TECHNICAL	ASTRO_LOCUS	f68r1.25	f68r1	ASTRO	A2	f68r1.25	1	DIRECT_VISIBLE	A2_STAR_STATION_17	sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S235	R3_TECHNICAL	ASTRO_LOCUS	f68r1.26	f68r1	ASTRO	A2	f68r1.26	1	DIRECT_VISIBLE	A2_STAR_STATION_18	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S236	R3_TECHNICAL	ASTRO_LOCUS	f68r1.27	f68r1	ASTRO	A2	f68r1.27	1	DIRECT_VISIBLE	A2_STAR_STATION_19	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S237	R3_TECHNICAL	ASTRO_LOCUS	f68r1.28	f68r1	ASTRO	A2	f68r1.28	1	DIRECT_VISIBLE	A2_STAR_STATION_20	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S238	R3_TECHNICAL	ASTRO_LOCUS	f68r1.29	f68r1	ASTRO	A2	f68r1.29	1	DIRECT_VISIBLE	A2_STAR_STATION_21	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S239	R3_TECHNICAL	ASTRO_LOCUS	f68r1.30	f68r1	ASTRO	A2	f68r1.30	1	DIRECT_VISIBLE	A2_STAR_STATION_22	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S240	R3_TECHNICAL	ASTRO_LOCUS	f68r1.31	f68r1	ASTRO	A2	f68r1.31	1	DIRECT_VISIBLE	A2_STAR_STATION_23	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S241	R3_TECHNICAL	ASTRO_LOCUS	f68r1.32	f68r1	ASTRO	A2	f68r1.32	1	DIRECT_VISIBLE	A2_STAR_STATION_24	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S242	R3_TECHNICAL	ASTRO_LOCUS	f68r1.33	f68r1	ASTRO	A2	f68r1.33	1	DIRECT_VISIBLE	A2_STAR_STATION_25	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S243	R3_TECHNICAL	ASTRO_LOCUS	f68r1.34	f68r1	ASTRO	A2	f68r1.34	1	DIRECT_VISIBLE	A2_STAR_STATION_26	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S244	R3_TECHNICAL	ASTRO_LOCUS	f68r1.35	f68r1	ASTRO	A2	f68r1.35	1	DIRECT_VISIBLE	A2_STAR_STATION_27	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S245	R3_TECHNICAL	ASTRO_LOCUS	f68r1.36	f68r1	ASTRO	A2	f68r1.36	1	DIRECT_VISIBLE	A2_STAR_STATION_28	sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
