segment_id	clause_id	physical_page	segment_order	segment_kind	pattern_id	action_sequence	action_tokens	instruction_ids	spoken_segment_de
P937-S0845	P915-C247	f83r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0971	ausführen
P937-S0846	P915-C247	f83r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0971	einsetzen
P937-S0847	P915-C247	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0971	umsetzen
P937-S0848	P915-C247	f83r	4	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0972|P917-I0973	halten, dann erneut ansetzen
P937-S0849	P915-C247	f83r	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0974	halten
P937-S0850	P915-C247	f83r	6	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I0975	entnehmen, dann den nächsten Posten auswählen
P937-S0851	P915-C247	f83r	7	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0976	halten
P937-S0852	P915-C248	f83r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0978	kennzeichnen
P937-S0853	P915-C248	f83r	2	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I0978	entnehmen, dann den nächsten Posten auswählen
P937-S0854	P915-C248	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0979	umsetzen
P937-S0855	P915-C248	f83r	4	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0980	auffangen
P937-S0856	P915-C249	f83r	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0981	behandeln
P937-S0857	P915-C250	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0982	umsetzen
P937-S0858	P915-C251	f83r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0983|P917-I0984	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0859	P915-C251	f83r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0984	halten
P937-S0860	P915-C252	f83r	1	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0985|P917-I0986	umsetzen und an der neuen Stelle ansetzen
P937-S0861	P915-C253	f83r	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0987	behandeln
P937-S0862	P915-C253	f83r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0988	halten
P937-S0863	P915-C253	f83r	3	SINGLE_ACTION	SINGLE_T	T	1	P917-I0988	einstellen
P937-S0864	P915-C253	f83r	4	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0989	absetzen
P937-S0865	P915-C254	f83r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0990	zugeben
P937-S0866	P915-C254	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0991	umsetzen
P937-S0867	P915-C254	f83r	3	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I0992|P917-I0993	zweimal nacheinander entnehmen
P937-S0868	P915-C254	f83r	4	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0994	absetzen
P937-S0869	P915-C255	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0995	ansetzen
P937-S0870	P915-C255	f83r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0996	kennzeichnen
P937-S0871	P915-C255	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0996	umsetzen
P937-S0872	P915-C256	f83r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0998	ausführen
P937-S0873	P915-C256	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0999	umsetzen
P937-S0874	P915-C257	f83r	1	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I1000|P917-I1001	umsetzen und an der neuen Stelle ansetzen
P937-S0875	P915-C257	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1002	umsetzen
P937-S0876	P915-C258	f83r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1003|P917-I1004	ansetzen und zur nächsten Stelle umsetzen
P937-S0877	P915-C258	f83r	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1005	ansetzen
P937-S0878	P915-C259	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1006	umsetzen
P937-S0879	P915-C260	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1007	ansetzen
P937-S0880	P915-C260	f83r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1008	auswählen
P937-S0881	P915-C260	f83r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1008	absetzen
P937-S0882	P915-C260	f83r	4	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I1009	spülen
P937-S0883	P915-C260	f83r	5	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I1010|P917-I1011	ansetzen und den Gang ausführen
P937-S0884	P915-C260	f83r	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I1012	kennzeichnen
P937-S0885	P915-C260	f83r	7	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1012|P917-I1013	halten, dann erneut ansetzen
P937-S0886	P915-C263	f83r	1	SINGLE_ACTION	SINGLE_P	P	1	P917-I1016	einsetzen
P937-S0887	P915-C263	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1016	umsetzen
P937-S0888	P915-C264	f83r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1018	halten
P937-S0889	P915-C264	f83r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1018	bereitstellen
P937-S0890	P915-C264	f83r	3	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I1018|P917-I1019	umsetzen und an der neuen Stelle ansetzen
P937-S0891	P915-C264	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1020	umsetzen
P937-S0892	P915-C264	f83r	5	SINGLE_ACTION	SINGLE_P	P	1	P917-I1021	einsetzen
P937-S0893	P915-C264	f83r	6	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I1021|P917-I1022	zweimal nacheinander entnehmen
P937-S0894	P915-C264	f83r	7	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I1022	umleiten
P937-S0895	P915-C265	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1023	ansetzen
P937-S0896	P915-C266	f83r	1	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I1024	spülen
P937-S0897	P915-C266	f83r	2	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1025	ansetzen und zur nächsten Stelle umsetzen
P937-S0898	P915-C267	f83r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I1026	kennzeichnen
P937-S0899	P915-C267	f83r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1027	absetzen
P937-S0900	P915-C267	f83r	3	SINGLE_ACTION	SINGLE_K	K	1	P917-I1027	zugeben
P937-S0901	P915-C267	f83r	4	SINGLE_ACTION	SINGLE_O	O	1	P917-I1028	ausführen
P937-S0902	P915-C267	f83r	5	SINGLE_ACTION	SINGLE_P	P	1	P917-I1028	einsetzen
P937-S0903	P915-C267	f83r	6	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1028|P917-I1029	halten, dann den Gang ausführen
P937-S0904	P915-C267	f83r	7	SINGLE_ACTION	SINGLE_P	P	1	P917-I1029	einsetzen
P937-S0905	P915-C267	f83r	8	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1030	auffangen
P937-S0906	P915-C267	f83r	9	SINGLE_ACTION	SINGLE_R	R	1	P917-I1031	kennzeichnen
P937-S0907	P915-C267	f83r	10	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1031	entnehmen, dann den nächsten Posten auswählen
P937-S0908	P915-C267	f83r	11	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1032|P917-I1033	entnehmen, dann den nächsten Posten auswählen
P937-S0909	P915-C267	f83r	12	SINGLE_ACTION	SINGLE_S	S	1	P917-I1034	auswählen
P937-S0910	P915-C267	f83r	13	SINGLE_ACTION	SINGLE_K	K	1	P917-I1034	zugeben
P937-S0911	P915-C267	f83r	14	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1035	bereitstellen
P937-S0912	P915-C267	f83r	15	SINGLE_ACTION	SINGLE_S	S	1	P917-I1036	auswählen
P937-S0913	P915-C267	f83r	16	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1037	behandeln
P937-S0914	P915-C267	f83r	17	SINGLE_ACTION	SINGLE_S	S	1	P917-I1038	auswählen
P937-S0915	P915-C267	f83r	18	SINGLE_ACTION	SINGLE_S	S	1	P917-I1039	auswählen
P937-S0916	P915-C267	f83r	19	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1040	absetzen
P937-S0917	P915-C268	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1041	ansetzen
P937-S0918	P915-C268	f83r	2	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1042	behandeln
P937-S0919	P915-C268	f83r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1043	halten
P937-S0920	P915-C268	f83r	4	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1043	bereitstellen
P937-S0921	P915-C268	f83r	5	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1044	ansetzen
P937-S0922	P915-C269	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1045	ansetzen
P937-S0923	P915-C269	f83r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1046	halten
P937-S0924	P915-C270	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1047	umsetzen
P937-S0925	P915-C271	f83r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I1048	ausführen
P937-S0926	P915-C271	f83r	2	TAUGHT_MACRO	P928-F18	O>SH>OK	3	P917-I1049|P917-I1050|P917-I1051	ausführen, dann halten, dann ansetzen
P937-S0927	P915-C271	f83r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1052|P917-I1053	halten, dann erneut ansetzen
P937-S0928	P915-C272	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1054	ansetzen
P937-S0929	P915-C273	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1055	ansetzen
P937-S0930	P915-C273	f83r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1056	auswählen
P937-S0931	P915-C273	f83r	3	SINGLE_ACTION	SINGLE_T	T	1	P917-I1057	einstellen
P937-S0932	P915-C273	f83r	4	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1058	absetzen
P937-S0933	P915-C274	f83r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I1059	auswählen
P937-S0934	P915-C274	f83r	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I1060	einstellen
P937-S0935	P915-C274	f83r	3	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1061|P917-I1062	auswählen und ansetzen
P937-S0936	P915-C276	f83r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1064	entnehmen
P937-S0937	P915-C276	f83r	2	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I1064	umleiten
P937-S0938	P915-C277	f83r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I1065	kennzeichnen
P937-S0939	P915-C277	f83r	2	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1066	ansetzen und zur nächsten Stelle umsetzen
P937-S0940	P915-C277	f83r	3	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1067	ansetzen
P937-S0941	P915-C278	f83r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1068	absetzen
P937-S0942	P915-C279	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1069	ansetzen
P937-S0943	P915-C279	f83r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1069	halten
P937-S0944	P915-C280	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1070	umsetzen
P937-S0945	P915-C281	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1071	ansetzen
P937-S0946	P915-C281	f83r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1072	halten
P937-S0947	P915-C281	f83r	3	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1072	bereitstellen
P937-S0948	P915-C281	f83r	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1073	auswählen
P937-S0949	P915-C281	f83r	5	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1074	absetzen
P937-S0950	P915-C281	f83r	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1075	halten
P937-S0951	P915-C281	f83r	7	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1075	bereitstellen
P937-S0952	P915-C281	f83r	8	SINGLE_ACTION	SINGLE_T	T	1	P917-I1076	einstellen
P937-S0953	P915-C281	f83r	9	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1077	halten
P937-S0954	P915-C281	f83r	10	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1077	bereitstellen
P937-S0955	P915-C281	f83r	11	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1078	umsetzen
P937-S0956	P915-C282	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1079	umsetzen
P937-S0957	P915-C283	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1080	umsetzen
P937-S0958	P915-C284	f83r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I1081	einstellen
P937-S0959	P915-C284	f83r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I1081|P917-I1082	umsetzen und an der neuen Stelle ansetzen
P937-S0960	P915-C284	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1082	umsetzen
P937-S0961	P915-C285	f83r	1	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I1083|P917-I1084	umsetzen und an der neuen Stelle ansetzen
P937-S0962	P915-C285	f83r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1085	bereitstellen
P937-S0963	P915-C285	f83r	3	SINGLE_ACTION	SINGLE_R	R	1	P917-I1086	kennzeichnen
P937-S0964	P915-C285	f83r	4	SINGLE_ACTION	SINGLE_K	K	1	P917-I1087	zugeben
P937-S0965	P915-C285	f83r	5	SINGLE_ACTION	SINGLE_K	K	1	P917-I1088	zugeben
P937-S0966	P915-C285	f83r	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1089	halten
P937-S0967	P915-C285	f83r	7	SINGLE_ACTION	SINGLE_T	T	1	P917-I1090	einstellen
P937-S0968	P915-C285	f83r	8	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1091	halten
P937-S0969	P915-C285	f83r	9	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1091|P917-I1092	entnehmen, dann den nächsten Posten auswählen
P937-S0970	P915-C285	f83r	10	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1092	entnehmen
P937-S0971	P915-C285	f83r	11	SINGLE_ACTION	SINGLE_T	T	1	P917-I1092	einstellen
P937-S0972	P915-C285	f83r	12	SINGLE_ACTION	SINGLE_P	P	1	P917-I1093	einsetzen
P937-S0973	P915-C285	f83r	13	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I1093	spülen
P937-S0974	P915-C285	f83r	14	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1094	halten, dann den Gang ausführen
P937-S0975	P915-C285	f83r	15	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I1094	umleiten
P937-S0976	P915-C286	f83r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1095	absetzen
P937-S0977	P915-C287	f83r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I1096	ausführen
P937-S0978	P915-C287	f83r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I1096	einsetzen
P937-S0979	P915-C287	f83r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1096	absetzen
P937-S0980	P915-C287	f83r	4	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1097|P917-I1098	halten, dann erneut ansetzen
P937-S0981	P915-C287	f83r	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1099	halten
P937-S0982	P915-C287	f83r	6	SINGLE_ACTION	SINGLE_S	S	1	P917-I1100	auswählen
P937-S0983	P915-C287	f83r	7	SINGLE_ACTION	SINGLE_S	S	1	P917-I1101	auswählen
P937-S0984	P915-C287	f83r	8	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1102	absetzen
P937-S0985	P915-C287	f83r	9	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1103|P917-I1104	ausführen, dann den nächsten Posten auswählen
P937-S0986	P915-C287	f83r	10	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1105	umsetzen
P937-S0987	P915-C287	f83r	11	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1106	absetzen
P937-S0988	P915-C288	f83r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I1107	einstellen
P937-S0989	P915-C288	f83r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1108	absetzen
P937-S0990	P915-C289	f83r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1109	halten
P937-S0991	P915-C289	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1110	umsetzen
P937-S0992	P915-C290	f83r	1	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1111	auffangen
P937-S0993	P915-C291	f83r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I1113|P917-I1114	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0994	P915-C292	f83r	1	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I1115|P917-I1116	einstellen und danach ansetzen
P937-S0995	P915-C293	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1117	ansetzen
P937-S0996	P915-C293	f83r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1118	auswählen
P937-S0997	P915-C293	f83r	3	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1119	auffangen
P937-S0998	P915-C293	f83r	4	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1120	ansetzen
P937-S0999	P915-C295	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1122	umsetzen
P937-S1000	P915-C295	f83r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I1123	zugeben
P937-S1001	P915-C296	f83r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1124	ansetzen und zur nächsten Stelle umsetzen
P937-S1002	P915-C296	f83r	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1125	ansetzen
P937-S1003	P915-C297	f83r	1	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1126|P917-I1127	entnehmen, dann den nächsten Posten auswählen
P937-S1004	P915-C297	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1128	umsetzen
P937-S1005	P915-C297	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1129	umsetzen
P937-S1006	P915-C298	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1130	ansetzen
P937-S1007	P915-C299	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1131	umsetzen
P937-S1008	P915-C299	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1132	umsetzen
P937-S1009	P915-C301	f83r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I1135	einstellen
P937-S1010	P915-C301	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1135	umsetzen
P937-S1011	P915-C302	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1137	ansetzen
P937-S1012	P915-C302	f83r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1138	absetzen
P937-S1013	P915-C303	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1139	ansetzen
P937-S1014	P915-C304	f83r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1140	halten
P937-S1015	P915-C304	f83r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1140	bereitstellen
P937-S1016	P915-C304	f83r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1141	halten
P937-S1017	P915-C304	f83r	4	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1141	bereitstellen
P937-S1018	P915-C304	f83r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1142	umsetzen
P937-S1019	P915-C304	f83r	6	SINGLE_ACTION	SINGLE_S	S	1	P917-I1143	auswählen
P937-S1020	P915-C304	f83r	7	TAUGHT_MACRO	AUSFUEHREN_BIS_BEREIT	O>CTH	2	P917-I1143|P917-I1144	den Gang bis zum Bereitschaftspunkt ausführen
P937-S1021	P915-C304	f83r	8	SINGLE_ACTION	SINGLE_T	T	1	P917-I1145	einstellen
P937-S1022	P915-C304	f83r	9	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1146	absetzen
P937-S1023	P915-C305	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1147	ansetzen
P937-S1024	P915-C306	f83r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I1148|P917-I1149	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S1025	P915-C307	f83r	1	TAUGHT_MACRO	P928-F16	CHD>OK>OK	3	P917-I1150|P917-I1151|P917-I1152	umsetzen, dann ansetzen, dann ansetzen
P937-S1026	P915-C307	f83r	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I1153	einstellen
P937-S1027	P915-C307	f83r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1154	absetzen
P937-S1028	P915-C308	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1155	ansetzen
P937-S1029	P915-C309	f83r	1	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I1156|P917-I1157	umsetzen und an der neuen Stelle ansetzen
P937-S1030	P915-C310	f83r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1158	halten
P937-S1031	P915-C311	f83r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1159	halten
P937-S1032	P915-C312	f83r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I1160	auswählen
P937-S1033	P915-C312	f83r	2	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1161	behandeln
P937-S1034	P915-C312	f83r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1162|P917-I1163	halten, dann erneut ansetzen
P937-S1035	P915-C313	f83r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1164	absetzen
P937-S1036	P915-C315	f83r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I1166	auswählen
P937-S1037	P915-C315	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1166	umsetzen
P937-S1038	P915-C315	f83r	3	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1167|P917-I1168	halten, dann den Gang ausführen
P937-S1039	P915-C316	f83r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I1169	zugeben
P937-S1040	P915-C317	f83r	1	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1171|P917-I1172	auswählen und ansetzen
P937-S1041	P915-C318	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1173	ansetzen
P937-S1042	P915-C319	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1174	ansetzen
P937-S1043	P915-C319	f83r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1175	auswählen
P937-S1044	P915-C319	f83r	3	SINGLE_ACTION	SINGLE_T	T	1	P917-I1176	einstellen
P937-S1045	P915-C319	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1176	umsetzen
P937-S1046	P915-C319	f83r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1177	umsetzen
P937-S1047	P915-C320	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1178	ansetzen
P937-S1048	P915-C322	f83r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1180	ansetzen und zur nächsten Stelle umsetzen
P937-S1049	P915-C322	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1181	umsetzen
P937-S1050	P915-C323	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1182	ansetzen
P937-S1051	P915-C323	f83r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1183	auswählen
P937-S1052	P915-C323	f83r	3	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I1184	halten und anschließend zugeben
P937-S1053	P915-C323	f83r	4	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I1184|P917-I1185	einen Anteil entnehmen und ansetzen
P937-S1054	P915-C323	f83r	5	SINGLE_ACTION	SINGLE_S	S	1	P917-I1186	auswählen
P937-S1055	P915-C323	f83r	6	TAUGHT_MACRO	P928-F21	SH>K>CHD	3	P917-I1187|P917-I1188	halten, dann zugeben, dann umsetzen
P937-S1056	P915-C324	f83r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1189	absetzen
P937-S1057	P915-C324	f83r	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1190	ansetzen
P937-S1058	P915-C324	f83r	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I1191	auswählen
P937-S1059	P915-C324	f83r	4	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1192	behandeln
P937-S1060	P915-C324	f83r	5	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I1193|P917-I1194	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S1061	P915-C324	f83r	6	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1195	umsetzen
P937-S1062	P915-C324	f83r	7	SINGLE_ACTION	SINGLE_S	S	1	P917-I1196	auswählen
P937-S1063	P915-C324	f83r	8	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1197	halten
P937-S1064	P915-C324	f83r	9	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I1198	spülen
