clause_id	physical_page	register	page_model	start_event	end_event	events	action_tokens	macro_segments	single_segments	macro_action_tokens	source_quantity_inventory	target_path_inventory	grade_inventory	end_reason	natural_macro_translation_de
P915-C274	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1520	P912-E1523	4	4	1	2	2	Entnahmestelle oder bezeichnetes Teil	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: auswählen; dann einstellen; dann auswählen und ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C275	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1524	P912-E1524	1	0	0	0	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Grad: kurz. Schritt schließen.
P915-C276	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1525	P912-E1525	1	2	0	2	0	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: entnehmen; dann umleiten. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C277	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1526	P912-E1528	3	4	1	2	2	NONE	weiterer Lauf	länger	LICENSED_DY_CLOSE	An der gezeigten Station: kennzeichnen; dann ansetzen und zur nächsten Stelle umsetzen; dann ansetzen. Weg: weiterer Lauf; Grad: länger. Schritt schließen.
P915-C278	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1529	P912-E1529	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen. Schritt schließen.
P915-C279	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1530	P912-E1530	1	2	0	2	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann halten. Grad: kurz. Schritt schließen.
P915-C280	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1531	P912-E1532	2	1	0	1	0	NONE	Ziel- oder Anschlussstelle;weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: Ziel- oder Anschlussstelle, weiterer Lauf. Schritt schließen.
P915-C281	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1533	P912-E1543	11	11	0	11	0	Sollmaß	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann halten; dann bereitstellen; dann auswählen; dann absetzen; dann halten; dann bereitstellen; dann einstellen; dann halten; dann bereitstellen; dann umsetzen. Einsatz: Sollmaß; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C282	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1544	P912-E1544	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Schritt schließen.
P915-C283	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1545	P912-E1545	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C284	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1546	P912-E1547	2	4	1	2	2	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen; dann umsetzen und an der neuen Stelle ansetzen; dann umsetzen. Schritt schließen.
P915-C285	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1548	P912-E1561	14	18	3	12	6	Entnahmestelle oder bezeichnetes Teil;Ansatz;Auszug;Sollmaß;Portion	Ziel- oder Anschlussstelle;weiterer Lauf;Durchlass	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen und an der neuen Stelle ansetzen; dann bereitstellen; dann kennzeichnen; dann zugeben; dann zugeben; dann halten; dann einstellen; dann halten; dann entnehmen, dann den nächsten Posten auswählen; dann entnehmen; dann einstellen; dann einsetzen; dann spülen; dann halten, dann den Gang ausführen; dann umleiten. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Auszug, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle, weiterer Lauf, Durchlass; Grad: kurz, länger. Schritt schließen.
P915-C286	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1562	P912-E1563	2	1	0	1	0	Ansatz	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen. Einsatz: Ansatz. Schritt schließen.
P915-C287	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1564	P912-E1574	11	13	2	9	4	Entnahmestelle oder bezeichnetes Teil;Sollmaß;Portion	Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen; dann einsetzen; dann absetzen; dann halten, dann erneut ansetzen; dann halten; dann auswählen; dann auswählen; dann absetzen; dann ausführen, dann den nächsten Posten auswählen; dann umsetzen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß, Portion; Weg: Durchlass; Grad: kurz. Schritt schließen.
P915-C288	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1575	P912-E1577	3	2	0	2	0	NONE	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen; dann absetzen. Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C289	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1578	P912-E1579	2	2	0	2	0	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann umsetzen. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C290	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1580	P912-E1581	2	1	0	1	0	Entnahmestelle oder bezeichnetes Teil	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: auffangen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: länger. Schritt schließen.
P915-C291	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1582	P912-E1583	2	2	1	0	2	NONE	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: in zwei aufeinanderfolgenden Zügen ansetzen. Grad: kurz, länger. Schritt schließen.
P915-C292	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1584	P912-E1586	3	2	1	0	2	NONE	NONE	kurz;vollständig	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen und danach ansetzen. Grad: kurz, vollständig. Schritt schließen.
P915-C293	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1587	P912-E1590	4	4	0	4	0	Entnahmestelle oder bezeichnetes Teil;Sollmaß	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann auswählen; dann auffangen; dann ansetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Grad: kurz, länger. Schritt schließen.
P915-C294	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1591	P912-E1591	1	0	0	0	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Grad: kurz. Schritt schließen.
P915-C295	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1592	P912-E1594	3	2	0	2	0	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen; dann zugeben. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C296	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1595	P912-E1596	2	3	1	1	2	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und zur nächsten Stelle umsetzen; dann ansetzen. Grad: kurz. Schritt schließen.
P915-C297	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1597	P912-E1600	4	4	1	2	2	Entnahmestelle oder bezeichnetes Teil	Durchlass	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: entnehmen, dann den nächsten Posten auswählen; dann umsetzen; dann umsetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil; Weg: Durchlass. Schritt schließen.
P915-C298	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1601	P912-E1601	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C299	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1602	P912-E1606	5	2	0	2	0	Sollmaß;Portion	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen; dann umsetzen. Einsatz: Sollmaß, Portion; Grad: kurz. Schritt schließen.
P915-C300	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1607	P912-E1607	1	0	0	0	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Weg: weiterer Lauf. Schritt schließen.
P915-C301	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1608	P912-E1609	2	2	0	2	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: einstellen; dann umsetzen. Grad: kurz. Schritt schließen.
P915-C302	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1610	P912-E1611	2	2	0	2	0	NONE	Ziel- oder Anschlussstelle	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann absetzen. Weg: Ziel- oder Anschlussstelle. Schritt schließen.
P915-C303	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1612	P912-E1612	1	1	0	1	0	NONE	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: kurz. Schritt schließen.
P915-C304	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1613	P912-E1622	10	10	1	8	2	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß	Ziel- oder Anschlussstelle	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: halten; dann bereitstellen; dann halten; dann bereitstellen; dann umsetzen; dann auswählen; dann den Gang bis zum Bereitschaftspunkt ausführen; dann einstellen; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Schritt schließen.
P915-C305	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1623	P912-E1623	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C306	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1624	P912-E1626	3	2	1	0	2	NONE	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: in zwei aufeinanderfolgenden Zügen ansetzen. Grad: kurz, länger. Schritt schließen.
P915-C307	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1627	P912-E1633	7	5	1	2	3	NONE	Ziel- oder Anschlussstelle	länger	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen, dann ansetzen, dann ansetzen; dann einstellen; dann absetzen. Weg: Ziel- oder Anschlussstelle; Grad: länger. Schritt schließen.
P915-C308	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1634	P912-E1634	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Schritt schließen.
P915-C309	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1635	P912-E1637	3	2	1	0	2	Portion	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen und an der neuen Stelle ansetzen. Einsatz: Portion; Grad: länger. Schritt schließen.
P915-C310	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1638	P912-E1638	1	1	0	1	0	NONE	Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: halten. Weg: Durchlass; Grad: kurz. Schritt schließen.
P915-C311	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1639	P912-E1639	1	1	0	1	0	NONE	Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: halten. Weg: Durchlass; Grad: kurz. Schritt schließen.
P915-C312	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1640	P912-E1643	4	4	1	2	2	Sollmaß	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: auswählen; dann behandeln; dann halten, dann erneut ansetzen. Einsatz: Sollmaß; Grad: kurz, länger. Schritt schließen.
P915-C313	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1644	P912-E1644	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen. Schritt schließen.
P915-C314	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1645	P912-E1645	1	0	0	0	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Schritt schließen.
P915-C315	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1646	P912-E1648	3	4	1	2	2	NONE	Ziel- oder Anschlussstelle	länger	LICENSED_DY_CLOSE	An der gezeigten Station: auswählen; dann umsetzen; dann halten, dann den Gang ausführen. Weg: Ziel- oder Anschlussstelle; Grad: länger. Schritt schließen.
P915-C316	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1649	P912-E1650	2	1	0	1	0	Entnahmestelle oder bezeichnetes Teil	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: zugeben. Einsatz: Entnahmestelle oder bezeichnetes Teil; Grad: kurz. Schritt schließen.
P915-C317	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1651	P912-E1652	2	2	1	0	2	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: auswählen und ansetzen. Grad: länger. Schritt schließen.
P915-C318	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1653	P912-E1653	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C319	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1654	P912-E1657	4	5	0	5	0	Sollmaß	NONE	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann auswählen; dann einstellen; dann umsetzen; dann umsetzen. Einsatz: Sollmaß; Grad: kurz. Schritt schließen.
P915-C320	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1658	P912-E1658	1	1	0	1	0	NONE	NONE	länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen. Grad: länger. Schritt schließen.
P915-C321	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1659	P912-E1659	1	0	0	0	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: den eingetragenen Bezug fortführen. Weg: weiterer Lauf. Schritt schließen.
P915-C322	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1660	P912-E1662	3	3	1	1	2	Auszug	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und zur nächsten Stelle umsetzen; dann umsetzen. Einsatz: Auszug; Weg: weiterer Lauf. Schritt schließen.
P915-C323	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1663	P912-E1671	9	10	3	3	7	Sollmaß;Portion	weiterer Lauf	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann auswählen; dann halten und anschließend zugeben; dann einen Anteil entnehmen und ansetzen; dann auswählen; dann halten, dann zugeben, dann umsetzen. Einsatz: Sollmaß, Portion; Weg: weiterer Lauf; Grad: kurz, länger. Schritt schließen.
P915-C324	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1672	P912-E1683	12	10	1	8	2	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß;Portion	NONE	kurz;länger	LICENSED_DY_CLOSE	An der gezeigten Station: absetzen; dann ansetzen; dann auswählen; dann behandeln; dann in zwei aufeinanderfolgenden Zügen ansetzen; dann umsetzen; dann auswählen; dann halten; dann spülen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß, Portion; Grad: kurz, länger. Schritt schließen.
P915-C325	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1684	P912-E1686	3	2	1	0	2	NONE	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und zugeben. Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C326	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1687	P912-E1687	1	1	0	1	0	NONE	weiterer Lauf	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Weg: weiterer Lauf. Schritt schließen.
P915-C327	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1688	P912-E1689	2	2	0	2	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen; dann absetzen. Schritt schließen.
P915-C328	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1690	P912-E1693	4	1	0	1	0	Ansatz	Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ausführen. Einsatz: Ansatz; Weg: Durchlass; Grad: kurz. Schritt schließen.
P915-C329	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1694	P912-E1699	6	7	2	2	5	Portion	Ziel- oder Anschlussstelle;Durchlass	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen, dann halten, dann zugeben; dann entnehmen, dann den nächsten Posten auswählen; dann umsetzen; dann umsetzen. Einsatz: Portion; Weg: Ziel- oder Anschlussstelle, Durchlass; Grad: kurz. Schritt schließen.
P915-C330	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1700	P912-E1702	3	3	0	3	0	Sollmaß	weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen; dann auffangen; dann umsetzen. Einsatz: Sollmaß; Weg: weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C331	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1703	P912-E1717	15	10	0	10	0	Entnahmestelle oder bezeichnetes Teil;Sollmaß;Portion	Ziel- oder Anschlussstelle;weiterer Lauf	kurz	LICENSED_DY_CLOSE	An der gezeigten Station: auffangen; dann entnehmen; dann bereitstellen; dann umsetzen; dann umsetzen; dann halten; dann umsetzen; dann auswählen; dann zugeben; dann absetzen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz. Schritt schließen.
P915-C332	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1720	P912-E1720	1	1	0	1	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: umsetzen. Schritt schließen.
P915-C333	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1721	P912-E1721	1	2	1	0	2	NONE	NONE	NONE	LICENSED_DY_CLOSE	An der gezeigten Station: ansetzen und zur nächsten Stelle umsetzen. Schritt schließen.
P915-C334	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1722	P912-E1730	9	3	0	3	0	Auszug;Sollmaß	Ziel- oder Anschlussstelle;weiterer Lauf	NONE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	An der gezeigten Station: absetzen; dann umsetzen; dann umsetzen. Einsatz: Auszug, Sollmaß; Weg: Ziel- oder Anschlussstelle, weiterer Lauf. Für die Fortsetzung offenlassen.
P915-C335	f83r	BIOLOGICAL	VARIANTENREGISTER_FUER_UMSETZEN_UND_ABSETZEN	P912-E1733	P912-E1748	16	8	0	8	0	Entnahmestelle oder bezeichnetes Teil;Ansatz;Auszug;Sollmaß;Portion	Ziel- oder Anschlussstelle;weiterer Lauf	kurz;länger	PAGE_END_OPEN	An der gezeigten Station: auffangen; dann zugeben; dann kennzeichnen; dann auswählen; dann behandeln; dann kennzeichnen; dann einstellen; dann bereitstellen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Auszug, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz, länger. Für die Fortsetzung offenlassen.
P915-C336	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1777	P912-E1783	7	7	1	5	2	Entnahmestelle oder bezeichnetes Teil;Portion	Ziel- oder Anschlussstelle	länger	LICENSED_DY_CLOSE	Beim Ring- oder Tabellenposten: ausführen; dann einsetzen; dann ausführen, dann den nächsten Posten auswählen; dann auswählen; dann ausführen; dann ausführen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Portion; Weg: Ziel- oder Anschlussstelle; Grad: länger. Schritt schließen.
P915-C337	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1785	P912-E1803	19	18	5	6	12	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß;Portion	Ziel- oder Anschlussstelle	kurz	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	Beim Ring- oder Tabellenposten: ausführen, dann ansetzen, dann ausführen; dann auswählen; dann den Gang ausführen und danach zugeben; dann auswählen; dann kennzeichnen; dann ausführen, dann einsetzen, dann entnehmen; dann ausführen, dann den nächsten Posten auswählen; dann entnehmen und den Gang ausführen; dann trennen; dann auswählen; dann auswählen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Für die Fortsetzung offenlassen.
P915-C338	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1805	P912-E1817	13	17	3	10	7	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß;Portion	Ziel- oder Anschlussstelle	kurz	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	Beim Ring- oder Tabellenposten: ausführen, dann einsetzen, dann entnehmen; dann auswählen; dann auswählen; dann auswählen; dann ausführen; dann kennzeichnen; dann ausführen; dann einstellen; dann ausführen; dann einstellen; dann den Gang ausführen und danach zugeben; dann ansetzen und den Gang ausführen; dann kennzeichnen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß, Portion; Weg: Ziel- oder Anschlussstelle; Grad: kurz. Für die Fortsetzung offenlassen.
P915-C339	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1820	P912-E1820	1	2	0	2	0	NONE	NONE	NONE	LICENSED_DY_CLOSE	Beim Ring- oder Tabellenposten: einstellen; dann ausführen. Schritt schließen.
P915-C340	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1821	P912-E1823	3	2	0	2	0	Sollmaß	NONE	NONE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	Beim Ring- oder Tabellenposten: auswählen; dann ausführen. Einsatz: Sollmaß. Für die Fortsetzung offenlassen.
P915-C341	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1825	P912-E1831	7	7	3	1	6	Entnahmestelle oder bezeichnetes Teil;Sollmaß	Ziel- oder Anschlussstelle;weiterer Lauf	kurz	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	Beim Ring- oder Tabellenposten: ausführen, dann den nächsten Posten auswählen; dann ausführen, dann den nächsten Posten auswählen; dann ansetzen und den Gang ausführen; dann ausführen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Sollmaß; Weg: Ziel- oder Anschlussstelle, weiterer Lauf; Grad: kurz. Für die Fortsetzung offenlassen.
P915-C342	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1834	P912-E1839	6	2	0	2	0	Ansatz;Sollmaß	NONE	NONE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	Beim Ring- oder Tabellenposten: ansetzen; dann einstellen. Einsatz: Ansatz, Sollmaß. Für die Fortsetzung offenlassen.
P915-C343	f67r2	ZODIAC	RING_UND_TABELLENPOSTEN_AUSWAEHLEN	P912-E1841	P912-E1858	18	27	7	12	15	Entnahmestelle oder bezeichnetes Teil;Ansatz;Sollmaß	Durchlass	kurz	LICENSED_DY_CLOSE	Beim Ring- oder Tabellenposten: ausführen, dann den nächsten Posten auswählen; dann den Gang bis zum Bereitschaftspunkt ausführen; dann auswählen; dann umsetzen; dann einstellen; dann ausführen; dann ausführen; dann ausführen; dann einstellen; dann ausführen; dann ausführen, dann einsetzen, dann entnehmen; dann behandeln; dann ausführen, dann den nächsten Posten auswählen; dann ausführen; dann halten, dann den Gang ausführen; dann entnehmen und den Gang ausführen; dann auswählen; dann ausführen, dann den nächsten Posten auswählen; dann ausführen. Einsatz: Entnahmestelle oder bezeichnetes Teil, Ansatz, Sollmaß; Weg: Durchlass; Grad: kurz. Schritt schließen.
