attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA00184	Y	AKTIVER POSTEN	ARGUMENT	P912-E0206	206	f13r	HERBAL	P1009-S006	13	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	dy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0205	OL	NONE	NONE	OK=SETZEN	P912-E0204	11	NO	INHERITED_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0207	O+Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y|FOCUS=Y@1|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	17	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00185	Y	AKTIVER POSTEN	ARGUMENT	P912-E0207	207	f13r	HERBAL	P1009-S006	14	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	qoy	O+Y	2	O	CARD_END	NONE	NONE	NONE	NONE	P912-E0206	Y	NONE	NONE	OK=SETZEN	P912-E0204	11	NO	INHERITED_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0208	D_ADDR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	O+Y|FOCUS=Y@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00186	OR	EINHEIT	ARGUMENT	P912-E0210	210	f13r	HERBAL	P1009-S007	1	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	okchor	OK+CH+OR	3	CH	CARD_END	OK@1|CH@2	CH=NEHMEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0211	D_ADDR+O+AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	OK+CH+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f18r,f71v	NO	NONE
SA00187	AIIN	WERT	ARGUMENT	P912-E0211	211	f13r	HERBAL	P1009-S007	2	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	doaiin	D_ADDR+O+AIIN	3	O	CARD_END	NONE	NONE	NONE	NONE	P912-E0210	OK+CH+OR	OK@1|CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0210	1	NO	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0212	HO+Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	D_ADDR+O+AIIN|FOCUS=AIIN@3|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00188	Y	AKTIVER POSTEN	ARGUMENT	P912-E0212	212	f13r	HERBAL	P1009-S007	3	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	shochy	HO+Y	2	HO	CARD_END	NONE	NONE	NONE	NONE	P912-E0211	D_ADDR+O+AIIN	NONE	NONE	CH=NEHMEN	P912-E0210	1	NO	INHERITED_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0213	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	HO+Y|FOCUS=Y@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	1	f56r	NO	NONE
SA00189	Y	AKTIVER POSTEN	ARGUMENT	P912-E0213	213	f13r	HERBAL	P1009-S007	4	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	qokchy	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0212	HO+Y	NONE	NONE	CH=NEHMEN	P912-E0210	1	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0213	4	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0214	T+OR+Y	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00190	OR	EINHEIT	ARGUMENT	P912-E0214	214	f13r	HERBAL	P1009-S007	5	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	torchy	T+OR+Y	2	T	Y	T@1	T=EINSTELLEN	NONE	NONE	P912-E0213	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0213	4	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0214	5	1	T=EINSTELLEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0215	K	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[OR=EINHEIT]	T=EINSTELLEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	T+OR+Y|FOCUS=OR@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00191	Y	AKTIVER POSTEN	ARGUMENT	P912-E0214	214	f13r	HERBAL	P1009-S007	5	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	torchy	T+OR+Y	3	OR	CARD_END	T@1	T=EINSTELLEN	NONE	NONE	P912-E0213	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0213	4	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0214	5	1	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0215	K	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	T+OR+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00192	Y	AKTIVER POSTEN	ARGUMENT	P912-E0217	217	f13r	HERBAL	P1009-S007	8	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	okchey	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0216	S	S@1	S=WÄHLEN	S=WÄHLEN	P912-E0216	7	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0217	8	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0218	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00193	AIIN	WERT	ARGUMENT	P912-E0218	218	f13r	HERBAL	P1009-S007	9	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0217	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0217	8	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0217	8	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0219	OL+DY	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f10r,f11r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00194	E	GRAD I	GRADE	P912-E0220	220	f13r	HERBAL	P1009-S008	1	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	shey	SH+E+Y	2	SH	Y	SH@1	SH=HALTEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0220	1	1	SH=HALTEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0221	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	SH=HALTEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	SH+E+Y|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	10	f11r,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f89r	NO	NONE
SA00195	Y	AKTIVER POSTEN	ARGUMENT	P912-E0220	220	f13r	HERBAL	P1009-S008	1	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	shey	SH+E+Y	3	E	CARD_END	SH@1	SH=HALTEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0220	1	1	SH=HALTEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0221	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	SH=HALTEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	SH+E+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	10	f11r,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f89r	NO	NONE
SA00196	Y	AKTIVER POSTEN	ARGUMENT	P912-E0223	223	f13r	HERBAL	P1009-S008	4	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	ykoly	Y+K+OL+Y	1	CARD_START	K	NONE	NONE	K@2	K=GEBEN	P912-E0222	D_ADDR+O+IIN	NONE	NONE	SH=HALTEN	P912-E0220	1	NO	SAME_CARD_RIGHT_ACTION	K	GEBEN	P912-E0223	4	2	[Y=AKTIVER POSTEN]→K=GEBEN	SINGLE	SINGLE	NONE	P912-E0224	OK+CH+AL	OK@1|CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→K=GEBEN	[Y=AKTIVER POSTEN]→K=GEBEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_RIGHT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|Y|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y+K+OL+Y|FOCUS=Y@1|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	1	f72r	NO	NONE
