replay_attachment_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	local_head_configuration	direct_or_stack	teaching_rule_families	micro_signature	selected_attachment_de	changed_in_pass1023	owner_bound_selection	other_page_support_by_family	all_rule_families_supported_outside_page	micro_signature_other_pages	micro_signature_page_private	replay_result
P1024-A00038	SA00038	f10r	HERBAL	P1009-S002	P912-E0044	f10r.6	ycheor	Y+CH+E+O+R	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→CH=NEHMEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00039	SA00039	f10r	HERBAL	P1009-S002	P912-E0044	f10r.6	ycheor	Y+CH+E+O+R	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_LEFT_CLOSER	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f17r,f55v,f67r2,f68r1,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00040	SA00040	f10r	HERBAL	P1009-S002	P912-E0045	f10r.6	cthy	CH+T+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00041	SA00041	f10r	HERBAL	P1009-S002	P912-E0046	f10r.6	chor	CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00042	SA00042	f10r	HERBAL	P1009-S002	P912-E0047	f10r.6	cthaiin	CH+T+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00043	SA00043	f10r	HERBAL	P1009-S002	P912-E0048	f10r.6	qoctholy	CARRIER_Q+O+CH+T+OL+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00044	SA00044	f10r	HERBAL	P1009-S002	P912-E0049	f10r.6	dy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00045	SA00045	f10r	HERBAL	P1009-S002	P912-E0050	f10r.6	chy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00046	SA00046	f10r	HERBAL	P1009-S002	P912-E0051	f10r.6	taiin	T+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00047	SA00047	f10r	HERBAL	P1009-S002	P912-E0052	f10r.6	shy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00048	SA00048	f10r	HERBAL	P1009-S002	P912-E0053	f10r.7	dchy	D_ADDR+Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00049	SA00049	f10r	HERBAL	P1009-S002	P912-E0055	f10r.7	y	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00050	SA00050	f10r	HERBAL	P1009-S002	P912-E0056	f10r.7	kchaiin	K+CH+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00051	SA00051	f10r	HERBAL	P1009-S002	P912-E0057	f10r.7	yty	Y+T+Y	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00052	SA00052	f10r	HERBAL	P1009-S002	P912-E0057	f10r.7	yty	Y+T+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00053	SA00053	f10r	HERBAL	P1009-S002	P912-E0058	f10r.7	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00054	SA00054	f10r	HERBAL	P1009-S002	P912-E0060	f10r.7	dain	AIN	AIN	ANTEIL	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00055	SA00055	f10r	HERBAL	P1009-S002	P912-E0061	f10r.7	dair	D_ADDR+AIR	AIR	LAUF	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨GEERBT⟩[AIR=LAUF]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00056	SA00056	f10r	HERBAL	P1009-S002	P912-E0063	f10r.8	qotchor	OT+CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00057	SA00057	f10r	HERBAL	P1009-S002	P912-E0064	f10r.8	chor	CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00058	SA00058	f10r	HERBAL	P1009-S002	P912-E0067	f10r.8	cholor	OL+OR	OR	EINHEIT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[OR=EINHEIT]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00059	SA00059	f10r	HERBAL	P1009-S002	P912-E0069	f10r.8	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00060	SA00060	f10r	HERBAL	P1009-S002	P912-E0070	f10r.8	dar	D_ADDR+AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[AR=AUSGANG]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00061	SA00061	f10r	HERBAL	P1009-S002	P912-E0071	f10r.9	oykchor	O+Y+K+CH+OR	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→K=GEBEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00062	SA00062	f10r	HERBAL	P1009-S002	P912-E0071	f10r.9	oykchor	O+Y+K+CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00063	SA00063	f10r	HERBAL	P1009-S002	P912-E0072	f10r.9	shor	SH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00064	SA00064	f10r	HERBAL	P1009-S002	P912-E0073	f10r.9	chor	CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00065	SA00065	f10r	HERBAL	P1009-S002	P912-E0074	f10r.9	chy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00066	SA00066	f10r	HERBAL	P1009-S002	P912-E0076	f10r.9	dy	Y	Y	AKTIVER POSTEN	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	K=GEBEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00067	SA00067	f10r	HERBAL	P1009-S002	P912-E0077	f10r.9	chodaiin	CH+O+D_ADDR+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00068	SA00068	f10r	HERBAL	P1009-S002	P912-E0078	f10r.10	oqotor	O+OT+OR	OR	EINHEIT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[OR=EINHEIT]	NO	NO	PREVIOUS_CARD_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00069	SA00069	f10r	HERBAL	P1009-S002	P912-E0079	f10r.10	otor	OT+OR	OR	EINHEIT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[OR=EINHEIT]	NO	NO	INHERITED_ACTION_STACK:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00070	SA00070	f10r	HERBAL	P1009-S002	P912-E0080	f10r.10	cfhy	CH+LOCAL_CHAR_F+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00071	SA00071	f10r	HERBAL	P1009-S002	P912-E0081	f10r.10	cthor	CH+T+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00072	SA00072	f10r	HERBAL	P1009-S002	P912-E0082	f10r.10	osain	O+S+AIN	AIN	ANTEIL	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	S=WÄHLEN[AIN=ANTEIL]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00073	SA00073	f10r	HERBAL	P1009-S002	P912-E0083	f10r.10	ytoiin	Y+T+O+IIN	Y	AKTIVER POSTEN	RIGHT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_RIGHT	[Y=AKTIVER POSTEN]→T=EINSTELLEN	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00074	SA00074	f10r	HERBAL	P1009-S002	P912-E0084	f10r.11	otchoshor	OT+CH+O+SH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	SH=HALTEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
