global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
156	156	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M453	CH+@ACTION	OK	CH+OK	BIOLOGICAL	NEHMEN · SETZEN	POSTEN ENTNEHMEN · STATIONSGANG ANSETZEN	Entnimm das zuvor Genannte und setze es im Stationsgang an.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
157	157	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M493	CH+@ACTION	P	CH+P	BIOLOGICAL	NEHMEN · EINSETZEN	POSTEN ENTNEHMEN · POSTEN EINSETZEN	Entnimm das zuvor Genannte und setze es ein.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
158	158	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M463	CH+@ACTION	SH	CH+SH	BIOLOGICAL	NEHMEN · HALTEN	POSTEN ENTNEHMEN · POSTEN HALTEN	Entnimm das zuvor Genannte und halte es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	2	K|R	2	2	2	f76r|f77r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
159	159	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M180	@ACTION+AL	P	P+AL	PHARMA	EINSETZEN · ZIELORT	ZUTAT EINSETZEN · ZIELGEFÄSS	Setze das zuvor Genannte ein; zum Zielgefäß.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	2	OK|R	2	2	2	f88r|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
160	160	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M366	@ACTION+OR+Y	CH	CH+OR+Y	SOURCE_SECTION_T	NEHMEN · EINHEIT · POSTEN	ENTNEHMEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Entnimm die Eintragseinheit und den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
161	161	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M386	@ACTION+OR+Y	CHD	CHD+OR+Y	SOURCE_SECTION_T	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Bearbeite die Eintragseinheit und den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
162	162	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M376	@ACTION+OR+Y	K	K+OR+Y	SOURCE_SECTION_T	GEBEN · EINHEIT · POSTEN	ZUORDNEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Ordne die Eintragseinheit und den laufenden Eintrag zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
163	163	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M361	@ACTION+OR+Y	OK	OK+OR+Y	SOURCE_SECTION_T	SETZEN · EINHEIT · POSTEN	EINTRAGEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Trage die Eintragseinheit und den laufenden Eintrag ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
164	164	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M401	@ACTION+OR+Y	P	P+OR+Y	SOURCE_SECTION_T	EINSETZEN · EINHEIT · POSTEN	IN EINTRAG EINSETZEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Setze die Eintragseinheit und den laufenden Eintrag ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	2	SH|S	2	2	1	f1r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
165	165	A_LOCAL_MULTIHEAD	TWO_OR_MORE_EXACT_OTHER_ACTION_CELLS_SAME_FRAME_REGISTER	G498-M458	CH+@ACTION	CH	CH+CH	BIOLOGICAL	NEHMEN · NEHMEN	POSTEN ENTNEHMEN · POSTEN ENTNEHMEN	Entnimm das zuvor Genannte und entnimm es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	1	CH	YES	2	K|R	2	2	2	f76r|f77r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
166	1	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	SETZEN · POSTEN	POSITION SETZEN · POSITIONSPOSTEN	Setze den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	59	18	f1r|f10r|f13r|f17r|f18r|f55v|f56r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
167	2	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	GEBEN · POSTEN	WERT ZUORDNEN · POSITIONSPOSTEN	Ordne den Positionsposten zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	7	6	f1r|f11r|f13r|f76r|f81v|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
168	3	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M185	@ACTION+AL+Y	OK	OK+AL+Y	PHARMA	SETZEN · ZIELORT · POSTEN	ANSATZ ANSETZEN · ZIELGEFÄSS · DROGENPOSTEN	Setze den Drogenposten als Ansatz an; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	2	BIOLOGICAL|CELESTIAL	5	4	f72r|f76r|f77r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
169	4	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M439	@ACTION+Y	T	T+Y	CELESTIAL	EINSTELLEN · POSTEN	WERT EINSTELLEN · POSITIONSPOSTEN	Stelle den Positionsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	2	HERBAL|BIOLOGICAL	3	3	f10r|f13r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
170	5	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M444	@ACTION+Y	R	R+Y	CELESTIAL	MARKIEREN · POSTEN	POSITION MARKIEREN · POSITIONSPOSTEN	Markiere den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	1	BIOLOGICAL	2	2	f75r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
171	6	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M449	@ACTION+Y	P	P+Y	CELESTIAL	EINSETZEN · POSTEN	EINTRAG EINSETZEN · POSITIONSPOSTEN	Setze den Positionsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	1	BIOLOGICAL	1	1	f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
172	7	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M419	@ACTION+Y	SH	SH+Y	CELESTIAL	HALTEN · POSTEN	POSITION HALTEN · POSITIONSPOSTEN	Halte den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
173	8	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M220	@ACTION+AL+Y	R	R+AL+Y	PHARMA	MARKIEREN · ZIELORT · POSTEN	POSTEN MARKIEREN · ZIELGEFÄSS · DROGENPOSTEN	Markiere den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
174	9	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M215	@ACTION+AL+Y	T	T+AL+Y	PHARMA	EINSTELLEN · ZIELORT · POSTEN	ANSATZWERT EINSTELLEN · ZIELGEFÄSS · DROGENPOSTEN	Stelle den Drogenposten ein; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
175	10	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M414	@ACTION+Y	CH	CH+Y	CELESTIAL	NEHMEN · POSTEN	POSITION AUFNEHMEN · POSITIONSPOSTEN	Nimm den Positionsposten auf.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
176	11	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M429	@ACTION+Y	S	S+Y	CELESTIAL	WÄHLEN · POSTEN	POSITION WÄHLEN · POSITIONSPOSTEN	Wähle den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
177	12	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M210	@ACTION+AL+Y	CHD	CHD+AL+Y	PHARMA	BEARBEITEN · ZIELORT · POSTEN	ANSATZ BEARBEITEN · ZIELGEFÄSS · DROGENPOSTEN	Bearbeite den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
178	13	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M200	@ACTION+AL+Y	K	K+AL+Y	PHARMA	GEBEN · ZIELORT · POSTEN	ZUTAT ZUGEBEN · ZIELGEFÄSS · DROGENPOSTEN	Gib den Drogenposten zu; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
179	14	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M225	@ACTION+AL+Y	P	P+AL+Y	PHARMA	EINSETZEN · ZIELORT · POSTEN	ZUTAT EINSETZEN · ZIELGEFÄSS · DROGENPOSTEN	Setze den Drogenposten ein; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
180	15	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M205	@ACTION+AL+Y	S	S+AL+Y	PHARMA	WÄHLEN · ZIELORT · POSTEN	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS · DROGENPOSTEN	Wähle den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
181	16	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M195	@ACTION+AL+Y	SH	SH+AL+Y	PHARMA	HALTEN · ZIELORT · POSTEN	ANSATZ HALTEN · ZIELGEFÄSS · DROGENPOSTEN	Halte den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
182	17	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M094	@ACTION+AIN	OK	OK+AIN	CELESTIAL	SETZEN · ANTEIL	POSITION SETZEN · SEKTORANTEIL	Setze den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	63	12	f1r|f18r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
183	18	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M136	@ACTION+AL	OK	OK+AL	SOURCE_SECTION_T	SETZEN · ZIELORT	EINTRAGEN · ZIELSPALTE	Trage das zuvor Genannte ein; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	47	14	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
184	19	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M111	@ACTION+AIN	S	S+AIN	SOURCE_SECTION_T	WÄHLEN · ANTEIL	AUSWÄHLEN · TEILWERT	Wähle den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	23	11	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
185	20	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M151	@ACTION+AL	K	K+AL	SOURCE_SECTION_T	GEBEN · ZIELORT	ZUORDNEN · ZIELSPALTE	Ordne das zuvor Genannte zu; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	3	HERBAL|BIOLOGICAL|CELESTIAL	5	4	f55v|f71v|f75r|f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
186	21	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M119	@ACTION+AIN	CHD	CHD+AIN	CELESTIAL	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · SEKTORANTEIL	Bearbeite den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	3	HERBAL|BIOLOGICAL|PHARMA	4	4	f76r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
187	22	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M116	@ACTION+AIN	CHD	CHD+AIN	SOURCE_SECTION_T	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · TEILWERT	Bearbeite den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	3	HERBAL|BIOLOGICAL|PHARMA	4	4	f76r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
188	23	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M156	@ACTION+AL	S	S+AL	SOURCE_SECTION_T	WÄHLEN · ZIELORT	AUSWÄHLEN · ZIELSPALTE	Wähle das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	10	7	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
189	24	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M109	@ACTION+AIN	K	K+AIN	CELESTIAL	GEBEN · ANTEIL	WERT ZUORDNEN · SEKTORANTEIL	Ordne den Sektoranteil zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	2	HERBAL|BIOLOGICAL	6	5	f75r|f76r|f81v|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
190	25	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M106	@ACTION+AIN	K	K+AIN	SOURCE_SECTION_T	GEBEN · ANTEIL	ZUORDNEN · TEILWERT	Ordne den Teilwert zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	2	HERBAL|BIOLOGICAL	6	5	f75r|f76r|f81v|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
191	26	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M166	@ACTION+AL	T	T+AL	SOURCE_SECTION_T	EINSTELLEN · ZIELORT	FESTLEGEN · ZIELSPALTE	Lege das zuvor Genannte fest; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	3	3	f71v|f77r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
192	27	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M161	@ACTION+AL	CHD	CHD+AL	SOURCE_SECTION_T	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELSPALTE	Bearbeite das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	2	2	f72r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
193	28	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M171	@ACTION+AL	R	R+AL	SOURCE_SECTION_T	MARKIEREN · ZIELORT	KENNZEICHNEN · ZIELSPALTE	Kennzeichne das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|PHARMA	2	2	f81v|f88r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
194	29	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M124	@ACTION+AIN	T	T+AIN	CELESTIAL	EINSTELLEN · ANTEIL	WERT EINSTELLEN · SEKTORANTEIL	Stelle den Sektoranteil ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	S	1	1	1	f67r2	2	BIOLOGICAL|PHARMA	2	2	f77r|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
195	30	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M121	@ACTION+AIN	T	T+AIN	SOURCE_SECTION_T	EINSTELLEN · ANTEIL	FESTLEGEN · TEILWERT	Lege den Teilwert fest.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	OK	1	1	1	f1r	2	BIOLOGICAL|PHARMA	2	2	f77r|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
