event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	portable_card_reading_de	local_address_reading_de	diagram_model
P912-E2232	f70v2	f70v	f70v2.1	otey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+Y	DANACH · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2233	f70v2	f70v	f70v2.1	ykeey	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+EE+Y	POSTEN · WERT ZUORDNEN · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2234	f70v2	f70v	f70v2.1	tchy	f70v2	Fischrad mit Stern tragenden Figuren	T+Y	EINSTELLEN · POSTEN	Fischrad mit Stern tragenden Figuren: Platz einstellen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2235	f70v2	f70v	f70v2.1	otsheo	f70v2	Fischrad mit Stern tragenden Figuren	OT+SH+E+O	DANACH · HALTEN · KURZ · AUSFÜHREN	Fischrad mit Stern tragenden Figuren: nächster Platz, Bezug halten, erster Grad, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN
P912-E2236	f70v2	f70v	f70v2.1	oteotey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	DANACH · KURZ · AUSFÜHREN · EINSTELLEN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2237	f70v2	f70v	f70v2.1	shey	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+Y	HALTEN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2238	f70v2	f70v	f70v2.1	shecth	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+CTH	HALTEN · KURZ · BEREIT	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Bereitschaftsklasse.	FISCHRING_MIT_STERNFIGUREN
P912-E2239	f70v2	f70v	f70v2.1	opcheoldair	f70v2	Fischrad mit Stern tragenden Figuren	O+P+CH+E+OL+D_ADDR+AIR	AUSFÜHREN · EINSETZEN · WERT NEHMEN · KURZ · FORTSETZEN · TEIL · RINGLAUF	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, Klassenkennung, erster Grad, gleiche Reihe weiter, Unterplatz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN
P912-E2240	f70v2	f70v	f70v2.1	dateey	f70v2	Fischrad mit Stern tragenden Figuren	DA+T+EE+Y	ZWEIT · EINSTELLEN · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2241	f70v2	f70v	f70v2.1	sal	f70v2	Fischrad mit Stern tragenden Figuren	S+AL	AUSWÄHLEN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Klasse wählen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2242	f70v2	f70v	f70v2.1	ody	f70v2	Fischrad mit Stern tragenden Figuren	O+DY	AUSFÜHREN · SCHLUSS	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2243	f70v2	f70v	f70v2.1	choteey	f70v2	Fischrad mit Stern tragenden Figuren	CH+OT+EE+Y	WERT NEHMEN · DANACH · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2244	f70v2	f70v	f70v2.1	choeteedy	f70v2	Fischrad mit Stern tragenden Figuren	HO+E+T+EE+DY	TEILSTOFF · KURZ · EINSTELLEN · LÄNGER · SCHLUSS	Fischrad mit Stern tragenden Figuren: Teil, erster Grad, Platz einstellen, zweiter Grad, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2245	f70v2	f70v	f70v2.1	oteoteotsho	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+O+T+SH+O	DANACH · KURZ · AUSFÜHREN · EINSTELLEN · KURZ · AUSFÜHREN · EINSTELLEN · HALTEN · AUSFÜHREN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, Reihe aufrufen, Platz einstellen, Bezug halten, Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN
P912-E2246	f70v2	f70v	f70v2.1	yteos	f70v2	Fischrad mit Stern tragenden Figuren	Y+T+E+O+S_ADDR	POSTEN · EINSTELLEN · KURZ · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: dieser Platz, Platz einstellen, erster Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2247	f70v2	f70v	f70v2.1	alain	f70v2	Fischrad mit Stern tragenden Figuren	AL+AIN	ZIELPLATZ · INDEX	Fischrad mit Stern tragenden Figuren: Zielplatz, Einheit.	FISCHRING_MIT_STERNFIGUREN
P912-E2248	f70v2	f70v	f70v2.1	sheodaly	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+O+AL+Y	HALTEN · KURZ · AUSFÜHREN · ZIELPLATZ · POSTEN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2249	f70v2	f70v	f70v2.1	o	f70v2	Fischrad mit Stern tragenden Figuren	O	AUSFÜHREN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.	FISCHRING_MIT_STERNFIGUREN
P912-E2250	f70v2	f70v	f70v2.1	aiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	TAFELWERT	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2251	f70v2	f70v	f70v2.1	cholkal	f70v2	Fischrad mit Stern tragenden Figuren	OL+K+AL	FORTSETZEN · WERT ZUORDNEN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Wert zuordnen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2252	f70v2	f70v	f70v2.1	chokear	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+AR	STELLE AKTIVIEREN · KURZ · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2253	f70v2	f70v	f70v2.1	oteody	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2254	f70v2	f70v	f70v2.1	cholaiin	f70v2	Fischrad mit Stern tragenden Figuren	OL+AIIN	FORTSETZEN · TAFELWERT	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2255	f70v2	f70v	f70v2.1	oteeoal	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+AL	DANACH · LÄNGER · AUSFÜHREN · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2256	f70v2	f70v	f70v2.1	al	f70v2	Fischrad mit Stern tragenden Figuren	AL	ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2257	f70v2	f70v	f70v2.1	sheeos	f70v2	Fischrad mit Stern tragenden Figuren	SH+EE+O+S_ADDR	HALTEN · LÄNGER · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2258	f70v2	f70v	f70v2.1	okey	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+Y	STELLE AKTIVIEREN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2259	f70v2	f70v	f70v2.1	chol	f70v2	Fischrad mit Stern tragenden Figuren	OL	FORTSETZEN	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN
P912-E2260	f70v2	f70v	f70v2.1	dy	f70v2	Fischrad mit Stern tragenden Figuren	Y	POSTEN	Fischrad mit Stern tragenden Figuren: dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2261	f70v2	f70v	f70v2.1	otees	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+S_ADDR	DANACH · LÄNGER · STERNSTELLE	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2262	f70v2	f70v	f70v2.1	cho	f70v2	Fischrad mit Stern tragenden Figuren	HO	TEILSTOFF	Fischrad mit Stern tragenden Figuren: Teil.	FISCHRING_MIT_STERNFIGUREN
P912-E2263	f70v2	f70v	f70v2.1	s	f70v2	Fischrad mit Stern tragenden Figuren	S	AUSWÄHLEN	Fischrad mit Stern tragenden Figuren: Klasse wählen.	FISCHRING_MIT_STERNFIGUREN
P912-E2264	f70v2	f70v	f70v2.1	olar	f70v2	Fischrad mit Stern tragenden Figuren	OL+AR	FORTSETZEN · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: gleiche Reihe weiter, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2265	f70v2	f70v	f70v2.1	otoaiin	f70v2	Fischrad mit Stern tragenden Figuren	OT+O+AIIN	DANACH · AUSFÜHREN · TAFELWERT	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2266	f70v2	f70v	f70v2.1	oteeody	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+O+DY	DANACH · LÄNGER · AUSFÜHREN · SCHLUSS	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2267	f70v2	f70v	f70v2.1	sos	f70v2	Fischrad mit Stern tragenden Figuren	S_ADDR+O+S_ADDR	STERNSTELLE · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: Sternbezug, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2268	f70v2	f70v	f70v2.1	todaiin	f70v2	Fischrad mit Stern tragenden Figuren	T+O+AIIN	EINSTELLEN · AUSFÜHREN · TAFELWERT	Fischrad mit Stern tragenden Figuren: Platz einstellen, Reihe aufrufen, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2269	f70v2	f70v	f70v2.1	chokain	f70v2	Fischrad mit Stern tragenden Figuren	OK+AIN	STELLE AKTIVIEREN · INDEX	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Einheit.	FISCHRING_MIT_STERNFIGUREN
P912-E2270	f70v2	f70v	f70v2.1	otalal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AL	DANACH · ZIELPLATZ · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2271	f70v2	f70v	f70v2.1	oteeam	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AM_ADDR	DANACH · LÄNGER · INNEN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2272	f70v2	f70v	f70v2.2	otalalg	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+AL+G_LABEL	DANACH · ZIELPLATZ · ZIELPLATZ · PRÜFEN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, g-Zeichen.	FISCHRING_MIT_STERNFIGUREN
P912-E2273	f70v2	f70v	f70v2.3	ykary	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+AR+Y	POSTEN · WERT ZUORDNEN · BEZUGSPLATZ · POSTEN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2274	f70v2	f70v	f70v2.4	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	DANACH · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2275	f70v2	f70v	f70v2.5	oty	f70v2	Fischrad mit Stern tragenden Figuren	OT+Y	DANACH · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2276	f70v2	f70v	f70v2.6	oky	f70v2	Fischrad mit Stern tragenden Figuren	OK+Y	STELLE AKTIVIEREN · POSTEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2277	f70v2	f70v	f70v2.6	ody	f70v2	Fischrad mit Stern tragenden Figuren	O+DY	AUSFÜHREN · SCHLUSS	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2278	f70v2	f70v	f70v2.7	oty	f70v2	Fischrad mit Stern tragenden Figuren	OT+Y	DANACH · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2279	f70v2	f70v	f70v2.7	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2280	f70v2	f70v	f70v2.8	okala	f70v2	Fischrad mit Stern tragenden Figuren	OK+AL+A_ADDR	STELLE AKTIVIEREN · ZIELPLATZ · ORT	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz, lokale Adresse.	FISCHRING_MIT_STERNFIGUREN
P912-E2281	f70v2	f70v	f70v2.9	otody	f70v2	Fischrad mit Stern tragenden Figuren	OT+O+DY	DANACH · AUSFÜHREN · SCHLUSS	Fischrad mit Stern tragenden Figuren: nächster Platz, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2282	f70v2	f70v	f70v2.10	otald	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+D_LABEL	DANACH · ZIELPLATZ · RAND	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, d-Zeichen.	FISCHRING_MIT_STERNFIGUREN
P912-E2283	f70v2	f70v	f70v2.11	otaldar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+D_ADDR+AR	DANACH · ZIELPLATZ · TEIL · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Unterplatz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2284	f70v2	f70v	f70v2.12	okody	f70v2	Fischrad mit Stern tragenden Figuren	OK+O+Y	STELLE AKTIVIEREN · AUSFÜHREN · POSTEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2285	f70v2	f70v	f70v2.13	opysam	f70v2	Fischrad mit Stern tragenden Figuren	O+P+Y+S_ADDR+AM_ADDR	AUSFÜHREN · EINSETZEN · POSTEN · STERNSTELLE · INNEN	Fischrad mit Stern tragenden Figuren: Reihe aufrufen, Eintrag beginnen, dieser Platz, Sternbezug, Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2286	f70v2	f70v	f70v2.14	chy	f70v2	Fischrad mit Stern tragenden Figuren	Y	POSTEN	Fischrad mit Stern tragenden Figuren: dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2287	f70v2	f70v	f70v2.15	otaly	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+Y	DANACH · ZIELPLATZ · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2288	f70v2	f70v	f70v2.16	otal	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL	DANACH · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2289	f70v2	f70v	f70v2.16	arar	f70v2	Fischrad mit Stern tragenden Figuren	AR+AR	BEZUGSPLATZ · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2290	f70v2	f70v	f70v2.17	otaldy	f70v2	Fischrad mit Stern tragenden Figuren	OT+AL+DY	DANACH · ZIELPLATZ · SCHLUSS	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2291	f70v2	f70v	f70v2.18	okeoly	f70v2	Fischrad mit Stern tragenden Figuren	OK+E+OL+Y	STELLE AKTIVIEREN · KURZ · FORTSETZEN · POSTEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, erster Grad, gleiche Reihe weiter, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2292	f70v2	f70v	f70v2.19	okydy	f70v2	Fischrad mit Stern tragenden Figuren	OK+Y+DY	STELLE AKTIVIEREN · POSTEN · SCHLUSS	Fischrad mit Stern tragenden Figuren: Platz aktivieren, dieser Platz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2293	f70v2	f70v	f70v2.20	okees	f70v2	Fischrad mit Stern tragenden Figuren	OK+EE+S_LABEL	STELLE AKTIVIEREN · LÄNGER · RAHMEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, s-Zeichen.	FISCHRING_MIT_STERNFIGUREN
P912-E2294	f70v2	f70v	f70v2.21	daii	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN	ZWEIT · STUFE	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe.	FISCHRING_MIT_STERNFIGUREN
P912-E2295	f70v2	f70v	f70v2.21	amdy	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR+DY	INNEN · SCHLUSS	Fischrad mit Stern tragenden Figuren: Innenplatz, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2296	f70v2	f70v	f70v2.21	otar	f70v2	Fischrad mit Stern tragenden Figuren	OT+AR	DANACH · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2297	f70v2	f70v	f70v2.21	am	f70v2	Fischrad mit Stern tragenden Figuren	AM_ADDR	INNEN	Fischrad mit Stern tragenden Figuren: Innenplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2298	f70v2	f70v	f70v2.21	aral	f70v2	Fischrad mit Stern tragenden Figuren	AR+AL	BEZUGSPLATZ · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle, Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2299	f70v2	f70v	f70v2.21	otair	f70v2	Fischrad mit Stern tragenden Figuren	OT+AIR	DANACH · RINGLAUF	Fischrad mit Stern tragenden Figuren: nächster Platz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN
P912-E2300	f70v2	f70v	f70v2.21	chedaiin	f70v2	Fischrad mit Stern tragenden Figuren	CHD+AIIN	UMSETZEN · TAFELWERT	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2301	f70v2	f70v	f70v2.21	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	DANACH · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2302	f70v2	f70v	f70v2.21	dair	f70v2	Fischrad mit Stern tragenden Figuren	D_ADDR+AIR	TEIL · RINGLAUF	Fischrad mit Stern tragenden Figuren: Unterplatz, Ringlauf.	FISCHRING_MIT_STERNFIGUREN
P912-E2303	f70v2	f70v	f70v2.21	shchey	f70v2	Fischrad mit Stern tragenden Figuren	SH+Y	HALTEN · POSTEN	Fischrad mit Stern tragenden Figuren: Bezug halten, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2304	f70v2	f70v	f70v2.21	daiin	f70v2	Fischrad mit Stern tragenden Figuren	AIIN	TAFELWERT	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.	FISCHRING_MIT_STERNFIGUREN
P912-E2305	f70v2	f70v	f70v2.21	chalaly	f70v2	Fischrad mit Stern tragenden Figuren	CH+AL+AL+Y	WERT NEHMEN · ZIELPLATZ · ZIELPLATZ · POSTEN	Fischrad mit Stern tragenden Figuren: Klassenkennung, Zielplatz, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2306	f70v2	f70v	f70v2.21	oteody	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2307	f70v2	f70v	f70v2.21	chotol	f70v2	Fischrad mit Stern tragenden Figuren	CH+OT+OL	WERT NEHMEN · DANACH · FORTSETZEN	Fischrad mit Stern tragenden Figuren: Klassenkennung, nächster Platz, gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN
P912-E2308	f70v2	f70v	f70v2.21	chedy	f70v2	Fischrad mit Stern tragenden Figuren	CHD+Y	UMSETZEN · POSTEN	Fischrad mit Stern tragenden Figuren: zum nächsten Platz wechseln, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2309	f70v2	f70v	f70v2.21	oteotey	f70v2	Fischrad mit Stern tragenden Figuren	OT+E+O+T+E+Y	DANACH · KURZ · AUSFÜHREN · EINSTELLEN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2310	f70v2	f70v	f70v2.21	oteeeor	f70v2	Fischrad mit Stern tragenden Figuren	OT+EEE+OR	DANACH · VOLL · EINTRAGSSATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.	FISCHRING_MIT_STERNFIGUREN
P912-E2311	f70v2	f70v	f70v2.21	ar	f70v2	Fischrad mit Stern tragenden Figuren	AR	BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2312	f70v2	f70v	f70v2.21	alody	f70v2	Fischrad mit Stern tragenden Figuren	AL+O+DY	ZIELPLATZ · AUSFÜHREN · SCHLUSS	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2313	f70v2	f70v	f70v2.21	daiir	f70v2	Fischrad mit Stern tragenden Figuren	DA+IIN+R	ZWEIT · STUFE · MARKIEREN	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	FISCHRING_MIT_STERNFIGUREN
P912-E2314	f70v2	f70v	f70v2.21	oteedar	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+AR	DANACH · LÄNGER · BEZUGSPLATZ	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.	FISCHRING_MIT_STERNFIGUREN
P912-E2315	f70v2	f70v	f70v2.21	oteey	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+Y	DANACH · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2316	f70v2	f70v	f70v2.21	teey	f70v2	Fischrad mit Stern tragenden Figuren	T+EE+Y	EINSTELLEN · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2317	f70v2	f70v	f70v2.21	dalal	f70v2	Fischrad mit Stern tragenden Figuren	AL+AL	ZIELPLATZ · ZIELPLATZ	Fischrad mit Stern tragenden Figuren: Zielplatz.	FISCHRING_MIT_STERNFIGUREN
P912-E2318	f70v2	f70v	f70v2.21	cheoltey	f70v2	Fischrad mit Stern tragenden Figuren	CH+E+OL+T+E+Y	WERT NEHMEN · KURZ · FORTSETZEN · EINSTELLEN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2319	f70v2	f70v	f70v2.21	oteedy	f70v2	Fischrad mit Stern tragenden Figuren	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	FISCHRING_MIT_STERNFIGUREN
P912-E2320	f70v2	f70v	f70v2.21	sheeteey	f70v2	Fischrad mit Stern tragenden Figuren	SH+EE+T+EE+Y	HALTEN · LÄNGER · EINSTELLEN · LÄNGER · POSTEN	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2321	f70v2	f70v	f70v2.21	okeeol	f70v2	Fischrad mit Stern tragenden Figuren	OK+EE+OL	STELLE AKTIVIEREN · LÄNGER · FORTSETZEN	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.	FISCHRING_MIT_STERNFIGUREN
P912-E2322	f70v2	f70v	f70v2.21	ykeeos	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+EE+O+S_ADDR	POSTEN · WERT ZUORDNEN · LÄNGER · AUSFÜHREN · STERNSTELLE	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.	FISCHRING_MIT_STERNFIGUREN
P912-E2323	f70v2	f70v	f70v2.21	shey	f70v2	Fischrad mit Stern tragenden Figuren	SH+E+Y	HALTEN · KURZ · POSTEN	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.	FISCHRING_MIT_STERNFIGUREN
P912-E2324	f70v2	f70v	f70v2.21	ykair	f70v2	Fischrad mit Stern tragenden Figuren	Y+K+AIR	POSTEN · WERT ZUORDNEN · RINGLAUF	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.	FISCHRING_MIT_STERNFIGUREN
