case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
175	ZL3b	f104r|f104r.10-f104r.11	104	SEPARATE	FAPESMO	22	20	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
176	ZL3b	f104r|f104r.10-f104r.11	104	SEPARATE	FRISESOMORUM	22	20	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
177	ZL3b	f104r|f104r.12-f104r.15	104	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
178	ZL3b	f104r|f104r.12-f104r.15	104	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
179	ZL3b	f104r|f104r.12-f104r.15	104	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
180	ZL3b	f104r|f104r.12-f104r.15	104	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
181	ZL3b	f104r|f104r.16-f104r.18	104	FUSED	FAPESMO	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
182	ZL3b	f104r|f104r.16-f104r.18	104	FUSED	FRISESOMORUM	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
183	ZL3b	f104r|f104r.16-f104r.18	104	SEPARATE	FAPESMO	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
184	ZL3b	f104r|f104r.16-f104r.18	104	SEPARATE	FRISESOMORUM	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
185	ZL3b	f104r|f104r.19-f104r.21	104	FUSED	FAPESMO	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
186	ZL3b	f104r|f104r.19-f104r.21	104	FUSED	FRISESOMORUM	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
187	ZL3b	f104r|f104r.19-f104r.21	104	SEPARATE	FAPESMO	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
188	ZL3b	f104r|f104r.19-f104r.21	104	SEPARATE	FRISESOMORUM	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
189	ZL3b	f104r|f104r.22-f104r.26	104	FUSED	FAPESMO	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
190	ZL3b	f104r|f104r.22-f104r.26	104	FUSED	FRISESOMORUM	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
191	ZL3b	f104r|f104r.22-f104r.26	104	SEPARATE	FAPESMO	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
192	ZL3b	f104r|f104r.22-f104r.26	104	SEPARATE	FRISESOMORUM	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
193	ZL3b	f104r|f104r.27-f104r.29	104	FUSED	FAPESMO	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
194	ZL3b	f104r|f104r.27-f104r.29	104	FUSED	FRISESOMORUM	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
195	ZL3b	f104r|f104r.27-f104r.29	104	SEPARATE	FAPESMO	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
196	ZL3b	f104r|f104r.27-f104r.29	104	SEPARATE	FRISESOMORUM	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
197	ZL3b	f104r|f104r.30-f104r.33	104	FUSED	FAPESMO	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
198	ZL3b	f104r|f104r.30-f104r.33	104	FUSED	FRISESOMORUM	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
199	ZL3b	f104r|f104r.30-f104r.33	104	SEPARATE	FAPESMO	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
200	ZL3b	f104r|f104r.30-f104r.33	104	SEPARATE	FRISESOMORUM	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
201	ZL3b	f104r|f104r.34-f104r.35	104	FUSED	FAPESMO	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
202	ZL3b	f104r|f104r.34-f104r.35	104	FUSED	FRISESOMORUM	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
203	ZL3b	f104r|f104r.34-f104r.35	104	SEPARATE	FAPESMO	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
204	ZL3b	f104r|f104r.34-f104r.35	104	SEPARATE	FRISESOMORUM	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
205	ZL3b	f104r|f104r.36-f104r.38	104	FUSED	FAPESMO	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
206	ZL3b	f104r|f104r.36-f104r.38	104	FUSED	FRISESOMORUM	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
207	ZL3b	f104r|f104r.36-f104r.38	104	SEPARATE	FAPESMO	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
208	ZL3b	f104r|f104r.36-f104r.38	104	SEPARATE	FRISESOMORUM	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
209	ZL3b	f104r|f104r.39-f104r.42	104	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
210	ZL3b	f104r|f104r.39-f104r.42	104	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
211	ZL3b	f104r|f104r.39-f104r.42	104	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
212	ZL3b	f104r|f104r.39-f104r.42	104	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
213	ZL3b	f104r|f104r.43-f104r.45	104	FUSED	FAPESMO	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
214	ZL3b	f104r|f104r.43-f104r.45	104	FUSED	FRISESOMORUM	10	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
215	ZL3b	f104r|f104r.43-f104r.45	104	SEPARATE	FAPESMO	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
216	ZL3b	f104r|f104r.43-f104r.45	104	SEPARATE	FRISESOMORUM	22	32	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
217	ZL3b	f104v|f104v.1-f104v.5	104	FUSED	FAPESMO	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
218	ZL3b	f104v|f104v.1-f104v.5	104	FUSED	FRISESOMORUM	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
219	ZL3b	f104v|f104v.1-f104v.5	104	SEPARATE	FAPESMO	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
220	ZL3b	f104v|f104v.1-f104v.5	104	SEPARATE	FRISESOMORUM	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
221	ZL3b	f104v|f104v.6-f104v.7	104	FUSED	FAPESMO	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
222	ZL3b	f104v|f104v.6-f104v.7	104	FUSED	FRISESOMORUM	10	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
223	ZL3b	f104v|f104v.6-f104v.7	104	SEPARATE	FAPESMO	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
224	ZL3b	f104v|f104v.6-f104v.7	104	SEPARATE	FRISESOMORUM	22	26	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
225	ZL3b	f104v|f104v.8-f104v.11	104	FUSED	FAPESMO	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
226	ZL3b	f104v|f104v.8-f104v.11	104	FUSED	FRISESOMORUM	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
227	ZL3b	f104v|f104v.8-f104v.11	104	SEPARATE	FAPESMO	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
228	ZL3b	f104v|f104v.8-f104v.11	104	SEPARATE	FRISESOMORUM	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
229	ZL3b	f104v|f104v.12-f104v.14	104	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
230	ZL3b	f104v|f104v.12-f104v.14	104	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
231	ZL3b	f104v|f104v.12-f104v.14	104	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
232	ZL3b	f104v|f104v.12-f104v.14	104	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
233	ZL3b	f104v|f104v.15-f104v.18	104	FUSED	FAPESMO	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
234	ZL3b	f104v|f104v.15-f104v.18	104	FUSED	FRISESOMORUM	10	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
235	ZL3b	f104v|f104v.15-f104v.18	104	SEPARATE	FAPESMO	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
236	ZL3b	f104v|f104v.15-f104v.18	104	SEPARATE	FRISESOMORUM	22	42	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
237	ZL3b	f104v|f104v.19-f104v.21	104	FUSED	FAPESMO	10	31	COUNT_MISMATCH	expected 10 groups; observed 31	0
238	ZL3b	f104v|f104v.19-f104v.21	104	FUSED	FRISESOMORUM	10	31	COUNT_MISMATCH	expected 10 groups; observed 31	0
239	ZL3b	f104v|f104v.19-f104v.21	104	SEPARATE	FAPESMO	22	31	COUNT_MISMATCH	expected 22 groups; observed 31	0
240	ZL3b	f104v|f104v.19-f104v.21	104	SEPARATE	FRISESOMORUM	22	31	COUNT_MISMATCH	expected 22 groups; observed 31	0
241	ZL3b	f104v|f104v.22-f104v.26	104	FUSED	FAPESMO	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
242	ZL3b	f104v|f104v.22-f104v.26	104	FUSED	FRISESOMORUM	10	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
243	ZL3b	f104v|f104v.22-f104v.26	104	SEPARATE	FAPESMO	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
244	ZL3b	f104v|f104v.22-f104v.26	104	SEPARATE	FRISESOMORUM	22	51	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
245	ZL3b	f104v|f104v.27-f104v.28	104	FUSED	FAPESMO	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
246	ZL3b	f104v|f104v.27-f104v.28	104	FUSED	FRISESOMORUM	10	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
247	ZL3b	f104v|f104v.27-f104v.28	104	SEPARATE	FAPESMO	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
248	ZL3b	f104v|f104v.27-f104v.28	104	SEPARATE	FRISESOMORUM	22	22	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
249	ZL3b	f104v|f104v.29-f104v.31	104	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
250	ZL3b	f104v|f104v.29-f104v.31	104	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
251	ZL3b	f104v|f104v.29-f104v.31	104	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
252	ZL3b	f104v|f104v.29-f104v.31	104	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
253	ZL3b	f104v|f104v.32-f104v.34	104	FUSED	FAPESMO	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
254	ZL3b	f104v|f104v.32-f104v.34	104	FUSED	FRISESOMORUM	10	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
255	ZL3b	f104v|f104v.32-f104v.34	104	SEPARATE	FAPESMO	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
256	ZL3b	f104v|f104v.32-f104v.34	104	SEPARATE	FRISESOMORUM	22	37	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
257	ZL3b	f104v|f104v.35-f104v.36	104	FUSED	FAPESMO	10	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
258	ZL3b	f104v|f104v.35-f104v.36	104	FUSED	FRISESOMORUM	10	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
259	ZL3b	f104v|f104v.35-f104v.36	104	SEPARATE	FAPESMO	22	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
260	ZL3b	f104v|f104v.35-f104v.36	104	SEPARATE	FRISESOMORUM	22	16	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
261	ZL3b	f104v|f104v.37-f104v.40	104	FUSED	FAPESMO	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
262	ZL3b	f104v|f104v.37-f104v.40	104	FUSED	FRISESOMORUM	10	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
263	ZL3b	f104v|f104v.37-f104v.40	104	SEPARATE	FAPESMO	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
264	ZL3b	f104v|f104v.37-f104v.40	104	SEPARATE	FRISESOMORUM	22	50	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
265	ZL3b	f104v|f104v.41-f104v.44	104	FUSED	FAPESMO	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
266	ZL3b	f104v|f104v.41-f104v.44	104	FUSED	FRISESOMORUM	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
267	ZL3b	f104v|f104v.41-f104v.44	104	SEPARATE	FAPESMO	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
268	ZL3b	f104v|f104v.41-f104v.44	104	SEPARATE	FRISESOMORUM	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
269	ZL3b	f105r|f105r.1-f105r.5	105	FUSED	FAPESMO	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
270	ZL3b	f105r|f105r.1-f105r.5	105	FUSED	FRISESOMORUM	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
271	ZL3b	f105r|f105r.1-f105r.5	105	SEPARATE	FAPESMO	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
272	ZL3b	f105r|f105r.1-f105r.5	105	SEPARATE	FRISESOMORUM	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
273	ZL3b	f105r|f105r.6-f105r.10	105	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
274	ZL3b	f105r|f105r.6-f105r.10	105	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
275	ZL3b	f105r|f105r.6-f105r.10	105	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
276	ZL3b	f105r|f105r.6-f105r.10	105	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
277	ZL3b	f105r|f105r.11-f105r.13	105	FUSED	FAPESMO	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
278	ZL3b	f105r|f105r.11-f105r.13	105	FUSED	FRISESOMORUM	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
279	ZL3b	f105r|f105r.11-f105r.13	105	SEPARATE	FAPESMO	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
280	ZL3b	f105r|f105r.11-f105r.13	105	SEPARATE	FRISESOMORUM	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
281	ZL3b	f105r|f105r.14-f105r.16	105	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
282	ZL3b	f105r|f105r.14-f105r.16	105	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
283	ZL3b	f105r|f105r.14-f105r.16	105	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
284	ZL3b	f105r|f105r.14-f105r.16	105	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
285	ZL3b	f105r|f105r.17-f105r.23	105	FUSED	FAPESMO	10	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
286	ZL3b	f105r|f105r.17-f105r.23	105	FUSED	FRISESOMORUM	10	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
287	ZL3b	f105r|f105r.17-f105r.23	105	SEPARATE	FAPESMO	22	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
288	ZL3b	f105r|f105r.17-f105r.23	105	SEPARATE	FRISESOMORUM	22	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
289	ZL3b	f105r|f105r.24-f105r.25	105	FUSED	FAPESMO	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
290	ZL3b	f105r|f105r.24-f105r.25	105	FUSED	FRISESOMORUM	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
291	ZL3b	f105r|f105r.24-f105r.25	105	SEPARATE	FAPESMO	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
292	ZL3b	f105r|f105r.24-f105r.25	105	SEPARATE	FRISESOMORUM	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
293	ZL3b	f105r|f105r.26-f105r.27	105	FUSED	FAPESMO	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
294	ZL3b	f105r|f105r.26-f105r.27	105	FUSED	FRISESOMORUM	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
295	ZL3b	f105r|f105r.26-f105r.27	105	SEPARATE	FAPESMO	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
296	ZL3b	f105r|f105r.26-f105r.27	105	SEPARATE	FRISESOMORUM	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
297	ZL3b	f105r|f105r.28-f105r.30	105	FUSED	FAPESMO	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
298	ZL3b	f105r|f105r.28-f105r.30	105	FUSED	FRISESOMORUM	10	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
299	ZL3b	f105r|f105r.28-f105r.30	105	SEPARATE	FAPESMO	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
300	ZL3b	f105r|f105r.28-f105r.30	105	SEPARATE	FRISESOMORUM	22	33	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
301	ZL3b	f105r|f105r.31-f105r.34	105	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
302	ZL3b	f105r|f105r.31-f105r.34	105	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
303	ZL3b	f105r|f105r.31-f105r.34	105	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
304	ZL3b	f105r|f105r.31-f105r.34	105	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
305	ZL3b	f105r|f105r.35-f105r.37	105	FUSED	FAPESMO	10	27	COUNT_MISMATCH	expected 10 groups; observed 27	0
306	ZL3b	f105r|f105r.35-f105r.37	105	FUSED	FRISESOMORUM	10	27	COUNT_MISMATCH	expected 10 groups; observed 27	0
307	ZL3b	f105r|f105r.35-f105r.37	105	SEPARATE	FAPESMO	22	27	COUNT_MISMATCH	expected 22 groups; observed 27	0
308	ZL3b	f105r|f105r.35-f105r.37	105	SEPARATE	FRISESOMORUM	22	27	COUNT_MISMATCH	expected 22 groups; observed 27	0
309	ZL3b	f105v|f105v.1-f105v.4	105	FUSED	FAPESMO	10	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
310	ZL3b	f105v|f105v.1-f105v.4	105	FUSED	FRISESOMORUM	10	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
311	ZL3b	f105v|f105v.1-f105v.4	105	SEPARATE	FAPESMO	22	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
312	ZL3b	f105v|f105v.1-f105v.4	105	SEPARATE	FRISESOMORUM	22	40	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
313	ZL3b	f105v|f105v.5-f105v.7	105	FUSED	FAPESMO	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
314	ZL3b	f105v|f105v.5-f105v.7	105	FUSED	FRISESOMORUM	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
315	ZL3b	f105v|f105v.5-f105v.7	105	SEPARATE	FAPESMO	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
316	ZL3b	f105v|f105v.5-f105v.7	105	SEPARATE	FRISESOMORUM	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
317	ZL3b	f105v|f105v.8-f105v.13	105	FUSED	FAPESMO	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
318	ZL3b	f105v|f105v.8-f105v.13	105	FUSED	FRISESOMORUM	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
319	ZL3b	f105v|f105v.8-f105v.13	105	SEPARATE	FAPESMO	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
320	ZL3b	f105v|f105v.8-f105v.13	105	SEPARATE	FRISESOMORUM	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
321	ZL3b	f105v|f105v.14-f105v.17	105	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
322	ZL3b	f105v|f105v.14-f105v.17	105	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
323	ZL3b	f105v|f105v.14-f105v.17	105	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
324	ZL3b	f105v|f105v.14-f105v.17	105	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
325	ZL3b	f105v|f105v.18-f105v.19	105	FUSED	FAPESMO	10	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
326	ZL3b	f105v|f105v.18-f105v.19	105	FUSED	FRISESOMORUM	10	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
327	ZL3b	f105v|f105v.18-f105v.19	105	SEPARATE	FAPESMO	22	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
328	ZL3b	f105v|f105v.18-f105v.19	105	SEPARATE	FRISESOMORUM	22	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
329	ZL3b	f105v|f105v.20-f105v.22	105	FUSED	FAPESMO	10	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
330	ZL3b	f105v|f105v.20-f105v.22	105	FUSED	FRISESOMORUM	10	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
331	ZL3b	f105v|f105v.20-f105v.22	105	SEPARATE	FAPESMO	22	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
332	ZL3b	f105v|f105v.20-f105v.22	105	SEPARATE	FRISESOMORUM	22	28	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
333	ZL3b	f105v|f105v.23-f105v.24	105	FUSED	FAPESMO	10	18	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
334	ZL3b	f105v|f105v.23-f105v.24	105	FUSED	FRISESOMORUM	10	18	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
335	ZL3b	f105v|f105v.23-f105v.24	105	SEPARATE	FAPESMO	22	18	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
