cell_id	page	locus	token_index	surface	wrapper	thermal_symbol	moisture_symbol	e_bit	d_bit	quadrant	section	language	triple_reading_token_stable	working_default_de
G624-C043	f7v	f7v.8	5	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C018	f80r	f80r.11	5	okchdy	o	k	ch	0	1	HOT_DRY	B	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C028	f80r	f80r.12	3	otchedy	o	t	ch	1	1	COLD_DRY	B	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f80r	f80r.13	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C041	f80r	f80r.14	6	qotchy	qo	t	ch	0	0	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f80r	f80r.26	8	qotchy	qo	t	ch	0	0	COLD_DRY	B	B	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C019	f80r	f80r.29	1	okchey	o	k	ch	1	0	HOT_DRY	B	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C011	f80r	f80r.50	7	tchey	BARE	t	ch	1	0	COLD_DRY	B	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C016	f80v	f80v.2	1	tshedy	BARE	t	sh	1	1	COLD_MOIST	B	B	1	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C011	f80v	f80v.7	2	tchey	BARE	t	ch	1	0	COLD_DRY	B	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C047	f80v	f80v.7	5	qotshey	qo	t	sh	1	0	COLD_MOIST	B	B	1	im qo-Qualitätsrahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C003	f80v	f80v.7	7	kchey	BARE	k	ch	1	0	HOT_DRY	B	B	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C034	f80v	f80v.8	6	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f80v	f80v.8	7	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C010	f80v	f80v.9	1	tchdy	BARE	t	ch	0	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform
G624-C016	f80v	f80v.14	1	tshedy	BARE	t	sh	1	1	COLD_MOIST	B	B	1	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C010	f80v	f80v.39	9	tchdy	BARE	t	ch	0	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform
G624-C023	f80v	f80v.43	5	okshey	o	k	sh	1	0	HOT_MOIST	B	B	0	im o-Rahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C036	f81r	f81r.27	6	qokchedy	qo	k	ch	1	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C024	f81v	f81v.10	6	okshedy	o	k	sh	1	1	HOT_MOIST	B	B	0	im o-Rahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f81v	f81v.18	1	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C020	f81v	f81v.24	2	okchedy	o	k	ch	1	1	HOT_DRY	B	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C015	f82r	f82r.26	1	tshey	BARE	t	sh	1	0	COLD_MOIST	B	B	1	kalt-feucht (vorwärts gebunden/attributiv)
G624-C012	f82v	f82v.13	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C035	f82v	f82v.16	6	qokchey	qo	k	ch	1	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C048	f82v	f82v.23	6	qotshedy	qo	t	sh	1	1	COLD_MOIST	B	B	0	im qo-Qualitätsrahmen: kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C032	f82v	f82v.28	8	otshedy	o	t	sh	1	1	COLD_MOIST	B	B	1	im o-Rahmen: kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C035	f82v	f82v.33	4	qokchey	qo	k	ch	1	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C003	f82v	f82v.33	5	kchey	BARE	k	ch	1	0	HOT_DRY	B	B	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C012	f83r	f83r.1	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C040	f83r	f83r.4	1	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f83r	f83r.9	5	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C036	f83r	f83r.14	1	qokchedy	qo	k	ch	1	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C040	f83r	f83r.14	4	qokshedy	qo	k	sh	1	1	HOT_MOIST	B	B	0	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C044	f83r	f83r.15	8	qotchedy	qo	t	ch	1	1	COLD_DRY	B	B	0	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f83r	f83r.16	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f83r	f83r.16	2	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C030	f83r	f83r.18	6	otshdy	o	t	sh	0	1	COLD_MOIST	B	B	1	im o-Rahmen: kalt-feuchte Zustands-/Bindungsform
G624-C036	f83r	f83r.21	7	qokchedy	qo	k	ch	1	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f83r	f83r.22	2	otchedy	o	t	ch	1	1	COLD_DRY	B	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f83r	f83r.23	1	tchedy	BARE	t	ch	1	1	COLD_DRY	B	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C027	f83r	f83r.26	1	otchey	o	t	ch	1	0	COLD_DRY	B	B	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C044	f83r	f83r.31	2	qotchedy	qo	t	ch	1	1	COLD_DRY	B	B	0	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C036	f83r	f83r.32	2	qokchedy	qo	k	ch	1	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C033	f83r	f83r.34	4	qokchy	qo	k	ch	0	0	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C026	f83r	f83r.47	1	otchdy	o	t	ch	0	1	COLD_DRY	B	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C034	f83r	f83r.47	2	qokchdy	qo	k	ch	0	1	HOT_DRY	B	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C019	f83v	f83v.8	5	okchey	o	k	ch	1	0	HOT_DRY	B	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C018	f83v	f83v.11	5	okchdy	o	k	ch	0	1	HOT_DRY	B	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C018	f83v	f83v.34	1	okchdy	o	k	ch	0	1	HOT_DRY	B	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C026	f85r1	f85r1.1	4	otchdy	o	t	ch	0	1	COLD_DRY	T	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C020	f85r1	f85r1.2	9	okchedy	o	k	ch	1	1	HOT_DRY	T	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f85r1	f85r1.3	7	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C026	f85r1	f85r1.4	9	otchdy	o	t	ch	0	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C012	f85r1	f85r1.5	1	tchedy	BARE	t	ch	1	1	COLD_DRY	T	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C004	f85r1	f85r1.5	2	kchedy	BARE	k	ch	1	1	HOT_DRY	T	B	1	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C017	f85r1	f85r1.5	7	okchy	o	k	ch	0	0	HOT_DRY	T	B	0	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C044	f85r1	f85r1.7	7	qotchedy	qo	t	ch	1	1	COLD_DRY	T	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C042	f85r1	f85r1.8	3	qotchdy	qo	t	ch	0	1	COLD_DRY	T	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C034	f85r1	f85r1.8	5	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f85r1	f85r1.8	6	otchy	o	t	ch	0	0	COLD_DRY	T	B	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C027	f85r1	f85r1.18	2	otchey	o	t	ch	1	0	COLD_DRY	T	B	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C031	f85r1	f85r1.18	7	otshey	o	t	sh	1	0	COLD_MOIST	T	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C039	f85r1	f85r1.18	8	qokshey	qo	k	sh	1	0	HOT_MOIST	T	B	1	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C017	f85r1	f85r1.19	1	okchy	o	k	ch	0	0	HOT_DRY	T	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C018	f85r1	f85r1.19	2	okchdy	o	k	ch	0	1	HOT_DRY	T	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C028	f85r1	f85r1.19	3	otchedy	o	t	ch	1	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C008	f85r1	f85r1.20	3	kshedy	BARE	k	sh	1	1	HOT_MOIST	T	B	0	heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f85r1	f85r1.20	9	otchedy	o	t	ch	1	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f85r1	f85r1.20	10	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C018	f85r1	f85r1.28	3	okchdy	o	k	ch	0	1	HOT_DRY	T	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f85r1	f85r1.29	8	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f85r1	f85r1.29	12	otchy	o	t	ch	0	0	COLD_DRY	T	B	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C026	f85r1	f85r1.30	9	otchdy	o	t	ch	0	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C042	f85r1	f85r1.32	5	qotchdy	qo	t	ch	0	1	COLD_DRY	T	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C028	f85r1	f85r1.35	6	otchedy	o	t	ch	1	1	COLD_DRY	T	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C026	f85r2	f85r2.1	6	otchdy	o	t	ch	0	1	COLD_DRY	C	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C028	f85r2	f85r2.1	15	otchedy	o	t	ch	1	1	COLD_DRY	C	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f85r2	f85r2.1	19	otchedy	o	t	ch	1	1	COLD_DRY	C	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f85r2	f85r2.8	1	otchedy	o	t	ch	1	1	COLD_DRY	C	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f85r2	f85r2.9	3	tchedy	BARE	t	ch	1	1	COLD_DRY	C	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C042	f85r2	f85r2.9	5	qotchdy	qo	t	ch	0	1	COLD_DRY	C	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C040	f85r2	f85r2.19	1	qokshedy	qo	k	sh	1	1	HOT_MOIST	C	B	1	im qo-Qualitätsrahmen: heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C039	f85r2	f85r2.22	4	qokshey	qo	k	sh	1	0	HOT_MOIST	C	B	1	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C012	f86v3	f86v3.1	1	tchedy	BARE	t	ch	1	1	COLD_DRY	C	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C020	f86v3	f86v3.9	6	okchedy	o	k	ch	1	1	HOT_DRY	C	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C044	f86v3	f86v3.10	3	qotchedy	qo	t	ch	1	1	COLD_DRY	C	B	0	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C027	f86v3	f86v3.12	10	otchey	o	t	ch	1	0	COLD_DRY	C	B	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C039	f86v3	f86v3.16	3	qokshey	qo	k	sh	1	0	HOT_MOIST	C	B	1	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C035	f86v3	f86v3.17	2	qokchey	qo	k	ch	1	0	HOT_DRY	C	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C034	f86v3	f86v3.18	3	qokchdy	qo	k	ch	0	1	HOT_DRY	C	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C002	f86v3	f86v3.19	6	kchdy	BARE	k	ch	0	1	HOT_DRY	C	B	0	heiß-trockene Zustands-/Bindungsform
G624-C010	f86v3	f86v3.19	8	tchdy	BARE	t	ch	0	1	COLD_DRY	C	B	0	kalt-trockene Zustands-/Bindungsform
G624-C007	f86v3	f86v3.21	2	kshey	BARE	k	sh	1	0	HOT_MOIST	C	B	1	heiß-feucht (vorwärts gebunden/attributiv)
G624-C010	f86v3	f86v3.21	3	tchdy	BARE	t	ch	0	1	COLD_DRY	C	B	0	kalt-trockene Zustands-/Bindungsform
G624-C021	f86v3	f86v3.21	8	okshy	o	k	sh	0	0	HOT_MOIST	C	B	1	im o-Rahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C043	f86v3	f86v3.25	4	qotchey	qo	t	ch	1	0	COLD_DRY	C	B	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C027	f86v3	f86v3.27	5	otchey	o	t	ch	1	0	COLD_DRY	C	B	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C019	f86v3	f86v3.29	2	okchey	o	k	ch	1	0	HOT_DRY	C	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C036	f86v3	f86v3.29	3	qokchedy	qo	k	ch	1	1	HOT_DRY	C	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C012	f86v3	f86v3.31	1	tchedy	BARE	t	ch	1	1	COLD_DRY	C	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C011	f86v3	f86v3.31	3	tchey	BARE	t	ch	1	0	COLD_DRY	C	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C028	f86v3	f86v3.31	4	otchedy	o	t	ch	1	1	COLD_DRY	C	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C028	f86v3	f86v3.35	4	otchedy	o	t	ch	1	1	COLD_DRY	C	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C031	f86v5	f86v5.5	4	otshey	o	t	sh	1	0	COLD_MOIST	T	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C006	f86v5	f86v5.7	6	kshdy	BARE	k	sh	0	1	HOT_MOIST	T	B	0	heiß-feuchte Zustands-/Bindungsform
G624-C031	f86v5	f86v5.8	3	otshey	o	t	sh	1	0	COLD_MOIST	T	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C011	f86v5	f86v5.29	6	tchey	BARE	t	ch	1	0	COLD_DRY	T	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C033	f86v5	f86v5.35	8	qokchy	qo	k	ch	0	0	HOT_DRY	T	B	0	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C042	f86v6	f86v6.2	4	qotchdy	qo	t	ch	0	1	COLD_DRY	T	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C002	f86v6	f86v6.2	5	kchdy	BARE	k	ch	0	1	HOT_DRY	T	B	1	heiß-trockene Zustands-/Bindungsform
G624-C034	f86v6	f86v6.3	8	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C031	f86v6	f86v6.5	8	otshey	o	t	sh	1	0	COLD_MOIST	T	B	1	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C013	f86v6	f86v6.22	2	tshy	BARE	t	sh	0	0	COLD_MOIST	T	B	0	kalt-feucht (unmarkiert/prädikativ)
G624-C012	f86v6	f86v6.24	11	tchedy	BARE	t	ch	1	1	COLD_DRY	T	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C033	f86v6	f86v6.26	6	qokchy	qo	k	ch	0	0	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C034	f86v6	f86v6.27	11	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f86v6	f86v6.28	6	qokchdy	qo	k	ch	0	1	HOT_DRY	T	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C016	f86v6	f86v6.28	11	tshedy	BARE	t	sh	1	1	COLD_MOIST	T	B	0	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C004	f86v6	f86v6.32	10	kchedy	BARE	k	ch	1	1	HOT_DRY	T	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C039	f86v6	f86v6.33	11	qokshey	qo	k	sh	1	0	HOT_MOIST	T	B	0	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C014	f86v6	f86v6.40	4	tshdy	BARE	t	sh	0	1	COLD_MOIST	T	B	0	kalt-feuchte Zustands-/Bindungsform
G624-C039	f86v6	f86v6.45	4	qokshey	qo	k	sh	1	0	HOT_MOIST	T	B	1	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C033	f89r1	f89r1.21	5	qokchy	qo	k	ch	0	0	HOT_DRY	P	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f89v1	f89v1.19	5	qotchy	qo	t	ch	0	0	COLD_DRY	P	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C019	f8r	f8r.5	1	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C007	f8r	f8r.14	7	kshey	BARE	k	sh	1	0	HOT_MOIST	H	A	1	heiß-feucht (vorwärts gebunden/attributiv)
G624-C001	f8r	f8r.16	4	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C003	f8v	f8v.10	3	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C009	f8v	f8v.14	8	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C041	f93r	f93r.13	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C019	f93v	f93v.8	6	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C019	f93v	f93v.9	5	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C012	f94r	f94r.1	1	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C002	f94r	f94r.4	4	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C042	f94r	f94r.6	3	qotchdy	qo	t	ch	0	1	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C016	f94v	f94v.1	1	tshedy	BARE	t	sh	1	1	COLD_MOIST	H	B	0	kalt-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C036	f94v	f94v.1	4	qokchedy	qo	k	ch	1	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C025	f94v	f94v.4	3	otchy	o	t	ch	0	0	COLD_DRY	H	B	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C034	f94v	f94v.4	5	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C017	f94v	f94v.4	7	okchy	o	k	ch	0	0	HOT_DRY	H	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C018	f94v	f94v.5	4	okchdy	o	k	ch	0	1	HOT_DRY	H	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f94v	f94v.6	8	otchy	o	t	ch	0	0	COLD_DRY	H	B	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C025	f94v	f94v.8	6	otchy	o	t	ch	0	0	COLD_DRY	H	B	0	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f94v	f94v.8	7	qotchy	qo	t	ch	0	0	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C039	f94v	f94v.9	4	qokshey	qo	k	sh	1	0	HOT_MOIST	H	B	0	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C042	f95r1	f95r1.6	6	qotchdy	qo	t	ch	0	1	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform
G624-C010	f95r1	f95r1.9	1	tchdy	BARE	t	ch	0	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform
G624-C008	f95r2	f95r2.1	1	kshedy	BARE	k	sh	1	1	HOT_MOIST	H	B	0	heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f95r2	f95r2.8	7	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C021	f95v1	f95v1.1	6	okshy	o	k	sh	0	0	HOT_MOIST	H	B	1	im o-Rahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C021	f95v1	f95v1.2	1	okshy	o	k	sh	0	0	HOT_MOIST	H	B	0	im o-Rahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C012	f95v1	f95v1.4	1	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C023	f95v1	f95v1.4	6	okshey	o	k	sh	1	0	HOT_MOIST	H	B	1	im o-Rahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C037	f95v1	f95v1.6	2	qokshy	qo	k	sh	0	0	HOT_MOIST	H	B	1	im qo-Qualitätsrahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C026	f95v1	f95v1.6	7	otchdy	o	t	ch	0	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C002	f95v1	f95v1.7	9	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C020	f95v1	f95v1.8	8	okchedy	o	k	ch	1	1	HOT_DRY	H	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C015	f95v1	f95v1.9	1	tshey	BARE	t	sh	1	0	COLD_MOIST	H	B	1	kalt-feucht (vorwärts gebunden/attributiv)
G624-C008	f95v1	f95v1.11	3	kshedy	BARE	k	sh	1	1	HOT_MOIST	H	B	0	heiß-feuchte Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C043	f95v2	f95v2.2	3	qotchey	qo	t	ch	1	0	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C019	f99v	f99v.39	3	okchey	o	k	ch	1	0	HOT_DRY	P	A	0	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C009	f9r	f9r.7	4	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
