page	locus	section	changed_surfaces	newly_known_positions	meaning_revisions	complete_before	complete_after	strict_complete_after	zl3b_line	old_translation_de	new_translation_de
f103r	f103r.21	S	okedy|qoky|qokeedy	1	2	0	0	0	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	[pcheam:?] | [sokedy:?] | [dalkar:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [chepy:?] | [okedy:?] | heiße Grundform | getrocknetes Pulver | [okaly:?] | heißer Zustand, Bindungsstufe II | Holzportion	[pcheam:?] | [sokedy:?] | [dalkar:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [chepy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | getrocknetes Pulver | [okaly:?] | heiß am Ende des Grades, abgeschlossen | Holzportion
f103r	f103r.22	S	qokeedy|shedy	1	1	0	0	0	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | [shdal:?] | heißer Zustand, Bindungsstufe II | [shedy:?] | [qotar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockenes Pulver | [ar:?] | [otar:?] | [opchy:?]	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | [shdal:?] | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockenes Pulver | [ar:?] | [otar:?] | [opchy:?]
f103r	f103r.24	S	shedy|oty|otey|oteey|oky	3	2	0	0	0	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	[tchoky:?] | [okeal:?] | [shedy:?] | heiße Substanz | kalter Ansatz, Grundform | [opchedy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [otey:?] | Grad-/Maßwert II | [oteey:?] | heißer Ansatz, Grundform	[tchoky:?] | [okeal:?] | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | kalter Ansatz am Anfang des Grades | [opchedy:?] | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades
f103r	f103r.25	S	shey|chey|oteey	2	1	0	0	0	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	[dar:?] | feucht, attributiv gebunden | heiß, Grad II | [chckhey:?] | [chey:?] | heiß, Grad II | [chedal:?] | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | [oteey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[dar:?] | feucht in der Mitte des Grades | heiß, Grad II | [chckhey:?] | trocken in der Mitte des Grades | heiß, Grad II | [chedal:?] | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz
f103r	f103r.26	S	oteedy|okeey|qotchy|shey|shey	1	4	0	0	0	oteedy okeey qotchy shey olcheedar shey lotor	[oteedy:?] | heißer Ansatz, Bindungsstufe II | kalt-trocken | feucht, attributiv gebunden | [olcheedar:?] | feucht, attributiv gebunden | [lotor:?]	kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalt und trocken am Anfang des Grades | feucht in der Mitte des Grades | [olcheedar:?] | feucht in der Mitte des Grades | [lotor:?]
f103r	f103r.27	S	okeey|qokeey|sheey|qokeey|tchey|qokeey|okeey	4	3	0	0	0	qokechy okeey qokeey lkeeody sheey qokeey lkeol tchey qokeey okeey qokaly	[qokechy:?] | heißer Ansatz, Bindungsstufe II | [qokeey:?] | [lkeeody:?] | feucht, Bindungsstufe II | [qokeey:?] | [lkeol:?] | [tchey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | [qokaly:?]	[qokechy:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | [lkeeody:?] | feucht am Ende des Grades | heiß am Ende des Grades | [lkeol:?] | kalt und trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | [qokaly:?]
f103r	f103r.28	S	chedy|qokeey|cheey	2	1	0	0	0	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	[deshedy:?] | [qokeeey:?] | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | [qokeey:?] | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheey:?] | [lkeedy:?]	[deshedy:?] | [qokeeey:?] | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | [lkeedy:?]
f103r	f103r.29	S	qokeey|chedy	1	1	0	0	0	qokeeechy shokeey qochey qokeey chal chedy	[qokeeechy:?] | [shokeey:?] | [qochey:?] | [qokeey:?] | [chal:?] | getrockneter Zustand	[qokeeechy:?] | [shokeey:?] | [qochey:?] | heiß am Ende des Grades | [chal:?] | trocken in der Mitte des Grades, abgeschlossen
f103r	f103r.3	S	chedy	0	1	0	0	0	yshdain sheek cheoty eeokal chedy chckhy or orol okaiin eeal ot kar otar chal	[yshdain:?] | [sheek:?] | [cheoty:?] | [eeokal:?] | getrockneter Zustand | [chckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [orol:?] | heiß, Grad III, im Ansatzrahmen | [eeal:?] | [ot:?] | [kar:?] | [otar:?] | [chal:?]	[yshdain:?] | [sheek:?] | [cheoty:?] | [eeokal:?] | trocken in der Mitte des Grades, abgeschlossen | [chckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [orol:?] | heiß, Grad III, im Ansatzrahmen | [eeal:?] | [ot:?] | [kar:?] | [otar:?] | [chal:?]
f103r	f103r.30	S	qokey|shedy	2	0	0	0	0	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	[pcholkchdy:?] | [sheckhy:?] | [qokey:?] | heiß, Grad III, im Ansatzrahmen | [shedy:?] | [chpchy:?] | [opchedy:?] | [oteeykshy:?] | [chdaly:?]	[pcholkchdy:?] | [sheckhy:?] | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | [opchedy:?] | [oteeykshy:?] | [chdaly:?]
f103r	f103r.32	S	okeey|shedy|qokedy|otedy	2	2	0	0	0	okeey shedy qokedy qokal shety otedy shcthy oraiin	heißer Ansatz, Bindungsstufe II | [shedy:?] | [qokedy:?] | heiße Substanz | [shety:?] | gekühlter Ansatz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Portion III	heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz | [shety:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | Portion III
f103r	f103r.33	S	qokeey|qokey|shedy|shedy	4	0	0	0	0	qokeey chechy qokey shckhy choldy qokal y shedy yteedy qotail shedy	[qokeey:?] | [chechy:?] | [qokey:?] | [shckhy:?] | [choldy:?] | heiße Substanz | [y:?] | [shedy:?] | [yteedy:?] | [qotail:?] | [shedy:?]	heiß am Ende des Grades | [chechy:?] | heiß in der Mitte des Grades | [shckhy:?] | [choldy:?] | heiße Substanz | [y:?] | feucht in der Mitte des Grades, abgeschlossen | [yteedy:?] | [qotail:?] | feucht in der Mitte des Grades, abgeschlossen
f103r	f103r.35	S	chey|qokeedy	1	1	0	0	0	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg	[qoker:?] | trocken, Grad II | [olain:?] | [chey:?] | heiß, Grad II | feuchtes Material | [shedain:?] | heißer Zustand, Bindungsstufe II | [ykeedy:?] | [lcheg:?]	[qoker:?] | trocken, Grad II | [olain:?] | trocken in der Mitte des Grades | heiß, Grad II | feuchtes Material | [shedain:?] | heiß am Ende des Grades, abgeschlossen | [ykeedy:?] | [lcheg:?]
f103r	f103r.36	S	chedy|okeedy|qokeedy|qokeey|shdy|otey|qokeey	5	2	0	0	0	okool chedy okeedy qokeedy qokeey shdy otey qokeey	[okool:?] | getrockneter Zustand | [okeedy:?] | heißer Zustand, Bindungsstufe II | [qokeey:?] | [shdy:?] | [otey:?] | [qokeey:?]	[okool:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | feucht am Anfang des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | heiß am Ende des Grades
f103r	f103r.37	S	qokeey|qokshy|qokeedy|qokchdy	3	1	0	0	0	pchedy qokeey qokeodair qokshy qokeedy qokchdy chsky eeey shalky	getrocknetes Pulver | [qokeey:?] | [qokeodair:?] | [qokshy:?] | heißer Zustand, Bindungsstufe II | [qokchdy:?] | [chsky:?] | [eeey:?] | [shalky:?]	getrocknetes Pulver | heiß am Ende des Grades | [qokeodair:?] | heiß und feucht am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | [chsky:?] | [eeey:?] | [shalky:?]
f103r	f103r.38	S	shedy|okeey	1	1	0	0	0	otechedy qokain shcthy chckhy lokeedy checkhy lokain shedy okeey	[otechedy:?] | heiß, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [chckhy:?] | [lokeedy:?] | [checkhy:?] | [lokain:?] | [shedy:?] | heißer Ansatz, Bindungsstufe II	[otechedy:?] | heiß, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [chckhy:?] | [lokeedy:?] | [checkhy:?] | [lokain:?] | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades
f103r	f103r.39	S	qokeey|shedy|oteey	3	0	0	0	0	ykeedy qokeey lsheey qotal shedy oteey	[ykeedy:?] | [qokeey:?] | [lsheey:?] | [qotal:?] | [shedy:?] | [oteey:?]	[ykeedy:?] | heiß am Ende des Grades | [lsheey:?] | [qotal:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades
f103r	f103r.4	S	qokedy|okedy|qokeey|okey	4	0	0	0	0	ychedy qokedy okedy qokeey okey chdar ol loty chedaraly	[ychedy:?] | [qokedy:?] | [okedy:?] | [qokeey:?] | [okey:?] | [chdar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loty:?] | [chedaraly:?]	[ychedy:?] | heiß in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | [chdar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [loty:?] | [chedaraly:?]
f103r	f103r.40	S	qokeey|otedy|qoteey	1	2	0	0	0	qokeey sheeol shckhy sheol shodyol aiin otedy qoteey lotar otam	[qokeey:?] | [sheeol:?] | [shckhy:?] | feuchtes Material | [shodyol:?] | Menge III | gekühlter Ansatz | kalt, Bindungsstufe II | [lotar:?] | [otam:?]	heiß am Ende des Grades | [sheeol:?] | [shckhy:?] | feuchtes Material | [shodyol:?] | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades | [lotar:?] | [otam:?]
f103r	f103r.41	S	qotey|oteedy|shey|qokeedy	2	2	0	0	0	cheol sheeey qotey oteeal oteedy shet sho keeo s shey qokeedy qokal dal	trockener Drogenstoff | [sheeey:?] | [qotey:?] | [oteeal:?] | [oteedy:?] | [shet:?] | feuchter Ansatz | [keeo:?] | [s:?] | feucht, attributiv gebunden | heißer Zustand, Bindungsstufe II | heiße Substanz | [dal:?]	trockener Drogenstoff | [sheeey:?] | kalt in der Mitte des Grades | [oteeal:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [shet:?] | feuchter Ansatz | [keeo:?] | [s:?] | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiße Substanz | [dal:?]
f103r	f103r.42	S	tshey	1	0	0	0	0	tshey sheol cheolshy chalal	[tshey:?] | feuchtes Material | [cheolshy:?] | [chalal:?]	kalt und feucht in der Mitte des Grades | feuchtes Material | [cheolshy:?] | [chalal:?]
f103r	f103r.43	S	sheey|sheedy	1	1	0	0	0	tar cheal ol sheey qotal sheal qokal sheedy okeshedy shokey qokaiin	[tar:?] | [cheal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | [qotal:?] | [sheal:?] | heiße Substanz | [sheedy:?] | [okeshedy:?] | [shokey:?] | heiß, Grad III	[tar:?] | [cheal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | [qotal:?] | [sheal:?] | heiße Substanz | feucht am Ende des Grades, abgeschlossen | [okeshedy:?] | [shokey:?] | heiß, Grad III
f103r	f103r.44	S	qokeey|shey|otshedy	2	1	0	0	0	odeeey qokeey shey sheal otshedy	[odeeey:?] | [qokeey:?] | feucht, attributiv gebunden | [sheal:?] | [otshedy:?]	[odeeey:?] | heiß am Ende des Grades | feucht in der Mitte des Grades | [sheal:?] | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen
f103r	f103r.45	S	qokeedy|qokeedy|chedy|qoteedy|oteedy	2	3	0	0	0	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y	heißer Zustand, Bindungsstufe II | heißer Zustand, Bindungsstufe II | feucht; nominal feuchtes Gut/Material | [shedar:?] | getrockneter Zustand | [qoteedy:?] | [oteedy:?] | [olkeol:?] | [ltar:?] | [y:?]	heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | [shedar:?] | trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | [olkeol:?] | [ltar:?] | [y:?]
f103r	f103r.46	S	keey|qokeey|shedy|qokeey|qokeey	5	0	0	0	0	chol keey qokeey cheol chorol shedy qokeey qokeey ol loiin chedan	trocken; nominal trockenes Gut/Material | [keey:?] | [qokeey:?] | trockener Drogenstoff | [chorol:?] | [shedy:?] | [qokeey:?] | [qokeey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholzzubereitung, Form III | [chedan:?]	trocken; nominal trockenes Gut/Material | heiß am Ende des Grades | heiß am Ende des Grades | trockener Drogenstoff | [chorol:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenholzzubereitung, Form III | [chedan:?]
f103r	f103r.48	S	qokeey|qokeey|kchy	3	0	0	0	0	polarar lshedy qotolaiin qokeey qokeey shkchy opchealol kchy sam	[polarar:?] | eingeweichtes Drogenholz | [qotolaiin:?] | [qokeey:?] | [qokeey:?] | [shkchy:?] | [opchealol:?] | [kchy:?] | Samen/Saatgut: Maß-/Einheitsform I	[polarar:?] | eingeweichtes Drogenholz | [qotolaiin:?] | heiß am Ende des Grades | heiß am Ende des Grades | [shkchy:?] | [opchealol:?] | heiß und trocken am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I
f103r	f103r.49	S	okeey|qokeey|qokeedy|shedy|qoky	2	3	0	0	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	heißer Ansatz, Bindungsstufe II | [lr:?] | Menge-/Klassenwert II | [l:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheed:?] | [qokeey:?] | feuchtes Material | heißer Zustand, Bindungsstufe II | [shedy:?] | heiße Grundform | [leeesain:?] | [am:?]	heißer Ansatz am Ende des Grades | [lr:?] | Menge-/Klassenwert II | [l:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheed:?] | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [leeesain:?] | [am:?]
f103r	f103r.5	S	shedy|oteey|qokey|shedy|okdy	5	0	0	0	0	pocharal okedar shedy oteey qokey lkar sheeky okalor shedy yt rkar ota okdy	[pocharal:?] | [okedar:?] | [shedy:?] | [oteey:?] | [qokey:?] | [lkar:?] | [sheeky:?] | [okalor:?] | [shedy:?] | [yt:?] | [rkar:?] | [ota:?] | [okdy:?]	[pocharal:?] | [okedar:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades | [lkar:?] | [sheeky:?] | [okalor:?] | feucht in der Mitte des Grades, abgeschlossen | [yt:?] | [rkar:?] | [ota:?] | heißer Ansatz am Anfang des Grades, abgeschlossen
f103r	f103r.50	S	shey|cheey|chey|qokeey|okeey|cheey	4	2	0	0	0	ssheey l shey qol cheey chey qokeey okeey qokain cheey qotain	[ssheey:?] | [l:?] | feucht, attributiv gebunden | [qol:?] | [cheey:?] | [chey:?] | [qokeey:?] | heißer Ansatz, Bindungsstufe II | heiß, Grad II | [cheey:?] | kalt im qo-Rahmen, Grad II	[ssheey:?] | [l:?] | feucht in der Mitte des Grades | [qol:?] | trocken am Ende des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | heißer Ansatz am Ende des Grades | heiß, Grad II | trocken am Ende des Grades | kalt im qo-Rahmen, Grad II
f103r	f103r.51	S	shey	0	1	0	0	0	saiin cheteey shey cheosaiin	Samen/Saatgut, Typ/Charge III | [cheteey:?] | feucht, attributiv gebunden | [cheosaiin:?]	Samen/Saatgut, Typ/Charge III | [cheteey:?] | feucht in der Mitte des Grades | [cheosaiin:?]
f103r	f103r.52	S	oteey|keedy|qokeey|qoty	3	1	0	0	0	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	[pchedal:?] | [oteey:?] | [qol:?] | [keedy:?] | [qokeey:?] | kalt, Grundform | [chepchy:?] | [qopchey:?] | [lkaiin:?] | [otalsy:?]	[pchedal:?] | kalter Ansatz am Ende des Grades | [qol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | kalt am Anfang des Grades | [chepchy:?] | [qopchey:?] | [lkaiin:?] | [otalsy:?]
f103r	f103r.53	S	qokedy|shdy|qokeey|chedy|qokeey|qokeey	5	1	0	0	0	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	eingeweichte Saat, Form I | [qokedy:?] | heiß, Grad III | [shdy:?] | [qokeey:?] | getrockneter Zustand | [qokeey:?] | [qokeey:?] | getrocknetes Drogenholz | [loty:?]	eingeweichte Saat, Form I | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad III | feucht am Anfang des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | [loty:?]
f103r	f103r.54	S	qokey|qoty	1	1	0	0	0	dsheey qoteeey darchedy qokey qoty	[dsheey:?] | [qoteeey:?] | [darchedy:?] | [qokey:?] | kalt, Grundform	[dsheey:?] | [qoteeey:?] | [darchedy:?] | heiß in der Mitte des Grades | kalt am Anfang des Grades
f103r	f103r.6	S	okeedy|okey|shedy|qotedy	4	0	0	0	0	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota san am	[ocheey:?] | Grad-/Maßwert II | [shek:?] | [okeedy:?] | [okey:?] | [shedy:?] | [qokealdy:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qotedy:?] | [qoto:?] | [ota:?] | [san:?] | [am:?]	[ocheey:?] | Grad-/Maßwert II | [shek:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades, abgeschlossen | [qokealdy:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalt in der Mitte des Grades, abgeschlossen | [qoto:?] | [ota:?] | [san:?] | [am:?]
f103r	f103r.7	S	chey|qokeey|shedy	3	0	0	0	0	saiin chey shs olshedy qokeey okeeody qoedy ol shedy	Samen/Saatgut, Typ/Charge III | [chey:?] | [shs:?] | [olshedy:?] | [qokeey:?] | [okeeody:?] | [qoedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?]	Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades | [shs:?] | [olshedy:?] | heiß am Ende des Grades | [okeeody:?] | [qoedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen
f103r	f103r.8	S	okey|chedy|okey	2	1	0	0	0	daroal okey chedy okey rain okechy qoisal qotar adchey ofeeo ltdy olkechdy lo	[daroal:?] | [okey:?] | getrockneter Zustand | [okey:?] | [rain:?] | [okechy:?] | [qoisal:?] | [qotar:?] | [adchey:?] | [ofeeo:?] | [ltdy:?] | [olkechdy:?] | [lo:?]	[daroal:?] | heißer Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades | [rain:?] | [okechy:?] | [qoisal:?] | [qotar:?] | [adchey:?] | [ofeeo:?] | [ltdy:?] | [olkechdy:?] | [lo:?]
f103r	f103r.9	S	okeey|shey|shey|shedy|otey	2	3	0	0	0	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	[oteeos:?] | [ar:?] | [cheal:?] | heißer Ansatz, Bindungsstufe II | feucht, attributiv gebunden | [lkaiin:?] | feucht, attributiv gebunden | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | [shedy:?] | [otey:?] | [l:?] | [dy:?] | [okeedaram:?]	[oteeos:?] | [ar:?] | [cheal:?] | heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades | [lkaiin:?] | feucht in der Mitte des Grades | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [l:?] | [dy:?] | [okeedaram:?]
f103v	f103v.1	S	qoky|qokeey|qokeey|shedy	3	1	0	0	0	pol dar olfchey qoky dy qokeey qokeey daiin okeedaky qoteiir shedy dal	Pulverstoff | [dar:?] | [olfchey:?] | heiße Grundform | [dy:?] | [qokeey:?] | [qokeey:?] | Grad-/Maßwert III | [okeedaky:?] | [qoteiir:?] | [shedy:?] | [dal:?]	Pulverstoff | [dar:?] | [olfchey:?] | heiß am Anfang des Grades | [dy:?] | heiß am Ende des Grades | heiß am Ende des Grades | Grad-/Maßwert III | [okeedaky:?] | [qoteiir:?] | feucht in der Mitte des Grades, abgeschlossen | [dal:?]
f103v	f103v.10	S	cheey|okeey|otedy	1	2	0	0	0	or cheey qokeeshy okeey loiin oy otedy lor aiin sheor qotain olldy	Teil-/Nominalträger; genaue Basisbedeutung offen | [cheey:?] | [qokeeshy:?] | heißer Ansatz, Bindungsstufe II | Drogenholzzubereitung, Form III | [oy:?] | gekühlter Ansatz | Holzportion | Menge III | [sheor:?] | kalt im qo-Rahmen, Grad II | [olldy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken am Ende des Grades | [qokeeshy:?] | heißer Ansatz am Ende des Grades | Drogenholzzubereitung, Form III | [oy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Holzportion | Menge III | [sheor:?] | kalt im qo-Rahmen, Grad II | [olldy:?]
