atom_id	event_id	physical_page	locus	surface	channel	component_position	component	abstract_core_de	register_expansion_de
P931-A00206	P912-E0089	f10r	f10r.12	odaiin	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00207	P912-E0089	f10r	f10r.12	odaiin	WORKSHOP_PROSE	2	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00208	P912-E0089	f10r	f10r.12	odaiin	WORKSHOP_PROSE	3	AIIN	SOLLWERT	Sollmaß
P931-A00209	P912-E0090	f10r	f10r.12	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00210	P912-E0091	f10r	f10r.12	qotchy	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00211	P912-E0091	f10r	f10r.12	qotchy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00212	P912-E0092	f10r	f10r.12	qotor	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00213	P912-E0092	f10r	f10r.12	qotor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00214	P912-E0093	f11r	f11r.1	tshol	WORKSHOP_PROSE	1	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00215	P912-E0093	f11r	f11r.1	tshol	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A00216	P912-E0093	f11r	f11r.1	tshol	WORKSHOP_PROSE	3	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00217	P912-E0094	f11r	f11r.1	schoal	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00218	P912-E0094	f11r	f11r.1	schoal	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00219	P912-E0094	f11r	f11r.1	schoal	WORKSHOP_PROSE	3	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A00220	P912-E0095	f11r	f11r.1	cfhy	WORKSHOP_PROSE	1	CFH	TRENNUNG	trennen
P931-A00221	P912-E0095	f11r	f11r.1	cfhy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00222	P912-E0096	f11r	f11r.1	shfydaiin	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00223	P912-E0096	f11r	f11r.1	shfydaiin	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00224	P912-E0096	f11r	f11r.1	shfydaiin	WORKSHOP_PROSE	3	AIIN	SOLLWERT	Sollmaß
P931-A00225	P912-E0097	f11r	f11r.1	cphy	WORKSHOP_PROSE	1	CPH	GEGENLAUF	umleiten
P931-A00226	P912-E0097	f11r	f11r.1	cphy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00227	P912-E0098	f11r	f11r.1	shey	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00228	P912-E0098	f11r	f11r.1	shey	WORKSHOP_PROSE	2	E	GRAD_1	kurz oder direkt
P931-A00229	P912-E0098	f11r	f11r.1	shey	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00230	P912-E0099	f11r	f11r.1	tchody	WORKSHOP_PROSE	1	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00231	P912-E0099	f11r	f11r.1	tchody	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00232	P912-E0099	f11r	f11r.1	tchody	WORKSHOP_PROSE	3	O	LAUF	Arbeitsgang ausführen
P931-A00233	P912-E0099	f11r	f11r.1	tchody	WORKSHOP_PROSE	4	DY	ABSCHLUSS	Arbeitsschritt schließen
P931-A00234	P912-E0100	f11r	f11r.1	shoyty	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00235	P912-E0100	f11r	f11r.1	shoyty	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00236	P912-E0100	f11r	f11r.1	shoyty	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00237	P912-E0100	f11r	f11r.1	shoyty	WORKSHOP_PROSE	4	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00238	P912-E0100	f11r	f11r.1	shoyty	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00239	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00240	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00241	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	3	CTH	BEREITSTATUS	bis bereit führen
P931-A00242	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	4	O	LAUF	Arbeitsgang ausführen
P931-A00243	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	5	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00244	P912-E0101	f11r	f11r.2	socthody	WORKSHOP_PROSE	6	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00245	P912-E0102	f11r	f11r.2	qodor	WORKSHOP_PROSE	1	CARRIER_Q	EINTRITT	neuen Kartenblock beginnen
P931-A00246	P912-E0102	f11r	f11r.2	qodor	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00247	P912-E0102	f11r	f11r.2	qodor	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00248	P912-E0102	f11r	f11r.2	qodor	WORKSHOP_PROSE	4	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00249	P912-E0103	f11r	f11r.2	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00250	P912-E0104	f11r	f11r.2	kshy	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A00251	P912-E0104	f11r	f11r.2	kshy	WORKSHOP_PROSE	2	SH	HALTEN	Arbeitsgegenstand halten
P931-A00252	P912-E0104	f11r	f11r.2	kshy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00253	P912-E0105	f11r	f11r.2	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00254	P912-E0106	f11r	f11r.2	ytchy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00255	P912-E0106	f11r	f11r.2	ytchy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00256	P912-E0106	f11r	f11r.2	ytchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00257	P912-E0107	f11r	f11r.2	ytchoky	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00258	P912-E0107	f11r	f11r.2	ytchoky	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00259	P912-E0107	f11r	f11r.2	ytchoky	WORKSHOP_PROSE	3	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A00260	P912-E0107	f11r	f11r.2	ytchoky	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00261	P912-E0108	f11r	f11r.2	kchol	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A00262	P912-E0108	f11r	f11r.2	kchol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00263	P912-E0109	f11r	f11r.2	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00264	P912-E0110	f11r	f11r.3	qoty	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00265	P912-E0110	f11r	f11r.3	qoty	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00266	P912-E0111	f11r	f11r.3	chol	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00267	P912-E0112	f11r	f11r.3	cthy	WORKSHOP_PROSE	1	CTH	BEREITSTATUS	bis bereit führen
P931-A00268	P912-E0112	f11r	f11r.3	cthy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00269	P912-E0113	f11r	f11r.3	dor	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00270	P912-E0113	f11r	f11r.3	dor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00271	P912-E0114	f11r	f11r.3	ykychy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00272	P912-E0114	f11r	f11r.3	ykychy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00273	P912-E0114	f11r	f11r.3	ykychy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00274	P912-E0114	f11r	f11r.3	ykychy	WORKSHOP_PROSE	4	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00275	P912-E0114	f11r	f11r.3	ykychy	WORKSHOP_PROSE	5	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00276	P912-E0115	f11r	f11r.3	choty	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00277	P912-E0115	f11r	f11r.3	choty	WORKSHOP_PROSE	2	OT	NAECHSTER	danach oder nächster Posten
P931-A00278	P912-E0115	f11r	f11r.3	choty	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00279	P912-E0116	f11r	f11r.3	dain	WORKSHOP_PROSE	1	AIN	EINHEIT	Portion
P931-A00280	P912-E0117	f11r	f11r.3	chaiin	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00281	P912-E0117	f11r	f11r.3	chaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A00282	P912-E0118	f11r	f11r.3	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00283	P912-E0119	f11r	f11r.3	dod	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00284	P912-E0119	f11r	f11r.3	dod	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00285	P912-E0119	f11r	f11r.3	dod	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00286	P912-E0120	f11r	f11r.4	dchol	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00287	P912-E0120	f11r	f11r.4	dchol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00288	P912-E0121	f11r	f11r.4	chy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00289	P912-E0122	f11r	f11r.4	kchy	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A00290	P912-E0122	f11r	f11r.4	kchy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00291	P912-E0123	f11r	f11r.4	dy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00292	P912-E0124	f11r	f11r.4	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00293	P912-E0125	f11r	f11r.5	tchol	WORKSHOP_PROSE	1	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00294	P912-E0125	f11r	f11r.5	tchol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00295	P912-E0126	f11r	f11r.5	shor	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00296	P912-E0126	f11r	f11r.5	shor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00297	P912-E0127	f11r	f11r.5	shor	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00298	P912-E0127	f11r	f11r.5	shor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00299	P912-E0128	f11r	f11r.5	dky	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00300	P912-E0128	f11r	f11r.5	dky	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00301	P912-E0128	f11r	f11r.5	dky	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00302	P912-E0129	f11r	f11r.5	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00303	P912-E0130	f11r	f11r.5	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00304	P912-E0131	f11r	f11r.5	cthy	WORKSHOP_PROSE	1	CTH	BEREITSTATUS	bis bereit führen
P931-A00305	P912-E0131	f11r	f11r.5	cthy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00306	P912-E0132	f11r	f11r.5	d	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00307	P912-E0133	f11r	f11r.5	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00308	P912-E0134	f11r	f11r.5	chodl	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00309	P912-E0134	f11r	f11r.5	chodl	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00310	P912-E0134	f11r	f11r.5	chodl	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00311	P912-E0134	f11r	f11r.5	chodl	WORKSHOP_PROSE	4	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A00312	P912-E0135	f11r	f11r.5	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00313	P912-E0136	f11r	f11r.6	odl	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00314	P912-E0136	f11r	f11r.6	odl	WORKSHOP_PROSE	2	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00315	P912-E0136	f11r	f11r.6	odl	WORKSHOP_PROSE	3	L	VERBINDUNG	entlang des Arbeitswegs führen
P931-A00316	P912-E0137	f11r	f11r.6	d	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00317	P912-E0138	f11r	f11r.6	s	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00318	P912-E0139	f11r	f11r.6	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00319	P912-E0140	f11r	f11r.6	otol	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00320	P912-E0140	f11r	f11r.6	otol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00321	P912-E0141	f11r	f11r.6	chaiin	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00322	P912-E0141	f11r	f11r.6	chaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A00323	P912-E0142	f11r	f11r.6	ykchor	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00324	P912-E0142	f11r	f11r.6	ykchor	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00325	P912-E0142	f11r	f11r.6	ykchor	WORKSHOP_PROSE	3	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00326	P912-E0142	f11r	f11r.6	ykchor	WORKSHOP_PROSE	4	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00327	P912-E0143	f11r	f11r.6	dair	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00328	P912-E0143	f11r	f11r.6	dair	WORKSHOP_PROSE	2	AIR	LAUFWEG	Flüssigkeits- oder Stationslauf
P931-A00329	P912-E0144	f11r	f11r.6	chody	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00330	P912-E0144	f11r	f11r.6	chody	WORKSHOP_PROSE	2	O	LAUF	Arbeitsgang ausführen
P931-A00331	P912-E0144	f11r	f11r.6	chody	WORKSHOP_PROSE	3	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00332	P912-E0144	f11r	f11r.6	chody	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00333	P912-E0145	f11r	f11r.6	cthy	WORKSHOP_PROSE	1	CTH	BEREITSTATUS	bis bereit führen
P931-A00334	P912-E0145	f11r	f11r.6	cthy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00335	P912-E0146	f11r	f11r.6	s	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00336	P912-E0147	f11r	f11r.6	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00337	P912-E0148	f11r	f11r.7	qotchy	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00338	P912-E0148	f11r	f11r.7	qotchy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00339	P912-E0149	f11r	f11r.7	okchol	WORKSHOP_PROSE	1	OK	AKTIVIEREN	Arbeitsgang ansetzen
P931-A00340	P912-E0149	f11r	f11r.7	okchol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00341	P912-E0150	f11r	f11r.7	cthy	WORKSHOP_PROSE	1	CTH	BEREITSTATUS	bis bereit führen
P931-A00342	P912-E0150	f11r	f11r.7	cthy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00343	P912-E0151	f11r	f11r.7	dy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00344	P912-E0152	f13r	f13r.1	torshor	WORKSHOP_PROSE	1	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00345	P912-E0152	f13r	f13r.1	torshor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00346	P912-E0152	f13r	f13r.1	torshor	WORKSHOP_PROSE	3	SH	HALTEN	Arbeitsgegenstand halten
P931-A00347	P912-E0152	f13r	f13r.1	torshor	WORKSHOP_PROSE	4	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00348	P912-E0153	f13r	f13r.1	opchy	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00349	P912-E0153	f13r	f13r.1	opchy	WORKSHOP_PROSE	2	P	EINSETZUNG	Material einsetzen
P931-A00350	P912-E0153	f13r	f13r.1	opchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00351	P912-E0154	f13r	f13r.1	shol	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00352	P912-E0154	f13r	f13r.1	shol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00353	P912-E0155	f13r	f13r.1	dy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00354	P912-E0156	f13r	f13r.1	qopchy	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00355	P912-E0156	f13r	f13r.1	qopchy	WORKSHOP_PROSE	2	P	EINSETZUNG	Material einsetzen
P931-A00356	P912-E0156	f13r	f13r.1	qopchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00357	P912-E0157	f13r	f13r.1	shol	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00358	P912-E0157	f13r	f13r.1	shol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00359	P912-E0158	f13r	f13r.1	opchor	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00360	P912-E0158	f13r	f13r.1	opchor	WORKSHOP_PROSE	2	P	EINSETZUNG	Material einsetzen
P931-A00361	P912-E0158	f13r	f13r.1	opchor	WORKSHOP_PROSE	3	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00362	P912-E0158	f13r	f13r.1	opchor	WORKSHOP_PROSE	4	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00363	P912-E0159	f13r	f13r.1	dypchy	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00364	P912-E0159	f13r	f13r.1	dypchy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00365	P912-E0159	f13r	f13r.1	dypchy	WORKSHOP_PROSE	3	P	EINSETZUNG	Material einsetzen
P931-A00366	P912-E0159	f13r	f13r.1	dypchy	WORKSHOP_PROSE	4	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00367	P912-E0160	f13r	f13r.1	dchg	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00368	P912-E0160	f13r	f13r.1	dchg	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00369	P912-E0160	f13r	f13r.1	dchg	WORKSHOP_PROSE	3	LOCAL_CHAR_G	G-LOKALZEICHEN	lokales Schreibzeichen
P931-A00370	P912-E0161	f13r	f13r.2	dchol	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00371	P912-E0161	f13r	f13r.2	dchol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00372	P912-E0162	f13r	f13r.2	chol	WORKSHOP_PROSE	1	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00373	P912-E0163	f13r	f13r.2	dol	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00374	P912-E0163	f13r	f13r.2	dol	WORKSHOP_PROSE	2	OL	FORTSETZUNG	im selben Arbeitsgang fortfahren
P931-A00375	P912-E0164	f13r	f13r.2	shkchy	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00376	P912-E0164	f13r	f13r.2	shkchy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00377	P912-E0164	f13r	f13r.2	shkchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00378	P912-E0165	f13r	f13r.2	ydal	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00379	P912-E0165	f13r	f13r.2	ydal	WORKSHOP_PROSE	2	AL	ZIEL	Ziel- oder Anschlussstelle
P931-A00380	P912-E0166	f13r	f13r.2	shy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00381	P912-E0167	f13r	f13r.2	ykchy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00382	P912-E0167	f13r	f13r.2	ykchy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00383	P912-E0167	f13r	f13r.2	ykchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00384	P912-E0168	f13r	f13r.2	qoty	WORKSHOP_PROSE	1	OT	NAECHSTER	danach oder nächster Posten
P931-A00385	P912-E0168	f13r	f13r.2	qoty	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00386	P912-E0169	f13r	f13r.2	daiin	WORKSHOP_PROSE	1	AIIN	SOLLWERT	Sollmaß
P931-A00387	P912-E0170	f13r	f13r.2	s	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00388	P912-E0171	f13r	f13r.2	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00389	P912-E0172	f13r	f13r.3	s	WORKSHOP_PROSE	1	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00390	P912-E0173	f13r	f13r.3	y	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00391	P912-E0174	f13r	f13r.3	dchor	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
P931-A00392	P912-E0174	f13r	f13r.3	dchor	WORKSHOP_PROSE	2	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00393	P912-E0174	f13r	f13r.3	dchor	WORKSHOP_PROSE	3	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00394	P912-E0175	f13r	f13r.3	shaiin	WORKSHOP_PROSE	1	SH	HALTEN	Arbeitsgegenstand halten
P931-A00395	P912-E0175	f13r	f13r.3	shaiin	WORKSHOP_PROSE	2	AIIN	SOLLWERT	Sollmaß
P931-A00396	P912-E0176	f13r	f13r.3	oeees	WORKSHOP_PROSE	1	O	LAUF	Arbeitsgang ausführen
P931-A00397	P912-E0176	f13r	f13r.3	oeees	WORKSHOP_PROSE	2	EEE	GRAD_3	vollständig
P931-A00398	P912-E0176	f13r	f13r.3	oeees	WORKSHOP_PROSE	3	S	AUSWAHL	Arbeitsvariante auswählen
P931-A00399	P912-E0177	f13r	f13r.3	ykor	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00400	P912-E0177	f13r	f13r.3	ykor	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00401	P912-E0177	f13r	f13r.3	ykor	WORKSHOP_PROSE	3	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00402	P912-E0178	f13r	f13r.3	chor	WORKSHOP_PROSE	1	CH	AUSWAHL_ENTNAHME	bezeichneten Anteil entnehmen
P931-A00403	P912-E0178	f13r	f13r.3	chor	WORKSHOP_PROSE	2	OR	EINTRAG	Ansatz oder Zubereitung
P931-A00404	P912-E0179	f13r	f13r.3	ytshy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00405	P912-E0179	f13r	f13r.3	ytshy	WORKSHOP_PROSE	2	T	EINSTELLUNG	Arbeitsgang einstellen
P931-A00406	P912-E0179	f13r	f13r.3	ytshy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00407	P912-E0180	f13r	f13r.3	ykchy	WORKSHOP_PROSE	1	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00408	P912-E0180	f13r	f13r.3	ykchy	WORKSHOP_PROSE	2	K	ZUORDNUNG	Material zugeben
P931-A00409	P912-E0180	f13r	f13r.3	ykchy	WORKSHOP_PROSE	3	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00410	P912-E0181	f13r	f13r.3	kchy	WORKSHOP_PROSE	1	K	ZUORDNUNG	Material zugeben
P931-A00411	P912-E0181	f13r	f13r.3	kchy	WORKSHOP_PROSE	2	Y	REFERENT	dieser Arbeitsgegenstand
P931-A00412	P912-E0182	f13r	f13r.3	dar	WORKSHOP_PROSE	1	D_ADDR	UNTERADRESSE	bezeichneter Teil
