page	locus	event_index	surface_display_only	opaque_astro_id	page_local_role	complete_local_default_en	source_class	confidence	orientation_status	cross_page_identity	interpretive_limit
f69v	f69v.3	6	ar	ASTRO_f69v_003_06	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	keep the usual measure	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	7	chy	ASTRO_f69v_003_07	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	continue to the next station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	8	qoteor	ASTRO_f69v_003_08	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	repeat only once	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	9	cho	ASTRO_f69v_003_09	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	close the consultation	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	10	qotair	ASTRO_f69v_003_10	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	11	chda	ASTRO_f69v_003_11	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	12	oteeal	ASTRO_f69v_003_12	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	13	cheor	ASTRO_f69v_003_13	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	apply the remedy	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	14	ar	ASTRO_f69v_003_14	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	15	air	ASTRO_f69v_003_15	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	keep the usual measure	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	16	oteody	ASTRO_f69v_003_16	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	continue to the next station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	17	ytyd	ASTRO_f69v_003_17	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	repeat only once	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	18	a	ASTRO_f69v_003_18	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	close the consultation	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	19	dchy	ASTRO_f69v_003_19	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	20	otoly	ASTRO_f69v_003_20	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	21	okeodal	ASTRO_f69v_003_21	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	if the condition is favourable	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	22	oteoarar	ASTRO_f69v_003_22	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	apply the remedy	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	23	cheteeser	ASTRO_f69v_003_23	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	if adverse, withhold it	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	24	dair	ASTRO_f69v_003_24	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	keep the usual measure	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	25	chey	ASTRO_f69v_003_25	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	continue to the next station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	26	okody	ASTRO_f69v_003_26	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	repeat only once	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	27	dal	ASTRO_f69v_003_27	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	close the consultation	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	28	oteey	ASTRO_f69v_003_28	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	when the Moon reaches the station	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.3	29	oteey	ASTRO_f69v_003_29	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	inspect the pictured schedule	SCHEDULE_RULE_PROSE	.17	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.4	1	okeey	ASTRO_f69v_004_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for a warm bath	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.4	2	sar	ASTRO_f69v_004_02	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	especially after sunset	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.5	1	okeo	ASTRO_f69v_005_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	use a cool washing	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.5	2	dy	ASTRO_f69v_005_02	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	then stop	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.6	1	ochoyk	ASTRO_f69v_006_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	avoid bloodletting	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.7	1	ykeey	ASTRO_f69v_007_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for anointing	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.8	1	ytory	ASTRO_f69v_008_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	apply to the upper body	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.9	1	oeesy	ASTRO_f69v_009_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	rest and give no purge	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.10	1	ytody	ASTRO_f69v_010_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	complete a single rinse	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.11	1	okody	ASTRO_f69v_011_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	draw off excess fluid	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.12	1	otody	ASTRO_f69v_012_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	avoid a hot bath	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.13	1	okeal	ASTRO_f69v_013_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	apply below the waist	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.14	1	okeod	ASTRO_f69v_014_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for bathing	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.15	1	oteeys	ASTRO_f69v_015_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	repeat the wash once	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.16	1	oteol	ASTRO_f69v_016_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	use the same preparation	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.17	1	ykeydy	ASTRO_f69v_017_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	bathe until gently warm	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.18	1	okeod	ASTRO_f69v_018_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for bathing	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.19	1	saral	ASTRO_f69v_019_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	anoint the affected place	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.20	1	saiir	ASTRO_f69v_020_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	keep the patient at rest	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.21	1	okolar	ASTRO_f69v_021_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	use a smaller measure	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.22	1	ykeody	ASTRO_f69v_022_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	rinse and finish	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.23	1	sarydy	ASTRO_f69v_023_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	avoid a second application	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.24	1	otchy	ASTRO_f69v_024_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	use the dried herb	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.25	1	okeey	ASTRO_f69v_025_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for a warm bath	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.25	2	dy	ASTRO_f69v_025_02	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	then stop	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.26	1	okey	ASTRO_f69v_026_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	make the ordinary bath	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.26	2	d	ASTRO_f69v_026_02	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	under the stated limit	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.27	1	okeod	ASTRO_f69v_027_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	favorable for bathing	MANSION_ELECTION_RULE	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.28	1	okodchy	ASTRO_f69v_028_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	strain the herbal liquor	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.29	1	okeody	ASTRO_f69v_029_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	pour and finish	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.30	1	okcheys	ASTRO_f69v_030_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	apply a warm cloth	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.31	1	oar	ASTRO_f69v_031_01	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	observe the mansion	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f69v	f69v.31	2	alys	ASTRO_f69v_031_02	INDEPENDENT_TWENTY_EIGHT_RULE_SCHEDULE	withhold treatment if weak	MANSION_ELECTION_RULE|CONTEXT_DEFAULT	0.24	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
