local_group_id	diagram_id	page	source_locus	locus_ordinal_editorial	group_index_within_locus	surface_display_only	instrument_component	technical_group_role	local_lookup_address	concrete_technical_function_German	medical_election_comparator_local_only	orientation_contract	crosspage_contract	semantic_status	source_lineage
A1:G185	A1	f67r2	f67r2.74	74	8	okeeody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G08	Lookup-Anweisungsblock I35 lesen; Fragment 08 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G186	A1	f67r2	f67r2.74	74	9	qokoaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G09	Lookup-Anweisungsblock I35 lesen; Fragment 09 als opaken Merker bewahren	at night	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G187	A1	f67r2	f67r2.74	74	10	odain	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G10	Lookup-Anweisungsblock I35 lesen; Fragment 10 als opaken Merker bewahren	in the morning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G188	A1	f67r2	f67r2.74	74	11	ar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G11	Lookup-Anweisungsblock I35 lesen; Fragment 11 als opaken Merker bewahren	for the sick person	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G189	A1	f67r2	f67r2.74	74	12	air	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G12	Lookup-Anweisungsblock I35 lesen; Fragment 12 als opaken Merker bewahren	at the affected place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G190	A1	f67r2	f67r2.74	74	13	ay	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G13	Lookup-Anweisungsblock I35 lesen; Fragment 13 als opaken Merker bewahren	repeat once	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G001	A2	f68r1	f68r1.1	1	1	shokchy	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G01	Katalogkopf-Fragment 01.01 lesen; keine Stationsnummer ableiten	identify	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G002	A2	f68r1	f68r1.1	1	2	chteey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G02	Katalogkopf-Fragment 01.02 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G003	A2	f68r1	f68r1.1	1	3	choteey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G03	Katalogkopf-Fragment 01.03 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G004	A2	f68r1	f68r1.1	1	4	cphol	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G04	Katalogkopf-Fragment 01.04 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G005	A2	f68r1	f68r1.1	1	5	cheor	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G05	Katalogkopf-Fragment 01.05 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G006	A2	f68r1	f68r1.1	1	6	opcheeol	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G06	Katalogkopf-Fragment 01.06 lesen; keine Stationsnummer ableiten	identify	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G007	A2	f68r1	f68r1.1	1	7	otor	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G07	Katalogkopf-Fragment 01.07 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G008	A2	f68r1	f68r1.1	1	8	choctheeey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G08	Katalogkopf-Fragment 01.08 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G009	A2	f68r1	f68r1.1	1	9	okchoal	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L01:G09	Katalogkopf-Fragment 01.09 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G010	A2	f68r1	f68r1.2	2	1	tochso	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G01	Katalogkopf-Fragment 02.01 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G011	A2	f68r1	f68r1.2	2	2	otchl	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G02	Katalogkopf-Fragment 02.02 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G012	A2	f68r1	f68r1.2	2	3	qokeeedy	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G03	Katalogkopf-Fragment 02.03 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G013	A2	f68r1	f68r1.2	2	4	cheey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G04	Katalogkopf-Fragment 02.04 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G014	A2	f68r1	f68r1.2	2	5	cheeteey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G05	Katalogkopf-Fragment 02.05 lesen; keine Stationsnummer ableiten	identify	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G015	A2	f68r1	f68r1.2	2	6	yteody	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G06	Katalogkopf-Fragment 02.06 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G016	A2	f68r1	f68r1.2	2	7	chpor	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G07	Katalogkopf-Fragment 02.07 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G017	A2	f68r1	f68r1.2	2	8	cheokorchey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G08	Katalogkopf-Fragment 02.08 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G018	A2	f68r1	f68r1.2	2	9	chod	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L02:G09	Katalogkopf-Fragment 02.09 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G019	A2	f68r1	f68r1.3	3	1	ykor	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G01	Katalogkopf-Fragment 03.01 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G020	A2	f68r1	f68r1.3	3	2	shey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G02	Katalogkopf-Fragment 03.02 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G021	A2	f68r1	f68r1.3	3	3	qocheey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G03	Katalogkopf-Fragment 03.03 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G022	A2	f68r1	f68r1.3	3	4	chokal	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G04	Katalogkopf-Fragment 03.04 lesen; keine Stationsnummer ableiten	identify	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G023	A2	f68r1	f68r1.3	3	5	okeey	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G05	Katalogkopf-Fragment 03.05 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G024	A2	f68r1	f68r1.3	3	6	ror	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G06	Katalogkopf-Fragment 03.06 lesen; keine Stationsnummer ableiten	by its drawn place	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G025	A2	f68r1	f68r1.3	3	7	eckhear	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G07	Katalogkopf-Fragment 03.07 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G026	A2	f68r1	f68r1.3	3	8	daram	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L03:G08	Katalogkopf-Fragment 03.08 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G027	A2	f68r1	f68r1.4	4	1	dchor	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L04:G01	Katalogkopf-Fragment 04.01 lesen; keine Stationsnummer ableiten	and consult its rule	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G028	A2	f68r1	f68r1.4	4	2	okaiiin	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L04:G02	Katalogkopf-Fragment 04.02 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G029	A2	f68r1	f68r1.5	5	1	yky	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L05:G01	Katalogkopf-Fragment 05.01 lesen; keine Stationsnummer ableiten	without changing the catalogue order	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G030	A2	f68r1	f68r1.6	6	1	dary	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L06:G01	Katalogkopf-Fragment 06.01 lesen; keine Stationsnummer ableiten	identify	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G031	A2	f68r1	f68r1.7	7	1	chkchykoly	HEADER	CATALOGUE_HEADER_FRAGMENT	A2:HEADER:L07:G01	Katalogkopf-Fragment 07.01 lesen; keine Stationsnummer ableiten	the lunar station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G032	A2	f68r1	f68r1.8	8	1	okodaly	CENTER	CENTRAL_OWNER_KEY	A2:CENTER:G01	Zentralen Katalogbesitzer als opaken Mittelpunkt setzen	the Moon governing the twenty-eight stations	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G033	A2	f68r1	f68r1.9	9	1	odchecthy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.9:G01	Gezeichnete Ortsadresse f68r1.9 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.9	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G034	A2	f68r1	f68r1.10	10	1	otcheody	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.10:G01	Gezeichnete Ortsadresse f68r1.10 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.10	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G035	A2	f68r1	f68r1.11	11	1	okoaly	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.11:G01	Gezeichnete Ortsadresse f68r1.11 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.11	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G036	A2	f68r1	f68r1.12	12	1	chocfhy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.12:G01	Gezeichnete Ortsadresse f68r1.12 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.12	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G037	A2	f68r1	f68r1.13	13	1	octhey	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.13:G01	Gezeichnete Ortsadresse f68r1.13 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.13	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G038	A2	f68r1	f68r1.14	14	1	otshey	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.14:G01	Gezeichnete Ortsadresse f68r1.14 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.14	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G039	A2	f68r1	f68r1.15	15	1	otydy	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.15:G01	Gezeichnete Ortsadresse f68r1.15 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.15	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A2:G040	A2	f68r1	f68r1.16	16	1	okear	STATION_28	SPATIAL_ADDRESS_LABEL	A2:LOC:f68r1.16:G01	Gezeichnete Ortsadresse f68r1.16 nach Bildlage aufsuchen und ihr lokales Label bewahren	noncentral lunar station at source locus f68r1.16	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
