statement_id	record_unit_id	page	scribe_id	tuple_sequence	original_surface_sequence	scribe_surface_sequence	line_broken_copy	changed_token_count	current_minimal_card_reading_de	current_owner_reading_de	selected_source_vocabulary_de	current_controlled_unit_reading_de	semantic_policy	surface_change_may_change_meaning	legacy_rich_readback_status
H3-S002	H3	f11r	S1_BARE_MASTER	577c03a928d674d420d7	shoyty	shoyty	shoyty	0	Zutatenteil	Bei der ganzen dicht blau bekrönten Bildpflanze: Zutatenteil.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S002	H3	f11r	S2_Q_CELL_SCRIBE	577c03a928d674d420d7	shoyty	shoyty	shoyty	0	Zutatenteil	Bei der ganzen dicht blau bekrönten Bildpflanze: Zutatenteil.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S002	H3	f11r	S3_S_LINE_SCRIBE	577c03a928d674d420d7	shoyty	shoyty	shoyty	0	Zutatenteil	Bei der ganzen dicht blau bekrönten Bildpflanze: Zutatenteil.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S002	H3	f11r	S4_MIXED_COMPACT	577c03a928d674d420d7	shoyty	shoyty	shoyty	0	Zutatenteil	Bei der ganzen dicht blau bekrönten Bildpflanze: Zutatenteil.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S003	H3	f11r	S1_BARE_MASTER	d665560c8ff80799a82c b921a237be883a820352 b2812c8283c3a62438bd b921a237be883a820352 2f1c5e56e8f0ff459065	dchol chy kchy dy daiin	dchol chey kchy chey aiin	dchol chey kchy chey aiin	3	vorher + weiter; dies; bearbeiten + dies; dies; Sollwert	Bei der ganzen dicht blau bekrönten Bildpflanze: vorher + weiter; dies; bearbeiten + dies; dies; Sollwert.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S003	H3	f11r	S2_Q_CELL_SCRIBE	d665560c8ff80799a82c b921a237be883a820352 b2812c8283c3a62438bd b921a237be883a820352 2f1c5e56e8f0ff459065	dchol chy kchy dy daiin	dchol chey kchy chey aiin	dchol chey kchy chey aiin	3	vorher + weiter; dies; bearbeiten + dies; dies; Sollwert	Bei der ganzen dicht blau bekrönten Bildpflanze: vorher + weiter; dies; bearbeiten + dies; dies; Sollwert.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S003	H3	f11r	S3_S_LINE_SCRIBE	d665560c8ff80799a82c b921a237be883a820352 b2812c8283c3a62438bd b921a237be883a820352 2f1c5e56e8f0ff459065	dchol chy kchy dy daiin	schol chey kchy shy aiin	schol chey kchy / shy aiin	4	vorher + weiter; dies; bearbeiten + dies; dies; Sollwert	Bei der ganzen dicht blau bekrönten Bildpflanze: vorher + weiter; dies; bearbeiten + dies; dies; Sollwert.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S003	H3	f11r	S4_MIXED_COMPACT	d665560c8ff80799a82c b921a237be883a820352 b2812c8283c3a62438bd b921a237be883a820352 2f1c5e56e8f0ff459065	dchol chy kchy dy daiin	schol y kchy y saiin	schol y kchy y / saiin	4	vorher + weiter; dies; bearbeiten + dies; dies; Sollwert	Bei der ganzen dicht blau bekrönten Bildpflanze: vorher + weiter; dies; bearbeiten + dies; dies; Sollwert.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S004	H3	f11r	S1_BARE_MASTER	a48efd6c4491a046ba78 322281bd391aa621f568 e0b630cb1b5df5e7105b b921a237be883a820352	qotchy okchol cthy dy	qotchy okchol checthy chey	qotchy okchol checthy chey	2	danach + dies; ansetzen + weiter; bereit + dies; dies	Bei der ganzen dicht blau bekrönten Bildpflanze: danach + dies; ansetzen + weiter; bereit + dies; dies.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S004	H3	f11r	S2_Q_CELL_SCRIBE	a48efd6c4491a046ba78 322281bd391aa621f568 e0b630cb1b5df5e7105b b921a237be883a820352	qotchy okchol cthy dy	qotchy okchol checthy chey	qotchy okchol checthy chey	2	danach + dies; ansetzen + weiter; bereit + dies; dies	Bei der ganzen dicht blau bekrönten Bildpflanze: danach + dies; ansetzen + weiter; bereit + dies; dies.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S004	H3	f11r	S3_S_LINE_SCRIBE	a48efd6c4491a046ba78 322281bd391aa621f568 e0b630cb1b5df5e7105b b921a237be883a820352	qotchy okchol cthy dy	qotchy okchol checthy shy	qotchy okchol checthy / shy	2	danach + dies; ansetzen + weiter; bereit + dies; dies	Bei der ganzen dicht blau bekrönten Bildpflanze: danach + dies; ansetzen + weiter; bereit + dies; dies.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H3-S004	H3	f11r	S4_MIXED_COMPACT	a48efd6c4491a046ba78 322281bd391aa621f568 e0b630cb1b5df5e7105b b921a237be883a820352	qotchy okchol cthy dy	qotchy okchol cthy y	qotchy okchol cthy y	1	danach + dies; ansetzen + weiter; bereit + dies; dies	Bei der ganzen dicht blau bekrönten Bildpflanze: danach + dies; ansetzen + weiter; bereit + dies; dies.	Bildpflanze; Blüte; Blatt; Auszugsmedium; Tuch; Auszug; Endprodukt; Träger; Auftrag	Blüte und Blatt der Bildpflanze im Auszugsmedium ansetzen, durch Tuch auswringen, absetzen und nachseihen. Den Auszug als Endprodukt halten; einen Teil mit Träger als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S001	H4	f55v	S1_BARE_MASTER	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain ykan ody	2	ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen	Bei der ganzen breitblättrigen rispigen Bildpflanze: ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S001	H4	f55v	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain ykan ody	2	ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen	Bei der ganzen breitblättrigen rispigen Bildpflanze: ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S001	H4	f55v	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain / ykan ody	2	ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen	Bei der ganzen breitblättrigen rispigen Bildpflanze: ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S001	H4	f55v	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain ykan / ody	2	ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen	Bei der ganzen breitblättrigen rispigen Bildpflanze: ansetzen + Sollwert; Sollwert; dies + Anteil; dies + Anteil; kühlen.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S002	H4	f55v	S1_BARE_MASTER	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	daiin chedy talam	aiin chdy talam	aiin chdy talam	2	Sollwert; umsetzen + dies; am Ziel verwahren	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; umsetzen + dies; am Ziel verwahren.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S002	H4	f55v	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	daiin chedy talam	aiin chdy talam	aiin chdy talam	2	Sollwert; umsetzen + dies; am Ziel verwahren	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; umsetzen + dies; am Ziel verwahren.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S002	H4	f55v	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	daiin chedy talam	saiin chdy talam	saiin chdy talam	2	Sollwert; umsetzen + dies; am Ziel verwahren	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; umsetzen + dies; am Ziel verwahren.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S002	H4	f55v	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	daiin chedy talam	saiin chdy talam	saiin chdy talam	2	Sollwert; umsetzen + dies; am Ziel verwahren	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; umsetzen + dies; am Ziel verwahren.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S003	H4	f55v	S1_BARE_MASTER	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende	Bei der ganzen breitblättrigen rispigen Bildpflanze: dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S003	H4	f55v	S2_Q_CELL_SCRIBE	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende	Bei der ganzen breitblättrigen rispigen Bildpflanze: dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S003	H4	f55v	S3_S_LINE_SCRIBE	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky / oldy	0	dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende	Bei der ganzen breitblättrigen rispigen Bildpflanze: dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S003	H4	f55v	S4_MIXED_COMPACT	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende	Bei der ganzen breitblättrigen rispigen Bildpflanze: dies + Sollwert; Auszug + Quelle; wärmen + länger + dies; weiter + Ende.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S004	H4	f55v	S1_BARE_MASTER	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	aiin okal oltchy or y orain	aiin okal oltchy chor chey orain	aiin okal oltchy chor chey orain	2	Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S004	H4	f55v	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	aiin okal oltchy or y orain	aiin okal oltchy chor chey orain	aiin okal oltchy chor chey orain	2	Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S004	H4	f55v	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	aiin okal oltchy or y orain	saiin okal oltchy shor chey orain	saiin okal oltchy / shor chey orain	3	Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H4-S004	H4	f55v	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	aiin okal oltchy or y orain	saiin okal oltchy or shy orain	saiin okal oltchy or / shy orain	2	Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil	Bei der ganzen breitblättrigen rispigen Bildpflanze: Sollwert; ansetzen + Ziel; weiter + bereit + dies; Ansatz; dies; Ansatz + Anteil.	Bildpflanze; Blatt; Auszugsmedium; Gefäß; Tuch; Auszug; Binder; Auftrag	Blatt der Bildpflanze mit Auszugsmedium im Gefäß ansetzen und halten. Durch Tuch auswringen, den Auszug sammeln, mit Binder verbinden und als Auftrag verwenden.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H5-S001	H5	f56r	S1_BARE_MASTER	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin cho kchol otchor choky al	chochor cho chodaly aiin cho kchol otchor choky al	3	Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollwert; Zutat; bearbeiten + weiter; danach + Ansatz; ansetzen + dies; Ziel	Bei der ganzen mehrköpfigen stacheligen Bildpflanze: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollwert; Zutat; bearbeiten + weiter; danach + Ansatz; ansetzen + dies; Ziel.	Bildpflanze; Kraut; Wasser; Auszugsmedium; Tuch; Auszug; Binder; Endprodukt; Auftrag	Kraut der Bildpflanze mit Wasser und Auszugsmedium ansetzen. Durch Tuch trennen und den Auszug sammeln. Mit Binder als Endprodukt verwenden oder als Auftrag einsetzen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
H5-S001	H5	f56r	S2_Q_CELL_SCRIBE	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin cho kchol otchor choky al	chochor cho chodaly aiin cho kchol otchor choky al	3	Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollwert; Zutat; bearbeiten + weiter; danach + Ansatz; ansetzen + dies; Ziel	Bei der ganzen mehrköpfigen stacheligen Bildpflanze: Zutatenansatz; Eingangsposten oder Zutat; diese Zutat zur Stelle bringen; Sollwert; Zutat; bearbeiten + weiter; danach + Ansatz; ansetzen + dies; Ziel.	Bildpflanze; Kraut; Wasser; Auszugsmedium; Tuch; Auszug; Binder; Endprodukt; Auftrag	Kraut der Bildpflanze mit Wasser und Auszugsmedium ansetzen. Durch Tuch trennen und den Auszug sammeln. Mit Binder als Endprodukt verwenden oder als Auftrag einsetzen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
