occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M00186	f103v	f103v.34	34	7	qokaiin	qoka	2	3	III	S	B	3	1	daiin sheey ol chey qok shey qokaiin checkhy otedy lshey lchdy
G626-M00187	f103v	f103v.35	35	7	chtain	chta	1	2	II	S	B	3	1	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly
G626-M00188	f103v	f103v.36	36	1	saiin	sa	2	3	III	S	B	3	1	saiin shey qokeey oshey olshedy
G626-M00189	f103v	f103v.37	37	2	qokain	qoka	1	2	II	S	B	3	1	olshey qokain ol shey qokeshe lsheok shdy qcphey chetydar
G626-M00190	f103v	f103v.39	39	8	aiin	a	2	3	III	S	B	3	0	polshor keeolshey okey lcharar shol okeedar shes aiin oty lchdy
G626-M00191	f103v	f103v.40	40	4	qoain	qoa	1	2	II	S	B	3	1	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
G626-M00192	f103v	f103v.40	40	7	qokaiin	qoka	2	3	III	S	B	3	0	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
G626-M00193	f103v	f103v.40	40	10	rain	ra	1	2	II	S	B	3	1	yteey sheal shey qoain ol keey qokaiin shckhy lchedy rain
G626-M00194	f103v	f103v.41	41	1	daiin	da	2	3	III	S	B	3	1	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar
G626-M00195	f103v	f103v.42	42	2	sheykain	sheyka	1	2	II	S	B	3	0	yshey sheykain chey rar arol chsaly
G626-M00196	f103v	f103v.43	43	1	orain	ora	1	2	II	S	B	3	1	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy
G626-M00197	f103v	f103v.43	43	3	qokaiin	qoka	2	3	III	S	B	3	1	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy
G626-M00198	f103v	f103v.44	44	1	qkain	qka	1	2	II	S	B	3	1	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro
G626-M00199	f103v	f103v.44	44	6	rain	ra	1	2	II	S	B	3	0	qkain shey ar ar oky rain chckhy shedy qokeory lteedy ro
G626-M00200	f103v	f103v.45	45	5	lkain	lka	1	2	II	S	B	3	1	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly
G626-M00201	f103v	f103v.45	45	9	ain	a	1	2	II	S	B	3	0	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly
G626-M00202	f103v	f103v.46	46	1	tain	ta	1	2	II	S	B	3	1	tain shol qokain chckhy rorol chdy raly osaiin chary
G626-M00203	f103v	f103v.46	46	3	qokain	qoka	1	2	II	S	B	3	1	tain shol qokain chckhy rorol chdy raly osaiin chary
G626-M00204	f103v	f103v.46	46	8	osaiin	osa	2	3	III	S	B	3	0	tain shol qokain chckhy rorol chdy raly osaiin chary
G626-M00205	f104r	f104r.1	1	7	shedaiin	sheda	2	3	III	S	B	3	0	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain
G626-M00206	f104r	f104r.1	1	10	sain	sa	1	2	II	S	B	3	1	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain
G626-M00207	f104r	f104r.2	2	3	aiin	a	2	3	III	S	B	3	1	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram
G626-M00208	f104r	f104r.2	2	5	cheedaiin	cheeda	2	3	III	S	B	3	0	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram
G626-M00209	f104r	f104r.2	2	8	aiin	a	2	3	III	S	B	3	0	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram
G626-M00210	f104r	f104r.2	2	12	aiin	a	2	3	III	S	B	3	0	o ar aiin yteeody cheedaiin cheodar s aiin chey tair os aiin chcthedy teedaram
G626-M00211	f104r	f104r.4	4	6	qodaiin	qoda	2	3	III	S	B	3	1	o l sheedy qokeedy chedal qodaiin qodaiin chry
G626-M00212	f104r	f104r.4	4	7	qodaiin	qoda	2	3	III	S	B	3	0	o l sheedy qokeedy chedal qodaiin qodaiin chry
G626-M00213	f104r	f104r.5	5	2	qotaiin	qota	2	3	III	S	B	3	1	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod
G626-M00214	f104r	f104r.6	6	3	aiin	a	2	3	III	S	B	3	1	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G626-M00215	f104r	f104r.6	6	6	dain	da	1	2	II	S	B	3	1	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G626-M00216	f104r	f104r.6	6	9	qotain	qota	1	2	II	S	B	3	1	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G626-M00217	f104r	f104r.6	6	11	otain	ota	1	2	II	S	B	3	0	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam
G626-M00218	f104r	f104r.7	7	3	odaiin	oda	2	3	III	S	B	3	1	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim
G626-M00219	f104r	f104r.7	7	5	qodain	qoda	1	2	II	S	B	3	1	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim
G626-M00220	f104r	f104r.7	7	8	qodain	qoda	1	2	II	S	B	3	1	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim
G626-M00221	f104r	f104r.8	8	5	qokaiin	qoka	2	3	III	S	B	3	1	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr
G626-M00222	f104r	f104r.13	13	2	qodain	qoda	1	2	II	S	B	3	1	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy
G626-M00223	f104r	f104r.13	13	5	lkain	lka	1	2	II	S	B	3	1	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy
G626-M00224	f104r	f104r.14	14	1	daiin	da	2	3	III	S	B	3	1	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal
G626-M00225	f104r	f104r.14	14	2	choaiin	choa	2	3	III	S	B	3	1	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal
G626-M00226	f104r	f104r.14	14	6	saiin	sa	2	3	III	S	B	3	1	daiin choaiin qokechy qotal cheolor saiin olkeechey otal ol oeeal
G626-M00227	f104r	f104r.15	15	2	chodaiin	choda	2	3	III	S	B	3	0	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin
G626-M00228	f104r	f104r.15	15	7	kaiin	ka	2	3	III	S	B	3	1	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin
G626-M00229	f104r	f104r.15	15	8	cheodaiin	cheoda	2	3	III	S	B	3	0	sor chodaiin chody okar otolkeechdy okal kaiin cheodaiin
G626-M00230	f104r	f104r.18	18	2	qokain	qoka	1	2	II	S	B	3	1	dcheeokeody qokain qolar or chockhar otalkshedy
G626-M00231	f104r	f104r.19	19	1	toaiin	toa	2	3	III	S	B	3	1	toaiin chdar otar shd qotar olkchedy cheokeey kary opair otor airod lshd
G626-M00232	f104r	f104r.20	20	4	qokaiin	qoka	2	3	III	S	B	3	1	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
G626-M00233	f104r	f104r.20	20	8	cheeekan	cheeeka	0	1	I	S	B	3	0	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
G626-M00234	f104r	f104r.20	20	10	ain	a	1	2	II	S	B	3	1	dsheoy qocthey qokchdy qokaiin chol rar cheody cheeekan ar ain ar alam
G626-M00235	f104r	f104r.21	21	2	qokaiin	qoka	2	3	III	S	B	3	1	dsheedy qokaiin chear olkchedy charaiin
G626-M00236	f104r	f104r.21	21	5	charaiin	chara	2	3	III	S	B	3	1	dsheedy qokaiin chear olkchedy charaiin
G626-M00237	f104r	f104r.22	22	11	taiin	ta	2	3	III	S	B	3	1	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam
G626-M00238	f104r	f104r.23	23	6	lkain	lka	1	2	II	S	B	3	1	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol
G626-M00239	f104r	f104r.24	24	1	daiin	da	2	3	III	S	B	3	1	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam
G626-M00240	f104r	f104r.24	24	7	lkaiin	lka	2	3	III	S	B	3	1	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam
G626-M00241	f104r	f104r.25	25	4	qodaiin	qoda	2	3	III	S	B	3	1	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
G626-M00242	f104r	f104r.25	25	8	raiin	ra	2	3	III	S	B	3	1	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
G626-M00243	f104r	f104r.25	25	9	otain	ota	1	2	II	S	B	3	1	sar okair chckhey qodaiin chckhy checkhd l raiin otain ar airam
G626-M00244	f104r	f104r.27	27	2	qokaiin	qoka	2	3	III	S	B	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G626-M00245	f104r	f104r.27	27	3	qotaiin	qota	2	3	III	S	B	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G626-M00246	f104r	f104r.27	27	7	cphaiin	cpha	2	3	III	S	B	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G626-M00247	f104r	f104r.27	27	8	daiin	da	2	3	III	S	B	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G626-M00248	f104r	f104r.27	27	11	qoparaiin	qopara	2	3	III	S	B	3	1	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin
G626-M00249	f104r	f104r.28	28	14	aiin	a	2	3	III	S	B	3	1	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
G626-M00250	f104r	f104r.29	29	1	ysheodaiin	ysheoda	2	3	III	S	B	3	0	ysheodaiin shody yteedy cheedar or air cheoltar arodly
G626-M00251	f104r	f104r.30	30	4	dain	da	1	2	II	S	B	3	1	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin
G626-M00252	f104r	f104r.30	30	5	lkeodaiin	lkeoda	2	3	III	S	B	3	1	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin
G626-M00253	f104r	f104r.30	30	11	qopaiin	qopa	2	3	III	S	B	3	1	okeeo l keeo dain lkeodaiin qokeeo lkeeeey okeody otechdy opcheof qopaiin
G626-M00254	f104r	f104r.31	31	2	aiin	a	2	3	III	S	B	3	1	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham
G626-M00255	f104r	f104r.31	31	8	qokaiin	qoka	2	3	III	S	B	3	1	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham
G626-M00256	f104r	f104r.32	32	6	kaiin	ka	2	3	III	S	B	3	0	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd
G626-M00257	f104r	f104r.32	32	8	lkaiin	lka	2	3	III	S	B	3	1	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd
G626-M00258	f104r	f104r.32	32	9	cheodain	cheoda	1	2	II	S	B	3	0	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd
G626-M00259	f104r	f104r.33	33	8	lkaiin	lka	2	3	III	S	B	3	1	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly
G626-M00260	f104r	f104r.34	34	6	qokaiin	qoka	2	3	III	S	B	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G626-M00261	f104r	f104r.34	34	7	otaiin	ota	2	3	III	S	B	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G626-M00262	f104r	f104r.34	34	10	taiin	ta	2	3	III	S	B	3	1	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy
G626-M00263	f104r	f104r.35	35	3	chedaiin	cheda	2	3	III	S	B	3	1	yshoiin qocheol chedaiin qodal chey chol cheol olaly
G626-M00264	f104r	f104r.36	36	7	kaiin	ka	2	3	III	S	B	3	1	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam
G626-M00265	f104r	f104r.37	37	1	okaiin	oka	2	3	III	S	B	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G626-M00266	f104r	f104r.37	37	3	qoaiin	qoa	2	3	III	S	B	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G626-M00267	f104r	f104r.37	37	5	oraiin	ora	2	3	III	S	B	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G626-M00268	f104r	f104r.37	37	8	qokaiin	qoka	2	3	III	S	B	3	1	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir
G626-M00269	f104r	f104r.38	38	1	okaiin	oka	2	3	III	S	B	3	0	okaiin orcheol qokchol kcheody qotchdy
G626-M00270	f104r	f104r.39	39	3	aiin	a	2	3	III	S	B	3	1	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino
G626-M00271	f104r	f104r.39	39	8	aiin	a	2	3	III	S	B	3	1	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino
G626-M00272	f104r	f104r.40	40	2	olkaiin	olka	2	3	III	S	B	3	1	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin
G626-M00273	f104r	f104r.40	40	11	qotaiiin	qota	3	4	IV	S	B	3	1	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin
G626-M00274	f104r	f104r.41	41	6	lkaiin	lka	2	3	III	S	B	3	1	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar
G626-M00275	f104r	f104r.41	41	8	qokain	qoka	1	2	II	S	B	3	1	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar
G626-M00276	f104r	f104r.43	43	2	qokaiin	qoka	2	3	III	S	B	3	0	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal
G626-M00277	f104r	f104r.43	43	8	qokain	qoka	1	2	II	S	B	3	1	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal
G626-M00278	f104r	f104r.44	44	3	qoeedaiin	qoeeda	2	3	III	S	B	3	1	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
G626-M00279	f104r	f104r.44	44	8	qokaiin	qoka	2	3	III	S	B	3	0	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
G626-M00280	f104r	f104r.44	44	9	otaiin	ota	2	3	III	S	B	3	1	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam
G626-M00281	f104r	f104r.45	45	1	daiin	da	2	3	III	S	B	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00282	f104r	f104r.45	45	5	aiin	a	2	3	III	S	B	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00283	f104r	f104r.45	45	6	otain	ota	1	2	II	S	B	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00284	f104r	f104r.45	45	9	qokaiin	qoka	2	3	III	S	B	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00285	f104r	f104r.45	45	10	otaiin	ota	2	3	III	S	B	3	1	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00286	f104r	f104r.45	45	11	otaiin	ota	2	3	III	S	B	3	0	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin
G626-M00287	f104v	f104v.1	1	10	cheodaiin	cheoda	2	3	III	S	B	3	1	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam
G626-M00288	f104v	f104v.1	1	11	cheekain	cheeka	1	2	II	S	B	3	1	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam
G626-M00289	f104v	f104v.2	2	1	ychedaiin	ycheda	2	3	III	S	B	3	0	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram
G626-M00290	f104v	f104v.2	2	4	otaiin	ota	2	3	III	S	B	3	1	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram
G626-M00291	f104v	f104v.2	2	5	ydaiin	yda	2	3	III	S	B	3	1	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram
G626-M00292	f104v	f104v.3	3	3	qotaiin	qota	2	3	III	S	B	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G626-M00293	f104v	f104v.3	3	4	odaiin	oda	2	3	III	S	B	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G626-M00294	f104v	f104v.3	3	10	oeedaiin	oeeda	2	3	III	S	B	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G626-M00295	f104v	f104v.4	4	2	chedaiin	cheda	2	3	III	S	B	3	1	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
G626-M00296	f104v	f104v.5	5	3	oeeodain	oeeoda	1	2	II	S	B	3	1	dcheol chdeey oeeodain s airol chedal
G626-M00297	f104v	f104v.6	6	9	qokain	qoka	1	2	II	S	B	3	0	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
G626-M00298	f104v	f104v.7	7	7	ain	a	1	2	II	S	B	3	0	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol
G626-M00299	f104v	f104v.9	9	3	otaiin	ota	2	3	III	S	B	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G626-M00300	f104v	f104v.9	9	5	qokaiin	qoka	2	3	III	S	B	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G626-M00301	f104v	f104v.9	9	8	chedaiin	cheda	2	3	III	S	B	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G626-M00302	f104v	f104v.10	10	3	qokaiin	qoka	2	3	III	S	B	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G626-M00303	f104v	f104v.10	10	5	otaiin	ota	2	3	III	S	B	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G626-M00304	f104v	f104v.10	10	8	okain	oka	1	2	II	S	B	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G626-M00305	f104v	f104v.11	11	9	daiin	da	2	3	III	S	B	3	1	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
G626-M00306	f104v	f104v.13	13	5	qotaiin	qota	2	3	III	S	B	3	1	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
G626-M00307	f104v	f104v.13	13	8	lkaiin	lka	2	3	III	S	B	3	1	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
G626-M00308	f104v	f104v.13	13	10	aiin	a	2	3	III	S	B	3	1	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
G626-M00309	f104v	f104v.13	13	11	cheitaiin	cheita	2	3	III	S	B	3	0	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin
G626-M00310	f104v	f104v.14	14	5	aiin	a	2	3	III	S	B	3	1	ytedy qokeeo lcheolshedy s aiin cheky daindl
G626-M00311	f104v	f104v.16	16	5	aiin	a	2	3	III	S	B	3	1	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam
G626-M00312	f104v	f104v.16	16	11	qokain	qoka	1	2	II	S	B	3	1	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam
G626-M00313	f104v	f104v.17	17	11	ain	a	1	2	II	S	B	3	0	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
G626-M00314	f104v	f104v.18	18	2	qokaiiin	qoka	3	4	IV	S	B	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G626-M00315	f104v	f104v.18	18	3	qokaiin	qoka	2	3	III	S	B	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G626-M00316	f104v	f104v.18	18	5	ytaiin	yta	2	3	III	S	B	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G626-M00317	f104v	f104v.18	18	7	sarain	sara	1	2	II	S	B	3	1	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain
G626-M00318	f104v	f104v.19	19	12	aiin	a	2	3	III	S	B	3	1	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
G626-M00319	f104v	f104v.21	21	3	qokaiin	qoka	2	3	III	S	B	3	1	yshor sheedy qokaiin shokchey qokeey chodain
G626-M00320	f104v	f104v.21	21	6	chodain	choda	1	2	II	S	B	3	1	yshor sheedy qokaiin shokchey qokeey chodain
G626-M00321	f104v	f104v.22	22	7	aiin	a	2	3	III	S	B	3	0	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal
G626-M00322	f104v	f104v.22	22	10	ytaiin	yta	2	3	III	S	B	3	1	ytchedy qokchedy qotchy qokchedy qokchd ls aiin qchor sheor ytaiin chey tal
G626-M00323	f104v	f104v.23	23	5	qodaiin	qoda	2	3	III	S	B	3	1	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l
G626-M00324	f104v	f104v.23	23	6	chodaiin	choda	2	3	III	S	B	3	1	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l
G626-M00325	f104v	f104v.24	24	1	ykaiin	yka	2	3	III	S	B	3	0	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
G626-M00326	f104v	f104v.24	24	4	daiiin	da	3	4	IV	S	B	3	0	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
G626-M00327	f104v	f104v.24	24	6	dalaiin	dala	2	3	III	S	B	3	0	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
G626-M00328	f104v	f104v.24	24	8	chedaiin	cheda	2	3	III	S	B	3	1	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
G626-M00329	f104v	f104v.25	25	4	qokedaiin	qokeda	2	3	III	S	B	3	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
G626-M00330	f104v	f104v.25	25	7	daiin	da	2	3	III	S	B	3	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
G626-M00331	f104v	f104v.25	25	11	aiin	a	2	3	III	S	B	3	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
G626-M00332	f104v	f104v.26	26	3	qodaiin	qoda	2	3	III	S	B	3	1	ysheor sheey qodaiin chodar chochs
G626-M00333	f104v	f104v.27	27	10	aiin	a	2	3	III	S	B	3	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al
G626-M00334	f104v	f104v.27	27	12	aiin	a	2	3	III	S	B	3	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al
G626-M00335	f104v	f104v.28	28	6	daiin	da	2	3	III	S	B	3	1	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody
G626-M00336	f104v	f104v.28	28	8	qodaiin	qoda	2	3	III	S	B	3	1	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody
G626-M00337	f104v	f104v.29	29	2	shodaiin	shoda	2	3	III	S	B	3	1	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim
G626-M00338	f104v	f104v.29	29	6	kaiin	ka	2	3	III	S	B	3	1	kche shodaiin qokeey cheokcheo lol kaiin qotchdy lcheo l chedy l cheed chaim
G626-M00339	f104v	f104v.30	30	2	kaiin	ka	2	3	III	S	B	3	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
G626-M00340	f104v	f104v.30	30	4	shaiin	sha	2	3	III	S	B	3	1	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
G626-M00341	f104v	f104v.31	31	2	cheoraiin	cheora	2	3	III	S	B	3	0	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy
G626-M00342	f104v	f104v.32	32	5	ain	a	1	2	II	S	B	3	0	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am
G626-M00343	f104v	f104v.32	32	10	qosaiin	qosa	2	3	III	S	B	3	1	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am
G626-M00344	f104v	f104v.33	33	4	kaiin	ka	2	3	III	S	B	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G626-M00345	f104v	f104v.33	33	5	qokaiin	qoka	2	3	III	S	B	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G626-M00346	f104v	f104v.33	33	11	chedain	cheda	1	2	II	S	B	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G626-M00347	f104v	f104v.34	34	3	qotain	qota	1	2	II	S	B	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G626-M00348	f104v	f104v.34	34	4	okaiin	oka	2	3	III	S	B	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G626-M00349	f104v	f104v.34	34	5	chokain	choka	1	2	II	S	B	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G626-M00350	f104v	f104v.34	34	6	okain	oka	1	2	II	S	B	3	1	ycheo lkeed qotain okaiin chokain okain cheol olcho
G626-M00351	f104v	f104v.35	35	5	qotaiin	qota	2	3	III	S	B	3	1	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am
G626-M00352	f104v	f104v.35	35	9	topaiin	topa	2	3	III	S	B	3	1	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am
G626-M00353	f104v	f104v.36	36	6	qokcheodaiin	qokcheoda	2	3	III	S	B	3	1	sar aiir sheos qoiiin okeedy qokcheodaiin
G626-M00354	f104v	f104v.37	37	12	ain	a	1	2	II	S	B	3	1	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam
G626-M00355	f104v	f104v.38	38	4	qotain	qota	1	2	II	S	B	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G626-M00356	f104v	f104v.38	38	5	qokain	qoka	1	2	II	S	B	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G626-M00357	f104v	f104v.38	38	8	aiin	a	2	3	III	S	B	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G626-M00358	f104v	f104v.38	38	11	aiin	a	2	3	III	S	B	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G626-M00359	f104v	f104v.38	38	12	chedain	cheda	1	2	II	S	B	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
