occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M01067	f108v	f108v.40	40	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
G626-M01083	f108v	f108v.52	52	9	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
G626-M01084	f10r	f10r.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchey cthoor char chty os chair otytchol oky daiin etyd
G626-M01085	f10r	f10r.3	3	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotor o tchy daiin chocthy qotchy chol or yty dy dy
G626-M01091	f10r	f10r.7	7	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchy qokchol y kchaiin yty daiin cth dain dair am
G626-M01092	f10r	f10r.7	7	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dchy qokchol y kchaiin yty daiin cth dain dair am
G626-M01093	f10r	f10r.8	8	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchor chor otol chol cholor chol daiin dar
G626-M01098	f10r	f10r.12	12	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	odaiin daiin qotchy qotor
G626-M01100	f10v	f10v.1	1	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01101	f10v	f10v.1	1	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	paiin daiin sheo pcheey qoty daiin cthor otydy sain
G626-M01103	f10v	f10v.2	2	1	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01104	f10v	f10v.2	2	2	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01106	f10v	f10v.2	2	9	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin
G626-M01107	f10v	f10v.4	4	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchytor shoiin daiin qotchey shy ytor dain
G626-M01108	f10v	f10v.4	4	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotchytor shoiin daiin qotchey shy ytor dain
G626-M01109	f10v	f10v.5	5	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G626-M01110	f10v	f10v.5	5	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho ykeey daiin qotchy qotor chol daiin qokchy ky
G626-M01112	f10v	f10v.7	7	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokol chy ky chol cheky daiin dain chckhan
G626-M01113	f10v	f10v.7	7	7	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokol chy ky chol cheky daiin dain chckhan
G626-M01115	f111r	f111r.2	2	1	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam
G626-M01117	f111r	f111r.4	4	4	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am
G626-M01120	f111r	f111r.6	6	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary
G626-M01123	f111r	f111r.8	8	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
G626-M01125	f111r	f111r.8	8	4	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
G626-M01134	f111r	f111r.11	11	11	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
G626-M01135	f111r	f111r.13	13	9	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin
G626-M01140	f111r	f111r.15	15	8	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam
G626-M01142	f111r	f111r.18	18	1	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched
G626-M01145	f111r	f111r.21	21	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
G626-M01147	f111r	f111r.21	21	14	dain	da	1	2	II	S	B	3	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
G626-M01158	f111r	f111r.27	27	9	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal
G626-M01160	f111r	f111r.28	28	9	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam
G626-M01171	f111r	f111r.37	37	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
G626-M01173	f111r	f111r.38	38	2	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain
G626-M01182	f111r	f111r.41	41	9	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral
G626-M01210	f111v	f111v.3	3	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G626-M01211	f111v	f111v.3	3	8	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
G626-M01213	f111v	f111v.4	4	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam
G626-M01259	f111v	f111v.18	18	14	dain	da	1	2	II	S	B	3	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain
G626-M01283	f111v	f111v.23	23	10	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam
G626-M01335	f111v	f111v.43	43	2	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag
G626-M01339	f111v	f111v.44	44	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain teeodain cheeal olaiin or
G626-M01418	f112v	f112v.5	5	4	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sain aiiin okey daiin otal chear okedy okaiin cheeoldy
G626-M01431	f112v	f112v.10	10	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain sheey okchedy oror
G626-M01434	f112v	f112v.12	12	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty
G626-M01437	f112v	f112v.13	13	5	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam
G626-M01446	f112v	f112v.17	17	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal
G626-M01489	f112v	f112v.38	38	12	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain
G626-M01493	f112v	f112v.40	40	7	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin
G626-M01495	f112v	f112v.40	40	11	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin
G626-M01527	f113r	f113r.11	11	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram
G626-M01557	f113r	f113r.28	28	6	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas
G626-M01581	f113r	f113r.38	38	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheor qoteey daiin okchedy sheos aiin
G626-M01582	f113r	f113r.38	38	4	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheor qoteey daiin okchedy sheos aiin
G626-M01630	f113v	f113v.16	16	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chl l keey lkaiin chdain qokain eor okalchedy qokar olkam ar
G626-M01637	f113v	f113v.19	19	1	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham
G626-M01664	f113v	f113v.31	31	1	daiiin	da	3	4	IV	S	B	3	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral
G626-M01673	f113v	f113v.34	34	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey chearam
G626-M01682	f113v	f113v.37	37	8	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qol aiin olaiin oteeey lchedy qokair y daiin
G626-M01698	f113v	f113v.44	44	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheal otain okar otaiin oloiin
G626-M01719	f114r	f114r.5	5	5	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	loiin chedy qokaiin chdy daiin dchds eedol chdol kchedy cho kaiin chdy
G626-M01721	f114r	f114r.6	6	5	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary
G626-M01730	f114r	f114r.9	9	3	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold
G626-M01731	f114r	f114r.9	9	10	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold
G626-M01736	f114r	f114r.13	13	2	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokchedy daiin octhdy
G626-M01742	f114r	f114r.17	17	5	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otchedy qokchedy chckhd
G626-M01746	f114r	f114r.19	19	7	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty
G626-M01765	f114r	f114r.27	27	2	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cheeo daiin sheedy qodaiin ksam chodal olchedy
G626-M01769	f114r	f114r.29	29	7	daiiin	da	3	4	IV	S	B	3	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty
G626-M01786	f114r	f114r.33	33	1	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy
G626-M01808	f114r	f114r.39	39	3	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	todaiin cheoltchedaiin daiin okar qoeedain qcho oeda opchedy qetchar
G626-M01811	f114r	f114r.41	41	2	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain
G626-M01821	f114r	f114r.43	43	11	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain
G626-M01825	f114r	f114r.45	45	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain ched chodaiin otain chdar chedy chocthy
G626-M01829	f114v	f114v.1	1	10	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin
G626-M01835	f114v	f114v.4	4	8	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokedy cheocthedy qoted qotedol chedar qotedy okeedy daiin chedaiin oky
G626-M01852	f114v	f114v.10	10	6	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy
G626-M01857	f114v	f114v.12	12	5	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochedy choaiin ch chedal daiin ytar otchedy qotaiin dain dar yog
G626-M01859	f114v	f114v.12	12	9	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ochedy choaiin ch chedal daiin ytar otchedy qotaiin dain dar yog
G626-M01872	f114v	f114v.20	20	6	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary
G626-M01875	f114v	f114v.21	21	9	dain	da	1	2	II	S	B	3	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral
G626-M01910	f114v	f114v.39	39	6	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qo eecheedy o kecheokeo oteo daiin okaiin choty odaiin otam
G626-M01914	f114v	f114v.40	40	9	daiin	da	2	3	III	S	B	3	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	eeo cheo y oteey qotaiin cheo l oteeey daiin oteey teeedy dm
G626-M01928	f115r	f115r.11	11	1	daiin	da	2	3	III	S	B	@	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chedy chol chedy qokoiin qokcheedy qototeeey rain cheo chkain cho lory
G626-M01939	f115r	f115r.17	17	4	daiin	da	2	3	III	S	B	@	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain
G626-M01940	f115r	f115r.17	17	5	daiin	da	2	3	III	S	B	@	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qol cheey qotchy daiin daiin cheocthy dolkeedy qotaiin chol oteeedchey okeedain
G626-M01954	f115r	f115r.31	31	6	daiin	da	2	3	III	S	B	@	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shod ykaiin chdy qotchedy dchol daiin qopol qokairor lchea raiin dlchd
G626-M01966	f115r	f115r.36	36	1	daiin	da	2	3	III	S	B	@	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheey qoek chody qodain sheey dar oranol
G626-M01971	f115r	f115r.38	38	10	daiin	da	2	3	III	S	B	@	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty
G626-M01977	f115r	f115r.43	43	2	dain	da	1	2	II	S	B	@	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy
G626-M02004	f115v	f115v.16	16	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain ar oteey qoteol kar y sheo lkechdy qokar qokey lko rokeedy ld
G626-M02009	f115v	f115v.19	19	8	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yshedy qokeedy lxor xoiin choto keeody qoteody dain qokchedy ralom
G626-M02047	f116r	f116r.3	3	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chl lshey cthy lshedy oteor shey qo saly
G626-M02049	f116r	f116r.5	5	1	dain	da	1	2	II	S	B	3	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly
G626-M02064	f116r	f116r.12	12	5	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam
G626-M02066	f116r	f116r.12	12	11	dain	da	1	2	II	S	B	3	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoin ar cholches okain dain cheey okeey otain olchdy otal dain olam
G626-M02072	f116r	f116r.15	15	6	daiin	da	2	3	III	S	B	3	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy
G626-M02073	f116r	f116r.16	16	9	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dar chedy sheedy otal al lchedy shcthy qotey dain otar otarar opam
G626-M02074	f116r	f116r.17	17	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chey qokeey okeey lain okeey qol chedy
G626-M02081	f116r	f116r.19	19	13	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	porchey sheedy qotain chetar qotar ar arody chcthy rain otey ot y dain
G626-M02089	f116r	f116r.23	23	1	dain	da	1	2	II	S	B	3	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain cheeteey lkar shedy qokal shedy qoteedy ches ain ain aly salo lm
