edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f112r|f112r.1-f112r.10	f75v|f75v.43-f75v.49	375	"{""a"":[36,18],""c"":[14,18],""d"":[26,29],""e"":[55,51],""f"":[1,0],""g"":[1,0],""h"":[14,30],""i"":[25,12],""k"":[18,27],""l"":[17,26],""m"":[6,0],""n"":[11,10],""o"":[56,52],""p"":[1,2],""q"":[12,25],""r"":[18,9],""s"":[4,16],""t"":[22,6],""x"":[1,0],""y"":[37,44]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.11-f112r.14	f79r|f79r.31-f79r.34	164	"{""a"":[7,6],""c"":[10,6],""d"":[10,12],""e"":[30,31],""h"":[10,14],""i"":[7,10],""k"":[8,5],""l"":[2,12],""n"":[4,5],""o"":[23,21],""p"":[0,1],""q"":[10,4],""r"":[6,1],""s"":[3,10],""t"":[12,8],""y"":[22,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.19-f112r.22	f113r|f113r.34-f113r.36	153	"{""c"":[6,8],""d"":[9,10],""e"":[22,17],""f"":[0,1],""h"":[7,17],""i"":[13,11],""k"":[9,6],""l"":[11,4],""m"":[1,0],""n"":[5,6],""o"":[19,15],""p"":[1,3],""q"":[9,6],""r"":[5,7],""s"":[4,15],""t"":[3,4],""y"":[17,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.19-f112r.22	f85r1|f85r1.23-f85r1.25	153	"{""a"":[12,11],""c"":[6,11],""d"":[9,16],""e"":[22,17],""f"":[0,1],""h"":[7,16],""i"":[13,12],""k"":[9,7],""l"":[11,2],""o"":[19,13],""p"":[1,3],""q"":[9,4],""r"":[5,6],""s"":[4,7],""t"":[3,5],""y"":[17,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.23-f112r.26	f115r|f115r.19-f115r.21	179	"{""a"":[5,10],""c"":[14,22],""d"":[17,15],""e"":[31,20],""f"":[0,1],""h"":[15,23],""i"":[8,6],""k"":[10,7],""l"":[5,9],""n"":[4,3],""o"":[21,22],""p"":[1,3],""q"":[5,7],""r"":[4,7],""s"":[1,2],""t"":[12,2],""y"":[25,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.31-f112r.33	f66v|f66v.6-f66v.8	143	"{""a"":[15,2],""c"":[7,17],""d"":[6,16],""e"":[21,14],""h"":[11,22],""i"":[8,0],""k"":[9,12],""l"":[9,1],""n"":[4,0],""o"":[18,20],""q"":[1,4],""r"":[11,3],""s"":[6,9],""t"":[4,5],""y"":[10,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.34-f112r.36	f23r|f23r.1-f23r.3	133	"{""a"":[17,12],""c"":[7,12],""d"":[8,13],""e"":[13,0],""f"":[0,2],""g"":[0,2],""h"":[8,13],""i"":[8,14],""k"":[9,4],""l"":[6,8],""n"":[5,8],""o"":[16,17],""p"":[3,2],""q"":[5,0],""r"":[9,5],""s"":[3,1],""t"":[2,5],""y"":[12,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.34-f112r.36	f26v|f26v.7-f26v.9	133	"{""a"":[17,5],""c"":[7,8],""e"":[13,28],""h"":[8,13],""k"":[9,7],""l"":[6,0],""m"":[2,0],""n"":[5,3],""o"":[16,13],""p"":[3,2],""q"":[5,1],""r"":[9,3],""s"":[3,13],""t"":[2,3],""y"":[12,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f112r|f112r.34-f112r.36	f44r|f44r.1-f44r.4	133	"{""a"":[17,7],""c"":[7,8],""e"":[13,11],""h"":[8,13],""i"":[8,5],""k"":[9,10],""l"":[6,5],""m"":[2,1],""n"":[5,2],""o"":[16,19],""q"":[5,1],""r"":[9,3],""s"":[3,7],""t"":[2,7],""y"":[12,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.1-f112v.6	f114r|f114r.28-f114r.31	250	"{""a"":[24,28],""c"":[5,11],""d"":[10,24],""e"":[43,37],""f"":[1,0],""h"":[10,12],""i"":[20,33],""k"":[18,13],""l"":[12,8],""m"":[3,2],""n"":[9,14],""o"":[41,24],""p"":[1,2],""q"":[9,5],""r"":[9,11],""s"":[8,4],""y"":[21,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.7-f112v.10	f112v|f112v.36-f112v.38	159	"{""a"":[15,18],""c"":[8,9],""d"":[7,13],""e"":[20,19],""h"":[9,11],""i"":[21,16],""k"":[12,11],""l"":[2,7],""m"":[0,2],""n"":[10,9],""o"":[24,13],""p"":[3,0],""q"":[2,5],""r"":[9,6],""s"":[3,4],""y"":[9,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.7-f112v.10	f115v|f115v.8-f115v.10	159	"{""a"":[15,8],""c"":[8,17],""d"":[7,11],""e"":[20,17],""h"":[9,20],""i"":[21,8],""k"":[12,5],""l"":[2,9],""m"":[0,1],""n"":[10,5],""o"":[24,20],""p"":[3,2],""q"":[2,4],""r"":[9,3],""s"":[3,9],""t"":[5,8],""y"":[9,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.11-f112v.14	f113r|f113r.39-f113r.41	185	"{""a"":[17,14],""c"":[11,14],""d"":[15,6],""e"":[26,37],""h"":[12,19],""i"":[19,11],""k"":[7,10],""l"":[7,5],""m"":[2,1],""n"":[12,6],""o"":[21,17],""p"":[0,4],""q"":[6,4],""r"":[1,7],""s"":[3,7],""t"":[8,7],""y"":[17,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.15-f112v.19	f114r|f114r.24-f114r.27	240	"{""a"":[23,25],""c"":[10,20],""d"":[16,14],""e"":[41,22],""h"":[12,21],""i"":[23,33],""k"":[14,10],""l"":[8,9],""m"":[3,2],""n"":[13,9],""o"":[26,29],""p"":[1,5],""q"":[14,5],""r"":[6,11],""t"":[4,3],""y"":[21,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.20-f112v.22	f16r|f16r.5-f16r.9	137	"{""c"":[10,9],""d"":[8,11],""e"":[18,6],""h"":[11,13],""i"":[14,17],""k"":[8,6],""l"":[8,3],""n"":[8,9],""o"":[15,14],""q"":[6,1],""r"":[3,2],""s"":[4,9],""t"":[3,7],""y"":[9,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.23-f112v.24	f26v|f26v.5-f26v.6	108	"{""a"":[5,3],""c"":[7,9],""d"":[11,14],""e"":[25,20],""f"":[0,1],""h"":[8,10],""i"":[9,0],""k"":[6,4],""l"":[3,1],""n"":[6,0],""o"":[11,12],""p"":[0,1],""q"":[3,4],""r"":[2,4],""s"":[2,4],""t"":[2,5],""y"":[8,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.23-f112v.24	f85r1|f85r1.26-f85r1.27	108	"{""a"":[5,11],""d"":[11,14],""e"":[25,7],""f"":[0,1],""h"":[8,11],""i"":[9,6],""k"":[6,3],""l"":[3,2],""n"":[6,3],""o"":[11,10],""p"":[0,4],""q"":[3,4],""r"":[2,9],""s"":[2,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.25-f112v.26	f3r|f3r.11-f3r.14	105	"{""c"":[10,7],""d"":[7,5],""e"":[25,12],""i"":[4,3],""k"":[6,7],""n"":[2,1],""o"":[9,20],""q"":[4,8],""r"":[1,3],""s"":[3,7],""y"":[11,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.27-f112v.29	f95v1|f95v1.6-f95v1.8	151	"{""a"":[11,14],""c"":[3,11],""d"":[10,20],""e"":[35,8],""f"":[0,2],""h"":[6,18],""i"":[10,6],""k"":[12,8],""l"":[8,5],""n"":[6,4],""o"":[18,15],""p"":[1,0],""q"":[8,3],""r"":[2,8],""s"":[3,8],""t"":[2,7],""y"":[15,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.32-f112v.35	f21r|f21r.8-f21r.12	208	"{""a"":[12,11],""d"":[16,4],""e"":[38,13],""h"":[23,31],""i"":[14,16],""k"":[15,8],""l"":[3,10],""m"":[1,0],""n"":[7,8],""o"":[18,28],""p"":[5,2],""q"":[6,2],""r"":[7,4],""s"":[3,12],""t"":[3,18],""y"":[15,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.36-f112v.38	f115v|f115v.8-f115v.10	159	"{""a"":[18,8],""c"":[9,17],""d"":[13,11],""e"":[19,17],""h"":[11,20],""i"":[16,8],""k"":[11,5],""l"":[7,9],""m"":[2,1],""n"":[9,5],""o"":[13,20],""p"":[0,2],""q"":[5,4],""r"":[6,3],""s"":[4,9],""t"":[5,8],""y"":[11,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.39-f112v.41	f113v|f113v.42-f113v.44	139	"{""a"":[11,14],""c"":[16,5],""d"":[10,5],""e"":[16,19],""f"":[0,1],""h"":[17,5],""i"":[12,18],""k"":[5,7],""l"":[6,10],""m"":[1,0],""n"":[8,10],""o"":[15,22],""r"":[2,5],""s"":[1,3],""y"":[10,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.39-f112v.41	f114v|f114v.11-f114v.13	139	"{""a"":[11,12],""c"":[16,12],""d"":[10,13],""e"":[16,13],""h"":[17,13],""i"":[12,16],""k"":[5,0],""l"":[6,3],""m"":[1,2],""n"":[8,9],""o"":[15,14],""p"":[1,2],""q"":[2,4],""s"":[1,3],""t"":[6,12],""y"":[10,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f112v|f112v.39-f112v.41	f20r|f20r.5-f20r.8	139	"{""a"":[11,7],""c"":[16,17],""d"":[10,7],""e"":[16,11],""h"":[17,19],""i"":[12,15],""k"":[5,2],""m"":[1,0],""n"":[8,9],""o"":[15,23],""p"":[1,3],""q"":[2,1],""r"":[2,3],""s"":[1,6],""t"":[6,4],""y"":[10,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.1-f113r.3	f115r|f115r.26-f115r.28	157	"{""a"":[12,15],""c"":[16,12],""d"":[10,8],""e"":[20,17],""f"":[2,0],""h"":[18,17],""i"":[6,7],""k"":[7,5],""l"":[8,9],""m"":[0,2],""n"":[3,4],""o"":[17,21],""p"":[3,1],""q"":[2,6],""r"":[6,8],""s"":[6,11],""t"":[6,4],""y"":[15,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.1-f113r.3	f115v|f115v.18-f115v.20	157	"{""a"":[12,10],""c"":[16,12],""d"":[10,13],""e"":[20,18],""f"":[2,0],""h"":[18,14],""i"":[6,9],""k"":[7,5],""l"":[8,9],""m"":[0,1],""n"":[3,7],""o"":[17,20],""q"":[2,6],""r"":[6,4],""s"":[6,2],""t"":[6,7],""x"":[0,2]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.10-f113r.12	f113r|f113r.27-f113r.29	189	"{""a"":[12,15],""c"":[13,17],""e"":[24,21],""h"":[19,22],""i"":[15,16],""k"":[8,10],""l"":[7,17],""m"":[3,1],""n"":[7,8],""o"":[34,21],""q"":[6,1],""r"":[7,5],""t"":[6,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.10-f113r.12	f66r|f66r.63-f66r.66	189	"{""a"":[12,18],""c"":[13,12],""d"":[8,18],""e"":[24,21],""f"":[0,5],""h"":[19,22],""i"":[15,4],""k"":[8,7],""l"":[7,11],""m"":[3,1],""n"":[7,1],""o"":[34,19],""q"":[6,2],""r"":[7,15],""s"":[7,14],""t"":[6,2],""x"":[0,1],""y"":[12,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.13-f113r.15	f80v|f80v.19-f80v.22	154	"{""a"":[4,12],""c"":[20,4],""d"":[8,9],""e"":[16,12],""f"":[1,0],""h"":[21,11],""i"":[8,10],""k"":[11,10],""l"":[15,13],""m"":[0,1],""n"":[3,5],""o"":[21,24],""p"":[2,4],""q"":[4,5],""r"":[4,9],""s"":[3,6],""t"":[2,3],""y"":[11,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.16-f113r.19	f79r|f79r.39-f79r.44	225	"{""a"":[16,17],""c"":[24,14],""d"":[10,15],""e"":[29,21],""f"":[2,0],""h"":[28,21],""i"":[16,13],""k"":[14,17],""l"":[11,14],""n"":[8,11],""o"":[27,30],""p"":[3,2],""q"":[7,6],""r"":[11,6],""s"":[3,7],""t"":[1,6],""y"":[14,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.20-f113r.21	f113r|f113r.25-f113r.26	121	"{""a"":[8,7],""c"":[8,13],""d"":[5,10],""e"":[7,11],""f"":[0,1],""i"":[13,7],""k"":[8,5],""l"":[6,7],""n"":[5,2],""o"":[17,13],""p"":[1,3],""r"":[7,5],""s"":[7,5],""y"":[7,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.20-f113r.21	f17r|f17r.1-f17r.3	121	"{""a"":[8,6],""c"":[8,11],""d"":[5,15],""e"":[7,0],""f"":[0,1],""h"":[17,14],""i"":[13,1],""k"":[8,6],""l"":[6,3],""m"":[0,4],""n"":[5,0],""o"":[17,25],""p"":[1,3],""q"":[2,3],""r"":[7,8],""s"":[7,4],""y"":[7,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.20-f113r.21	f44v|f44v.1-f44v.3	121	"{""a"":[8,5],""c"":[8,9],""e"":[7,1],""h"":[17,15],""i"":[13,5],""k"":[8,3],""l"":[6,14],""n"":[5,3],""o"":[17,26],""p"":[1,0],""q"":[2,4],""r"":[7,4],""s"":[7,6],""t"":[3,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.22-f113r.24	f113v|f113v.18-f113v.20	165	"{""a"":[14,15],""d"":[6,9],""e"":[10,11],""f"":[0,1],""i"":[16,10],""l"":[7,8],""m"":[1,2],""n"":[8,5],""o"":[20,17],""p"":[2,3],""r"":[8,7],""s"":[4,3],""t"":[3,6],""y"":[10,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.22-f113r.24	f14r|f14r.1-f14r.7	165	"{""a"":[14,12],""c"":[17,15],""d"":[6,12],""e"":[10,2],""h"":[20,17],""i"":[16,18],""k"":[14,11],""l"":[7,10],""m"":[1,0],""n"":[8,9],""o"":[20,32],""q"":[5,3],""r"":[8,7],""s"":[4,3],""t"":[3,2]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.22-f113r.24	f79v|f79v.33-f79v.36	165	"{""a"":[14,7],""c"":[17,4],""d"":[6,5],""e"":[10,29],""h"":[20,13],""i"":[16,4],""k"":[14,7],""l"":[7,10],""m"":[1,0],""n"":[8,5],""o"":[20,24],""s"":[4,10],""t"":[3,9],""y"":[10,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.25-f113r.26	f17r|f17r.1-f17r.3	121	"{""a"":[7,6],""c"":[13,11],""d"":[10,15],""e"":[11,0],""h"":[17,14],""i"":[7,1],""k"":[5,6],""l"":[7,3],""m"":[0,4],""n"":[2,0],""o"":[13,25],""q"":[2,3],""r"":[5,8],""s"":[5,4],""y"":[10,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.25-f113r.26	f44v|f44v.1-f44v.3	121	"{""a"":[7,5],""c"":[13,9],""d"":[10,5],""e"":[11,1],""f"":[1,0],""h"":[17,15],""i"":[7,5],""k"":[5,3],""l"":[7,14],""n"":[2,3],""o"":[13,26],""p"":[3,0],""q"":[2,4],""r"":[5,4],""s"":[5,6],""t"":[3,14],""y"":[10,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.27-f113r.29	f66r|f66r.63-f66r.66	189	"{""a"":[15,18],""c"":[17,12],""d"":[8,18],""f"":[0,5],""i"":[16,4],""k"":[10,7],""l"":[17,11],""n"":[8,1],""o"":[21,19],""q"":[1,2],""r"":[5,15],""s"":[7,14],""t"":[7,2],""x"":[0,1],""y"":[12,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.30-f113r.33	f88r|f88r.7-f88r.11	217	"{""a"":[25,13],""c"":[18,15],""d"":[7,10],""e"":[15,26],""h"":[28,21],""i"":[16,7],""k"":[19,11],""m"":[0,11],""n"":[10,4],""o"":[22,42],""p"":[2,0],""q"":[4,5],""r"":[11,16],""s"":[9,13],""t"":[8,2],""y"":[13,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.34-f113r.36	f85r1|f85r1.23-f85r1.25	153	"{""a"":[12,11],""c"":[8,11],""d"":[10,16],""h"":[17,16],""i"":[11,12],""k"":[6,7],""l"":[4,2],""m"":[0,1],""n"":[6,5],""o"":[15,13],""q"":[6,4],""r"":[7,6],""s"":[15,7],""t"":[4,5],""y"":[11,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.37-f113r.38	f115v|f115v.29-f115v.30	102	"{""c"":[7,6],""d"":[9,7],""e"":[12,16],""f"":[1,0],""h"":[12,10],""i"":[8,2],""k"":[3,4],""l"":[2,10],""m"":[0,1],""n"":[4,1],""o"":[11,8],""p"":[4,1],""r"":[3,8],""s"":[6,4],""t"":[3,4],""y"":[8,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.37-f113r.38	f11r|f11r.5-f11r.7	102	"{""a"":[7,5],""c"":[7,11],""d"":[9,11],""e"":[12,0],""f"":[1,0],""h"":[12,14],""i"":[8,9],""l"":[2,5],""o"":[11,12],""p"":[4,1],""q"":[2,1],""r"":[3,4],""s"":[6,5],""t"":[3,6],""y"":[8,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.37-f113r.38	f45r|f45r.5-f45r.7	102	"{""a"":[7,11],""c"":[7,9],""d"":[9,8],""e"":[12,1],""f"":[1,0],""h"":[12,11],""i"":[8,4],""k"":[3,5],""l"":[2,7],""n"":[4,2],""o"":[11,14],""p"":[4,2],""r"":[3,9],""s"":[6,2],""t"":[3,6],""y"":[8,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f113r|f113r.37-f113r.38	f46r|f46r.9-f46r.10	102	"{""a"":[7,8],""c"":[7,6],""d"":[9,13],""e"":[12,5],""f"":[1,3],""h"":[12,13],""i"":[8,2],""k"":[3,5],""l"":[2,8],""m"":[0,1],""n"":[4,0],""o"":[11,5],""p"":[4,0],""q"":[2,1],""s"":[6,8],""t"":[3,4],""y"":[8,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.1-f113v.3	f95r2|f95r2.1-f95r2.4	170	"{""a"":[22,20],""c"":[9,15],""d"":[5,12],""e"":[14,4],""f"":[1,3],""h"":[9,18],""i"":[12,16],""k"":[9,12],""l"":[10,6],""m"":[3,2],""n"":[5,10],""o"":[28,20],""p"":[1,0],""q"":[4,2],""r"":[16,9],""s"":[2,3],""t"":[9,6],""y"":[11,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.4-f113v.6	f19v|f19v.1-f19v.7	180	"{""a"":[11,8],""c"":[14,24],""d"":[13,7],""e"":[27,4],""f"":[1,0],""h"":[15,24],""i"":[12,14],""k"":[5,6],""l"":[5,6],""m"":[0,1],""n"":[5,7],""o"":[28,27],""p"":[1,4],""q"":[4,7],""r"":[8,6],""y"":[13,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.4-f113v.6	f3v|f3v.1-f3v.6	180	"{""a"":[11,14],""c"":[14,13],""d"":[13,7],""e"":[27,23],""f"":[1,0],""i"":[12,7],""k"":[5,12],""l"":[5,12],""m"":[0,4],""n"":[5,3],""o"":[28,33],""q"":[4,3],""r"":[8,13],""s"":[4,6],""t"":[14,4],""y"":[13,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.4-f113v.6	f80v|f80v.23-f80v.26	180	"{""a"":[11,7],""c"":[14,9],""d"":[13,9],""e"":[27,19],""f"":[1,0],""h"":[15,17],""i"":[12,7],""k"":[5,7],""l"":[5,13],""n"":[5,4],""o"":[28,25],""p"":[1,3],""q"":[4,13],""r"":[8,2],""s"":[4,9],""t"":[14,11],""y"":[13,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.10-f113v.12	f11r|f11r.1-f11r.4	152	"{""a"":[15,8],""c"":[6,16],""d"":[7,14],""e"":[18,2],""f"":[0,2],""h"":[8,21],""i"":[5,13],""k"":[7,5],""l"":[12,5],""m"":[1,0],""n"":[2,7],""o"":[29,15],""p"":[2,1],""r"":[16,2],""s"":[3,7],""y"":[10,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.18-f113v.20	f14r|f14r.1-f14r.7	165	"{""a"":[15,12],""c"":[17,15],""d"":[9,12],""e"":[11,2],""f"":[1,0],""h"":[20,17],""i"":[10,18],""k"":[14,11],""l"":[8,10],""m"":[2,0],""n"":[5,9],""o"":[17,32],""p"":[3,2],""q"":[5,3],""t"":[6,2],""y"":[12,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.18-f113v.20	f79v|f79v.33-f79v.36	165	"{""a"":[15,7],""c"":[17,4],""d"":[9,5],""e"":[11,29],""f"":[1,0],""h"":[20,13],""i"":[10,4],""k"":[14,7],""l"":[8,10],""m"":[2,0],""o"":[17,24],""p"":[3,2],""r"":[7,8],""s"":[3,10],""t"":[6,9],""y"":[12,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.25-f113v.27	f45r|f45r.8-f45r.11	144	"{""a"":[10,18],""d"":[4,15],""e"":[20,2],""i"":[8,16],""k"":[7,8],""l"":[12,13],""n"":[4,10],""o"":[24,17],""p"":[4,0],""q"":[4,2],""r"":[4,5],""t"":[12,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.25-f113v.27	f85r1|f85r1.17-f85r1.19	144	"{""a"":[10,8],""c"":[8,12],""d"":[4,10],""e"":[20,13],""f"":[0,1],""h"":[9,21],""l"":[12,4],""m"":[1,4],""n"":[4,3],""o"":[24,14],""q"":[4,3],""r"":[4,3],""s"":[1,8],""t"":[12,5],""y"":[12,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.38-f113v.41	f32r|f32r.6-f32r.19	197	"{""a"":[21,12],""c"":[8,19],""d"":[5,19],""e"":[31,6],""f"":[0,1],""h"":[11,23],""i"":[21,16],""k"":[9,3],""l"":[9,12],""n"":[11,9],""o"":[26,32],""p"":[1,0],""r"":[12,7],""s"":[3,9],""t"":[11,13],""y"":[13,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.42-f113v.44	f114v|f114v.11-f114v.13	139	"{""a"":[14,12],""c"":[5,12],""d"":[5,13],""e"":[19,13],""f"":[1,0],""h"":[5,13],""i"":[18,16],""k"":[7,0],""l"":[10,3],""m"":[0,2],""n"":[10,9],""o"":[22,14],""p"":[1,2],""q"":[2,4],""r"":[5,2],""t"":[6,12],""y"":[6,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f113v|f113v.42-f113v.44	f20r|f20r.5-f20r.8	139	"{""a"":[14,7],""c"":[5,17],""d"":[5,7],""e"":[19,11],""f"":[1,0],""h"":[5,19],""i"":[18,15],""k"":[7,2],""l"":[10,6],""n"":[10,9],""o"":[22,23],""p"":[1,3],""q"":[2,1],""r"":[5,3],""s"":[3,6],""t"":[6,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.11-f114r.13	f114v|f114v.33-f114v.35	150	"{""a"":[8,11],""c"":[11,10],""d"":[16,3],""e"":[12,24],""f"":[2,0],""h"":[14,13],""i"":[13,15],""k"":[8,9],""n"":[4,6],""o"":[22,18],""p"":[2,0],""q"":[3,5],""r"":[4,3],""t"":[5,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.11-f114r.13	f115v|f115v.31-f115v.33	150	"{""a"":[8,9],""c"":[11,19],""d"":[16,14],""e"":[12,15],""f"":[2,0],""h"":[14,22],""i"":[13,7],""k"":[8,4],""l"":[7,6],""m"":[1,0],""n"":[4,3],""o"":[22,11],""p"":[2,5],""r"":[4,7],""s"":[4,3],""t"":[5,6],""y"":[14,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.11-f114r.13	f85r1|f85r1.20-f85r1.22	150	"{""a"":[8,10],""c"":[11,12],""e"":[12,15],""f"":[2,1],""i"":[13,12],""k"":[8,4],""l"":[7,4],""m"":[1,0],""n"":[4,5],""o"":[22,18],""q"":[3,4],""r"":[4,8],""s"":[4,2],""t"":[5,6],""y"":[14,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.14-f114r.18	f85r1|f85r1.11-f85r1.16	300	"{""a"":[29,36],""c"":[20,9],""d"":[38,28],""e"":[27,28],""f"":[0,1],""h"":[21,18],""i"":[26,27],""k"":[13,16],""l"":[16,17],""m"":[0,2],""n"":[10,14],""o"":[43,41],""p"":[5,3],""q"":[11,5],""r"":[12,19],""s"":[3,12],""t"":[8,6],""x"":[0,1],""y"":[18,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.19-f114r.23	f79r|f79r.7-f79r.12	269	"{""a"":[26,15],""c"":[19,18],""d"":[36,12],""f"":[1,0],""h"":[22,31],""i"":[31,9],""k"":[4,18],""l"":[10,15],""m"":[0,1],""n"":[12,5],""o"":[26,36],""p"":[7,2],""q"":[7,19],""r"":[13,6],""s"":[5,16],""t"":[7,12],""y"":[17,28]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.35-f114r.38	f66v|f66v.1-f66v.5	214	"{""a"":[27,18],""c"":[11,12],""d"":[13,28],""e"":[21,22],""f"":[0,3],""h"":[15,23],""i"":[25,2],""k"":[13,15],""l"":[7,14],""m"":[0,2],""n"":[12,1],""o"":[23,24],""p"":[1,2],""q"":[7,2],""r"":[12,3],""s"":[8,15],""y"":[13,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.35-f114r.38	f95r2|f95r2.5-f95r2.9	214	"{""a"":[27,17],""c"":[11,12],""d"":[13,21],""e"":[21,12],""f"":[0,1],""h"":[15,18],""i"":[25,6],""k"":[13,17],""l"":[7,15],""m"":[0,2],""n"":[12,3],""o"":[23,34],""p"":[1,2],""q"":[7,8],""r"":[12,10],""t"":[6,8],""y"":[13,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.39-f114r.41	f16v|f16v.7-f16v.13	186	"{""a"":[13,12],""c"":[9,26],""d"":[15,7],""e"":[28,0],""f"":[0,1],""h"":[11,29],""i"":[20,15],""k"":[4,9],""l"":[1,3],""n"":[10,8],""o"":[26,23],""p"":[1,2],""q"":[12,3],""r"":[4,9],""t"":[13,11],""y"":[14,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.39-f114r.41	f82v|f82v.11-f82v.14	186	"{""a"":[13,9],""c"":[9,16],""d"":[15,13],""e"":[28,16],""h"":[11,19],""i"":[20,4],""k"":[4,13],""l"":[1,15],""n"":[10,3],""o"":[26,24],""p"":[1,2],""q"":[12,13],""r"":[4,8],""t"":[13,6],""y"":[14,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f114r|f114r.39-f114r.41	f87r|f87r.11-f87r.16	186	"{""a"":[13,10],""c"":[9,14],""d"":[15,12],""e"":[28,30],""h"":[11,22],""i"":[20,10],""k"":[4,7],""l"":[1,12],""m"":[0,1],""n"":[10,4],""o"":[26,24],""q"":[12,2],""r"":[4,3],""s"":[5,15],""t"":[13,7],""y"":[14,12]}"	UNEQUAL_INVENTORY	[]
