audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A01-111	1	otal	f86v6	f86v6.38	T	B	2	2	MEDIAL	poiin	kal	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam	p iin otal kal toror olaiin okeocthey olkeey qoedy lkaiin oltam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	0	Pulverzubereitung, Form III | [otal:?] | [kal:?] | [toror:?] | [olaiin:?] | [okeockhey:?] | [olkeey:?] | [qoedy:?] | [lkaiin:?] | [oltam:?]	Pulverzubereitung, Form III | Ansatz aus kaltem Rohstoff, Form I | [kal:?] | [toror:?] | [olaiin:?] | [okeockhey:?] | [olkeey:?] | [qoedy:?] | [lkaiin:?] | [oltam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-112	1	otal	f86v6	f86v6.42	T	B	2	3	MEDIAL	qokain	otal	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | [otal:?] | [otal:?] | [lt:?] | [al:?] | [lkar:?] | [chdy:?] | kaltes Material | heiß, Grad II	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [lt:?] | [al:?] | [lkar:?] | [chdy:?] | kaltes Material | heiß, Grad II	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-113	1	otal	f86v6	f86v6.42	T	B	2	4	MEDIAL	otal	lt	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	otaiin qokain otal otal lt al lkar chdy qotol qokain	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | [otal:?] | [otal:?] | [lt:?] | [al:?] | [lkar:?] | [chdy:?] | kaltes Material | heiß, Grad II	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I | [lt:?] | [al:?] | [lkar:?] | [chdy:?] | kaltes Material | heiß, Grad II	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-114	1	otal	f93v	f93v.3	H	A	1	8	MEDIAL	daiin	dair	dchos chody qockhol oky cheodaiin oty daiin otal dair okol	dchos chody qockhol oky cheodaiin oty daiin otal dair okol	chos chody qockhol oky cheodaiin ot daiin otal dair okol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[dchos:?] | [chody:?] | [qockhol:?] | [oky:?] | [cheodaiin:?] | kalter Ansatz, Grundform | Grad-/Maßwert III | [otal:?] | [dair:?] | [okol:?]	[dchos:?] | [chody:?] | [qockhol:?] | [oky:?] | [cheodaiin:?] | kalter Ansatz, Grundform | Grad-/Maßwert III | Ansatz aus kaltem Rohstoff, Form I | [dair:?] | [okol:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-115	1	otal	f95r2	f95r2.7	H	B	3	2	MEDIAL	dshedy	qokal	dshedy otal qokal dol or eeedy okeedy okedyted otam	dshedy otol qokal dol or eeedy okeesy okedyted otam	dshedy otol qokal ol or eeedy okeedy oke y ted otam	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	1	[dshedy:?] | [otal:?] | heiße Substanz | Materialmaß | Teil-/Nominalträger; genaue Basisbedeutung offen | [eeedy:?] | [okeedy:?] | [okedyted:?] | [otam:?]	[dshedy:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | Materialmaß | Teil-/Nominalträger; genaue Basisbedeutung offen | [eeedy:?] | [okeedy:?] | [okedyted:?] | [otam:?]	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-116	1	otal	f95v1	f95v1.2	H	B	3	8	MEDIAL	qokedy	ytchdy	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am	okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am	oky tshor qok qokain otar oty qoke y otal ytch y qo ar am	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	[okshy:?] | [tshor:?] | [qoksh:?] | heiß, Grad II | [otar:?] | kalter Ansatz, Grundform | [qokedy:?] | [otal:?] | [ytchdy:?] | heiße Portion | [am:?]	[okshy:?] | [tshor:?] | [qoksh:?] | heiß, Grad II | [otar:?] | kalter Ansatz, Grundform | [qokedy:?] | Ansatz aus kaltem Rohstoff, Form I | [ytchdy:?] | heiße Portion | [am:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-117	1	otal	f95v1	f95v1.5	H	B	3	1	INITIAL	<BOS>	shedy	otal shedy odaiin chey	otal shedy odaiin chey	otal shedy odaiin chey	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[otal:?] | [shedy:?] | [odaiin:?] | [chey:?]	Ansatz aus kaltem Rohstoff, Form I | [shedy:?] | [odaiin:?] | [chey:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-118	1	otal	f99v	f99v.27	P	A	1	1	ONLY	<BOS>	<EOS>	otal	otal	otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-119	1	otal	f9v	f9v.7	H	A	1	6	MEDIAL	daiin	dor	qo chol chol chy daiin otal dor daim	qochol chol ctchy daiin otal dor daim	qo chol chol chy daiin otal dor daim	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	2	[qo:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | trocken, Grundform | Grad-/Maßwert III | [otal:?] | [dor:?] | [daim:?]	[qo:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | trocken, Grundform | Grad-/Maßwert III | Ansatz aus kaltem Rohstoff, Form I | [dor:?] | [daim:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-001	2	cthol	f113v	f113v.14	S	B	3	6	MEDIAL	chor	okeshos	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal o kaiin olo	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal okaiin olo	dar al sheey qotaiin chor cthol okeshos olche y qokaiin okal kaiin olo	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	6	5	[dar:?] | [al:?] | feucht, Bindungsstufe II | kalt, Grad III | Pflanzen-/Reproduktionsteil | [cthol:?] | [okeshos:?] | [olchedy:?] | heiß, Grad III | Ansatz aus heißem Rohstoff, Form I | [o:?] | heiß, Grad III | [olo:?]	[dar:?] | [al:?] | feucht, Bindungsstufe II | kalt, Grad III | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [okeshos:?] | [olchedy:?] | heiß, Grad III | Ansatz aus heißem Rohstoff, Form I | [o:?] | heiß, Grad III | [olo:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-002	2	cthol	f113v	f113v.25	S	B	3	7	MEDIAL	qopchey	opaiin	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opedy qotam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	0	[tokary:?] | [lkchey:?] | [lkeedy:?] | [otey:?] | [pcheol:?] | [qopchey:?] | [cthol:?] | [opaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeor:?] | [opshedy:?] | [qotam:?]	[tokary:?] | [lkchey:?] | [lkeedy:?] | [otey:?] | [pcheol:?] | [qopchey:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [opaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [keeor:?] | [opshedy:?] | [qotam:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-003	2	cthol	f17v	f17v.13	H	A	1	4	MEDIAL	chol	chkor	ykeor chol chol cthol chkor sheol	ykeor chol chol cthol chkor sheol	ykeor chal chol cthol chkor sheol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	2	[ykeor:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [cthol:?] | [chkor:?] | feuchtes Material	[ykeor:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [chkor:?] | feuchtes Material	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-004	2	cthol	f17v	f17v.16	H	A	1	4	MEDIAL	okeol	otcheolom	okcheol chol okeol cthol otcheolom	okcheol chol okeol cthol otcheolom	okcheol chol okeol cthol otcheolog	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[okcheol:?] | trocken; nominal trockenes Gut/Material | [okeol:?] | [cthol:?] | [otcheolom:?]	[okcheol:?] | trocken; nominal trockenes Gut/Material | [okeol:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [otcheolom:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-005	2	cthol	f18r	f18r.12	H	A	1	2	MEDIAL	ychair	daiin	ychair cthol daiin qokchy cthy	ychair cthol daiin qokchy cthy	ychair cthol daiin qokchy cthy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	3	[ychair:?] | [cthol:?] | Qualitätsgrad III | heiß-trocken | CTH-Drogenmaterial	[ychair:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | heiß-trocken | CTH-Drogenmaterial	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-006	2	cthol	f18r	f18r.5	H	A	1	4	MEDIAL	cthaiin	chlol	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	tchor shor cthaiin cthol chlol chom	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[tchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | Blatt-/Krautgut, Menge/Klasse III | [cthol:?] | [chlol:?] | [chom:?]	[tchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | Blatt-/Krautgut, Menge/Klasse III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [chlol:?] | [chom:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-007	2	cthol	f19v	f19v.14	H	A	1	3	FINAL	cheaiin	<EOS>	otchol cheaiin cthol	otcholcheaiin cthol	otcholcheaiin cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	0	kalt-trockener Zubereitungsstoff | [cheaiin:?] | [cthol:?]	kalt-trockener Zubereitungsstoff | [cheaiin:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-008	2	cthol	f19v	f19v.6	H	A	1	3	MEDIAL	kchor	chocthy	ychoy kchor cthol chocthy s	ychoy kchor cthol chocthy s	ychoy kchor cthol chocthy s	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[ychoy:?] | [kchor:?] | [cthol:?] | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [s:?]	[ychoy:?] | [kchor:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | [s:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-009	2	cthol	f22r	f22r.3	H	A	1	6	MEDIAL	daiin	ctholo	qokol dykaiin o kchy daiin cthol ctholo dar shain	qokol dykaiin okchy daiin cthol ctholo dar shain	qokol dykaiin o kchy daiin cthol ctholo dar shain	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[qokol:?] | [dykaiin:?] | [o:?] | [kchy:?] | Grad-/Maßwert III | [cthol:?] | [ctholo:?] | [dar:?] | feucht, Grad II	[qokol:?] | [dykaiin:?] | [o:?] | [kchy:?] | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [ctholo:?] | [dar:?] | feucht, Grad II	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-010	2	cthol	f24r	f24r.7	H	A	1	6	MEDIAL	cheor	qodol	q kar chtar s cheor cthol qodol	qekar chtar s cheor cthol qodol	q kar chtar s cheor cthol qodol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[q:?] | [kar:?] | [chtar:?] | [s:?] | trockener Drogenteil | [cthol:?] | [qodol:?]	[q:?] | [kar:?] | [chtar:?] | [s:?] | trockener Drogenteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [qodol:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-011	2	cthol	f28r	f28r.2	H	A	1	3	MEDIAL	otchor	y	otchor otchor cthol y ctheol dy dchar chakod dly	otchor otchor cthol cty ctheol dy dchar chakod dly	otchor otchor cthol y ctheol dy dchar chakod dly	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	0	0	[otchor:?] | [otchor:?] | [cthol:?] | [y:?] | [ctheol:?] | [dy:?] | [dchar:?] | [chakod:?] | [dly:?]	[otchor:?] | [otchor:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [y:?] | [ctheol:?] | [dy:?] | [dchar:?] | [chakod:?] | [dly:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-012	2	cthol	f28r	f28r.3	H	A	1	3	MEDIAL	shor	cthol	qotchaiin shor cthol cthol shor chotchy tchodar	qotchaiin shor cthol cthol shor chotchy tchodar	qotchaiin shor cthol cthol shor chotchy tchodar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [cthol:?] | [cthol:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chotchy:?] | [tchodar:?]	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Blüten-/Fruchtstand; reproduktiver Teil | [chotchy:?] | [tchodar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-013	2	cthol	f28r	f28r.3	H	A	1	4	MEDIAL	cthol	shor	qotchaiin shor cthol cthol shor chotchy tchodar	qotchaiin shor cthol cthol shor chotchy tchodar	qotchaiin shor cthol cthol shor chotchy tchodar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [cthol:?] | [cthol:?] | Blüten-/Fruchtstand; reproduktiver Teil | [chotchy:?] | [tchodar:?]	[qotchaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Blüten-/Fruchtstand; reproduktiver Teil | [chotchy:?] | [tchodar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-014	2	cthol	f28r	f28r.4	H	A	1	5	MEDIAL	chotchy	otol	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	choty chtol otol chotchy cthol otol choky qoty	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[choty:?] | [chtol:?] | [otol:?] | [chotchy:?] | [cthol:?] | [otol:?] | heiß-trockene Zubereitung, Grundform | kalt, Grundform	[choty:?] | [chtol:?] | [otol:?] | [chotchy:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [otol:?] | heiß-trockene Zubereitung, Grundform | kalt, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-015	2	cthol	f28v	f28v.8	H	A	1	9	FINAL	daiin	<EOS>	okain chan chain cthor dain yk chy daiin cthol	okain chan chain cthor dain yk chy daiin cthol	okain chan chain cthor dain yk chy daiin cthol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	7	7	heiß im Zubereitungsrahmen, Grad II | trocken, Grad I | trocken, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [yk:?] | trocken, Grundform | Grad-/Maßwert III | [cthol:?]	heiß im Zubereitungsrahmen, Grad II | trocken, Grad I | trocken, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [yk:?] | trocken, Grundform | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-016	2	cthol	f30v	f30v.3	H	A	1	3	MEDIAL	daiin	doiin	chotchol daiin cthol doiin daiin chokeor dal chtoy	chotchol daiin cthol doiin daiin chokeor dal chtoithy	chotchol aiin cthol doiin daiin chokeor dal chtoy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	3	2	[chotchol:?] | Qualitätsgrad III | [cthol:?] | Zubereitungsmaß, Form III | Grad-/Maßwert III | [chokeor:?] | [dal:?] | [chtoy:?]	[chotchol:?] | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Zubereitungsmaß, Form III | Grad-/Maßwert III | [chokeor:?] | [dal:?] | [chtoy:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-017	2	cthol	f32r	f32r.3	H	A	1	3	MEDIAL	chor	chol	qokchor chor cthol chol dol dcheodain daiin	qokchor chor cthol chol dol dcheodain daiin	qokchor chor cthol chol dol dcheodain daiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	4	4	[qokchor:?] | Pflanzen-/Reproduktionsteil | [cthol:?] | trocken; nominal trockenes Gut/Material | Materialmaß | [dcheodain:?] | Grad-/Maßwert III	[qokchor:?] | Pflanzen-/Reproduktionsteil | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken; nominal trockenes Gut/Material | Materialmaß | [dcheodain:?] | Grad-/Maßwert III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-018	2	cthol	f32v	f32v.10	H	A	1	8	MEDIAL	l	da	sho keol chor chol daiin cpho l cthol da ar	sho keol chor chol daiin cphol cthol da ar	sho keol chor chol daiin cphol cthol da ar	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	4	4	feuchter Ansatz | [keol:?] | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [cpho:?] | [l:?] | [cthol:?] | [da:?] | [ar:?]	feuchter Ansatz | [keol:?] | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [cpho:?] | [l:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [da:?] | [ar:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-019	2	cthol	f35r	f35r.14	H	A	1	1	INITIAL	<BOS>	chol	cthol chol aiin qotchy otchor daiin shol qotaiin	cthol chol aiin qotchy otchor daiin shol qotaiin	cthol chol aiin qotchy otchor daiin shol qotaiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	6	6	[cthol:?] | trocken; nominal trockenes Gut/Material | Menge III | kalt-trocken | [otchor:?] | Menge/Portion III | feucht; nominal feuchtes Gut/Material | kalt, Grad III	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken; nominal trockenes Gut/Material | Menge III | kalt-trocken | [otchor:?] | Menge/Portion III | feucht; nominal feuchtes Gut/Material | kalt, Grad III	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A02-020	2	cthol	f36r	f36r.7	H	A	1	2	MEDIAL	qotol	okol	qotol cthol okol dy okchy ytorory sold	qotol cthol okol dy okchy ytorory sold	qotol cthol okol dy okchy ytorory sold	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	kaltes Material | [cthol:?] | [okol:?] | [dy:?] | [okchy:?] | [ytorory:?] | [sold:?]	kaltes Material | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [okol:?] | [dy:?] | [okchy:?] | [ytorory:?] | [sold:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-021	2	cthol	f36r	f36r.8	H	A	1	2	MEDIAL	ytchor	chaiin	ytchor cthol chaiin yd	ytchor cthol chaiin yd	ytchor cthol chaiin yd	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	[ytchor:?] | [cthol:?] | trocken, Grad III | [yd:?]	[ytchor:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | trocken, Grad III | [yd:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A02-022	2	cthol	f36v	f36v.13	H	A	1	3	MEDIAL	she	oty	oky she cthol oty	oky she cthol oty	oky she cthol oty	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[cthol:?]	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	2	2	[oky:?] | feucht, attributiv gebunden | [cthol:?] | kalter Ansatz, Grundform	[oky:?] | feucht, attributiv gebunden | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | kalter Ansatz, Grundform	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
