clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	complete_working_translation_de	reading_source	end_reason	event_ids
P915-C288	f83r	f83r.19	Variantenatlas lokaler Becken und Anwendungen	3	qetal dal shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1575|P912-E1576|P912-E1577
P915-C289	f83r	f83r.19	Variantenatlas lokaler Becken und Anwendungen	2	shey lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1578|P912-E1579
P915-C290	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	2	solkeedy qoteedy	In der gezeigten Becken- oder Anwendungsvariante im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1580|P912-E1581
P915-C291	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	2	qokeey qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1582|P912-E1583
P915-C292	f83r	f83r.20	Variantenatlas lokaler Becken und Anwendungen	3	sol cheeety qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1584|P912-E1585|P912-E1586
P915-C293	f83r	f83r.20|f83r.21	Variantenatlas lokaler Becken und Anwendungen	4	qoky saiin solkeedy qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1587|P912-E1588|P912-E1589|P912-E1590
P915-C294	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	1	otedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1591
P915-C295	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	3	sol chedy lkedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1592|P912-E1593|P912-E1594
P915-C296	f83r	f83r.21	Variantenatlas lokaler Becken und Anwendungen	2	qokchedy qokedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1595|P912-E1596
P915-C297	f83r	f83r.21|f83r.22	Variantenatlas lokaler Becken und Anwendungen	4	chckhdy sar schedair otchedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1597|P912-E1598|P912-E1599|P912-E1600
P915-C298	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1601
P915-C299	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	5	chedain chedy qotedaiin otaiin otedy	In der gezeigten Becken- oder Anwendungsvariante die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1602|P912-E1603|P912-E1604|P912-E1605|P912-E1606
P915-C300	f83r	f83r.22	Variantenatlas lokaler Becken und Anwendungen	1	ldy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1607
P915-C301	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	2	tchedy qotedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1608|P912-E1609
P915-C302	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	2	qokal shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1610|P912-E1611
P915-C303	f83r	f83r.23	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1612
P915-C304	f83r	f83r.23|f83r.24	Variantenatlas lokaler Becken und Anwendungen	10	shecthedy shecthy otor chedy soiiin checthy chety otaiin olsaly shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1613|P912-E1614|P912-E1615|P912-E1616|P912-E1617|P912-E1618|P912-E1619|P912-E1620|P912-E1621|P912-E1622
P915-C305	f83r	f83r.25	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1623
P915-C306	f83r	f83r.25	Variantenatlas lokaler Becken und Anwendungen	3	qolchey qokeey qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1624|P912-E1625|P912-E1626
P915-C307	f83r	f83r.25|f83r.26	Variantenatlas lokaler Becken und Anwendungen	7	chedy otal otchey qokeey qoky tol shedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1627|P912-E1628|P912-E1629|P912-E1630|P912-E1631|P912-E1632|P912-E1633
P915-C308	f83r	f83r.26	Variantenatlas lokaler Becken und Anwendungen	1	qokylddy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1634
P915-C309	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	3	dain chedy qokeedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1635|P912-E1636|P912-E1637
P915-C310	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	1	shckhedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1638
P915-C311	f83r	f83r.27	Variantenatlas lokaler Becken und Anwendungen	1	shckhedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1639
P915-C312	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	4	saiin cheeky sheey qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1640|P912-E1641|P912-E1642|P912-E1643
P915-C313	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	1	shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1644
P915-C314	f83r	f83r.28	Variantenatlas lokaler Becken und Anwendungen	1	oldy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1645
P915-C315	f83r	f83r.29	Variantenatlas lokaler Becken und Anwendungen	3	salchedy cheey qody	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1646|P912-E1647|P912-E1648
P915-C316	f83r	f83r.29	Variantenatlas lokaler Becken und Anwendungen	2	kesd oldy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1649|P912-E1650
P915-C317	f83r	f83r.30	Variantenatlas lokaler Becken und Anwendungen	2	s okeedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1651|P912-E1652
P915-C318	f83r	f83r.30	Variantenatlas lokaler Becken und Anwendungen	1	qokeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1653
P915-C319	f83r	f83r.30|f83r.31	Variantenatlas lokaler Becken und Anwendungen	4	qoky saii techedy qotchedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1654|P912-E1655|P912-E1656|P912-E1657
P915-C320	f83r	f83r.31	Variantenatlas lokaler Becken und Anwendungen	1	okeedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1658
P915-C321	f83r	f83r.31	Variantenatlas lokaler Becken und Anwendungen	1	ldy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1659
P915-C322	f83r	f83r.32	Variantenatlas lokaler Becken und Anwendungen	3	cheol qokchedy lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1660|P912-E1661|P912-E1662
P915-C323	f83r	f83r.32|f83r.33|f83r.34	Variantenatlas lokaler Becken und Anwendungen	9	qokey sy s aiin sheekchy qokey sain shky lchedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1663|P912-E1664|P912-E1665|P912-E1666|P912-E1667|P912-E1668|P912-E1669|P912-E1670|P912-E1671
P915-C324	f83r	f83r.34|f83r.35|f83r.36	Variantenatlas lokaler Becken und Anwendungen	12	dolshed qokchy saiin cheky okeeol okain chdy sor aiin shy shey lshedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, die Station spülen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1672|P912-E1673|P912-E1674|P912-E1675|P912-E1676|P912-E1677|P912-E1678|P912-E1679|P912-E1680|P912-E1681|P912-E1682|P912-E1683
P915-C325	f83r	f83r.36|f83r.37	Variantenatlas lokaler Becken und Anwendungen	3	qoky sol lkedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1684|P912-E1685|P912-E1686
P915-C326	f83r	f83r.37	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1687
P915-C327	f83r	f83r.37	Variantenatlas lokaler Becken und Anwendungen	2	qokol shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1688|P912-E1689
P915-C328	f83r	f83r.38	Variantenatlas lokaler Becken und Anwendungen	4	or chey qockhey dairydy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1690|P912-E1691|P912-E1692|P912-E1693
P915-C329	f83r	f83r.39|f83r.40	Variantenatlas lokaler Becken und Anwendungen	6	qokain shey kain chckhal solchedy olchedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1694|P912-E1695|P912-E1696|P912-E1697|P912-E1698|P912-E1699
P915-C330	f83r	f83r.40|f83r.41	Variantenatlas lokaler Becken und Anwendungen	3	chedaiin solkey lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1700|P912-E1701|P912-E1702
P915-C331	f83r	f83r.41|f83r.42|f83r.43|f83r.44	Variantenatlas lokaler Becken und Anwendungen	15	qolkain dal sol ol chcthdy l chedy lchdy daiin sheol chedy qotal sar skar shedy	Eine Portion im Empfangsbecken auffangen, zur nächsten Station umsetzen, nach Sollwert weiterführen und an der Zielstelle warm ausgießen; absetzen lassen und schließen.	MANUAL_LONG_CLAUSE_REWRITE	LICENSED_DY_CLOSE	P912-E1703|P912-E1704|P912-E1705|P912-E1706|P912-E1707|P912-E1708|P912-E1709|P912-E1710|P912-E1711|P912-E1712|P912-E1713|P912-E1714|P912-E1715|P912-E1716|P912-E1717
P915-C332	f83r	f83r.47	Variantenatlas lokaler Becken und Anwendungen	1	otchdy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1720
P915-C333	f83r	f83r.47	Variantenatlas lokaler Becken und Anwendungen	1	qokchdy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1721
P915-C334	f83r	f83r.47|f83r.48|f83r.49	Variantenatlas lokaler Becken und Anwendungen	9	shedal dal cheol lol chdal aiin sol daiiin chedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und absetzen lassen.	COMPACT_OWNER_ACTION_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1722|P912-E1723|P912-E1724|P912-E1725|P912-E1726|P912-E1727|P912-E1728|P912-E1729|P912-E1730
P915-C335	f83r	f83r.52|f83r.53|f83r.54|f83r.55	Variantenatlas lokaler Becken und Anwendungen	16	solkeey qekey raly ol solchkal cheol qotar ol daiin ol dain chey ldalor sol rtain cthal	Den Posten länger im Auffangbecken halten, über den Seitenarm und die markierte Verbindung weiterführen, nach Sollwert einstellen und an der Zielstelle gebrauchsfertig machen; die Fortsetzung bleibt offen.	MANUAL_LONG_CLAUSE_REWRITE	PAGE_END_OPEN	P912-E1733|P912-E1734|P912-E1735|P912-E1736|P912-E1737|P912-E1738|P912-E1739|P912-E1740|P912-E1741|P912-E1742|P912-E1743|P912-E1744|P912-E1745|P912-E1746|P912-E1747|P912-E1748
P915-C336	f67r2	f67r2.13|f67r2.14	zwei getrennte Himmelsräder und Tabelle	7	opodchol s ain aldy soeey doiin oldy	Im bezeichneten Himmelsrad einen Eintrag wählen, seinen Zielplatz und Grad setzen, in derselben Reihe fortfahren und den Eintrag schließen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	LICENSED_DY_CLOSE	P912-E1777|P912-E1778|P912-E1779|P912-E1780|P912-E1781|P912-E1782|P912-E1783
P915-C337	f67r2	f67r2.16|f67r2.17|f67r2.18|f67r2.19|f67r2.20|f67r2.21	zwei getrennte Himmelsräder und Tabelle	19	odaeiin okoes oekain y otchey soraiir dy qopchy daiin dal ydchos ain ar amy chocfhy saral sain am ar	Eine neue Tabellenreihe öffnen, den markierten Wert, Zielplatz, Bezug und Innenplatz übernehmen, einen Teilwert abtrennen und die Reihe offen weiterführen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1785|P912-E1786|P912-E1787|P912-E1788|P912-E1789|P912-E1790|P912-E1791|P912-E1792|P912-E1793|P912-E1794|P912-E1795|P912-E1796|P912-E1797|P912-E1798|P912-E1799|P912-E1800|P912-E1801|P912-E1802|P912-E1803
P915-C338	f67r2	f67r2.23|f67r2.24|f67r2.25|f67r2.26|f67r2.27	zwei getrennte Himmelsräder und Tabelle	13	oparchy salsain sodar ofar ar ydam yteoor yto ykor okeo r aiin am	Den Bezugsplatz wählen, die zweite Markierung und den Innenplatz setzen, den zugehörigen Tabellenwert aktivieren und den Eintrag offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1805|P912-E1806|P912-E1807|P912-E1808|P912-E1809|P912-E1810|P912-E1811|P912-E1812|P912-E1813|P912-E1814|P912-E1815|P912-E1816|P912-E1817
P915-C339	f67r2	f67r2.29	zwei getrennte Himmelsräder und Tabelle	1	ytody	Den aktuellen Himmelseintrag einstellen, ausführen und schließen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	LICENSED_DY_CLOSE	P912-E1820
P915-C340	f67r2	f67r2.29|f67r2.30	zwei getrennte Himmelsräder und Tabelle	3	saiin ochol olol	Den bezeichneten Tabellenwert wählen und in derselben Reihe weiterfahren.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1821|P912-E1822|P912-E1823
P915-C341	f67r2	f67r2.32|f67r2.33	zwei getrennte Himmelsräder und Tabelle	7	dosar odas air alaiin dokan oear odal	Vom Bezugsplatz zum Zielplatz gehen, den Tabellenwert und den zusätzlichen Ringlauf eintragen und die zweite Verbindung offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1825|P912-E1826|P912-E1827|P912-E1828|P912-E1829|P912-E1830|P912-E1831
P915-C342	f67r2	f67r2.35|f67r2.36	zwei getrennte Himmelsräder und Tabelle	6	chol giin okol ytor daiin or	In derselben Reihe einmal zur nächsten Stufe gehen, den Tabellenwert übernehmen und den Eintrag offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1834|P912-E1835|P912-E1836|P912-E1837|P912-E1838|P912-E1839
P915-C343	f67r2	f67r2.38|f67r2.39|f67r2.40|f67r2.41|f67r2.42|f67r2.43|f67r2.44	zwei getrennte Himmelsräder und Tabelle	18	otoldos octhole sor chedaiin dy yteos oiin og ytoeopchey chekody sosho chos ockhy daiin aiin os qsg ofydy	Zur nächsten Tabellenposition gehen, Eintragsklasse und Sternstelle wählen, Stufe und Zustand prüfen, den Nebenplatz markieren und den Eintrag schließen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	LICENSED_DY_CLOSE	P912-E1841|P912-E1842|P912-E1843|P912-E1844|P912-E1845|P912-E1846|P912-E1847|P912-E1848|P912-E1849|P912-E1850|P912-E1851|P912-E1852|P912-E1853|P912-E1854|P912-E1855|P912-E1856|P912-E1857|P912-E1858
P915-C344	f67r2	f67r2.44|f67r2.45|f67r2.46	zwei getrennte Himmelsräder und Tabelle	7	sheody aiin ycheody es odaiiin yekees oraly	Den gewählten Tabellenwert kurz halten, die zweite Unterstufe und den Zielplatz setzen und die Reihe offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1859|P912-E1860|P912-E1861|P912-E1862|P912-E1863|P912-E1864|P912-E1865
P915-C345	f67r2	f67r2.48|f67r2.49|f67r2.50|f67r2.51	zwei getrennte Himmelsräder und Tabelle	9	todaiin dain dy os choer aiin choeea sal dadaiin	Den Tabellenwert einstellen, eine zweite Teilmarke und den Zielplatz wählen und den Eintrag offen fortführen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1867|P912-E1868|P912-E1869|P912-E1870|P912-E1871|P912-E1872|P912-E1873|P912-E1874|P912-E1875
P915-C346	f67r2	f67r2.72|f67r2.73|f67r2.74	zwei getrennte Himmelsräder und Tabelle	36	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	In der großen Tabelle Bezug, Ziel, Ringlauf, Teilwert und Grad nacheinander setzen, die markierten Plätze kurz oder länger halten und den letzten Ort ohne erzwungene Drehrichtung offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	PAGE_END_OPEN	P912-E1903|P912-E1904|P912-E1905|P912-E1906|P912-E1907|P912-E1908|P912-E1909|P912-E1910|P912-E1911|P912-E1912|P912-E1913|P912-E1914|P912-E1915|P912-E1916|P912-E1917|P912-E1918|P912-E1919|P912-E1920|P912-E1921|P912-E1922|P912-E1923|P912-E1924|P912-E1925|P912-E1926|P912-E1927|P912-E1928|P912-E1929|P912-E1930|P912-E1931|P912-E1932|P912-E1933|P912-E1934|P912-E1935|P912-E1936|P912-E1937|P912-E1938
P915-C347	f68r1	f68r1.1|f68r1.2	mehrteilige Sternstellentafel	12	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal tochso otchl qokeeedy	In der mehrteiligen Sternstellentafel den bezeichneten Posten und Grad wählen, zum nächsten Zielplatz übertragen, vollständig setzen und den Eintrag schließen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	LICENSED_DY_CLOSE	P912-E1939|P912-E1940|P912-E1941|P912-E1942|P912-E1943|P912-E1944|P912-E1945|P912-E1946|P912-E1947|P912-E1948|P912-E1949|P912-E1950
P915-C348	f68r1	f68r1.2	mehrteilige Sternstellentafel	3	cheey cheeteey yteody	Den aktuellen Sternposten länger halten, seinen Grad einstellen und den kurzen Eintrag schließen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	LICENSED_DY_CLOSE	P912-E1951|P912-E1952|P912-E1953
P915-C349	f68r1	f68r1.2|f68r1.3|f68r1.4|f68r1.5|f68r1.6|f68r1.7	mehrteilige Sternstellentafel	16	chpor cheokorchey chod ykor shey qocheey chokal okeey ror eckhear daram dchor okaiiin yky dary chkchykoly	Eine lokale Sternstelle wählen, Eintragsklasse, Zielplatz und zweiten Innenplatz markieren, den Wert behandeln und die Fortsetzung offenlassen.	CELESTIAL_NATURAL_LOOKUP_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1954|P912-E1955|P912-E1956|P912-E1957|P912-E1958|P912-E1959|P912-E1960|P912-E1961|P912-E1962|P912-E1963|P912-E1964|P912-E1965|P912-E1966|P912-E1967|P912-E1968|P912-E1969
P915-C350	f88r	f88r.7|f88r.8|f88r.9|f88r.10|f88r.11	sechzehn Drogenposten und drei Gefäßansätze	47	dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol ral sheom keol chear shekor qokor daiin sar s aiin oky sam oain or om otam okeom cheeor qokeody dar or om cheody qokeol cheol saiin cheos cheol doleeey or cheom cheojam yokeody cheom qoor cheeb ykeor shy sam	Die sechs oberen Zutatenposten auswählen, vom Vorrat die Sollmengen nehmen, in das obere Gefäß geben, kurz vorbereiten und den entstehenden Auszug zur nächsten Aufnahme leiten.	F88_BATCH_NATURAL_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E2368|P912-E2369|P912-E2370|P912-E2371|P912-E2372|P912-E2373|P912-E2374|P912-E2375|P912-E2376|P912-E2377|P912-E2378|P912-E2379|P912-E2380|P912-E2381|P912-E2382|P912-E2383|P912-E2384|P912-E2385|P912-E2386|P912-E2387|P912-E2388|P912-E2389|P912-E2390|P912-E2391|P912-E2392|P912-E2393|P912-E2394|P912-E2395|P912-E2396|P912-E2397|P912-E2398|P912-E2399|P912-E2400|P912-E2401|P912-E2402|P912-E2403|P912-E2404|P912-E2405|P912-E2406|P912-E2407|P912-E2408|P912-E2409|P912-E2410|P912-E2411|P912-E2412|P912-E2413|P912-E2414
P915-C351	f88r	f88r.18	sechzehn Drogenposten und drei Gefäßansätze	6	koay cphol orchor pcheoly otchol oldy	Mit der mittleren Zutatenreihe einen zweiten Ansatz beginnen, einen Anteil überführen und den kurzen Auftakt schließen.	F88_BATCH_NATURAL_REWRITE	LICENSED_DY_CLOSE	P912-E2421|P912-E2422|P912-E2423|P912-E2424|P912-E2425|P912-E2426
P915-C352	f88r	f88r.18|f88r.19|f88r.20|f88r.21|f88r.22	sechzehn Drogenposten und drei Gefäßansätze	33	salsaly dchey chokol daiin qoekol qoekol qockhol okol cheol dsheol qokeey s chy s aiin chor oteor aiin chosals teol chor olsheody qokeol shoy ol sheeol sheoldg ychey okaiin chol cheor ol chorcholsal	Die übrigen mittleren Zutaten nach Sollmaß zugeben, den Ansatz mehrfach fortführen, den Auszug leiten, länger halten und den Teilgang schließen.	F88_BATCH_NATURAL_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E2427|P912-E2428|P912-E2429|P912-E2430|P912-E2431|P912-E2432|P912-E2433|P912-E2434|P912-E2435|P912-E2436|P912-E2437|P912-E2438|P912-E2439|P912-E2440|P912-E2441|P912-E2442|P912-E2443|P912-E2444|P912-E2445|P912-E2446|P912-E2447|P912-E2448|P912-E2449|P912-E2450|P912-E2451|P912-E2452|P912-E2453|P912-E2454|P912-E2455|P912-E2456|P912-E2457|P912-E2458|P912-E2459
P915-C353	f88r	f88r.26	sechzehn Drogenposten und drei Gefäßansätze	7	poeear sheoky olkeey cthol poldy s okoldy	Von den vier unteren Zutatenposten den ersten Vorrat nehmen, kurz ansetzen, länger auffangen und den Vorbereitungsgang schließen.	F88_BATCH_NATURAL_REWRITE	LICENSED_DY_CLOSE	P912-E2464|P912-E2465|P912-E2466|P912-E2467|P912-E2468|P912-E2469|P912-E2470
