case	edition	paragraph	leaf	writer	source_atoms	source_types	target_groups	status	independent_meaning_confirmation_capacity
251	ZL3b	f107r|f107r.30-f107r.33	107	PREFIX	122	27	45	UNKNOWN_SOURCE	0
252	ZL3b	f107r|f107r.30-f107r.33	107	POSTFIX	122	27	45	UNKNOWN_SOURCE	0
253	ZL3b	f107r|f107r.34-f107r.37	107	PREFIX	122	27	39	UNKNOWN_SOURCE	0
254	ZL3b	f107r|f107r.34-f107r.37	107	POSTFIX	122	27	39	UNKNOWN_SOURCE	0
255	ZL3b	f107r|f107r.38-f107r.41	107	PREFIX	122	27	37	UNKNOWN_SOURCE	0
256	ZL3b	f107r|f107r.38-f107r.41	107	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
257	ZL3b	f107r|f107r.42-f107r.44	107	PREFIX	122	27	25	UNKNOWN_SOURCE	0
258	ZL3b	f107r|f107r.42-f107r.44	107	POSTFIX	122	27	25	UNKNOWN_SOURCE	0
259	ZL3b	f107r|f107r.45-f107r.47	107	PREFIX	122	27	28	UNKNOWN_SOURCE	0
260	ZL3b	f107r|f107r.45-f107r.47	107	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
261	ZL3b	f107r|f107r.48-f107r.51	107	PREFIX	122	27	46	UNKNOWN_SOURCE	0
262	ZL3b	f107r|f107r.48-f107r.51	107	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
263	ZL3b	f107v|f107v.1-f107v.4	107	PREFIX	122	27	44	UNKNOWN_SOURCE	0
264	ZL3b	f107v|f107v.1-f107v.4	107	POSTFIX	122	27	44	UNKNOWN_SOURCE	0
265	ZL3b	f107v|f107v.5-f107v.7	107	PREFIX	122	27	26	UNKNOWN_SOURCE	0
266	ZL3b	f107v|f107v.5-f107v.7	107	POSTFIX	122	27	26	UNKNOWN_SOURCE	0
267	ZL3b	f107v|f107v.8-f107v.10	107	PREFIX	122	27	28	UNKNOWN_SOURCE	0
268	ZL3b	f107v|f107v.8-f107v.10	107	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
269	ZL3b	f107v|f107v.11-f107v.15	107	PREFIX	122	27	50	UNKNOWN_SOURCE	0
270	ZL3b	f107v|f107v.11-f107v.15	107	POSTFIX	122	27	50	UNKNOWN_SOURCE	0
271	ZL3b	f107v|f107v.16-f107v.19	107	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
272	ZL3b	f107v|f107v.16-f107v.19	107	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
273	ZL3b	f107v|f107v.20-f107v.22	107	PREFIX	122	27	28	UNKNOWN_SOURCE	0
274	ZL3b	f107v|f107v.20-f107v.22	107	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
275	ZL3b	f107v|f107v.23-f107v.24	107	PREFIX	122	27	15	UNKNOWN_SOURCE	0
276	ZL3b	f107v|f107v.23-f107v.24	107	POSTFIX	122	27	15	UNKNOWN_SOURCE	0
277	ZL3b	f107v|f107v.25-f107v.28	107	PREFIX	122	27	40	UNKNOWN_SOURCE	0
278	ZL3b	f107v|f107v.25-f107v.28	107	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
279	ZL3b	f107v|f107v.29-f107v.31	107	PREFIX	122	27	28	UNKNOWN_SOURCE	0
280	ZL3b	f107v|f107v.29-f107v.31	107	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
281	ZL3b	f107v|f107v.32-f107v.34	107	PREFIX	122	27	26	UNKNOWN_SOURCE	0
282	ZL3b	f107v|f107v.32-f107v.34	107	POSTFIX	122	27	26	UNKNOWN_SOURCE	0
283	ZL3b	f107v|f107v.35-f107v.36	107	PREFIX	122	27	20	UNKNOWN_SOURCE	0
284	ZL3b	f107v|f107v.35-f107v.36	107	POSTFIX	122	27	20	UNKNOWN_SOURCE	0
285	ZL3b	f107v|f107v.37-f107v.40	107	PREFIX	122	27	36	UNKNOWN_SOURCE	0
286	ZL3b	f107v|f107v.37-f107v.40	107	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
287	ZL3b	f107v|f107v.41-f107v.42	107	PREFIX	122	27	17	UNKNOWN_SOURCE	0
288	ZL3b	f107v|f107v.41-f107v.42	107	POSTFIX	122	27	17	UNKNOWN_SOURCE	0
289	ZL3b	f107v|f107v.43-f107v.44	107	PREFIX	122	27	18	UNKNOWN_SOURCE	0
290	ZL3b	f107v|f107v.43-f107v.44	107	POSTFIX	122	27	18	UNKNOWN_SOURCE	0
291	ZL3b	f107v|f107v.45-f107v.49	107	PREFIX	122	27	49	UNKNOWN_SOURCE	0
292	ZL3b	f107v|f107v.45-f107v.49	107	POSTFIX	122	27	49	UNKNOWN_SOURCE	0
293	ZL3b	f108r|f108r.1-f108r.4	108	PREFIX	122	27	38	UNKNOWN_SOURCE	0
294	ZL3b	f108r|f108r.1-f108r.4	108	POSTFIX	122	27	38	UNKNOWN_SOURCE	0
295	ZL3b	f108r|f108r.5-f108r.7	108	PREFIX	122	27	36	UNKNOWN_SOURCE	0
296	ZL3b	f108r|f108r.5-f108r.7	108	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
297	ZL3b	f108r|f108r.8-f108r.13	108	PREFIX	122	27	61	UNKNOWN_SOURCE	0
298	ZL3b	f108r|f108r.8-f108r.13	108	POSTFIX	122	27	61	UNKNOWN_SOURCE	0
299	ZL3b	f108r|f108r.14-f108r.16	108	PREFIX	122	27	28	UNKNOWN_SOURCE	0
300	ZL3b	f108r|f108r.14-f108r.16	108	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
301	ZL3b	f108r|f108r.17-f108r.20	108	PREFIX	122	27	39	UNKNOWN_SOURCE	0
302	ZL3b	f108r|f108r.17-f108r.20	108	POSTFIX	122	27	39	UNKNOWN_SOURCE	0
303	ZL3b	f108r|f108r.21-f108r.23	108	PREFIX	122	27	25	UNKNOWN_SOURCE	0
304	ZL3b	f108r|f108r.21-f108r.23	108	POSTFIX	122	27	25	UNKNOWN_SOURCE	0
305	ZL3b	f108r|f108r.24-f108r.28	108	PREFIX	122	27	52	UNKNOWN_SOURCE	0
306	ZL3b	f108r|f108r.24-f108r.28	108	POSTFIX	122	27	52	UNKNOWN_SOURCE	0
307	ZL3b	f108r|f108r.29-f108r.30	108	PREFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
308	ZL3b	f108r|f108r.29-f108r.30	108	POSTFIX	122	27	17	CONTRADICTED_COMPLETE_EQUATION	0
309	ZL3b	f108r|f108r.31-f108r.34	108	PREFIX	122	27	36	UNKNOWN_SOURCE	0
310	ZL3b	f108r|f108r.31-f108r.34	108	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
311	ZL3b	f108r|f108r.35-f108r.36	108	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
312	ZL3b	f108r|f108r.35-f108r.36	108	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
313	ZL3b	f108r|f108r.37-f108r.38	108	PREFIX	122	27	18	UNKNOWN_SOURCE	0
314	ZL3b	f108r|f108r.37-f108r.38	108	POSTFIX	122	27	18	UNKNOWN_SOURCE	0
315	ZL3b	f108r|f108r.39-f108r.44	108	PREFIX	122	27	60	UNKNOWN_SOURCE	0
316	ZL3b	f108r|f108r.39-f108r.44	108	POSTFIX	122	27	60	UNKNOWN_SOURCE	0
317	ZL3b	f108r|f108r.45-f108r.47	108	PREFIX	122	27	33	UNKNOWN_SOURCE	0
318	ZL3b	f108r|f108r.45-f108r.47	108	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
319	ZL3b	f108r|f108r.48-f108r.50	108	PREFIX	122	27	32	UNKNOWN_SOURCE	0
320	ZL3b	f108r|f108r.48-f108r.50	108	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
321	ZL3b	f108v|f108v.1-f108v.4	108	PREFIX	122	27	41	UNKNOWN_SOURCE	0
322	ZL3b	f108v|f108v.1-f108v.4	108	POSTFIX	122	27	41	UNKNOWN_SOURCE	0
323	ZL3b	f108v|f108v.5-f108v.6	108	PREFIX	122	27	21	UNKNOWN_SOURCE	0
324	ZL3b	f108v|f108v.5-f108v.6	108	POSTFIX	122	27	21	UNKNOWN_SOURCE	0
325	ZL3b	f108v|f108v.7-f108v.11	108	PREFIX	122	27	56	UNKNOWN_SOURCE	0
326	ZL3b	f108v|f108v.7-f108v.11	108	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
327	ZL3b	f108v|f108v.12-f108v.14	108	PREFIX	122	27	33	UNKNOWN_SOURCE	0
328	ZL3b	f108v|f108v.12-f108v.14	108	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
329	ZL3b	f108v|f108v.15-f108v.19	108	PREFIX	122	27	50	UNKNOWN_SOURCE	0
330	ZL3b	f108v|f108v.15-f108v.19	108	POSTFIX	122	27	50	UNKNOWN_SOURCE	0
331	ZL3b	f108v|f108v.20-f108v.29	108	PREFIX	122	27	119	UNKNOWN_SOURCE	0
332	ZL3b	f108v|f108v.20-f108v.29	108	POSTFIX	122	27	119	UNKNOWN_SOURCE	0
333	ZL3b	f108v|f108v.30-f108v.53	108	PREFIX	122	27	261	UNKNOWN_SOURCE	0
334	ZL3b	f108v|f108v.30-f108v.53	108	POSTFIX	122	27	261	UNKNOWN_SOURCE	0
335	ZL3b	f10r|f10r.1-f10r.5	10	PREFIX	122	27	43	UNKNOWN_SOURCE	0
336	ZL3b	f10r|f10r.1-f10r.5	10	POSTFIX	122	27	43	UNKNOWN_SOURCE	0
337	ZL3b	f10r|f10r.6-f10r.12	10	PREFIX	122	27	49	UNKNOWN_SOURCE	0
338	ZL3b	f10r|f10r.6-f10r.12	10	POSTFIX	122	27	49	UNKNOWN_SOURCE	0
339	ZL3b	f10v|f10v.1-f10v.3	10	PREFIX	122	27	25	UNKNOWN_SOURCE	0
340	ZL3b	f10v|f10v.1-f10v.3	10	POSTFIX	122	27	25	UNKNOWN_SOURCE	0
341	ZL3b	f10v|f10v.4-f10v.7	10	PREFIX	122	27	32	UNKNOWN_SOURCE	0
342	ZL3b	f10v|f10v.4-f10v.7	10	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
343	ZL3b	f111r|f111r.1-f111r.5	111	PREFIX	122	27	55	UNKNOWN_SOURCE	0
344	ZL3b	f111r|f111r.1-f111r.5	111	POSTFIX	122	27	55	UNKNOWN_SOURCE	0
345	ZL3b	f111r|f111r.6-f111r.35	111	PREFIX	122	27	365	UNKNOWN_SOURCE	0
346	ZL3b	f111r|f111r.6-f111r.35	111	POSTFIX	122	27	365	UNKNOWN_SOURCE	0
347	ZL3b	f111r|f111r.36-f111r.43	111	PREFIX	122	27	86	UNKNOWN_SOURCE	0
348	ZL3b	f111r|f111r.36-f111r.43	111	POSTFIX	122	27	86	UNKNOWN_SOURCE	0
349	ZL3b	f111r|f111r.44-f111r.47	111	PREFIX	122	27	46	UNKNOWN_SOURCE	0
350	ZL3b	f111r|f111r.44-f111r.47	111	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
351	ZL3b	f111r|f111r.48-f111r.50	111	PREFIX	122	27	32	UNKNOWN_SOURCE	0
352	ZL3b	f111r|f111r.48-f111r.50	111	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
353	ZL3b	f111r|f111r.51-f111r.54	111	PREFIX	122	27	40	UNKNOWN_SOURCE	0
354	ZL3b	f111r|f111r.51-f111r.54	111	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
355	ZL3b	f111v|f111v.1-f111v.25	111	PREFIX	122	27	295	UNKNOWN_SOURCE	0
356	ZL3b	f111v|f111v.1-f111v.25	111	POSTFIX	122	27	295	UNKNOWN_SOURCE	0
357	ZL3b	f111v|f111v.26-f111v.28	111	PREFIX	122	27	28	UNKNOWN_SOURCE	0
358	ZL3b	f111v|f111v.26-f111v.28	111	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
359	ZL3b	f111v|f111v.29-f111v.30	111	PREFIX	122	27	21	UNKNOWN_SOURCE	0
360	ZL3b	f111v|f111v.29-f111v.30	111	POSTFIX	122	27	21	UNKNOWN_SOURCE	0
361	ZL3b	f111v|f111v.31-f111v.33	111	PREFIX	122	27	37	UNKNOWN_SOURCE	0
362	ZL3b	f111v|f111v.31-f111v.33	111	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
363	ZL3b	f111v|f111v.34-f111v.36	111	PREFIX	122	27	33	UNKNOWN_SOURCE	0
364	ZL3b	f111v|f111v.34-f111v.36	111	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
365	ZL3b	f111v|f111v.37-f111v.44	111	PREFIX	122	27	82	UNKNOWN_SOURCE	0
366	ZL3b	f111v|f111v.37-f111v.44	111	POSTFIX	122	27	82	UNKNOWN_SOURCE	0
367	ZL3b	f111v|f111v.45-f111v.47	111	PREFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
368	ZL3b	f111v|f111v.45-f111v.47	111	POSTFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
369	ZL3b	f111v|f111v.48-f111v.51	111	PREFIX	122	27	43	UNKNOWN_SOURCE	0
370	ZL3b	f111v|f111v.48-f111v.51	111	POSTFIX	122	27	43	UNKNOWN_SOURCE	0
371	ZL3b	f112r|f112r.1-f112r.10	112	PREFIX	122	27	78	UNKNOWN_SOURCE	0
372	ZL3b	f112r|f112r.1-f112r.10	112	POSTFIX	122	27	78	UNKNOWN_SOURCE	0
373	ZL3b	f112r|f112r.11-f112r.14	112	PREFIX	122	27	33	UNKNOWN_SOURCE	0
374	ZL3b	f112r|f112r.11-f112r.14	112	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
375	ZL3b	f112r|f112r.15-f112r.18	112	PREFIX	122	27	38	UNKNOWN_SOURCE	0
376	ZL3b	f112r|f112r.15-f112r.18	112	POSTFIX	122	27	38	UNKNOWN_SOURCE	0
377	ZL3b	f112r|f112r.19-f112r.22	112	PREFIX	122	27	36	UNKNOWN_SOURCE	0
378	ZL3b	f112r|f112r.19-f112r.22	112	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
379	ZL3b	f112r|f112r.23-f112r.26	112	PREFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
380	ZL3b	f112r|f112r.23-f112r.26	112	POSTFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
381	ZL3b	f112r|f112r.27-f112r.30	112	PREFIX	122	27	36	UNKNOWN_SOURCE	0
382	ZL3b	f112r|f112r.27-f112r.30	112	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
383	ZL3b	f112r|f112r.31-f112r.33	112	PREFIX	122	27	30	UNKNOWN_SOURCE	0
384	ZL3b	f112r|f112r.31-f112r.33	112	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
385	ZL3b	f112r|f112r.34-f112r.36	112	PREFIX	122	27	28	UNKNOWN_SOURCE	0
386	ZL3b	f112r|f112r.34-f112r.36	112	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
387	ZL3b	f112r|f112r.37-f112r.38	112	PREFIX	122	27	19	UNKNOWN_SOURCE	0
388	ZL3b	f112r|f112r.37-f112r.38	112	POSTFIX	122	27	19	UNKNOWN_SOURCE	0
389	ZL3b	f112r|f112r.39-f112r.41	112	PREFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
390	ZL3b	f112r|f112r.39-f112r.41	112	POSTFIX	122	27	28	CONTRADICTED_COMPLETE_EQUATION	0
391	ZL3b	f112r|f112r.42-f112r.45	112	PREFIX	122	27	42	UNKNOWN_SOURCE	0
392	ZL3b	f112r|f112r.42-f112r.45	112	POSTFIX	122	27	42	UNKNOWN_SOURCE	0
393	ZL3b	f112v|f112v.1-f112v.6	112	PREFIX	122	27	53	UNKNOWN_SOURCE	0
394	ZL3b	f112v|f112v.1-f112v.6	112	POSTFIX	122	27	53	UNKNOWN_SOURCE	0
395	ZL3b	f112v|f112v.7-f112v.10	112	PREFIX	122	27	29	UNKNOWN_SOURCE	0
396	ZL3b	f112v|f112v.7-f112v.10	112	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
397	ZL3b	f112v|f112v.11-f112v.14	112	PREFIX	122	27	35	UNKNOWN_SOURCE	0
398	ZL3b	f112v|f112v.11-f112v.14	112	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
399	ZL3b	f112v|f112v.15-f112v.19	112	PREFIX	122	27	46	UNKNOWN_SOURCE	0
400	ZL3b	f112v|f112v.15-f112v.19	112	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
401	ZL3b	f112v|f112v.20-f112v.22	112	PREFIX	122	27	24	UNKNOWN_SOURCE	0
402	ZL3b	f112v|f112v.20-f112v.22	112	POSTFIX	122	27	24	UNKNOWN_SOURCE	0
403	ZL3b	f112v|f112v.23-f112v.26	112	PREFIX	122	27	36	UNKNOWN_SOURCE	0
404	ZL3b	f112v|f112v.23-f112v.26	112	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
405	ZL3b	f112v|f112v.27-f112v.29	112	PREFIX	122	27	28	UNKNOWN_SOURCE	0
406	ZL3b	f112v|f112v.27-f112v.29	112	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
407	ZL3b	f112v|f112v.30-f112v.31	112	PREFIX	122	27	15	UNKNOWN_SOURCE	0
408	ZL3b	f112v|f112v.30-f112v.31	112	POSTFIX	122	27	15	UNKNOWN_SOURCE	0
409	ZL3b	f112v|f112v.32-f112v.35	112	PREFIX	122	27	35	UNKNOWN_SOURCE	0
410	ZL3b	f112v|f112v.32-f112v.35	112	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
411	ZL3b	f112v|f112v.36-f112v.38	112	PREFIX	122	27	33	UNKNOWN_SOURCE	0
412	ZL3b	f112v|f112v.36-f112v.38	112	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
413	ZL3b	f112v|f112v.39-f112v.41	112	PREFIX	122	27	24	UNKNOWN_SOURCE	0
414	ZL3b	f112v|f112v.39-f112v.41	112	POSTFIX	122	27	24	UNKNOWN_SOURCE	0
415	ZL3b	f112v|f112v.42-f112v.44	112	PREFIX	122	27	31	UNKNOWN_SOURCE	0
416	ZL3b	f112v|f112v.42-f112v.44	112	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
417	ZL3b	f112v|f112v.45-f112v.47	112	PREFIX	122	27	31	UNKNOWN_SOURCE	0
418	ZL3b	f112v|f112v.45-f112v.47	112	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
419	ZL3b	f113r|f113r.1-f113r.3	113	PREFIX	122	27	29	UNKNOWN_SOURCE	0
420	ZL3b	f113r|f113r.1-f113r.3	113	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
421	ZL3b	f113r|f113r.4-f113r.7	113	PREFIX	122	27	49	UNKNOWN_SOURCE	0
422	ZL3b	f113r|f113r.4-f113r.7	113	POSTFIX	122	27	49	UNKNOWN_SOURCE	0
423	ZL3b	f113r|f113r.8-f113r.9	113	PREFIX	122	27	22	UNKNOWN_SOURCE	0
424	ZL3b	f113r|f113r.8-f113r.9	113	POSTFIX	122	27	22	UNKNOWN_SOURCE	0
425	ZL3b	f113r|f113r.10-f113r.12	113	PREFIX	122	27	36	UNKNOWN_SOURCE	0
426	ZL3b	f113r|f113r.10-f113r.12	113	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
427	ZL3b	f113r|f113r.13-f113r.15	113	PREFIX	122	27	30	UNKNOWN_SOURCE	0
428	ZL3b	f113r|f113r.13-f113r.15	113	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
429	ZL3b	f113r|f113r.16-f113r.19	113	PREFIX	122	27	40	UNKNOWN_SOURCE	0
430	ZL3b	f113r|f113r.16-f113r.19	113	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
431	ZL3b	f113r|f113r.20-f113r.21	113	PREFIX	122	27	20	UNKNOWN_SOURCE	0
432	ZL3b	f113r|f113r.20-f113r.21	113	POSTFIX	122	27	20	UNKNOWN_SOURCE	0
433	ZL3b	f113r|f113r.22-f113r.24	113	PREFIX	122	27	28	UNKNOWN_SOURCE	0
434	ZL3b	f113r|f113r.22-f113r.24	113	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
435	ZL3b	f113r|f113r.25-f113r.26	113	PREFIX	122	27	20	UNKNOWN_SOURCE	0
436	ZL3b	f113r|f113r.25-f113r.26	113	POSTFIX	122	27	20	UNKNOWN_SOURCE	0
437	ZL3b	f113r|f113r.27-f113r.29	113	PREFIX	122	27	36	UNKNOWN_SOURCE	0
438	ZL3b	f113r|f113r.27-f113r.29	113	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
439	ZL3b	f113r|f113r.30-f113r.33	113	PREFIX	122	27	40	UNKNOWN_SOURCE	0
440	ZL3b	f113r|f113r.30-f113r.33	113	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
441	ZL3b	f113r|f113r.34-f113r.36	113	PREFIX	122	27	27	UNKNOWN_SOURCE	0
442	ZL3b	f113r|f113r.34-f113r.36	113	POSTFIX	122	27	27	UNKNOWN_SOURCE	0
443	ZL3b	f113r|f113r.37-f113r.38	113	PREFIX	122	27	17	UNKNOWN_SOURCE	0
444	ZL3b	f113r|f113r.37-f113r.38	113	POSTFIX	122	27	17	UNKNOWN_SOURCE	0
445	ZL3b	f113r|f113r.39-f113r.41	113	PREFIX	122	27	34	UNKNOWN_SOURCE	0
446	ZL3b	f113r|f113r.39-f113r.41	113	POSTFIX	122	27	34	UNKNOWN_SOURCE	0
447	ZL3b	f113r|f113r.42-f113r.44	113	PREFIX	122	27	28	UNKNOWN_SOURCE	0
448	ZL3b	f113r|f113r.42-f113r.44	113	POSTFIX	122	27	28	UNKNOWN_SOURCE	0
449	ZL3b	f113r|f113r.45-f113r.51	113	PREFIX	122	27	73	UNKNOWN_SOURCE	0
450	ZL3b	f113r|f113r.45-f113r.51	113	POSTFIX	122	27	73	UNKNOWN_SOURCE	0
451	ZL3b	f113v|f113v.1-f113v.3	113	PREFIX	122	27	35	UNKNOWN_SOURCE	0
452	ZL3b	f113v|f113v.1-f113v.3	113	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
453	ZL3b	f113v|f113v.4-f113v.6	113	PREFIX	122	27	29	UNKNOWN_SOURCE	0
454	ZL3b	f113v|f113v.4-f113v.6	113	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
455	ZL3b	f113v|f113v.7-f113v.9	113	PREFIX	122	27	30	UNKNOWN_SOURCE	0
456	ZL3b	f113v|f113v.7-f113v.9	113	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
457	ZL3b	f113v|f113v.10-f113v.12	113	PREFIX	122	27	31	UNKNOWN_SOURCE	0
458	ZL3b	f113v|f113v.10-f113v.12	113	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
459	ZL3b	f113v|f113v.13-f113v.17	113	PREFIX	122	27	56	UNKNOWN_SOURCE	0
460	ZL3b	f113v|f113v.13-f113v.17	113	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
461	ZL3b	f113v|f113v.18-f113v.20	113	PREFIX	122	27	29	UNKNOWN_SOURCE	0
462	ZL3b	f113v|f113v.18-f113v.20	113	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
463	ZL3b	f113v|f113v.21-f113v.24	113	PREFIX	122	27	40	UNKNOWN_SOURCE	0
464	ZL3b	f113v|f113v.21-f113v.24	113	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
465	ZL3b	f113v|f113v.25-f113v.27	113	PREFIX	122	27	30	UNKNOWN_SOURCE	0
466	ZL3b	f113v|f113v.25-f113v.27	113	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
467	ZL3b	f113v|f113v.28-f113v.32	113	PREFIX	122	27	57	UNKNOWN_SOURCE	0
468	ZL3b	f113v|f113v.28-f113v.32	113	POSTFIX	122	27	57	UNKNOWN_SOURCE	0
469	ZL3b	f113v|f113v.33-f113v.35	113	PREFIX	122	27	25	UNKNOWN_SOURCE	0
470	ZL3b	f113v|f113v.33-f113v.35	113	POSTFIX	122	27	25	UNKNOWN_SOURCE	0
471	ZL3b	f113v|f113v.36-f113v.37	113	PREFIX	122	27	19	UNKNOWN_SOURCE	0
472	ZL3b	f113v|f113v.36-f113v.37	113	POSTFIX	122	27	19	UNKNOWN_SOURCE	0
473	ZL3b	f113v|f113v.38-f113v.41	113	PREFIX	122	27	40	UNKNOWN_SOURCE	0
474	ZL3b	f113v|f113v.38-f113v.41	113	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
475	ZL3b	f113v|f113v.42-f113v.44	113	PREFIX	122	27	31	UNKNOWN_SOURCE	0
476	ZL3b	f113v|f113v.42-f113v.44	113	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
477	ZL3b	f113v|f113v.45-f113v.46	113	PREFIX	122	27	17	UNKNOWN_SOURCE	0
478	ZL3b	f113v|f113v.45-f113v.46	113	POSTFIX	122	27	17	UNKNOWN_SOURCE	0
479	ZL3b	f113v|f113v.47-f113v.49	113	PREFIX	122	27	33	UNKNOWN_SOURCE	0
480	ZL3b	f113v|f113v.47-f113v.49	113	POSTFIX	122	27	33	UNKNOWN_SOURCE	0
481	ZL3b	f114r|f114r.1-f114r.3	114	PREFIX	122	27	23	UNKNOWN_SOURCE	0
482	ZL3b	f114r|f114r.1-f114r.3	114	POSTFIX	122	27	23	UNKNOWN_SOURCE	0
483	ZL3b	f114r|f114r.4-f114r.7	114	PREFIX	122	27	41	UNKNOWN_SOURCE	0
484	ZL3b	f114r|f114r.4-f114r.7	114	POSTFIX	122	27	41	UNKNOWN_SOURCE	0
485	ZL3b	f114r|f114r.8-f114r.10	114	PREFIX	122	27	27	UNKNOWN_SOURCE	0
486	ZL3b	f114r|f114r.8-f114r.10	114	POSTFIX	122	27	27	UNKNOWN_SOURCE	0
487	ZL3b	f114r|f114r.11-f114r.13	114	PREFIX	122	27	26	UNKNOWN_SOURCE	0
488	ZL3b	f114r|f114r.11-f114r.13	114	POSTFIX	122	27	26	UNKNOWN_SOURCE	0
489	ZL3b	f114r|f114r.14-f114r.18	114	PREFIX	122	27	56	UNKNOWN_SOURCE	0
490	ZL3b	f114r|f114r.14-f114r.18	114	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
491	ZL3b	f114r|f114r.19-f114r.21	114	PREFIX	122	27	29	UNKNOWN_SOURCE	0
492	ZL3b	f114r|f114r.19-f114r.21	114	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
493	ZL3b	f114r|f114r.22-f114r.23	114	PREFIX	122	27	21	UNKNOWN_SOURCE	0
494	ZL3b	f114r|f114r.22-f114r.23	114	POSTFIX	122	27	21	UNKNOWN_SOURCE	0
495	ZL3b	f114r|f114r.24-f114r.27	114	PREFIX	122	27	44	UNKNOWN_SOURCE	0
496	ZL3b	f114r|f114r.24-f114r.27	114	POSTFIX	122	27	44	UNKNOWN_SOURCE	0
497	ZL3b	f114r|f114r.28-f114r.31	114	PREFIX	122	27	46	UNKNOWN_SOURCE	0
498	ZL3b	f114r|f114r.28-f114r.31	114	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
499	ZL3b	f114r|f114r.32-f114r.34	114	PREFIX	122	27	32	UNKNOWN_SOURCE	0
500	ZL3b	f114r|f114r.32-f114r.34	114	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
501	ZL3b	f114r|f114r.35-f114r.38	114	PREFIX	122	27	45	UNKNOWN_SOURCE	0
502	ZL3b	f114r|f114r.35-f114r.38	114	POSTFIX	122	27	45	UNKNOWN_SOURCE	0
503	ZL3b	f114r|f114r.39-f114r.41	114	PREFIX	122	27	30	UNKNOWN_SOURCE	0
504	ZL3b	f114r|f114r.39-f114r.41	114	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
