world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f77r.38	IT2a	"[""IT2a|f77r.38|G001"", ""IT2a|f77r.38|G002"", ""IT2a|f77r.38|G003"", ""IT2a|f77r.38|G004"", ""IT2a|f77r.38|G005"", ""IT2a|f77r.38|G006"", ""IT2a|f77r.38|G007"", ""IT2a|f77r.38|G008"", ""IT2a|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoeedy"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""shedy"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoeedy]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[shedy]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.38	RF1b	"[""RF1b|f77r.38|G001"", ""RF1b|f77r.38|G002"", ""RF1b|f77r.38|G003"", ""RF1b|f77r.38|G004"", ""RF1b|f77r.38|G005"", ""RF1b|f77r.38|G006"", ""RF1b|f77r.38|G007"", ""RF1b|f77r.38|G008"", ""RF1b|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoee@152;y"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""she@152;y"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoee@152;y]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[she@152;y]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.38	RF1b	"[""RF1b|f77r.38|G001"", ""RF1b|f77r.38|G002"", ""RF1b|f77r.38|G003"", ""RF1b|f77r.38|G004"", ""RF1b|f77r.38|G005"", ""RF1b|f77r.38|G006"", ""RF1b|f77r.38|G007"", ""RF1b|f77r.38|G008"", ""RF1b|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoee@152;y"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""she@152;y"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoee@152;y]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[she@152;y]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.41	ZL3b	"[""ZL3b|f77r.41|G001"", ""ZL3b|f77r.41|G002"", ""ZL3b|f77r.41|G003"", ""ZL3b|f77r.41|G004"", ""ZL3b|f77r.41|G005"", ""ZL3b|f77r.41|G006"", ""ZL3b|f77r.41|G007"", ""ZL3b|f77r.41|G008"", ""ZL3b|f77r.41|G009"", ""ZL3b|f77r.41|G010""]"	"[""daiin"", ""sh"", ""qolchey"", ""qotedy"", ""qotal"", ""r"", ""ain"", ""chl"", ""s"", ""arol""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[sh]"", ""[qolchey]"", ""[qotedy]"", ""[qotal]"", ""[r]"", ""[ain]"", ""[chl]"", ""[s]"", ""[arol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.41	ZL3b	"[""ZL3b|f77r.41|G001"", ""ZL3b|f77r.41|G002"", ""ZL3b|f77r.41|G003"", ""ZL3b|f77r.41|G004"", ""ZL3b|f77r.41|G005"", ""ZL3b|f77r.41|G006"", ""ZL3b|f77r.41|G007"", ""ZL3b|f77r.41|G008"", ""ZL3b|f77r.41|G009"", ""ZL3b|f77r.41|G010""]"	"[""daiin"", ""sh"", ""qolchey"", ""qotedy"", ""qotal"", ""r"", ""ain"", ""chl"", ""s"", ""arol""]"	"[""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[sh]"", ""[qolchey]"", ""[qotedy]"", ""[qotal]"", ""[r]"", ""[ain]"", ""[chl]"", ""[s]"", ""[arol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.41	IT2a	"[""IT2a|f77r.41|G001"", ""IT2a|f77r.41|G002"", ""IT2a|f77r.41|G003"", ""IT2a|f77r.41|G004"", ""IT2a|f77r.41|G005"", ""IT2a|f77r.41|G006"", ""IT2a|f77r.41|G007"", ""IT2a|f77r.41|G008""]"	"[""daiin"", ""sh"", ""qolchey"", ""qotedy"", ""qotal"", ""rain"", ""chlr"", ""arol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[sh]"", ""[qolchey]"", ""[qotedy]"", ""[qotal]"", ""[rain]"", ""[chlr]"", ""[arol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.41	IT2a	"[""IT2a|f77r.41|G001"", ""IT2a|f77r.41|G002"", ""IT2a|f77r.41|G003"", ""IT2a|f77r.41|G004"", ""IT2a|f77r.41|G005"", ""IT2a|f77r.41|G006"", ""IT2a|f77r.41|G007"", ""IT2a|f77r.41|G008""]"	"[""daiin"", ""sh"", ""qolchey"", ""qotedy"", ""qotal"", ""rain"", ""chlr"", ""arol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[sh]"", ""[qolchey]"", ""[qotedy]"", ""[qotal]"", ""[rain]"", ""[chlr]"", ""[arol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.41	RF1b	"[""RF1b|f77r.41|G001"", ""RF1b|f77r.41|G002"", ""RF1b|f77r.41|G003"", ""RF1b|f77r.41|G004"", ""RF1b|f77r.41|G005"", ""RF1b|f77r.41|G006"", ""RF1b|f77r.41|G007"", ""RF1b|f77r.41|G008"", ""RF1b|f77r.41|G009"", ""RF1b|f77r.41|G010"", ""RF1b|f77r.41|G011""]"	"[""@152;aiin"", ""sh"", ""qol"", ""che@222;"", ""qotedy"", ""qotal"", ""r"", ""ain"", ""chl"", ""s"", ""@221;rol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[@152;aiin]"", ""[sh]"", ""daraus?"", ""[che@222;]"", ""[qotedy]"", ""[qotal]"", ""[r]"", ""[ain]"", ""[chl]"", ""[s]"", ""[@221;rol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.41	RF1b	"[""RF1b|f77r.41|G001"", ""RF1b|f77r.41|G002"", ""RF1b|f77r.41|G003"", ""RF1b|f77r.41|G004"", ""RF1b|f77r.41|G005"", ""RF1b|f77r.41|G006"", ""RF1b|f77r.41|G007"", ""RF1b|f77r.41|G008"", ""RF1b|f77r.41|G009"", ""RF1b|f77r.41|G010"", ""RF1b|f77r.41|G011""]"	"[""@152;aiin"", ""sh"", ""qol"", ""che@222;"", ""qotedy"", ""qotal"", ""r"", ""ain"", ""chl"", ""s"", ""@221;rol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[@152;aiin]"", ""[sh]"", ""daraus?"", ""[che@222;]"", ""[qotedy]"", ""[qotal]"", ""[r]"", ""[ain]"", ""[chl]"", ""[s]"", ""[@221;rol]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.44	ZL3b	"[""ZL3b|f77r.44|G001"", ""ZL3b|f77r.44|G002"", ""ZL3b|f77r.44|G003"", ""ZL3b|f77r.44|G004"", ""ZL3b|f77r.44|G005"", ""ZL3b|f77r.44|G006"", ""ZL3b|f77r.44|G007"", ""ZL3b|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qokear"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qokear]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.44	ZL3b	"[""ZL3b|f77r.44|G001"", ""ZL3b|f77r.44|G002"", ""ZL3b|f77r.44|G003"", ""ZL3b|f77r.44|G004"", ""ZL3b|f77r.44|G005"", ""ZL3b|f77r.44|G006"", ""ZL3b|f77r.44|G007"", ""ZL3b|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qokear"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qokear]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.44	IT2a	"[""IT2a|f77r.44|G001"", ""IT2a|f77r.44|G002"", ""IT2a|f77r.44|G003"", ""IT2a|f77r.44|G004"", ""IT2a|f77r.44|G005"", ""IT2a|f77r.44|G006"", ""IT2a|f77r.44|G007"", ""IT2a|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qokear"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qokear]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.44	IT2a	"[""IT2a|f77r.44|G001"", ""IT2a|f77r.44|G002"", ""IT2a|f77r.44|G003"", ""IT2a|f77r.44|G004"", ""IT2a|f77r.44|G005"", ""IT2a|f77r.44|G006"", ""IT2a|f77r.44|G007"", ""IT2a|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qokear"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qokear]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.44	RF1b	"[""RF1b|f77r.44|G001"", ""RF1b|f77r.44|G002"", ""RF1b|f77r.44|G003"", ""RF1b|f77r.44|G004"", ""RF1b|f77r.44|G005"", ""RF1b|f77r.44|G006"", ""RF1b|f77r.44|G007"", ""RF1b|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qoke@221;r"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qoke@221;r]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.44	RF1b	"[""RF1b|f77r.44|G001"", ""RF1b|f77r.44|G002"", ""RF1b|f77r.44|G003"", ""RF1b|f77r.44|G004"", ""RF1b|f77r.44|G005"", ""RF1b|f77r.44|G006"", ""RF1b|f77r.44|G007"", ""RF1b|f77r.44|G008""]"	"[""sheey"", ""qepchedy"", ""qol"", ""cheedy"", ""qoke@221;r"", ""cheey"", ""loly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sheey]"", ""[qepchedy]"", ""daraus?"", ""[cheedy]"", ""[qoke@221;r]"", ""[cheey]"", ""[loly]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.5	ZL3b	"[""ZL3b|f81r.5|G001"", ""ZL3b|f81r.5|G002"", ""ZL3b|f81r.5|G003"", ""ZL3b|f81r.5|G004"", ""ZL3b|f81r.5|G005"", ""ZL3b|f81r.5|G006"", ""ZL3b|f81r.5|G007"", ""ZL3b|f81r.5|G008"", ""ZL3b|f81r.5|G009""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""olaiin"", ""ol"", ""or"", ""ain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[olaiin]"", ""[ol]"", ""[or]"", ""[ain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.5	ZL3b	"[""ZL3b|f81r.5|G001"", ""ZL3b|f81r.5|G002"", ""ZL3b|f81r.5|G003"", ""ZL3b|f81r.5|G004"", ""ZL3b|f81r.5|G005"", ""ZL3b|f81r.5|G006"", ""ZL3b|f81r.5|G007"", ""ZL3b|f81r.5|G008"", ""ZL3b|f81r.5|G009""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""olaiin"", ""ol"", ""or"", ""ain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[olaiin]"", ""[ol]"", ""[or]"", ""[ain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.5	IT2a	"[""IT2a|f81r.5|G001"", ""IT2a|f81r.5|G002"", ""IT2a|f81r.5|G003"", ""IT2a|f81r.5|G004"", ""IT2a|f81r.5|G005"", ""IT2a|f81r.5|G006"", ""IT2a|f81r.5|G007"", ""IT2a|f81r.5|G008"", ""IT2a|f81r.5|G009""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""ol"", ""aiin"", ""ol"", ""orain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[ol]"", ""[aiin]"", ""[ol]"", ""[orain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.5	IT2a	"[""IT2a|f81r.5|G001"", ""IT2a|f81r.5|G002"", ""IT2a|f81r.5|G003"", ""IT2a|f81r.5|G004"", ""IT2a|f81r.5|G005"", ""IT2a|f81r.5|G006"", ""IT2a|f81r.5|G007"", ""IT2a|f81r.5|G008"", ""IT2a|f81r.5|G009""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""ol"", ""aiin"", ""ol"", ""orain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[ol]"", ""[aiin]"", ""[ol]"", ""[orain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.5	RF1b	"[""RF1b|f81r.5|G001"", ""RF1b|f81r.5|G002"", ""RF1b|f81r.5|G003"", ""RF1b|f81r.5|G004"", ""RF1b|f81r.5|G005"", ""RF1b|f81r.5|G006"", ""RF1b|f81r.5|G007"", ""RF1b|f81r.5|G008"", ""RF1b|f81r.5|G009"", ""RF1b|f81r.5|G010""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""ol"", ""aiin"", ""ol"", ""or"", ""ain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[ol]"", ""[aiin]"", ""[ol]"", ""[or]"", ""[ain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.5	RF1b	"[""RF1b|f81r.5|G001"", ""RF1b|f81r.5|G002"", ""RF1b|f81r.5|G003"", ""RF1b|f81r.5|G004"", ""RF1b|f81r.5|G005"", ""RF1b|f81r.5|G006"", ""RF1b|f81r.5|G007"", ""RF1b|f81r.5|G008"", ""RF1b|f81r.5|G009"", ""RF1b|f81r.5|G010""]"	"[""qol"", ""cheol"", ""okeey"", ""ol"", ""ol"", ""ol"", ""aiin"", ""ol"", ""or"", ""ain""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""daraus?"", ""[cheol]"", ""[okeey]"", ""[ol]"", ""[ol]"", ""[ol]"", ""[aiin]"", ""[ol]"", ""[or]"", ""[ain]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.13	ZL3b	"[""ZL3b|f81r.13|G001"", ""ZL3b|f81r.13|G002"", ""ZL3b|f81r.13|G003"", ""ZL3b|f81r.13|G004"", ""ZL3b|f81r.13|G005"", ""ZL3b|f81r.13|G006""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chetyry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.13	ZL3b	"[""ZL3b|f81r.13|G001"", ""ZL3b|f81r.13|G002"", ""ZL3b|f81r.13|G003"", ""ZL3b|f81r.13|G004"", ""ZL3b|f81r.13|G005"", ""ZL3b|f81r.13|G006""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chetyry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.13	IT2a	"[""IT2a|f81r.13|G001"", ""IT2a|f81r.13|G002"", ""IT2a|f81r.13|G003"", ""IT2a|f81r.13|G004"", ""IT2a|f81r.13|G005"", ""IT2a|f81r.13|G006"", ""IT2a|f81r.13|G007""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chety"", ""ry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chety]"", ""[ry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.13	IT2a	"[""IT2a|f81r.13|G001"", ""IT2a|f81r.13|G002"", ""IT2a|f81r.13|G003"", ""IT2a|f81r.13|G004"", ""IT2a|f81r.13|G005"", ""IT2a|f81r.13|G006"", ""IT2a|f81r.13|G007""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chety"", ""ry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chety]"", ""[ry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.13	RF1b	"[""RF1b|f81r.13|G001"", ""RF1b|f81r.13|G002"", ""RF1b|f81r.13|G003"", ""RF1b|f81r.13|G004"", ""RF1b|f81r.13|G005"", ""RF1b|f81r.13|G006""]"	"[""dchol"", ""{ch'}ed@222;"", ""qoted@222;"", ""qol"", ""ched@222;"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[{ch'}ed@222;]"", ""[qoted@222;]"", ""daraus?"", ""[ched@222;]"", ""[chetyry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.13	RF1b	"[""RF1b|f81r.13|G001"", ""RF1b|f81r.13|G002"", ""RF1b|f81r.13|G003"", ""RF1b|f81r.13|G004"", ""RF1b|f81r.13|G005"", ""RF1b|f81r.13|G006""]"	"[""dchol"", ""{ch'}ed@222;"", ""qoted@222;"", ""qol"", ""ched@222;"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[{ch'}ed@222;]"", ""[qoted@222;]"", ""daraus?"", ""[ched@222;]"", ""[chetyry]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.14	ZL3b	"[""ZL3b|f81r.14|G001"", ""ZL3b|f81r.14|G002"", ""ZL3b|f81r.14|G003"", ""ZL3b|f81r.14|G004"", ""ZL3b|f81r.14|G005"", ""ZL3b|f81r.14|G006""]"	"[""qokechedy"", ""qolsheedy"", ""or"", ""ain"", ""arol"", ""oeeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokechedy]"", ""[qolsheedy]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeeedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.14	ZL3b	"[""ZL3b|f81r.14|G001"", ""ZL3b|f81r.14|G002"", ""ZL3b|f81r.14|G003"", ""ZL3b|f81r.14|G004"", ""ZL3b|f81r.14|G005"", ""ZL3b|f81r.14|G006""]"	"[""qokechedy"", ""qolsheedy"", ""or"", ""ain"", ""arol"", ""oeeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokechedy]"", ""[qolsheedy]"", ""[or]"", ""[ain]"", ""[arol]"", ""[oeeedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f81r.14	IT2a	"[""IT2a|f81r.14|G001"", ""IT2a|f81r.14|G002"", ""IT2a|f81r.14|G003"", ""IT2a|f81r.14|G004"", ""IT2a|f81r.14|G005"", ""IT2a|f81r.14|G006""]"	"[""qokechedy"", ""qol"", ""sheedy"", ""orain"", ""arol"", ""oeeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokechedy]"", ""daraus?"", ""wenn?"", ""[orain]"", ""[arol]"", ""[oeeedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f81r.14	IT2a	"[""IT2a|f81r.14|G001"", ""IT2a|f81r.14|G002"", ""IT2a|f81r.14|G003"", ""IT2a|f81r.14|G004"", ""IT2a|f81r.14|G005"", ""IT2a|f81r.14|G006""]"	"[""qokechedy"", ""qol"", ""sheedy"", ""orain"", ""arol"", ""oeeedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokechedy]"", ""daraus?"", ""wenn?"", ""[orain]"", ""[arol]"", ""[oeeedy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
