gdt755_occurrence_id	surface	page	locus	token_ordinal	line_position	field_channel	boundary_complete	selected_role_axes	historical_expression	working_candidate_de	working_confidence	spoken_candidate_render_de	written_line_eva	candidate_hybrid_line_de	unmapped_tokens_preserved_as_eva	candidate_layer_not_plaintext	literal_identity	confirmed_lexeme	component_export_credit
G755-O0254	okeol	f102r1	f102r1.16	6	MIDDLE	OPEN	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	<ddor> <chordam> <soraiin> <ykeey> <dy> [heiß im zweiten Grad] <doeoear> <s> <aral> <dor>	1	1	OPEN	0	0
G755-O0255	okeol	f102v2	f102v2.18	3	MIDDLE	OPEN	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ocheos chyokeor okeol okeol shy y	<ocheos> <chyokeor> [heiß im zweiten Grad] [heiß im zweiten Grad] <shy> <y>	1	1	OPEN	0	0
G755-O0256	okeol	f102v2	f102v2.18	4	MIDDLE	OPEN	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ocheos chyokeor okeol okeol shy y	<ocheos> <chyokeor> [heiß im zweiten Grad] [heiß im zweiten Grad] <shy> <y>	1	1	OPEN	0	0
G755-O0257	okeol	f102v2	f102v2.32	4	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	<dar> <cheor> <shoar> [heiß im zweiten Grad] <shoy> <s> <ar> <oky> <cheeor> <ol> <daiin> <sy>	1	1	OPEN	0	0
G755-O0258	ychor	f102v2	f102v2.35	1	FIRST	DESCRIPTIVE_MATERIA	1	PART|PASS	Recipe	nimm	C2_STRONG_EXPLORATORY	Arbeitshypothese: nimm	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	[nimm] <sheol> <por> <sheeor> <shekeey> <qoky> <cheo> <teody> [heiß im zweiten Grad] <daiin>	1	1	OPEN	0	0
G755-O0259	qokeol	f102v2	f102v2.35	9	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	[nimm] <sheol> <por> <sheeor> <shekeey> <qoky> <cheo> <teody> [heiß im zweiten Grad] <daiin>	1	1	OPEN	0	0
G755-O0260	orain	f102v2	f102v2.39	4	LAST	DESCRIPTIVE_MATERIA	1	LEVEL_II|PART	ii partes	zwei Teile	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zwei Teile	yotaiin cheor cheekey orain	<yotaiin> <cheor> <cheekey> [zwei Teile]	1	1	OPEN	0	0
G755-O0261	qokeol	f102v1	f102v1.9	3	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	<teody> <ckheey> [heiß im zweiten Grad] <sheky> <qockheor> <or> <cheo> <rchol> <qoteor> <dar>	1	1	OPEN	0	0
G755-O0262	qockhey	f102v1	f102v1.23	5	MIDDLE	DESCRIPTIVE_MATERIA	1	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	misce	mische	C0_FORCED_DEFAULT	Arbeitshypothese: mische	ksheody sho qokey sheody qockhey olcheor odain okchody	<ksheody> <sho> <qokey> <sheody> [mische] <olcheor> <odain> <okchody>	1	1	OPEN	0	0
G755-O0263	lkaiin	f103r	f103r.9	6	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	<oteeos> <ar> <cheal> <okeey> <shey> [heiß im dritten Grad] <shey> <lkeor> <otaiin> <shedy> <otey> <l> <dy> <okeedaram>	1	1	OPEN	0	0
G755-O0264	okeol	f103r	f103r.10	4	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	<daiin> <ol> <oain> [heiß im zweiten Grad] <chol> [eine Drachme] <chety> <shedy> <otaiin> <shedy> <teolshy> <oteedy> <sor> <ain>	1	1	OPEN	0	0
G755-O0265	okam	f103r	f103r.10	6	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	drachma i	eine Drachme	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: eine Drachme	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	<daiin> <ol> <oain> [heiß im zweiten Grad] <chol> [eine Drachme] <chety> <shedy> <otaiin> <shedy> <teolshy> <oteedy> <sor> <ain>	1	1	OPEN	0	0
G755-O0266	qokeol	f103r	f103r.11	10	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	<dar> <oteey> <otain> <lolshedy> <okain> <chey> <qorain> <shey> <otoy> [heiß im zweiten Grad] <key> <dayky>	1	1	OPEN	0	0
G755-O0267	qokeol	f103r	f103r.12	5	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	oain shey shckhy oteey qokeol keedy shar aiin otedy	<oain> <shey> <shckhy> <oteey> [heiß im zweiten Grad] <keedy> <shar> <aiin> <otedy>	1	1	OPEN	0	0
G755-O0268	qokeol	f103r	f103r.18	2	MIDDLE	OPEN	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	<polchedy> [heiß im zweiten Grad] <okain> <checthy> <oteeylshedy> <okain> <qokain> <qokalshedy> <oteys>	1	1	OPEN	0	0
G755-O0269	opchedy	f103r	f103r.24	6	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	<tchoky> <okeal> <shedy> <qokal> <oty> [trockne] <qotain> <shcthy> <otey> <dain> <oteey> <oky>	1	1	OPEN	0	0
G755-O0270	opchedy	f103r	f103r.30	7	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	<pcholkchdy> <sheckhy> <qokey> <okaiin> <shedy> <chpchy> [trockne] <oteeykshy> <chdaly>	1	1	OPEN	0	0
G755-O0271	qopchey	f103r	f103r.52	8	MIDDLE	DESCRIPTIVE_QUALITY	0	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C0_FORCED_DEFAULT	Arbeitshypothese: trockne	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	<pchedal> <oteey> <qol> <keedy> <qokeey> <qoty> <chepchy> [trockne] [heiß im dritten Grad] <otalsy>	1	1	OPEN	0	0
G755-O0272	lkaiin	f103r	f103r.52	9	MIDDLE	DESCRIPTIVE_QUALITY	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	pchedal oteey qol keedy qokeey qoty chepchy qopchey lkaiin otalsy	<pchedal> <oteey> <qol> <keedy> <qokeey> <qoty> <chepchy> [trockne] [heiß im dritten Grad] <otalsy>	1	1	OPEN	0	0
G755-O0273	opchedy	f103v	f103v.30	3	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	<pchear> <okain> [trockne] <pchol> <fchedy> <otedy> <poly> <lchedy> <fchedey> <rar>	1	1	OPEN	0	0
G755-O0274	otaly	f103v	f103v.35	10	LAST	DESCRIPTIVE_QUALITY	1	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	frigida in primo gradu	kalt im ersten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: kalt im ersten Grad	qol shey ykeey okeey lshey sheckhy chtain oty okedy otaly	<qol> <shey> <ykeey> <okeey> <lshey> <sheckhy> <chtain> <oty> <okedy> [kalt im ersten Grad]	1	1	OPEN	0	0
G755-O0275	orain	f103v	f103v.43	1	FIRST	DESCRIPTIVE_MATERIA	0	LEVEL_II|PART	ii partes	zwei Teile	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zwei Teile	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	[zwei Teile] <chckhey> <qokaiin> <shckhy> <shtal> <opchy> <lkeedy> <chdy> <lchedy>	1	1	OPEN	0	0
G755-O0276	qopchedy	f104r	f104r.1	4	MIDDLE	OPEN	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	<pchdar> <chedy> <char> [bis zur Hälfte trocknen] <ocphedy> [bis zur Hälfte trocknen] <shedaiin> <oteeochey> [bis zur Hälfte trocknen] <sain>	1	1	OPEN	0	0
G755-O0277	qopchedy	f104r	f104r.1	6	MIDDLE	OPEN	1	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	<pchdar> <chedy> <char> [bis zur Hälfte trocknen] <ocphedy> [bis zur Hälfte trocknen] <shedaiin> <oteeochey> [bis zur Hälfte trocknen] <sain>	1	1	OPEN	0	0
G755-O0278	qopchedy	f104r	f104r.1	9	MIDDLE	OPEN	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	pchdar chedy char qopchedy ocphedy qopchedy shedaiin oteeochey qopchedy sain	<pchdar> <chedy> <char> [bis zur Hälfte trocknen] <ocphedy> [bis zur Hälfte trocknen] <shedaiin> <oteeochey> [bis zur Hälfte trocknen] <sain>	1	1	OPEN	0	0
G755-O0279	air	f104r	f104r.10	7	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	tol chedal cheoy otyd os l air shdy qokchd octheody cholfor otalr	<tol> <chedal> <cheoy> <otyd> <os> <l> [zweiter Teil oder Abschnitt] <shdy> <qokchd> <octheody> <cholfor> <otalr>	1	1	OPEN	0	0
G755-O0280	lkaiin	f104r	f104r.24	7	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	<daiin> <char> <qotal> <okechol> <olkeeor> <olkeeodal> [heiß im dritten Grad] <chal> <keeedy> <qokam>	1	1	OPEN	0	0
G755-O0281	air	f104r	f104r.29	6	MIDDLE	MATERIA_OR_INGREDIENT	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	ysheodaiin shody yteedy cheedar or air cheoltar arodly	<ysheodaiin> <shody> <yteedy> <cheedar> <or> [zweiter Teil oder Abschnitt] <cheoltar> <arodly>	1	1	OPEN	0	0
G755-O0282	lkaiin	f104r	f104r.32	8	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	<ysheeody> <qocth> <okshey> <otechshy> <cheol> <kaiin> <shoda> [heiß im dritten Grad] <cheodain> <qokar> <alchd>	1	1	OPEN	0	0
G755-O0283	lkaiin	f104r	f104r.33	8	MIDDLE	OPEN	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	<okchechy> <qokcheedy> <okchdal> <qokal> <char> <olkeeey> <olcheo> [heiß im dritten Grad] <chey> <raly>	1	1	OPEN	0	0
G755-O0284	qoaiin	f104r	f104r.37	3	MIDDLE	QUANTITY_OR_PART	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	<okaiin> <cheodal> [nimm drei Einheiten] <okar> <oraiin> <okar> <oteody> <qokaiin> <okal> <qotir>	1	1	OPEN	0	0
G755-O0285	lkaiin	f104r	f104r.41	6	MIDDLE	OPEN	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	<qoteey> <qokeor> <soiir> <qoty> <qokl> [heiß im dritten Grad] <yteedy> <qokain> <oqockhy> <dar>	1	1	OPEN	0	0
G755-O0286	okam	f104r	f104r.44	10	LAST	OPEN	0	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	drachma i	eine Drachme	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: eine Drachme	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	<okcheochy> <cheey> <qoeedaiin> <qokeey> <ar> <cheol> <olkair> <qokaiin> <otaiin> [eine Drachme]	1	1	OPEN	0	0
G755-O0287	opchedy	f104v	f104v.1	5	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam	<pchdoiin> <opcheedy> <orar> <oltcheey> [trockne] <ol> <ear> <aiir> <aly> <cheodaiin> <cheekain> <dam>	1	1	OPEN	0	0
G755-O0288	okeol	f104v	f104v.3	5	MIDDLE	QUANTITY_OR_PART	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	<shod> <chedy> <qotaiin> <odaiin> [heiß im zweiten Grad] <ockhey> <chol> <qokeedy> <qotair> <oeedaiin> <ol> <dl>	1	1	OPEN	0	0
G755-O0289	air	f104v	f104v.8	5	MIDDLE	OPEN	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	<tchodls> <cheeody> <cheeool> <ls> [zweiter Teil oder Abschnitt] <ykeedy> <chotedy> <qotchedy> <chedy> <qoeky> <qoteeo> <lo>	1	1	OPEN	0	0
G755-O0290	qokeol	f104v	f104v.13	4	MIDDLE	DESCRIPTIVE_MATERIA	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	<ycheol> <cheody> <qoeechdy> [heiß im zweiten Grad] <qotaiin> <chedar> <cheo> [heiß im dritten Grad] <cheetar> <aiin> <cheitaiin>	1	1	OPEN	0	0
G755-O0291	lkaiin	f104v	f104v.13	8	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	<ycheol> <cheody> <qoeechdy> [heiß im zweiten Grad] <qotaiin> <chedar> <cheo> [heiß im dritten Grad] <cheetar> <aiin> <cheitaiin>	1	1	OPEN	0	0
G755-O0292	air	f104v	f104v.37	8	MIDDLE	OPEN	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	posairy ytedar chedy shoefcheey kechy sar odl air shey qopcheey sol ain arodam	<posairy> <ytedar> <chedy> <shoefcheey> <kechy> <sar> <odl> [zweiter Teil oder Abschnitt] <shey> <qopcheey> <sol> <ain> <arodam>	1	1	OPEN	0	0
G755-O0293	air	f105r	f105r.8	4	MIDDLE	OPEN	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	<sheey> <oleeey> <or> [zweiter Teil oder Abschnitt] <qokaiin> <chey> <qokeedy> <qokedy> <oteedy> <lchedy> <oesal>	1	1	OPEN	0	0
G755-O0294	air	f105r	f105r.14	5	MIDDLE	MATERIA_OR_INGREDIENT	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	<kesoar> <qoeeedy> <keeody> <dlls> [zweiter Teil oder Abschnitt] <shckhy> <oekeody> <cheody> <oeey> <qokeeody> <sheo> <lkeey>	1	1	OPEN	0	0
G755-O0295	lkaiin	f105r	f105r.15	7	MIDDLE	DESCRIPTIVE_MATERIA	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	<lksheey> <ol> <r> <aiin> <okeedy> <olkeeody> [heiß im dritten Grad] <okeeol> <oteeol> <shod> <daiin> <aral>	1	1	OPEN	0	0
G755-O0296	qopchedy	f105r	f105r.29	9	MIDDLE	DESCRIPTIVE_MATERIA	0	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	usque ad mediam partem	bis zur Hälfte trocknen	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: bis zur Hälfte trocknen	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	<oees> <olkeedy> <qockhy> <r> <aiin> <chol> <okair> <oteedy> [bis zur Hälfte trocknen] <odaiin> <ypchedy> <ytam>	1	1	OPEN	0	0
G755-O0297	otaly	f105r	f105r.37	4	LAST	OPEN	1	COLD|BEGIN_STAGE|LEVEL_I|MATERIAL|PREPARATION|CLOSE	frigida in primo gradu	kalt im ersten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: kalt im ersten Grad	otoiir chedaiin otair otaly	<otoiir> <chedaiin> <otair> [kalt im ersten Grad]	1	1	OPEN	0	0
G755-O0298	olar	f105v	f105v.4	5	MIDDLE	DESCRIPTIVE_MATERIA	1	LEVEL_I|PART|MATERIAL|PREPARATION	prima pars	erster Teil oder Anteil	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: erster Teil oder Anteil	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	<olkeeol> <orchsey> <qokeedy> <chdor> [erster Teil oder Anteil] <ol> <keeol> <chedaiin>	1	1	OPEN	0	0
G755-O0299	lkaiin	f105v	f105v.7	2	MIDDLE	PRESCRIPTIVE_RECIPE	1	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	ycheeo lkaiin otair ol olkaiin okairody lchedr	<ycheeo> [heiß im dritten Grad] <otair> <ol> <olkaiin> <okairody> <lchedr>	1	1	OPEN	0	0
G755-O0300	opchedy	f105v	f105v.8	6	MIDDLE	OPEN	0	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	<fodal> <kedar> <olpchesd> <araiin> <ksheeol> [trockne] <pchedy> <opcheddl> <pchdar> [zweiter Teil oder Abschnitt] <odar>	1	1	OPEN	0	0
G755-O0301	air	f105v	f105v.8	10	MIDDLE	PRESCRIPTIVE_RECIPE	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	<fodal> <kedar> <olpchesd> <araiin> <ksheeol> [trockne] <pchedy> <opcheddl> <pchdar> [zweiter Teil oder Abschnitt] <odar>	1	1	OPEN	0	0
G755-O0302	air	f105v	f105v.10	13	MIDDLE	QUANTITY_OR_PART	0	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	<ykeey> <ky> <che> <oiiin> <dal> <kaiin> <okairo> <l> <kair> <chedy> <s> <odar> [zweiter Teil oder Abschnitt] <al> <oral> <odam>	1	1	OPEN	0	0
G755-O0303	okeol	f105v	f105v.12	3	MIDDLE	OPEN	0	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	ysheedy aiin okeol ykedor ar ar alkair otar otaiin otal tair am	<ysheedy> <aiin> [heiß im zweiten Grad] <ykedor> <ar> <ar> <alkair> <otar> <otaiin> <otal> <tair> <am>	1	1	OPEN	0	0
G755-O0304	air	f105v	f105v.22	4	MIDDLE	DESCRIPTIVE_MATERIA	1	LEVEL_II|PART	parte	zweiter Teil oder Abschnitt	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: zweiter Teil oder Abschnitt	daiin cheodaiin chedal air okaiin cheey	<daiin> <cheodaiin> <chedal> [zweiter Teil oder Abschnitt] <okaiin> <cheey>	1	1	OPEN	0	0
G755-O0305	chees	f105v	f105v.23	4	MIDDLE	QUANTITY_OR_PART	0	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam	<tcholkaiin> <odal> <kl> [vollständig getrocknet] <aiiin> <shees> <qopdaiin> <chods> <alkeey> <paradam>	1	1	OPEN	0	0
G755-O0306	qoaiin	f105v	f105v.36	4	MIDDLE	DESCRIPTIVE_MATERIA	0	LEVEL_III|PROCESS	Recipe iii vel iiii guttas	nimm drei Einheiten	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: nimm drei Einheiten	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	<laiin> <sheod> <okeeody> [nimm drei Einheiten] <ytaiin> <otair> <chdal> <dy> <daim> <chdaiin> <oy>	1	1	OPEN	0	0
G755-O0307	lkaiin	f105v	f105v.37	5	MIDDLE	PRESCRIPTIVE_RECIPE	0	HOT|LEVEL_III	calide in tertio gradu	heiß im dritten Grad	C2_STRONG_EXPLORATORY	Arbeitshypothese: heiß im dritten Grad	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	<yshey> <ckhy> <sheo> <qoeeo> [heiß im dritten Grad] <chs> <okol> <tchdy> <sheeey> <okaiin> <ar> <aildy>	1	1	OPEN	0	0
G755-O0308	chees	f106r	f106r.2	3	MIDDLE	DESCRIPTIVE_QUALITY	1	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	siccum	vollständig getrocknet	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: vollständig getrocknet	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	<shedchy> <ytchedy> [vollständig getrocknet] <otshes> <okcho> <chdy> <qokeedy> <ched> <chedy> <chedy> <qotar> <rod>	1	1	OPEN	0	0
G755-O0309	qokeol	f106r	f106r.6	10	MIDDLE	DESCRIPTIVE_QUALITY	1	HOT|MIDDLE_STAGE	calide in secundo gradu	heiß im zweiten Grad	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: heiß im zweiten Grad	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky	<shor> <sheor> <orkchsd> <otair> <or> <qokeeo> <raiin> <qokeeolchedy> <olchedy> [heiß im zweiten Grad] <qoky>	1	1	OPEN	0	0
G755-O0310	ychor	f106r	f106r.9	1	FIRST	OPEN	1	PART|PASS	Recipe	nimm	C2_STRONG_EXPLORATORY	Arbeitshypothese: nimm	ychor chol qokain chocphol lchedy qocheo qokar	[nimm] <chol> <qokain> <chocphol> <lchedy> <qocheo> <qokar>	1	1	OPEN	0	0
G755-O0311	opchedy	f106r	f106r.15	7	MIDDLE	OPEN	1	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	sicca	trockne	C1_CONSTRAINED_CANDIDATE	Arbeitshypothese: trockne	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam	<podaroar> <oteeo> <lchor> <shol> <tchedy> <chotar> [trockne] <opches> <aiin> <okchdam>	1	1	OPEN	0	0
