gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0035	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f26r	f26	f26r.3	6	12	0.454545	MIDDLE	0	0	H	B	2	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	oaiin	AMOUNT|PREPARATION	L5 oaiin=drei Ansatzportionen [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	2	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0036	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f26v	f26	f26v.5	7	10	0.666667	MIDDLE	0	0	H	B	2	deeol cheody qoteedy qokody qotedy qotedy opchedy ofchy chs ar	0	3	PRIOR_CLOSE_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0037	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f26v	f26	f26v.7	6	10	0.555556	MIDDLE	0	0	H	B	2	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	0	4	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R4	1	1	ykey	HOT|PROCESS|MIDDLE_STAGE	R3 ykey=erhitze hiervon bis zur Mittelstufe und schließe ab [HOT|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	2	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0038	17	cthody	MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f27r	f27	f27r.4	8	8	1.000000	LAST	0	0	H	A	1	qokey chor char chy dchy keey chos cthody	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	dchy	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L3 dchy=eine Portion Trockendroge in Grundform [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	fertiger Krautansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0039	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f27r	f27	f27r.5	2	8	0.142857	MIDDLE	0	0	H	A	1	dor chees ctho shy ar y daiin dair	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	dor|ctho	AMOUNT|MATERIAL|PREPARATION	L1 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R1 ctho=Krautansatz [MATERIAL|PREPARATION;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0040	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f27r	f27	f27r.11	3	6	0.400000	MIDDLE	0	0	H	A	1	chol daiiin chees chos ey dan	2	3	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0041	17	cthody	MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f28r	f28	f28r.5	6	7	0.833333	MIDDLE	0	0	H	A	1	oksho otorchy kchoror chodaiin sho cthody okoy	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	sho	MOIST|PREPARATION	L1 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	fertiger Krautansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0042	17	cthody	MATERIAL|PREPARATION|CLOSE	Arbeitshypothese: Stoff-/Materialrolle, Zubereitungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f29v	f29	f29v.8	7	8	0.857143	MIDDLE	0	0	H	A	1	otol shotchor cholody dain ch chy cthody dol	3	1	PRIOR_CLOSE_BEFORE_R4	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	fertiger Krautansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0043	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f31r	f31	f31r.9	4	4	1.000000	LAST	0	1	H	B	2	daiir sheeo shcthey okeol	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	2	sheeo|daiir	PART|PREPARATION|END_STAGE	L3 daiir=abgemessene Fraktion III [PART;W3_SOLID_WORKING_THEORY] || L2 sheeo=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	1	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0044	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f31r	f31	f31r.12	1	6	0.000000	FIRST	0	0	H	B	2	qoaiin yches okedy sheey chedaiin dar	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0045	12	ykedy	HOT|MIDDLE_STAGE|CLOSE|PASS	Arbeitshypothese: heiß/warm, Mittelstufe, Abschlussfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f31r	f31	f31r.13	4	5	0.750000	MIDDLE	0	0	H	B	2	olsheor qoekedy otedy ykedy dals	3	1	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R1	1	1	dals	AMOUNT|MATERIAL|PROCESS	R1 dals=eine Charge Rohdroge I abmessen [AMOUNT|MATERIAL|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	erhitze hiervon bis zur Mittelstufe und schließe ab	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0046	19	olar	LEVEL_I|PART|MATERIAL|PREPARATION	Arbeitshypothese: Index/Stufe I, Teil-/Fraktionsfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f34r	f34	f34r.1	2	9	0.125000	MIDDLE	0	0	H	B	2	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	4	erste Holzrohstofffraktion im Ansatz	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0047	23	olchy	DRY|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f34r	f34	f34r.7	4	10	0.333333	MIDDLE	0	0	H	B	2	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	Holzdroge im Ansatz leicht getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0048	12	ykedy	HOT|MIDDLE_STAGE|CLOSE|PASS	Arbeitshypothese: heiß/warm, Mittelstufe, Abschlussfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f34r	f34	f34r.7	6	10	0.555556	MIDDLE	0	0	H	B	2	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	1	oldam	AMOUNT|MATERIAL|PROCESS	R4 oldam=ein Maß Drogenstoff abmessen [AMOUNT|MATERIAL|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	erhitze hiervon bis zur Mittelstufe und schließe ab	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0049	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f34r	f34	f34r.8	6	9	0.625000	MIDDLE	0	0	H	B	2	otchy qoky olk checkhy ys air air chodar tam	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qoky	HOT|BEGIN_STAGE	L4 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	4	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0050	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f34v	f34	f34v.10	12	12	1.000000	LAST	0	0	H	B	2	daiin chdy tedy kchdy okeedy checkhy chdy kain chear or okedy okam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0051	18	ykol	HOT|MATERIAL|PASS	Arbeitshypothese: heiß/warm, Stoff-/Materialrolle, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f35v	f35	f35v.15	1	4	0.000000	FIRST	0	0	H	A	1	ykol cheol okchy tch	0	3	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R3	1	1	okchy	HOT|DRY|PREPARATION|BEGIN_STAGE	R2 okchy=heiß-trockener Ansatz am Anfang des Grades [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	erhitze hiervon den Drogenstoff	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0052	18	ykol	HOT|MATERIAL|PASS	Arbeitshypothese: heiß/warm, Stoff-/Materialrolle, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f37v	f37	f37v.20	3	5	0.500000	MIDDLE	0	0	H	A	1	y choy ykol daiin s	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	erhitze hiervon den Drogenstoff	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0053	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f39r	f39	f39r.1	8	13	0.583333	MIDDLE	0	0	H	B	2	tedo chshd cphhofy chdain shey fshy dy orain cheepaiin ofy shey kaly dy	5	5	RADIUS5_CENSORED	RADIUS5_CENSORED	0	1	chdain	DRY|AMOUNT|MATERIAL	L4 chdain=zwei Portionen Trockendroge [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	5	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0054	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f39r	f39	f39r.4	9	11	0.800000	MIDDLE	0	0	H	B	2	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	aly	MATERIAL|BEGIN_STAGE	R1 aly=Rohstoffklasse I, Grundform [MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	3	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0055	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f39r	f39	f39r.8	6	10	0.555556	MIDDLE	0	0	H	B	2	lchedy shedy qokaiin chkeey fchedy okam chy saiin chckhy daisog	4	1	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0056	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f39v	f39	f39v.1	5	12	0.363636	MIDDLE	0	0	H	B	2	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	1	kar	HOT|PART|MATERIAL	R3 kar=heiße Drogenfraktion I [HOT|PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0057	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f40r	f40	f40r.3	11	11	1.000000	LAST	0	0	H	B	2	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0058	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f40v	f40	f40v.3	2	5	0.250000	MIDDLE	0	0	H	B	2	s air ain okaiin okam	1	3	LINE_EDGE_AFTER_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0059	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f40v	f40	f40v.3	5	5	1.000000	LAST	0	0	H	B	2	s air ain okaiin okam	4	0	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0060	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f41r	f41	f41r.4	7	10	0.666667	MIDDLE	0	0	H	B	5	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	2	3	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R3	1	2	ytedy|oteey	COLD|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	L2 ytedy=hiervon bis zur Mittelstufe abkühlen und abschließen [COLD|PROCESS|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || R1 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0061	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f41v	f41	f41v.5	9	9	1.000000	LAST	0	0	H	B	5	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0062	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f42r	f42	f42r.8	2	8	0.142857	MIDDLE	0	0	H	A	1	yshol chees cthol shor shol ety char y	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	2	yshol|cthol	MATERIAL	L1 yshol=weiche hiervon den Drogenstoff ein [MATERIAL;W2_PROVISIONAL_WORKING] || R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0063	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f43r	f43	f43r.3	10	14	0.692308	MIDDLE	0	0	H	B	2	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	4	4	PRIOR_CLOSE_BEFORE_R5	LINE_EDGE_AFTER_R4	1	1	kaiin	HOT|LEVEL_III	L1 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0064	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f43v	f43	f43v.3	5	12	0.363636	MIDDLE	0	0	H	B	2	tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary	2	5	PRIOR_CLOSE_BEFORE_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0065	7	chees	DRY|END_STAGE|MATERIAL|PREPARATION|PROCESS	Arbeitshypothese: trocken, End-/Vollstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f43v	f43	f43v.4	3	10	0.222222	MIDDLE	0	0	H	B	2	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	0	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	vollständig getrocknete Kräutermischung	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0066	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f43v	f43	f43v.4	10	10	1.000000	LAST	0	0	H	B	2	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	1	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0067	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f43v	f43	f43v.11	3	12	0.181818	MIDDLE	0	0	H	B	2	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	yteey|sheo	MOIST|PREPARATION|END_STAGE	R1 yteey=kühle hiervon bis zur Endstufe ab [END_STAGE;W3_SOLID_WORKING_THEORY] || R4 sheo=Feuchtzubereitung [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0068	18	ykol	HOT|MATERIAL|PASS	Arbeitshypothese: heiß/warm, Stoff-/Materialrolle, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f44r	f44	f44r.10	4	8	0.428571	MIDDLE	0	0	H	A	1	qokchor okchy qoto ykol choky choky chol dam	3	4	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R4	1	3	okchy|choky|choky	HOT|DRY|PREPARATION|BEGIN_STAGE	L2 okchy=heiß-trockener Ansatz am Anfang des Grades [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R1 choky=heiß-trockene Zubereitung, Grundform [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R2 choky=heiß-trockene Zubereitung, Grundform [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	erhitze hiervon den Drogenstoff	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0069	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f45r	f45	f45r.3	5	9	0.500000	MIDDLE	0	0	H	A	1	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	4	4	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R4	1	5	kchol|qo|cthy|ykeey|cthom	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS|END_STAGE	L4 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY] || L2 kchol=erhitztes Trockengut [HOT|DRY;W3_SOLID_WORKING_THEORY] || R1 cthy=CTH-Drogenmaterial [MATERIAL;W3_SOLID_WORKING_THEORY] || R3 ykeey=erhitze hiervon bis zur Endstufe und schließe ab [HOT|PROCESS|END_STAGE;W3_SOLID_WORKING_THEORY] || R4 cthom=eine Handvoll Pflanzenansatz [AMOUNT|PREPARATION;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0070	16	ychor	PART|PASS	Arbeitshypothese: Teil-/Fraktionsfeld, Weiterführungs-/Bezugsfeld; genaue Ganzformbedeutung offen	f45v	f45	f45v.9	1	7	0.000000	FIRST	0	0	H	A	1	ychor cthy chol qokom sy sa ykchom	0	3	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R4	1	2	cthy|qokom	HOT|AMOUNT|MATERIAL|PREPARATION|PROCESS	R1 cthy=CTH-Drogenmaterial [MATERIAL;W3_SOLID_WORKING_THEORY] || R3 qokom=erhitze eine Handvoll Ansatz [HOT|AMOUNT|PREPARATION|PROCESS;W2_PROVISIONAL_WORKING]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	0	nimm hiervon den Pflanzenteil	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0071	22	chdam	DRY|LEVEL_I|AMOUNT|PROCESS	Arbeitshypothese: trocken, Index/Stufe I, Mengen-/Maßfeld, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f46r	f46	f46r.6	12	12	1.000000	LAST	0	0	H	B	2	tedy dytedy shee keedy ypchedy chdalor sheedy odos aiin opchedy dykedy chdam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	ein Maß Trockendroge abmessen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
