unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U071	PROSE	f55v	E071	H4-S004	NOT_REQUIRED	or	PR119	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F16_OR_SET	ANSATZ	Ansatz	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OR	ANSATZ	Ansatz
U072	PROSE	f55v	E072	H4-S004	NOT_REQUIRED	y	PR225	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	dieser Posten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	dieser Posten
U073	PROSE	f55v	E073	H4-S004	NOT_REQUIRED	orain	PR120	MC072	Ansatzportion	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Ansatzportion	Ansatzportion	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OR+AIN	ANSATZANTEIL	Ansatzportion
U074	PROSE	f56r	E074	H5-S001	NOT_REQUIRED	chochor	PR036	MC125	Zutatenansatz	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Zutatenansatz	Zutatenansatz	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	HO+OR	EINGANGSANSATZ	Zutatenansatz
U075	PROSE	f56r	E075	H5-S001	NOT_REQUIRED	cho	PR035	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F06_HO_INPUT	EINGANGSPOSTEN	Zutat	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	HO	EINGANGSPOSTEN	Zutat
U076	PROSE	f56r	E076	H5-S001	NOT_REQUIRED	chodaly	PR038	MC010	diese Zutat zur Stelle bringen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	diese Zutat zur Stelle bringen	diese Zutat zur Stelle bringen	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	HO+AL+Y	EINGANGSPOSTEN ZUM ZIEL	diese Zutat zur Stelle bringen
U077	PROSE	f56r	E077	H5-S001	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U078	PROSE	f56r	E078	H5-S001	NOT_REQUIRED	sho	PR198	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Zutat	Zutat	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	HO	EINGANGSPOSTEN	Zutat
U079	PROSE	f56r	E079	H5-S001	NOT_REQUIRED	kchol	PR075	MC090	weiter bearbeiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	weiter bearbeiten	weiter bearbeiten	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	KCH+OL	WEITER BEARBEITEN	weiter bearbeiten
U080	PROSE	f56r	E080	H5-S001	NOT_REQUIRED	otchor	PR128	MC013	Folgeansatz	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Folgeansatz	Folgeansatz	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OT+OR	FOLGEANSATZ	Folgeansatz
U081	PROSE	f56r	E081	H5-S001	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F07_OK_CURRENT_SET	AKTUELLEN POSTEN SETZEN	aktuellen Posten ansetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	aktuellen Posten ansetzen
U082	PROSE	f56r	E082	H5-S001	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F03_AL_TARGET	ZUM ZIEL	dorthin	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AL	ZUM ZIEL	dorthin
U083	PROSE	f56r	E083	H5-S002	NOT_REQUIRED	schol	PR182	MC142	Voriges	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Voriges	Voriges	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Voriges	Voriges
U084	PROSE	f56r	E084	H5-S002	NOT_REQUIRED	choy	PR045	MC131	diese Zutat	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	diese Zutat	diese Zutat	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	HO+Y	AKTUELLER EINGANGSPOSTEN	diese Zutat
U085	PROSE	f56r	E085	H5-S002	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F07_OK_CURRENT_SET	AKTUELLEN POSTEN SETZEN	aktuellen Posten ansetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	aktuellen Posten ansetzen
U086	PROSE	f56r	E086	H5-S002	NOT_REQUIRED	cheeckhody	PR019	MC099	auftragen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	auftragen	auftragen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	auftragen	auftragen
U087	PROSE	f56r	E087	H5-S003	NOT_REQUIRED	sh	PR183	MC114	Staengel	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Staengel	Staengel	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Staengel	Staengel
U088	PROSE	f56r	E088	H5-S003	NOT_REQUIRED	cho	PR035	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F06_HO_INPUT	EINGANGSPOSTEN	Zutat	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	HO	EINGANGSPOSTEN	Zutat
U089	PROSE	f56r	E089	H5-S003	NOT_REQUIRED	kchey	PR073	MC122	diesen Posten kurz bearbeiten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F11_KCH_PROCESS	KURZ BEARBEITEN	diesen Posten kurz bearbeiten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	KCH+E+Y	KURZ BEARBEITEN	diesen Posten kurz bearbeiten
U090	PROSE	f56r	E090	H5-S003	NOT_REQUIRED	qokokchy	PR154	MC015	erneut ansetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	erneut ansetzen	erneut ansetzen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	erneut ansetzen	erneut ansetzen
U091	PROSE	f56r	E091	H5-S004	NOT_REQUIRED	okchy	PR106	MC103	Posten zur Weiterbearbeitung ansetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F07_OK_CURRENT_SET	AKTUELLEN POSTEN SETZEN	Posten zur Weiterbearbeitung ansetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	Posten zur Weiterbearbeitung ansetzen
U092	PROSE	f56r	E092	H5-S004	NOT_REQUIRED	chokcheo	PR039	MC006	Auszug zugeben	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Auszug zugeben	Auszug zugeben	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Auszug zugeben	Auszug zugeben
U093	PROSE	f56r	E093	H5-S004	NOT_REQUIRED	kchal	PR072	MC077	an der Zielstelle bearbeiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	an der Zielstelle bearbeiten	an der Zielstelle bearbeiten	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	KCH+AL	AM ZIEL BEARBEITEN	an der Zielstelle bearbeiten
U094	PROSE	f56r	E094	H5-S005	NOT_REQUIRED	sho	PR198	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Zutat	Zutat	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	HO	EINGANGSPOSTEN	Zutat
U095	PROSE	f56r	E095	H5-S005	NOT_REQUIRED	chokchy	PR040	MC103	Posten zur Weiterbearbeitung ansetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Posten zur Weiterbearbeitung ansetzen	Posten zur Weiterbearbeitung ansetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	Posten zur Weiterbearbeitung ansetzen
U096	PROSE	f56r	E096	H5-S005	NOT_REQUIRED	kchoar	PR074	MC136	Auszug daraus	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Auszug daraus	Auszug daraus	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Auszug daraus	Auszug daraus
U097	PROSE	f56r	E097	H5-S005	NOT_REQUIRED	sotodan	PR212	MC068	danach anwenden	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	danach anwenden	danach anwenden	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	danach anwenden	danach anwenden
U098	PROSE	f56r	E098	H5-S006	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F18_OT_FOLLOW	NÄCHSTER POSTEN	nächster Teilposten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OT+Y	NÄCHSTER POSTEN	nächster Teilposten
U099	PROSE	f56r	E099	H5-S006	NOT_REQUIRED	keol	PR077	MC104	kurz weiterbearbeiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz weiterbearbeiten	kurz weiterbearbeiten	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	E+OL	KURZ FORTSETZEN	kurz weiterbearbeiten
U100	PROSE	f56r	E100	H5-S006	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U101	PROSE	f81v	E101	B1-S001	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz ansetzen; Schluss	kurz ansetzen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+E+CLOSE	KURZ SETZEN; SCHLUSS	kurz ansetzen; Schluss
U102	PROSE	f81v	E102	B1-S002	NOT_REQUIRED	okaiin	PR100	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	auf Sollmaß einstellen	auf Sollmaß einstellen	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+AIIN	AUF VORGABEWERT SETZEN	auf Sollmaß einstellen
U103	PROSE	f81v	E103	B1-S002	NOT_REQUIRED	kair	PR071	MC023	Beckenwasser	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Beckenwasser	Beckenwasser	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Beckenwasser	Beckenwasser
U104	PROSE	f81v	E104	B1-S002	NOT_REQUIRED	okal	PR103	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F14_OK_AL_TARGET	AM ZIEL SETZEN	dort ansetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+AL	AM ZIEL SETZEN	dort ansetzen
U105	PROSE	f81v	E105	B1-S002	NOT_REQUIRED	sar	PR178	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F02_AR_SOURCE	VOM AUSGANG	aus dem Ansatz	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AR	VOM AUSGANG	aus dem Ansatz
U106	PROSE	f81v	E106	B1-S002	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U107	PROSE	f81v	E107	B1-S002	NOT_REQUIRED	kain	PR070	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	eine Portion	eine Portion	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	AIN	ANTEIL	eine Portion
U108	PROSE	f81v	E108	B1-S002	NOT_REQUIRED	olkain	PR114	MC097	weitere Portion	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	weitere Portion	weitere Portion	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OL+AIN	WEITERER ANTEIL	weitere Portion
U109	PROSE	f81v	E109	B1-S002	NOT_REQUIRED	al	PR002	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	dorthin	dorthin	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	AL	ZUM ZIEL	dorthin
U110	PROSE	f81v	E110	B1-S002	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U111	PROSE	f81v	E111	B1-S002	NOT_REQUIRED	rol	PR173	MC016	vom vorigen Gang weiterführen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	vom vorigen Gang weiterführen	vom vorigen Gang weiterführen	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OL	FORTSETZEN	vom vorigen Gang weiterführen
U112	PROSE	f81v	E112	B1-S002	NOT_REQUIRED	dl	PR064	MC012	Zusatz	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Zusatz	Zusatz	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Zusatz	Zusatz
U113	PROSE	f81v	E113	B1-S002	NOT_REQUIRED	olor	PR116	MC157	Fortsetzungsansatz	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F16_OR_SET	FORTGESETZTER ANSATZ	Fortsetzungsansatz	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL+OR	FORTGESETZTER ANSATZ	Fortsetzungsansatz
U114	PROSE	f81v	E114	B1-S002	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U115	PROSE	f81v	E115	B1-S002	NOT_REQUIRED	sheckhal	PR188	MC058	kurz zur Zielstelle durchleiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz zur Zielstelle durchleiten	kurz zur Zielstelle durchleiten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz zur Zielstelle durchleiten	kurz zur Zielstelle durchleiten
U116	PROSE	f81v	E116	B1-S002	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U117	PROSE	f81v	E117	B1-S002	NOT_REQUIRED	qokeedal	PR149	MC096	dort länger halten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	dort länger halten	dort länger halten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	dort länger halten	dort länger halten
U118	PROSE	f81v	E118	B1-S002	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F01_AIIN_VALUE	VORGABEWERT	Sollmaß	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AIIN	VORGABEWERT	Sollmaß
U119	PROSE	f81v	E119	B1-S002	NOT_REQUIRED	chckhy	PR010	MC035	durchleiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	durchleiten	durchleiten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	durchleiten	durchleiten
U120	PROSE	f81v	E120	B1-S002	NOT_REQUIRED	schedy	PR180	MC025	Posten überführen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Posten überführen; Schluss	Posten überführen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	CHD+CLOSE	ÜBERTRAGEN; SCHLUSS	Posten überführen; Schluss
U121	PROSE	f81v	E121	B1-S003	NOT_REQUIRED	qol	PR159	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	fortsetzen	fortsetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U122	PROSE	f81v	E122	B1-S003	NOT_REQUIRED	sshkchdy	PR213	MC061	schwenken	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	schwenken	schwenken	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	schwenken	schwenken
U123	PROSE	f81v	E123	B1-S004	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	laufenden Posten umsetzen	laufenden Posten umsetzen	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	CHD+Y	AKTUELLEN POSTEN ÜBERTRAGEN	laufenden Posten umsetzen
U124	PROSE	f81v	E124	B1-S004	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U125	PROSE	f81v	E125	B1-S004	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss
U126	PROSE	f81v	E126	B1-S005	NOT_REQUIRED	qolchedy	PR160	MC028	weiterüberführen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	weiterüberführen; Schluss	weiterüberführen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OL+CHD+CLOSE	WEITER ÜBERTRAGEN; SCHLUSS	weiterüberführen; Schluss
U127	PROSE	f81v	E127	B1-S006	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	eine Portion zugeben	eine Portion zugeben	CURRENT_LOCAL_READER_VALUE	SHARED_SEED_CARD	OK+AIN	GEZÄHLTEN TEIL ZUGEBEN	eine Portion zugeben
U128	PROSE	f81v	E128	B1-S006	NOT_REQUIRED	shckhy	PR185	MC035	durchleiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	durchleiten	durchleiten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	durchleiten	durchleiten
U129	PROSE	f81v	E129	B1-S006	NOT_REQUIRED	dl	PR064	MC012	Zusatz	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Zusatz	Zusatz	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	Zusatz	Zusatz
U130	PROSE	f81v	E130	B1-S006	NOT_REQUIRED	ral	PR171	MC056	zur Zielstelle	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	zur Zielstelle	zur Zielstelle	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	AL	ZUM ZIEL	zur Zielstelle
U131	PROSE	f81v	E131	B1-S007	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Umsetzung ansetzen; Schluss	Umsetzung ansetzen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+CHD+CLOSE	SETZEN UND ÜBERTRAGEN; SCHLUSS	Umsetzung ansetzen; Schluss
U132	PROSE	f81v	E132	B1-S008	NOT_REQUIRED	chey	PR030	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	dieser Posten	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	dieser Posten
U133	PROSE	f81v	E133	B1-S008	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U134	PROSE	f81v	E134	B1-S008	NOT_REQUIRED	cheky	PR025	MC147	kurz wärmen	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz wärmen	kurz wärmen	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz wärmen	kurz wärmen
U135	PROSE	f81v	E135	B1-S008	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	COMMON_44_CARD	F08_OL_CONTINUE	FORTSETZEN	fortsetzen	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OL	FORTSETZEN	fortsetzen
U136	PROSE	f81v	E136	B1-S008	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	kurz absetzen lassen; Schluss	kurz absetzen lassen; Schluss
U137	PROSE	f81v	E137	B1-S009	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz ansetzen; Schluss	kurz ansetzen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+E+CLOSE	KURZ SETZEN; SCHLUSS	kurz ansetzen; Schluss
U138	PROSE	f81v	E138	B1-S010	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	kurz ansetzen; Schluss	kurz ansetzen; Schluss	CURRENT_LOCAL_READER_VALUE	PREDICTED_FROM_PORTABLE_ATOMS	OK+E+CLOSE	KURZ SETZEN; SCHLUSS	kurz ansetzen; Schluss
U139	PROSE	f81v	E139	B1-S011	NOT_REQUIRED	chckhy	PR010	MC035	durchleiten	DIRECT_PROSE_SURFACE_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	durchleiten	durchleiten	CURRENT_LOCAL_READER_VALUE	LOCAL_LEARNED_CARD	LOCAL_WHOLE	durchleiten	durchleiten
