statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
H4-S001	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, nimm eine Postenportion und kühle diesen Anteil ab	M04>M07>M09	S2_Q_CELL_SCRIBE	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	auf Sollmaß einstellen -> Sollmaß -> Postenportion -> dieser Anteil -> kühlen	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain ykan ody	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S001	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, nimm eine Postenportion und kühle diesen Anteil ab	M04>M07>M09	S3_S_LINE_SCRIBE	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	auf Sollmaß einstellen -> Sollmaß -> Postenportion -> dieser Anteil -> kühlen	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain / ykan ody	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S001	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmaß ein, nimm eine Postenportion und kühle diesen Anteil ab	M04>M07>M09	S4_MIXED_COMPACT	b5fcea1eaed06b2f2291 2f1c5e56e8f0ff459065 403c1592f918c8f23b88 d929a14ec45749b2e805 97cc9ac109148723c472	auf Sollmaß einstellen -> Sollmaß -> Postenportion -> dieser Anteil -> kühlen	qokaiin chaiin ykain ykan ody	okaiin aiin ykain ykan ody	okaiin aiin ykain ykan / ody	2	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S002	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Posten nach Sollmass um und verwahre ihn am Ziel.	M04>M06>M05	S1_BARE_MASTER	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	Sollmaß -> umsetzen -> am Ziel verwahren	daiin chedy talam	aiin chdy talam	aiin chdy talam	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S002	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Posten nach Sollmass um und verwahre ihn am Ziel.	M04>M06>M05	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	Sollmaß -> umsetzen -> am Ziel verwahren	daiin chedy talam	aiin chdy talam	aiin chdy talam	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S002	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Posten nach Sollmass um und verwahre ihn am Ziel.	M04>M06>M05	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	Sollmaß -> umsetzen -> am Ziel verwahren	daiin chedy talam	saiin chdy talam	saiin chdy talam	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S002	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Setze den Posten nach Sollmass um und verwahre ihn am Ziel.	M04>M06>M05	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb e026af581c99322fbd46	Sollmaß -> umsetzen -> am Ziel verwahren	daiin chedy talam	saiin chdy talam	saiin chdy talam	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S003	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Nimm den Auszug aus dem verwahrten Ansatz nach Postenmaß, wärme ihn länger und schließe die Fortsetzung	M04>M03>M07>M02>M09	S1_BARE_MASTER	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	Postenmaß -> Auszug entnehmen -> länger wärmen -> fortsetzen; Schluss	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S003	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Nimm den Auszug aus dem verwahrten Ansatz nach Postenmaß, wärme ihn länger und schließe die Fortsetzung	M04>M03>M07>M02>M09	S2_Q_CELL_SCRIBE	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	Postenmaß -> Auszug entnehmen -> länger wärmen -> fortsetzen; Schluss	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S003	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Nimm den Auszug aus dem verwahrten Ansatz nach Postenmaß, wärme ihn länger und schließe die Fortsetzung	M04>M03>M07>M02>M09	S3_S_LINE_SCRIBE	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	Postenmaß -> Auszug entnehmen -> länger wärmen -> fortsetzen; Schluss	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky / oldy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S003	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Nimm den Auszug aus dem verwahrten Ansatz nach Postenmaß, wärme ihn länger und schließe die Fortsetzung	M04>M03>M07>M02>M09	S4_MIXED_COMPACT	f7dc90b2c31fd341f0a4 807591efc3d3f7ddbfab 2c1a5fd92b9e3c762242 1b1ffdd869fb1429ad03	Postenmaß -> Auszug entnehmen -> länger wärmen -> fortsetzen; Schluss	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	ykaiin cheoar cheeky oldy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S004	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, setze dort an, fuehre den bereiten Ansatz weiter und nimm davon eine Portion.	M04>M07>M08>M03>M02>M04	S1_BARE_MASTER	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	Sollmaß -> dort ansetzen -> bereit weiterfuehren -> Ansatz -> dieser Posten -> Ansatzportion	aiin okal oltchy or y orain	aiin okal oltchy chor chey orain	aiin okal oltchy chor chey orain	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S004	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, setze dort an, fuehre den bereiten Ansatz weiter und nimm davon eine Portion.	M04>M07>M08>M03>M02>M04	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	Sollmaß -> dort ansetzen -> bereit weiterfuehren -> Ansatz -> dieser Posten -> Ansatzportion	aiin okal oltchy or y orain	aiin okal oltchy chor chey orain	aiin okal oltchy chor chey orain	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S004	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, setze dort an, fuehre den bereiten Ansatz weiter und nimm davon eine Portion.	M04>M07>M08>M03>M02>M04	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	Sollmaß -> dort ansetzen -> bereit weiterfuehren -> Ansatz -> dieser Posten -> Ansatzportion	aiin okal oltchy or y orain	saiin okal oltchy shor chey orain	saiin okal oltchy / shor chey orain	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H4-S004	H4	f55v	D3_STORED_APPLICATION_THREE_WHEELS	Stelle das Sollmass ein, setze dort an, fuehre den bereiten Ansatz weiter und nimm davon eine Portion.	M04>M07>M08>M03>M02>M04	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 308e8ea2d5d190c498e8 204b04837409088c48f9 7a4bb8136330ee4e6e56 b921a237be883a820352 6afeb5c9ab9f6cbdea0d	Sollmaß -> dort ansetzen -> bereit weiterfuehren -> Ansatz -> dieser Posten -> Ansatzportion	aiin okal oltchy or y orain	saiin okal oltchy or shy orain	saiin okal oltchy or / shy orain	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S001	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Bereite einen Zutatenansatz, gib die Zutat dorthin nach Sollmass, bearbeite die naechste Zutat weiter, beginne den Folgeansatz und setze den Posten dort an.	M03>M01>M04>M01>M07>M03>M07>M05	S1_BARE_MASTER	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	Zutatenansatz -> Zutat -> Zutat dorthin -> Sollmaß -> Zutat -> weiter bearbeiten -> Folgeansatz -> Posten ansetzen -> dorthin	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin cho kchol otchor choky al	chochor cho chodaly aiin cho kchol otchor choky al	3	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S001	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Bereite einen Zutatenansatz, gib die Zutat dorthin nach Sollmass, bearbeite die naechste Zutat weiter, beginne den Folgeansatz und setze den Posten dort an.	M03>M01>M04>M01>M07>M03>M07>M05	S2_Q_CELL_SCRIBE	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	Zutatenansatz -> Zutat -> Zutat dorthin -> Sollmaß -> Zutat -> weiter bearbeiten -> Folgeansatz -> Posten ansetzen -> dorthin	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin cho kchol otchor choky al	chochor cho chodaly aiin cho kchol otchor choky al	3	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S001	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Bereite einen Zutatenansatz, gib die Zutat dorthin nach Sollmass, bearbeite die naechste Zutat weiter, beginne den Folgeansatz und setze den Posten dort an.	M03>M01>M04>M01>M07>M03>M07>M05	S3_S_LINE_SCRIBE	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	Zutatenansatz -> Zutat -> Zutat dorthin -> Sollmaß -> Zutat -> weiter bearbeiten -> Folgeansatz -> Posten ansetzen -> dorthin	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly saiin cho kchol otchor choky al	chochor cho chodaly / saiin cho kchol / otchor choky al	3	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S001	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Bereite einen Zutatenansatz, gib die Zutat dorthin nach Sollmass, bearbeite die naechste Zutat weiter, beginne den Folgeansatz und setze den Posten dort an.	M03>M01>M04>M01>M07>M03>M07>M05	S4_MIXED_COMPACT	b9d7b6d68209a9019e7a 2cc054357a929df85f64 0ec6a45e2950e8e7061d 2f1c5e56e8f0ff459065 2cc054357a929df85f64 893c570f3fa3fce99711 10488b911aae52b3b334 276a7c2d74d1143446f4 dd0ecaf5e27d81befffc	Zutatenansatz -> Zutat -> Zutat dorthin -> Sollmaß -> Zutat -> weiter bearbeiten -> Folgeansatz -> Posten ansetzen -> dorthin	chochor cho chodaly daiin sho kchol otchor choky dal	chochor cho chodaly aiin sho kchol otchor oky sal	chochor cho chodaly aiin / sho kchol otchor oky / sal	3	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S002	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm vom Vorposten diese Zutat, setze sie an und trage sie auf.	M02>M01>M07>M09	S1_BARE_MASTER	d665560c8ff80799a82c c10aec6d4dd877ec8bd8 276a7c2d74d1143446f4 95987d6f198d6d247511	Voriges -> diese Zutat -> Posten ansetzen -> auftragen	schol choy choky cheeckhody	dchol choy choky cheeckhody	dchol choy choky cheeckhody	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S002	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm vom Vorposten diese Zutat, setze sie an und trage sie auf.	M02>M01>M07>M09	S2_Q_CELL_SCRIBE	d665560c8ff80799a82c c10aec6d4dd877ec8bd8 276a7c2d74d1143446f4 95987d6f198d6d247511	Voriges -> diese Zutat -> Posten ansetzen -> auftragen	schol choy choky cheeckhody	dchol choy choky cheeckhody	dchol choy choky cheeckhody	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S002	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm vom Vorposten diese Zutat, setze sie an und trage sie auf.	M02>M01>M07>M09	S3_S_LINE_SCRIBE	d665560c8ff80799a82c c10aec6d4dd877ec8bd8 276a7c2d74d1143446f4 95987d6f198d6d247511	Voriges -> diese Zutat -> Posten ansetzen -> auftragen	schol choy choky cheeckhody	schol choy choky cheeckhody	schol choy choky / cheeckhody	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S002	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm vom Vorposten diese Zutat, setze sie an und trage sie auf.	M02>M01>M07>M09	S4_MIXED_COMPACT	d665560c8ff80799a82c c10aec6d4dd877ec8bd8 276a7c2d74d1143446f4 95987d6f198d6d247511	Voriges -> diese Zutat -> Posten ansetzen -> auftragen	schol choy choky cheeckhody	schol choy oky cheeckhody	schol choy oky cheeckhody	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S003	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Staengel als Zutat, bearbeite diesen Posten kurz und setze ihn erneut an.	M07>M01>M07	S1_BARE_MASTER	ad3581d3144f69a5912d 2cc054357a929df85f64 b74e9e65637b7c8538dd 1322bc176443fc2a8a86	Staengel -> Zutat -> diesen Posten kurz bearbeiten -> erneut ansetzen	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S003	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Staengel als Zutat, bearbeite diesen Posten kurz und setze ihn erneut an.	M07>M01>M07	S2_Q_CELL_SCRIBE	ad3581d3144f69a5912d 2cc054357a929df85f64 b74e9e65637b7c8538dd 1322bc176443fc2a8a86	Staengel -> Zutat -> diesen Posten kurz bearbeiten -> erneut ansetzen	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S003	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Staengel als Zutat, bearbeite diesen Posten kurz und setze ihn erneut an.	M07>M01>M07	S3_S_LINE_SCRIBE	ad3581d3144f69a5912d 2cc054357a929df85f64 b74e9e65637b7c8538dd 1322bc176443fc2a8a86	Staengel -> Zutat -> diesen Posten kurz bearbeiten -> erneut ansetzen	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey / qokokchy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S003	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Staengel als Zutat, bearbeite diesen Posten kurz und setze ihn erneut an.	M07>M01>M07	S4_MIXED_COMPACT	ad3581d3144f69a5912d 2cc054357a929df85f64 b74e9e65637b7c8538dd 1322bc176443fc2a8a86	Staengel -> Zutat -> diesen Posten kurz bearbeiten -> erneut ansetzen	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S004	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an, gib den Auszug zu und bearbeite ihn an der Zielstelle.	M07>M03>M07	S1_BARE_MASTER	9ad66e67803a12e745de 087a47b5423438cd6b6a 75a523fcf039b006f97b	Posten ansetzen -> Auszug zugeben -> an der Zielstelle bearbeiten	okchy chokcheo kchal	chokchy chokcheo kchal	chokchy chokcheo kchal	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S004	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an, gib den Auszug zu und bearbeite ihn an der Zielstelle.	M07>M03>M07	S2_Q_CELL_SCRIBE	9ad66e67803a12e745de 087a47b5423438cd6b6a 75a523fcf039b006f97b	Posten ansetzen -> Auszug zugeben -> an der Zielstelle bearbeiten	okchy chokcheo kchal	chokchy chokcheo kchal	chokchy chokcheo kchal	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S004	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an, gib den Auszug zu und bearbeite ihn an der Zielstelle.	M07>M03>M07	S3_S_LINE_SCRIBE	9ad66e67803a12e745de 087a47b5423438cd6b6a 75a523fcf039b006f97b	Posten ansetzen -> Auszug zugeben -> an der Zielstelle bearbeiten	okchy chokcheo kchal	chokchy chokcheo kchal	chokchy chokcheo kchal	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S004	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten an, gib den Auszug zu und bearbeite ihn an der Zielstelle.	M07>M03>M07	S4_MIXED_COMPACT	9ad66e67803a12e745de 087a47b5423438cd6b6a 75a523fcf039b006f97b	Posten ansetzen -> Auszug zugeben -> an der Zielstelle bearbeiten	okchy chokcheo kchal	okchy chokcheo kchal	okchy chokcheo kchal	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S005	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Ansatz als Zutat an, nimm den Auszug daraus und wende ihn danach an.	M01>M07>M03>M07	S1_BARE_MASTER	2cc054357a929df85f64 9ad66e67803a12e745de c71c72da4e09e0833392 61a075bc54793c1c781f	Zutat -> Posten ansetzen -> Auszug daraus -> danach anwenden	sho chokchy kchoar sotodan	cho chokchy kchoar sotodan	cho chokchy kchoar sotodan	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S005	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Ansatz als Zutat an, nimm den Auszug daraus und wende ihn danach an.	M01>M07>M03>M07	S2_Q_CELL_SCRIBE	2cc054357a929df85f64 9ad66e67803a12e745de c71c72da4e09e0833392 61a075bc54793c1c781f	Zutat -> Posten ansetzen -> Auszug daraus -> danach anwenden	sho chokchy kchoar sotodan	cho chokchy kchoar sotodan	cho chokchy kchoar sotodan	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S005	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Ansatz als Zutat an, nimm den Auszug daraus und wende ihn danach an.	M01>M07>M03>M07	S3_S_LINE_SCRIBE	2cc054357a929df85f64 9ad66e67803a12e745de c71c72da4e09e0833392 61a075bc54793c1c781f	Zutat -> Posten ansetzen -> Auszug daraus -> danach anwenden	sho chokchy kchoar sotodan	sho chokchy kchoar sotodan	sho chokchy kchoar / sotodan	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S005	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Ansatz als Zutat an, nimm den Auszug daraus und wende ihn danach an.	M01>M07>M03>M07	S4_MIXED_COMPACT	2cc054357a929df85f64 9ad66e67803a12e745de c71c72da4e09e0833392 61a075bc54793c1c781f	Zutat -> Posten ansetzen -> Auszug daraus -> danach anwenden	sho chokchy kchoar sotodan	sho okchy kchoar sotodan	sho okchy kchoar sotodan	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S006	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Folgeposten, fuehre ihn kurz weiter und stelle das Sollmass ein.	M02>M04	S1_BARE_MASTER	faf321940aed922846a9 9bb7122b386ebbc6138f 2f1c5e56e8f0ff459065	Folgeposten -> kurz weiterfuehren -> Sollmaß	otchey keol daiin	otchey keol aiin	otchey keol aiin	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S006	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Folgeposten, fuehre ihn kurz weiter und stelle das Sollmass ein.	M02>M04	S2_Q_CELL_SCRIBE	faf321940aed922846a9 9bb7122b386ebbc6138f 2f1c5e56e8f0ff459065	Folgeposten -> kurz weiterfuehren -> Sollmaß	otchey keol daiin	otchey keol aiin	otchey keol aiin	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S006	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Folgeposten, fuehre ihn kurz weiter und stelle das Sollmass ein.	M02>M04	S3_S_LINE_SCRIBE	faf321940aed922846a9 9bb7122b386ebbc6138f 2f1c5e56e8f0ff459065	Folgeposten -> kurz weiterfuehren -> Sollmaß	otchey keol daiin	otchey keol aiin	otchey keol aiin	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
H5-S006	H5	f56r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm den Folgeposten, fuehre ihn kurz weiter und stelle das Sollmass ein.	M02>M04	S4_MIXED_COMPACT	faf321940aed922846a9 9bb7122b386ebbc6138f 2f1c5e56e8f0ff459065	Folgeposten -> kurz weiterfuehren -> Sollmaß	otchey keol daiin	otchey keol aiin	otchey keol aiin	1	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S001	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Setze kurz an und schließe	M07>M09	S1_BARE_MASTER	7db18b2f0fb7ed0fcfd3	kurz ansetzen; Schluss	qokedy	qokedy	qokedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S001	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Setze kurz an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7db18b2f0fb7ed0fcfd3	kurz ansetzen; Schluss	qokedy	qokedy	qokedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S001	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Setze kurz an und schließe	M07>M09	S3_S_LINE_SCRIBE	7db18b2f0fb7ed0fcfd3	kurz ansetzen; Schluss	qokedy	qokedy	qokedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S001	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Setze kurz an und schließe	M07>M09	S4_MIXED_COMPACT	7db18b2f0fb7ed0fcfd3	kurz ansetzen; Schluss	qokedy	qokedy	qokedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B1-S002	B1	f81v	D1_ROOT_BATH_RIGHT_WHEEL	Stelle das Sollmass ein, setze den Posten dort an, gib die weiteren Portionen und den Zusatz zu, fuehre den Ansatz weiter, leite kurz zur Zielstelle durch, stelle das Sollmass ein, halte dort laenger, leite durch, setze um und schliesse.	M04>M06>M07>M05>M02>M04>M05>M02>M03>M02>M06>M04>M07>M04>M06>M09	S1_BARE_MASTER	b5fcea1eaed06b2f2291 22fb87a5a83e5c3fb510 308e8ea2d5d190c498e8 4d4559019a961b834aa1 dcda95c81a5460feb191 9da1b6ac2c929daea697 94df4847b7b16c98394a dd0ecaf5e27d81befffc dcda95c81a5460feb191 1496a731803a9f48d2e1 0f18de177ed7c878bf95 dec401773c1f0347793d dcda95c81a5460feb191 4eab1841ed655c20a348 2f1c5e56e8f0ff459065 93f69c38fdedee1598e9 2f1c5e56e8f0ff459065 2cc8bb3c2af19607888f 259b2b3b0bf859882e2c	auf Sollmaß einstellen -> Beckenwasser -> dort ansetzen -> daraus -> fortsetzen -> eine Portion -> weitere Portion -> dorthin -> fortsetzen -> weiterfuehren -> Zusatz -> Fortsetzungsansatz -> fortsetzen -> kurz zur Zielstelle durchleiten -> Sollmaß -> dort länger halten -> Sollmaß -> durchleiten -> umsetzen; Schluss	okaiin kair okal sar ol kain olkain al ol rol dl olor ol sheckhal daiin qokeedal daiin chckhy schedy	okaiin kair okal char cheol chkain olkain al cheol rol dl cholor cheol sheckhal aiin qokeedal aiin chckhy dchedy	okaiin kair okal char cheol chkain olkain al cheol rol dl cholor cheol sheckhal aiin qokeedal aiin chckhy dchedy	9	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
