event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	visible_surface	shortest_visible_kernel	semantic_composition_de	concrete_word_translation_de	reading_with_picture_owner_de	crosses_visible_line	creative_status
331	E331	B4	f83r	f83r.27	F116	B4-S007	d68bc8de3bcee09db23c	shckhedy	shckhedy	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit durch Filter	Flüssigkeit durch Filter — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
332	E332	B4	f83r	f83r.28	F117	B4-S008	2f1c5e56e8f0ff459065	saiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
333	E333	B4	f83r	f83r.28	F117	B4-S008	2c1a5fd92b9e3c762242	cheeky	cheeky	KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	noch warm	noch warm — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
334	E334	B4	f83r	f83r.28	F117	B4-S008	92e43836d82f98bf02d3	sheey	sheey	SHE[Waschwasser oder spülen] + EE[klar, warm oder vollständig bereitet]	klare Waschöffnung	klare Waschöffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
335	E335	B4	f83r	f83r.28	F117	B4-S008	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
336	E336	B4	f83r	f83r.28	F118	B4-S009	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
337	E337	B4	f83r	f83r.28	F119	B4-S010	1b1ffdd869fb1429ad03	oldy	oldy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung]	Restflüssigkeit	Restflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
338	E338	B4	f83r	f83r.35	F120	B4-S011	2f1c5e56e8f0ff459065	saiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
339	E339	B4	f83r	f83r.35	F120	B4-S011	d904bf7b044dd3922781	cheky	cheky	KEY/KEEY/EKY[Wärme oder Erwärmen]	sanfte Wärme	sanfte Wärme — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
340	E340	B4	f83r	f83r.35	F120	B4-S011	daf32e6db9e04413ce7f	okeeol	okeeol	OL[Flüssigkeit, Bad oder Auszug] + OK[einsetzen, aufbringen oder eintauchen] + EE[klar, warm oder vollständig bereitet]	warmes Flüssigkeitsgefäß	warmes Flüssigkeitsgefäß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
341	E341	B4	f83r	f83r.35	F120	B4-S011	1645e612504fcef59ced	okain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
342	E342	B4	f83r	f83r.35	F120	B4-S011	6f7ff8287eddf4da9fdb	chdy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
343	E343	B4	f83r	f83r.37	F121	B4-S011	dcda95c81a5460feb191	sol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
344	E344	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	lkedy	lkedy	DY[Wasser, Nässe oder nasse Behandlung]	zweimal nass waschen	zweimal nass waschen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
345	E345	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
346	E346	B4	f83r	f83r.37	F123	B4-S013	232195d6ff2f326322f7	qokol	qokol	OL[Flüssigkeit, Bad oder Auszug] + OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit einlaufen	Flüssigkeit einlaufen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
347	E347	B4	f83r	f83r.37	F123	B4-S013	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
348	E348	B4	f83r	f83r.38	F124	B4-S014	7a4bb8136330ee4e6e56	or	or	OR[Pflanzenposten oder laufender Ansatz]	Pflanzenansatz	Pflanzenansatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
349	E349	B4	f83r	f83r.38	F124	B4-S014	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
350	E350	B4	f83r	f83r.38	F124	B4-S014	ecce30bc8dcc400bf2c8	qockhey	qockhey	CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	warmes Tuch über Ziel	warmes Tuch über Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
351	E351	B4	f83r	f83r.38	F124	B4-S014	8aedd154964a78e555d6	dairydy	dairydy	AIR[Fluss, Strom oder Gießen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit sofort anwenden	Flüssigkeit sofort anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
352	E352	B4	f83r	f83r.39	F125	B4-S015	1645e612504fcef59ced	qokain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
353	E353	B4	f83r	f83r.39	F125	B4-S015	b5df9126607030b95175	shey	shey	SHE[Waschwasser oder spülen]	Waschflüssigkeit klären	Waschflüssigkeit klären — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
354	E354	B4	f83r	f83r.39	F125	B4-S015	9da1b6ac2c929daea697	kain	kain	AIN[Anteil oder Portion]	abgemessener Anteil	abgemessener Anteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
355	E355	B4	f83r	f83r.39	F125	B4-S015	21ed2873b71e57269c08	chckhal	chckhal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Filter am Ziel	Filter am Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
356	E356	B4	f83r	f83r.41	F126	B4-S015	42cdc187d5b9ffc60063	solkey	solkey	OL[Flüssigkeit, Bad oder Auszug] + KEY/KEEY/EKY[Wärme oder Erwärmen]	warmer Oberlauf	warmer Oberlauf — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
357	E357	B4	f83r	f83r.41	F126	B4-S015	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
358	E358	B4	f83r	f83r.41	F127	B4-S016	94df4847b7b16c98394a	qolkain	olkain	AIN[Anteil oder Portion] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeitsanteil	Flüssigkeitsanteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
359	E359	B4	f83r	f83r.41	F127	B4-S016	dd0ecaf5e27d81befffc	dal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
360	E360	B4	f83r	f83r.44	F128	B4-S016	883a6708116c342cb10b	skar	skar	AR[gießen, überführen oder Abfluss]	warmes Wasser eingießen	warmes Wasser eingießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
361	E361	B4	f83r	f83r.44	F128	B4-S016	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
362	E362	B5	f83r	f83r.47	F129	B5-S001	601b77449028deed39de	otchdy	otchdy	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeit danach abziehen	Flüssigkeit danach abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
363	E363	B5	f83r	f83r.47	F130	B5-S002	87411f84689b4f93a303	qokchdy	qokchdy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit erwärmen	Flüssigkeit erwärmen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
364	E364	B5	f83r	f83r.47	F131	B5-S003	abb23e5e6936b4147f76	shedal	shedal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + SHE[Waschwasser oder spülen]	Einwirkzeit am Ziel	Einwirkzeit am Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
365	E365	B5	f83r	f83r.48	F132	B5-S003	dd0ecaf5e27d81befffc	dal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
366	E366	B5	f83r	f83r.48	F132	B5-S003	dcda95c81a5460feb191	cheol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
367	E367	B5	f83r	f83r.48	F132	B5-S003	8c97dfde96fbc78e3355	lol	lol	OL[Flüssigkeit, Bad oder Auszug]	warme Flüssigkeit	warme Flüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
368	E368	B5	f83r	f83r.48	F132	B5-S003	00d8ebe3c68294eeac39	chdal	chdal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Mischung am Gefäß	Mischung am Gefäß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
369	E369	B5	f83r	f83r.48	F132	B5-S003	2f1c5e56e8f0ff459065	aiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
370	E370	B5	f83r	f83r.49	F133	B5-S003	dcda95c81a5460feb191	sol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
371	E371	B5	f83r	f83r.49	F133	B5-S003	fcc1deda9e24ec268eb0	daiiin	daiiin	AIIN[abgemessenes Maß]	zweites Flüssigkeitsmaß	zweites Flüssigkeitsmaß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
372	E372	B5	f83r	f83r.49	F133	B5-S003	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
373	E373	B6	f83r	f83r.52	F134	B6-S001	1bfd786e6b8b63734a59	solkeey	solkeey	OL[Flüssigkeit, Bad oder Auszug] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	warmes Becken	warmes Becken — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
374	E374	B6	f83r	f83r.52	F134	B6-S001	43eb9aa12959b4d5cdc9	qekey	qekey	KEY/KEEY/EKY[Wärme oder Erwärmen]	unter Siedehitze	unter Siedehitze — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
375	E375	B6	f83r	f83r.52	F134	B6-S001	3e9c7f217843b588489d	raly	raly	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	erste Zielöffnung	erste Zielöffnung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
376	E376	B6	f83r	f83r.52	F134	B6-S001	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
377	E377	B6	f83r	f83r.54	F135	B6-S001	2f1c5e56e8f0ff459065	daiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
378	E378	B6	f83r	f83r.54	F135	B6-S001	dcda95c81a5460feb191	ol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
379	E379	B6	f83r	f83r.54	F135	B6-S001	53cd0637c6820ba5e91f	dain	dain	AIN[Anteil oder Portion]	gefilterter Anteil	gefilterter Anteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
380	E380	B6	f83r	f83r.54	F135	B6-S001	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
381	E381	B6	f83r	f83r.54	F135	B6-S001	97ddca78c9ebcc956d04	ldalor	ldalor	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OR[Pflanzenposten oder laufender Ansatz]	Flüssigkeitscharge am Ziel	Flüssigkeitscharge am Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
