occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O0107	f104r	f104r.28	12	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	s	or	MIDDLE	S	3	1	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
G628-O0108	f104r	f104r.28	13	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	or	aiin	MIDDLE	S	3	0	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam
G628-O0109	f104r	f104r.29	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheedar	air	MIDDLE	S	3	1	ysheodaiin shody yteedy cheedar or air cheoltar arodly
G628-O0110	f104r	f104r.35	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chey	cheol	MIDDLE	S	3	1	yshoiin qocheol chedaiin qodal chey chol cheol olaly
G628-O0111	f104r	f104r.38	3	qokchol	qo	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	orcheol	kcheody	MIDDLE	S	3	1	okaiin orcheol qokchol kcheody qotchdy
G628-O0112	f104r	f104r.39	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qotal	qoar	MIDDLE	S	3	1	pcholor ar aiin alkchdy qotal chol qoar aiin qopcheedy qotair ofaiino
G628-O0113	f104v	f104v.1	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	opchedy	ear	MIDDLE	S	3	1	pchdoiin opcheedy orar oltcheey opchedy ol ear aiir aly cheodaiin cheekain dam
G628-O0114	f104v	f104v.3	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ockhey	qokeedy	MIDDLE	S	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G628-O0115	f104v	f104v.3	11	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	oeedaiin	dl	MIDDLE	S	3	1	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl
G628-O0116	f104v	f104v.4	4	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chokar	qotched	MIDDLE	S	3	1	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
G628-O0117	f104v	f104v.4	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qotched	chey	MIDDLE	S	3	1	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy
G628-O0118	f104v	f104v.6	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	solchd	sheol	MIDDLE	S	3	1	solchd shol sheol qokchy qoka l chedy shedy qokain cheedy cpheo apchedy qotady
G628-O0119	f104v	f104v.9	7	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	cheor	chedaiin	MIDDLE	S	3	1	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal
G628-O0120	f104v	f104v.10	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	cheedy	FIRST	S	3	1	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey
G628-O0121	f104v	f104v.11	6	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qokchd	qokol	MIDDLE	S	3	1	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
G628-O0122	f104v	f104v.11	7	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qotol	qokol	MIDDLE	S	3	1	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
G628-O0123	f104v	f104v.11	8	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qokol	daiin	MIDDLE	S	3	1	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin
G628-O0124	f104v	f104v.17	8	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qotchdy	sheedy	MIDDLE	S	3	1	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
G628-O0125	f104v	f104v.17	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	sheedy	ain	MIDDLE	S	3	0	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol
G628-O0126	f104v	f104v.19	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	pcheor	chpcheor	MIDDLE	S	3	1	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
G628-O0127	f104v	f104v.19	5	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	cholkshedy	sheedy	MIDDLE	S	3	1	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal
G628-O0128	f104v	f104v.20	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	sheeo	FIRST	S	3	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
G628-O0129	f104v	f104v.20	8	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qotchedy	chor	MIDDLE	S	3	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
G628-O0130	f104v	f104v.20	9	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	qokol	chorol	MIDDLE	S	3	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam
G628-O0131	f104v	f104v.24	9	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	chedaiin	qokar	MIDDLE	S	3	1	ykaiin cheor cheeey daiiin cheo dalaiin chockhedy chedaiin otor qokar ary
G628-O0132	f104v	f104v.25	10	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	sair	aiin	MIDDLE	S	3	1	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy
G628-O0133	f104v	f104v.27	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	pchoror	sheol	MIDDLE	S	3	1	pchoror shor sheol sheol sheol qokchedy chdor sho r aiin chpchs aiin al
G628-O0134	f104v	f104v.30	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	otair	cheeody	MIDDLE	S	3	0	ycheol kaiin cheody shaiin qoeeol otair or cheeody okcheey lkair ar ar adam
G628-O0135	f104v	f104v.31	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cthey	sheody	MIDDLE	S	3	1	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy
G628-O0136	f104v	f104v.32	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheocphey	ain	MIDDLE	S	3	0	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am
G628-O0137	f104v	f104v.33	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheey	ol	MIDDLE	S	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G628-O0138	f104v	f104v.33	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	or	ar	MIDDLE	S	3	1	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary
G628-O0139	f104v	f104v.38	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chey	aiin	MIDDLE	S	3	1	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G628-O0140	f104v	f104v.38	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheo	aiin	MIDDLE	S	3	0	okechey chedy chchy qotain qokain chey or aiin cheo or aiin chedain okam
G628-O0141	f105r	f105r.2	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ches	cheey	MIDDLE	S	3	1	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody
G628-O0142	f105r	f105r.5	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheod	aiiroekey	MIDDLE	S	3	1	daiin yteedy yteeeody yl cheod or aiiroekey otchdy otey
G628-O0143	f105r	f105r.6	9	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	yteody	olpshedy	MIDDLE	S	3	1	par arody shedeeey qopchedy qody qoteody aiin yteody qokor olpshedy
G628-O0144	f105r	f105r.7	3	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ykeeos	aiiin	MIDDLE	S	3	1	ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody
G628-O0145	f105r	f105r.8	3	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oleeey	air	MIDDLE	S	3	1	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal
G628-O0146	f105r	f105r.15	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	lksheey	r	MIDDLE	S	3	1	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral
G628-O0147	f105r	f105r.17	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	qokedy	kol	MIDDLE	S	3	1	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
G628-O0148	f105r	f105r.17	6	kol	BARE	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shol	aiirol	MIDDLE	S	3	1	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky
G628-O0149	f105r	f105r.21	7	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	saiin	shody	MIDDLE	S	3	1	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim
G628-O0150	f105r	f105r.29	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	aiin	okair	MIDDLE	S	3	1	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam
G628-O0151	f105r	f105r.31	12	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qokaiin	fchoky	MIDDLE	S	3	1	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky
G628-O0152	f105r	f105r.33	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	okal	aiiin	MIDDLE	S	3	0	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod
G628-O0153	f105r	f105r.35	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otar	qokal	MIDDLE	S	3	0	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory
G628-O0154	f105r	f105r.35	10	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qokal	orolpchey	MIDDLE	S	3	1	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory
G628-O0155	f105r	f105r.36	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otar	chedy	MIDDLE	S	3	1	dyteey otedaiin otar ol chedy ted qotar oteodar otam ytedy otaiin
G628-O0156	f105v	f105v.2	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oteodair	chkar	MIDDLE	S	3	1	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor
G628-O0157	f105v	f105v.2	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	chpor	otchy	MIDDLE	S	3	1	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor
G628-O0158	f105v	f105v.2	12	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	otchy	<END>	LAST	S	3	1	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor
G628-O0159	f105v	f105v.3	5	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	okair	dol	MIDDLE	S	3	0	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin
G628-O0160	f105v	f105v.4	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	olar	keeol	MIDDLE	S	3	1	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin
G628-O0161	f105v	f105v.7	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otair	olkaiin	MIDDLE	S	3	1	ycheeo lkaiin otair ol olkaiin okairody lchedr
G628-O0162	f105v	f105v.9	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	daiin	r	MIDDLE	S	3	1	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam
G628-O0163	f105v	f105v.11	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	aiiin	okaiin	MIDDLE	S	3	1	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy
G628-O0164	f105v	f105v.21	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qopaiin	aiikam	MIDDLE	S	3	1	ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam
G628-O0165	f105v	f105v.25	7	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	fchedy	oeeeodr	MIDDLE	S	3	1	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl
G628-O0166	f105v	f105v.26	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	otal	aiin	MIDDLE	S	3	1	lkl sheeodees otaiin otar otal or aiin chedor alkaiin chs alkaiin ry
G628-O0167	f105v	f105v.29	2	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	tdol	oaldar	MIDDLE	S	3	0	tdol tor oaldar aiir okokeedy karody qoeedy sho qopchedy daiin opairam
G628-O0168	f105v	f105v.30	3	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	cheey	otaiin	MIDDLE	S	3	1	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy
G628-O0169	f105v	f105v.33	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qokaiin	aiir	MIDDLE	S	3	0	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar
G628-O0170	f105v	f105v.35	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	otcheedy	aiin	MIDDLE	S	3	1	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd
G628-O0171	f105v	f105v.37	7	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chs	tchdy	MIDDLE	S	3	1	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy
G628-O0172	f106r	f106r.3	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ytchdy	cheos	MIDDLE	S	3	0	dshes lchedy lkchedy ytchdy or cheos
G628-O0173	f106r	f106r.4	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	olkeeedy	arojy	MIDDLE	S	3	1	pcheodair okchedy olkeeedy or arojy qopchdy sholfchdy cheeky lchedy qokam
G628-O0174	f106r	f106r.6	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	sheor	FIRST	S	3	1	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky
G628-O0175	f106r	f106r.6	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	otair	qokeeo	MIDDLE	S	3	0	shor sheor orkchsd otair or qokeeo raiin qokeeolchedy olchedy qokeol qoky
G628-O0176	f106r	f106r.7	6	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	sheol	cheees	MIDDLE	S	3	0	olched qoiin ychedy qokam sheol qokor cheees
G628-O0177	f106r	f106r.8	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	orar	kaiin	MIDDLE	S	3	0	porarchy orar ol kaiin shedy oteedy qotor qoteedo qoteedy dair okchdaim
G628-O0178	f106r	f106r.8	7	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	oteedy	qoteedo	MIDDLE	S	3	1	porarchy orar ol kaiin shedy oteedy qotor qoteedo qoteedy dair okchdaim
G628-O0179	f106r	f106r.9	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ychor	qokain	MIDDLE	S	3	1	ychor chol qokain chocphol lchedy qocheo qokar
G628-O0180	f106r	f106r.15	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	lchor	tchedy	MIDDLE	S	3	1	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam
G628-O0181	f106r	f106r.16	10	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chedar	otar	MIDDLE	S	3	1	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam
G628-O0182	f106r	f106r.17	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qokedain	aiinchodar	MIDDLE	S	3	1	yochor lshedy qockhey qokedain or aiinchodar
G628-O0183	f106r	f106r.18	4	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qokeedy	okeedy	MIDDLE	S	3	1	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy
G628-O0184	f106r	f106r.28	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	okaiin	lcho	MIDDLE	S	3	1	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl
G628-O0185	f106r	f106r.28	11	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ar	raralchl	MIDDLE	S	3	0	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl
G628-O0186	f106r	f106r.30	8	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	kain	sar	MIDDLE	S	3	1	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam
G628-O0187	f106r	f106r.39	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	cheeey	aiin	MIDDLE	S	3	1	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal
G628-O0188	f106r	f106r.42	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	pcheodar	kain	MIDDLE	S	3	1	pcheodar shol kain okchedy qoteey shotchy qoty lpaiin shedy lar
G628-O0189	f106v	f106v.7	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chain	kain	MIDDLE	S	3	1	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror
G628-O0190	f106v	f106v.20	5	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	choefy	qokor	MIDDLE	S	3	0	polchs lkaiir shokar choefy shor qokor sheeo koles okcharain
G628-O0191	f106v	f106v.20	6	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shor	sheeo	MIDDLE	S	3	1	polchs lkaiir shokar choefy shor qokor sheeo koles okcharain
G628-O0192	f106v	f106v.23	1	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	<START>	kalol	FIRST	S	3	0	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
G628-O0193	f106v	f106v.23	4	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	shar	okal	MIDDLE	S	3	1	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
G628-O0194	f106v	f106v.23	7	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chdy	chedy	MIDDLE	S	3	1	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
G628-O0195	f106v	f106v.23	10	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qotaiin	aiin	MIDDLE	S	3	0	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain
G628-O0196	f106v	f106v.24	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qokchdy	chdaiin	MIDDLE	S	3	1	soraiin solshedy qokchdy qokol chdaiin chdal air odl charain okay
G628-O0197	f106v	f106v.25	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	sheol	shar	MIDDLE	S	3	1	sar sheol chol shar chol okarol
G628-O0198	f106v	f106v.25	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	shar	okarol	MIDDLE	S	3	1	sar sheol chol shar chol okarol
G628-O0199	f106v	f106v.28	3	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	olkeedy	sheos	MIDDLE	S	3	1	psheody olkeedy qokor sheos choty qotaiin oteody otaiin qokar otydy
G628-O0200	f106v	f106v.33	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chey	aiin	MIDDLE	S	3	1	choaiin ody qotar chey ol aiin chey dychy
G628-O0201	f106v	f106v.34	11	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qotaiin	alodam	MIDDLE	S	3	1	pchodaiin kcheeor al ky shcthy otos ar odal pcheody qotaiin otor alodam
G628-O0202	f106v	f106v.44	10	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	oteedy	oty	MIDDLE	S	3	1	cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty
G628-O0203	f106v	f106v.46	7	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	chkaiin	oky	MIDDLE	S	3	1	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos
G628-O0204	f107r	f107r.1	5	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qokchy	okeesodar	MIDDLE	S	3	1	pchdlar sheolor ykeeol qokchy otor okeesodar tarair oteey otaiin ytar
G628-O0205	f107r	f107r.12	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	y	chol	MIDDLE	S	3	0	y chol chol loraiir aiinal
G628-O0206	f107r	f107r.12	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chol	loraiir	MIDDLE	S	3	0	y chol chol loraiir aiinal
G628-O0207	f107r	f107r.14	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheolchear	alam	MIDDLE	S	3	0	cthedy lshedy cheolchear or alam chtaiin otarain chey qokaiin otain
G628-O0208	f107r	f107r.19	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	oaiin	rar	MIDDLE	S	3	1	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy
