neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N00125	AIR+CHD	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+CHD	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00126	AIR+CHD	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+CHD	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00127	AIR+CHD	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+CHD	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00141	AIR+CHD+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+CHD+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00142	AIR+CHD+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+CHD+DY	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00143	AIR+CHD+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+CHD+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00147	AIR+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00148	AIR+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+DY	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00149	AIR+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00157	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	AIIN	ARGUMENT	AIR+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00158	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	OR	ARGUMENT	AIR+K+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00159	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIN	Y	ARGUMENT	AIR+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00166	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+K+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00167	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+K+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00168	AIR+K+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+K+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00172	AIR+O	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00173	AIR+O	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+O	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00174	AIR+O	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00178	AIR+OL	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	OL	OT	ORDER_CONTROL	AIR+OT	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00179	AIR+OL	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00180	AIR+OL	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00181	AIR+OL	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00187	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	AIR+OL+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00188	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	AIR+OL+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00189	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	AIR+OL+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00190	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	OL	OT	ORDER_CONTROL	AIR+OT+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00191	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+OL+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00192	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+OL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00193	AIR+OL+Y	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+OL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00197	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	OR	AIIN	ARGUMENT	AIR+AIIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00198	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	OR	AIN	ARGUMENT	AIR+AIN	YES	IDENTITY_EXACT_SECOND_RING_AMBER	PREDICTED_AMBER	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00199	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	OR	Y	ARGUMENT	AIR+Y	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00200	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00201	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+OR	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00202	AIR+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00217	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	E	EE	GRADE	AIR+SH+EE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00218	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	E	EEE	GRADE	AIR+SH+EEE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00220	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+SH+E+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00221	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+SH+E+DY	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00222	AIR+SH+E+DY	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+SH+E+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00226	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	AIR+AIIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00227	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	AIR+AIN	YES	IDENTITY_EXACT_SECOND_RING_AMBER	PREDICTED_AMBER	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00228	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	AIR+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00229	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00230	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00231	AIR+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00237	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	AIR+AIIN+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00238	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	AIR+AIN+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00239	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	AIR+OR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00240	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AIR	AL	RELATION	AL+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00241	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AIR	AR	RELATION	AR+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00242	AIR+Y+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AIR	L	RELATION	L+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00244	AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AIR	RELATION	AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00245	AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AR	RELATION	AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00246	AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	L	RELATION	L	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00250	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AIR	RELATION	AIR+AIIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00251	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	AIN	ARGUMENT	AL+AIN	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00252	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	OR	ARGUMENT	AL+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00253	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	Y	ARGUMENT	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00254	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AR	RELATION	AR+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00255	AL+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	L	RELATION	L+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00261	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AIR	RELATION	AIR+AIIN+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00262	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	AIN	ARGUMENT	AL+AIN+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00263	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	OR	ARGUMENT	AL+OR+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00264	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	Y	ARGUMENT	AL+Y+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00265	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AR	RELATION	AR+AIIN+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00266	AL+AIIN+LOCAL_CHAR_I	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	L	RELATION	L+AIIN+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00270	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	1	AL	AIR	RELATION	AIR+AIN	YES	IDENTITY_EXACT_SECOND_RING_AMBER	PREDICTED_AMBER	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00271	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	AIIN	ARGUMENT	AL+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00272	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	OR	ARGUMENT	AL+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00273	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	Y	ARGUMENT	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00274	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	1	AL	AR	RELATION	AR+AIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00275	AL+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	1	AL	L	RELATION	L+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00277	AL+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	1	AL	AIR	RELATION	AIR+AL	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00278	AL+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	AL+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00279	AL+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	AL+AR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00280	AL+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	AL+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
