neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N00615	AL+SH+E+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	E>DY	DY>E	ORDER	AL+SH+DY+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00616	AL+SH+E+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AL>SH	SH>AL	ORDER	SH+AL+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00634	AL+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	SH>Y	Y>SH	ORDER	AL+Y+SH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00635	AL+SH+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AL>SH	SH>AL	ORDER	SH+AL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00653	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	T>E	E>T	ORDER	AL+E+T+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00654	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	E>D_ADDR	D_ADDR>E	ORDER	AL+T+D_ADDR+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00655	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	D_ADDR>Y	Y>D_ADDR	ORDER	AL+T+E+Y+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00656	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AL>T	T>AL	ORDER	T+AL+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00678	AL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AL>Y	Y>AL	ORDER	Y+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00688	AM_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AM_ADDR>Y	Y>AM_ADDR	ORDER	Y+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00698	AR+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>AIIN	AIIN>AR	ORDER	AIIN+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00707	AR+AIN	T2_FUTURE_STRONG	ADJACENT_SWAP	1-2	AR>AIN	AIN>AR	ORDER	AIN+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00716	AR+AL	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>AL	AL>AR	ORDER	AL+AR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00725	AR+CH+EE+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	EE>OR	OR>EE	ORDER	AR+CH+OR+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00726	AR+CH+EE+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	CH>EE	EE>CH	ORDER	AR+EE+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00727	AR+CH+EE+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>CH	CH>AR	ORDER	CH+AR+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00748	AR+CH+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	EE>Y	Y>EE	ORDER	AR+CH+Y+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00749	AR+CH+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	CH>EE	EE>CH	ORDER	AR+EE+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00750	AR+CH+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>CH	CH>AR	ORDER	CH+AR+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00771	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	Y>T	T>Y	ORDER	AR+CH+T+Y+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00772	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	T>AIIN	AIIN>T	ORDER	AR+CH+Y+AIIN+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00773	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	CH>Y	Y>CH	ORDER	AR+Y+CH+T+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00774	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>CH	CH>AR	ORDER	CH+AR+Y+T+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00805	AR+CHD	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>CHD	CHD>AR	ORDER	CHD+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00819	AR+CHD+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	CHD>DY	DY>CHD	ORDER	AR+DY+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00820	AR+CHD+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>CHD	CHD>AR	ORDER	CHD+AR+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00835	AR+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>DY	DY>AR	ORDER	DY+AR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00841	AR+K+AIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	K>AIN	AIN>K	ORDER	AR+AIN+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00842	AR+K+AIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>K	K>AR	ORDER	K+AR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00860	AR+O	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>O	O>AR	ORDER	O+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00866	AR+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>OL	OL>AR	ORDER	OL+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00873	AR+OL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	OL>Y	Y>OL	ORDER	AR+Y+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00874	AR+OL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>OL	OL>AR	ORDER	OL+AR+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00885	AR+OR	T1_FUTURE_HIGH	ADJACENT_SWAP	1-2	AR>OR	OR>AR	ORDER	OR+AR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00894	AR+S+A_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	S>A_ADDR	A_ADDR>S	ORDER	AR+A_ADDR+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00895	AR+S+A_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>S	S>AR	ORDER	S+AR+A_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00910	AR+SH+E+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	SH>E	E>SH	ORDER	AR+E+SH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00911	AR+SH+E+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	E>DY	DY>E	ORDER	AR+SH+DY+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00912	AR+SH+E+DY	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	AR>SH	SH>AR	ORDER	SH+AR+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00930	AR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	AR>Y	Y>AR	ORDER	Y+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00940	A_ADDR+AL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>AL	AL>A_ADDR	ORDER	AL+A_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00946	A_ADDR+LOCAL_CHAR_I+M_LOCAL	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	LOCAL_CHAR_I>M_LOCAL	M_LOCAL>LOCAL_CHAR_I	ORDER	A_ADDR+M_LOCAL+LOCAL_CHAR_I	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00947	A_ADDR+LOCAL_CHAR_I+M_LOCAL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>LOCAL_CHAR_I	LOCAL_CHAR_I>A_ADDR	ORDER	LOCAL_CHAR_I+A_ADDR+M_LOCAL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00951	A_ADDR+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>S	S>A_ADDR	ORDER	S+A_ADDR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00962	A_ADDR+S+E	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	S>E	E>S	ORDER	A_ADDR+E+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00963	A_ADDR+S+E	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>S	S>A_ADDR	ORDER	S+A_ADDR+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00977	A_ADDR+SH+Y+T+EE+D_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	Y>T	T>Y	ORDER	A_ADDR+SH+T+Y+EE+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00978	A_ADDR+SH+Y+T+EE+D_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	T>EE	EE>T	ORDER	A_ADDR+SH+Y+EE+T+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00979	A_ADDR+SH+Y+T+EE+D_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	5-6	EE>D_ADDR	D_ADDR>EE	ORDER	A_ADDR+SH+Y+T+D_ADDR+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00980	A_ADDR+SH+Y+T+EE+D_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	SH>Y	Y>SH	ORDER	A_ADDR+Y+SH+T+EE+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N00981	A_ADDR+SH+Y+T+EE+D_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>SH	SH>A_ADDR	ORDER	SH+A_ADDR+Y+T+EE+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01009	A_ADDR+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	T>AIIN	AIIN>T	ORDER	A_ADDR+AIIN+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01010	A_ADDR+T+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	T+A_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01025	A_ADDR+T+CH+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	T>CH	CH>T	ORDER	A_ADDR+CH+T+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01026	A_ADDR+T+CH+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	CH>OR	OR>CH	ORDER	A_ADDR+T+OR+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01027	A_ADDR+T+CH+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	T+A_ADDR+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01051	A_ADDR+T+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	T>EE	EE>T	ORDER	A_ADDR+EE+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01052	A_ADDR+T+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	EE>Y	Y>EE	ORDER	A_ADDR+T+Y+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01053	A_ADDR+T+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	T+A_ADDR+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01071	A_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	A_ADDR>Y	Y>A_ADDR	ORDER	Y+A_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01077	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>AIIN	AIIN>E	ORDER	CARRIER_Q+AIIN+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01078	CARRIER_Q+E+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	E+CARRIER_Q+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01087	CARRIER_Q+E+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>DY	DY>E	ORDER	CARRIER_Q+DY+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N01088	CARRIER_Q+E+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	E+CARRIER_Q+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N01094	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>AIIN	AIIN>K	ORDER	CARRIER_Q+E+AIIN+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01095	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	CARRIER_Q+K+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01096	CARRIER_Q+E+K+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	E+CARRIER_Q+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01114	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>EE	EE>K	ORDER	CARRIER_Q+E+EE+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01115	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	EE>Y	Y>EE	ORDER	CARRIER_Q+E+K+Y+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01116	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	CARRIER_Q+K+E+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N01117	CARRIER_Q+E+K+EE+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	E+CARRIER_Q+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
