neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N00393	AL+D_ADDR+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AL+AIN	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00394	AL+D_ADDR+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	3	AIN	NONE	ARGUMENT	AL+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00395	AL+D_ADDR+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	D_ADDR+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00404	AL+D_ADDR+OR	T4_NARROW_APPENDIX	ATOM_DELETION	3	OR	NONE	ARGUMENT	AL+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00405	AL+D_ADDR+OR	T4_NARROW_APPENDIX	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AL+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00406	AL+D_ADDR+OR	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	D_ADDR+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00415	AL+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00416	AL+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00417	AL+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	D_ADDR+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00426	AL+K+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	2	K	NONE	ACTION_HEAD	AL+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00427	AL+K+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	3	AIIN	NONE	ARGUMENT	AL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00428	AL+K+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	K+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00445	AL+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	AL+AIN	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00446	AL+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIN	NONE	ARGUMENT	AL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00447	AL+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	K+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00464	AL+K+Y	T4_NARROW_APPENDIX	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00465	AL+K+Y	T4_NARROW_APPENDIX	ATOM_DELETION	2	K	NONE	ACTION_HEAD	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00466	AL+K+Y	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	K+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00485	AL+LOCAL_CHAR_F+SH+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	3	SH	NONE	ACTION_HEAD	AL+LOCAL_CHAR_F+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00486	AL+LOCAL_CHAR_F+SH+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	4	E	NONE	GRADE	AL+LOCAL_CHAR_F+SH+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00487	AL+LOCAL_CHAR_F+SH+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	5	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AL+LOCAL_CHAR_F+SH+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00488	AL+LOCAL_CHAR_F+SH+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	2	LOCAL_CHAR_F	NONE	LOCAL_OR_CLASS_SIGN	AL+SH+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00489	AL+LOCAL_CHAR_F+SH+E+D_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	LOCAL_CHAR_F+SH+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00504	AL+O	T0_EXACT_OBSERVED	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00505	AL+O	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00511	AL+O+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00512	AL+O+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00513	AL+O+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	O+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00521	AL+OL	T0_EXACT_OBSERVED	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00522	AL+OL	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00529	AL+OL+Y	T4_NARROW_APPENDIX	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+OL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00530	AL+OL+Y	T4_NARROW_APPENDIX	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00531	AL+OL+Y	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	OL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00540	AL+OR	T0_EXACT_OBSERVED	ATOM_DELETION	2	OR	NONE	ARGUMENT	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00541	AL+OR	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00550	AL+R+OR	T0_EXACT_OBSERVED	ATOM_DELETION	2	R	NONE	ACTION_HEAD	AL+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00551	AL+R+OR	T0_EXACT_OBSERVED	ATOM_DELETION	3	OR	NONE	ARGUMENT	AL+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00552	AL+R+OR	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	R+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00568	AL+S	T0_EXACT_OBSERVED	ATOM_DELETION	2	S	NONE	ACTION_HEAD	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00569	AL+S	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00583	AL+S+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+S	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00584	AL+S+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	S	NONE	ACTION_HEAD	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00585	AL+S+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	S+Y	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00601	AL+SH	T4_NARROW_APPENDIX	ATOM_DELETION	2	SH	NONE	ACTION_HEAD	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00602	AL+SH	T4_NARROW_APPENDIX	ATOM_DELETION	1	AL	NONE	RELATION	SH	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00617	AL+SH+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	2	SH	NONE	ACTION_HEAD	AL+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N00618	AL+SH+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	AL+SH+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00619	AL+SH+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	4	DY	NONE	FORMAL_CONTROL	AL+SH+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00620	AL+SH+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	SH+E+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00636	AL+SH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	AL+SH	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00637	AL+SH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	SH	NONE	ACTION_HEAD	AL+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00638	AL+SH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00657	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	T	NONE	ACTION_HEAD	AL+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00658	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	AL+T+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00659	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	Y	NONE	ARGUMENT	AL+T+E+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00660	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	AL+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00661	AL+T+E+D_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	T+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00679	AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	Y	NONE	ARGUMENT	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00680	AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AL	NONE	RELATION	Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00687	AM_ADDR	T0_EXACT_OBSERVED	ATOM_DELETION	1	AM_ADDR	NONE	LOCAL_OR_CLASS_SIGN	EMPTY_RECIPE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NO_VISIBLE_RECIPE_AFTER_DELETION	STOP__EMPTY_RECIPE	EXECUTION_STOP_EMPTY_RECIPE	STOP	EMPTY_RECIPE	NO	NO	NO	NO
G447-N00689	AM_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	Y	NONE	ARGUMENT	AM_ADDR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00690	AM_ADDR+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AM_ADDR	NONE	LOCAL_OR_CLASS_SIGN	Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00694	AR	T0_EXACT_OBSERVED	ATOM_DELETION	1	AR	NONE	RELATION	EMPTY_RECIPE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NO_VISIBLE_RECIPE_AFTER_DELETION	STOP__EMPTY_RECIPE	EXECUTION_STOP_EMPTY_RECIPE	STOP	EMPTY_RECIPE	NO	NO	NO	NO
G447-N00699	AR+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	AR	NONE	RELATION	AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00700	AR+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	AIIN	NONE	ARGUMENT	AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00708	AR+AIN	T2_FUTURE_STRONG	ATOM_DELETION	1	AR	NONE	RELATION	AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00709	AR+AIN	T2_FUTURE_STRONG	ATOM_DELETION	2	AIN	NONE	ARGUMENT	AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00717	AR+AL	T4_NARROW_APPENDIX	ATOM_DELETION	1	AR	NONE	RELATION	AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00718	AR+AL	T4_NARROW_APPENDIX	ATOM_DELETION	2	AL	NONE	RELATION	AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00728	AR+CH+EE+OR	T4_NARROW_APPENDIX	ATOM_DELETION	4	OR	NONE	ARGUMENT	AR+CH+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00729	AR+CH+EE+OR	T4_NARROW_APPENDIX	ATOM_DELETION	3	EE	NONE	GRADE	AR+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00730	AR+CH+EE+OR	T4_NARROW_APPENDIX	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	AR+EE+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00731	AR+CH+EE+OR	T4_NARROW_APPENDIX	ATOM_DELETION	1	AR	NONE	RELATION	CH+EE+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00751	AR+CH+EE+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	AR+CH+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00752	AR+CH+EE+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	EE	NONE	GRADE	AR+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00753	AR+CH+EE+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	AR+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00754	AR+CH+EE+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	AR	NONE	RELATION	CH+EE+Y	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00775	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	Y	NONE	ARGUMENT	AR+CH+T+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00776	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	4	T	NONE	ACTION_HEAD	AR+CH+Y+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00777	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	5	AIIN	NONE	ARGUMENT	AR+CH+Y+T	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N00778	AR+CH+Y+T+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	CH	NONE	ACTION_HEAD	AR+Y+T+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
