event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E0120	f11r	f11r.4	dchol	D_ADDR+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	TEIL · FORTSETZEN	TEIL · FORTSETZEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E0121	f11r	f11r.4	chy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0122	f11r	f11r.4	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	GEBEN · DIES	ZUGEBEN · DIES	ZUGEBEN · DIES
P912-E0123	f11r	f11r.4	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0124	f11r	f11r.4	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0125	f11r	f11r.5	tchol	T+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINSTELLEN · FORTSETZEN	EINSTELLEN · FORTSETZEN	EINSTELLEN · FORTSETZEN
P912-E0126	f11r	f11r.5	shor	SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	HALTEN · SATZ	HALTEN · ANSATZ	HALTEN · ANSATZ
P912-E0127	f11r	f11r.5	shor	SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	HALTEN · SATZ	HALTEN · ANSATZ	HALTEN · ANSATZ
P912-E0128	f11r	f11r.5	dky	D_ADDR+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · GEBEN · DIES	TEIL · ZUGEBEN · DIES	TEIL · ZUGEBEN · DIES
P912-E0129	f11r	f11r.5	y	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0130	f11r	f11r.5	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0131	f11r	f11r.5	cthy	CTH+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	BEREIT · DIES	BEREIT · DIES	BIS BEREIT FUEHREN
P912-E0132	f11r	f11r.5	d	D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL	TEIL	TEIL
P912-E0133	f11r	f11r.5	y	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0134	f11r	f11r.5	chodl	CH+O+D_ADDR+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	NEHMEN · AUSFÜHREN · TEIL · LEITEN	ENTNEHMEN · AUSFÜHREN · TEIL · LEITEN	ENTNEHMEN · AUSFÜHREN · TEIL · LEITEN
P912-E0135	f11r	f11r.5	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0136	f11r	f11r.6	odl	O+D_ADDR+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · TEIL · LEITEN	AUSFÜHREN · TEIL · LEITEN	AUSFÜHREN · TEIL · LEITEN
P912-E0137	f11r	f11r.6	d	D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL	TEIL	TEIL
P912-E0138	f11r	f11r.6	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0139	f11r	f11r.6	y	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0140	f11r	f11r.6	otol	OT+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DANACH · FORTSETZEN	DANACH · FORTSETZEN	DANACH · FORTSETZEN
P912-E0141	f11r	f11r.6	chaiin	CH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	NEHMEN · SOLLWERT	ENTNEHMEN · SOLLMASS	ENTNEHMEN · SOLLMASS
P912-E0142	f11r	f11r.6	ykchor	Y+K+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · GEBEN · NEHMEN · SATZ	DIES · ZUGEBEN · ENTNEHMEN · ANSATZ	DIES · ZUGEBEN · ENTNEHMEN · ANSATZ
P912-E0143	f11r	f11r.6	dair	D_ADDR+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · LAUF	TEIL · FLÜSSIGKEITSLAUF	TEIL · LAUF
P912-E0144	f11r	f11r.6	chody	CH+O+D_ADDR+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	NEHMEN · AUSFÜHREN · TEIL · DIES	ENTNEHMEN · AUSFÜHREN · TEIL · DIES	DEN BEZEICHNETEN TEIL BEARBEITEN
P912-E0145	f11r	f11r.6	cthy	CTH+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	BEREIT · DIES	BEREIT · DIES	BIS BEREIT FUEHREN
P912-E0146	f11r	f11r.6	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0147	f11r	f11r.6	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0148	f11r	f11r.7	qotchy	OT+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E0149	f11r	f11r.7	okchol	OK+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN	ANSETZEN UND WEITERFÜHREN
P912-E0150	f11r	f11r.7	cthy	CTH+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	BEREIT · DIES	BEREIT · DIES	BIS BEREIT FUEHREN
P912-E0151	f11r	f11r.7	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0152	f13r	f13r.1	torshor	T+OR+SH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINSTELLEN · SATZ · HALTEN · SATZ	EINSTELLEN · ANSATZ · HALTEN · ANSATZ	EINSTELLEN · ANSATZ · HALTEN · ANSATZ
P912-E0153	f13r	f13r.1	opchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES
P912-E0154	f13r	f13r.1	shol	SH+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	HALTEN · FORTSETZEN	HALTEN · FORTSETZEN	WEITER HALTEN
P912-E0155	f13r	f13r.1	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0156	f13r	f13r.1	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES
P912-E0157	f13r	f13r.1	shol	SH+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	HALTEN · FORTSETZEN	HALTEN · FORTSETZEN	WEITER HALTEN
P912-E0158	f13r	f13r.1	opchor	O+P+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · EINSETZEN · NEHMEN · SATZ	AUSFÜHREN · EINSETZEN · ENTNEHMEN · ANSATZ	AUSFÜHREN · EINSETZEN · ENTNEHMEN · ANSATZ
P912-E0159	f13r	f13r.1	dypchy	D_ADDR+Y+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · DIES · EINSETZEN · DIES	TEIL · DIES · EINSETZEN · DIES	TEIL · DIES · EINSETZEN · DIES
P912-E0160	f13r	f13r.1	dchg	D_ADDR+CH+LOCAL_CHAR_G	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · NEHMEN · EINMAL	TEIL · ENTNEHMEN · EINMAL	TEIL · ENTNEHMEN · EINMAL
P912-E0161	f13r	f13r.2	dchol	D_ADDR+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	TEIL · FORTSETZEN	TEIL · FORTSETZEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E0162	f13r	f13r.2	chol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0163	f13r	f13r.2	dol	D_ADDR+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	TEIL · FORTSETZEN	TEIL · FORTSETZEN	DEN BEZEICHNETEN TEIL WEITERFÜHREN
P912-E0164	f13r	f13r.2	shkchy	SH+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	HALTEN · GEBEN · DIES	HALTEN · ZUGEBEN · DIES	HALTEN · ZUGEBEN · DIES
P912-E0165	f13r	f13r.2	ydal	Y+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · ZIEL	DIES · ZIELSTELLE	DIES · ZIEL
P912-E0166	f13r	f13r.2	shy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0167	f13r	f13r.2	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · GEBEN · DIES	DIES · ZUGEBEN · DIES	DIES · ZUGEBEN · DIES
P912-E0168	f13r	f13r.2	qoty	OT+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DANACH · DIES	DANACH · DIES	DANACH DIESER POSTEN
P912-E0169	f13r	f13r.2	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0170	f13r	f13r.2	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0171	f13r	f13r.2	y	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0172	f13r	f13r.3	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0173	f13r	f13r.3	y	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0174	f13r	f13r.3	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · NEHMEN · SATZ	TEIL · ENTNEHMEN · ANSATZ	TEIL · ENTNEHMEN · ANSATZ
P912-E0175	f13r	f13r.3	shaiin	SH+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	HALTEN · SOLLWERT	HALTEN · SOLLMASS	HALTEN · SOLLMASS
P912-E0176	f13r	f13r.3	oeees	O+EEE+S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · VOLL · AUSWÄHLEN	AUSFÜHREN · VOLL · AUSWÄHLEN	AUSFÜHREN · VOLL · AUSWÄHLEN
P912-E0177	f13r	f13r.3	ykor	Y+K+OR	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DIES · GEBEN · SATZ	DIES · ZUGEBEN · ANSATZ	DIESEN POSTEN DEM ANSATZ ZUGEBEN
P912-E0178	f13r	f13r.3	chor	CH+OR	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	NEHMEN · SATZ	ENTNEHMEN · ANSATZ	VOM ANSATZ ENTNEHMEN
P912-E0179	f13r	f13r.3	ytshy	Y+T+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DIES · EINSTELLEN · DIES	DIES · EINSTELLEN · DIES	DIESEN POSTEN EINSTELLEN
P912-E0180	f13r	f13r.3	ykchy	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · GEBEN · DIES	DIES · ZUGEBEN · DIES	DIES · ZUGEBEN · DIES
P912-E0181	f13r	f13r.3	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	GEBEN · DIES	ZUGEBEN · DIES	ZUGEBEN · DIES
P912-E0182	f13r	f13r.3	dar	D_ADDR+AR	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	TEIL · QUELLE	TEIL · VORRAT	AUS DEM BEZEICHNETEN TEIL
P912-E0183	f13r	f13r.4	qodchy	O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · TEIL · DIES	AUSFÜHREN · TEIL · DIES	AUSFÜHREN · TEIL · DIES
P912-E0184	f13r	f13r.4	ytchy	Y+T+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DIES · EINSTELLEN · DIES	DIES · EINSTELLEN · DIES	DIESEN POSTEN EINSTELLEN
P912-E0185	f13r	f13r.4	otchor	OT+CH+OR	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DANACH · NEHMEN · SATZ	DANACH · ENTNEHMEN · ANSATZ	DANACH TEIL FÜR DEN ANSATZ ENTNEHMEN
P912-E0186	f13r	f13r.5	shorodo	SH+OR+O+D_ADDR+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	HALTEN · SATZ · AUSFÜHREN · TEIL · AUSFÜHREN	HALTEN · ANSATZ · AUSFÜHREN · TEIL · AUSFÜHREN	HALTEN · ANSATZ · AUSFÜHREN · TEIL · AUSFÜHREN
P912-E0187	f13r	f13r.5	shy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0188	f13r	f13r.5	tshy	T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINSTELLEN · DIES	EINSTELLEN · DIES	EINSTELLEN · DIES
P912-E0189	f13r	f13r.5	kchol	K+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	GEBEN · FORTSETZEN	ZUGEBEN · FORTSETZEN	WEITER ZUGEBEN
P912-E0190	f13r	f13r.5	dpchy	D_ADDR+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · EINSETZEN · DIES	TEIL · EINSETZEN · DIES	TEIL · EINSETZEN · DIES
P912-E0191	f13r	f13r.5	qopchy	O+P+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES	AUSFÜHREN · EINSETZEN · DIES
P912-E0192	f13r	f13r.5	otchol	OT+CH+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DANACH · NEHMEN · FORTSETZEN	DANACH · ENTNEHMEN · FORTSETZEN	DANACH TEIL ENTNEHMEN UND WEITER
P912-E0193	f13r	f13r.5	cfholdy	CFH+OL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TRENNEN · FORTSETZEN · SCHLIESSEN	TRENNEN · FORTSETZEN · SCHLIESSEN	TRENNEN · FORTSETZEN · SCHLIESSEN
P912-E0194	f13r	f13r.6	tchor	T+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINSTELLEN · NEHMEN · SATZ	EINSTELLEN · ENTNEHMEN · ANSATZ	EINSTELLEN · ENTNEHMEN · ANSATZ
P912-E0195	f13r	f13r.6	dor	D_ADDR+OR	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	TEIL · SATZ	TEIL · ANSATZ	BEZEICHNETER TEILANSATZ
P912-E0196	f13r	f13r.6	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0197	f13r	f13r.6	qotchol	OT+CH+OL	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DANACH · NEHMEN · FORTSETZEN	DANACH · ENTNEHMEN · FORTSETZEN	DANACH TEIL ENTNEHMEN UND WEITER
P912-E0198	f13r	f13r.6	okchy	OK+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · DIES	ANSETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0199	f13r	f13r.6	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · NEHMEN · SATZ	ANSETZEN · ENTNEHMEN · ANSATZ	ANSETZEN · ENTNEHMEN · ANSATZ
P912-E0200	f13r	f13r.6	oiin	O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · STUFE	AUSFÜHREN · STUFE	AUSFÜHREN · STUFE
P912-E0201	f13r	f13r.6	chckhy	CKH+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E0202	f13r	f13r.6	d	D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL	TEIL	TEIL
P912-E0203	f13r	f13r.7	dchy	D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · DIES	TEIL · DIES	TEIL · DIES
P912-E0204	f13r	f13r.7	qoky	OK+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · DIES	ANSETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0205	f13r	f13r.7	chol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0206	f13r	f13r.7	dy	Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES	DIES	DIES
P912-E0207	f13r	f13r.7	qoy	O+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · DIES	AUSFÜHREN · DIES	AUSFÜHREN · DIES
P912-E0208	f13r	f13r.7	d	D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL	TEIL	TEIL
P912-E0209	f13r	f13r.7	oldy	OL+DY	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0210	f13r	f13r.7	okchor	OK+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · NEHMEN · SATZ	ANSETZEN · ENTNEHMEN · ANSATZ	ANSETZEN · ENTNEHMEN · ANSATZ
P912-E0211	f13r	f13r.7	doaiin	D_ADDR+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · AUSFÜHREN · SOLLWERT	TEIL · AUSFÜHREN · SOLLMASS	TEIL · AUSFÜHREN · SOLLMASS
P912-E0212	f13r	f13r.8	shochy	HO+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEILSTOFF · DIES	TEILSTOFF · DIES	TEILSTOFF · DIES
P912-E0213	f13r	f13r.8	qokchy	OK+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · DIES	ANSETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0214	f13r	f13r.8	torchy	T+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINSTELLEN · SATZ · DIES	EINSTELLEN · ANSATZ · DIES	EINSTELLEN · ANSATZ · DIES
P912-E0215	f13r	f13r.8	k	K	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	GEBEN	ZUGEBEN	ZUGEBEN
P912-E0216	f13r	f13r.8	s	S	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN	AUSWÄHLEN	AUSWÄHLEN
P912-E0217	f13r	f13r.8	okchey	OK+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · DIES	ANSETZEN · DIES	DIESEN POSTEN ANSETZEN
P912-E0218	f13r	f13r.8	daiin	AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SOLLWERT	SOLLMASS	SOLLMASS
P912-E0219	f13r	f13r.9	oldy	OL+DY	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	FORTSETZEN · SCHLIESSEN	FORTSETZEN · SCHLIESSEN	DAMIT FORTFAHREN; ENDE
P912-E0220	f13r	f13r.9	shey	SH+E+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	KURZ HALTEN
P912-E0221	f13r	f13r.9	chol	OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	FORTSETZEN	FORTSETZEN	FORTSETZEN
P912-E0222	f13r	f13r.9	doiin	D_ADDR+O+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · AUSFÜHREN · STUFE	TEIL · AUSFÜHREN · STUFE	TEIL · AUSFÜHREN · STUFE
P912-E0223	f13r	f13r.9	ykoly	Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · GEBEN · FORTSETZEN · DIES	DIES · ZUGEBEN · FORTSETZEN · DIES	DIES · ZUGEBEN · FORTSETZEN · DIES
P912-E0224	f13r	f13r.9	okchal	OK+CH+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · NEHMEN · ZIEL	ANSETZEN · ENTNEHMEN · ZIELSTELLE	ANSETZEN · ENTNEHMEN · ZIEL
P912-E0225	f13r	f13r.9	daldy	AL+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	ZIEL · SCHLIESSEN	ZIELSTELLE · SCHLIESSEN	ZIEL · SCHLIESSEN
P912-E0226	f13r	f13r.10	sotchy	S+OT+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSWÄHLEN · DANACH · DIES	AUSWÄHLEN · DANACH · DIES	AUSWÄHLEN · DANACH · DIES
P912-E0227	f13r	f13r.10	kchy	K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	GEBEN · DIES	ZUGEBEN · DIES	ZUGEBEN · DIES
P912-E0228	f13r	f13r.10	okorory	OK+OR+OR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · SATZ · SATZ · DIES	ANSETZEN · ANSATZ · ANSATZ · DIES	ANSETZEN · ANSATZ · ANSATZ · DIES
P912-E0229	f55v	f55v.1	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	GEBEN · NEHMEN · LÄNGER · TEIL · UMSETZEN · DIES	ZUGEBEN · ENTNEHMEN · LÄNGER · TEIL · UMSETZEN · DIES	ZUGEBEN · ENTNEHMEN · LÄNGER · TEIL · UMSETZEN · DIES
P912-E0230	f55v	f55v.1	oedain	O+E+D_ADDR+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · KURZ · TEIL · EINHEIT	AUSFÜHREN · KURZ · TEIL · PORTION	AUSFÜHREN · KURZ · TEIL · PORTION
P912-E0231	f55v	f55v.1	chckhy	CKH+Y	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	DURCHLASS · DIES	DURCHLASS · DIES	DURCH DEN DURCHLASS FUEHREN
P912-E0232	f55v	f55v.1	otoldaiin	OT+OL+D_ADDR+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DANACH · FORTSETZEN · TEIL · SOLLWERT	DANACH · FORTSETZEN · TEIL · SOLLMASS	DANACH · FORTSETZEN · TEIL · SOLLMASS
P912-E0233	f55v	f55v.1	dodyd	D_ADDR+O+DY+D_LABEL	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	TEIL · AUSFÜHREN · SCHLIESSEN · RAND	TEIL · AUSFÜHREN · SCHLIESSEN · RAND	TEIL · AUSFÜHREN · SCHLIESSEN · RAND
P912-E0234	f55v	f55v.2	oeeed	O+EEE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	AUSFÜHREN · VOLL · TEIL	AUSFÜHREN · VOLL · TEIL	AUSFÜHREN · VOLL · TEIL
P912-E0235	f55v	f55v.2	yteey	Y+T+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · EINSTELLEN · LÄNGER · DIES	DIES · EINSTELLEN · LÄNGER · DIES	DIES · EINSTELLEN · LÄNGER · DIES
P912-E0236	f55v	f55v.2	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	HERBAL_PREPARATION	SETZEN · LÄNGER · SCHLIESSEN	ANSETZEN · LÄNGER · SCHLIESSEN	LAENGER ANSETZEN; ENDE
P912-E0237	f55v	f55v.2	qoaiin	CARRIER_Q+O+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	BEGINNEN · AUSFÜHREN · SOLLWERT	BEGINNEN · AUSFÜHREN · SOLLMASS	BEGINNEN · AUSFÜHREN · SOLLMASS
P912-E0238	f55v	f55v.2	okeody	OK+E+O+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · KURZ · AUSFÜHREN · TEIL · DIES	ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES	ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E0239	f55v	f55v.2	ykeesan	Y+K+EE+S+AN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DIES · GEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ	DIES · ZUGEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ	DIES · ZUGEBEN · LÄNGER · AUSWÄHLEN · ZUSATZ
P912-E0240	f55v	f55v.3	qokeeey	OK+EEE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	SETZEN · VOLL · DIES	ANSETZEN · VOLL · DIES	ANSETZEN · VOLL · DIES
P912-E0241	f55v	f55v.3	os	OS	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	DAZU	DAZU	DAZU
P912-E0242	f55v	f55v.3	ain	AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	HERBAL_PREPARATION	EINHEIT	PORTION	PORTION
