length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	last_stream_ordinal	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	cascade_recovery_decision	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L08	8	G457-L08-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4079	4079	G407-E4080	READ	0	G407-E4080	READ	G407-E4080	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4131	4131	G407-E4132	READ	0	G407-E4132	READ	G407-E4136	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4157	4157	G407-E4158	READ	0	G407-E4158	READ	G407-E4158	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4207	4207	G407-E4208	READ	0	G407-E4208	READ	G407-E4208	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4251	4251	G407-E4252	READ	0	G407-E4252	READ	G407-E4254	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4271	4271	G407-E4272	READ	0	G407-E4272	READ	G407-E4273	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4361	4361	G407-E4362	READ	0	G407-E4362	READ	G407-E4363	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4418	4418	G407-E4419	READ	0	G407-E4419	READ	G407-E4419	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4440	4440	G407-E4441	READ	0	G407-E4441	READ	G407-E4442	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0014	14	G407-E0015	READ	0	G407-E0015	READ	G407-E0016	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0143	143	G407-E0144	READ	0	G407-E0144	READ	G407-E0144	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0168	168	G407-E0169	READ	0	G407-E0169	READ	G407-E0173	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0245	245	G407-E0246	READ	0	G407-E0246	READ	G407-E0246	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0291	291	G407-E0292	READ	0	G407-E0292	READ	G407-E0292	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0331	331	G407-E0332	READ	0	G407-E0332	READ	G407-E0332	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0375	375	G407-E0376	READ	0	G407-E0376	READ	G407-E0376	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0468	468	G407-E0469	READ	0	G407-E0469	READ	G407-E0469	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0513	513	G407-E0514	READ	0	G407-E0514	READ	G407-E0515	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0532	532	G407-E0533	READ	0	G407-E0533	READ	G407-E0533	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0561	561	G407-E0562	READ	0	G407-E0562	READ	G407-E0565	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0582	582	G407-E0583	READ	0	G407-E0583	READ	G407-E0583	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0628	628	G407-E0629	READ	0	G407-E0629	READ	G407-E0629	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0678	678	G407-E0679	READ	0	G407-E0679	READ	G407-E0684	6	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0771	771	G407-E0772	READ	0	G407-E0772	READ	G407-E0772	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0817	817	G407-E0818	READ	0	G407-E0818	READ	G407-E0818	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0882	882	G407-E0883	READ	0	G407-E0883	READ	G407-E0884	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0918	918	G407-E0919	READ	0	G407-E0919	READ	G407-E0919	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1016	1016	G407-E1017	READ	0	G407-E1017	READ	G407-E1017	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1051	1051	G407-E1052	READ	0	G407-E1052	READ	G407-E1052	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1069	1069	G407-E1070	READ	0	G407-E1070	READ	G407-E1071	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1086	1086	G407-E1087	READ	0	G407-E1087	READ	G407-E1087	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1110	1110	G407-E1111	READ	0	G407-E1111	READ	G407-E1113	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1168	1168	G407-E1169	READ	0	G407-E1169	READ	G407-E1175	7	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1227	1227	G407-E1228	READ	0	G407-E1228	READ	G407-E1229	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1269	1269	G407-E1270	READ	0	G407-E1270	READ	G407-E1271	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1380	1380	G407-E1381	READ	0	G407-E1381	READ	G407-E1381	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1450	1450	G407-E1451	READ	0	G407-E1451	READ	G407-E1451	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1629	1629	G407-E1630	READ	0	G407-E1630	READ	G407-E1630	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2694	2694	G407-E2695	READ	0	G407-E2695	READ	G407-E2697	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2728	2728	G407-E2729	READ	0	G407-E2729	READ	G407-E2729	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2746	2746	G407-E2747	READ	0	G407-E2747	READ	G407-E2753	7	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2851	2851	G407-E2852	READ	0	G407-E2852	READ	G407-E2854	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3026	3026	G407-E3027	READ	0	G407-E3027	READ	G407-E3027	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3356	3356	G407-E3357	READ	0	G407-E3357	READ	G407-E3357	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3444	3444	G407-E3445	READ	0	G407-E3445	READ	G407-E3445	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3540	3540	G407-E3541	READ	0	G407-E3541	READ	G407-E3542	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3788	3788	G407-E3789	READ	0	G407-E3789	READ	G407-E3790	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3814	3814	G407-E3815	READ	0	G407-E3815	READ	G407-E3815	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3869	3869	G407-E3870	READ	0	G407-E3870	READ	G407-E3870	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3914	3914	G407-E3915	READ	0	G407-E3915	READ	G407-E3915	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3940	3940	G407-E3941	READ	0	G407-E3941	READ	G407-E3941	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3960	3960	G407-E3961	READ	0	G407-E3961	READ	G407-E3961	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3984	3984	G407-E3985	READ	0	G407-E3985	READ	G407-E3985	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4009	4009	G407-E4010	READ	0	G407-E4010	READ	G407-E4010	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4035	4035	G407-E4036	READ	0	G407-E4036	READ	G407-E4037	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4080	4080	G407-E4081	READ	0	G407-E4081	READ	G407-E4084	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4132	4132	G407-E4133	READ	0	G407-E4133	READ	G407-E4136	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4158	4158	G407-E4159	READ	0	G407-E4159	READ	G407-E4159	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4208	4208	G407-E4209	READ	0	G407-E4209	READ	G407-E4209	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4252	4252	G407-E4253	READ	0	G407-E4253	READ	G407-E4254	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4272	4272	G407-E4273	READ	0	G407-E4273	READ	G407-E4273	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4362	4362	G407-E4363	READ	0	G407-E4363	READ	G407-E4364	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4419	4419	G407-E4420	READ	0	G407-E4420	READ	G407-E4420	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L09	9	G457-L09-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4441	4441	G407-E4442	READ	0	G407-E4442	READ	G407-E4442	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0015	15	G407-E0016	READ	0	G407-E0016	READ	G407-E0016	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0144	144	G407-E0145	READ	0	G407-E0145	READ	G407-E0145	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0169	169	G407-E0170	READ	0	G407-E0170	READ	G407-E0173	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0246	246	G407-E0247	READ	0	G407-E0247	READ	G407-E0248	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0292	292	G407-E0293	READ	0	G407-E0293	READ	G407-E0293	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0332	332	G407-E0333	READ	0	G407-E0333	READ	G407-E0335	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0376	376	G407-E0377	READ	0	G407-E0377	READ	G407-E0377	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0469	469	G407-E0470	READ	0	G407-E0470	READ	G407-E0470	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0514	514	G407-E0515	READ	0	G407-E0515	READ	G407-E0515	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0533	533	G407-E0534	READ	0	G407-E0534	READ	G407-E0534	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0562	562	G407-E0563	READ	0	G407-E0563	READ	G407-E0565	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0583	583	G407-E0584	READ	0	G407-E0584	READ	G407-E0584	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0629	629	G407-E0630	READ	0	G407-E0630	READ	G407-E0630	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0679	679	G407-E0680	READ	0	G407-E0680	READ	G407-E0684	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0772	772	G407-E0773	READ	0	G407-E0773	READ	G407-E0773	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0818	818	G407-E0819	READ	0	G407-E0819	READ	G407-E0819	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0883	883	G407-E0884	READ	0	G407-E0884	READ	G407-E0884	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0919	919	G407-E0920	READ	0	G407-E0920	READ	G407-E0920	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1017	1017	G407-E1018	READ	0	G407-E1018	READ	G407-E1018	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1052	1052	G407-E1053	READ	0	G407-E1053	READ	G407-E1053	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1070	1070	G407-E1071	READ	0	G407-E1071	READ	G407-E1071	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1087	1087	G407-E1088	READ	0	G407-E1088	READ	G407-E1089	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1111	1111	G407-E1112	READ	0	G407-E1112	READ	G407-E1113	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1169	1169	G407-E1170	READ	0	G407-E1170	READ	G407-E1175	6	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1228	1228	G407-E1229	READ	0	G407-E1229	READ	G407-E1229	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1270	1270	G407-E1271	READ	0	G407-E1271	READ	G407-E1275	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1381	1381	G407-E1382	READ	0	G407-E1382	READ	G407-E1382	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1451	1451	G407-E1452	READ	0	G407-E1452	READ	G407-E1452	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1630	1630	G407-E1631	READ	0	G407-E1631	READ	G407-E1631	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2695	2695	G407-E2696	READ	0	G407-E2696	READ	G407-E2697	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2729	2729	G407-E2730	READ	0	G407-E2730	READ	G407-E2730	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2747	2747	G407-E2748	READ	0	G407-E2748	READ	G407-E2753	6	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2852	2852	G407-E2853	READ	0	G407-E2853	READ	G407-E2854	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3027	3027	G407-E3028	READ	0	G407-E3028	READ	G407-E3028	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3357	3357	G407-E3358	READ	0	G407-E3358	READ	G407-E3358	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3445	3445	G407-E3446	READ	0	G407-E3446	READ	G407-E3446	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3541	3541	G407-E3542	READ	0	G407-E3542	READ	G407-E3542	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3789	3789	G407-E3790	READ	0	G407-E3790	READ	G407-E3790	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3815	3815	G407-E3816	READ	0	G407-E3816	READ	G407-E3816	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3870	3870	G407-E3871	READ	0	G407-E3871	READ	G407-E3871	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3915	3915	G407-E3916	READ	0	G407-E3916	READ	G407-E3916	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3941	3941	G407-E3942	READ	0	G407-E3942	READ	G407-E3943	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3961	3961	G407-E3962	READ	0	G407-E3962	READ	G407-E3963	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L10	10	G457-L10-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3985	3985	G407-E3986	READ	0	G407-E3986	READ	G407-E3986	1	STATE_PARITY_BEFORE_NEXT_ISLAND
