length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L02	2	G457-L02-G457-A015	G457-A015	1	G407-E0763	763	P1009-S026	f55v	große aromatische Doldenpflanze	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A015	G457-A015	2	G407-E0764	764	P1009-S026	f55v	große aromatische Doldenpflanze	Y+K+AIN	K+Y+AIN	G447-N28771	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A016	G457-A016	1	G407-E0809	809	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	OL+Y	OL	G447-N18495	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A016	G457-A016	2	G407-E0810	810	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	K+OR+CH+Y	K+CH+Y	G447-N11016	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A017	G457-A017	1	G407-E0874	874	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	K+CH+AL	CH+AL	G447-N09798	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A017	G457-A017	2	G407-E0875	875	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A018	G457-A018	1	G407-E0910	910	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	OK+O+E+S	CH+O+E+S	G447-N16994	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A018	G457-A018	2	G407-E0911	911	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	O+E+K+AIN	O+E+CH+AIN	G447-N13677	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A019	G457-A019	1	G407-E1008	1008	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A019	G457-A019	2	G407-E1009	1009	P1009-S041	f67r2	zwei getrennte Himmelsräder und Tabelle	Y+K+CH+E+Y	Y+CHD+CH+E+Y	G447-N28989	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A020	G457-A020	1	G407-E1043	1043	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+P+OR	CH+OR	G447-N06488	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A020	G457-A020	2	G407-E1044	1044	P1009-S044	f68r1	mehrteilige Sternstellentafel	CH+E+O+K+OR+CH+E+Y	CH+E+O+CH+OR+CH+E+Y	G447-N03157	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A021	G457-A021	1	G407-E1061	1061	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	OT+EE+O+D_ADDR+AIIN	OL+EE+O+D_ADDR+AIIN	G447-N19433	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A021	G457-A021	2	G407-E1062	1062	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	SH+E	CH+E	G447-N24048	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A022	G457-A022	1	G407-E1078	1078	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A022	G457-A022	2	G407-E1079	1079	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	OT+AR	AR+OT	G447-N18789	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A023	G457-A023	1	G407-E1102	1102	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	OK+E+O	E+O	G447-N16160	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A023	G457-A023	2	G407-E1103	1103	P1009-S047	f71v	zweite lokale Figuren-/Sternringgruppe	D_ADDR+AR	AR+D_ADDR	G447-N07991	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A024	G457-A024	1	G407-E1160	1160	P1009-S053	f72r	Tierkreis-Ringgruppe A	AL+AIIN	AIR+AIIN	G447-N00250	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A024	G457-A024	2	G407-E1161	1161	P1009-S053	f72r	Tierkreis-Ringgruppe A	CH+K+E+OL	CH+E+OL	G447-N04319	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A025	G457-A025	1	G407-E1219	1219	P1009-S057	f72r	Tierkreis-Ringgruppe D	OT+E+O+S_ADDR	OL+E+O+S_ADDR	G447-N19313	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A025	G457-A025	2	G407-E1220	1220	P1009-S057	f72r	Tierkreis-Ringgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A026	G457-A026	1	G407-E1261	1261	P1009-S058	f72r	Tierkreis-Ringgruppe E	T+E+Y	E+T+Y	G447-N27621	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A026	G457-A026	2	G407-E1262	1262	P1009-S058	f72r	Tierkreis-Ringgruppe E	T+E+O+D_ADDR+AL	E+T+O+D_ADDR+AL	G447-N27599	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A027	G457-A027	1	G407-E1372	1372	P1009-S067	f72r	Tierkreis-Ringgruppe H	CH+T+E+O+S	CH+E+O+S	G447-N06868	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A027	G457-A027	2	G407-E1373	1373	P1009-S067	f72r	Tierkreis-Ringgruppe H	D_ADDR+OT+EE+Y	D_ADDR+OL+EE+Y	G447-N08943	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A028	G457-A028	1	G407-E1442	1442	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	OR+Y	AIIN+Y	G447-N18634	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A028	G457-A028	2	G407-E1443	1443	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	E+Y	E	G447-N09461	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A029	G457-A029	1	G407-E1621	1621	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	K+AR	AR	G447-N09675	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A029	G457-A029	2	G407-E1622	1622	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	CHD+Y	CHD	G447-N07628	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A030	G457-A030	1	G407-E2686	2686	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	CH+E+S	CH+S+E	G447-N03592	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A030	G457-A030	2	G407-E2687	2687	P1009-S382	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	L+CH+E+AR	CH+L+E+AR	G447-N11345	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A031	G457-A031	1	G407-E2720	2720	G404-S014	f81r	F81R_UPPER_POOL	OL+Y	OL	G447-N18495	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A031	G457-A031	2	G407-E2721	2721	G404-S014	f81r	F81R_UPPER_POOL	CH+E+Y	CH+Y+E	G447-N03791	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A032	G457-A032	1	G407-E2738	2738	G404-S015	f81r	F81R_UPPER_POOL	OK+AIN	AIN+OK	G447-N14853	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A032	G457-A032	2	G407-E2739	2739	G404-S015	f81r	F81R_UPPER_POOL	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A033	G457-A033	1	G407-E2843	2843	G404-S043	f81r	F81R_LOWER_POOL	OL+SH+E+Y	OL+CH+E+Y	G447-N18391	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A033	G457-A033	2	G407-E2844	2844	G404-S043	f81r	F81R_LOWER_POOL	OT+E+Y	E+Y	G447-N19367	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A034	G457-A034	1	G407-E3018	3018	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OT+Y	OL+Y	G447-N19748	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A034	G457-A034	2	G407-E3019	3019	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	D_ADDR+AIR+A_ADDR+AM_ADDR	AIR+A_ADDR+AM_ADDR	G447-N07927	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A035	G457-A035	1	G407-E3348	3348	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A035	G457-A035	2	G407-E3349	3349	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A036	G457-A036	1	G407-E3436	3436	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CH+EE+OR	CH+L+EE+OR	G447-N11393	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A036	G457-A036	2	G407-E3437	3437	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIN	AIN+OK	G447-N14853	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A037	G457-A037	1	G407-E3532	3532	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	R	CH	G447-N21333	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A037	G457-A037	2	G407-E3533	3533	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+K+E+D_ADDR+Y	E+SH+K+E+D_ADDR+Y	G447-N24785	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A038	G457-A038	1	G407-E3780	3780	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A038	G457-A038	2	G407-E3781	3781	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	E+K+E+Y	E+CH+E+Y	G447-N09317	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A039	G457-A039	1	G407-E3806	3806	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	K+E+OL	E+K+OL	G447-N10241	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A039	G457-A039	2	G407-E3807	3807	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A040	G457-A040	1	G407-E3861	3861	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A040	G457-A040	2	G407-E3862	3862	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A041	G457-A041	1	G407-E3906	3906	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	AR	AIR	G447-N00695	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A041	G457-A041	2	G407-E3907	3907	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	AL+S+Y	AL+Y+S	G447-N00581	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A042	G457-A042	1	G407-E3932	3932	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A042	G457-A042	2	G407-E3933	3933	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	R+O+SH+CH+K+Y	O+SH+CH+K+Y	G447-N21642	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A043	G457-A043	1	G407-E3952	3952	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A043	G457-A043	2	G407-E3953	3953	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	O+EE+Y	EE+O+Y	G447-N13879	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A044	G457-A044	1	G407-E3976	3976	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	Y+SH+E+O+D_ADDR	AIIN+SH+E+O+D_ADDR	G447-N30079	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A044	G457-A044	2	G407-E3977	3977	P1009-S600	f88v	zweite Gefaess-/Zutatengruppe	SH+E+O	E+SH+O	G447-N24992	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A045	G457-A045	1	G407-E4001	4001	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	O+D_ADDR+AIIN	D_ADDR+AIIN	G447-N13444	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A045	G457-A045	2	G407-E4002	4002	P1009-S602	f88v	zweite Gefaess-/Zutatengruppe	SH+E+O	E+SH+O	G447-N24992	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A046	G457-A046	1	G407-E4027	4027	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	OT+E+O	OL+E+O	G447-N19228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A046	G457-A046	2	G407-E4028	4028	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	L+CHD+Y	CHD+Y	G447-N11723	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A047	G457-A047	1	G407-E4072	4072	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	O+CH+T+Y	O+CH+CH+Y	G447-N13304	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A047	G457-A047	2	G407-E4073	4073	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	HO+CH+K+Y	CH+HO+K+Y	G447-N09516	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A048	G457-A048	1	G407-E4124	4124	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	CH+E+O+S	CH+E+O	G447-N03373	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A048	G457-A048	2	G407-E4125	4125	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A049	G457-A049	1	G407-E4150	4150	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+DA+AM_ADDR	DA+Y+AM_ADDR	G447-N28547	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A049	G457-A049	2	G407-E4151	4151	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL+Y	AIR+Y	G447-N00681	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A050	G457-A050	1	G407-E4200	4200	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+AL+Y	AL+CH+Y	G447-N02007	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A050	G457-A050	2	G407-E4201	4201	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A051	G457-A051	1	G407-E4244	4244	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	L+K+E+O+P+OL	K+E+O+P+OL	G447-N11953	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A051	G457-A051	2	G407-E4245	4245	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	O+EE+OR	EE+OR	G447-N13871	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A052	G457-A052	1	G407-E4264	4264	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	T+O+S	CH+O+S	G447-N27826	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A052	G457-A052	2	G407-E4265	4265	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A053	G457-A053	1	G407-E4354	4354	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	S+CH+E+O+R	CHD+CH+E+O+R	G447-N22417	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A053	G457-A053	2	G407-E4355	4355	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A054	G457-A054	1	G407-E4411	4411	G404-S063	f95v	F95V_WHOLE_PLANT	AL+OR	AL	G447-N00540	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A054	G457-A054	2	G407-E4412	4412	G404-S063	f95v	F95V_WHOLE_PLANT	CHD+Y+T+Y	CH+Y+T+Y	G447-N07751	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A055	G457-A055	1	G407-E4433	4433	G404-S065	f95v	F95V_WHOLE_PLANT	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L02	2	G457-L02-G457-A055	G457-A055	2	G407-E4434	4434	G404-S065	f95v	F95V_WHOLE_PLANT	AL+K+AIN	AL+AIN+K	G447-N00443	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L03	3	G457-L03-G457-A001	G457-A001	1	G407-E0006	6	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+OR+Y	OR+SH+Y	G447-N26925	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
