case	edition	page	leaf	bundle	writer	paragraphs	observed_heads	source_ids	status	reason	candidate_codes	cuts	rejected_cuts	duplicate_positions
35	ZL3b	f104r	104	18	STAGE_PREFIX	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	tol tshdol ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody	ZL3b|f104r.10|G001;ZL3b|f104r.12|G001;ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
36	ZL3b	f104r	104	18	STAGE_SUFFIX	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	tol tshdol ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody	ZL3b|f104r.10|G001;ZL3b|f104r.12|G001;ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
37	ZL3b	f104r	104	19	STAGE_PREFIX	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	tshdol ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody pcholor	ZL3b|f104r.12|G001;ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001;ZL3b|f104r.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
38	ZL3b	f104r	104	19	STAGE_SUFFIX	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	tshdol ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody pcholor	ZL3b|f104r.12|G001;ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001;ZL3b|f104r.39|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
39	ZL3b	f104r	104	20	STAGE_PREFIX	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody pcholor tsheodl	ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001;ZL3b|f104r.39|G001;ZL3b|f104r.43|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
40	ZL3b	f104r	104	20	STAGE_SUFFIX	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	ocheo{ith}ey toaiin tshedar pchedar okeeo pchol psheody pcholor tsheodl	ZL3b|f104r.16|G001;ZL3b|f104r.19|G001;ZL3b|f104r.22|G001;ZL3b|f104r.27|G001;ZL3b|f104r.30|G001;ZL3b|f104r.34|G001;ZL3b|f104r.36|G001;ZL3b|f104r.39|G001;ZL3b|f104r.43|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
41	ZL3b	f104v	104	21	STAGE_PREFIX	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	pchdoiin solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche	ZL3b|f104v.1|G001;ZL3b|f104v.6|G001;ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
42	ZL3b	f104v	104	21	STAGE_SUFFIX	f104v|f104v.1-f104v.5;f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31	pchdoiin solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche	ZL3b|f104v.1|G001;ZL3b|f104v.6|G001;ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
43	ZL3b	f104v	104	22	STAGE_PREFIX	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy	ZL3b|f104v.6|G001;ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
44	ZL3b	f104v	104	22	STAGE_SUFFIX	f104v|f104v.6-f104v.7;f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34	solchd tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy	ZL3b|f104v.6|G001;ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
45	ZL3b	f104v	104	23	STAGE_PREFIX	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar	ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
46	ZL3b	f104v	104	23	STAGE_SUFFIX	f104v|f104v.8-f104v.11;f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36	tchodls polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar	ZL3b|f104v.8|G001;ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
47	ZL3b	f104v	104	24	STAGE_PREFIX	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy	ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001;ZL3b|f104v.37|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
48	ZL3b	f104v	104	24	STAGE_SUFFIX	f104v|f104v.12-f104v.14;f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40	polchechy tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy	ZL3b|f104v.12|G001;ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001;ZL3b|f104v.37|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
49	ZL3b	f104v	104	25	STAGE_PREFIX	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy tchedy	ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001;ZL3b|f104v.37|G001;ZL3b|f104v.41|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
50	ZL3b	f104v	104	25	STAGE_SUFFIX	f104v|f104v.15-f104v.18;f104v|f104v.19-f104v.21;f104v|f104v.22-f104v.26;f104v|f104v.27-f104v.28;f104v|f104v.29-f104v.31;f104v|f104v.32-f104v.34;f104v|f104v.35-f104v.36;f104v|f104v.37-f104v.40;f104v|f104v.41-f104v.44	tolkshey pcheor ytchedy pchoror kche pchedy psheodar posairy tchedy	ZL3b|f104v.15|G001;ZL3b|f104v.19|G001;ZL3b|f104v.22|G001;ZL3b|f104v.27|G001;ZL3b|f104v.29|G001;ZL3b|f104v.32|G001;ZL3b|f104v.35|G001;ZL3b|f104v.37|G001;ZL3b|f104v.41|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
51	ZL3b	f105r	105	26	STAGE_PREFIX	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	@199;aiin par pdar kesoar lteedy pcheor pdal pchsed kodeey	ZL3b|f105r.1|G001;ZL3b|f105r.6|G001;ZL3b|f105r.11|G001;ZL3b|f105r.14|G001;ZL3b|f105r.17|G001;ZL3b|f105r.24|G001;ZL3b|f105r.26|G001;ZL3b|f105r.28|G001;ZL3b|f105r.31|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
52	ZL3b	f105r	105	26	STAGE_SUFFIX	f105r|f105r.1-f105r.5;f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34	@199;aiin par pdar kesoar lteedy pcheor pdal pchsed kodeey	ZL3b|f105r.1|G001;ZL3b|f105r.6|G001;ZL3b|f105r.11|G001;ZL3b|f105r.14|G001;ZL3b|f105r.17|G001;ZL3b|f105r.24|G001;ZL3b|f105r.26|G001;ZL3b|f105r.28|G001;ZL3b|f105r.31|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
53	ZL3b	f105r	105	27	STAGE_PREFIX	f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.37	par pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy	ZL3b|f105r.6|G001;ZL3b|f105r.11|G001;ZL3b|f105r.14|G001;ZL3b|f105r.17|G001;ZL3b|f105r.24|G001;ZL3b|f105r.26|G001;ZL3b|f105r.28|G001;ZL3b|f105r.31|G001;ZL3b|f105r.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
54	ZL3b	f105r	105	27	STAGE_SUFFIX	f105r|f105r.6-f105r.10;f105r|f105r.11-f105r.13;f105r|f105r.14-f105r.16;f105r|f105r.17-f105r.23;f105r|f105r.24-f105r.25;f105r|f105r.26-f105r.27;f105r|f105r.28-f105r.30;f105r|f105r.31-f105r.34;f105r|f105r.35-f105r.37	par pdar kesoar lteedy pcheor pdal pchsed kodeey ypchedy	ZL3b|f105r.6|G001;ZL3b|f105r.11|G001;ZL3b|f105r.14|G001;ZL3b|f105r.17|G001;ZL3b|f105r.24|G001;ZL3b|f105r.26|G001;ZL3b|f105r.28|G001;ZL3b|f105r.31|G001;ZL3b|f105r.35|G001	UNKNOWN_HEADER	INELIGIBLE_FIRST_GROUP_OR_SEAM	[]	0	{}	[]
55	ZL3b	f105v	105	28	STAGE_PREFIX	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	polairy pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol	ZL3b|f105v.1|G001;ZL3b|f105v.5|G001;ZL3b|f105v.8|G001;ZL3b|f105v.14|G001;ZL3b|f105v.18|G001;ZL3b|f105v.20|G001;ZL3b|f105v.23|G001;ZL3b|f105v.25|G001;ZL3b|f105v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
56	ZL3b	f105v	105	28	STAGE_SUFFIX	f105v|f105v.1-f105v.4;f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31	polairy pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol	ZL3b|f105v.1|G001;ZL3b|f105v.5|G001;ZL3b|f105v.8|G001;ZL3b|f105v.14|G001;ZL3b|f105v.18|G001;ZL3b|f105v.20|G001;ZL3b|f105v.23|G001;ZL3b|f105v.25|G001;ZL3b|f105v.29|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	36	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 36}"	[]
57	ZL3b	f105v	105	29	STAGE_PREFIX	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol poar	ZL3b|f105v.5|G001;ZL3b|f105v.8|G001;ZL3b|f105v.14|G001;ZL3b|f105v.18|G001;ZL3b|f105v.20|G001;ZL3b|f105v.23|G001;ZL3b|f105v.25|G001;ZL3b|f105v.29|G001;ZL3b|f105v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
58	ZL3b	f105v	105	29	STAGE_SUFFIX	f105v|f105v.5-f105v.7;f105v|f105v.8-f105v.13;f105v|f105v.14-f105v.17;f105v|f105v.18-f105v.19;f105v|f105v.20-f105v.22;f105v|f105v.23-f105v.24;f105v|f105v.25-f105v.28;f105v|f105v.29-f105v.31;f105v|f105v.32-f105v.38	pchedal fodal pchedaiin pchor porair tcholkaiin kchdaldy tdol poar	ZL3b|f105v.5|G001;ZL3b|f105v.8|G001;ZL3b|f105v.14|G001;ZL3b|f105v.18|G001;ZL3b|f105v.20|G001;ZL3b|f105v.23|G001;ZL3b|f105v.25|G001;ZL3b|f105v.29|G001;ZL3b|f105v.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	56	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 56}"	[]
59	ZL3b	f106r	106	30	STAGE_PREFIX	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	pshdar pcheodair porarchy pshoair pcheol podaroar kshed tshodair podshedy	ZL3b|f106r.1|G001;ZL3b|f106r.4|G001;ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	28	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 28}"	[]
60	ZL3b	f106r	106	30	STAGE_SUFFIX	f106r|f106r.1-f106r.3;f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26	pshdar pcheodair porarchy pshoair pcheol podaroar kshed tshodair podshedy	ZL3b|f106r.1|G001;ZL3b|f106r.4|G001;ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	28	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 28}"	[]
61	ZL3b	f106r	106	31	STAGE_PREFIX	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31	pcheodair porarchy pshoair pcheol podaroar kshed tshodair podshedy tcheoky	ZL3b|f106r.4|G001;ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
62	ZL3b	f106r	106	31	STAGE_SUFFIX	f106r|f106r.4-f106r.7;f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31	pcheodair porarchy pshoair pcheol podaroar kshed tshodair podshedy tcheoky	ZL3b|f106r.4|G001;ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""SAME_STAGE_CODE"": 3, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 39}"	[]
63	ZL3b	f106r	106	32	STAGE_PREFIX	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33	porarchy pshoair pcheol podaroar kshed tshodair podshedy tcheoky poral	ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""SAME_STAGE_CODE"": 1, ""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 34}"	[]
64	ZL3b	f106r	106	32	STAGE_SUFFIX	f106r|f106r.8-f106r.9;f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33	porarchy pshoair pcheol podaroar kshed tshodair podshedy tcheoky poral	ZL3b|f106r.8|G001;ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	35	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 35}"	[]
65	ZL3b	f106r	106	33	STAGE_PREFIX	f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33;f106r|f106r.34-f106r.35	pshoair pcheol podaroar kshed tshodair podshedy tcheoky poral tcheorsho	ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001;ZL3b|f106r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
66	ZL3b	f106r	106	33	STAGE_SUFFIX	f106r|f106r.10-f106r.12;f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33;f106r|f106r.34-f106r.35	pshoair pcheol podaroar kshed tshodair podshedy tcheoky poral tcheorsho	ZL3b|f106r.10|G001;ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001;ZL3b|f106r.34|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	42	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 42}"	[]
67	ZL3b	f106r	106	34	STAGE_PREFIX	f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33;f106r|f106r.34-f106r.35;f106r|f106r.36-f106r.37	pcheol podaroar kshed tshodair podshedy tcheoky poral tcheorsho psheodalo	ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001;ZL3b|f106r.34|G001;ZL3b|f106r.36|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	16	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 16}"	[]
68	ZL3b	f106r	106	34	STAGE_SUFFIX	f106r|f106r.13-f106r.14;f106r|f106r.15-f106r.17;f106r|f106r.18-f106r.21;f106r|f106r.22-f106r.23;f106r|f106r.24-f106r.26;f106r|f106r.27-f106r.31;f106r|f106r.32-f106r.33;f106r|f106r.34-f106r.35;f106r|f106r.36-f106r.37	pcheol podaroar kshed tshodair podshedy tcheoky poral tcheorsho psheodalo	ZL3b|f106r.13|G001;ZL3b|f106r.15|G001;ZL3b|f106r.18|G001;ZL3b|f106r.22|G001;ZL3b|f106r.24|G001;ZL3b|f106r.27|G001;ZL3b|f106r.32|G001;ZL3b|f106r.34|G001;ZL3b|f106r.36|G001	CONTRADICTION	NO_ALLOWED_STAGE_CUT	[]	16	"{""STAGE_OR_NONEMPTY_CORE_CONFLICT"": 16}"	[]
