neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N00981	A_ADDR+SH+Y+T+EE+D_ADDR	SH+A_ADDR+Y+T+EE+D_ADDR	ADJACENT_SWAP	1-2	A_ADDR>SH	SH>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01009	A_ADDR+T+AIIN	A_ADDR+AIIN+T	ADJACENT_SWAP	2-3	T>AIIN	AIIN>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01010	A_ADDR+T+AIIN	T+A_ADDR+AIIN	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01025	A_ADDR+T+CH+OR	A_ADDR+CH+T+OR	ADJACENT_SWAP	2-3	T>CH	CH>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01026	A_ADDR+T+CH+OR	A_ADDR+T+OR+CH	ADJACENT_SWAP	3-4	CH>OR	OR>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01027	A_ADDR+T+CH+OR	T+A_ADDR+CH+OR	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f72r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01051	A_ADDR+T+EE+Y	A_ADDR+EE+T+Y	ADJACENT_SWAP	2-3	T>EE	EE>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01052	A_ADDR+T+EE+Y	A_ADDR+T+Y+EE	ADJACENT_SWAP	3-4	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01053	A_ADDR+T+EE+Y	T+A_ADDR+EE+Y	ADJACENT_SWAP	1-2	A_ADDR>T	T>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f71v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01071	A_ADDR+Y	Y+A_ADDR	ADJACENT_SWAP	1-2	A_ADDR>Y	Y>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f67r2|f75r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01077	CARRIER_Q+E+AIIN	CARRIER_Q+AIIN+E	ADJACENT_SWAP	2-3	E>AIIN	AIIN>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01078	CARRIER_Q+E+AIIN	E+CARRIER_Q+AIIN	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01087	CARRIER_Q+E+DY	CARRIER_Q+DY+E	ADJACENT_SWAP	2-3	E>DY	DY>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	YES	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01088	CARRIER_Q+E+DY	E+CARRIER_Q+DY	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	YES	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01094	CARRIER_Q+E+K+AIIN	CARRIER_Q+E+AIIN+K	ADJACENT_SWAP	3-4	K>AIIN	AIIN>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01095	CARRIER_Q+E+K+AIIN	CARRIER_Q+K+E+AIIN	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01096	CARRIER_Q+E+K+AIIN	E+CARRIER_Q+K+AIIN	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01114	CARRIER_Q+E+K+EE+Y	CARRIER_Q+E+EE+K+Y	ADJACENT_SWAP	3-4	K>EE	EE>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01115	CARRIER_Q+E+K+EE+Y	CARRIER_Q+E+K+Y+EE	ADJACENT_SWAP	4-5	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01116	CARRIER_Q+E+K+EE+Y	CARRIER_Q+K+E+EE+Y	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01117	CARRIER_Q+E+K+EE+Y	E+CARRIER_Q+K+EE+Y	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01138	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+CHD+P+Y	ADJACENT_SWAP	3-4	P>CHD	CHD>P	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f77r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CHD>P	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N01139	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+E+P+Y+CHD	ADJACENT_SWAP	4-5	CHD>Y	Y>CHD	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01140	CARRIER_Q+E+P+CHD+Y	CARRIER_Q+P+E+CHD+Y	ADJACENT_SWAP	2-3	E>P	P>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01141	CARRIER_Q+E+P+CHD+Y	E+CARRIER_Q+P+CHD+Y	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01168	CARRIER_Q+E+T+AL	CARRIER_Q+E+AL+T	ADJACENT_SWAP	3-4	T>AL	AL>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01169	CARRIER_Q+E+T+AL	CARRIER_Q+T+E+AL	ADJACENT_SWAP	2-3	E>T	T>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01170	CARRIER_Q+E+T+AL	E+CARRIER_Q+T+AL	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01188	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+CH+T+Y	ADJACENT_SWAP	3-4	T>CH	CH>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01189	CARRIER_Q+E+T+CH+Y	CARRIER_Q+E+T+Y+CH	ADJACENT_SWAP	4-5	CH>Y	Y>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01190	CARRIER_Q+E+T+CH+Y	CARRIER_Q+T+E+CH+Y	ADJACENT_SWAP	2-3	E>T	T>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01191	CARRIER_Q+E+T+CH+Y	E+CARRIER_Q+T+CH+Y	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01218	CARRIER_Q+E+T+IIN	CARRIER_Q+E+IIN+T	ADJACENT_SWAP	3-4	T>IIN	IIN>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01219	CARRIER_Q+E+T+IIN	CARRIER_Q+T+E+IIN	ADJACENT_SWAP	2-3	E>T	T>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01220	CARRIER_Q+E+T+IIN	E+CARRIER_Q+T+IIN	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01235	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+K+Y+EE+Y	ADJACENT_SWAP	3-4	Y>K	K>Y	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01236	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+EE+K+Y	ADJACENT_SWAP	4-5	K>EE	EE>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01237	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+E+Y+K+Y+EE	ADJACENT_SWAP	5-6	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01238	CARRIER_Q+E+Y+K+EE+Y	CARRIER_Q+Y+E+K+EE+Y	ADJACENT_SWAP	2-3	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01239	CARRIER_Q+E+Y+K+EE+Y	E+CARRIER_Q+Y+K+EE+Y	ADJACENT_SWAP	1-2	CARRIER_Q>E	E>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01264	CARRIER_Q+EE+Y	CARRIER_Q+Y+EE	ADJACENT_SWAP	2-3	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01265	CARRIER_Q+EE+Y	EE+CARRIER_Q+Y	ADJACENT_SWAP	1-2	CARRIER_Q>EE	EE>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01274	CARRIER_Q+EEE+D_ADDR+Y	CARRIER_Q+D_ADDR+EEE+Y	ADJACENT_SWAP	2-3	EEE>D_ADDR	D_ADDR>EEE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01275	CARRIER_Q+EEE+D_ADDR+Y	CARRIER_Q+EEE+Y+D_ADDR	ADJACENT_SWAP	3-4	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01276	CARRIER_Q+EEE+D_ADDR+Y	EEE+CARRIER_Q+D_ADDR+Y	ADJACENT_SWAP	1-2	CARRIER_Q>EEE	EEE>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01286	CARRIER_Q+EEE+Y	CARRIER_Q+Y+EEE	ADJACENT_SWAP	2-3	EEE>Y	Y>EEE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01287	CARRIER_Q+EEE+Y	EEE+CARRIER_Q+Y	ADJACENT_SWAP	1-2	CARRIER_Q>EEE	EEE>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01296	CARRIER_Q+K+O+Y	CARRIER_Q+K+Y+O	ADJACENT_SWAP	3-4	O>Y	Y>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01297	CARRIER_Q+K+O+Y	CARRIER_Q+O+K+Y	ADJACENT_SWAP	2-3	K>O	O>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01298	CARRIER_Q+K+O+Y	K+CARRIER_Q+O+Y	ADJACENT_SWAP	1-2	CARRIER_Q>K	K>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01314	CARRIER_Q+O+AIIN	CARRIER_Q+AIIN+O	ADJACENT_SWAP	2-3	O>AIIN	AIIN>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	6	6	5	f55v|f76r|f88v|f89r|f95v	6	0	0	6	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01315	CARRIER_Q+O+AIIN	O+CARRIER_Q+AIIN	ADJACENT_SWAP	1-2	CARRIER_Q>O	O>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	6	6	5	f55v|f76r|f88v|f89r|f95v	6	0	0	6	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01322	CARRIER_Q+O+AIN	CARRIER_Q+AIN+O	ADJACENT_SWAP	2-3	O>AIN	AIN>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01323	CARRIER_Q+O+AIN	O+CARRIER_Q+AIN	ADJACENT_SWAP	1-2	CARRIER_Q>O	O>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01330	CARRIER_Q+O+A_ADDR+Y	CARRIER_Q+A_ADDR+O+Y	ADJACENT_SWAP	2-3	O>A_ADDR	A_ADDR>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	1	f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01331	CARRIER_Q+O+A_ADDR+Y	CARRIER_Q+O+Y+A_ADDR	ADJACENT_SWAP	3-4	A_ADDR>Y	Y>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	1	f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01332	CARRIER_Q+O+A_ADDR+Y	O+CARRIER_Q+A_ADDR+Y	ADJACENT_SWAP	1-2	CARRIER_Q>O	O>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	1	f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01340	CARRIER_Q+O+CH+EE+Y	CARRIER_Q+CH+O+EE+Y	ADJACENT_SWAP	2-3	O>CH	CH>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01341	CARRIER_Q+O+CH+EE+Y	CARRIER_Q+O+CH+Y+EE	ADJACENT_SWAP	4-5	EE>Y	Y>EE	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01342	CARRIER_Q+O+CH+EE+Y	CARRIER_Q+O+EE+CH+Y	ADJACENT_SWAP	3-4	CH>EE	EE>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01343	CARRIER_Q+O+CH+EE+Y	O+CARRIER_Q+CH+EE+Y	ADJACENT_SWAP	1-2	CARRIER_Q>O	O>CARRIER_Q	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f68r1|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01362	CARRIER_Q+O+CH+K+OL	CARRIER_Q+CH+O+K+OL	ADJACENT_SWAP	2-3	O>CH	CH>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f83r|f88r|f88v	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01363	CARRIER_Q+O+CH+K+OL	CARRIER_Q+O+CH+OL+K	ADJACENT_SWAP	4-5	K>OL	OL>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f83r|f88r|f88v	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N01364	CARRIER_Q+O+CH+K+OL	CARRIER_Q+O+K+CH+OL	ADJACENT_SWAP	3-4	CH>K	K>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	3	f83r|f88r|f88v	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
