instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I0100	P915-C005	f13r	HERBAL	P912-E0161	P912-E0164	4	f13r.2	NO	dchol · chol · dol · shkchy	D_ADDR+OL | OL | D_ADDR+OL | SH+K+Y	Weiter aus diesem Teil diesen Posten halten und zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	SH>K	Weiter aus diesem Teil diesen Posten halten und zugeben.
P917-I0101	P915-C005	f13r	HERBAL	P912-E0165	P912-E0167	3	f13r.2	NO	ydal · shy · ykchy	Y+AL | Y | Y+K+Y	Diesen Posten zugeben oder zuordnen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten zugeben zur Ziel- oder Anschlussstelle.
P917-I0102	P915-C005	f13r	HERBAL	P912-E0168	P912-E0170	3	f13r.2	NO	qoty · daiin · s	OT+Y | AIIN | S	Danach nach Sollmaß diesen Posten prüfen.	ACTION_OR_LICENSED_CLOSE	S	Danach nach Sollmaß diesen Posten wählen.
P917-I0103	P915-C005	f13r	HERBAL	P912-E0171	P912-E0172	2	f13r.2|f13r.3	YES	y · s	Y | S	Diesen Posten prüfen.	ACTION_OR_LICENSED_CLOSE	S	Diesen Posten wählen.
P917-I0104	P915-C005	f13r	HERBAL	P912-E0173	P912-E0174	2	f13r.3	NO	y · dchor	Y | D_ADDR+CH+OR	Aus diesem Teil diesen Posten und den Ansatz entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Aus diesem Teil diesen Posten und den Ansatz entnehmen.
P917-I0105	P915-C005	f13r	HERBAL	P912-E0175	P912-E0175	1	f13r.3	NO	shaiin	SH+AIIN	Nach Sollmaß halten.	ACTION_OR_LICENSED_CLOSE	SH	Nach Sollmaß halten.
P917-I0106	P915-C005	f13r	HERBAL	P912-E0176	P912-E0176	1	f13r.3	NO	oeees	O+EEE+S	Vollständig bearbeiten und prüfen.	ACTION_OR_LICENSED_CLOSE	O>S	Vollständig ausführen und wählen.
P917-I0107	P915-C005	f13r	HERBAL	P912-E0177	P912-E0177	1	f13r.3	NO	ykor	Y+K+OR	Diesen Posten und den Ansatz zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten und den Ansatz zugeben.
P917-I0108	P915-C005	f13r	HERBAL	P912-E0178	P912-E0178	1	f13r.3	NO	chor	CH+OR	Den Ansatz entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Den Ansatz entnehmen.
P917-I0109	P915-C005	f13r	HERBAL	P912-E0179	P912-E0179	1	f13r.3	NO	ytshy	Y+T+Y	Diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten einstellen.
P917-I0110	P915-C005	f13r	HERBAL	P912-E0180	P912-E0180	1	f13r.3	NO	ykchy	Y+K+Y	Diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten zugeben.
P917-I0111	P915-C005	f13r	HERBAL	P912-E0181	P912-E0181	1	f13r.3	NO	kchy	K+Y	Diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten zugeben.
P917-I0112	P915-C005	f13r	HERBAL	P912-E0182	P912-E0183	2	f13r.3|f13r.4	YES	dar · qodchy	D_ADDR+AR | O+D_ADDR+Y	Aus diesem Teil von der Entnahmestelle diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil von der Entnahmestelle diesen Posten ausführen.
P917-I0113	P915-C005	f13r	HERBAL	P912-E0184	P912-E0184	1	f13r.4	NO	ytchy	Y+T+Y	Diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten einstellen.
P917-I0114	P915-C005	f13r	HERBAL	P912-E0185	P912-E0185	1	f13r.4	NO	otchor	OT+CH+OR	Danach den Ansatz entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Danach den Ansatz entnehmen.
P917-I0115	P915-C005	f13r	HERBAL	P912-E0186	P912-E0186	1	f13r.5	NO	shorodo	SH+OR+O+D_ADDR+O	Aus diesem Teil den Ansatz halten und bearbeiten.	ACTION_OR_LICENSED_CLOSE	SH>O>O	Aus diesem Teil den Ansatz halten und ausführen.
P917-I0116	P915-C005	f13r	HERBAL	P912-E0187	P912-E0188	2	f13r.5	NO	shy · tshy	Y | T+Y	Diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten einstellen.
P917-I0117	P915-C005	f13r	HERBAL	P912-E0189	P912-E0189	1	f13r.5	NO	kchol	K+OL	Weiter zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter zugeben.
P917-I0118	P915-C005	f13r	HERBAL	P912-E0190	P912-E0190	1	f13r.5	NO	dpchy	D_ADDR+P+Y	Aus diesem Teil diesen Posten einsetzen.	ACTION_OR_LICENSED_CLOSE	P	Aus diesem Teil diesen Posten einsetzen.
P917-I0119	P915-C005	f13r	HERBAL	P912-E0191	P912-E0191	1	f13r.5	NO	qopchy	O+P+Y	Diesen Posten bearbeiten und einsetzen.	ACTION_OR_LICENSED_CLOSE	O>P	Diesen Posten ausführen und einsetzen.
P917-I0120	P915-C005	f13r	HERBAL	P912-E0192	P912-E0192	1	f13r.5	NO	otchol	OT+CH+OL	Danach weiter entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Danach weiter entnehmen.
P917-I0121	P915-C005	f13r	HERBAL	P912-E0193	P912-E0193	1	f13r.5	NO	cfholdy	CFH+OL+DY	Weiter pressen oder trennen; fertig.	ACTION_OR_LICENSED_CLOSE	CFH	Weiter pressen; fertig.
P917-I0122	P915-C006	f13r	HERBAL	P912-E0194	P912-E0194	1	f13r.6	NO	tchor	T+CH+OR	Den Ansatz bearbeiten und entnehmen.	ACTION_OR_LICENSED_CLOSE	T>CH	Den Ansatz einstellen und entnehmen.
P917-I0123	P915-C006	f13r	HERBAL	P912-E0195	P912-E0197	3	f13r.6	NO	dor · daiin · qotchol	D_ADDR+OR | AIIN | OT+CH+OL	Danach weiter aus diesem Teil nach Sollmaß den Ansatz entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Danach weiter aus diesem Teil nach Sollmaß den Ansatz entnehmen.
P917-I0124	P915-C006	f13r	HERBAL	P912-E0198	P912-E0198	1	f13r.6	NO	okchy	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0125	P915-C006	f13r	HERBAL	P912-E0199	P912-E0199	1	f13r.6	NO	okchor	OK+CH+OR	Den Ansatz ansetzen und entnehmen.	ACTION_OR_LICENSED_CLOSE	OK>CH	Den Ansatz ansetzen und entnehmen.
P917-I0126	P915-C006	f13r	HERBAL	P912-E0200	P912-E0200	1	f13r.6	NO	oiin	O+IIN	Auf der angegebenen Stufe bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Auf der angegebenen Stufe ausführen.
P917-I0127	P915-C006	f13r	HERBAL	P912-E0201	P912-E0204	4	f13r.6|f13r.7	YES	chckhy · d · dchy · qoky	CKH+Y | D_ADDR | D_ADDR+Y | OK+Y	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	OK	Aus diesem Teil diesen Posten ansetzen durch den Durchlass.
P917-I0128	P915-C006	f13r	HERBAL	P912-E0205	P912-E0207	3	f13r.7	NO	chol · dy · qoy	OL | Y | O+Y	Weiter diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Weiter diesen Posten ausführen.
P917-I0129	P915-C006	f13r	HERBAL	P912-E0208	P912-E0209	2	f13r.7	NO	d · oldy	D_ADDR | OL+DY	Weiter aus diesem Teil weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter aus diesem Teil weiterarbeiten; fertig.
P917-I0130	P915-C007	f13r	HERBAL	P912-E0210	P912-E0210	1	f13r.7	NO	okchor	OK+CH+OR	Den Ansatz ansetzen und entnehmen.	ACTION_OR_LICENSED_CLOSE	OK>CH	Den Ansatz ansetzen und entnehmen.
P917-I0131	P915-C007	f13r	HERBAL	P912-E0211	P912-E0211	1	f13r.7	NO	doaiin	D_ADDR+O+AIIN	Aus diesem Teil nach Sollmaß bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil nach Sollmaß ausführen.
P917-I0132	P915-C007	f13r	HERBAL	P912-E0212	P912-E0213	2	f13r.8	NO	shochy · qokchy	HO+Y | OK+Y	Den Stoffteil und diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Den Stoffteil und diesen Posten ansetzen.
P917-I0133	P915-C007	f13r	HERBAL	P912-E0214	P912-E0214	1	f13r.8	NO	torchy	T+OR+Y	Den Ansatz und diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Den Ansatz und diesen Posten einstellen.
P917-I0134	P915-C007	f13r	HERBAL	P912-E0215	P912-E0215	1	f13r.8	NO	k	K	Zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Zugeben.
P917-I0135	P915-C007	f13r	HERBAL	P912-E0216	P912-E0216	1	f13r.8	NO	s	S	Prüfen.	ACTION_OR_LICENSED_CLOSE	S	Wählen.
P917-I0136	P915-C007	f13r	HERBAL	P912-E0217	P912-E0217	1	f13r.8	NO	okchey	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0137	P915-C007	f13r	HERBAL	P912-E0218	P912-E0219	2	f13r.8|f13r.9	YES	daiin · oldy	AIIN | OL+DY	Weiter nach Sollmaß weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter nach Sollmaß weiterarbeiten; fertig.
P917-I0138	P915-C008	f13r	HERBAL	P912-E0220	P912-E0220	1	f13r.9	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I0139	P915-C008	f13r	HERBAL	P912-E0221	P912-E0222	2	f13r.9	NO	chol · doiin	OL | D_ADDR+O+IIN	Weiter aus diesem Teil auf der angegebenen Stufe bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Weiter aus diesem Teil auf der angegebenen Stufe ausführen.
P917-I0140	P915-C008	f13r	HERBAL	P912-E0223	P912-E0223	1	f13r.9	NO	ykoly	Y+K+OL+Y	Weiter diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter diesen Posten zugeben.
P917-I0141	P915-C008	f13r	HERBAL	P912-E0224	P912-E0224	1	f13r.9	NO	okchal	OK+CH+AL	Ansetzen und entnehmen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK>CH	Ansetzen und entnehmen zur Ziel- oder Anschlussstelle.
P917-I0142	P915-C008	f13r	HERBAL	P912-E0225	P912-E0225	1	f13r.9	NO	daldy	AL+DY	Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P917-I0143	P915-C009	f13r	HERBAL	P912-E0226	P912-E0226	1	f13r.10	NO	sotchy	S+OT+Y	Danach diesen Posten prüfen.	ACTION_OR_LICENSED_CLOSE	S	Danach diesen Posten wählen.
P917-I0144	P915-C009	f13r	HERBAL	P912-E0227	P912-E0227	1	f13r.10	NO	kchy	K+Y	Diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten zugeben.
P917-I0145	P915-C009	f13r	HERBAL	P912-E0228	P912-E0228	1	f13r.10	NO	okorory	OK+OR+OR+Y	Den Ansatz und diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Den Ansatz und diesen Posten ansetzen.
P917-I0146	P915-C010	f55v	HERBAL	P912-E0229	P912-E0229	1	f55v.1	NO	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	Aus diesem Teil diesen Posten länger zugeben oder zuordnen, entnehmen und umsetzen.	ACTION_OR_LICENSED_CLOSE	K>CH>CHD	Aus diesem Teil diesen Posten länger zugeben, entnehmen und umsetzen.
P917-I0147	P915-C010	f55v	HERBAL	P912-E0230	P912-E0230	1	f55v.1	NO	oedain	O+E+D_ADDR+AIN	Aus diesem Teil als eine Portion kurz bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil als eine Portion kurz ausführen.
P917-I0148	P915-C010	f55v	HERBAL	P912-E0231	P912-E0233	3	f55v.1	NO	chckhy · otoldaiin · dodyd	CKH+Y | OT+OL+D_ADDR+AIIN | D_ADDR+O+DY+D_LABEL	Danach weiter aus diesem Teil nach Sollmaß diesen Posten bearbeiten durch den Durchlass mit d-Zeichen; fertig.	ACTION_OR_LICENSED_CLOSE	O	Danach weiter aus diesem Teil nach Sollmaß diesen Posten ausführen durch den Durchlass mit d-Zeichen; fertig.
P917-I0149	P915-C010	f55v	HERBAL	P912-E0234	P912-E0234	1	f55v.2	NO	oeeed	O+EEE+D_ADDR	Aus diesem Teil vollständig bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Aus diesem Teil vollständig ausführen.
P917-I0150	P915-C010	f55v	HERBAL	P912-E0235	P912-E0235	1	f55v.2	NO	yteey	Y+T+EE+Y	Diesen Posten länger bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten länger einstellen.
P917-I0151	P915-C010	f55v	HERBAL	P912-E0236	P912-E0236	1	f55v.2	NO	okeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I0152	P915-C011	f55v	HERBAL	P912-E0237	P912-E0237	1	f55v.2	NO	qoaiin	CARRIER_Q+O+AIIN	Nach Sollmaß bearbeiten unter q-Träger.	ACTION_OR_LICENSED_CLOSE	O	Nach Sollmaß ausführen unter q-Träger.
P917-I0153	P915-C011	f55v	HERBAL	P912-E0238	P912-E0238	1	f55v.2	NO	okeody	OK+E+O+D_ADDR+Y	Aus diesem Teil diesen Posten kurz ansetzen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	OK>O	Aus diesem Teil diesen Posten kurz ansetzen und ausführen.
P917-I0154	P915-C011	f55v	HERBAL	P912-E0239	P912-E0239	1	f55v.2	NO	ykeesan	Y+K+EE+S+AN	Diesen Posten länger zugeben oder zuordnen und prüfen.	ACTION_OR_LICENSED_CLOSE	K>S	Diesen Posten länger zugeben und wählen.
P917-I0155	P915-C011	f55v	HERBAL	P912-E0240	P912-E0240	1	f55v.3	NO	qokeeey	OK+EEE+Y	Diesen Posten vollständig ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten vollständig ansetzen.
P917-I0156	P915-C011	f55v	HERBAL	P912-E0241	P912-E0243	3	f55v.3	NO	os · ain · qool	OS | AIN | CARRIER_Q+O+OL	Auch weiter als eine Portion bearbeiten unter q-Träger.	ACTION_OR_LICENSED_CLOSE	O	Auch weiter als eine Portion ausführen unter q-Träger.
P917-I0157	P915-C011	f55v	HERBAL	P912-E0244	P912-E0245	2	f55v.3	NO	al · chedy	AL | CHD+Y	Diesen Posten umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen zur Ziel- oder Anschlussstelle.
P917-I0158	P915-C011	f55v	HERBAL	P912-E0246	P912-E0246	1	f55v.3	NO	sar	S+AR	Von der Entnahmestelle prüfen.	ACTION_OR_LICENSED_CLOSE	S	Von der Entnahmestelle wählen.
P917-I0159	P915-C011	f55v	HERBAL	P912-E0247	P912-E0249	3	f55v.3	NO	aiin · ol · kar	AIIN | OL | K+AR	Weiter von der Entnahmestelle nach Sollmaß zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter von der Entnahmestelle nach Sollmaß zugeben.
P917-I0160	P915-C011	f55v	HERBAL	P912-E0250	P912-E0251	2	f55v.3|f55v.4	YES	am · okar	AM_ADDR | OK+AR	Von der Entnahmestelle ansetzen zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen zur Innenstelle.
P917-I0161	P915-C011	f55v	HERBAL	P912-E0252	P912-E0252	1	f55v.4	NO	chckhdy	CH+CKH+D_ADDR+Y	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.
P917-I0162	P915-C011	f55v	HERBAL	P912-E0253	P912-E0254	2	f55v.4	NO	cheody · keeyfar	CHEO+Y | K+EE+Y+LOCAL_CHAR_F+AR	Von der Entnahmestelle den Auszug und diesen Posten länger zugeben oder zuordnen mit f-Zeichen.	ACTION_OR_LICENSED_CLOSE	K	Von der Entnahmestelle den Auszug und diesen Posten länger zugeben mit f-Zeichen.
P917-I0163	P915-C011	f55v	HERBAL	P912-E0255	P912-E0256	2	f55v.4	NO	al · ochedy	AL | O+CHD+Y	Diesen Posten bearbeiten und umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	O>CHD	Diesen Posten ausführen und umsetzen zur Ziel- oder Anschlussstelle.
P917-I0164	P915-C011	f55v	HERBAL	P912-E0257	P912-E0257	1	f55v.4	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I0165	P915-C011	f55v	HERBAL	P912-E0258	P912-E0258	1	f55v.4	NO	ody	O+DY	Bearbeiten; fertig.	ACTION_OR_LICENSED_CLOSE	O	Ausführen; fertig.
P917-I0166	P915-C012	f55v	HERBAL	P912-E0259	P912-E0259	1	f55v.5	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0167	P915-C012	f55v	HERBAL	P912-E0260	P912-E0260	1	f55v.5	NO	chaiin	CH+AIIN	Nach Sollmaß entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Nach Sollmaß entnehmen.
P917-I0168	P915-C012	f55v	HERBAL	P912-E0261	P912-E0261	1	f55v.5	NO	ykain	Y+K+AIN	Als eine Portion diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Als eine Portion diesen Posten zugeben.
P917-I0169	P915-C012	f55v	HERBAL	P912-E0262	P912-E0262	1	f55v.5	NO	ykan	Y+K+AN	Diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Diesen Posten zugeben.
P917-I0170	P915-C012	f55v	HERBAL	P912-E0263	P912-E0263	1	f55v.5	NO	ody	O+DY	Bearbeiten; fertig.	ACTION_OR_LICENSED_CLOSE	O	Ausführen; fertig.
P917-I0171	P915-C013	f55v	HERBAL	P912-E0264	P912-E0265	2	f55v.5	NO	daiin · chedy	AIIN | CHD+Y	Nach Sollmaß diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Nach Sollmaß diesen Posten umsetzen.
P917-I0172	P915-C013	f55v	HERBAL	P912-E0266	P912-E0266	1	f55v.5	NO	talam	T+AL+AM_ADDR	Bearbeiten zur Ziel- oder Anschlussstelle zur Innenstelle.	ACTION_OR_LICENSED_CLOSE	T	Einstellen zur Ziel- oder Anschlussstelle zur Innenstelle.
P917-I0173	P915-C013	f55v	HERBAL	P912-E0267	P912-E0267	1	f55v.6	NO	ykaiin	Y+K+AIIN	Nach Sollmaß diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Nach Sollmaß diesen Posten zugeben.
P917-I0174	P915-C013	f55v	HERBAL	P912-E0268	P912-E0269	2	f55v.6	NO	daiin · ykair	AIIN | Y+K+AIR	Nach Sollmaß diesen Posten zugeben oder zuordnen entlang des Laufs.	ACTION_OR_LICENSED_CLOSE	K	Nach Sollmaß diesen Posten zugeben entlang des Laufs.
P917-I0175	P915-C013	f55v	HERBAL	P912-E0270	P912-E0270	1	f55v.6	NO	cheky	CHK+E+Y	Diesen Posten kurz behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Diesen Posten kurz behandeln.
P917-I0176	P915-C013	f55v	HERBAL	P912-E0271	P912-E0272	2	f55v.6|f55v.7	YES	daiiny · okchd	D_ADDR+AIIN+Y | OK+CHD	Aus diesem Teil nach Sollmaß diesen Posten ansetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Aus diesem Teil nach Sollmaß diesen Posten ansetzen und umsetzen.
P917-I0177	P915-C013	f55v	HERBAL	P912-E0273	P912-E0273	1	f55v.7	NO	ykain	Y+K+AIN	Als eine Portion diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Als eine Portion diesen Posten zugeben.
P917-I0178	P915-C013	f55v	HERBAL	P912-E0274	P912-E0274	1	f55v.7	NO	sheokey	SH+E+OK+E+Y	Diesen Posten kurz halten und ansetzen.	ACTION_OR_LICENSED_CLOSE	SH>OK	Diesen Posten kurz halten und ansetzen.
P917-I0179	P915-C013	f55v	HERBAL	P912-E0275	P912-E0277	3	f55v.7	NO	or · ain · ch	OR | AIN | CH	Als eine Portion den Ansatz entnehmen.	ACTION_OR_LICENSED_CLOSE	CH	Als eine Portion den Ansatz entnehmen.
P917-I0180	P915-C013	f55v	HERBAL	P912-E0278	P912-E0278	1	f55v.7	NO	kchdy	K+CHD+Y	Diesen Posten zugeben oder zuordnen und umsetzen.	ACTION_OR_LICENSED_CLOSE	K>CHD	Diesen Posten zugeben und umsetzen.
P917-I0181	P915-C013	f55v	HERBAL	P912-E0279	P912-E0279	1	f55v.7	NO	pchal	P+CH+AL	Einsetzen und entnehmen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	P>CH	Einsetzen und entnehmen zur Ziel- oder Anschlussstelle.
P917-I0182	P915-C013	f55v	HERBAL	P912-E0280	P912-E0282	3	f55v.7	NO	ar · aldy · dary	AR | AL+D_ADDR+Y | DA+R+Y	Von der Entnahmestelle aus diesem Teil auf der zweiten Stufe diesen Posten den Zustand markieren zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R	Von der Entnahmestelle aus diesem Teil auf der zweiten Stufe diesen Posten kennzeichnen zur Ziel- oder Anschlussstelle.
P917-I0183	P915-C013	f55v	HERBAL	P912-E0283	P912-E0283	1	f55v.8	NO	tar	T+AR	Von der Entnahmestelle bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Von der Entnahmestelle einstellen.
P917-I0184	P915-C013	f55v	HERBAL	P912-E0284	P912-E0284	1	f55v.8	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I0185	P915-C013	f55v	HERBAL	P912-E0285	P912-E0285	1	f55v.8	NO	qokaiin	OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0186	P915-C013	f55v	HERBAL	P912-E0286	P912-E0286	1	f55v.8	NO	okar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0187	P915-C013	f55v	HERBAL	P912-E0287	P912-E0291	5	f55v.8	NO	qol · otar · cho · ar · talody	OL | OT+AR | HO | AR | T+AL+O+D_ADDR+Y	Weiter danach von der Entnahmestelle aus diesem Teil den Stoffteil und diesen Posten bearbeiten zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	T>O	Weiter danach von der Entnahmestelle aus diesem Teil den Stoffteil und diesen Posten einstellen und ausführen zur Ziel- oder Anschlussstelle.
P917-I0188	P915-C013	f55v	HERBAL	P912-E0292	P912-E0292	1	f55v.8	NO	okar	OK+AR	Von der Entnahmestelle ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Von der Entnahmestelle ansetzen.
P917-I0189	P915-C013	f55v	HERBAL	P912-E0293	P912-E0294	2	f55v.8|f55v.9	YES	y · ykaky	Y | Y+K+A_ADDR+K+Y	Von der lokalen Stelle diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K>K	Von der lokalen Stelle diesen Posten zugeben.
P917-I0190	P915-C013	f55v	HERBAL	P912-E0295	P912-E0295	1	f55v.9	NO	qokchy	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0191	P915-C013	f55v	HERBAL	P912-E0296	P912-E0296	1	f55v.9	NO	okal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I0192	P915-C013	f55v	HERBAL	P912-E0297	P912-E0301	5	f55v.9	NO	chey · or · or · aiin · okaiin	Y | OR | OR | AIIN | OK+AIIN	Nach Sollmaß diesen Posten und den Ansatz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß diesen Posten und den Ansatz ansetzen.
P917-I0193	P915-C013	f55v	HERBAL	P912-E0302	P912-E0302	1	f55v.9	NO	ykain	Y+K+AIN	Als eine Portion diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Als eine Portion diesen Posten zugeben.
P917-I0194	P915-C013	f55v	HERBAL	P912-E0303	P912-E0303	1	f55v.9	NO	otaky	OT+A_ADDR+K+Y	Danach von der lokalen Stelle diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Danach von der lokalen Stelle diesen Posten zugeben.
P917-I0195	P915-C013	f55v	HERBAL	P912-E0304	P912-E0304	1	f55v.10	NO	oaiin	O+AIIN	Nach Sollmaß bearbeiten.	ACTION_OR_LICENSED_CLOSE	O	Nach Sollmaß ausführen.
P917-I0196	P915-C013	f55v	HERBAL	P912-E0305	P912-E0306	2	f55v.10	NO	ol · s	OL | S	Weiter prüfen.	ACTION_OR_LICENSED_CLOSE	S	Weiter wählen.
P917-I0197	P915-C013	f55v	HERBAL	P912-E0307	P912-E0308	2	f55v.10	NO	aiin · okaiin	AIIN | OK+AIIN	Nach Sollmaß ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Nach Sollmaß ansetzen.
P917-I0198	P915-C013	f55v	HERBAL	P912-E0309	P912-E0309	1	f55v.10	NO	oky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I0199	P915-C013	f55v	HERBAL	P912-E0310	P912-E0310	1	f55v.10	NO	ytaiin	Y+T+AIIN	Nach Sollmaß diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Nach Sollmaß diesen Posten einstellen.
P917-I0200	P915-C013	f55v	HERBAL	P912-E0311	P912-E0313	3	f55v.10	NO	otar · y · kal	OT+AR | Y | K+AL	Danach von der Entnahmestelle diesen Posten zugeben oder zuordnen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	K	Danach von der Entnahmestelle diesen Posten zugeben zur Ziel- oder Anschlussstelle.
P917-I0201	P915-C013	f55v	HERBAL	P912-E0314	P912-E0314	1	f55v.10	NO	ykar	Y+K+AR	Von der Entnahmestelle diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Von der Entnahmestelle diesen Posten zugeben.
P917-I0202	P915-C013	f55v	HERBAL	P912-E0315	P912-E0316	2	f55v.10|f55v.11	YES	ol · ykaiin	OL | Y+K+AIIN	Weiter nach Sollmaß diesen Posten zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Weiter nach Sollmaß diesen Posten zugeben.
