page	locus	token_ordinal	surface	working_meaning_de	form_level	v68_clause_type	v68_action_license	v68_active_verb_occurrences	last_semantic_writer	last_semantic_artifact	semantic_change_chain	last_writer_evidence_de	position_assignment_writer_gdt	semantic_card_origin_gdt	semantic_origin_artifact	semantic_origin_label	v57_baseline_gloss_de	v57_debt_applicability	v57_debt_severity	v57_primary_class	v57_signals	v57_identity_signals	v57_action_signals	v57_specificity_open	v57_strict_card_debt	v57_strict_debt_categories	v57_low_or_exploratory_applies	v57_low_confidence_sources	live_rivals_de	global_v48_semantic_match	global_v48_prior_gloss_de	global_v48_source	global_v48_strength	global_v48_scope_state	bound_span_id	bound_span_role	bound_span_global_export_allowed	evidence_summary_de	historical_confirmation	relation_word_delta	position_id	reading_id	source_reading_id	v91_reading_id	v91_lexical_core_de	v91_context_realization_de	v91_repair_mode	v91_resolved_debt_atom	v91_lexical_score	v91_lexical_level	v91_context_score	v91_context_level	v91_semantic_scope	v91_semantic_applicability	v91_global_export_scope	v91_lexical_bound_span_ids	v91_unconditional_global_export_allowed	v91_historical_confirmation	v91_occurrence_bound_span_id	v91_occurrence_bound_span_role	v91_occurrence_bound_span_global_export_allowed	v91_audit_decision	v91_evidence_class	v91_open_semantic_slots	v91_component_global_export_allowed	v91_boundary_decision	v91_boundary_render_once_de	v91_local_context_hypothesis	v91_expected_left_surface
f106r	f106r.23	1	ychedy	bis zur Mittelstufe getrocknet und abgeschlossen	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Eintrag: getrocknete Droge, fertig	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	CRITICAL	D2_STRUCTURAL_OR_REGISTER_META	MATERIAL_ROLE|REGISTER_CONNECTIVE|STATE_DRY|STATE_FINISHED	NONE	NONE	1	1	STRUCTURAL_META_CARD	0	SUPERSEDED_OR_NONE	NONE	0	Eintrag: getrocknete Droge, fertig	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale MATERIAL_ROLE|REGISTER_CONNECTIVE|STATE_DRY|STATE_FINISHED; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P057	ychedy#1	ychedy#1	ychedy#1	bis zur Mittelstufe getrocknet und abgeschlossen	bis zur Mittelstufe getrocknet und abgeschlossen	RETAIN_V83	NONE	54	W2_PROVISIONAL_WORKING	54	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	2	qckhedy	das Arzneikompositum bis zur Mittelstufe aufbereiten	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_FINISH|ACT_PREPARE|MATERIAL_ROLE|STATE_FINISHED|VALUE_GRADE	NONE	ACT_FINISH|ACT_PREPARE	0	0	NONE	0	SUPERSEDED_OR_NONE	dy als selbständiger Befehl innerhalb des Wortes	0	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale ACT_FINISH|ACT_PREPARE|MATERIAL_ROLE|STATE_FINISHED|VALUE_GRADE; Rivalen dy als selbständiger Befehl innerhalb des Wortes.	H0_NONE	0_GDT696_TO_GDT709	P058	qckhedy#1	qckhedy#1	qckhedy#1	bis zur Mittelstufe fertig aufbereiten	den vorstehenden Trockenposten bis zur Mittelstufe fertig aufbereiten	PATIENT_IDENTITY_MOVED_TO_CONTEXT	UNSUPPORTED_MEDICINE_IDENTITY	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	3	dair	abgemessener Anteil II	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgemessene Fraktion II	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	abgemessene Fraktion II	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P059	dair#1	dair#1	dair#1	abgemessener Anteil II	abgemessener Anteil II	RETAIN_V83	NONE	56	W2_PROVISIONAL_WORKING	56	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	4	al	Rohstoffklasse I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT655	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Rohstoffklasse I	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE	NONE	NONE	1	1	RAW_CLASS_WITHOUT_IDENTITY	0	SUPERSEDED_OR_NONE	NONE	1	Rohstoffklasse I	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT655; Signale MATERIAL_ROLE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P060	al#1	al#1	al#1	Material I	Material I	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	46	W2_PROVISIONAL_WORKING	46	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	5	qokedy	heiße Mittelstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	heiß in der Mitte des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_FINISHED|STATE_HOT|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	heiß in der Mitte des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale STATE_FINISHED|STATE_HOT|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P061	qokedy#1	qokedy#1	qokedy#1	heiße Mittelstufe erreicht	heiße Mittelstufe erreicht	RETAIN_V83	NONE	54	W2_PROVISIONAL_WORKING	54	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	6	shecphy	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT675	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	NEW_V50	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_FINISHED|STATE_WET|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT675; Signale MATERIAL_ROLE|STATE_FINISHED|STATE_WET|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P062	shecphy#1	shecphy#1	shecphy#1	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	RETAIN_V83	NONE	46	W2_PROVISIONAL_WORKING	46	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	7	qokchy	heiß und trocken am Anfang des Grades	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT647	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	heiß und trocken am Anfang des Grades	APPLIES_TO_CURRENT_GLOSS	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_DRY|STATE_HOT|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	heiß und trocken am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT647; Signale STATE_DRY|STATE_HOT|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P063	qokchy#1	qokchy#1	qokchy#1	heiß-trocken, Anfangsstufe	heiß-trocken, Anfangsstufe	DIRECT_STATE_CELL_NORMALIZATION	NONE	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	8	otedy	kalter Ansatz, Mittelstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	kalter Ansatz in der Mitte des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_COLD|STATE_FINISHED|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	kalter Ansatz in der Mitte des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale MATERIAL_ROLE|STATE_COLD|STATE_FINISHED|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P064	otedy#1	otedy#1	otedy#1	kalter Ansatz, Mittelstufe erreicht	kalter Ansatz, Mittelstufe erreicht	RETAIN_V83	NONE	66	W3_SOLID_WORKING_THEORY	66	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	9	dar	abgemessener Anteil I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	abgemessene Fraktion I	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	abgemessene Fraktion I	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P065	dar#1	dar#1	dar#1	abgemessener Anteil I	abgemessener Anteil I	RETAIN_V83	NONE	61	W3_SOLID_WORKING_THEORY	61	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f106r	f106r.23	10	aror	eine Portion des Drogenanteils I	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	eine Portion der ersten Drogenfraktion	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P066	aror#1	aror#1	aror#1	eine Portion des Drogenanteils I	eine Portion des Drogenanteils I	RETAIN_V83	NONE	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f107r	f107r.2	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	eine Dosis bis zur Mittelstufe trocknen und abschließen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_DRY|ACT_FINISH|STATE_DRY|STATE_FINISHED|VALUE_GRADE|VALUE_QUANTITY	NONE	ACT_DRY|ACT_FINISH	0	0	NONE	0	SUPERSEDED_OR_NONE	fertige abgemessene Mittelstufen-Trockenportion	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale ACT_DRY|ACT_FINISH|STATE_DRY|STATE_FINISHED|VALUE_GRADE|VALUE_QUANTITY; Rivalen fertige abgemessene Mittelstufen-Trockenportion.	H0_NONE	0_GDT696_TO_GDT709	P067	dchey#1	dchey#1	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	RETAIN_V83	NONE	79	W3_SOLID_WORKING_THEORY	79	W3_SOLID_WORKING_THEORY	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	0	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f107r	f107r.2	2	qoteos	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT679	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/V53_51_LINE_READER.tsv	V53_TARGET_OR_RENDER_REVISION	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	APPLIES_TO_CURRENT_GLOSS	NONE	A1_LICENSED_OPERATION	ACT_TAKE|MATERIAL_ROLE|STATE_COLD|VALUE_GRADE	NONE	ACT_TAKE	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT679; Signale ACT_TAKE|MATERIAL_ROLE|STATE_COLD|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P068	qoteos#1	qoteos#1	qoteos#1	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen	RETAIN_V83	NONE	49	W2_PROVISIONAL_WORKING	49	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f107r	f107r.2	3	aiin	Menge III	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT636_V13	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Menge III	APPLIES_TO_CURRENT_GLOSS	MAJOR	C3_VALUE_WITHOUT_AXIS_OR_OBJECT	VALUE_QUANTITY	NONE	NONE	1	1	VALUE_DIMENSION_OPEN	0	SUPERSEDED_OR_NONE	NONE	1	Menge III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT636_V13; Signale VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P069	aiin#1	aiin#1	aiin#1	Menge III	Menge III	RETAIN_V83	NONE	53	W2_PROVISIONAL_WORKING	53	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f107r	f107r.2	4	shedy	mittlere Feuchtstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT689	V62_50_POSITION_REVISIONS.tsv	GDT684|GDT687|GDT689	gebundener dy-Schwestervergleich und Endpunkt-Dispatch	GDT689	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	feucht in der Mitte des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_FINISHED|STATE_WET|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	feucht in der Mitte des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT689 zugewiesen; Kartenursprung GDT689; Signale STATE_FINISHED|STATE_WET|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P070	shedy#1	shedy#1	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	RETAIN_V83	NONE	76	W3_SOLID_WORKING_THEORY	76	W3_SOLID_WORKING_THEORY	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f107r	f107r.2	5	oteed	vollständig abgekühlter und abgezogener Auszug	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	vollständig abgekühlter und abgezogener Ansatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_COLD	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	Zubereitung|Absud	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale MATERIAL_ROLE|STATE_COLD; Rivalen Zubereitung|Absud.	H0_NONE	0_GDT696_TO_GDT709	P071	oteed#1	oteed#1	oteed#1	vollständig abgekühlt; abgezogen	vollständig abgekühlter und abgezogener Auszug	LOCAL_PRODUCT_HEAD_SEPARATED_FROM_REPEATED_RESULT_WHOLE	UNSUPPORTED_PORTABLE_AUSZUG_IDENTITY	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	REVISE	EXACT_GDT679_REPEATED_WHOLE_PLUS_GDT691_LOCAL_HEAD	PRODUCT_TYPE|WITHDRAWAL_MECHANISM|RESULT_VS_CLOSED_RIVAL|D_EED_BOUNDARY|HISTORICAL_TERMINOLOGY	0	NONE	NONE	GDT691_AUSZUG_HEAD_AS_OCCURRENCE_RENDERER_ONLY	shedy
