work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W053	U532	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	3	3	M67_RIGHT_PHASES	f67r2.69	ASTRO	f67r2	A1:G151	A1_RIGHT_PHASE_STATION_06	s	AR151	ASTRO_OWNER_VALUE_151	A1_RIGHT_PHASE_STATION_06: Nebenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W054	U533	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	3	3	M67_RIGHT_PHASES	f67r2.69	ASTRO	f67r2	A1:G152	A1_RIGHT_PHASE_STATION_06	ay	AR150	ASTRO_OWNER_VALUE_150	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W055	U534	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	3	3	M67_RIGHT_PHASES	f67r2.70	ASTRO	f67r2	A1:G153	A1_RIGHT_PHASE_STATION_07	osar	AR152	ASTRO_OWNER_VALUE_152	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W056	U535	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	3	3	M67_RIGHT_PHASES	f67r2.71	ASTRO	f67r2	A1:G154	A1_RIGHT_PHASE_STATION_08	oran	AR153	ASTRO_OWNER_VALUE_153	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W057	U559	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G178	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	AR133	ASTRO_OWNER_VALUE_133	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W058	U560	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G179	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	AR131	ASTRO_OWNER_VALUE_131	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W059	U561	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G180	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	AR125	ASTRO_OWNER_VALUE_125	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W060	U562	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G181	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	AR128	ASTRO_OWNER_VALUE_128	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W061	U563	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G182	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	AR130	ASTRO_OWNER_VALUE_130	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W062	U564	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G183	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	AR126	ASTRO_OWNER_VALUE_126	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W063	U565	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G184	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	AR121	ASTRO_OWNER_VALUE_121	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W064	U566	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G185	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	AR129	ASTRO_OWNER_VALUE_129	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W065	U567	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G186	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	AR132	ASTRO_OWNER_VALUE_132	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W066	U568	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G187	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	AR127	ASTRO_OWNER_VALUE_127	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W067	U569	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G188	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	AR123	ASTRO_OWNER_VALUE_123	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W068	U570	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G189	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	AR122	ASTRO_OWNER_VALUE_122	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W069	U571	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHEN	4	4	M67_SHARED_LEGEND	f67r2.74	ASTRO	f67r2	A1:G190	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	AR124	ASTRO_OWNER_VALUE_124	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W070	U001	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E001	NOT_REQUIRED	dchey	PR062	MC071	Wurzel	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W071	U002	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E002	NOT_REQUIRED	cthoor	PR050	MC158	Ansatz bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W072	U003	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E003	NOT_REQUIRED	char	PR007	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W073	U004	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E004	NOT_REQUIRED	chty	PR046	MC086	Teil abtrennen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W074	U005	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E005	NOT_REQUIRED	os	PR121	MC159	Mischgefäß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W075	U006	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E006	NOT_REQUIRED	chair	PR005	MC014	Wasserzulauf	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W076	U007	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E007	NOT_REQUIRED	otytchol	PR132	MC069	naechsten Teilposten weiterfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W077	U008	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E008	NOT_REQUIRED	oky	PR110	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W078	U009	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E009	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W079	U010	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S001	PROSE	f10r	E010	NOT_REQUIRED	etyd	PR068	MC108	kleiner Restteil	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W080	U011	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S002	PROSE	f10r	E011	NOT_REQUIRED	qokchy	PR147	MC103	Posten zur Weiterbearbeitung ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W081	U012	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S002	PROSE	f10r	E012	NOT_REQUIRED	qotchol	PR166	MC163	danach weiterfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W082	U013	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S002	PROSE	f10r	E013	NOT_REQUIRED	chol	PR042	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W083	U014	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	5	1	H1	H1-S002	PROSE	f10r	E014	NOT_REQUIRED	cthy	PR051	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W084	U015	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E015	NOT_REQUIRED	ycheor	PR226	MC075	Auszugsansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W085	U016	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E016	NOT_REQUIRED	cthy	PR051	MC161	bereit	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W086	U017	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E017	NOT_REQUIRED	chor	PR044	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W087	U018	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E018	NOT_REQUIRED	cthaiin	PR049	MC169	Fertigmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W088	U019	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E019	NOT_REQUIRED	qoctholy	PR139	MC115	bereiten Posten weiterfuehren	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W089	U020	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E020	NOT_REQUIRED	dy	PR067	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W090	U021	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E021	NOT_REQUIRED	chy	PR047	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W091	U022	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E022	NOT_REQUIRED	taiin	PR215	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W092	U023	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S001	PROSE	f10r	E023	NOT_REQUIRED	shy	PR201	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W093	U024	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E024	NOT_REQUIRED	qotchor	PR167	MC013	Folgeansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W094	U025	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E025	NOT_REQUIRED	chor	PR044	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W095	U026	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E026	NOT_REQUIRED	otol	PR131	MC053	danach fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W096	U027	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E027	NOT_REQUIRED	chol	PR042	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W097	U028	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E028	NOT_REQUIRED	cholor	PR043	MC157	Fortsetzungsansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W098	U029	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E029	NOT_REQUIRED	chol	PR042	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W099	U030	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E030	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W100	U031	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S002	PROSE	f10r	E031	NOT_REQUIRED	dar	PR059	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W101	U032	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E032	NOT_REQUIRED	oykchor	PR133	MC027	Ansatzgefäß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W102	U033	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E033	NOT_REQUIRED	shor	PR199	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W103	U034	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E034	NOT_REQUIRED	chor	PR044	MC080	Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W104	U035	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E035	NOT_REQUIRED	chy	PR047	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W105	U036	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E036	NOT_REQUIRED	kaiiin	PR069	MC048	Weichstufe	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W106	U037	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E037	NOT_REQUIRED	dy	PR067	MC123	dieser Posten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W107	U038	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	WHAT	6	2	H2	H2-S003	PROSE	f10r	E038	NOT_REQUIRED	chodaiin	PR037	MC087	Zutatenmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W108	U101	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S001	PROSE	f81v	E101	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W109	U102	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E102	NOT_REQUIRED	okaiin	PR100	MC120	auf Sollmaß einstellen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W110	U103	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E103	NOT_REQUIRED	kair	PR071	MC023	Beckenwasser	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W111	U104	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E104	NOT_REQUIRED	okal	PR103	MC040	dort ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W112	U105	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E105	NOT_REQUIRED	sar	PR178	MC055	aus dem Ansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W113	U106	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E106	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W114	U107	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E107	NOT_REQUIRED	kain	PR070	MC105	eine Portion	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W115	U108	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E108	NOT_REQUIRED	olkain	PR114	MC097	weitere Portion	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W116	U109	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E109	NOT_REQUIRED	al	PR002	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W117	U110	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E110	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W118	U111	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E111	NOT_REQUIRED	rol	PR173	MC016	vom vorigen Gang weiterführen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W119	U112	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E112	NOT_REQUIRED	dl	PR064	MC012	Zusatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W120	U113	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E113	NOT_REQUIRED	olor	PR116	MC157	Fortsetzungsansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W121	U114	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E114	NOT_REQUIRED	ol	PR111	MC153	fortsetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W122	U115	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E115	NOT_REQUIRED	sheckhal	PR188	MC058	kurz zur Zielstelle durchleiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W123	U116	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E116	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W124	U117	D1_ROOT_BATH_RIGHT_WHEEL	Wurzelbad unter rechter Radbedingung	HOW	7	1	B1	B1-S002	PROSE	f81v	E117	NOT_REQUIRED	qokeedal	PR149	MC096	dort länger halten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
