group_serial	page	locus	visible_owner	namespace_id	desired_diagram_value_de	portable_role	curriculum_layer	writer_strategy	copied_or_registered_core_surface	productive_affix_or_modifier	resulting_visible_surface	reverse_instruction_de	exact_prose_card_id	generation_status
291	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dar	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC055	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
294	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	ASTRO_CONDITION_CARD	ASTRO_RELATION_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_RELATION	dch	OR	dchor	Kopiere den örtlichen Kern und setze OL für Fortsetzung oder OR für Bedingungsansatz.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
295	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	char	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC055	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
297	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chol	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC153	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
298	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_SOURCE_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	yk	AR	ykar	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
299	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dal	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC154	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
301	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	ASTRO_CONDITION_CARD	ASTRO_RELATION_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_RELATION	iokee	OR	iokeeor	Kopiere den örtlichen Kern und setze OL für Fortsetzung oder OR für Bedingungsansatz.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
302	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	cheey	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC119	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
303	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	ASTRO_CURRENT_ITEM_COMPOSITION	ASTRO_LICENSED_CURRENT_ITEM_Y	COPY_OPERATION_ATTACH_Y	chol	Y	choly	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
304	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	ASTRO_TARGET_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	ykee	AL	ykeeal	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
307	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_CURRENT_ITEM_COMPOSITION	ASTRO_LICENSED_CURRENT_ITEM_Y	COPY_OPERATION_ATTACH_Y	ockh	Y	ockhy	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
308	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	GRADE_HOLD	KNOWN_PROSE_CARD_IN_ASTRO	REUSE_REGISTERED_PROSE_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	sheey	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	MC095	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
309	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	aiin	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC039	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
310	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	y	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
311	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	ASTRO_TARGET_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	daii	AL	daiial	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
313	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	cheal	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC154	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
314	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	ASTRO_GRADED_CURRENT_VALUE	ASTRO_GRADED_VALUE_Y_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y	yet	E+Y	yetey	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
315	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	ASTRO_SOURCE_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	che	AR	chear	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
316	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	y	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
317	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dy	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
318	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	ASTRO_GRADED_CURRENT_VALUE	ASTRO_GRADED_VALUE_Y_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y	yk	E+Y	ykey	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
320	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	y	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
321	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dy	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
322	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chol	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC153	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
323	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_SOURCE_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	yk	AR	ykar	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
324	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	ol	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC153	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
325	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	y	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
327	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chey	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
328	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dal	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC154	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
329	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	RESET_CLOSE	KNOWN_PROSE_CARD_IN_ASTRO	REUSE_REGISTERED_PROSE_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	ody	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	MC100	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
330	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	ASTRO_CURRENT_ITEM_COMPOSITION	ASTRO_LICENSED_CURRENT_ITEM_Y	COPY_OPERATION_ATTACH_Y	airch	Y	airchy	Kopiere den örtlichen Operations- oder Relationskern und schließe ihn mit Y als aktuellem Posten.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
331	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	choky	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC026	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
332	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	ASTRO_GRADED_CURRENT_VALUE	ASTRO_GRADED_VALUE_Y_COMPOSITION	COPY_CORE_ATTACH_GRADE_Y	ych	E+Y	ychey	Kopiere den örtlichen Kern und setze E+Y, EE+Y oder EEE+Y für kurzen, langen oder vollen Wert.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
333	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chey	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
334	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	COMPOSED_ASTRO_PATH_CARD	ASTRO_COMPOSED_FROM_40_COMPONENTS	COMPOSE_FROM_PRODUCTIVE_STEMS	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	doair	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
335	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	ASTRO_FOLLOWING_POST_CARD	ASTRO_OT_TRANSITION_COMPOSITION	PREFIX_FOLLOWING_POST	aldal	OT	otaldal	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
336	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	COMPOSED_ASTRO_PATH_CARD	ASTRO_COMPOSED_FROM_40_COMPONENTS	COMPOSE_FROM_PRODUCTIVE_STEMS	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	dair	Baue die Gruppe direkt aus den bekannten Quellen-, Ziel-, Mengen-, Grad-, Bahn- und Festsetzungsstämmen.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
337	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chdy	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC074	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
338	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_FOLLOWING_POST_CARD	ASTRO_OT_TRANSITION_COMPOSITION	PREFIX_FOLLOWING_POST	oar	OT	otoar	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
339	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SOURCE_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	ROOT	AR	ar	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
340	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	THREE_REGISTER_COMMON_CORE	THREE_REGISTER_COMMON_CORE	REUSE_COMMON_STEM_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	chy	Schreibe die bereits gelernte gemeinsame Stammkarte.	MC123	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
341	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	ASTRO_FOLLOWING_POST_CARD	ASTRO_OT_TRANSITION_COMPOSITION	PREFIX_FOLLOWING_POST	eor	Q_FRAME+OT	qoteor	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
342	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	INPUT	KNOWN_PROSE_CARD_IN_ASTRO	REUSE_REGISTERED_PROSE_CARD	NONE	REGISTERED_CARD_OR_FULL_COMPOSITION	cho	Nimm dieselbe gelernte Karte wie in der Prosa und lies nur ihren Diagrammbesitzer neu.	MC034	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
343	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	ASTRO_FOLLOWING_POST_CARD	ASTRO_OT_TRANSITION_COMPOSITION	PREFIX_FOLLOWING_POST	air	Q_FRAME+OT	qotair	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
345	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	ASTRO_FOLLOWING_POST_CARD	ASTRO_OT_TRANSITION_COMPOSITION	PREFIX_FOLLOWING_POST	eeal	OT	oteeal	Setze OT vor den folgenden örtlichen Posten und behalte dessen Adresse, Relation oder Grad.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
346	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_CONDITION_CARD	ASTRO_RELATION_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_RELATION	che	OR	cheor	Kopiere den örtlichen Kern und setze OL für Fortsetzung oder OR für Bedingungsansatz.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
347	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	F69_RIGHT_WHEEL_NS	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_SOURCE_ADDRESS_CARD	ASTRO_ADDRESS_SUFFIX_COMPOSITION	COPY_CORE_ATTACH_ADDRESS	ROOT	AR	ar	Kopiere den örtlichen Kern und setze AR für Quelle, AL für Ziel oder AR+AL für Quelle-zu-Ziel.	NONE	GENERATED_FROM_RULE_PLUS_REGISTERED_OR_LOCAL_CORE
