direct_pair	left_action	separator_focus	right_action	separated_recipe	direct_pair_reader_status	separated_factor_gate_status	separator_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	ordered_literal_reading_de	direct_pair_promoted	surface_or_occurrence_prediction
SH>CHD	SH	EEE	CHD	SH+EEE+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EEE	NONE	NONE	HALTEN · GRAD III · BEARBEITEN	NO	NO
SH>CHD	SH	L	CHD	SH+L+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L	NONE	NONE	HALTEN · VERBINDUNG · BEARBEITEN	NO	NO
SH>CHD	SH	OR	CHD	SH+OR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	HALTEN · EINHEIT · BEARBEITEN	NO	NO
SH>CHD	SH	Y	CHD	SH+Y+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	HALTEN · POSTEN · BEARBEITEN	NO	NO
SH>P	SH	AIIN	P	SH+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIIN	NONE	NONE	HALTEN · WERT · EINSETZEN	NO	NO
SH>P	SH	AIN	P	SH+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIN	NONE	NONE	HALTEN · ANTEIL · EINSETZEN	NO	NO
SH>P	SH	AIR	P	SH+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	HALTEN · BAHN · EINSETZEN	NO	NO
SH>P	SH	AL	P	SH+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL	NONE	NONE	HALTEN · ZIELORT · EINSETZEN	NO	NO
SH>P	SH	AR	P	SH+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AR	NONE	NONE	HALTEN · AUSGANG · EINSETZEN	NO	NO
SH>P	SH	E	P	SH+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · EINSETZEN	NO	NO
SH>P	SH	EE	P	SH+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	HALTEN · GRAD II · EINSETZEN	NO	NO
SH>P	SH	EEE	P	SH+EEE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EEE	NONE	NONE	HALTEN · GRAD III · EINSETZEN	NO	NO
SH>P	SH	L	P	SH+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	HALTEN · VERBINDUNG · EINSETZEN	NO	NO
SH>P	SH	OR	P	SH+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	HALTEN · EINHEIT · EINSETZEN	NO	NO
SH>P	SH	Y	P	SH+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	HALTEN · POSTEN · EINSETZEN	NO	NO
SH>R	SH	AIIN	R	SH+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIIN	NONE	NONE	HALTEN · WERT · MARKIEREN	NO	NO
SH>R	SH	AIN	R	SH+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIN	NONE	NONE	HALTEN · ANTEIL · MARKIEREN	NO	NO
SH>R	SH	AIR	R	SH+AIR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AIR	NONE	NONE	HALTEN · BAHN · MARKIEREN	NO	NO
SH>R	SH	AL	R	SH+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL	NONE	NONE	HALTEN · ZIELORT · MARKIEREN	NO	NO
SH>R	SH	AR	R	SH+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AR	NONE	NONE	HALTEN · AUSGANG · MARKIEREN	NO	NO
SH>R	SH	E	R	SH+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · MARKIEREN	NO	NO
SH>R	SH	EE	R	SH+EE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	HALTEN · GRAD II · MARKIEREN	NO	NO
SH>R	SH	EEE	R	SH+EEE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EEE	NONE	NONE	HALTEN · GRAD III · MARKIEREN	NO	NO
SH>R	SH	L	R	SH+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L	NONE	NONE	HALTEN · VERBINDUNG · MARKIEREN	NO	NO
SH>R	SH	OR	R	SH+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	HALTEN · EINHEIT · MARKIEREN	NO	NO
SH>R	SH	Y	R	SH+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	HALTEN · POSTEN · MARKIEREN	NO	NO
SH>S	SH	AIIN	S	SH+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIIN	NONE	NONE	HALTEN · WERT · WÄHLEN	NO	NO
SH>S	SH	AIN	S	SH+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIN	NONE	NONE	HALTEN · ANTEIL · WÄHLEN	NO	NO
SH>S	SH	AIR	S	SH+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	HALTEN · BAHN · WÄHLEN	NO	NO
SH>S	SH	AL	S	SH+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL	NONE	NONE	HALTEN · ZIELORT · WÄHLEN	NO	NO
SH>S	SH	AR	S	SH+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AR	NONE	NONE	HALTEN · AUSGANG · WÄHLEN	NO	NO
SH>S	SH	E	S	SH+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · WÄHLEN	NO	NO
SH>S	SH	EE	S	SH+EE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	HALTEN · GRAD II · WÄHLEN	NO	NO
SH>S	SH	EEE	S	SH+EEE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EEE	NONE	NONE	HALTEN · GRAD III · WÄHLEN	NO	NO
SH>S	SH	L	S	SH+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	HALTEN · VERBINDUNG · WÄHLEN	NO	NO
SH>S	SH	OR	S	SH+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	HALTEN · EINHEIT · WÄHLEN	NO	NO
SH>S	SH	Y	S	SH+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	HALTEN · POSTEN · WÄHLEN	NO	NO
SH>SH	SH	AIIN	SH	SH+AIIN+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIIN	NONE	NONE	HALTEN · WERT · HALTEN	NO	NO
SH>SH	SH	AIN	SH	SH+AIN+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIN	NONE	NONE	HALTEN · ANTEIL · HALTEN	NO	NO
SH>SH	SH	AIR	SH	SH+AIR+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AIR	NONE	NONE	HALTEN · BAHN · HALTEN	NO	NO
SH>SH	SH	AL	SH	SH+AL+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL	NONE	NONE	HALTEN · ZIELORT · HALTEN	NO	NO
SH>SH	SH	AR	SH	SH+AR+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AR	NONE	NONE	HALTEN · AUSGANG · HALTEN	NO	NO
SH>SH	SH	E	SH	SH+E+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · HALTEN	NO	NO
SH>SH	SH	EE	SH	SH+EE+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	HALTEN · GRAD II · HALTEN	NO	NO
SH>SH	SH	EEE	SH	SH+EEE+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EEE	NONE	NONE	HALTEN · GRAD III · HALTEN	NO	NO
SH>SH	SH	L	SH	SH+L+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-L	NONE	NONE	HALTEN · VERBINDUNG · HALTEN	NO	NO
SH>SH	SH	OR	SH	SH+OR+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	HALTEN · EINHEIT · HALTEN	NO	NO
SH>SH	SH	Y	SH	SH+Y+SH	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-Y	NONE	NONE	HALTEN · POSTEN · HALTEN	NO	NO
T>K	T	AIIN	K	T+AIIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN	NONE	NONE	EINSTELLEN · WERT · GEBEN	NO	NO
T>K	T	AIN	K	T+AIN+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIN	NONE	NONE	EINSTELLEN · ANTEIL · GEBEN	NO	NO
T>K	T	AIR	K	T+AIR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR	NONE	NONE	EINSTELLEN · BAHN · GEBEN	NO	NO
T>K	T	AL	K	T+AL+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	EINSTELLEN · ZIELORT · GEBEN	NO	NO
T>K	T	AR	K	T+AR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR	NONE	NONE	EINSTELLEN · AUSGANG · GEBEN	NO	NO
T>K	T	E	K	T+E+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E	NONE	NONE	EINSTELLEN · GRAD I · GEBEN	NO	NO
T>K	T	EE	K	T+EE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EE	NONE	NONE	EINSTELLEN · GRAD II · GEBEN	NO	NO
T>K	T	EEE	K	T+EEE+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EEE	NONE	NONE	EINSTELLEN · GRAD III · GEBEN	NO	NO
T>K	T	L	K	T+L+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-L	NONE	NONE	EINSTELLEN · VERBINDUNG · GEBEN	NO	NO
T>K	T	OR	K	T+OR+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR	NONE	NONE	EINSTELLEN · EINHEIT · GEBEN	NO	NO
T>K	T	Y	K	T+Y+K	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	EINSTELLEN · POSTEN · GEBEN	NO	NO
T>P	T	AIIN	P	T+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN	NONE	NONE	EINSTELLEN · WERT · EINSETZEN	NO	NO
T>P	T	AIN	P	T+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIN	NONE	NONE	EINSTELLEN · ANTEIL · EINSETZEN	NO	NO
T>P	T	AIR	P	T+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	EINSTELLEN · BAHN · EINSETZEN	NO	NO
T>P	T	AL	P	T+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	EINSTELLEN · ZIELORT · EINSETZEN	NO	NO
T>P	T	AR	P	T+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR	NONE	NONE	EINSTELLEN · AUSGANG · EINSETZEN	NO	NO
T>P	T	E	P	T+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E	NONE	NONE	EINSTELLEN · GRAD I · EINSETZEN	NO	NO
T>P	T	EE	P	T+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EE	NONE	NONE	EINSTELLEN · GRAD II · EINSETZEN	NO	NO
T>P	T	EEE	P	T+EEE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EEE	NONE	NONE	EINSTELLEN · GRAD III · EINSETZEN	NO	NO
T>P	T	L	P	T+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	EINSTELLEN · VERBINDUNG · EINSETZEN	NO	NO
T>P	T	OR	P	T+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR	NONE	NONE	EINSTELLEN · EINHEIT · EINSETZEN	NO	NO
T>P	T	Y	P	T+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	EINSTELLEN · POSTEN · EINSETZEN	NO	NO
T>S	T	AIIN	S	T+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN	NONE	NONE	EINSTELLEN · WERT · WÄHLEN	NO	NO
T>S	T	AIN	S	T+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIN	NONE	NONE	EINSTELLEN · ANTEIL · WÄHLEN	NO	NO
T>S	T	AIR	S	T+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	EINSTELLEN · BAHN · WÄHLEN	NO	NO
T>S	T	AL	S	T+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	EINSTELLEN · ZIELORT · WÄHLEN	NO	NO
T>S	T	AR	S	T+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR	NONE	NONE	EINSTELLEN · AUSGANG · WÄHLEN	NO	NO
T>S	T	E	S	T+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E	NONE	NONE	EINSTELLEN · GRAD I · WÄHLEN	NO	NO
T>S	T	EE	S	T+EE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EE	NONE	NONE	EINSTELLEN · GRAD II · WÄHLEN	NO	NO
T>S	T	EEE	S	T+EEE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EEE	NONE	NONE	EINSTELLEN · GRAD III · WÄHLEN	NO	NO
T>S	T	L	S	T+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	EINSTELLEN · VERBINDUNG · WÄHLEN	NO	NO
T>S	T	OR	S	T+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR	NONE	NONE	EINSTELLEN · EINHEIT · WÄHLEN	NO	NO
T>S	T	Y	S	T+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	EINSTELLEN · POSTEN · WÄHLEN	NO	NO
T>T	T	AIIN	T	T+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN	NONE	NONE	EINSTELLEN · WERT · EINSTELLEN	NO	NO
T>T	T	AIN	T	T+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIN	NONE	NONE	EINSTELLEN · ANTEIL · EINSTELLEN	NO	NO
T>T	T	AIR	T	T+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	EINSTELLEN · BAHN · EINSTELLEN	NO	NO
T>T	T	AL	T	T+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AL	NONE	NONE	EINSTELLEN · ZIELORT · EINSTELLEN	NO	NO
T>T	T	AR	T	T+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR	NONE	NONE	EINSTELLEN · AUSGANG · EINSTELLEN	NO	NO
T>T	T	E	T	T+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E	NONE	NONE	EINSTELLEN · GRAD I · EINSTELLEN	NO	NO
T>T	T	EE	T	T+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EE	NONE	NONE	EINSTELLEN · GRAD II · EINSTELLEN	NO	NO
T>T	T	EEE	T	T+EEE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-EEE	NONE	NONE	EINSTELLEN · GRAD III · EINSTELLEN	NO	NO
T>T	T	L	T	T+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	EINSTELLEN · VERBINDUNG · EINSTELLEN	NO	NO
T>T	T	OR	T	T+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR	NONE	NONE	EINSTELLEN · EINHEIT · EINSTELLEN	NO	NO
T>T	T	Y	T	T+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	EINSTELLEN · POSTEN · EINSTELLEN	NO	NO
