audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A04-021	4	odaiin	f17v	f17v.20	H	A	1	6	FINAL	sho	<EOS>	ykeey okeey cheor chol sho odaiin	ykeey okeey cheor chol sho ydaiin	ykeey okeey cheor chol sho odaiin	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	4	4	[ykeey:?] | heißer Ansatz am Ende des Grades | trockener Drogenteil | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [odaiin:?]	[ykeey:?] | heißer Ansatz am Ende des Grades | trockener Drogenteil | trocken; nominal trockenes Gut/Material | feuchter Ansatz | Zubereitungsdosis III	0	READER_VARIANT_WARNING
G648-A04-022	4	odaiin	f17v	f17v.3	H	A	1	2	MEDIAL	oldaig	okal	oldaig odaiin okal oldaiin chockhol olol	oldaim odaiin okal oldaiin chockhol olol	oldaig o aiin okal oldaiin chockhol olol	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	1	1	[oldaig:?] | [odaiin:?] | Ansatz aus heißem Rohstoff, Form I | [oldaiin:?] | [chockhol:?] | [olol:?]	[oldaig:?] | Zubereitungsdosis III | Ansatz aus heißem Rohstoff, Form I | [oldaiin:?] | [chockhol:?] | [olol:?]	0	READER_VARIANT_WARNING
G648-A04-023	4	odaiin	f21v	f21v.1	H	A	1	5	MEDIAL	shckhol	shey	toldshy chofchy qofshey shckhol odaiin shey ckholy	toldshy chofchy qofshey shckhol odaiin shey ckholy	toldshy chofchy qofshey shckhal odaiin shey ckholy	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[toldshy:?] | [chofchy:?] | [qofshey:?] | [shckhol:?] | [odaiin:?] | feucht in der Mitte des Grades | [ckholy:?]	[toldshy:?] | [chofchy:?] | [qofshey:?] | [shckhol:?] | Zubereitungsdosis III | feucht in der Mitte des Grades | [ckholy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-024	4	odaiin	f22r	f22r.9	H	A	1	1	INITIAL	<BOS>	dain	odaiin dain cthy ctheo r oraiino	odaiin dain cthy ctheor oraiino	odaiin dain cthy ctheor oraiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[odaiin:?] | Grad-/Maßwert II | CTH-Drogenmaterial | [ctheo:?] | [r:?] | [oraiino:?]	Zubereitungsdosis III | Grad-/Maßwert II | CTH-Drogenmaterial | [ctheo:?] | [r:?] | [oraiino:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-025	4	odaiin	f22v	f22v.4	H	A	1	5	MEDIAL	saiin	ytaiin	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin shoty qoky saiin odaiin ytaiin	otchaiin shoty qoky saiin odaiin ytaiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[otchaiin:?] | [shoty:?] | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III | [odaiin:?] | [ytaiin:?]	[otchaiin:?] | [shoty:?] | heiß am Anfang des Grades | Samen/Saatgut, Typ/Charge III | Zubereitungsdosis III | [ytaiin:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-026	4	odaiin	f24r	f24r.2	H	A	1	3	MEDIAL	char	okaial	qotaiin char odaiin okaial oky	qotaiin char odain okaiikhal oky	qotaiin char odaiin okai l oky	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	2	2	kalt, Grad III | [char:?] | [odaiin:?] | [okaial:?] | heißer Ansatz am Anfang des Grades	kalt, Grad III | [char:?] | Zubereitungsdosis III | [okaial:?] | heißer Ansatz am Anfang des Grades	0	READER_VARIANT_WARNING
G648-A04-027	4	odaiin	f24r	f24r.9	H	A	1	1	INITIAL	<BOS>	ckham	odaiin ckham qodaiy dol dal	odaiin ckham qodaiikhy dol dal	odaiin ckham qodaiy dol dal	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[odaiin:?] | [ckham:?] | [qodaiy:?] | Materialmaß | [dal:?]	Zubereitungsdosis III | [ckham:?] | [qodaiy:?] | Materialmaß | [dal:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-028	4	odaiin	f24v	f24v.4	H	A	1	5	MEDIAL	okaiin	dlos	ydal sh okol okaiin odaiin dlos	ydal sh okol okaiin odaiin dlos	ydal sh okol okaiin odaiin dlos	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[ydal:?] | [sh:?] | [okol:?] | heiß, Grad III, im Ansatzrahmen | [odaiin:?] | [dlos:?]	[ydal:?] | [sh:?] | [okol:?] | heiß, Grad III, im Ansatzrahmen | Zubereitungsdosis III | [dlos:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-029	4	odaiin	f29v	f29v.3	H	A	1	5	MEDIAL	shey	qotchy	chol chol kor shey odaiin qotchy taiin s she otey sy	chol chol kor shey odaiin qotchy taiin s she otey sy	chol chol kor ey o aiin qotchy taiin s e otey sy	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	8	6	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [kor:?] | feucht in der Mitte des Grades | [odaiin:?] | kalt und trocken am Anfang des Grades | kalt, Grad III | [s:?] | feucht, attributiv gebunden | kalter Ansatz in der Mitte des Grades | Saatgut in Grundform	trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [kor:?] | feucht in der Mitte des Grades | Zubereitungsdosis III | kalt und trocken am Anfang des Grades | kalt, Grad III | [s:?] | feucht, attributiv gebunden | kalter Ansatz in der Mitte des Grades | Saatgut in Grundform	0	READER_VARIANT_WARNING
G648-A04-030	4	odaiin	f38r	f38r.4	H	A	1	7	MEDIAL	r	d	ychok chey chckh chy chko r odaiin d aiin sy	ychok chey chckh chy chka r odaiin daiin sy	ychok chey chckh chy chk r odaiin d aiin sy	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	4	3	[ychok:?] | trocken in der Mitte des Grades | [chckh:?] | trocken am Anfang des Grades | [chko:?] | [r:?] | [odaiin:?] | [d:?] | Menge III | Saatgut in Grundform	[ychok:?] | trocken in der Mitte des Grades | [chckh:?] | trocken am Anfang des Grades | [chko:?] | [r:?] | Zubereitungsdosis III | [d:?] | Menge III | Saatgut in Grundform	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-031	4	odaiin	f3r	f3r.20	H	A	1	3	MEDIAL	chol	chol	ycheor chol odaiin chol s aiin okol or am	ycheor chol odaiin chol s aiin okolor am	ycheor chol odaiin chol s aiin okolor am	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	4	3	[ycheor:?] | trocken; nominal trockenes Gut/Material | [odaiin:?] | trocken; nominal trockenes Gut/Material | [s:?] | Menge III | [okol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [am:?]	[ycheor:?] | trocken; nominal trockenes Gut/Material | Zubereitungsdosis III | trocken; nominal trockenes Gut/Material | [s:?] | Menge III | [okol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [am:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-032	4	odaiin	f44v	f44v.8	H	A	1	3	MEDIAL	cthaiin	shol	tsheody cthaiin odaiin shol shey cthy ykoda ol	tsheody cthaiin odaiin shol shey cty ytoda ol	teody cthaiin odaiin shol shey y ytoda ol	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	5	3	[tsheody:?] | Blatt-/Krautgut, Menge/Klasse III | [odaiin:?] | feucht; nominal feuchtes Gut/Material | feucht in der Mitte des Grades | CTH-Drogenmaterial | [ykoda:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[tsheody:?] | Blatt-/Krautgut, Menge/Klasse III | Zubereitungsdosis III | feucht; nominal feuchtes Gut/Material | feucht in der Mitte des Grades | CTH-Drogenmaterial | [ykoda:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-033	4	odaiin	f50v	f50v.7	H	B	2	2	MEDIAL	tedaiin	or	tedaiin odaiin or okaiin ykor daiin choky qotchdy k dairam	tedaiin odaiin or okaiin ykor daiin choky qotchdy key daisam	tedaiin odaiin r okaiin ykor daiin choky qotch y k airam	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	5	3	[tedaiin:?] | [odaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | heiß-trockene Zubereitung, Grundform | kalt und trocken am Anfang des Grades, abgeschlossen | [k:?] | [dairam:?]	[tedaiin:?] | Zubereitungsdosis III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [ykor:?] | Menge/Portion III | heiß-trockene Zubereitung, Grundform | kalt und trocken am Anfang des Grades, abgeschlossen | [k:?] | [dairam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-034	4	odaiin	f51r	f51r.8	H	A	1	2	MEDIAL	oshol	ckhey	oshol odaiin ckhey ckheody qokey otydy	oshol odaiin ckhey ckheody qokey otydy	oshol odaiin y ckheody qokey otydy	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[oshol:?] | [odaiin:?] | [ckhey:?] | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	[oshol:?] | Zubereitungsdosis III | [ckhey:?] | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-035	4	odaiin	f53v	f53v.7	H	A	1	6	FINAL	qotod	<EOS>	todaiin shodaiin qotea dchy qotod odaiin	todaiin shodaiin qotea dchy qotod odaiin	todaiin shodaiin qotea dchy qotod odaiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	0	0	[todaiin:?] | [shodaiin:?] | [qotea:?] | [dchy:?] | [qotod:?] | [odaiin:?]	[todaiin:?] | [shodaiin:?] | [qotea:?] | [dchy:?] | [qotod:?] | Zubereitungsdosis III	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-036	4	odaiin	f54v	f54v.5	H	A	1	1	INITIAL	<BOS>	ytaiin	odaiin ytaiin qodaim qokar chy s am	odaiin ytaiin qodaim qokar chy s am	odaiin ytaiin qodaim qokar chy s am	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[odaiin:?] | [ytaiin:?] | [qodaim:?] | heiße Portion | trocken am Anfang des Grades | [s:?] | [am:?]	Zubereitungsdosis III | [ytaiin:?] | [qodaim:?] | heiße Portion | trocken am Anfang des Grades | [s:?] | [am:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-037	4	odaiin	f55r	f55r.10	H	B	2	8	MEDIAL	ar	okeey	dair okal qokar or or o ar odaiin okeey darchd ol	dair okal qokar or orai o as odaiin okeey dar chd ol	dair okal qokar r rai o ar odaiin okeey darch ol	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	6	3	[dair:?] | Ansatz aus heißem Rohstoff, Form I | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | [odaiin:?] | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[dair:?] | Ansatz aus heißem Rohstoff, Form I | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | [o:?] | [ar:?] | Zubereitungsdosis III | heißer Ansatz am Ende des Grades | [darchd:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-038	4	odaiin	f55r	f55r.4	H	B	2	9	MEDIAL	ykar	chdolaiin	daiin or orol char ar kaiin okchd ykar odaiin chdolaiin	daiin or orol chas or kaiin okchd ykar odaiin chdolaiin	daiin or orol char r kaiin okch ykar odaiin ch oloiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	2	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [orol:?] | [char:?] | [ar:?] | heiß, Grad III | [okchd:?] | [ykar:?] | [odaiin:?] | [chdolaiin:?]	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [orol:?] | [char:?] | [ar:?] | heiß, Grad III | [okchd:?] | [ykar:?] | Zubereitungsdosis III | [chdolaiin:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-039	4	odaiin	f58r	f58r.18	S	A	3	5	MEDIAL	cholaiin	chaly	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin odaiin chaly dalar aiin okal otal	darar shol cholraly cholaiin o aiin chaly dalar aiin okal otal	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	5	5	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | [odaiin:?] | [chaly:?] | [dalar:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I	[darar:?] | feucht; nominal feuchtes Gut/Material | [cholraly:?] | trocken, Grad III | Zubereitungsdosis III | [chaly:?] | [dalar:?] | Menge III | Ansatz aus heißem Rohstoff, Form I | Ansatz aus kaltem Rohstoff, Form I	0	READER_VARIANT_WARNING
G648-A04-040	4	odaiin	f58v	f58v.21	S	A	3	3	MEDIAL	olalor	qetair	olain olalor odaiin qetair otal qokal dair oiy otam	olain olalor odaiin qotais otal qokal dair oishy otam	olain olalor odaiin qetair otal qokal dair iney otam	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[olain:?] | [olalor:?] | [odaiin:?] | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [dair:?] | [oiy:?] | [otam:?]	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Ansatz aus kaltem Rohstoff, Form I | heiße Substanz | [dair:?] | [oiy:?] | [otam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-041	4	odaiin	f58v	f58v.27	S	A	3	8	MEDIAL	qoekaly	qokar	qokar s aiin al y qokchedy qoekaly odaiin qokar char alaiinom	qokar s aiin al y qokchedy qoekaly odaiin qokar chos alaiin om	qokar s aiin al y qokchedy qoekaly odaiin qokar chor alaiinom	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	4	4	heiße Portion | [s:?] | Menge III | [al:?] | [y:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qoekaly:?] | [odaiin:?] | heiße Portion | [char:?] | [alaiinom:?]	heiße Portion | [s:?] | Menge III | [al:?] | [y:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | [qoekaly:?] | Zubereitungsdosis III | heiße Portion | [char:?] | [alaiinom:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-042	4	odaiin	f7r	f7r.4	H	A	1	7	FINAL	kchos	<EOS>	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[qokcho:?] | [cho:?] | [lochey:?] | Grad-/Maßwert III | [ychey:?] | [kchos:?] | [odaiin:?]	[qokcho:?] | [cho:?] | [lochey:?] | Grad-/Maßwert III | [ychey:?] | [kchos:?] | Zubereitungsdosis III	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-043	4	odaiin	f7v	f7v.7	H	A	1	3	MEDIAL	chorcheor	shotcho	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	okshodeeen chor cheor odaiin shotcho dol dol dor aiin	okshodeeeb chorcheor odaiin shotcho dol dol dor aiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	3	[okshodeeeb:?] | [chorcheor:?] | [odaiin:?] | [shotcho:?] | Materialmaß | Materialmaß | [dor:?] | Menge III	[okshodeeeb:?] | [chorcheor:?] | Zubereitungsdosis III | [shotcho:?] | Materialmaß | Materialmaß | [dor:?] | Menge III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-044	4	odaiin	f81r	f81r.20	B	B	2	5	MEDIAL	qokeey	rain	qopchedy qol chedy qokeey odaiin rain daly	qopchedy qol chedy qokeey odaiin rain daly	qopchedy qol chedy qokeey odaiin rain aly	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[qopchedy:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [odaiin:?] | [rain:?] | [daly:?]	[qopchedy:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | Zubereitungsdosis III | [rain:?] | [daly:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-045	4	odaiin	f86v3	f86v3.17	C	B	2	5	MEDIAL	or	sar	dsheody qokchey dal or odaiin sar	dsheody qokchey dal or odaiin sar	dsheody qokchey dal or odaiin sar	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	2	[dsheody:?] | heiß und trocken in der Mitte des Grades | [dal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [odaiin:?] | Samenfraktion I	[dsheody:?] | heiß und trocken in der Mitte des Grades | [dal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Zubereitungsdosis III | Samenfraktion I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-046	4	odaiin	f86v5	f86v5.28	T	B	2	1	INITIAL	<BOS>	o	odaiin o al kar ar or ytdar qokeeey teo dy tey tar a ytarar	odaiin oal kar ar or ytdar qokeeey teodyteytar an ytarar	odaiin o al kar ar or ytdar qokeeey teodyteytar ytarar	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	0	[odaiin:?] | [o:?] | [al:?] | [kar:?] | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ytdar:?] | [qokeeey:?] | [teo:?] | [dy:?] | kalt in der Mitte des Grades | [tar:?] | [a:?] | [ytarar:?]	Zubereitungsdosis III | [o:?] | [al:?] | [kar:?] | [ar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ytdar:?] | [qokeeey:?] | [teo:?] | [dy:?] | kalt in der Mitte des Grades | [tar:?] | [a:?] | [ytarar:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-047	4	odaiin	f86v5	f86v5.30	T	B	2	1	INITIAL	<BOS>	otchees	odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary	odaiin otches chey chodaiin shedy otal kchol shy olkeeeary	odaiin otchees chey chodaiin shedy otal kchol shy olteeeary	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	4	4	[odaiin:?] | [otchees:?] | trocken in der Mitte des Grades | [chodaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [kchol:?] | feucht am Anfang des Grades | [olkeeeary:?]	Zubereitungsdosis III | [otchees:?] | trocken in der Mitte des Grades | [chodaiin:?] | feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [kchol:?] | feucht am Anfang des Grades | [olkeeeary:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-048	4	odaiin	f86v5	f86v5.38	T	B	2	2	MEDIAL	sol	ykeeshy	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	sol odaiin ykeeshy ytchey lchody ykar shey ytaiin	s ol odaiin ykeeshy ytchey lchody ykar shey ytaiin	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	1	Samenmaterial/Saatgut | [odaiin:?] | [ykeeshy:?] | [ytchey:?] | [lchody:?] | [ykar:?] | feucht in der Mitte des Grades | [ytaiin:?]	Samenmaterial/Saatgut | Zubereitungsdosis III | [ykeeshy:?] | [ytchey:?] | [lchody:?] | [ykar:?] | feucht in der Mitte des Grades | [ytaiin:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-049	4	odaiin	f86v6	f86v6.6	T	B	2	9	MEDIAL	qotain	olkeshar	daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or	daiin sheol keear or chedy orsheeen qotain odaiin olkeshar qokar ar	daiin sheol keear or chedy arsheeeb qotain odaiin olkeshar qokar r	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	7	5	Grad-/Maßwert III | feuchtes Material | [keear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken in der Mitte des Grades, abgeschlossen | [ar:?] | [sheeeb:?] | kalt im qo-Rahmen, Grad II | [odaiin:?] | [olkeshar:?] | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen	Grad-/Maßwert III | feuchtes Material | [keear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken in der Mitte des Grades, abgeschlossen | [ar:?] | [sheeeb:?] | kalt im qo-Rahmen, Grad II | Zubereitungsdosis III | [olkeshar:?] | heiße Portion | Teil-/Nominalträger; genaue Basisbedeutung offen	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-050	4	odaiin	f86v6	f86v6.8	T	B	2	2	MEDIAL	ykaiin	chal	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dam	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dar	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[ykaiin:?] | [odaiin:?] | [chal:?] | Samenfraktion II | [ytar:?] | [chody:?] | [ldaly:?] | [chdal:?] | [ykchedy:?] | [ltchedy:?] | [dar:?]	[ykaiin:?] | Zubereitungsdosis III | [chal:?] | Samenfraktion II | [ytar:?] | [chody:?] | [ldaly:?] | [chdal:?] | [ykchedy:?] | [ltchedy:?] | [dar:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-051	4	odaiin	f88v	f88v.19	P	A	1	1	INITIAL	<BOS>	sheo	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy	odoiin sheo ol qokeey olaiin cheody chocthey oteody dy	odaiin sheo ol qokeey ol aiin cheody chocthey oteody dy	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	3	2	[odaiin:?] | [sheo:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [olaiin:?] | getrockneter Ansatz | [chocthey:?] | [oteody:?] | [dy:?]	Zubereitungsdosis III | [sheo:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades | [olaiin:?] | getrockneter Ansatz | [chocthey:?] | [oteody:?] | [dy:?]	0	READER_VARIANT_WARNING
G648-A04-052	4	odaiin	f89v1	f89v1.12	P	A	1	2	FINAL	qokar	<EOS>	qokar odaiin	qokar odaiin	qokar o aiin	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	1	1	heiße Portion | [odaiin:?]	heiße Portion | Zubereitungsdosis III	0	READER_VARIANT_WARNING
G648-A04-053	4	odaiin	f95v1	f95v1.5	H	B	3	3	MEDIAL	shedy	chey	otal shedy odaiin chey	otal shedy odaiin chey	otal shedy odaiin chey	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	3	Ansatz aus kaltem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | [odaiin:?] | trocken in der Mitte des Grades	Ansatz aus kaltem Rohstoff, Form I | feucht in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken in der Mitte des Grades	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-054	4	odaiin	f99v	f99v.40	P	A	1	5	MEDIAL	okol	qoky	or aiin okeody okol odaiin qoky olaldy	or aiin okeody okol odaiin qoky olaldy	or aiin okeo y okol odaiin qoky olaldy	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	2	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [okeody:?] | [okol:?] | [odaiin:?] | heiß am Anfang des Grades | [olaldy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [okeody:?] | [okol:?] | Zubereitungsdosis III | heiß am Anfang des Grades | [olaldy:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-055	4	odaiin	f9r	f9r.1	H	A	1	7	MEDIAL	shy	sary	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	4	4	[tydlo:?] | [choly:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [orchey:?] | [s:?] | feucht am Anfang des Grades | [odaiin:?] | [sary:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial	[tydlo:?] | [choly:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [orchey:?] | [s:?] | feucht am Anfang des Grades | Zubereitungsdosis III | [sary:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial	0	CLEAN_CONTEXT_COMPATIBLE
G648-A05-001	5	cholkaiin	f106v	f106v.36	S	B	3	4	FINAL	qokaiin	<EOS>	sol sheedy qokaiin cholkaiin	sol sheedy qokaiin cholkaiin	sol sheedy qokaiin cholkaiin	ALL_THREE_EXACT	1	1	[cholkaiin:?]	Trockengut, heiß im dritten Grad	3	3	Samenmaterial/Saatgut | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | [cholkaiin:?]	Samenmaterial/Saatgut | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	0	CLEAN_CONTEXT_COMPATIBLE
G648-A05-002	5	cholkaiin	f113v	f113v.9	S	B	3	6	MEDIAL	checkhol	olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	dair ar okaiin chokaiin checkhol cholkaiin olchy	ALL_THREE_EXACT	1	1	[cholkaiin:?]	Trockengut, heiß im dritten Grad	1	1	[dair:?] | [ar:?] | heiß, Grad III, im Ansatzrahmen | [chokaiin:?] | [checkhol:?] | [cholkaiin:?] | [olchy:?]	[dair:?] | [ar:?] | heiß, Grad III, im Ansatzrahmen | [chokaiin:?] | [checkhol:?] | Trockengut, heiß im dritten Grad | [olchy:?]	0	OPAQUE_OR_SHORT_CONTEXT
