held_form_id	source_shared_id	body	head_occupancy	opaque_head_id	eva_transcription_label	form	atlas_occurrences	atlas_reader_exact	atlas_pages	atlas_loci	gdt736_training_record_role	held_position_rule	default_precedence	current_default_render_de	exploratory_body_candidate_de	exploratory_candidate_confidence	exploratory_renderer_de	inherited_whole_status	body_candidate_renderer_license	semantic_cluster_export	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-F224	G635-R068	os	2	H2	s	sos	3	3	3	3	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten	LOW	Posten: Zubereitungsposten	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F225	G635-R068	os	2	H4	l	los	5	5	5	5	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten	LOW	internes Feld: Zubereitungsposten	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F226	G635-R135	osaiin	2	H1	p	posaiin	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten: Wert III	LOW	Eintrag: Zubereitungsposten: Wert III	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F227	G635-R135	osaiin	2	H4	l	losaiin	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsposten: Wert III	LOW	internes Feld: Zubereitungsposten: Wert III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F228	G635-R136	otaiin	2	H2	s	sotaiin	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	kalte/abgekühlte Zubereitung: Index III	HIGH	Posten: kalte/abgekühlte Zubereitung: Index III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F229	G635-R136	otaiin	2	H3	r	rotaiin	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	kalte/abgekühlte Zubereitung: Index III	HIGH	kalte/abgekühlte Zubereitung: Index III; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F230	G635-R082	oty	2	H2	s	soty	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	kalte oder abgekühlte Zubereitung, Grundform	MEDIUM_HIGH	Posten: kalte oder abgekühlte Zubereitung, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F231	G635-R082	oty	2	H4	l	loty	4	4	3	4	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	kalte oder abgekühlte Zubereitung, Grundform	MEDIUM_HIGH	internes Feld: kalte oder abgekühlte Zubereitung, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F232	G635-R137	paiin	2	H2	s	spaiin	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Verweis auf H1-Ordinal-III-Eintrag	STRUCTURE_ONLY	Posten: Verweis auf H1-Ordinal-III-Eintrag	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F233	G635-R137	paiin	2	H4	l	lpaiin	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Verweis auf H1-Ordinal-III-Eintrag	STRUCTURE_ONLY	internes Feld: Verweis auf H1-Ordinal-III-Eintrag	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F234	G635-R138	pchey	2	H3	r	rpchey	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Verweis auf H1-Trockenform-I-Eintrag	STRUCTURE_ONLY	Verweis auf H1-Trockenform-I-Eintrag; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F235	G635-R138	pchey	2	H4	l	lpchey	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Verweis auf H1-Trockenform-I-Eintrag	STRUCTURE_ONLY	internes Feld: Verweis auf H1-Trockenform-I-Eintrag	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F236	G635-R062	r	2	H3	r	rr	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	verschachtelter H3-Kopf oder Bezugsslot	STRUCTURE_ONLY	verschachtelter H3-Kopf oder Bezugsslot; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F237	G635-R062	r	2	H4	l	lr	10	9	9	10	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	verschachtelter H3-Kopf oder Bezugsslot	STRUCTURE_ONLY	internes Feld: verschachtelter H3-Kopf oder Bezugsslot	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F238	G635-R139	shar	2	H1	p	pshar	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Teil-/Fraktionsstufe I	HIGH	Eintrag: angefeuchtete Teil-/Fraktionsstufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F239	G635-R139	shar	2	H4	l	lshar	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Teil-/Fraktionsstufe I	HIGH	internes Feld: angefeuchtete Teil-/Fraktionsstufe I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F240	G635-R140	shdaiin	2	H1	p	pshdaiin	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Ergebnis: Dosis oder Wert III	HIGH	Eintrag: angefeuchtetes Ergebnis: Dosis oder Wert III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F241	G635-R140	shdaiin	2	H4	l	lshdaiin	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Ergebnis: Dosis oder Wert III	HIGH	internes Feld: angefeuchtetes Ergebnis: Dosis oder Wert III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F242	G635-R047	shdy	3	H1	p	pshdy	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Ergebnis, Grundform	HIGH	Eintrag: angefeuchtetes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F243	G635-R047	shdy	3	H3	r	rshdy	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Ergebnis, Grundform	HIGH	angefeuchtetes Ergebnis, Grundform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F244	G635-R047	shdy	3	H4	l	lshdy	3	2	3	3	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Ergebnis, Grundform	HIGH	internes Feld: angefeuchtetes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F245	G635-R107	sheckhy	2	H2	s	ssheckhy	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Mischung, Grundform	MEDIUM_HIGH	Posten: angefeuchtete Mischung, Grundform	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F246	G635-R107	sheckhy	2	H4	l	lsheckhy	2	1	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Mischung, Grundform	MEDIUM_HIGH	internes Feld: angefeuchtete Mischung, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F247	G635-R090	shed	2	H3	r	rshed	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Einweich-/Feuchtergebnis, Mittel-/Schlussform	MEDIUM_HIGH	Einweich-/Feuchtergebnis, Mittel-/Schlussform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F248	G635-R090	shed	2	H4	l	lshed	3	2	3	3	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Einweich-/Feuchtergebnis, Mittel-/Schlussform	MEDIUM_HIGH	internes Feld: Einweich-/Feuchtergebnis, Mittel-/Schlussform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F249	G635-R032	sheedy	3	H1	p	psheedy	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes oder eingeweichtes Ergebnis, Form II	HIGH	Eintrag: angefeuchtetes oder eingeweichtes Ergebnis, Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F250	G635-R032	sheedy	3	H3	r	rsheedy	3	2	3	3	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes oder eingeweichtes Ergebnis, Form II	HIGH	angefeuchtetes oder eingeweichtes Ergebnis, Form II; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F251	G635-R032	sheedy	3	H4	l	lsheedy	7	4	6	7	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes oder eingeweichtes Ergebnis, Form II	HIGH	internes Feld: angefeuchtetes oder eingeweichtes Ergebnis, Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F252	G635-R033	sheey	3	H1	p	psheey	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Form II	HIGH	Eintrag: feuchte oder angeweichte Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F253	G635-R033	sheey	3	H2	s	ssheey	2	1	1	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Form II	HIGH	Posten: feuchte oder angeweichte Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F254	G635-R033	sheey	3	H4	l	lsheey	6	6	5	6	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Form II	HIGH	internes Feld: feuchte oder angeweichte Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F255	G635-R141	sheg	2	H3	r	rsheg	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	opaker feuchtbezogener Eintragsabschluss G	STRUCTURE_ONLY	opaker feuchtbezogener Eintragsabschluss G; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F256	G635-R141	sheg	2	H4	l	lsheg	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	opaker feuchtbezogener Eintragsabschluss G	STRUCTURE_ONLY	internes Feld: opaker feuchtbezogener Eintragsabschluss G	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F257	G635-R142	sheo	2	H2	s	ssheo	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Zubereitung	HIGH	Posten: feuchte oder angeweichte Zubereitung	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F258	G635-R142	sheo	2	H4	l	lsheo	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Zubereitung	HIGH	internes Feld: feuchte oder angeweichte Zubereitung	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F259	G635-R143	sheodar	2	H1	p	psheodar	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Zubereitungsfraktion I	MEDIUM	Eintrag: angefeuchtete Zubereitungsfraktion I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F260	G635-R143	sheodar	2	H3	r	rsheodar	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete Zubereitungsfraktion I	MEDIUM	angefeuchtete Zubereitungsfraktion I; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F261	G635-R072	sheody	2	H1	p	psheody	4	3	4	4	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feucht aufbereitetes Ergebnis, Grundform	MEDIUM_HIGH	Eintrag: feucht aufbereitetes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F262	G635-R072	sheody	2	H4	l	lsheody	3	3	3	3	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feucht aufbereitetes Ergebnis, Grundform	MEDIUM_HIGH	internes Feld: feucht aufbereitetes Ergebnis, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F263	G635-R057	sheol	3	H2	s	ssheol	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Feuchtmaterial, Form I	HIGH	Posten: Feuchtmaterial, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F264	G635-R057	sheol	3	H3	r	rsheol	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Feuchtmaterial, Form I	HIGH	Feuchtmaterial, Form I; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F265	G635-R057	sheol	3	H4	l	lsheol	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Feuchtmaterial, Form I	HIGH	internes Feld: Feuchtmaterial, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F266	G635-R144	shod	2	H1	p	pshod	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete, abgemessene Zubereitung	MEDIUM	Eintrag: angefeuchtete, abgemessene Zubereitung	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F267	G635-R144	shod	2	H4	l	lshod	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtete, abgemessene Zubereitung	MEDIUM	internes Feld: angefeuchtete, abgemessene Zubereitung	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F268	G635-R091	shol	2	H1	p	pshol	3	2	3	3	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Feuchtmaterial	HIGH	Eintrag: Feuchtmaterial	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F269	G635-R091	shol	2	H4	l	lshol	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Feuchtmaterial	HIGH	internes Feld: Feuchtmaterial	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F270	G635-R092	shy	2	H1	p	pshy	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Grundform	HIGH	Eintrag: feuchte oder angeweichte Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F271	G635-R092	shy	2	H4	l	lshy	3	3	3	3	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	feuchte oder angeweichte Grundform	HIGH	internes Feld: feuchte oder angeweichte Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F272	G635-R108	tain	2	H3	r	rtain	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Kälte-/Abkühlindex II	HIGH	Kälte-/Abkühlindex II; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F273	G635-R108	tain	2	H4	l	ltain	2	2	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Kälte-/Abkühlindex II	HIGH	internes Feld: Kälte-/Abkühlindex II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
