occurrence_id	held_form_id	form	opaque_head_id	eva_transcription_label	body	head_occupancy	page	locus	section	language	hand	token_index	token_ordinal	line_length	line_position	normalized_position	paragraph_start_line	paragraph_first_token	single_token_line	previous_surface	next_surface	surface_line	all_readers_exact	split_normalized_all_readers	reader_status	pair_axis	selected_occurrence_role	structural_render_de	exploratory_body_candidate_de	exploratory_candidate_render_de	body_candidate_renderer_license	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-O0056	G737-F105	lkain	H4	l	kain	2	f104r	f104r.13	S	B	3	5	5	10	MIDDLE	0.444444	0	0	0	okcho	okar	olcheol qodain chokar okcho lkain okar cheody okeeody qodam chdy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0057	G737-F126	rl	H3	r	l	2	f104r	f104r.22	S	B	3	3	3	12	MIDDLE	0.181818	1	0	0	chllo	shed	tshedar chllo rl shed kchedy chokor cheedy opchar cheor chckhey taiin dam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [rl]	verschachtelter H4-Kopf oder gebundenes Feld	interner Bezug: [rl] — Kandidat: verschachtelter H4-Kopf oder gebundenes Feld	0	UNRESOLVED	UNRESOLVED	0
G737-O0058	G737-F105	lkain	H4	l	kain	2	f104r	f104r.23	S	B	3	6	6	13	MIDDLE	0.416667	0	0	0	okeedal	chol	ol sheockhey chol kechdy okeedal lkain chol keeody otchor aiir chol kar alol	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkain]	erhitzte Form: Index II	internes Feld: [lkain] — Kandidat: erhitzte Form: Index II	0	UNRESOLVED	UNRESOLVED	0
G737-O0059	G737-F103	lkaiin	H4	l	kaiin	2	f104r	f104r.24	S	B	3	7	7	10	MIDDLE	0.666667	0	0	0	olkeeodal	chal	daiin char qotal okechol olkeeor olkeeodal lkaiin chal keeedy qokam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0060	G737-F055	pchedar	H1	p	chedar	3	f104r	f104r.27	S	B	3	1	1	11	FIRST	0.000000	1	1	0	NONE	qokaiin	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchedar]	abgemessene Trockenfraktion I, Form I	Absatz-/Recordöffner: [pchedar] — Kandidat: abgemessene Trockenfraktion I, Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0061	G737-F103	lkaiin	H4	l	kaiin	2	f104r	f104r.32	S	B	3	8	8	11	MIDDLE	0.700000	0	0	0	shoda	cheodain	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0062	G737-F103	lkaiin	H4	l	kaiin	2	f104r	f104r.33	S	B	3	8	8	10	MIDDLE	0.777778	0	0	0	olcheo	chey	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0063	G737-F021	raly	H3	r	aly	2	f104r	f104r.33	S	B	3	10	10	10	LAST	1.000000	0	0	0	chey	NONE	okchechy qokcheedy okchdal qokal char olkeeey olcheo lkaiin chey raly	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	LATE_REFERENCE_OR_ITEM_CLOSE	Abschlussbezug: [raly]	Rohstoff-/Materialstufe I, Grundform	Abschlussbezug: [raly] — Kandidat: Rohstoff-/Materialstufe I, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0064	G737-F261	psheody	H1	p	sheody	2	f104r	f104r.36	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	qotar	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [psheody]	feucht aufbereitetes Ergebnis, Grundform	Absatz-/Recordöffner: [psheody] — Kandidat: feucht aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0065	G737-F148	soiir	H2	s	oiir	2	f104r	f104r.41	S	B	3	3	3	10	MIDDLE	0.222222	0	0	0	qokeor	qoty	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	H2_WHOLE_OR_INTERNAL_FIELD	H2-Ganzform oder internes Feld: [soiir]	UNKNOWN	H2-Ganzform oder internes Feld: [soiir] — Kandidat: UNKNOWN	0	UNRESOLVED	UNRESOLVED	0
G737-O0066	G737-F103	lkaiin	H4	l	kaiin	2	f104r	f104r.41	S	B	3	6	6	10	MIDDLE	0.555556	0	0	0	qokl	yteedy	qoteey qokeor soiir qoty qokl lkaiin yteedy qokain oqockhy dar	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0067	G737-F082	lchody	H4	l	chody	3	f104v	f104v.7	S	B	3	3	3	13	MIDDLE	0.166667	0	0	0	scheo	cheey	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchody]	trocken aufbereitetes Ergebnis, Grundform	internes Feld: [lchody] — Kandidat: trocken aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0068	G737-F129	lo	H4	l	o	3	f104v	f104v.8	S	B	3	12	12	12	LAST	1.000000	1	0	0	qoteeo	NONE	tchodls cheeody cheeool ls air ykeedy chotedy qotchedy chedy qoeky qoteeo lo	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0069	G737-F103	lkaiin	H4	l	kaiin	2	f104v	f104v.13	S	B	3	8	8	11	MIDDLE	0.700000	0	0	0	cheo	cheetar	ycheol cheody qoeechdy qokeol qotaiin chedar cheo lkaiin cheetar aiin cheitaiin	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0070	G737-F111	lkar	H4	l	kar	3	f104v	f104v.18	S	B	3	4	4	7	MIDDLE	0.500000	0	0	0	qokaiin	ytaiin	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0071	G737-F066	pcheor	H1	p	cheor	2	f104v	f104v.19	S	B	3	1	1	13	FIRST	0.000000	1	1	0	NONE	chol	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pcheor]	trockener Teil-/Portionsträger	Absatz-/Recordöffner: [pcheor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0072	G737-F059	lcheedy	H4	l	cheedy	2	f104v	f104v.20	S	B	3	3	3	12	MIDDLE	0.181818	0	0	0	sheeo	qokeey	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheedy]	getrocknetes Ergebnis, Form II	internes Feld: [lcheedy] — Kandidat: getrocknetes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0073	G737-F059	lcheedy	H4	l	cheedy	2	f104v	f104v.32	S	B	3	8	8	14	MIDDLE	0.538462	1	0	0	aiiiro	lcheedy	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	0	1	SPLIT_ONLY	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheedy]	getrocknetes Ergebnis, Form II	internes Feld: [lcheedy] — Kandidat: getrocknetes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0074	G737-F059	lcheedy	H4	l	cheedy	2	f104v	f104v.32	S	B	3	9	9	14	MIDDLE	0.615385	1	0	0	lcheedy	qosaiin	pchedy kchedy cheocphey or ain cheeos aiiiro lcheedy lcheedy qosaiin cfheo ar als am	0	1	SPLIT_ONLY	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheedy]	getrocknetes Ergebnis, Form II	internes Feld: [lcheedy] — Kandidat: getrocknetes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0075	G737-F259	psheodar	H1	p	sheodar	2	f104v	f104v.35	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	sheedy	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [psheodar]	angefeuchtete Zubereitungsfraktion I	Absatz-/Recordöffner: [psheodar] — Kandidat: angefeuchtete Zubereitungsfraktion I	0	UNRESOLVED	UNRESOLVED	0
G737-O0076	G737-F119	lkeey	H4	l	keey	2	f104v	f104v.39	S	B	3	6	6	16	MIDDLE	0.333333	0	0	0	char	roiir	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0077	G737-F149	roiir	H3	r	oiir	2	f104v	f104v.39	S	B	3	7	7	16	MIDDLE	0.400000	0	0	0	lkeey	shey	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [roiir]	UNKNOWN	interner Bezug: [roiir] — Kandidat: UNKNOWN	0	UNRESOLVED	UNRESOLVED	0
G737-O0078	G737-F034	lchal	H4	l	chal	2	f104v	f104v.42	S	B	3	3	3	11	MIDDLE	0.200000	0	0	0	qoeeda	cheedy	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchal]	trockenes Material, Stufe I	internes Feld: [lchal] — Kandidat: trockenes Material, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0079	G737-F119	lkeey	H4	l	keey	2	f104v	f104v.43	S	B	3	4	4	11	MIDDLE	0.300000	0	0	0	qockheey	o	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0080	G737-F098	pdar	H1	p	dar	2	f105r	f105r.11	S	B	3	1	1	12	FIRST	0.000000	1	1	0	NONE	o	pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin	0	0	OTHER_VARIANT_OR_OMISSION	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pdar]	abgemessener Anteil, Stufe I	Absatz-/Recordöffner: [pdar] — Kandidat: abgemessener Anteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0081	G737-F169	polaiin	H1	p	olaiin	2	f105r	f105r.11	S	B	3	10	10	12	MIDDLE	0.818182	1	0	0	aiin	polkeeey	pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [polaiin]	Materialträger: Wert III	H1-Ganzform oder Ausnahme: [polaiin] — Kandidat: Materialträger: Wert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0082	G737-F119	lkeey	H4	l	keey	2	f105r	f105r.14	S	B	3	12	12	12	LAST	1.000000	1	0	0	sheo	NONE	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0083	G737-F103	lkaiin	H4	l	kaiin	2	f105r	f105r.15	S	B	3	7	7	12	MIDDLE	0.545455	0	0	0	olkeeody	okeeol	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0084	G737-F008	paiir	H1	p	aiir	3	f105r	f105r.20	S	B	3	6	6	14	MIDDLE	0.384615	0	0	0	ykair	olkaiin	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	1	1	EXACT	ENTRY_PAIR	H1_WHOLE_OR_EXCEPTION	H1-Ganzform oder Ausnahme: [paiir]	Teil-/Anteilswert III	H1-Ganzform oder Ausnahme: [paiir] — Kandidat: Teil-/Anteilswert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0085	G737-F066	pcheor	H1	p	cheor	2	f105r	f105r.24	S	B	3	1	1	13	FIRST	0.000000	1	1	0	NONE	ain	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pcheor]	trockener Teil-/Portionsträger	Absatz-/Recordöffner: [pcheor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0086	G737-F096	pdal	H1	p	dal	2	f105r	f105r.26	S	B	3	1	1	12	FIRST	0.000000	1	1	0	NONE	sheey	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pdal]	abgemessene Materialstufe I	Absatz-/Recordöffner: [pdal] — Kandidat: abgemessene Materialstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0087	G737-F010	raiir	H3	r	aiir	3	f105r	f105r.26	S	B	3	8	8	12	MIDDLE	0.636364	1	0	0	qopchdy	oky	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [raiir]	Teil-/Anteilswert III	interner Bezug: [raiir] — Kandidat: Teil-/Anteilswert III	0	UNRESOLVED	UNRESOLVED	0
G737-O0088	G737-F007	laiiin	H4	l	aiiin	3	f105r	f105r.28	S	B	3	7	7	11	MIDDLE	0.600000	1	0	0	qokeedy	odaiin	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [laiiin]	Ordinal-/Wertstufe IV	internes Feld: [laiiin] — Kandidat: Ordinal-/Wertstufe IV	0	UNRESOLVED	UNRESOLVED	0
G737-O0089	G737-F074	lchl	H4	l	chl	2	f105r	f105r.31	S	B	3	2	2	13	MIDDLE	0.083333	1	0	0	kodeey	shx	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchl]	gebundenes Trockenfeld	internes Feld: [lchl] — Kandidat: gebundenes Trockenfeld	0	UNRESOLVED	UNRESOLVED	0
G737-O0090	G737-F111	lkar	H4	l	kar	3	f105r	f105r.31	S	B	3	9	9	13	MIDDLE	0.666667	1	0	0	lkedy	chedy	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0091	G737-F119	lkeey	H4	l	keey	2	f105r	f105r.33	S	B	3	3	3	11	MIDDLE	0.200000	0	0	0	oteey	teeolteedy	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0092	G737-F053	pchedal	H1	p	chedal	2	f105v	f105v.5	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	qopchdy	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchedal]	abgemessenes Trockenmaterial, Stufe I/Form I	Absatz-/Recordöffner: [pchedal] — Kandidat: abgemessenes Trockenmaterial, Stufe I/Form I	0	UNRESOLVED	UNRESOLVED	0
G737-O0093	G737-F103	lkaiin	H4	l	kaiin	2	f105v	f105v.7	S	B	3	2	2	7	MIDDLE	0.166667	0	0	0	ycheeo	otair	ycheeo lkaiin otair ol olkaiin okairody lchedr	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0094	G737-F143	roees	H3	r	oees	2	f105v	f105v.11	S	B	3	1	1	12	FIRST	0.000000	0	0	0	NONE	aiiin	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	H3_WHOLE_OR_EXCEPTION	H3-Ganzform oder Ausnahme: [roees]	Zubereitungsposten, Endform	H3-Ganzform oder Ausnahme: [roees] — Kandidat: Zubereitungsposten, Endform	0	UNRESOLVED	UNRESOLVED	0
G737-O0095	G737-F083	pchor	H1	p	chor	3	f105v	f105v.18	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	chedaiin	pchor chedaiin okaiin cholkal qolkaiin oltchdy qopchsd opair orair karaim	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pchor]	trockener Teil-/Portionsträger	Absatz-/Recordöffner: [pchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0096	G737-F130	poar	H1	p	oar	2	f105v	f105v.32	S	B	3	1	1	10	FIRST	0.000000	1	1	0	NONE	keeodaiin	poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [poar]	Zubereitungsanteil, Stufe I	Absatz-/Recordöffner: [poar] — Kandidat: Zubereitungsanteil, Stufe I	0	UNRESOLVED	UNRESOLVED	0
G737-O0097	G737-F262	lsheody	H4	l	sheody	2	f105v	f105v.33	S	B	3	1	1	13	FIRST	0.000000	0	0	0	NONE	tair	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	1	1	EXACT	INTERNAL_PAIR	H4_WHOLE_OR_EXCEPTION	H4-Ganzform oder Ausnahme: [lsheody]	feucht aufbereitetes Ergebnis, Grundform	H4-Ganzform oder Ausnahme: [lsheody] — Kandidat: feucht aufbereitetes Ergebnis, Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0098	G737-F103	lkaiin	H4	l	kaiin	2	f105v	f105v.37	S	B	3	5	5	12	MIDDLE	0.363636	0	0	0	qoeeo	chs	yshey ckhy sheo qoeeo lkaiin chs okol tchdy sheeey okaiin ar aildy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0099	G737-F136	rod	H3	r	od	2	f106r	f106r.2	S	B	3	12	12	12	LAST	1.000000	0	0	0	qotar	NONE	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	1	1	EXACT	INTERNAL_PAIR	LATE_REFERENCE_OR_ITEM_CLOSE	Abschlussbezug: [rod]	Abmess- oder Entnahmeschritt am Ansatz	Abschlussbezug: [rod] — Kandidat: Abmess- oder Entnahmeschritt am Ansatz	0	UNRESOLVED	UNRESOLVED	0
G737-O0100	G737-F059	lcheedy	H4	l	cheedy	2	f106r	f106r.12	S	B	3	2	2	5	MIDDLE	0.250000	0	0	0	okeey	olkeey	okeey lcheedy olkeey qokeeo dchedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcheedy]	getrocknetes Ergebnis, Form II	internes Feld: [lcheedy] — Kandidat: getrocknetes Ergebnis, Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0101	G737-F064	pcheol	H1	p	cheol	2	f106r	f106r.13	S	B	3	1	1	11	FIRST	0.000000	1	1	0	NONE	sheokaiin	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	1	1	EXACT	ENTRY_PAIR	PARAGRAPH_OR_RECORD_OPENER	Absatz-/Recordöffner: [pcheol]	Trockenmaterial	Absatz-/Recordöffner: [pcheol] — Kandidat: Trockenmaterial	0	UNRESOLVED	UNRESOLVED	0
G737-O0102	G737-F085	lchor	H4	l	chor	3	f106r	f106r.15	S	B	3	3	3	10	MIDDLE	0.222222	1	0	0	oteeo	shol	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam	0	0	OTHER_VARIANT_OR_OMISSION	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lchor]	trockener Teil-/Portionsträger	internes Feld: [lchor] — Kandidat: trockener Teil-/Portionsträger	0	UNRESOLVED	UNRESOLVED	0
G737-O0103	G737-F124	lky	H4	l	ky	3	f106r	f106r.24	S	B	3	6	6	9	MIDDLE	0.625000	1	0	0	cho	chedar	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lky]	erhitzte Grundform	internes Feld: [lky] — Kandidat: erhitzte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0104	G737-F129	lo	H4	l	o	3	f106r	f106r.25	S	B	3	3	3	11	MIDDLE	0.200000	0	0	0	cheeo	lchey	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lo]	Ansatz-/Zubereitungsrahmen	internes Feld: [lo] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0105	G737-F119	lkeey	H4	l	keey	2	f106r	f106r.26	S	B	3	2	2	2	LAST	1.000000	0	0	0	ycheeo	NONE	ycheeo lkeey	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkeey]	erhitzte Form II	internes Feld: [lkeey] — Kandidat: erhitzte Form II	0	UNRESOLVED	UNRESOLVED	0
G737-O0106	G737-F124	lky	H4	l	ky	3	f106r	f106r.27	S	B	3	4	4	10	MIDDLE	0.333333	1	0	0	qokaiin	raiin	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lky]	erhitzte Grundform	internes Feld: [lky] — Kandidat: erhitzte Grundform	0	UNRESOLVED	UNRESOLVED	0
G737-O0107	G737-F077	lcho	H4	l	cho	3	f106r	f106r.28	S	B	3	3	3	12	MIDDLE	0.181818	0	0	0	ol	rcheo	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lcho]	trockener Ansatz oder Zubereitung	internes Feld: [lcho] — Kandidat: trockener Ansatz oder Zubereitung	0	UNRESOLVED	UNRESOLVED	0
G737-O0108	G737-F103	lkaiin	H4	l	kaiin	2	f106r	f106r.30	S	B	3	2	2	13	MIDDLE	0.083333	0	0	0	ycheeo	cho	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkaiin]	erhitzte Form: Index III	internes Feld: [lkaiin] — Kandidat: erhitzte Form: Index III	0	UNRESOLVED	UNRESOLVED	0
G737-O0109	G737-F128	ro	H3	r	o	3	f106r	f106r.34	S	B	3	4	4	9	MIDDLE	0.375000	1	0	0	lpcheo	lpchey	tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotarain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_REFERENCE_FIELD	interner Bezug: [ro]	Ansatz-/Zubereitungsrahmen	interner Bezug: [ro] — Kandidat: Ansatz-/Zubereitungsrahmen	0	UNRESOLVED	UNRESOLVED	0
G737-O0110	G737-F235	lpchey	H4	l	pchey	2	f106r	f106r.34	S	B	3	5	5	9	MIDDLE	0.500000	1	0	0	ro	oporaiin	tcheorsho lkshey lpcheo ro lpchey oporaiin chpchy qopcheody qotarain	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lpchey]	Verweis auf H1-Trockenform-I-Eintrag	internes Feld: [lpchey] — Kandidat: Verweis auf H1-Trockenform-I-Eintrag	0	UNRESOLVED	UNRESOLVED	0
G737-O0111	G737-F111	lkar	H4	l	kar	3	f106r	f106r.35	S	B	3	3	3	5	MIDDLE	0.500000	0	0	0	choky	chdy	okaiin choky lkar chdy lchedy	1	1	EXACT	INTERNAL_PAIR	INTERNAL_FIELD	internes Feld: [lkar]	erhitzte Teil-/Fraktionsstufe I	internes Feld: [lkar] — Kandidat: erhitzte Teil-/Fraktionsstufe I	0	UNRESOLVED	UNRESOLVED	0
