page	locus	section	language	hand	target_occurrences	target_ordinals	target_surfaces	context_or_placement_classes	zl3b_line	v36_token_glosses_de	v37_token_glosses_de	v36_working_translation_de	v37_working_translation_de	v36_unknown_tokens	v37_unknown_tokens	v37_complete
f104r	f104r.45	S	B	3	1	4	s	S_MEDIAL	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	Grad-/Maßwert III | [olcheeo:?] | [l:?] | [s:?] | Menge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III	Grad-/Maßwert III | [olcheeo:?] | [l:?] | Samen-/Saatgutposten | Menge III | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III	Grad-/Maßwert III; [olcheeo:?]; [l:?]; [s:?]; Menge III; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad III	Grad-/Maßwert III; [olcheeo:?]; [l:?]; Samen-/Saatgutposten; Menge III; kalt im Zubereitungsrahmen, Grad II; Drogenfraktion I; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalt im Zubereitungsrahmen, Grad III; kalt im Zubereitungsrahmen, Grad III	3	2	0
f104r	f104r.7	S	B	3	2	5|8	qodain|qodain	NONE|NONE	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	[dchodees:?] | [sheos:?] | Zubereitungsdosis III | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qodain:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qodain:?] | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [okaim:?]	[dchodees:?] | [sheos:?] | Zubereitungsdosis III | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Qualitätsgrad II | heiße Drogenfraktion I im Ansatz | Drogenfraktion I | [okaim:?]	[dchodees:?]; [sheos:?]; Zubereitungsdosis III; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; [qodain:?]; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; [qodain:?]; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; [okaim:?]	[dchodees:?]; [sheos:?]; Zubereitungsdosis III; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Qualitätsgrad II; heiße Drogenfraktion I im Ansatz; Drogenfraktion I; [okaim:?]	5	3	0
f104v	f104v.14	S	B	3	1	4	s	S_MEDIAL	ytedy qokeeo lcheolshedy s aiin cheky daindl	[ytedy:?] | heißer Ansatz, Bindungsstufe II | [lcheolshedy:?] | [s:?] | Menge III | [cheky:?] | [daindl:?]	[ytedy:?] | heißer Ansatz, Bindungsstufe II | [lcheolshedy:?] | Samen-/Saatgutposten | Menge III | [cheky:?] | [daindl:?]	[ytedy:?]; heißer Ansatz, Bindungsstufe II; [lcheolshedy:?]; [s:?]; Menge III; [cheky:?]; [daindl:?]	[ytedy:?]; heißer Ansatz, Bindungsstufe II; [lcheolshedy:?]; Samen-/Saatgutposten; Menge III; [cheky:?]; [daindl:?]	5	4	0
f104v	f104v.17	S	B	3	1	4	s	S_MEDIAL	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	[ycheechy:?] | trocken am Ende des Grades | [cheos:?] | [s:?] | [otkchedy:?] | [cholkchy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kaltes Material | feucht am Ende des Grades, abgeschlossen | Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff	[ycheechy:?] | trocken am Ende des Grades | [cheos:?] | Samen-/Saatgutposten | [otkchedy:?] | [cholkchy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | kaltes Material | feucht am Ende des Grades, abgeschlossen | Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff	[ycheechy:?]; trocken am Ende des Grades; [cheos:?]; [s:?]; [otkchedy:?]; [cholkchy:?]; kalt und trocken am Anfang des Grades, abgeschlossen; kaltes Material; feucht am Ende des Grades, abgeschlossen; Drogenportion; Menge-/Klassenwert II; trockener Drogenstoff	[ycheechy:?]; trocken am Ende des Grades; [cheos:?]; Samen-/Saatgutposten; [otkchedy:?]; [cholkchy:?]; kalt und trocken am Anfang des Grades, abgeschlossen; kaltes Material; feucht am Ende des Grades, abgeschlossen; Drogenportion; Menge-/Klassenwert II; trockener Drogenstoff	5	4	0
f104v	f104v.5	S	B	3	1	4	s	S_MEDIAL	dcheol chdeey oeeodain s airol chedal	[dcheol:?] | [chdeey:?] | [oeeodain:?] | [s:?] | [airol:?] | trockene abgemessene Rohstoffmenge I in der Gradmitte	[dcheol:?] | [chdeey:?] | [oeeodain:?] | Samen-/Saatgutposten | [airol:?] | trockene abgemessene Rohstoffmenge I in der Gradmitte	[dcheol:?]; [chdeey:?]; [oeeodain:?]; [s:?]; [airol:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte	[dcheol:?]; [chdeey:?]; [oeeodain:?]; Samen-/Saatgutposten; [airol:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte	5	4	0
f105r	f105r.12	S	B	3	1	3	dy	DY_MEDIAL	yaiir yteeo dy qoeeody qoeedy kchedy qotchdy otcheey chey teeor ykedy ry	[yaiir:?] | [yteeo:?] | [dy:?] | [qoeeody:?] | [qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades | trocken in der Mitte des Grades | [teeor:?] | [ykedy:?] | rohe Wurzel	[yaiir:?] | [yteeo:?] | Qualitäts-/Wertfeld geschlossen | [qoeeody:?] | [qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades | trocken in der Mitte des Grades | [teeor:?] | [ykedy:?] | rohe Wurzel	[yaiir:?]; [yteeo:?]; [dy:?]; [qoeeody:?]; [qoeedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; kalt-trockener Ansatz am Ende des Grades; trocken in der Mitte des Grades; [teeor:?]; [ykedy:?]; rohe Wurzel	[yaiir:?]; [yteeo:?]; [qoeeody:?]; [qoeedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; kalt-trockener Ansatz am Ende des Grades; trocken in der Mitte des Grades; [teeor:?]; [ykedy:?]; rohe Wurzel	7	6	0
f105r	f105r.18	S	B	3	1	9	cheoty	NONE	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	[sheoy:?] | [oleedy:?] | Grad-/Maßwert III | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | [okeeey:?] | [chdaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheoty:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | trocken am Anfang des Grades, abgeschlossen	[sheoy:?] | [oleedy:?] | Grad-/Maßwert III | Rohstoffklasse I | trocken in der Mitte des Grades, abgeschlossen | [okeeey:?] | [chdaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | trocken angesetzte kalte Zubereitung am Gradanfang | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades | trocken am Anfang des Grades, abgeschlossen	[sheoy:?]; [oleedy:?]; Grad-/Maßwert III; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; [okeeey:?]; [chdaiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [cheoty:?]; kalter Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz am Ende des Grades; trocken am Anfang des Grades, abgeschlossen	[sheoy:?]; [oleedy:?]; Grad-/Maßwert III; Rohstoffklasse I; trocken in der Mitte des Grades, abgeschlossen; [okeeey:?]; [chdaiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; trocken angesetzte kalte Zubereitung am Gradanfang; kalter Ansatz am Ende des Grades, abgeschlossen; kalter Ansatz am Ende des Grades; trocken am Anfang des Grades, abgeschlossen	5	4	0
f105r	f105r.20	S	B	3	1	1	s	S_BOS	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	[s:?] | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | Rohstoffklasse I | [airody:?] | Rohstoffklasse I | [teedar:?] | [dam:?]	Samen-/Saatgutposten | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | Rohstoffklasse I | [airody:?] | Rohstoffklasse I | [teedar:?] | [dam:?]	[s:?]; Menge III; trocken in der Mitte des Grades; [teol:?]; [ykair:?]; Pulver: Teil-/Sortierklasse III; [olkaiin:?]; [olfaiin:?]; [odar:?]; Rohstoffklasse I; [airody:?]; Rohstoffklasse I; [teedar:?]; [dam:?]	Samen-/Saatgutposten:; Menge III; trocken in der Mitte des Grades; [teol:?]; [ykair:?]; Pulver: Teil-/Sortierklasse III; [olkaiin:?]; [olfaiin:?]; [odar:?]; Rohstoffklasse I; [airody:?]; Rohstoffklasse I; [teedar:?]; [dam:?]	9	8	0
f105v	f105v.10	S	B	3	1	11	s	S_MEDIAL	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	[ykeey:?] | heiß am Anfang des Grades | [che:?] | [oiiin:?] | abgemessene Rohstoffmenge I | heiß, Grad III | [okairo:?] | [l:?] | [kair:?] | trocken in der Mitte des Grades, abgeschlossen | [s:?] | [odar:?] | [air:?] | Rohstoffklasse I | Rohstoffportion, Klasse I | [odam:?]	[ykeey:?] | heiß am Anfang des Grades | [che:?] | [oiiin:?] | abgemessene Rohstoffmenge I | heiß, Grad III | [okairo:?] | [l:?] | [kair:?] | trocken in der Mitte des Grades, abgeschlossen | Samen-/Saatgutposten | [odar:?] | [air:?] | Rohstoffklasse I | Rohstoffportion, Klasse I | [odam:?]	[ykeey:?]; heiß am Anfang des Grades; [che:?]; [oiiin:?]; abgemessene Rohstoffmenge I; heiß, Grad III; [okairo:?]; [l:?]; [kair:?]; trocken in der Mitte des Grades, abgeschlossen; [s:?]; [odar:?]; [air:?]; Rohstoffklasse I; Rohstoffportion, Klasse I; [odam:?]	[ykeey:?]; heiß am Anfang des Grades; [che:?]; [oiiin:?]; abgemessene Rohstoffmenge I; heiß, Grad III; [okairo:?]; [l:?]; [kair:?]; trocken in der Mitte des Grades, abgeschlossen; Samen-/Saatgutposten; [odar:?]; [air:?]; Rohstoffklasse I; Rohstoffportion, Klasse I; [odam:?]	10	9	0
f105v	f105v.30	S	B	3	1	10	s	S_MEDIAL	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	[dchedy:?] | trocken am Ende des Grades | heiße Drogenportion | kalt im Zubereitungsrahmen, Grad III | [otair:?] | [otair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad III | Menge III | [s:?] | Menge III | Saatgut in Grundform	[dchedy:?] | trocken am Ende des Grades | heiße Drogenportion | kalt im Zubereitungsrahmen, Grad III | [otair:?] | [otair:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad III | Menge III | Samen-/Saatgutposten | Menge III | Saatgut in Grundform	[dchedy:?]; trocken am Ende des Grades; heiße Drogenportion; kalt im Zubereitungsrahmen, Grad III; [otair:?]; [otair:?]; heißer Ansatz am Ende des Grades, abgeschlossen; heiß, Grad III; Menge III; [s:?]; Menge III; Saatgut in Grundform	[dchedy:?]; trocken am Ende des Grades; heiße Drogenportion; kalt im Zubereitungsrahmen, Grad III; [otair:?]; [otair:?]; heißer Ansatz am Ende des Grades, abgeschlossen; heiß, Grad III; Menge III; Samen-/Saatgutposten; Menge III; Saatgut in Grundform	4	3	0
f105v	f105v.36	S	B	3	1	8	dy	DY_MEDIAL	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	Drogenholz, Typ/Charge III | [sheod:?] | [okeeody:?] | [qoaiin:?] | [ytaiin:?] | [otair:?] | trockene abgemessene Rohstoffmenge I am Gradanfang | [dy:?] | [daim:?] | [chdaiin:?] | [oy:?]	Drogenholz, Typ/Charge III | [sheod:?] | [okeeody:?] | [qoaiin:?] | [ytaiin:?] | [otair:?] | trockene abgemessene Rohstoffmenge I am Gradanfang | Qualitäts-/Wertfeld geschlossen | [daim:?] | [chdaiin:?] | [oy:?]	Drogenholz, Typ/Charge III; [sheod:?]; [okeeody:?]; [qoaiin:?]; [ytaiin:?]; [otair:?]; trockene abgemessene Rohstoffmenge I am Gradanfang; [dy:?]; [daim:?]; [chdaiin:?]; [oy:?]	Drogenholz, Typ/Charge III; [sheod:?]; [okeeody:?]; [qoaiin:?]; [ytaiin:?]; [otair:?]; trockene abgemessene Rohstoffmenge I am Gradanfang; [daim:?]; [chdaiin:?]; [oy:?]	9	8	0
f106r	f106r.28	S	B	3	1	3	lcho	NONE	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lcho:?] | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | [chokaiin:?] | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [raralchl:?]	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz aus Drogenholz | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | [chokaiin:?] | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [raralchl:?]	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [lcho:?]; trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; [chokaiin:?]; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [raralchl:?]	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz aus Drogenholz; trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; [chokaiin:?]; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [raralchl:?]	3	2	0
f106v	f106v.7	S	B	3	1	3	dy	DY_MEDIAL	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror	[soy:?] | [shealsho:?] | [dy:?] | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	[soy:?] | [shealsho:?] | Qualitäts-/Wertfeld geschlossen | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | Rohstoffklasse II | abgemessene Rohstoffmenge I | abgemessene Fraktion I | [loror:?]	[soy:?]; [shealsho:?]; [dy:?]; trocken, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; feucht-heißer Ansatz, Grad III; kalt, Grad III; [chodar:?]; Rohstoffklasse II; abgemessene Rohstoffmenge I; abgemessene Fraktion I; [loror:?]	[soy:?]; [shealsho:?]; trocken, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; feucht-heißer Ansatz, Grad III; kalt, Grad III; [chodar:?]; Rohstoffklasse II; abgemessene Rohstoffmenge I; abgemessene Fraktion I; [loror:?]	5	4	0
f107r	f107r.19	S	B	3	1	8	dy	DY_MEDIAL	oaiin ol rar sheey ylar aiin cholal dy cheeody okeeey cheodaiin aldy	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelfraktion I | feucht am Ende des Grades | [ylar:?] | Menge III | [cholal:?] | [dy:?] | [cheeody:?] | [okeeey:?] | [cheodaiin:?] | Rohstoffklasse I, abgeschlossen	Ansatzmenge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzelfraktion I | feucht am Ende des Grades | [ylar:?] | Menge III | [cholal:?] | Qualitäts-/Wertfeld geschlossen | [cheeody:?] | [okeeey:?] | [cheodaiin:?] | Rohstoffklasse I, abgeschlossen	Ansatzmenge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzelfraktion I; feucht am Ende des Grades; [ylar:?]; Menge III; [cholal:?]; [dy:?]; [cheeody:?]; [okeeey:?]; [cheodaiin:?]; Rohstoffklasse I, abgeschlossen	Ansatzmenge III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzelfraktion I; feucht am Ende des Grades; [ylar:?]; Menge III; [cholal:?]; [cheeody:?]; [okeeey:?]; [cheodaiin:?]; Rohstoffklasse I, abgeschlossen	6	5	0
f107v	f107v.49	S	B	3	1	7	dy	DY_MEDIAL	ycheosaiin oekey chey qokeey y cheey dy qoy	[ycheosaiin:?] | [oekey:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | hierzu: | trocken am Ende des Grades | [dy:?] | [qoy:?]	[ycheosaiin:?] | [oekey:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | hierzu: | trocken am Ende des Grades | Qualitäts-/Wertfeld geschlossen | [qoy:?]	[ycheosaiin:?]; [oekey:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; hierzu: trocken am Ende des Grades; [dy:?]; [qoy:?]	[ycheosaiin:?]; [oekey:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; hierzu: trocken am Ende des Grades; [qoy:?]	4	3	0
f108v	f108v.18	S	B	3	1	13	s	S_MEDIAL	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	heißer Ansatz am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heißer Ansatz in der Mitte des Grades | [cheykedy:?] | [qoeedy:?] | [lo:?] | Wurzelfraktion II | trocken am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | [s:?] | Menge III | [am:?]	heißer Ansatz am Ende des Grades | [l:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | heißer Ansatz in der Mitte des Grades | [cheykedy:?] | [qoeedy:?] | [lo:?] | Wurzelfraktion II | trocken am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [l:?] | Samen-/Saatgutposten | Menge III | [am:?]	heißer Ansatz am Ende des Grades; [l:?]; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; heißer Ansatz in der Mitte des Grades; [cheykedy:?]; [qoeedy:?]; [lo:?]; Wurzelfraktion II; trocken am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [l:?]; [s:?]; Menge III; [am:?]	heißer Ansatz am Ende des Grades; [l:?]; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; heißer Ansatz in der Mitte des Grades; [cheykedy:?]; [qoeedy:?]; [lo:?]; Wurzelfraktion II; trocken am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [l:?]; Samen-/Saatgutposten; Menge III; [am:?]	7	6	0
f10r	f10r.3	H	A	1	2	10|11	dy|dy	DY_MEDIAL|DY_EOS	qotor o tchy daiin chocthy qotchy chol or yty dy dy	kalte Drogenportion | [o:?] | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Drogenportion | [yty:?] | [dy:?] | [dy:?]	kalte Drogenportion | [o:?] | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Drogenportion | [yty:?] | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen	kalte Drogenportion; [o:?]; kalt und trocken am Anfang des Grades; Grad-/Maßwert III; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; Drogenportion; [yty:?]; [dy:?]; [dy:?]	kalte Drogenportion; [o:?]; kalt und trocken am Anfang des Grades; Grad-/Maßwert III; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; Drogenportion; [yty:?].	4	2	0
f10r	f10r.6	H	A	1	1	6	dy	DY_MEDIAL	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	[ycheor:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | [qoctholy:?] | [dy:?] | trocken am Anfang des Grades | kalt, Grad III | feucht am Anfang des Grades	[ycheor:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | [qoctholy:?] | Qualitäts-/Wertfeld geschlossen | trocken am Anfang des Grades | kalt, Grad III | feucht am Anfang des Grades	[ycheor:?]; CTH-Drogenmaterial; Pflanzen-/Reproduktionsteil; Blatt-/Krautgut, Menge/Klasse III; [qoctholy:?]; [dy:?]; trocken am Anfang des Grades; kalt, Grad III; feucht am Anfang des Grades	[ycheor:?]; CTH-Drogenmaterial; Pflanzen-/Reproduktionsteil; Blatt-/Krautgut, Menge/Klasse III; [qoctholy:?]; trocken am Anfang des Grades; kalt, Grad III; feucht am Anfang des Grades	3	2	0
f10r	f10r.9	H	A	1	1	6	dy	DY_MEDIAL	oykchor shor chor chy kaiiin dy chodaiin	[oykchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | heiß, Grad IV | [dy:?] | [chodaiin:?]	[oykchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | heiß, Grad IV | Qualitäts-/Wertfeld geschlossen | [chodaiin:?]	[oykchor:?]; Blüten-/Fruchtstand; reproduktiver Teil; Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; heiß, Grad IV; [dy:?]; [chodaiin:?]	[oykchor:?]; Blüten-/Fruchtstand; reproduktiver Teil; Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; heiß, Grad IV; [chodaiin:?]	3	2	0
