unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U432	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.67	A1:G149	A1_RIGHT_PHASE_STATION_04	okodar	Radstelle A1_RIGHT_PHASE_STATION_04: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U433	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.68	A1:G150	A1_RIGHT_PHASE_STATION_05	oepchod	Radstelle A1_RIGHT_PHASE_STATION_05: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oepc/d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U434	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.69	A1:G151	A1_RIGHT_PHASE_STATION_06	s	A1_RIGHT_PHASE_STATION_06: Nebenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U435	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.69	A1:G152	A1_RIGHT_PHASE_STATION_06	ay	A1_RIGHT_PHASE_STATION_06: aktueller Hauptwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U436	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.70	A1:G153	A1_RIGHT_PHASE_STATION_07	osar	Radstelle A1_RIGHT_PHASE_STATION_07: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest os.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U437	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.71	A1:G154	A1_RIGHT_PHASE_STATION_08	oran	Radstelle A1_RIGHT_PHASE_STATION_08: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest an.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U438	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G178	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	yshey	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: abgelesener oder freigegebener Wert; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U439	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G179	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest q/ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U440	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G180	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	cheos	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: sekundärer Ablesewert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U441	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G181	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	oeeos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: lange oder volle Diagrammstufe; lokaler Namensrest o/os.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U442	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G182	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qockhy	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest qo/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U443	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G183	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	chos	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U444	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G184	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	aiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U445	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G185	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	okeeody	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U446	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G186	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	qokoaiin	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest q/o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U447	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G187	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	odain	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest od.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U448	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G188	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ar	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U449	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G189	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	air	Legendenstelle A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: Himmels-, Ring- oder Zeigerlauf.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U450	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.74	A1:G190	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	ay	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED: aktueller Hauptwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U451	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G001	A2_LEFT_PANEL_HEADER	shokchy	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest s/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U452	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G002	A2_LEFT_PANEL_HEADER	chteey	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U453	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G003	A2_LEFT_PANEL_HEADER	choteey	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U454	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G004	A2_LEFT_PANEL_HEADER	cphol	Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U455	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G005	A2_LEFT_PANEL_HEADER	cheor	Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U456	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G006	A2_LEFT_PANEL_HEADER	opcheeol	Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U457	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G007	A2_LEFT_PANEL_HEADER	otor	Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U458	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G008	A2_LEFT_PANEL_HEADER	choctheeey	Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U459	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.1	A2:G009	A2_LEFT_PANEL_HEADER	okchoal	Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U460	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G010	A2_MIDDLE_PANEL_HEADER	tochso	A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U461	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G011	A2_MIDDLE_PANEL_HEADER	otchl	Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U462	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G012	A2_MIDDLE_PANEL_HEADER	qokeeedy	Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U463	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G013	A2_MIDDLE_PANEL_HEADER	cheey	Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U464	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G014	A2_MIDDLE_PANEL_HEADER	cheeteey	Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U465	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G015	A2_MIDDLE_PANEL_HEADER	yteody	A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U466	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G016	A2_MIDDLE_PANEL_HEADER	chpor	Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U467	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G017	A2_MIDDLE_PANEL_HEADER	cheokorchey	Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U468	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.2	A2:G018	A2_MIDDLE_PANEL_HEADER	chod	Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U469	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G019	A2_RIGHT_PANEL_HEADER	ykor	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U470	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G020	A2_RIGHT_PANEL_HEADER	shey	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U471	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G021	A2_RIGHT_PANEL_HEADER	qocheey	Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U472	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G022	A2_RIGHT_PANEL_HEADER	chokal	Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U473	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G023	A2_RIGHT_PANEL_HEADER	okeey	Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U474	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G024	A2_RIGHT_PANEL_HEADER	ror	Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U475	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G025	A2_RIGHT_PANEL_HEADER	eckhear	Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U476	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.3	A2:G026	A2_RIGHT_PANEL_HEADER	daram	Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U477	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.4	A2:G027	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U478	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.4	A2:G028	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U479	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.5	A2:G029	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U480	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.6	A2:G030	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U481	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.7	A2:G031	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U482	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.9	A2:G033	A2_STAR_STATION_01	odchecthy	A2_STAR_STATION_01: feste abgeleitete Bedingung.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U483	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.10	A2:G034	A2_STAR_STATION_02	otcheody	Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U484	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.11	A2:G035	A2_STAR_STATION_03	okoaly	Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U485	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.12	A2:G036	A2_STAR_STATION_04	chocfhy	Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U486	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.13	A2:G037	A2_STAR_STATION_05	octhey	A2_STAR_STATION_05: ausgewählte Grundbedingung.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U487	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.14	A2:G038	A2_STAR_STATION_06	otshey	Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U488	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.15	A2:G039	A2_STAR_STATION_07	otydy	Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U489	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.16	A2:G040	A2_STAR_STATION_08	okear	Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U490	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.17	A2:G041	A2_STAR_STATION_09	cphocthy	Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U491	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.18	A2:G042	A2_STAR_STATION_10	ytchody	Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U492	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.19	A2:G043	A2_STAR_STATION_11	otys	Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U493	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.20	A2:G044	A2_STAR_STATION_12	olor	Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U494	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.21	A2:G045	A2_STAR_STATION_13	ockhy	Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U495	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.22	A2:G046	A2_STAR_STATION_14	ofcheor	Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U496	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.23	A2:G047	A2_STAR_STATION_15	otchdy	Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U497	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.24	A2:G048	A2_STAR_STATION_16	otykchs	Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U498	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.25	A2:G049	A2_STAR_STATION_17	otol	Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U499	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.26	A2:G050	A2_STAR_STATION_18	otor	Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U500	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.27	A2:G051	A2_STAR_STATION_19	oiinar	Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U501	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.28	A2:G052	A2_STAR_STATION_20	okoldy	Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U502	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.29	A2:G053	A2_STAR_STATION_21	ykchdy	Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U503	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.30	A2:G054	A2_STAR_STATION_22	oeeody	Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U504	J2_CLEAR_EXTRACT_STATIONS	OPTIONAL_WHEN_MENU	f68r1	f68r1.31	A2:G055	A2_STAR_STATION_23	ocphy	A2_STAR_STATION_23: Grundauswahl.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
