unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P01:RAW_PAIRED:G807-P0231	G807-P01	RAW_PAIRED	cheol	otal	G807-P0231	f76r	f76r	T	B	2	1	cheol	255	29	7	254	141	aiin=2|ain=7|al=4|alchdy=1|alolor=1|ar=2|as=1|chcfhdy=1|chckh=1|chckheed=1|chckhy=3|chcphdy=1|chcphedy=1|chcphy=1|chdam=1|chdy=1|checkhy=1|chedain=1|chedy=11|cheedy=1|chekain=1|chekair=1|cheolchey=1|cheor=1|chep=1|chepy=1|ches=1|chey=8|chkorol=1|chol=1|chorshedy=1|chy=1|cthar=1|d=1|dain=2|dalaiin=1|dalshedy=1|daly=1|dar=5|darchey=1|dcheedy=1|dshedy=2|dy=1|k=1|kain=1|ky=1|l=3|laiin=1|lchar=1|lchedy=5|lchey=2|lkain=2|lkar=1|lkedy=1|lkeedy=1|lklchey=1|llaiir=1|lor=1|lshcthy=1|lshedy=1|o=1|okain=4|okar=2|okeed=1|okeedal=1|okees=2|okeey=2|okey=1|olaiin=1|olain=2|olchy=1|oldy=1|oleeed=1|olkeey=1|olky=1|ollchy=1|olsheol=1|oly=2|opchdy=1|opshdy=1|opshey=1|or=3|ot=1|otchy=1|otedyl=1|oteey=1|otey=1|potchokor=1|q=1|qeeey=1|qo=3|qoaiin=1|qofshy=1|qokaiin=1|qokain=3|qokal=2|qokaldy=1|qokaloro=1|qokar=3|qokchdy=1|qokchsdy=1|qoked=2|qokedy=4|qokeedy=3|qokeeo=1|qokeey=7|qokeor=1|qokey=5|qol=2|qolain=1|qolair=1|qolal=1|qolchedy=2|qolchey=2|qoloin=1|qolp=1|qoolkal=1|qopchedy=1|qotain=2|qotaly=1|qotddyar=1|qotes=1|qotey=1|r=2|rol=1|s=3|sain=4|shckhy=3|shcthy=2|sheals=1|shecthy=1|shed=1|shedal=1|shedy=16|sheedy=2|sheeky=1|sheey=1|shey=5|shlches=1|solchedy=1|y=4	1	1	0
G807-P01:RAW_PAIRED:G807-P0233	G807-P01	RAW_PAIRED	cheol	otal	G807-P0233	f76r	f76r	T	B	2	0	otal	56	5	5	56	42	aiin=1|al=1|as=1|chckhy=2|chedy=3|dain=2|kar=1|l=1|lchedy=1|lkar=1|lkeedy=1|loral=1|oin=1|okain=2|okar=1|okedor=1|okedy=2|okeedy=1|oky=3|olaiin=1|olain=1|olchdar=1|or=2|otarain=1|otedy=2|oteedy=1|qo=1|qochy=1|qockhey=1|qokaiin=1|qokal=1|qoky=1|saiin=2|sain=1|shckhy=1|shear=1|shedy=2|sheey=3|shey=1|shol=1|y=1|ytain=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0239	G807-P01	RAW_PAIRED	cheol	otal	G807-P0239	f76v	f76v	B	B	2	1	cheol	18	2	4	18	17	alchedy=1|chedy=1|cphey=1|lchedy=1|lshedy=1|okeedy=1|olor=1|opcheey=1|otary=1|oty=1|qokeedy=1|qoky=1|qotain=1|saiin=2|sakaiin=1|tolchedy=1|ychees=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0242	G807-P01	RAW_PAIRED	cheol	otal	G807-P0242	f77r	f77r	B	B	2	1	cheol	71	10	6	71	50	chckhey=1|chckhy=1|chcthy=1|chealy=1|checkhy=1|chedaiin=1|chedy=4|cheedy=1|cheeky=1|cheety=1|cheey=1|chey=1|daiin=1|dal=1|daror=1|dy=1|iin=1|keedy=1|lchedy=2|lol=1|lom=1|oiiiin=1|okaiin=2|olcheedy=1|olchey=1|otedy=1|qokaiin=6|qokain=5|qokal=1|qokaly=1|qokar=1|qokeedy=2|qokeey=1|qol=1|qolchedy=1|qolkain=1|qotary=1|qotedy=3|qoteedy=2|qoteeedy=1|qotey=1|raiin=1|sa=1|sar=2|shedar=1|shedy=3|sheedy=1|solchedy=1|solkeey=1|teeolain=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0243	G807-P01	RAW_PAIRED	cheol	otal	G807-P0243	f77r	f77r	B	B	2	1	cheol	42	6	5	42	35	aiin=1|al=1|chcphey=1|cheedy=1|cheey=2|dal=1|dalo=2|dary=1|dy=1|laiin=1|loly=1|lsheey=1|ltaiin=1|olaiin=1|oloky=1|pol=1|qepchedy=1|qoeedy=1|qokaiin=1|qokear=1|qokeedy=3|qokeey=1|qol=3|qotedy=1|qykaiin=1|s=1|saiisol=1|sal=1|sheckhey=1|shedy=2|sheedy=1|sheey=1|sodar=1|tain=1|ysheey=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0244	G807-P01	RAW_PAIRED	cheol	otal	G807-P0244	f77v	f77v	B	B	2	1	cheol	80	8	6	79	54	alain=1|ar=1|chdy=2|checkhy=1|chedy=5|cheey=1|chs=1|dal=4|dar=2|darcheedal=1|dol=1|dsheedal=1|kaiin=1|lchey=1|lol=1|lshedy=2|odal=1|okedy=1|olchey=1|olchy=1|olshedy=1|or=1|qedy=1|qeedeey=1|qeedy=1|qetedy=1|qockhy=1|qodykey=1|qokal=3|qokedy=3|qokeedy=3|qokeeey=1|qokey=1|qol=3|qolky=1|qolsheedy=1|qopshedy=1|qotedy=2|qotol=1|qy=1|rar=1|rr=1|rsheedy=1|sal=1|shdal=1|shedy=6|sheol=2|shey=1|sor=1|taiiin=1|tchedar=1|teedy=1|ycheedy=1|yry=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0247	G807-P01	RAW_PAIRED	cheol	otal	G807-P0247	f78r	f78r	B	B	2	0	otal	113	18	6	113	81	aiin=1|ain=1|aldy=1|am=1|anl=1|ar=1|chckhal=1|chckhd=1|chckhdy=1|chedy=3|cheeky=1|cheky=1|ches=1|chl=1|daiil=1|daiin=2|dal=2|dalshdy=1|dam=1|dar=1|dchckhedy=1|dol=1|dshedy=1|dy=1|kar=1|kary=1|kedy=2|keedy=1|keol=1|l=1|lchedy=1|lokedy=1|lorain=1|lr=1|o=1|okain=1|okar=1|okedy=1|okeed=1|okeedy=3|olkain=1|olkchdy=1|olkedy=2|olkeey=1|olol=1|or=3|otar=1|otedy=1|otey=1|pchey=1|qckhedy=1|qeedar=1|qokain=6|qokal=1|qokchdy=1|qokedy=11|qokeedy=2|qokeey=1|qoky=2|qokychdy=1|qotedy=1|qoteedy=1|raiin=1|roiin=1|s=1|sain=1|schedy=1|shckhedy=1|shedy=5|sheety=1|sheor=1|shey=1|soiin=1|sokeedy=1|sokol=1|sol=2|tchdoltdy=1|tchedy=1|y=1|yched=1|ykedy=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0252	G807-P01	RAW_PAIRED	cheol	otal	G807-P0252	f79r	f79r	B	B	2	0	otal	23	3	4	23	22	cheor=1|choty=1|ldain=1|okol=1|otechys=1|psheedy=1|qokain=1|qokal=1|qokam=1|qokar=1|qokchy=1|qokshedy=1|qolchey=1|qotaiin=1|qotchey=1|qotey=1|qoty=1|saiin=1|sal=1|shedy=2|sheeol=1|sheol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0253	G807-P01	RAW_PAIRED	cheol	otal	G807-P0253	f79r	f79r	B	B	2	0	otal	18	2	4	18	17	chear=1|chedar=1|cheey=1|chol=1|oly=1|oral=1|oy=1|qokain=1|sain=1|scthey=1|shal=1|shey=1|sheyky=1|shoty=1|sol=1|tal=1|y=2	1	1	0
G807-P01:RAW_PAIRED:G807-P0258	G807-P01	RAW_PAIRED	cheol	otal	G807-P0258	f79r	f79r	B	B	2	1	cheol	13	2	3	13	13	aiin=1|aran=1|chedy=1|cheedy=1|cheory=1|dar=1|lkchedy=1|ody=1|okain=1|okaio=1|okeey=1|oly=1|sain=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0267	G807-P01	RAW_PAIRED	cheol	otal	G807-P0267	f80r	f80r	B	B	2	0	otal	35	4	5	35	30	ary=1|chcthy=1|checthy=1|chedy=1|chey=1|chty=1|dainol=1|dal=1|dar=1|dshedy=1|korchy=1|okaiin=1|okalol=1|okaly=1|okchey=1|olkolshedy=1|oly=1|pcheolkal=1|qokain=2|qokal=4|qokeedy=1|qoky=1|qol=1|qotey=1|qoty=1|rchedy=1|shedy=2|sheey=1|shey=1|sol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0269	G807-P01	RAW_PAIRED	cheol	otal	G807-P0269	f80r	f80r	B	B	2	0	otal	37	5	5	37	29	checkhy=1|checthy=1|chedy=2|cheey=1|cheky=1|daly=1|lolom=1|lor=1|lteey=1|ly=1|okain=2|olkain=1|opchey=1|orol=1|qokain=4|qokan=1|qokar=1|qokedy=1|qokeey=1|qokolkain=1|qotain=2|s=1|shckhy=1|shcthy=1|sheckhy=2|shedy=2|shepchy=1|sor=1|torolshsdy=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0270	G807-P01	RAW_PAIRED	cheol	otal	G807-P0270	f80r	f80r	B	B	2	1	cheol	28	3	4	28	25	cheey=3|chey=1|efaloir=1|kaiin=1|lkaiin=1|loiin=1|lol=1|okaiiin=1|okaiin=1|okain=1|okainy=1|olkeey=1|polchy=1|qokaiin=1|qokal=1|qotl=1|ram=1|saiin=1|sal=1|sheoky=1|sheor=1|shety=2|shy=1|tchey=1|ylor=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0271	G807-P01	RAW_PAIRED	cheol	otal	G807-P0271	f80v	f80v	B	B	2	0	otal	30	4	4	30	25	chcthy=1|chedy=2|dolfchedy=1|kain=1|kedy=1|otaiin=1|otey=1|pchedy=1|pcheol=1|qokaiin=2|qokain=1|qokar=1|qokedy=2|qokeedy=1|qol=3|qolchedy=1|qoly=1|qotedy=1|qotolfchedy=1|roly=1|schedy=1|shedy=1|sheeky=1|shey=1|tcheol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0279	G807-P01	RAW_PAIRED	cheol	otal	G807-P0279	f81r	f81r	B	B	2	1	cheol	44	8	5	44	41	ain=1|arol=1|chcphey=1|chcthy=1|chedy=1|cheey=1|chetyry=1|chol=1|dain=1|dchol=1|dshees=1|ly=1|oeeedy=1|ofshdy=1|okain=2|olkedy=1|olpchedy=1|olsheol=1|oltedy=1|oly=2|opchedy=1|or=1|otedy=1|oteey=1|otey=1|oty=1|pchedy=1|polchoy=1|qokechedy=1|qokedy=1|qokeedy=1|qokeey=1|qol=1|qolsheedy=1|qotain=1|qotedy=2|qoteesy=1|qotey=1|sheckhedy=1|shedy=1|shol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0280	G807-P01	RAW_PAIRED	cheol	otal	G807-P0280	f81r	f81r	B	B	2	1	cheol	51	8	5	51	43	chedy=4|chey=3|daly=1|dol=1|dshedy=1|lchey=1|lchl=1|lol=1|odaiin=1|okain=1|olam=1|olkedy=1|olkeey=1|olpchedy=1|olshey=1|opol=1|oraisy=1|oteey=1|oteol=1|otey=2|pchedy=1|polchdy=1|qcthdys=1|qokal=1|qokar=1|qokchedy=1|qokedy=2|qokeey=1|qokesdy=1|qokey=1|qokor=1|qol=2|qopchedy=1|qopchol=1|qoteedy=1|rain=1|sheckhy=1|shedy=1|sheedy=1|sheor=1|soiin=1|sol=1|taiin=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0281	G807-P01	RAW_PAIRED	cheol	otal	G807-P0281	f81v	f81v	B	B	2	1	cheol	35	4	5	35	30	chckhy=1|chdy=1|checkhy=1|cphedy=1|daiidy=1|daiin=5|dalal=1|dkain=1|dykain=1|kaiin=1|kar=1|okaiin=1|okar=1|okedy=1|okeedy=1|okeey=1|olchey=1|oldy=2|olkeedy=1|olor=1|or=1|otain=1|qoky=1|qolkeedy=1|saiin=1|shedy=1|sheedy=1|shek=1|yar=1|ykol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0285	G807-P01	RAW_PAIRED	cheol	otal	G807-P0285	f82r	f82r	B	B	2	1	cheol	102	11	6	102	73	aiin=1|chckhey=1|chcthey=1|cheal=1|chedy=1|cheey=2|cheoky=1|cheor=1|ches=1|chey=4|cphal=1|d=1|daiin=3|dal=1|daldy=1|dol=1|keeedy=2|lar=2|lcheckhy=1|lchedar=1|lchedy=4|lcheedy=1|lcheey=1|lchey=1|lkaiin=1|lkedy=1|lkeey=1|lochedy=1|lr=1|lshed=1|okey=1|oky=1|oly=1|oteey=1|pchedy=1|posalshy=1|qcthey=1|qockhey=1|qoesedy=1|qokaiin=4|qokedy=1|qokeedy=6|qokeeedy=1|qokeeey=1|qokeey=4|qokeoy=1|qokoiin=1|qol=2|qoly=1|qotaiin=1|qotedy=1|qoteedy=1|qoteeol=1|qoty=2|raiin=2|rain=1|rasy=1|rchedy=1|rsheal=1|rshedy=1|ry=1|sal=1|salshey=1|shckhey=1|shedaiin=1|shedy=3|sheeal=1|sheedy=1|sheey=3|sheol=1|taiin=1|tshey=1|ydy=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0291	G807-P01	RAW_PAIRED	cheol	otal	G807-P0291	f82v	f82v	B	B	2	0	otal	41	5	5	41	38	alchey=1|ay=1|chckhy=1|cheky=1|chey=1|chol=1|dalchckhy=1|daltedy=1|kchey=1|okain=1|olkain=3|olkeeyr=1|olkol=1|olor=1|opchedy=1|oral=1|otaiin=1|pcheol=1|qfol=1|qody=1|qokaiin=2|qokain=1|qokar=1|qokchey=1|qokeedy=1|qolkeey=1|qotar=1|r=1|rcheald=1|saiin=1|shar=1|shedy=1|sheecthey=1|shey=1|sholdy=1|shty=1|sol=1|yckhey=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0293	G807-P01	RAW_PAIRED	cheol	otal	G807-P0293	f83r	f83r	B	B	2	0	otal	75	8	6	75	63	aiin=2|altedy=1|chealror=1|checphedy=1|checthy=1|chedy=1|cheeb=1|cheedar=1|chey=1|chkain=1|chky=1|chldaiin=1|cthal=1|dain=1|dal=2|dalchdy=1|dcheokedy=1|lal=1|lchcphedy=1|lchedy=3|ldar=1|lkeed=1|lo=1|lsheedy=1|okair=1|olkeey=1|ols=1|pchor=1|qedy=1|qokaiin=2|qokain=1|qokchdy=2|qokchedy=1|qokedy=3|qokeedy=1|qokshedy=1|qopshdy=1|qopy=1|qotchedy=1|r=1|rchs=1|s=2|saiin=1|sair=1|salcheol=1|sam=1|schety=1|shckhey=1|shcthey=1|shcthy=2|shechy=1|shecthy=1|shedal=1|shedkedy=1|shedy=3|sheedy=1|skal=1|sor=1|sy=1|tal=1|tar=1|tchedy=1|ytaiin=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0295	G807-P01	RAW_PAIRED	cheol	otal	G807-P0295	f83r	f83r	B	B	2	0	otal	27	5	4	27	22	chedy=1|cheeky=1|cheey=1|dain=1|kesd=1|okeedy=1|oldy=2|otchey=1|qody=1|qokedy=1|qokeedy=2|qokeey=1|qoky=2|qokylddy=1|s=1|saii=1|saiin=1|salchedy=1|shckhedy=2|shedy=2|sheey=1|tol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0296	G807-P01	RAW_PAIRED	cheol	otal	G807-P0296	f83r	f83r	B	B	2	1	cheol	42	10	5	42	39	aiin=2|chckhal=1|chdy=1|chedaiin=1|cheky=1|chey=1|dairydy=1|dal=1|dolshed=1|kain=1|lchedy=2|ldy=1|lshedy=1|okain=1|okeedy=1|okeeol=1|olchedy=1|or=1|qockhey=1|qokain=1|qokchy=1|qokey=1|qoky=1|qolkain=1|qotchedy=1|s=1|saiin=1|sain=1|shedy=1|sheekchy=1|shey=2|shky=1|shy=1|skar=1|solchedy=1|solkey=1|sor=1|sy=1|techedy=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0300	G807-P01	RAW_PAIRED	cheol	otal	G807-P0300	f83v	f83v	B	B	2	1	cheol	58	6	5	56	43	al=1|chear=1|checkhdy=1|checkhy=1|chedy=2|cheeal=1|cheedy=1|cheey=1|daiin=2|dal=1|lldar=1|lsheg=1|okaiin=2|okchdy=1|olal=1|olcheey=1|olkar=1|olkeedy=1|pchedar=1|qoal=1|qoeeo=1|qokaiin=2|qokain=2|qokal=3|qokar=1|qokay=1|qokear=1|qokedy=1|qokeedy=5|qokeey=2|qoky=1|qolchedy=1|qolkeedy=1|qolteedy=1|s=1|saiin=1|sar=1|shckhy=1|sheckhey=1|shedal=2|shedy=1|sheedy=1|sheol=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0302	G807-P01	RAW_PAIRED	cheol	otal	G807-P0302	f85r1	f85r	T	B	2	1	cheol	43	4	5	42	38	aiin=1|ar=1|chckhdy=1|cheey=1|chekchy=1|daiin=1|dchefoey=1|dol=1|doltshdy=1|dshedy=1|kchedy=1|kedy=1|odeedaiin=1|okchedy=1|okchy=1|okshd=1|olkeedy=1|ols=1|olshedy=2|oraiin=1|otar=1|otchdy=2|otedy=2|pdsheody=1|qocthdy=1|qodaiin=1|qokechy=1|qokeedy=1|sair=1|shdol=1|shedy=1|shey=2|sodair=1|soeeedy=1|tchedy=1|tdam=1|tedy=1|yoiin=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0321	G807-P01	RAW_PAIRED	cheol	otal	G807-P0321	f86v5	f86v	T	B	2	0	otal	40	4	5	39	36	aiin=1|am=1|araiiin=1|chdy=1|cheoky=1|chepy=1|choky=1|dar=1|fyshey=1|lfchy=1|ltedy=1|o=1|okeeey=1|oky=1|olkar=1|olkeedy=1|opy=2|otaiin=1|otain=1|oteeodail=1|pshdal=1|qokar=1|qotaiin=1|qoty=2|raiin=1|shdam=1|shedy=1|sheeey=1|sheody=1|sheokaiin=1|shety=1|ypar=1|ypchesy=1|ytaiin=2|ytar=1|ytor=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0322	G807-P01	RAW_PAIRED	cheol	otal	G807-P0322	f86v5	f86v	T	B	2	0	otal	31	3	4	30	30	aiin=1|ar=1|chdy=1|chor=1|fchcfhy=1|kar=1|kshdy=1|octhal=1|olkal=1|opchey=1|opor=1|or=1|otar=1|otol=1|otshey=1|pdaiin=1|qokar=1|qopcheey=1|qopor=1|qoteedy=1|shckhy=1|shdar=1|shedy=1|shey=1|shor=1|tarcheeg=1|tor=1|ykaiin=1|ykar=1|ytam=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0323	G807-P01	RAW_PAIRED	cheol	otal	G807-P0323	f86v5	f86v	T	B	2	0	otal	30	3	4	30	26	acthy=1|aiiin=1|aiin=1|air=1|al=3|amod=1|ar=2|cheey=1|daiin=1|dalkalytam=1|dcheytain=1|kaiin=1|lfar=1|ody=1|otshs=1|poraiiidy=1|qoar=1|qoka=1|qokeeey=1|qopchesy=1|qotaiin=1|sheody=1|shey=1|tair=1|ykalkain=1|ykar=2	1	1	0
G807-P01:RAW_PAIRED:G807-P0324	G807-P01	RAW_PAIRED	cheol	otal	G807-P0324	f86v5	f86v	T	B	2	0	otal	57	6	5	57	47	aiin=5|al=1|alosheey=1|ar=2|cheey=1|chey=1|chod=1|chokar=1|daiin=1|kain=1|lkaiin=1|lkesy=1|lkey=1|oar=1|ody=2|oeey=1|okaiin=1|okain=1|okol=1|olkchdy=1|or=2|os=1|otain=1|otcho=1|otodaiin=1|oty=2|poldaiin=1|qoeey=1|qokar=1|qokees=1|qotar=1|qotey=1|sair=1|shckhy=1|shea=1|sheol=1|shoky=1|teodkaiin=1|teraiin=1|ycheeytydaiin=1|ykaiin=2|ykal=1|ykeeo=1|ykeey=1|ytaiin=1|ytedy=1|yteey=2	1	1	0
G807-P01:RAW_PAIRED:G807-P0325	G807-P01	RAW_PAIRED	cheol	otal	G807-P0325	f86v5	f86v	T	B	2	0	otal	77	8	6	76	66	a=1|aiin=1|aiir=1|al=1|ar=2|aral=1|chedy=1|chody=1|chol=1|dam=2|dar=1|dy=2|kaiin=1|kar=1|lchody=1|o=1|ocfhdy=1|octhy=1|odaiin=2|odar=1|oeees=1|oky=1|olkey=1|olpshy=1|oltal=1|or=1|otar=1|otoloty=1|pchor=1|pchykar=1|pochor=1|pshody=1|qodaiin=1|qokal=1|qokar=1|qokeeey=1|qopchy=1|qoteey=1|qoteody=1|qoty=1|shey=2|shoar=1|shody=4|sol=1|tal=1|tar=2|tchey=1|teo=1|tey=1|tol=1|ykar=1|ykeeshy=1|ykeshy=1|ypchor=1|ysheoar=1|ytaiin=1|ytain=1|ytar=1|ytarar=1|ytchdy=1|ytchey=1|ytchy=1|ytdar=1|ytedy=1|yteody=1|ytody=2	1	1	0
G807-P01:RAW_PAIRED:G807-P0326	G807-P01	RAW_PAIRED	cheol	otal	G807-P0326	f86v6	f86v	T	B	2	1	cheol	83	8	6	82	67	aiin=1|ar=3|arody=1|chcphar=1|chdal=3|chdy=1|chear=1|chedy=3|cheeaiin=1|ches=1|chody=1|chol=1|chor=1|daiin=2|dalor=1|dar=1|keear=1|lchdol=1|ldaly=1|lol=1|ltchedy=1|o=1|odaiin=2|ofy=1|okar=1|olaiin=1|olkaiin=1|olkar=1|olkeedy=1|olkeey=1|olkeshar=1|opchey=1|opory=1|or=5|orairody=1|otaiin=1|otar=1|otedalol=1|otshey=1|pcheypchdar=1|qckhy=1|qodar=1|qokaiin=1|qokal=1|qokar=2|qokchdy=1|qokeor=1|qoko=1|qolchy=1|qopy=1|qotain=1|qotar=1|qotchdaiin=1|sair=1|sarar=1|sheeeb=1|sheol=2|soldam=1|taiky=1|tar=1|y=1|ykaiin=2|ykairolky=1|ykchedy=1|ykeealor=1|ytar=1|yteedy=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0327	G807-P01	RAW_PAIRED	cheol	otal	G807-P0327	f86v6	f86v	T	B	2	0	otal	39	4	5	38	34	aiiin=2|aiin=1|alkar=1|am=1|ar=1|aroiiin=1|chey=1|cholfchy=1|cholkar=1|cpholkaiin=1|dar=1|okaiin=2|olain=1|oly=1|opchdy=1|opchedy=1|opoly=1|or=2|otain=1|par=1|pchecfhey=1|pol=1|qckhear=1|qokaiin=2|qokain=1|qokar=1|qopaiin=1|qopar=1|qotedy=1|sheopchey=1|shoy=1|taiin=1|yfchdy=1|ykeey=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0329	G807-P01	RAW_PAIRED	cheol	otal	G807-P0329	f86v6	f86v	T	B	2	0	otal	82	8	6	82	75	aiiin=1|aiin=1|aiodam=1|al=1|ar=1|araiin=1|chear=1|chefchy=1|cheoty=1|chepy=1|chocthy=1|chokaiin=1|chokain=1|chol=1|chorolk=1|choty=1|chy=1|cthdy=1|daiin=1|dair=1|dairal=1|dal=1|dar=3|dl=1|g=1|kaiin=1|l=1|ld=1|lkaiin=1|lkchedy=1|lkor=1|lo=1|okaiin=1|okan=1|okar=1|okeeeykeey=1|olkaiin=2|olkam=1|olkar=1|olkchdy=1|olkchey=1|or=1|oraiin=1|orom=1|otalky=1|otar=1|otol=1|otolkshy=1|otytam=1|paiin=1|paroiin=1|polkeey=1|qoaiin=1|qoal=1|qokaiin=2|qokain=1|qokar=1|qokeey=1|qokshey=2|qoky=2|qopar=1|qopary=1|qopchedy=1|qopchey=1|qopydaiin=1|qotaiin=1|sheey=1|shor=1|taiin=2|tal=1|tshed=1|y=1|ydy=1|ykedy=1|ytaiin=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0331	G807-P01	RAW_PAIRED	cheol	otal	G807-P0331	f87r	f87r	H	A	1	1	cheol	25	4	4	25	23	aldy=1|cheor=1|chetchy=1|chody=1|ckheey=1|cthey=1|daiim=1|daiin=2|dal=1|keor=1|okeeo=1|okeol=1|otcheol=1|psheodshy=1|qoeeeety=1|s=1|saldal=1|shee=1|shody=1|shol=2|teodar=1|tockhy=1|ysheeer=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0333	G807-P01	RAW_PAIRED	cheol	otal	G807-P0333	f87v	f87v	H	A	1	1	cheol	28	5	4	28	28	aiim=1|ain=1|ainy=1|al=1|am=1|arolor=1|atolg=1|cfhs=1|cheo=1|chepcheol=1|cpheckhy=1|dair=1|daraiing=1|keol=1|ksheol=1|olcthr=1|old=1|opcheey=1|or=1|qoar=1|qos=1|r=1|saiin=1|san=1|saral=1|y=1|ykaiin=1|yksho=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0334	G807-P01	RAW_PAIRED	cheol	otal	G807-P0334	f88r	f88r	P	A	1	1	cheol	38	4	5	34	32	aiin=1|chcthol=1|chear=1|cheeb=1|cheeor=1|cheody=1|ctheol=1|daiin=1|dal=1|dar=1|dorsheoy=1|dory=1|keol=1|oain=1|okeom=1|oky=1|or=2|qockhey=1|qokeody=1|qokor=1|qoor=1|ral=1|s=1|sam=2|sar=1|shekor=1|sheom=1|sheor=1|sholfchor=1|shy=1|ykeor=1|yokeody=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0335	G807-P01	RAW_PAIRED	cheol	otal	G807-P0335	f88r	f88r	P	A	1	1	cheol	17	2	4	17	15	aiin=2|chor=1|chosals=1|chy=1|cphol=1|dsheol=1|koay=1|oldy=1|orchor=1|otchol=1|oteor=1|pcheoly=1|qokeey=1|s=2|salsaly=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0336	G807-P01	RAW_PAIRED	cheol	otal	G807-P0336	f88r	f88r	P	A	1	1	cheol	13	2	3	12	12	chear=1|chol=1|cthol=1|dar=1|dol=1|okoldy=1|olkeey=1|poeear=1|poldy=1|qoekeor=1|s=1|sheoky=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0343	G807-P01	RAW_PAIRED	cheol	otal	G807-P0343	f89v1	f89v	P	A	1	1	cheol	19	3	4	19	18	cfhey=1|cheoky=1|chodair=1|choky=1|daiin=2|koldal=1|octhody=1|odaiin=1|ofcheol=1|oldaiin=1|opolsy=1|orarol=1|otarokar=1|qokar=1|qopol=1|qoy=1|sfal=1|shockhey=1	1	1	0
G807-P01:RAW_PAIRED:G807-P0346	G807-P01	RAW_PAIRED	cheol	otal	G807-P0346	f93r	f93r	H	A	1	1	cheol	126	28	6	126	97	al=1|chakal=1|chckhs=1|cheo=1|cheodaiin=1|cheodam=1|cho=2|chodaiin=2|chokal=1|chol=2|cholchecthody=1|choshy=1|chotar=1|chotey=1|chotol=1|chotom=1|chr=1|ckheody=1|ckhos=1|ctho=1|cthocthol=1|cthodar=1|cthol=2|cthosg=1|cthoshol=1|cthy=1|daiin=2|dain=1|dol=3|kchol=1|kchor=1|kodshol=1|l=1|lor=1|los=1|oain=1|oar=1|ocheodaiin=1|ochol=1|octhodaly=1|odam=1|odar=1|odol=1|ody=1|oepchksheey=1|ofchoshy=1|okcheod=1|okcheody=1|okcheor=1|okeol=1|okor=1|olkees=1|opalepam=1|osos=1|oteodal=1|oteol=1|otol=1|otolsheeos=1|otor=1|qokcho=1|qokchodal=1|qokor=3|qotchy=1|qotodain=1|r=2|s=12|sal=1|schos=1|shcthy=1|sheeody=1|sheo=2|sheodom=1|sheoees=1|sheoky=1|shey=1|shodaiin=3|shodal=1|shodam=1|shody=4|shol=3|shor=1|shotol=1|sol=1|sor=1|tar=1|tcheo=1|tchor=1|tchos=1|teey=1|teols=1|ycham=1|ychey=1|ychockhy=1|ychocthy=1|ychor=1|ysaiin=1|ytchdg=1	1	1	0
