occurrence_id	surface	page	physical_folio	locus	token_index	strict_paragraph_id	in_strict_paragraph	legacy_rank_stable_all_three	it2a_alignment_status	it2a_aligned_token_ordinal	it2a_lcs_length	rf1b_alignment_status	rf1b_aligned_token_ordinal	rf1b_lcs_length	all_three_unique_forced_exact_alignment	audit_only_membership	primary_membership_replacement	semantic_credit
GDT800-O2845	qotal	f77r	f77r	f77r.29	5	G807-P0242	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O2847	cheol	f77r	f77r	f77r.32	3	G807-P0242	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2848	ol	f77r	f77r	f77r.32	4	G807-P0242	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2849	qokol	f77r	f77r	f77r.36	7	G807-P0242	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O2850	ol	f77r	f77r	f77r.40	2	G807-P0243	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2851	qotal	f77r	f77r	f77r.41	5	G807-P0243	1	1	UNIQUE_FORCED_EXACT	5	6	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O2855	ol	f77r	f77r	f77r.43	3	G807-P0243	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O2857	ol	f77r	f77r	f77r.45	9	G807-P0243	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O2859	cheol	f77r	f77r	f77r.46	4	G807-P0243	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O2862	ol	f77r	f77r	f77r.9	2	G807-P0241	1	0	UNIQUE_FORCED_EXACT	3	8	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2863	qokol	f77r	f77r	f77r.9	3	G807-P0241	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O2889	ol	f77v	f77v	f77v.23	3	G807-P0245	1	1	UNIQUE_FORCED_EXACT	3	10	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O2890	ol	f77v	f77v	f77v.23	6	G807-P0245	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O2891	ol	f77v	f77v	f77v.23	9	G807-P0245	1	0	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	10	8	1	1	0	0
GDT800-O2898	ol	f77v	f77v	f77v.27	9	G807-P0245	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O2899	ol	f77v	f77v	f77v.28	4	G807-P0245	1	0	NO_EXACT_ALIGNMENT	NA	4	UNIQUE_FORCED_EXACT	6	3	0	1	0	0
GDT800-O2901	ol	f77v	f77v	f77v.29	8	G807-P0246	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O2902	ol	f77v	f77v	f77v.30	2	G807-P0246	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O2906	qotal	f77v	f77v	f77v.33	8	G807-P0246	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O2914	qotal	f77v	f77v	f77v.39	8	G807-P0246	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2918	ol	f77v	f77v	f77v.41	9	G807-P0246	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	9	1	1	0	0
GDT800-O2927	cheol	f77v	f77v	f77v.9	4	G807-P0244	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O2928	ol	f77v	f77v	f77v.9	6	G807-P0244	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O2929	ol	f77v	f77v	f77v.9	8	G807-P0244	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O2930	otal	f78r	f78r	f78r.10	5	G807-P0247	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O2931	qokol	f78r	f78r	f78r.12	3	G807-P0247	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O2932	ol	f78r	f78r	f78r.12	6	G807-P0247	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	9	6	1	1	0	0
GDT800-O2933	ol	f78r	f78r	f78r.13	2	G807-P0247	1	0	UNIQUE_FORCED_EXACT	2	10	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O2936	ol	f78r	f78r	f78r.14	9	G807-P0247	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	12	5	1	1	0	0
GDT800-O2938	qokol	f78r	f78r	f78r.16	1	G807-P0247	1	1	UNIQUE_FORCED_EXACT	1	5	UNIQUE_FORCED_EXACT	1	4	1	1	0	0
GDT800-O2946	ol	f78r	f78r	f78r.28	2	G807-P0248	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O2949	ol	f78r	f78r	f78r.29	2	G807-P0248	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2950	ol	f78r	f78r	f78r.29	11	G807-P0248	1	1	UNIQUE_FORCED_EXACT	12	10	UNIQUE_FORCED_EXACT	12	8	1	1	0	0
GDT800-O2951	qokol	f78r	f78r	f78r.3	6	G807-P0247	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	8	5	1	1	0	0
GDT800-O2954	okal	f78r	f78r	f78r.33	7	G807-P0248	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O2955	ol	f78r	f78r	f78r.33	8	G807-P0248	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	8	5	1	1	0	0
GDT800-O2957	ol	f78r	f78r	f78r.35	10	G807-P0248	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O2958	ol	f78r	f78r	f78r.37	2	G807-P0248	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2959	ol	f78r	f78r	f78r.38	4	G807-P0248	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O2961	ol	f78r	f78r	f78r.40	6	G807-P0248	1	0	NO_EXACT_ALIGNMENT	NA	4	UNIQUE_FORCED_EXACT	8	4	0	1	0	0
GDT800-O2964	qotal	f78r	f78r	f78r.6	2	G807-P0247	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2971	ol	f78v	f78v	f78v.11	6	G807-P0249	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O2972	ol	f78v	f78v	f78v.12	2	G807-P0249	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O2978	ol	f78v	f78v	f78v.19	2	G807-P0249	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	3	5	1	1	0	0
GDT800-O2983	ol	f78v	f78v	f78v.20	8	G807-P0250	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	6	6	1	1	0	0
GDT800-O2984	ol	f78v	f78v	f78v.21	5	G807-P0250	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O2986	ol	f78v	f78v	f78v.22	3	G807-P0250	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2987	okal	f78v	f78v	f78v.22	5	G807-P0250	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O2989	ol	f78v	f78v	f78v.22	8	G807-P0250	1	0	NO_EXACT_ALIGNMENT	NA	7	UNIQUE_FORCED_EXACT	10	8	0	1	0	0
GDT800-O2990	ol	f78v	f78v	f78v.23	6	G807-P0250	1	0	NO_EXACT_ALIGNMENT	NA	5	UNIQUE_FORCED_EXACT	6	6	0	1	0	0
GDT800-O2991	ol	f78v	f78v	f78v.24	3	G807-P0250	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2993	ol	f78v	f78v	f78v.25	4	G807-P0250	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O2994	ol	f78v	f78v	f78v.25	8	G807-P0250	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O2996	ol	f78v	f78v	f78v.26	5	G807-P0250	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O2999	ol	f78v	f78v	f78v.27	5	G807-P0250	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O3000	ol	f78v	f78v	f78v.27	8	G807-P0250	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O3001	ol	f78v	f78v	f78v.28	5	G807-P0250	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O3003	ol	f78v	f78v	f78v.29	9	G807-P0250	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	10	8	1	1	0	0
GDT800-O3005	ol	f78v	f78v	f78v.3	8	G807-P0249	1	1	UNIQUE_FORCED_EXACT	9	8	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O3009	okal	f78v	f78v	f78v.30	7	G807-P0250	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O3013	ol	f78v	f78v	f78v.4	1	G807-P0249	1	1	UNIQUE_FORCED_EXACT	1	8	UNIQUE_FORCED_EXACT	1	7	1	1	0	0
GDT800-O3014	ol	f78v	f78v	f78v.4	5	G807-P0249	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O3015	ol	f78v	f78v	f78v.4	10	G807-P0249	1	1	UNIQUE_FORCED_EXACT	10	8	UNIQUE_FORCED_EXACT	11	7	1	1	0	0
GDT800-O3016	ol	f78v	f78v	f78v.5	4	G807-P0249	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O3017	ol	f78v	f78v	f78v.5	6	G807-P0249	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O3018	okal	f78v	f78v	f78v.5	9	G807-P0249	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O3020	ol	f78v	f78v	f78v.9	6	G807-P0249	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O3021	otal	f79r	f79r	f79r.1	8	G807-P0251	1	1	UNIQUE_FORCED_EXACT	9	8	UNIQUE_FORCED_EXACT	8	6	1	1	0	0
GDT800-O3023	otal	f79r	f79r	f79r.11	8	G807-P0252	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	10	7	1	1	0	0
GDT800-O3025	ol	f79r	f79r	f79r.13	9	G807-P0253	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	11	7	1	1	0	0
GDT800-O3027	qotal	f79r	f79r	f79r.14	4	G807-P0253	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O3030	ol	f79r	f79r	f79r.15	9	G807-P0253	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O3032	otal	f79r	f79r	f79r.16	5	G807-P0253	1	0	UNIQUE_FORCED_EXACT	5	9	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3035	ol	f79r	f79r	f79r.17	11	G807-P0253	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O3036	otal	f79r	f79r	f79r.18	8	G807-P0253	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	8	10	1	1	0	0
GDT800-O3037	ol	f79r	f79r	f79r.18	9	G807-P0253	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O3045	ol	f79r	f79r	f79r.22	8	G807-P0254	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3046	ol	f79r	f79r	f79r.23	4	G807-P0254	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3048	ol	f79r	f79r	f79r.27	6	G807-P0255	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3051	qotal	f79r	f79r	f79r.30	3	G807-P0255	1	1	UNIQUE_FORCED_EXACT	2	3	OPTIONAL_OR_DUPLICATE_EXACT	NA	2	0	1	0	0
GDT800-O3053	ol	f79r	f79r	f79r.31	8	G807-P0256	1	0	UNIQUE_FORCED_EXACT	9	7	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3055	ol	f79r	f79r	f79r.32	5	G807-P0256	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O3056	ol	f79r	f79r	f79r.32	10	G807-P0256	1	1	UNIQUE_FORCED_EXACT	10	9	UNIQUE_FORCED_EXACT	12	7	1	1	0	0
GDT800-O3057	ol	f79r	f79r	f79r.33	8	G807-P0256	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3058	otal	f79r	f79r	f79r.35	7	G807-P0257	1	1	UNIQUE_FORCED_EXACT	8	5	UNIQUE_FORCED_EXACT	9	6	1	1	0	0
GDT800-O3060	ol	f79r	f79r	f79r.36	3	G807-P0257	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	3	9	1	1	0	0
GDT800-O3062	ol	f79r	f79r	f79r.37	2	G807-P0257	1	1	UNIQUE_FORCED_EXACT	2	7	FORCED_DUPLICATE_EXACT	NA	7	0	1	0	0
GDT800-O3063	ol	f79r	f79r	f79r.37	3	G807-P0257	1	1	UNIQUE_FORCED_EXACT	3	7	FORCED_DUPLICATE_EXACT	NA	7	0	1	0	0
GDT800-O3065	qokol	f79r	f79r	f79r.39	2	G807-P0258	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O3067	ol	f79r	f79r	f79r.4	11	G807-P0251	1	1	UNIQUE_FORCED_EXACT	11	11	UNIQUE_FORCED_EXACT	12	10	1	1	0	0
GDT800-O3068	ol	f79r	f79r	f79r.40	6	G807-P0258	1	1	UNIQUE_FORCED_EXACT	6	6	UNIQUE_FORCED_EXACT	7	6	1	1	0	0
GDT800-O3069	ol	f79r	f79r	f79r.41	6	G807-P0258	1	1	UNIQUE_FORCED_EXACT	6	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3070	ol	f79r	f79r	f79r.41	7	G807-P0258	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O3071	cheol	f79r	f79r	f79r.43	4	G807-P0258	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	3	6	1	1	0	0
GDT800-O3074	cheol	f79r	f79r	f79r.5	11	G807-P0251	1	1	UNIQUE_FORCED_EXACT	11	12	UNIQUE_FORCED_EXACT	11	10	1	1	0	0
GDT800-O3077	ol	f79r	f79r	f79r.6	3	G807-P0251	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O3078	ol	f79r	f79r	f79r.7	5	G807-P0252	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O3079	qokol	f79r	f79r	f79r.8	1	G807-P0252	1	1	UNIQUE_FORCED_EXACT	1	9	UNIQUE_FORCED_EXACT	1	8	1	1	0	0
GDT800-O3086	qokol	f79v	f79v	f79v.14	4	G807-P0261	1	0	UNIQUE_FORCED_EXACT	4	7	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O3089	ol	f79v	f79v	f79v.17	4	G807-P0261	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O3093	ol	f79v	f79v	f79v.23	3	G807-P0262	1	1	UNIQUE_FORCED_EXACT	3	7	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O3094	qokol	f79v	f79v	f79v.23	6	G807-P0262	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3096	ol	f79v	f79v	f79v.25	2	G807-P0262	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O3097	ol	f79v	f79v	f79v.25	9	G807-P0262	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O3098	ol	f79v	f79v	f79v.26	7	G807-P0262	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3101	ol	f79v	f79v	f79v.32	2	G807-P0263	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O3102	ol	f79v	f79v	f79v.32	5	G807-P0263	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O3103	ol	f79v	f79v	f79v.32	6	G807-P0263	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O3106	ol	f79v	f79v	f79v.35	5	G807-P0264	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O3107	ol	f79v	f79v	f79v.35	9	G807-P0264	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O3108	ol	f79v	f79v	f79v.36	2	G807-P0264	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	3	1	1	0	0
GDT800-O3109	ol	f79v	f79v	f79v.37	2	G807-P0265	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O3113	ol	f79v	f79v	f79v.40	4	G807-P0265	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O3114	ol	f79v	f79v	f79v.40	10	G807-P0265	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O3115	ol	f79v	f79v	f79v.41	4	G807-P0265	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O3116	ol	f79v	f79v	f79v.42	5	G807-P0265	1	0	NO_EXACT_ALIGNMENT	NA	4	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O3118	qotal	f79v	f79v	f79v.5	3	G807-P0259	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O3120	ol	f79v	f79v	f79v.6	7	G807-P0259	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	8	8	0	1	0	0
GDT800-O3123	ol	f79v	f79v	f79v.9	2	G807-P0259	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O3129	ol	f7r	f7r	f7r.9	2	G807-P0022	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O3132	cheol	f7v	f7v	f7v.3	11	G807-P0023	1	0	UNIQUE_FORCED_EXACT	10	10	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O3138	ol	f80r	f80r	f80r.12	2	G807-P0266	1	0	NO_EXACT_ALIGNMENT	NA	7	UNIQUE_FORCED_EXACT	3	7	0	1	0	0
GDT800-O3139	okal	f80r	f80r	f80r.12	8	G807-P0266	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	10	7	1	1	0	0
GDT800-O3140	cheol	f80r	f80r	f80r.13	3	G807-P0266	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	3	10	1	1	0	0
GDT800-O3144	qotal	f80r	f80r	f80r.14	7	G807-P0266	1	1	UNIQUE_FORCED_EXACT	7	12	UNIQUE_FORCED_EXACT	7	12	1	1	0	0
GDT800-O3145	otal	f80r	f80r	f80r.14	12	G807-P0266	1	1	UNIQUE_FORCED_EXACT	12	12	UNIQUE_FORCED_EXACT	12	12	1	1	0	0
GDT800-O3146	ol	f80r	f80r	f80r.16	4	G807-P0266	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O3147	ol	f80r	f80r	f80r.17	8	G807-P0266	1	0	UNIQUE_FORCED_EXACT	8	12	NO_EXACT_ALIGNMENT	NA	11	0	1	0	0
GDT800-O3155	qotal	f80r	f80r	f80r.21	9	G807-P0266	1	1	UNIQUE_FORCED_EXACT	9	11	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O3158	ol	f80r	f80r	f80r.23	10	G807-P0266	1	1	UNIQUE_FORCED_EXACT	10	12	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O3160	ol	f80r	f80r	f80r.24	5	G807-P0266	1	1	UNIQUE_FORCED_EXACT	5	13	UNIQUE_FORCED_EXACT	5	12	1	1	0	0
GDT800-O3167	ol	f80r	f80r	f80r.27	5	G807-P0266	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O3174	ol	f80r	f80r	f80r.32	8	G807-P0267	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O3175	otal	f80r	f80r	f80r.33	4	G807-P0267	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O3176	ol	f80r	f80r	f80r.33	8	G807-P0267	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3177	ol	f80r	f80r	f80r.34	5	G807-P0268	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	7	5	1	1	0	0
GDT800-O3179	ol	f80r	f80r	f80r.36	10	G807-P0268	1	1	UNIQUE_FORCED_EXACT	10	11	UNIQUE_FORCED_EXACT	10	11	1	1	0	0
GDT800-O3182	ol	f80r	f80r	f80r.37	9	G807-P0268	1	1	UNIQUE_FORCED_EXACT	9	12	UNIQUE_FORCED_EXACT	9	9	1	1	0	0
GDT800-O3184	ol	f80r	f80r	f80r.38	13	G807-P0268	1	1	UNIQUE_FORCED_EXACT	12	10	UNIQUE_FORCED_EXACT	13	13	1	1	0	0
GDT800-O3186	otal	f80r	f80r	f80r.41	2	G807-P0269	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	7	1	1	0	0
GDT800-O3187	ol	f80r	f80r	f80r.41	5	G807-P0269	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O3188	ol	f80r	f80r	f80r.42	8	G807-P0269	1	1	UNIQUE_FORCED_EXACT	7	6	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3195	ol	f80r	f80r	f80r.49	7	G807-P0270	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O3197	ol	f80r	f80r	f80r.51	2	G807-P0270	1	1	UNIQUE_FORCED_EXACT	2	11	UNIQUE_FORCED_EXACT	2	10	1	1	0	0
GDT800-O3201	ol	f80r	f80r	f80r.52	6	G807-P0270	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O3202	cheol	f80r	f80r	f80r.52	11	G807-P0270	1	0	UNIQUE_FORCED_EXACT	10	10	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O3205	cheol	f80r	f80r	f80r.53	5	G807-P0270	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	7	4	1	1	0	0
GDT800-O3210	qokol	f80v	f80v	f80v.12	6	G807-P0272	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O3211	ol	f80v	f80v	f80v.13	3	G807-P0272	1	1	UNIQUE_FORCED_EXACT	3	6	UNIQUE_FORCED_EXACT	3	5	1	1	0	0
GDT800-O3212	otal	f80v	f80v	f80v.14	5	G807-P0273	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O3214	otal	f80v	f80v	f80v.15	9	G807-P0273	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O3215	ol	f80v	f80v	f80v.15	11	G807-P0273	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O3217	cheol	f80v	f80v	f80v.16	1	G807-P0273	1	1	UNIQUE_FORCED_EXACT	1	11	UNIQUE_FORCED_EXACT	1	10	1	1	0	0
GDT800-O3218	qotal	f80v	f80v	f80v.16	5	G807-P0273	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
