fold_id	context	pair_id	view_id	held_physical_folio	train_paragraphs	train_positive_paragraphs	train_negative_paragraphs	test_paragraphs	test_positive_paragraphs	test_negative_paragraphs	training_vocabulary_types	training_positive_vocabulary_tokens	training_negative_vocabulary_tokens	both_training_classes_present	empty_vocabulary_neutral_tie_policy	fold_scoreable	fold_status
TARGET:G807-P03:RAW_PAIRED:f88r	TARGET	G807-P03	RAW_PAIRED	f88r	81	24	57	3	2	1	395	764	1599	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f89r	TARGET	G807-P03	RAW_PAIRED	f89r	83	25	58	1	1	0	401	780	1609	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f89v	TARGET	G807-P03	RAW_PAIRED	f89v	82	26	56	2	0	2	394	803	1564	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f93r	TARGET	G807-P03	RAW_PAIRED	f93r	83	26	57	1	0	1	394	805	1529	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f95r	TARGET	G807-P03	RAW_PAIRED	f95r	83	26	57	1	0	1	404	808	1595	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f96r	TARGET	G807-P03	RAW_PAIRED	f96r	83	25	58	1	1	0	393	761	1607	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f99r	TARGET	G807-P03	RAW_PAIRED	f99r	83	26	57	1	0	1	402	807	1589	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f99v	TARGET	G807-P03	RAW_PAIRED	f99v	83	25	58	1	1	0	403	798	1612	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f100r	TARGET	G807-P03	STABLE_PAIRED	f100r	76	22	54	1	1	0	350	577	1461	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f100v	TARGET	G807-P03	STABLE_PAIRED	f100v	76	22	54	1	1	0	350	572	1459	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f102r	TARGET	G807-P03	STABLE_PAIRED	f102r	75	22	53	2	1	1	350	575	1455	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f102v	TARGET	G807-P03	STABLE_PAIRED	f102v	75	21	54	2	2	0	345	537	1457	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f103r	TARGET	G807-P03	STABLE_PAIRED	f103r	75	21	54	2	2	0	349	559	1460	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f104r	TARGET	G807-P03	STABLE_PAIRED	f104r	76	23	53	1	0	1	348	591	1433	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f104v	TARGET	G807-P03	STABLE_PAIRED	f104v	75	23	52	2	0	2	349	591	1432	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f106r	TARGET	G807-P03	STABLE_PAIRED	f106r	76	22	54	1	1	0	351	578	1460	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f106v	TARGET	G807-P03	STABLE_PAIRED	f106v	76	23	53	1	0	1	353	593	1451	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f107r	TARGET	G807-P03	STABLE_PAIRED	f107r	76	22	54	1	1	0	352	584	1461	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f107v	TARGET	G807-P03	STABLE_PAIRED	f107v	74	23	51	3	0	3	350	588	1425	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f108r	TARGET	G807-P03	STABLE_PAIRED	f108r	76	23	53	1	0	1	351	593	1444	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f10v	TARGET	G807-P03	STABLE_PAIRED	f10v	76	23	53	1	0	1	352	593	1447	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f113r	TARGET	G807-P03	STABLE_PAIRED	f113r	76	22	54	1	1	0	352	551	1461	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f114v	TARGET	G807-P03	STABLE_PAIRED	f114v	75	23	52	2	0	2	350	591	1441	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f115r	TARGET	G807-P03	STABLE_PAIRED	f115r	75	22	53	2	1	1	345	572	1431	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f13v	TARGET	G807-P03	STABLE_PAIRED	f13v	76	23	53	1	0	1	351	592	1444	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f17r	TARGET	G807-P03	STABLE_PAIRED	f17r	76	23	53	1	0	1	352	593	1454	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f18v	TARGET	G807-P03	STABLE_PAIRED	f18v	76	23	53	1	0	1	345	592	1417	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f21r	TARGET	G807-P03	STABLE_PAIRED	f21r	76	22	54	1	1	0	353	584	1462	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f22r	TARGET	G807-P03	STABLE_PAIRED	f22r	76	23	53	1	0	1	352	592	1445	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f22v	TARGET	G807-P03	STABLE_PAIRED	f22v	76	23	53	1	0	1	348	590	1432	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f23v	TARGET	G807-P03	STABLE_PAIRED	f23v	76	23	53	1	0	1	351	593	1444	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f24r	TARGET	G807-P03	STABLE_PAIRED	f24r	76	22	54	1	1	0	347	538	1460	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f28r	TARGET	G807-P03	STABLE_PAIRED	f28r	76	23	53	1	0	1	347	588	1420	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f3r	TARGET	G807-P03	STABLE_PAIRED	f3r	76	23	53	1	0	1	350	591	1442	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f40r	TARGET	G807-P03	STABLE_PAIRED	f40r	76	23	53	1	0	1	351	593	1431	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f40v	TARGET	G807-P03	STABLE_PAIRED	f40v	76	23	53	1	0	1	353	593	1448	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f41v	TARGET	G807-P03	STABLE_PAIRED	f41v	76	23	53	1	0	1	346	589	1429	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f43r	TARGET	G807-P03	STABLE_PAIRED	f43r	76	23	53	1	0	1	351	593	1440	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f45r	TARGET	G807-P03	STABLE_PAIRED	f45r	76	23	53	1	0	1	350	593	1443	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f46r	TARGET	G807-P03	STABLE_PAIRED	f46r	76	23	53	1	0	1	347	592	1431	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f48r	TARGET	G807-P03	STABLE_PAIRED	f48r	76	22	54	1	1	0	347	556	1458	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f49v	TARGET	G807-P03	STABLE_PAIRED	f49v	76	22	54	1	1	0	348	554	1457	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f50v	TARGET	G807-P03	STABLE_PAIRED	f50v	76	23	53	1	0	1	344	589	1405	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f51v	TARGET	G807-P03	STABLE_PAIRED	f51v	76	23	53	1	0	1	350	593	1421	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f53v	TARGET	G807-P03	STABLE_PAIRED	f53v	76	23	53	1	0	1	345	592	1416	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f58v	TARGET	G807-P03	STABLE_PAIRED	f58v	75	21	54	2	2	0	337	498	1448	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f66r	TARGET	G807-P03	STABLE_PAIRED	f66r	76	23	53	1	0	1	349	593	1416	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f66v	TARGET	G807-P03	STABLE_PAIRED	f66v	76	23	53	1	0	1	351	592	1451	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f76v	TARGET	G807-P03	STABLE_PAIRED	f76v	75	23	52	2	0	2	346	591	1382	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f77r	TARGET	G807-P03	STABLE_PAIRED	f77r	75	23	52	2	0	2	338	593	1285	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f78r	TARGET	G807-P03	STABLE_PAIRED	f78r	76	23	53	1	0	1	343	590	1364	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f79r	TARGET	G807-P03	STABLE_PAIRED	f79r	75	23	52	2	0	2	352	593	1432	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f79v	TARGET	G807-P03	STABLE_PAIRED	f79v	76	23	53	1	0	1	351	592	1450	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f80v	TARGET	G807-P03	STABLE_PAIRED	f80v	75	23	52	2	0	2	344	590	1407	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f81r	TARGET	G807-P03	STABLE_PAIRED	f81r	76	23	53	1	0	1	349	593	1427	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f82r	TARGET	G807-P03	STABLE_PAIRED	f82r	76	22	54	1	1	0	350	558	1458	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f82v	TARGET	G807-P03	STABLE_PAIRED	f82v	75	23	52	2	0	2	346	591	1414	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f83r	TARGET	G807-P03	STABLE_PAIRED	f83r	76	23	53	1	0	1	347	592	1424	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f86v	TARGET	G807-P03	STABLE_PAIRED	f86v	75	23	52	2	0	2	337	582	1347	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f88r	TARGET	G807-P03	STABLE_PAIRED	f88r	74	21	53	3	2	1	345	552	1450	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f89r	TARGET	G807-P03	STABLE_PAIRED	f89r	76	22	54	1	1	0	350	565	1459	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f89v	TARGET	G807-P03	STABLE_PAIRED	f89v	75	23	52	2	0	2	344	589	1415	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f93r	TARGET	G807-P03	STABLE_PAIRED	f93r	76	23	53	1	0	1	343	590	1381	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f95r	TARGET	G807-P03	STABLE_PAIRED	f95r	76	23	53	1	0	1	353	593	1445	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f96r	TARGET	G807-P03	STABLE_PAIRED	f96r	76	22	54	1	1	0	342	547	1457	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f99r	TARGET	G807-P03	STABLE_PAIRED	f99r	76	23	53	1	0	1	351	592	1439	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_PAIRED:f99v	TARGET	G807-P03	STABLE_PAIRED	f99v	76	22	54	1	1	0	353	584	1462	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f100r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f100r	82	24	58	2	2	0	358	648	1389	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f100v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f100v	83	25	58	1	1	0	359	656	1387	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f102r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f102r	81	24	57	3	2	1	356	645	1381	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f102v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f102v	83	25	58	1	1	0	357	635	1388	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f103r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f103r	82	24	58	2	2	0	359	644	1388	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f104r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f104r	83	26	57	1	0	1	358	672	1367	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f104v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f104v	82	26	56	2	0	2	359	672	1364	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f106r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f106r	83	25	58	1	1	0	360	663	1388	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f106v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f106v	83	26	57	1	0	1	362	674	1382	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f107r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f107r	83	25	58	1	1	0	361	666	1389	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f107v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f107v	81	26	55	3	0	3	359	669	1356	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f108r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f108r	83	26	57	1	0	1	360	674	1373	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f10v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f10v	83	26	57	1	0	1	361	674	1376	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f111r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f111r	83	25	58	1	1	0	357	637	1386	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f111v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f111v	83	25	58	1	1	0	345	557	1380	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f113r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f113r	83	25	58	1	1	0	359	633	1390	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f114v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f114v	82	26	56	2	0	2	360	673	1370	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f115r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f115r	82	25	57	2	1	1	352	649	1363	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f13v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f13v	83	26	57	1	0	1	361	674	1376	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f17r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f17r	83	26	57	1	0	1	361	674	1382	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f18v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f18v	83	26	57	1	0	1	351	672	1341	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f21r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f21r	83	25	58	1	1	0	362	669	1390	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f22r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f22r	83	26	57	1	0	1	361	674	1374	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f22v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f22v	83	26	57	1	0	1	358	672	1363	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f23r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f23r	83	26	57	1	0	1	354	672	1361	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f23v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f23v	83	26	57	1	0	1	360	674	1377	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f24r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f24r	83	25	58	1	1	0	359	634	1389	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f28r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f28r	83	26	57	1	0	1	358	671	1353	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f3r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f3r	82	26	56	2	0	2	356	670	1366	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f40r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f40r	83	26	57	1	0	1	360	673	1366	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f40v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f40v	83	26	57	1	0	1	361	674	1376	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f41v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f41v	83	26	57	1	0	1	357	673	1361	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f43r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f43r	83	26	57	1	0	1	359	673	1368	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f45r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f45r	83	26	57	1	0	1	358	674	1369	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f46r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f46r	83	26	57	1	0	1	355	673	1359	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f48r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f48r	83	25	58	1	1	0	355	637	1387	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f49v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f49v	83	25	58	1	1	0	358	640	1386	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f50v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f50v	83	26	57	1	0	1	356	671	1341	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f51v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f51v	83	26	57	1	0	1	359	673	1357	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f53v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f53v	83	26	57	1	0	1	355	673	1349	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f58v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f58v	81	24	57	3	2	1	347	591	1358	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f66r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f66r	83	26	57	1	0	1	360	673	1351	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f66v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f66v	83	26	57	1	0	1	361	674	1380	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f76v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f76v	82	26	56	2	0	2	354	671	1314	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f77r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f77r	82	26	56	2	0	2	348	673	1227	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f78r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f78r	83	26	57	1	0	1	353	671	1302	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f79r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f79r	82	26	56	2	0	2	360	673	1364	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f79v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f79v	82	26	56	2	0	2	352	671	1317	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f80v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f80v	82	26	56	2	0	2	356	673	1348	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f81r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f81r	83	26	57	1	0	1	359	674	1361	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f82r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f82r	83	25	58	1	1	0	360	644	1388	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f82v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f82v	82	26	56	2	0	2	357	672	1348	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f83r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f83r	83	26	57	1	0	1	355	672	1352	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f86v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f86v	82	26	56	2	0	2	345	664	1295	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f88r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f88r	81	24	57	3	2	1	353	634	1379	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f89r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f89r	83	25	58	1	1	0	360	648	1388	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f89v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f89v	82	26	56	2	0	2	352	669	1348	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f93r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f93r	83	26	57	1	0	1	352	671	1321	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f95r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f95r	83	26	57	1	0	1	362	674	1376	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f96r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f96r	83	25	58	1	1	0	351	635	1385	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f99r	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f99r	83	26	57	1	0	1	360	673	1376	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_ED1_SENSITIVITY:f99v	TARGET	G807-P03	RAW_ED1_SENSITIVITY	f99v	83	25	58	1	1	0	361	667	1390	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f100r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f100r	76	22	54	1	1	0	310	479	1251	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f100v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f100v	76	22	54	1	1	0	310	476	1249	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f102r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f102r	75	22	53	2	1	1	311	483	1246	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f102v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f102v	75	21	54	2	2	0	307	450	1249	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f103r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f103r	75	21	54	2	2	0	310	464	1250	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f104r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f104r	76	23	53	1	0	1	308	492	1228	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f104v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f104v	75	23	52	2	0	2	310	492	1226	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f106r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f106r	76	22	54	1	1	0	311	483	1250	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f106v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f106v	76	23	53	1	0	1	313	494	1244	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f107r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f107r	76	22	54	1	1	0	312	486	1251	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f107v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f107v	74	23	51	3	0	3	311	490	1219	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f108r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f108r	76	23	53	1	0	1	311	494	1235	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f10v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f10v	76	23	53	1	0	1	312	494	1238	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f113r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f113r	76	22	54	1	1	0	313	459	1252	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f114v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f114v	75	23	52	2	0	2	310	492	1232	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f115r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f115r	75	22	53	2	1	1	305	475	1225	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f13v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f13v	76	23	53	1	0	1	312	494	1238	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f17r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f17r	76	23	53	1	0	1	312	494	1244	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f18v	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f18v	76	23	53	1	0	1	305	493	1209	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f21r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f21r	76	22	54	1	1	0	313	489	1252	1	0	1	SCOREABLE
TARGET:G807-P03:STABLE_ED1_SENSITIVITY:f22r	TARGET	G807-P03	STABLE_ED1_SENSITIVITY	f22r	76	23	53	1	0	1	312	493	1237	1	0	1	SCOREABLE
